!CSV A.01.01
!Agilent Technologies,E8362C,MY49020225,A.09.42.22
!Agilent E8362C: A.09.42.22
!Date: Friday, March 04, 2016 14:01:52
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11 Log Mag(dB),S21 Log Mag(dB)
1288000000,-28.028791,-0.25942409
1289000000,-28.050196,-0.26418597
1290000000,-28.061516,-0.24029098
1291000000,-27.977283,-0.25980055
1292000000,-28.020416,-0.26110286
1293000000,-28.061064,-0.25794476
1294000000,-28.122934,-0.24505687
1295000000,-28.159121,-0.23650919
1296000000,-28.196669,-0.227963
1297000000,-28.179735,-0.24247679
1298000000,-28.221504,-0.270291
1299000000,-28.237112,-0.26774195
1300000000,-28.226538,-0.25235218
1301000000,-28.180285,-0.24574743
1302000000,-28.287851,-0.24418986
1303000000,-28.225378,-0.22976029
1304000000,-28.330137,-0.24935472
1305000000,-28.31539,-0.2647118
1306000000,-28.302734,-0.25954828
1307000000,-28.3449,-0.25180912
1308000000,-28.469591,-0.28316277
1309000000,-28.422228,-0.28011334
1310000000,-28.45196,-0.2734853
1311000000,-28.445501,-0.2661511
1312000000,-28.493464,-0.29125053
1313000000,-28.437305,-0.27508193
1314000000,-28.490881,-0.26824149
1315000000,-28.52556,-0.2705861
1316000000,-28.557501,-0.27819839
1317000000,-28.541584,-0.26986483
1318000000,-28.591124,-0.25470993
1319000000,-28.615215,-0.25234666
1320000000,-28.571211,-0.24612574
1321000000,-28.599289,-0.26754862
1322000000,-28.688082,-0.27049068
1323000000,-28.64909,-0.25153545
1324000000,-28.670792,-0.2447466
1325000000,-28.753,-0.26359689
1326000000,-28.738823,-0.26424402
1327000000,-28.766212,-0.24912369
1328000000,-28.828587,-0.25539765
1329000000,-28.855003,-0.26297176
1330000000,-28.899925,-0.2764928
1331000000,-28.792072,-0.24548151
1332000000,-28.985468,-0.26779112
1333000000,-28.912695,-0.25871697
1334000000,-28.896477,-0.26627424
1335000000,-28.973885,-0.26448363
1336000000,-28.996944,-0.25611395
1337000000,-29.111195,-0.25976795
1338000000,-29.040268,-0.25763401
1339000000,-29.08469,-0.25043702
1340000000,-29.125076,-0.26041949
1341000000,-29.1,-0.26159066
1342000000,-29.185413,-0.27241626
1343000000,-29.240208,-0.29797077
1344000000,-29.24922,-0.25623414
1345000000,-29.14588,-0.26673457
1346000000,-29.186317,-0.26541048
1347000000,-29.18004,-0.28529152
1348000000,-29.22826,-0.26797527
1349000000,-29.2488,-0.26469168
1350000000,-29.297729,-0.25288081
1351000000,-29.331106,-0.27982566
1352000000,-29.288546,-0.25430536
1353000000,-29.355438,-0.25999317
1354000000,-29.406786,-0.26581553
1355000000,-29.4813,-0.2677936
1356000000,-29.407007,-0.25922823
1357000000,-29.443754,-0.27031192
1358000000,-29.383867,-0.26602942
1359000000,-29.556099,-0.28305855
1360000000,-29.510073,-0.27802688
1361000000,-29.64871,-0.28832507
1362000000,-29.529106,-0.2626493
1363000000,-29.550266,-0.26101717
1364000000,-29.601824,-0.25352862
1365000000,-29.64488,-0.25698787
1366000000,-29.595432,-0.27560052
1367000000,-29.723631,-0.28345591
1368000000,-29.669094,-0.27160332
1369000000,-29.733154,-0.26372275
1370000000,-29.718235,-0.26115599
1371000000,-29.838001,-0.27438956
1372000000,-29.809265,-0.26179135
1373000000,-29.793621,-0.26184049
1374000000,-29.789333,-0.24870241
1375000000,-29.94453,-0.27687356
1376000000,-29.940153,-0.27812001
1377000000,-29.908693,-0.26238334
1378000000,-30.012844,-0.28999129
1379000000,-30.007671,-0.28465369
1380000000,-30.063543,-0.26361093
1381000000,-29.983683,-0.28609622
1382000000,-30.111078,-0.27185291
1383000000,-29.917295,-0.27251232
1384000000,-30.051533,-0.26627654
1385000000,-30.064535,-0.24896877
1386000000,-29.991604,-0.29454833
1387000000,-30.163868,-0.26909283
1388000000,-30.002659,-0.25597504
1389000000,-30.153036,-0.24108194
1390000000,-30.146784,-0.25955248
1391000000,-30.286726,-0.29503655
1392000000,-30.106989,-0.2514345
1393000000,-30.124331,-0.26231501
1394000000,-30.387489,-0.28620639
1395000000,-30.298576,-0.26858801
1396000000,-30.288176,-0.26394457
1397000000,-30.389803,-0.27330387
1398000000,-30.177317,-0.26545936
1399000000,-30.327808,-0.26528829
1400000000,-30.461781,-0.27735186
1401000000,-30.420269,-0.28221661
1402000000,-30.500517,-0.2777535
1403000000,-30.277929,-0.24440527
1404000000,-30.436861,-0.28457406
1405000000,-30.387516,-0.25009447
1406000000,-30.479685,-0.2921496
1407000000,-30.458626,-0.26647779
1408000000,-30.61031,-0.29267329
1409000000,-30.597609,-0.26229393
1410000000,-30.611523,-0.30146012
1411000000,-30.551277,-0.28520784
1412000000,-30.727913,-0.28896484
1413000000,-30.552242,-0.26691759
1414000000,-30.694149,-0.32375848
1415000000,-30.676394,-0.28573647
1416000000,-30.68539,-0.26890048
1417000000,-30.741404,-0.2772347
1418000000,-30.610163,-0.2665402
1419000000,-30.675632,-0.25513145
1420000000,-30.627701,-0.25992045
1421000000,-30.779642,-0.28541434
1422000000,-30.701559,-0.28119168
1423000000,-30.682932,-0.27604324
1424000000,-30.700205,-0.27725929
1425000000,-30.707558,-0.26412818
1426000000,-30.843004,-0.27617487
1427000000,-30.733873,-0.28471947
1428000000,-30.669552,-0.26690617
1429000000,-30.752001,-0.28821555
1430000000,-30.716574,-0.27517474
1431000000,-30.795589,-0.2785933
1432000000,-30.682646,-0.25908116
1433000000,-30.815758,-0.25301221
1434000000,-30.724031,-0.28222045
1435000000,-30.899755,-0.27671444
1436000000,-30.822844,-0.26770329
1437000000,-30.740892,-0.2599946
1438000000,-30.786934,-0.28945261
1439000000,-30.785769,-0.24838591
1440000000,-30.863638,-0.27877593
1441000000,-30.871525,-0.2886067
1442000000,-30.933811,-0.29576385
1443000000,-30.806021,-0.28612685
1444000000,-30.821777,-0.30343431
1445000000,-31.020897,-0.27528986
1446000000,-30.936405,-0.29240179
1447000000,-30.942184,-0.31461933
1448000000,-30.942545,-0.26865193
1449000000,-30.814266,-0.26165271
1450000000,-31.039881,-0.25643027
1451000000,-30.935484,-0.28522259
1452000000,-31.019712,-0.25534973
1453000000,-30.931961,-0.29606465
1454000000,-30.824585,-0.27569947
1455000000,-30.959696,-0.28800476
1456000000,-30.994755,-0.27497345
1457000000,-31.068159,-0.27784461
1458000000,-31.007368,-0.29910132
1459000000,-31.035629,-0.27381495
1460000000,-30.992189,-0.27713257
1461000000,-31.032669,-0.29553756
1462000000,-30.961884,-0.3098816
1463000000,-30.921679,-0.26054543
1464000000,-30.877062,-0.28577542
1465000000,-31.055902,-0.30384728
1466000000,-30.963083,-0.29553336
1467000000,-30.964863,-0.30581814
1468000000,-31.003,-0.29826304
1469000000,-30.834373,-0.31321004
1470000000,-30.688099,-0.29082674
1471000000,-30.721682,-0.30989581
1472000000,-30.767172,-0.26256853
1473000000,-30.764118,-0.2824882
1474000000,-30.869255,-0.29529631
1475000000,-30.817816,-0.30394158
1476000000,-30.575716,-0.26970914
1477000000,-30.797474,-0.28123176
1478000000,-30.938416,-0.26450154
1479000000,-30.868229,-0.28766006
1480000000,-30.805058,-0.29728124
1481000000,-30.721479,-0.30492035
1482000000,-30.771173,-0.31173727
1483000000,-30.599962,-0.28939056
1484000000,-30.819918,-0.26287657
1485000000,-30.698498,-0.30639914
1486000000,-30.731222,-0.28949273
1487000000,-30.688261,-0.2910257
1488000000,-30.718689,-0.28141928
1489000000,-30.556311,-0.28128126
1490000000,-30.552818,-0.29379159
1491000000,-30.590044,-0.29517397
1492000000,-30.599743,-0.31486845
1493000000,-30.648491,-0.27766424
1494000000,-30.536312,-0.28136399
1495000000,-30.507156,-0.29227579
1496000000,-30.461071,-0.29640999
1497000000,-30.498734,-0.29697227
1498000000,-30.477346,-0.30405357
1499000000,-30.517111,-0.2646246
1500000000,-30.541496,-0.30471164
1501000000,-30.474731,-0.30293414
1502000000,-30.590307,-0.28061035
1503000000,-30.418209,-0.28345627
1504000000,-30.312527,-0.30172417
1505000000,-30.343657,-0.3013663
1506000000,-30.227522,-0.27110726
1507000000,-30.183687,-0.32216817
1508000000,-30.130167,-0.28882697
1509000000,-30.123499,-0.27812409
1510000000,-30.052706,-0.28133231
1511000000,-30.110767,-0.28117055
1512000000,-30.048704,-0.29710415
1513000000,-30.046406,-0.28035051
1514000000,-29.833103,-0.28554174
1515000000,-30.025917,-0.30534691
1516000000,-30.144594,-0.31146285
1517000000,-29.847374,-0.28510484
1518000000,-29.879219,-0.26945865
1519000000,-29.899366,-0.29223537
1520000000,-29.926207,-0.29621467
1521000000,-29.972052,-0.28248978
1522000000,-29.75481,-0.29731852
1523000000,-29.787319,-0.29464164
1524000000,-29.797134,-0.2950393
1525000000,-29.895639,-0.30869728
1526000000,-29.792084,-0.30383721
1527000000,-29.857475,-0.29686823
1528000000,-29.742945,-0.30280492
1529000000,-29.884125,-0.31905198
1530000000,-29.675188,-0.27536479
1531000000,-29.67704,-0.3265546
1532000000,-29.70841,-0.30276671
1533000000,-29.45788,-0.27595305
1534000000,-29.546139,-0.28378654
1535000000,-29.539223,-0.29729497
1536000000,-29.549017,-0.30301666
1537000000,-29.518024,-0.31341258
1538000000,-29.472338,-0.31701702
1539000000,-29.526274,-0.29923669
1540000000,-29.272652,-0.29155397
1541000000,-29.361225,-0.30409849
1542000000,-29.349556,-0.3178013
1543000000,-29.190432,-0.30166891
1544000000,-29.30274,-0.29791632
1545000000,-29.132021,-0.29393262
1546000000,-29.064442,-0.2702795
1547000000,-29.020044,-0.30174568
1548000000,-28.98489,-0.30381817
1549000000,-29.035471,-0.28742707
1550000000,-28.927433,-0.29826495
1551000000,-29.047865,-0.29322392
1552000000,-28.923124,-0.31022421
1553000000,-28.869511,-0.29288679
1554000000,-28.812119,-0.32097638
1555000000,-28.808292,-0.29737237
1556000000,-28.586205,-0.31539643
1557000000,-28.666582,-0.30327803
1558000000,-28.713646,-0.28981486
1559000000,-28.677919,-0.32833746
1560000000,-28.675468,-0.34051281
1561000000,-28.64686,-0.32238424
1562000000,-28.516994,-0.33380321
1563000000,-28.40387,-0.27886516
1564000000,-28.499876,-0.30407912
1565000000,-28.321514,-0.28328478
1566000000,-28.494617,-0.29867819
1567000000,-28.435888,-0.30133203
1568000000,-28.420252,-0.31949225
1569000000,-28.352558,-0.30221048
1570000000,-28.240103,-0.32111454
1571000000,-28.209768,-0.30547613
1572000000,-28.282812,-0.30906186
1573000000,-28.19087,-0.30210322
1574000000,-28.032219,-0.27774084
1575000000,-28.031738,-0.29996699
1576000000,-28.059502,-0.30995286
1577000000,-27.926477,-0.32748637
1578000000,-27.92909,-0.32045496
1579000000,-27.988756,-0.32322472
1580000000,-27.894894,-0.30341616
1581000000,-27.868479,-0.31055331
1582000000,-27.869463,-0.31152362
1583000000,-27.801632,-0.33128622
1584000000,-27.627964,-0.30948189
