frequency,e',e''
4779200000,2.0365,-0.1334
4788800000,2.032,-0.139
4798400000,2.0265,-0.1365
4808000000,2.0258,-0.1417
4817600000,2.0239,-0.134
4827200000,2.0269,-0.1289
4836800000,2.0296,-0.1305
4846400000,2.0295,-0.1322
4856000000,2.0265,-0.1337
4865600000,2.0235,-0.1375
4875200000,2.0165,-0.1377
4884800000,2.0106,-0.1379
4894400000,2.004,-0.1317
4904000000,2.0036,-0.1284
4913600000,2.0027,-0.1269
4923200000,2.0029,-0.1262
4932800000,2.0063,-0.122
4942400000,2.009,-0.1279
4952000000,2.008,-0.131
4961600000,2.0096,-0.1312
4971200000,2.0081,-0.1334
4980800000,2.0147,-0.128
4990400000,2.0119,-0.1342
5000000000,2.0046,-0.1311
