"Freq [GHz]","dB(S(1,1)) [] - _1_for_ON__0_for_OFF='0'","dB(S(1,1)) [] - _1_for_ON__0_for_OFF='1'","dB(S(2,1)) [] - _1_for_ON__0_for_OFF='0'","dB(S(2,1)) [] - _1_for_ON__0_for_OFF='1'"
1.908,-1.5257103122456,-15.1361147585002,-8.59313999183266,-0.782143418089221
1.909,-1.52561649467045,-15.1504819633793,-8.59186163230983,-0.78166067420431
1.91,-1.52552187075202,-15.1648418859833,-8.59058651764323,-0.781179896750309
1.911,-1.52542644609825,-15.1791944672177,-8.58931462739126,-0.78070107900679
1.912,-1.52533022630776,-15.1935396478431,-8.58804594118469,-0.780224214274725
1.913,-1.52523321696986,-15.2078773684752,-8.58678043872653,-0.77974929587642
1.914,-1.52513542366446,-15.2222075695845,-8.58551809979182,-0.779276317155523
1.915,-1.52503685196206,-15.2365301914963,-8.58425890422751,-0.778805271476952
1.916,-1.52493750742373,-15.2508451743905,-8.58300283195222,-0.778336152226875
1.917,-1.52483739560108,-15.2651524583016,-8.58174986295615,-0.777868952812695
1.918,-1.52473652203621,-15.2794519831183,-8.58049997730083,-0.777403666662983
1.919,-1.5246348922617,-15.2937436885838,-8.57925315511898,-0.776940287227463
1.92,-1.52453251180054,-15.3080275142951,-8.57800937661436,-0.776478807976986
1.921,-1.52442938616618,-15.3223033997034,-8.57676862206157,-0.776019222403473
1.922,-1.52432552086243,-15.336571284114,-8.5755308718059,-0.775561524019892
1.923,-1.52422092138343,-15.3508311066856,-8.57429610626311,-0.775105706360224
1.924,-1.52411559321369,-15.3650828064309,-8.57306430591933,-0.77465176297943
1.925,-1.524009541828,-15.3793263222162,-8.57183545133085,-0.774199687453414
1.926,-1.5239027726914,-15.3935615927612,-8.57060952312392,-0.773749473378981
1.927,-1.5237952912592,-15.4077885566391,-8.56938650199466,-0.773301114373819
1.928,-1.52368710297693,-15.4220071522764,-8.5681663687088,-0.77285460407644
1.929,-1.5235782132803,-15.4362173179529,-8.56694910410157,-0.772409936146171
1.93,-1.52346862759516,-15.4504189918017,-8.5657346890775,-0.771967104263091
1.931,-1.52335835133756,-15.4646121118088,-8.56452310461025,-0.771526102128032
1.932,-1.52324738991362,-15.4787966158135,-8.56331433174244,-0.771086923462503
1.933,-1.52313574871953,-15.4929724415079,-8.56210835158552,-0.770649562008682
1.934,-1.52302343314161,-15.5071395264373,-8.56090514531952,-0.770214011529364
1.935,-1.52291044855617,-15.5212978079995,-8.55970469419295,-0.769780265807945
1.936,-1.52279680032956,-15.5354472234455,-8.55850697952259,-0.769348318648368
1.937,-1.52268249381811,-15.5495877098789,-8.55731198269335,-0.768918163875092
1.938,-1.52256753436814,-15.5637192042561,-8.55611968515805,-0.768489795333054
1.939,-1.52245192731589,-15.5778416433864,-8.55493006843731,-0.768063206887649
1.94,-1.52233567798755,-15.5919549639315,-8.55374311411934,-0.767638392424672
1.941,-1.52221879169921,-15.606059102406,-8.55255880385977,-0.767215345850285
1.942,-1.52210127375684,-15.6201539951771,-8.55137711938151,-0.766794061090993
1.943,-1.52198312945626,-15.6342395784647,-8.55019804247453,-0.766374532093614
1.944,-1.52186436408315,-15.6483157883412,-8.54902155499576,-0.765956752825204
1.945,-1.52174498291301,-15.6623825607317,-8.54784763886886,-0.765540717273062
1.946,-1.52162499121111,-15.676439831414,-8.54667627608405,-0.765126419444681
1.947,-1.52150439423255,-15.6904875360185,-8.54550744869801,-0.764713853367698
1.948,-1.52138319722213,-15.7045256100283,-8.54434113883359,-0.76430301308987
1.949,-1.52126140541445,-15.7185539887791,-8.54317732867979,-0.763893892679032
1.95,-1.5211390240338,-15.7325726074593,-8.54201600049146,-0.763486486223068
1.951,-1.52101605829416,-15.7465814011101,-8.54085713658919,-0.763080787829867
1.952,-1.52089251339924,-15.7605803046254,-8.53970071935915,-0.762676791627285
1.953,-1.52076839454238,-15.774569252752,-8.53854673125289,-0.762274491763104
1.954,-1.52064370690659,-15.7885481800894,-8.5373951547872,-0.76187388240501
1.955,-1.52051845566449,-15.80251702109,-8.5362459725439,-0.761474957740555
1.956,-1.52039264597836,-15.8164757100594,-8.53509916716974,-0.761077711977086
1.957,-1.52026628300004,-15.830424181156,-8.53395472137613,-0.760682139341752
1.958,-1.52013937187096,-15.8443623683912,-8.53281261793908,-0.760288234081445
1.959,-1.52001191772213,-15.8582902056297,-8.53167283969896,-0.759895990462762
1.96,-1.5198839256741,-15.8722076265896,-8.53053536956038,-0.75950540277197
1.961,-1.51975540083698,-15.8861145648419,-8.52940019049195,-0.759116465314969
1.962,-1.51962634831036,-15.9000109538114,-8.52826728552617,-0.758729172417256
1.963,-1.51949677318338,-15.9138967267763,-8.5271366377593,-0.758343518423886
1.964,-1.51936668053464,-15.9277718168683,-8.52600823035107,-0.757959497699429
1.965,-1.51923607543225,-15.9416361570729,-8.52488204652462,-0.757577104627939
1.966,-1.51910496293375,-15.9554896802295,-8.5237580695663,-0.75719633361292
1.967,-1.51897334808617,-15.9693323190314,-8.52263628282549,-0.756817179077267
1.968,-1.51884123592593,-15.9831640060259,-8.52151666971444,-0.756439635463257
1.969,-1.51870863147892,-15.9969846736148,-8.5203992137081,-0.756063697232488
1.97,-1.51857553976043,-16.0107942540539,-8.51928389834397,-0.755689358865857
1.971,-1.51844196577513,-16.024592679454,-8.51817070722191,-0.755316614863507
1.972,-1.51830791451711,-16.0383798817799,-8.51705962400398,-0.754945459744792
1.973,-1.51817339096983,-16.0521557928519,-8.51595063241429,-0.754575888048263
1.974,-1.51803840010609,-16.0659203443449,-8.5148437162388,-0.754207894331592
1.975,-1.51790294688806,-16.079673467789,-8.5137388593252,-0.753841473171547
1.976,-1.51776703626728,-16.0934150945698,-8.5126360455827,-0.753476619163978
1.977,-1.51763067318459,-16.1071451559283,-8.51153525898189,-0.753113326923737
1.978,-1.51749386257016,-16.1208635829614,-8.51043648355454,-0.752751591084672
1.979,-1.51735660934348,-16.1345703066217,-8.5093397033935,-0.752391406299571
1.98,-1.51721891841334,-16.148265257718,-8.50824490265246,-0.752032767240141
1.981,-1.51708079467782,-16.1619483669157,-8.50715206554584,-0.751675668596945
1.982,-1.5169422430243,-16.1756195647364,-8.50606117634859,-0.751320105079381
1.983,-1.51680326832941,-16.1892787815588,-8.50497221939604,-0.750966071415642
1.984,-1.51666387545908,-16.2029259476185,-8.50388517908376,-0.750613562352662
1.985,-1.51652406926848,-16.2165609930084,-8.5028000398673,-0.750262572656109
1.986,-1.51638385460202,-16.230183847679,-8.50171678626216,-0.749913097110305
1.987,-1.51624323629339,-16.2437944414384,-8.50063540284355,-0.749565130518217
1.988,-1.51610221916548,-16.257392703953,-8.49955587424619,-0.749218667701411
1.989,-1.51596080803042,-16.2709785647473,-8.49847818516424,-0.748873703500009
1.99,-1.51581900768958,-16.2845519532047,-8.49740232035104,-0.74853023277266
1.991,-1.5156768229335,-16.2981127985671,-8.49632826461905,-0.748188250396475
1.992,-1.515534258542,-16.311661029936,-8.49525600283956,-0.747847751267022
1.993,-1.51539131928402,-16.3251965762721,-8.49418551994264,-0.747508730298265
1.994,-1.51524800991777,-16.338719366396,-8.49311680091693,-0.747171182422536
1.995,-1.5151043351906,-16.3522293289884,-8.49204983080946,-0.746835102590481
1.996,-1.51496029983907,-16.3657263925905,-8.4909845947255,-0.746500485771042
1.997,-1.51481590858892,-16.3792104856042,-8.48992107782843,-0.746167326951399
1.998,-1.51467116615504,-16.3926815362926,-8.48885926533953,-0.745835621136942
1.999,-1.51452607724152,-16.4061394727801,-8.48779914253783,-0.745505363351228
2,-1.51438064654162,-16.4195842230531,-8.48674069475996,-0.745176548635937
2.001,-1.51423487873774,-16.4330157149602,-8.4856839074,-0.744849172050843
2.002,-1.51408877850143,-16.4464338762123,-8.48462876590926,-0.744523228673768
2.003,-1.51394235049343,-16.4598386343836,-8.48357525579621,-0.744198713600541
2.004,-1.51379559936361,-16.4732299169114,-8.48252336262622,-0.743875621944963
2.005,-1.51364852975097,-16.4866076510968,-8.48147307202145,-0.743553948838774
2.006,-1.51350114628369,-16.499971764105,-8.4804243696607,-0.743233689431585
2.007,-1.51335345357908,-16.5133221829658,-8.47937724127926,-0.742914838890881
2.008,-1.51320545624357,-16.5266588345738,-8.47833167266864,-0.742597392401947
2.009,-1.51305715887274,-16.5399816456893,-8.47728764967657,-0.742281345167851
2.01,-1.51290856605132,-16.5532905429382,-8.47624515820671,-0.741966692409382
2.011,-1.51275968235314,-16.5665854528128,-8.47520418421857,-0.741653429365033
2.012,-1.51261051234119,-16.579866301672,-8.4741647137273,-0.741341551290951
2.013,-1.51246106056758,-16.5931330157422,-8.47312673280355,-0.741031053460897
2.014,-1.51231133157354,-16.6063855211171,-8.47209022757332,-0.740721931166199
2.015,-1.51216132988944,-16.6196237437588,-8.47105518421779,-0.740414179715744
2.016,-1.51201106003478,-16.6328476094982,-8.47002158897315,-0.740107794435888
2.017,-1.51186052651815,-16.6460570440349,-8.46898942813044,-0.739802770670461
2.018,-1.51170973383733,-16.6592519729386,-8.46795868803543,-0.739499103780708
2.019,-1.51155868647916,-16.672432321649,-8.46692935508842,-0.739196789145249
2.02,-1.51140738891965,-16.6855980154765,-8.46590141574408,-0.738895822160041
2.021,-1.51125584562391,-16.6987489796028,-8.46487485651134,-0.738596198238347
2.022,-1.51110406104619,-16.7118851390813,-8.46384966395315,-0.738297912810679
2.023,-1.51095203962988,-16.7250064188378,-8.46282582468642,-0.738000961324774
2.024,-1.51079978580747,-16.7381127436711,-8.46180332538178,-0.737705339245553
2.025,-1.51064730400059,-16.7512040382534,-8.46078215276345,-0.737411042055062
2.026,-1.51049459861999,-16.7642802271308,-8.45976229360911,-0.737118065252466
2.027,-1.5103416740656,-16.7773412347243,-8.45874373474971,-0.736826404353979
2.028,-1.51018853472641,-16.79038698533,-8.45772646306931,-0.736536054892838
2.029,-1.5100351849806,-16.80341740312,-8.45671046550494,-0.736247012419263
2.03,-1.50988162919547,-16.8164324121427,-8.45569572904647,-0.735959272500418
2.031,-1.50972787172747,-16.8294319363237,-8.45468224073636,-0.735672830720361
2.032,-1.50957391692216,-16.8424158994665,-8.45366998766961,-0.735387682680023
2.033,-1.5094197691143,-16.8553842252527,-8.45265895699357,-0.735103823997146
2.034,-1.50926543262773,-16.8683368372432,-8.45164913590773,-0.734821250306268
2.035,-1.5091109117755,-16.8812736588784,-8.45064051166366,-0.734539957258656
2.036,-1.5089562108598,-16.8941946134793,-8.44963307156474,-0.734259940522297
2.037,-1.50880133417194,-16.9070996242479,-8.44862680296614,-0.73398119578183
2.038,-1.50864628599244,-16.9199886142681,-8.44762169327454,-0.733703718738517
2.039,-1.50849107059097,-16.9328615065059,-8.44661772994805,-0.733427505110214
2.04,-1.50833569222636,-16.945718223811,-8.44561490049604,-0.733152550631325
2.041,-1.50818015514661,-16.9585586889167,-8.44461319247895,-0.732878851052739
2.042,-1.5080244635889,-16.9713828244412,-8.44361259350821,-0.732606402141831
2.043,-1.50786862177961,-16.9841905528878,-8.442613091246,-0.732335199682398
2.044,-1.50771263393428,-16.9969817966464,-8.44161467340515,-0.732065239474616
2.045,-1.50755650425767,-17.0097564779934,-8.44061732774898,-0.731796517335018
2.046,-1.50740023694371,-17.0225145190931,-8.43962104209117,-0.731529029096434
2.047,-1.50724383617554,-17.0352558419985,-8.4386258042955,-0.731262770607972
2.048,-1.50708730612552,-17.0479803686516,-8.43763160227586,-0.730997737734957
2.049,-1.5069306509552,-17.0606880208846,-8.43663842399598,-0.730733926358919
2.05,-1.50677387481536,-17.0733787204206,-8.43564625746929,-0.730471332377522
2.051,-1.50661698184602,-17.0860523888746,-8.4346550907588,-0.730209951704542
2.052,-1.50645997617639,-17.098708947754,-8.43366491197697,-0.72994978026983
2.053,-1.50630286192494,-17.1113483184598,-8.43267570928548,-0.729690814019272
2.054,-1.5061456431994,-17.1239704222872,-8.43168747089516,-0.729433048914727
2.055,-1.50598832409672,-17.1365751804265,-8.43070018506578,-0.729176480934026
2.056,-1.50583090870311,-17.1491625139643,-8.42971384010591,-0.7289211060709
2.057,-1.50567340109406,-17.161732343884,-8.42872842437282,-0.728666920334958
2.058,-1.5055158053343,-17.1742845910667,-8.42774392627226,-0.728413919751634
2.059,-1.50535812547788,-17.1868191762925,-8.42676033425834,-0.728162100362168
2.06,-1.50520036556807,-17.1993360202409,-8.4257776368334,-0.727911458223541
2.061,-1.50504252963749,-17.2118350434925,-8.42479582254783,-0.727661989408469
2.062,-1.50488462170803,-17.224316166529,-8.42381487999993,-0.727413690005317
2.063,-1.5047266457909,-17.2367793097347,-8.42283479783576,-0.727166556118105
2.064,-1.50456860588661,-17.2492243933977,-8.42185556474899,-0.726920583866451
2.065,-1.50441050598499,-17.26165133771,-8.42087716948077,-0.726675769385516
2.066,-1.50425235006522,-17.2740600627696,-8.41989960081954,-0.726432108825996
2.067,-1.5040941420958,-17.2864504885807,-8.41892284760093,-0.726189598354051
2.068,-1.50393588603458,-17.298822535055,-8.41794689870756,-0.725948234151288
2.069,-1.50377758582876,-17.3111761220126,-8.41697174306896,-0.725708012414723
2.07,-1.50361924541493,-17.3235111691832,-8.41599736966136,-0.725468929356718
2.071,-1.50346086871903,-17.335827596207,-8.41502376750755,-0.725230981204969
2.072,-1.50330245965638,-17.348125322636,-8.41405092567679,-0.724994164202451
2.073,-1.50314402213169,-17.3604042679347,-8.41307883328456,-0.724758474607383
2.074,-1.5029855600391,-17.3726643514813,-8.41210747949255,-0.724523908693187
2.075,-1.50282707726211,-17.3849054925691,-8.41113685350837,-0.724290462748455
2.076,-1.50266857767368,-17.397127610407,-8.41016694458552,-0.724058133076905
2.077,-1.50251006513618,-17.4093306241213,-8.40919774202317,-0.723826915997343
2.078,-1.50235154350141,-17.4215144527563,-8.40822923516604,-0.723596807843622
2.079,-1.50219301661065,-17.4336790152756,-8.40726141340428,-0.72336780496461
2.08,-1.50203448829461,-17.4458242305633,-8.40629426617324,-0.723139903724141
2.081,-1.50187596237346,-17.457950017425,-8.40532778295348,-0.722913100500985
2.082,-1.50171744265689,-17.4700562945894,-8.40436195327043,-0.722687391688798
2.083,-1.50155893294403,-17.4821429807088,-8.40339676669441,-0.722462773696103
2.084,-1.50140043702354,-17.4942099943608,-8.40243221284041,-0.722239242946233
2.085,-1.50124195867359,-17.5062572540494,-8.40146828136792,-0.722016795877297
2.086,-1.50108350166184,-17.5182846782059,-8.40050496198087,-0.721795428942139
2.087,-1.50092506974552,-17.5302921851908,-8.39954224442741,-0.721575138608315
2.088,-1.50076666667139,-17.5422796932944,-8.39858011849981,-0.721355921358027
2.089,-1.50060829617574,-17.5542471207382,-8.3976185740343,-0.721137773688111
2.09,-1.50044996198446,-17.5661943856762,-8.39665760091092,-0.720920692109981
2.091,-1.500291667813,-17.5781214061965,-8.39569718905341,-0.720704673149608
2.092,-1.50013341736638,-17.590028100322,-8.39473732842902,-0.720489713347451
2.093,-1.49997521433925,-17.601914386012,-8.39377800904841,-0.720275809258447
2.094,-1.49981706241585,-17.6137801811635,-8.39281922096548,-0.720062957451971
2.095,-1.49965896527004,-17.6256254036127,-8.39186095427726,-0.719851154511774
2.096,-1.49950092656534,-17.6374499711357,-8.39090319912371,-0.719640397035981
2.097,-1.49934294995488,-17.6492538014507,-8.38994594568767,-0.71943068163701
2.098,-1.49918503908147,-17.6610368122187,-8.38898918419463,-0.719222004941568
2.099,-1.49902719757759,-17.6727989210449,-8.38803290491263,-0.719014363590597
2.1,-1.49886942906539,-17.6845400454807,-8.38707709815212,-0.718807754239248
2.101,-1.49871173715672,-17.6962601030241,-8.38612175426583,-0.718602173556825
2.102,-1.49855412545314,-17.7079590111222,-8.38516686364859,-0.718397618226756
2.103,-1.49839659754595,-17.7196366871714,-8.38421241673725,-0.718194084946562
2.104,-1.49823915701613,-17.7312930485201,-8.38325840401046,-0.717991570427808
2.105,-1.49808180743446,-17.742928012469,-8.38230481598863,-0.717790071396068
2.106,-1.49792455236144,-17.7545414962732,-8.38135164323369,-0.717589584590891
2.107,-1.49776739534735,-17.7661334171437,-8.38039887634906,-0.717390106765763
2.108,-1.49761033993227,-17.7777036922484,-8.37944650597939,-0.717191634688064
2.109,-1.49745338964605,-17.7892522387138,-8.37849452281052,-0.716994165139026
2.11,-1.49729654800839,-17.8007789736268,-8.37754291756932,-0.716797694913714
2.111,-1.49713981852877,-17.8122838140357,-8.3765916810235,-0.716602220820971
2.112,-1.49698320470653,-17.8237666769519,-8.37564080398153,-0.716407739683389
2.113,-1.49682671003085,-17.8352274793517,-8.37469027729251,-0.716214248337259
2.114,-1.49667033798079,-17.8466661381774,-8.37374009184596,-0.716021743632556
2.115,-1.49651409202526,-17.8580825703392,-8.37279023857178,-0.71583022243288
2.116,-1.4963579756231,-17.8694766927164,-8.37184070844003,-0.715639681615428
2.117,-1.49620199222303,-17.8808484221594,-8.37089149246085,-0.715450118070952
2.118,-1.49604614526368,-17.892197675491,-8.3699425816843,-0.715261528703734
2.119,-1.49589043817362,-17.9035243695079,-8.36899396720023,-0.715073910431534
2.12,-1.4957348743714,-17.9148284209826,-8.36804564013813,-0.714887260185558
2.121,-1.49557945726549,-17.9261097466649,-8.36709759166703,-0.714701574910424
2.122,-1.49542419025434,-17.9373682632834,-8.36614981299533,-0.714516851564119
2.123,-1.4952690767264,-17.9486038875475,-8.36520229537068,-0.71433308711797
2.124,-1.49511412006013,-17.9598165361484,-8.36425503007986,-0.714150278556603
2.125,-1.49495932362401,-17.9710061257614,-8.3633080084486,-0.713968422877896
2.126,-1.49480469077653,-17.9821725730473,-8.36236122184152,-0.713787517092954
2.127,-1.49465022486625,-17.9933157946541,-8.36141466166193,-0.713607558226079
2.128,-1.49449592923178,-18.0044357072188,-8.36046831935172,-0.713428543314713
2.129,-1.49434180720181,-18.0155322273688,-8.35952218639124,-0.713250469409415
2.13,-1.49418786209514,-18.0266052717241,-8.35857625429912,-0.713073333573822
2.131,-1.49403409722064,-18.0376547568985,-8.35763051463225,-0.712897132884611
2.132,-1.49388051587733,-18.0486805995019,-8.3566849589855,-0.712721864431464
2.133,-1.49372712135438,-18.0596827161415,-8.3557395789917,-0.712547525317025
2.134,-1.49357391693105,-18.0706610234241,-8.35479436632143,-0.71237411265688
2.135,-1.49342090587686,-18.0816154379574,-8.35384931268297,-0.712201623579495
2.136,-1.49326809145142,-18.0925458763519,-8.35290440982211,-0.712030055226203
2.137,-1.4931154769046,-18.1034522552231,-8.35195964952202,-0.711859404751159
2.138,-1.49296306547646,-18.1143344911927,-8.35101502360318,-0.711689669321295
2.139,-1.49281086039729,-18.1251925008908,-8.35007052392313,-0.711520846116306
2.14,-1.49265886488763,-18.1360262009578,-8.34912614237648,-0.71135293232859
2.141,-1.49250708215827,-18.1468355080458,-8.3481818708947,-0.711185925163224
2.142,-1.49235551541028,-18.1576203388209,-8.34723770144599,-0.711019821837932
2.143,-1.49220416783503,-18.1683806099649,-8.34629362603518,-0.710854619583028
2.144,-1.49205304261418,-18.1791162381771,-8.34534963670358,-0.710690315641413
2.145,-1.49190214291973,-18.1898271401763,-8.34440572552887,-0.710526907268511
2.146,-1.491751471914,-18.2005132327026,-8.34346188462494,-0.710364391732244
2.147,-1.49160103274969,-18.2111744325195,-8.34251810614181,-0.710202766313003
2.148,-1.49145082856984,-18.2218106564153,-8.34157438226546,-0.710042028303595
2.149,-1.49130086250789,-18.2324218212059,-8.34063070521773,-0.709882175009228
2.15,-1.4911511376877,-18.2430078437358,-8.33968706725614,-0.709723203747457
2.151,-1.49100165722352,-18.2535686408806,-8.33874346067385,-0.709565111848159
2.152,-1.49085242422005,-18.2641041295489,-8.33779987779946,-0.709407896653502
2.153,-1.49070344177244,-18.2746142266843,-8.33685631099692,-0.709251555517892
2.154,-1.49055471296631,-18.2850988492669,-8.33591275266539,-0.709096085807957
2.155,-1.49040624087776,-18.2955579143161,-8.33496919523913,-0.708941484902499
2.156,-1.49025802857338,-18.3059913388918,-8.33402563118733,-0.708787750192465
2.157,-1.4901100791103,-18.316399040097,-8.33308205301405,-0.708634879080912
2.158,-1.48996239553616,-18.3267809350795,-8.33213845325804,-0.70848286898297
2.159,-1.48981498088917,-18.337136941034,-8.33119482449264,-0.708331717325806
2.16,-1.48966783819809,-18.3474669752041,-8.33025115932566,-0.70818142154859
2.161,-1.48952097048228,-18.3577709548847,-8.32930745039925,-0.708031979102459
2.162,-1.48937438075169,-18.3680487974233,-8.32836369038974,-0.707883387450497
2.163,-1.48922807200686,-18.3783004202229,-8.3274198720076,-0.70773564406767
2.164,-1.48908204723902,-18.3885257407435,-8.32647598799722,-0.707588746440816
2.165,-1.48893630943002,-18.3987246765043,-8.32553203113686,-0.707442692068608
2.166,-1.48879086155235,-18.4088971450861,-8.32458799423848,-0.707297478461507
2.167,-1.48864570656924,-18.4190430641331,-8.32364387014765,-0.707153103141737
2.168,-1.48850084743457,-18.4291623513551,-8.32269965174342,-0.707009563643263
2.169,-1.48835628709298,-18.4392549245295,-8.32175533193817,-0.70686685751172
2.17,-1.48821202847981,-18.4493207015037,-8.32081090367751,-0.706724982304418
2.171,-1.48806807452117,-18.459359600197,-8.3198663599402,-0.706583935590283
2.172,-1.48792442813394,-18.469371538603,-8.31892169373793,-0.706443714949839
2.173,-1.48778109222579,-18.4793564347913,-8.31797689811527,-0.706304317975162
2.174,-1.48763806969517,-18.4893142069103,-8.31703196614958,-0.706165742269854
2.175,-1.48749536343138,-18.4992447731887,-8.31608689095077,-0.706027985449002
2.176,-1.48735297631454,-18.5091480519383,-8.31514166566129,-0.705891045139149
2.177,-1.48721091121563,-18.5190239615558,-8.31419628345601,-0.705754918978263
2.178,-1.48706917099651,-18.5288724205252,-8.31325073754198,-0.705619604615696
2.179,-1.48692775850991,-18.5386933474197,-8.31230502115846,-0.705485099712158
2.18,-1.4867866765995,-18.5484866609045,-8.31135912757671,-0.705351401939678
2.181,-1.48664592809985,-18.5582522797384,-8.31041305009991,-0.705218508981571
2.182,-1.48650551583647,-18.5679901227763,-8.30946678206298,-0.705086418532405
2.183,-1.48636544262585,-18.5777001089716,-8.30852031683258,-0.704955128297981
2.184,-1.48622571127545,-18.5873821573783,-8.30757364780684,-0.704824635995273
2.185,-1.4860863245837,-18.597036187153,-8.30662676841539,-0.704694939352413
2.186,-1.48594728534008,-18.6066621175578,-8.30567967211915,-0.704566036108665
2.187,-1.48580859632509,-18.6162598679618,-8.30473235241019,-0.704437924014367
2.188,-1.48567026031027,-18.6258293578441,-8.30378480281173,-0.704310600830928
2.189,-1.48553228005823,-18.6353705067954,-8.30283701687791,-0.704184064330766
2.19,-1.48539465832266,-18.6448832345211,-8.30188898819373,-0.704058312297303
2.191,-1.48525739784834,-18.6543674608427,-8.30094071037492,-0.703933342524906
2.192,-1.48512050137121,-18.6638231057009,-8.29999217706779,-0.703809152818878
2.193,-1.4849839716183,-18.6732500891573,-8.29904338194921,-0.703685740995407
2.194,-1.48484781130783,-18.6826483313972,-8.29809431872635,-0.703563104881548
2.195,-1.48471202314916,-18.6920177527317,-8.29714498113673,-0.703441242315178
2.196,-1.48457660984287,-18.7013582735998,-8.29619536294795,-0.703320151144974
2.197,-1.48444157408072,-18.7106698145713,-8.2952454579577,-0.703199829230379
2.198,-1.48430691854573,-18.7199522963487,-8.29429525999353,-0.703080274441556
2.199,-1.48417264591215,-18.7292056397697,-8.29334476291286,-0.702961484659384
2.2,-1.48403875884547,-18.7384297658096,-8.29239396060278,-0.7028434577754
2.201,-1.48390526000248,-18.7476245955835,-8.29144284697994,-0.702726191691777
2.202,-1.48377215203128,-18.756790050349,-8.29049141599045,-0.702609684321294
2.203,-1.48363943757127,-18.7659260515081,-8.28953966160982,-0.702493933587302
2.204,-1.48350711925319,-18.7750325206101,-8.28858757784276,-0.702378937423694
2.205,-1.48337519969912,-18.7841093793535,-8.28763515872311,-0.702264693774868
2.206,-1.48324368152253,-18.7931565495888,-8.28668239831374,-0.702151200595705
2.207,-1.48311256732826,-18.8021739533205,-8.28572929070639,-0.702038455851532
2.208,-1.48298185971257,-18.8111615127099,-8.28477583002164,-0.701926457518084
2.209,-1.48285156126315,-18.8201191500773,-8.28382201040869,-0.701815203581492
2.21,-1.48272167455911,-18.8290467879044,-8.28286782604536,-0.701704692038227
2.211,-1.48259220217104,-18.8379443488368,-8.28191327113787,-0.701594920895092
2.212,-1.48246314666101,-18.8468117556863,-8.28095833992086,-0.701485888169174
2.213,-1.48233451058258,-18.8556489314334,-8.2800030266571,-0.701377591887822
2.214,-1.48220629648083,-18.8644557992297,-8.27904732563759,-0.701270030088615
2.215,-1.48207850689236,-18.8732322824005,-8.27809123118127,-0.701163200819332
2.216,-1.48195114434535,-18.8819783044469,-8.27713473763503,-0.701057102137914
2.217,-1.48182421135953,-18.8906937890485,-8.2761778393735,-0.700951732112442
2.218,-1.48169771044623,-18.8993786600659,-8.27522053079906,-0.700847088821109
2.219,-1.48157164410836,-18.9080328415427,-8.27426280634161,-0.700743170352173
2.22,-1.48144601484052,-18.9166562577086,-8.27330466045855,-0.700639974803951
2.221,-1.48132082512887,-18.9252488329814,-8.27234608763463,-0.700537500284761
2.222,-1.4811960774513,-18.9338104919694,-8.27138708238184,-0.700435744912921
2.223,-1.48107177427734,-18.9423411594742,-8.27042763923932,-0.700334706816696
2.224,-1.48094791806824,-18.9508407604931,-8.26946775277325,-0.700234384134276
2.225,-1.48082451127697,-18.9593092202213,-8.26850741757673,-0.700134775013753
2.226,-1.48070155634822,-18.9677464640543,-8.26754662826967,-0.700035877613078
2.227,-1.48057905571843,-18.9761524175911,-8.26658537949872,-0.699937690100045
2.228,-1.48045701181584,-18.9845270066357,-8.26562366593711,-0.699840210652246
2.229,-1.48033542706046,-18.9928701572002,-8.26466148228456,-0.699743437457054
2.23,-1.48021430386412,-19.0011817955072,-8.26369882326724,-0.699647368711593
2.231,-1.48009364463045,-19.0094618479918,-8.26273568363752,-0.699552002622699
2.232,-1.47997345175498,-19.0177102413049,-8.26177205817404,-0.699457337406901
2.233,-1.47985372762506,-19.0259269023149,-8.26080794168146,-0.699363371290385
2.234,-1.47973447461993,-19.0341117581107,-8.25984332899043,-0.69927010250897
2.235,-1.47961569511075,-19.0422647360038,-8.25887821495745,-0.699177529308071
2.236,-1.47949739146057,-19.0503857635311,-8.25791259446482,-0.699085649942681
2.237,-1.47937956602443,-19.058474768457,-8.25694646242045,-0.698994462677335
2.238,-1.47926222114926,-19.0665316787763,-8.25597981375784,-0.698903965786082
2.239,-1.47914535917402,-19.0745564227165,-8.25501264343591,-0.698814157552452
2.24,-1.47902898242964,-19.0825489287402,-8.25404494643895,-0.698725036269445
2.241,-1.47891309323906,-19.0905091255476,-8.25307671777648,-0.698636600239476
2.242,-1.47879769391728,-19.0984369420791,-8.25210795248316,-0.698548847774373
2.243,-1.47868278677129,-19.1063323075177,-8.25113864561869,-0.698461777195322
2.244,-1.47856837410022,-19.1141951512913,-8.2501687922677,-0.698375386832865
2.245,-1.47845445819524,-19.1220254030756,-8.24919838753966,-0.698289675026853
2.246,-1.47834104133962,-19.1298229927962,-8.24822742656874,-0.698204640126429
2.247,-1.4782281258088,-19.1375878506312,-8.24725590451379,-0.698120280489991
2.248,-1.47811571387031,-19.1453199070135,-8.24628381655813,-0.698036594485169
2.249,-1.47800380778387,-19.1530190926338,-8.24531115790954,-0.697953580488801
2.25,-1.47789240980138,-19.1606853384425,-8.24433792380014,-0.697871236886894
2.251,-1.47778152216692,-19.1683185756523,-8.24336410948621,-0.697789562074611
2.252,-1.47767114711679,-19.1759187357408,-8.24238971024822,-0.69770855445623
2.253,-1.47756128687955,-19.183485750453,-8.24141472139061,-0.697628212445127
2.254,-1.47745194367599,-19.1910195518034,-8.24043913824178,-0.697548534463736
