"Freq [GHz]","im(Z(1,1)) []"
2.072,-1665.25848579159
2.073,-1664.15436203907
2.074,-1663.05136750043
2.075,-1661.94950038556
2.076,-1660.84875895694
2.077,-1659.74914131014
2.078,-1658.65064563423
2.079,-1657.55327017953
2.08,-1656.45700816667
2.081,-1655.36186945176
2.082,-1654.26784645544
2.083,-1653.17492899533
2.084,-1652.08312636643
2.085,-1650.99243900969
2.086,-1649.90285719209
2.087,-1648.81437859107
2.088,-1647.72699928264
2.089,-1646.64072426951
2.09,-1645.55555148925
2.091,-1644.47147243059
2.092,-1643.38850311948
2.093,-1642.30661293669
2.094,-1641.22582770073
2.095,-1640.1461329406
2.096,-1639.06752358763
2.097,-1637.99000318549
2.098,-1636.91357462564
2.099,-1635.83821991466
2.1,-1634.76396135523
2.101,-1633.69077351239
2.102,-1632.61867302667
2.103,-1631.54764625356
2.104,-1630.47769367254
2.105,-1629.40881702832
2.106,-1628.34101189178
2.107,-1627.27427783927
2.108,-1626.2086144541
2.109,-1625.1440270719
2.11,-1624.08049621549
2.111,-1623.01803116821
2.112,-1621.95662875558
2.113,-1620.89628734528
2.114,-1619.83700531352
2.115,-1618.77878096475
2.116,-1617.72161267983
2.117,-1616.66549884788
2.118,-1615.61043530718
2.119,-1614.55642359928
2.12,-1613.50346665187
2.121,-1612.45155331325
2.122,-1611.40068933128
2.123,-1610.35086292308
2.124,-1609.30208657768
2.125,-1608.25434561282
2.126,-1607.20765497847
2.127,-1606.16199824334
2.128,-1605.11737731107
2.129,-1604.07379135949
2.13,-1603.03123423938
2.131,-1601.98971614086
2.132,-1600.94922342138
2.133,-1599.90976877839
2.134,-1598.87133516955
2.135,-1597.83392433073
2.136,-1596.79754135586
2.137,-1595.76218566393
2.138,-1594.72784738867
2.139,-1593.69452702523
2.14,-1592.66222901589
2.141,-1591.63094595537
2.142,-1590.60067835229
2.143,-1589.57142223139
2.144,-1588.54318349711
2.145,-1587.51594914349
2.146,-1586.48973268014
2.147,-1585.46451689713
2.148,-1584.44030728251
2.149,-1583.41710915351
2.15,-1582.39491214487
2.151,-1581.37371799053
2.152,-1580.35352797262
2.153,-1579.33433115892
2.154,-1578.31613267243
2.155,-1577.29893157436
2.156,-1576.28272728447
2.157,-1575.26751804113
2.158,-1574.25329957478
2.159,-1573.24007376237
2.16,-1572.22783641602
2.161,-1571.21658735887
2.162,-1570.20632535162
2.163,-1569.19704790391
2.164,-1568.18875778015
2.165,-1567.1814496135
2.166,-1566.17512033576
2.167,-1565.16977546268
2.168,-1564.16540621808
2.169,-1563.16201381839
2.17,-1562.15959933124
2.171,-1561.15816248186
2.172,-1560.1576952596
2.173,-1559.15820349637
2.174,-1558.15968402859
2.175,-1557.16213266569
2.176,-1556.16554905243
2.177,-1555.16993157481
2.178,-1554.17528089882
2.179,-1553.18159892348
2.18,-1552.18887457313
2.181,-1551.1971155784
2.182,-1550.20631814462
2.183,-1549.21648128057
2.184,-1548.22760447708
2.185,-1547.23968471229
2.186,-1546.25271796905
2.187,-1545.26670822298
2.188,-1544.28165534527
2.189,-1543.29755231265
2.19,-1542.31439824297
2.191,-1541.33220418105
2.192,-1540.35094944683
2.193,-1539.37064546317
2.194,-1538.39128889747
2.195,-1537.41288122862
2.196,-1536.435414494
2.197,-1535.45889591417
2.198,-1534.48331792999
2.199,-1533.5086810902
2.2,-1532.53498171808
2.201,-1531.56222708503
2.202,-1530.59041210419
2.203,-1529.61952934629
2.204,-1528.64958177937
2.205,-1527.68056816756
2.206,-1526.712494967
2.207,-1525.74535008909
2.208,-1524.77913802484
2.209,-1523.81385645477
2.21,-1522.84950777425
2.211,-1521.88608847074
2.212,-1520.92359752168
2.213,-1519.96202407748
2.214,-1519.00139013547
2.215,-1518.04166784413
2.216,-1517.08287664564
2.217,-1516.12500810796
2.218,-1515.16806186914
2.219,-1514.21204185014
2.22,-1513.25693202013
2.221,-1512.30274513284
2.222,-1511.34947757537
2.223,-1510.39712670056
2.224,-1509.44569373452
2.225,-1508.49517597911
2.226,-1507.54557235956
2.227,-1506.59688826174
2.228,-1505.64910626546
2.229,-1504.70224155629
2.23,-1503.75628994449
2.231,-1502.81124778438
2.232,-1501.86711060499
2.233,-1500.92388942871
2.234,-1499.98157188405
2.235,-1499.04016231357
2.236,-1498.09965888426
2.237,-1497.16006358815
2.238,-1496.22136915208
2.239,-1495.28358015824
2.24,-1494.34669500948
2.241,-1493.41071156713
2.242,-1492.47562767508
2.243,-1491.5414453586
2.244,-1490.60816524069
2.245,-1489.67578296219
2.246,-1488.74429952689
2.247,-1487.81371611438
2.248,-1486.88402684706
2.249,-1485.95524108941
2.25,-1485.02733891483
2.251,-1484.10033890552
2.252,-1483.17423152973
2.253,-1482.24902032918
2.254,-1481.32470155447
2.255,-1480.4012749522
2.256,-1479.4787370574
2.257,-1478.55709368274
2.258,-1477.63634028814
2.259,-1476.71647568714
2.26,-1475.79750149309
2.261,-1474.87941780354
2.262,-1473.96221814173
2.263,-1473.04590821851
2.264,-1472.13048441734
2.265,-1471.21594740881
2.266,-1470.30229689365
2.267,-1469.38953037779
2.268,-1468.4776512451
2.269,-1467.56665350876
2.27,-1466.6565415055
2.271,-1465.74730906576
2.272,-1464.8389618827
2.273,-1463.9315031194
2.274,-1463.02491937966
2.275,-1462.1192102748
2.276,-1461.21438853131
2.277,-1460.31044759888
2.278,-1459.40738474109
2.279,-1458.50520280676
2.28,-1457.60389781027
2.281,-1456.70347455776
2.282,-1455.80392490771
2.283,-1454.9052553336
2.284,-1454.00746273007
2.285,-1453.11055374802
2.286,-1452.21451439261
2.287,-1451.31935106762
2.288,-1450.4250634223
2.289,-1449.53164524872
2.29,-1448.63910738072
2.291,-1447.74744529777
2.292,-1446.85666244397
2.293,-1445.96674791804
2.294,-1445.07770705093
2.295,-1444.18953949237
2.296,-1443.30224502385
2.297,-1442.41581707071
2.298,-1441.53027400637
2.299,-1440.64559163574
2.3,-1439.76178551988
2.301,-1438.87885839402
2.302,-1437.99679638209
2.303,-1437.11560562623
2.304,-1436.23528584846
2.305,-1435.35583097563
2.306,-1434.47725287304
2.307,-1433.59955031296
2.308,-1432.72270767482
2.309,-1431.84674017525
2.31,-1430.97164645895
2.311,-1430.0974153497
2.312,-1429.22405577815
2.313,-1428.35156393227
2.314,-1427.4799457252
2.315,-1426.60919460651
2.316,-1425.73931216065
2.317,-1424.87029703451
2.318,-1424.00215336024
2.319,-1423.13487725512
2.32,-1422.26847035173
2.321,-1421.40293712069
2.322,-1420.53826157786
2.323,-1419.67446555125
2.324,-1418.81153240135
2.325,-1417.94946225585
2.326,-1417.08827127097
2.327,-1416.22794321579
2.328,-1415.36848354225
2.329,-1414.50989222315
2.33,-1413.6521692531
2.331,-1412.79531171707
2.332,-1411.93932856534
2.333,-1411.0842109109
2.334,-1410.22996179225
2.335,-1409.37657661634
2.336,-1408.52406940584
2.337,-1407.67242630527
2.338,-1406.82165202492
2.339,-1405.97174670941
2.34,-1405.12271043792
2.341,-1404.27454334378
2.342,-1403.42724555886
2.343,-1402.58081720915
2.344,-1401.7352584658
2.345,-1400.89056946848
2.346,-1400.04675039903
2.347,-1399.20380144498
2.348,-1398.3617227718
2.349,-1397.52051457096
2.35,-1396.68017709479
2.351,-1395.84071051857
2.352,-1395.00211509867
2.353,-1394.16439103836
2.354,-1393.32753861901
2.355,-1392.49155806956
2.356,-1391.65644969245
2.357,-1390.82221372385
2.358,-1389.9888504838
2.359,-1389.15636023906
2.36,-1388.32474333325
2.361,-1387.49400005755
2.362,-1386.66413072895
2.363,-1385.83513570824
2.364,-1385.00701530508
2.365,-1384.17976992159
2.366,-1383.35339989087
2.367,-1382.5279056022
2.368,-1381.70328744706
2.369,-1380.87954581444
2.37,-1380.05668110931
2.371,-1379.23469376469
2.372,-1378.41358416067
2.373,-1377.5933527757
2.374,-1376.77400007575
2.375,-1375.95552644796
2.376,-1375.13793243952
2.377,-1374.32121847102
2.378,-1373.50538504911
2.379,-1372.69043267826
2.38,-1371.8763618594
2.381,-1371.06317310886
2.382,-1370.25086696384
2.383,-1369.43944395124
2.384,-1368.62890462267
2.385,-1367.81924954768
2.386,-1367.01047931313
2.387,-1366.20259444422
2.388,-1365.3955955852
2.389,-1364.58948332469
2.39,-1363.78425826389
2.391,-1362.97992102768
2.392,-1362.17647226545
2.393,-1361.37391259805
2.394,-1360.57224269376
2.395,-1359.77146321608
2.396,-1358.97157483926
2.397,-1358.17257823036
2.398,-1357.37447411048
2.399,-1356.57726319316
2.4,-1355.78094617682
2.401,-1354.98552379463
2.402,-1354.19099679059
2.403,-1353.39736590925
2.404,-1352.60463191923
2.405,-1351.81279558673
2.406,-1351.02185769312
2.407,-1350.23181903424
2.408,-1349.4426804176
2.409,-1348.65444265038
2.41,-1347.86710656243
2.411,-1347.08067299685
2.412,-1346.29514279613
2.413,-1345.51051681224
2.414,-1344.72679592137
2.415,-1343.94398099745
2.416,-1343.16207295611
2.417,-1342.38107267267
2.418,-1341.60098108251
2.419,-1340.82179908514
2.42,-1340.04352764603
2.421,-1339.26616768845
2.422,-1338.48972018495
2.423,-1337.71418611217
2.424,-1336.93956643493
2.425,-1336.16586213714
2.426,-1335.39307424251
2.427,-1334.62120377728
2.428,-1333.85025173145
2.429,-1333.08021916778
2.43,-1332.31110713063
2.431,-1331.5429166769
2.432,-1330.77564887313
2.433,-1330.00930482416
2.434,-1329.24388559921
2.435,-1328.47939232602
2.436,-1327.71582610158
2.437,-1326.95318806978
2.438,-1326.19147936906
2.439,-1325.43070114553
2.44,-1324.67085458013
2.441,-1323.91194082353
2.442,-1323.15396108253
2.443,-1322.39691655096
2.444,-1321.6408084383
2.445,-1320.88563796392
2.446,-1320.13140637051
2.447,-1319.37811490488
2.448,-1318.62576481178
2.449,-1317.87435737245
2.45,-1317.12389388396
2.451,-1316.3743756075
2.452,-1315.62580388181
2.453,-1314.87817998797
2.454,-1314.13150528052
2.455,-1313.38578110231
2.456,-1312.64100881102
2.457,-1311.89718974799
2.458,-1311.15432531273
2.459,-1310.41241690172
2.46,-1309.67146590056
2.461,-1308.93147372871
2.462,-1308.19244181133
2.463,-1307.4543715934
2.464,-1306.71726452885
2.465,-1305.98112207214
2.466,-1305.24594572073
2.467,-1304.51173693006
2.468,-1303.77849722216
2.469,-1303.0462281117
2.47,-1302.31493111855
2.471,-1301.58460778758
2.472,-1300.85525967525
2.473,-1300.12688832301
2.474,-1299.39949531471
2.475,-1298.67308225605
2.476,-1297.94765074438
2.477,-1297.22320238122
2.478,-1296.49973879376
2.479,-1295.77726164286
2.48,-1295.05577255856
2.481,-1294.33527321493
2.482,-1293.61576528282
2.483,-1292.8972504705
2.484,-1292.179730468
2.485,-1291.46320699991
2.486,-1290.74768178208
2.487,-1290.03315658093
2.488,-1289.31963312779
2.489,-1288.60711320691
2.49,-1287.89559860203
2.491,-1287.18509109549
2.492,-1286.47559251105
2.493,-1285.76710465279
2.494,-1285.05962936358
2.495,-1284.35316850227
2.496,-1283.64772390765
2.497,-1282.94329748027
2.498,-1282.23989109065
2.499,-1281.53750664311
2.5,-1280.83614605257
2.501,-1280.13581124699
2.502,-1279.4365041654
2.503,-1278.73822676564
2.504,-1278.04098101846
2.505,-1277.34476890678
2.506,-1276.64959242458
2.507,-1275.95545358236
2.508,-1275.26235438483
2.509,-1274.57029689682
2.51,-1273.87928315904
2.511,-1273.18931522567
2.512,-1272.50039517965
2.513,-1271.81252512027
2.514,-1271.12570714291
2.515,-1270.43994337106
2.516,-1269.75523593332
2.517,-1269.07158698758
2.518,-1268.38899868974
2.519,-1267.70747321438
2.52,-1267.02701273972
2.521,-1266.34761948382
2.522,-1265.66929566367
2.523,-1264.99204350191
2.524,-1264.31586524526
2.525,-1263.64076316105
2.526,-1262.9667395074
2.527,-1262.293796603
2.528,-1261.621936713
2.529,-1260.95116218588
2.53,-1260.28147533591
2.531,-1259.61287850132
2.532,-1258.94537405006
2.533,-1258.27896436811
2.534,-1257.61365182627
2.535,-1256.94943883889
2.536,-1256.28632781556
2.537,-1255.6243212074
2.538,-1254.9634214378
2.539,-1254.30363096969
2.54,-1253.64495229994
2.541,-1252.98738789452
2.542,-1252.33094028448
2.543,-1251.67561197302
2.544,-1251.02140549
2.545,-1250.36832340273
2.546,-1249.71636826367
2.547,-1249.06554265169
2.548,-1248.4158491754
2.549,-1247.76729042313
2.55,-1247.11986903303
2.551,-1246.47358764894
2.552,-1245.82844891147
2.553,-1245.18445549279
2.554,-1244.54161010125
2.555,-1243.89991540176
2.556,-1243.25937411387
2.557,-1242.61998899006
2.558,-1241.98176276506
2.559,-1241.34469819618
2.56,-1240.70879804685
2.561,-1240.07406513327
2.562,-1239.44050224385
2.563,-1238.80811221341
2.564,-1238.17689785978
2.565,-1237.54686206486
2.566,-1236.91800766115
2.567,-1236.29033756271
2.568,-1235.66385464101
2.569,-1235.03856183517
2.57,-1234.4144620566
2.571,-1233.79155826658
2.572,-1233.169853405
2.573,-1232.5493504807
2.574,-1231.93005245126
2.575,-1231.31196234996
2.576,-1230.69508318284
2.577,-1230.07941800845
2.578,-1229.46496986318
2.579,-1228.85174183033
2.58,-1228.23973699348
2.581,-1227.62895845213
2.582,-1227.01940933223
2.583,-1226.41109277031
2.584,-1225.804011905
2.585,-1225.19816990735
2.586,-1224.59356995818
2.587,-1223.99021527514
2.588,-1223.38810905952
2.589,-1222.78725452909
2.59,-1222.18765495706
2.591,-1221.58931357422
2.592,-1220.99223369178
2.593,-1220.39641858338
2.594,-1219.80187157407
2.595,-1219.20859599221
2.596,-1218.61659517143
2.597,-1218.02587247971
2.598,-1217.4364312945
2.599,-1216.84827500973
2.6,-1216.26140701804
2.601,-1215.67583078166
2.602,-1215.09154970261
2.603,-1214.50856727052
2.604,-1213.92688693685
2.605,-1213.34651222265
2.606,-1212.7674466026
2.607,-1212.18969363081
2.608,-1211.61325683826
2.609,-1211.03813977665
2.61,-1210.46434602908
2.611,-1209.89187918787
2.612,-1209.32074284972
2.613,-1208.75094064494
2.614,-1208.18247622545
2.615,-1207.61535323721
2.616,-1207.04957535971
2.617,-1206.48514629712
2.618,-1205.92206973894
2.619,-1205.36034941387
2.62,-1204.79998907616
2.621,-1204.24099247423
2.622,-1203.6833633851
2.623,-1203.12710560839
2.624,-1202.57222295214
2.625,-1202.01871923415
2.626,-1201.46659830866
2.627,-1200.91586403572
2.628,-1200.36652029244
2.629,-1199.81857097871
2.63,-1199.27201999131
2.631,-1198.72687127565
2.632,-1198.18312876876
2.633,-1197.64079642965
2.634,-1197.09987825901
2.635,-1196.56037824055
2.636,-1196.02230038168
2.637,-1195.48564872505
2.638,-1194.95042732174
2.639,-1194.41664023172
2.64,-1193.88429154857
2.641,-1193.35338536517
2.642,-1192.82392578227
2.643,-1192.29591698039
2.644,-1191.76936307453
2.645,-1191.24426824949
2.646,-1190.72063668639
2.647,-1190.19847259234
2.648,-1189.67778019897
2.649,-1189.15856372289
2.65,-1188.64082744592
2.651,-1188.12457563815
2.652,-1187.60981257885
2.653,-1187.09654257942
2.654,-1186.58476998359
2.655,-1186.07449911659
2.656,-1185.56573433655
2.657,-1185.05848005438
2.658,-1184.55274062897
2.659,-1184.0485204901
2.66,-1183.5458240662
2.661,-1183.04465581923
2.662,-1182.54502020177
2.663,-1182.04692170388
2.664,-1181.55036481279
2.665,-1181.05535407745
2.666,-1180.56189400625
2.667,-1180.06998916793
2.668,-1179.5796441218
2.669,-1179.09086347793
2.67,-1178.60365182748
2.671,-1178.11801379055
2.672,-1177.63395402159
2.673,-1177.15147717563
2.674,-1176.67058792034
2.675,-1176.19129095927
2.676,-1175.71359101297
2.677,-1175.23749279899
2.678,-1174.76300106799
2.679,-1174.29012058246
2.68,-1173.81885612615
2.681,-1173.3492125069
2.682,-1172.88119452734
2.683,-1172.41480703377
2.684,-1171.95005487885
2.685,-1171.48694291514
2.686,-1171.02547606442
2.687,-1170.56565919691
2.688,-1170.10749724748
2.689,-1169.65099516627
2.69,-1169.1961578921
2.691,-1168.74299042243
2.692,-1168.29149772975
2.693,-1167.84168483217
2.694,-1167.39355675813
2.695,-1166.94711855876
2.696,-1166.5023752714
2.697,-1166.05933200704
2.698,-1165.61799384061
2.699,-1165.17836589143
2.7,-1164.74045330074
2.701,-1164.30426120078
2.702,-1163.86979476967
2.703,-1163.43705918154
2.704,-1163.00605964548
2.705,-1162.57680137011
2.706,-1162.14928960007
2.707,-1161.72352957515
2.708,-1161.29952658143
2.709,-1160.8772858816
2.71,-1160.45681280106
2.711,-1160.03811264453
2.712,-1159.62119075083
2.713,-1159.20605247413
2.714,-1158.79270319018
2.715,-1158.38114828884
2.716,-1157.97139316299
2.717,-1157.56344323179
2.718,-1157.15730394622
2.719,-1156.75298074811
2.72,-1156.35047911511
2.721,-1155.94980453306
2.722,-1155.55096249841
2.723,-1155.15395854182
2.724,-1154.75879818681
2.725,-1154.36548700044
2.726,-1153.97403053726
2.727,-1153.58443439234
2.728,-1153.19670415389
2.729,-1152.81084545835
2.73,-1152.42686392096
2.731,-1152.04476519101
2.732,-1151.66455494193
2.733,-1151.28623885688
2.734,-1150.90982260515
2.735,-1150.53531192907
2.736,-1150.16271254441
2.737,-1149.7920301919
2.738,-1149.42327062042
2.739,-1149.05643960863
2.74,-1148.69154294379
2.741,-1148.32858643339
2.742,-1147.96757588921
2.743,-1147.60851713684
2.744,-1147.25141602692
2.745,-1146.89627843755
2.746,-1146.54311020654
2.747,-1146.19191726774
2.748,-1145.84270548879
2.749,-1145.49548080728
2.75,-1145.15024914005
2.751,-1144.80701644751
2.752,-1144.46578868505
2.753,-1144.12657181469
2.754,-1143.78937183378
2.755,-1143.45419473651
2.756,-1143.12104654006
2.757,-1142.78993059962
2.758,-1142.46085807215
2.759,-1142.13383264248
2.76,-1141.80886031653
2.761,-1141.48594737025
2.762,-1141.16509937781
2.763,-1140.84632354695
2.764,-1140.52962414324
2.765,-1140.21501133172
2.766,-1139.90248264876
2.767,-1139.5920527567
2.768,-1139.28372464347
2.769,-1138.9775047054
2.77,-1138.67339927454
2.771,-1138.37141437964
2.772,-1138.07155624586
2.773,-1137.77383102072
2.774,-1137.47824527742
2.775,-1137.18480448643
2.776,-1136.89351472179
2.777,-1136.60438383431
2.778,-1136.31741641127
2.779,-1136.03261957017
2.78,-1135.74999935822
2.781,-1135.46956251384
2.782,-1135.19131447433
2.783,-1134.91526195065
2.784,-1134.64141116489
2.785,-1134.3697685478
2.786,-1134.10034016017
2.787,-1133.83313262181
2.788,-1133.56815198748
2.789,-1133.30540514216
2.79,-1133.04489764153
2.791,-1132.78663639144
2.792,-1132.53062756248
2.793,-1132.27687737199
2.794,-1132.02539131742
2.795,-1131.77617858888
2.796,-1131.52924279803
2.797,-1131.28459095775
2.798,-1131.04223048073
2.799,-1130.80216634263
2.8,-1130.56440541063
2.801,-1130.32895427757
2.802,-1130.09581930018
2.803,-1129.86500654414
2.804,-1129.63652223062
2.805,-1129.41037340252
2.806,-1129.18656653481
2.807,-1128.96510694288
2.808,-1128.74600217881
2.809,-1128.52925700548
2.81,-1128.31487909846
2.811,-1128.1028752155
2.812,-1127.89325005587
2.813,-1127.68601148883
2.814,-1127.48116511477
2.815,-1127.27871760554
2.816,-1127.07867496172
2.817,-1126.88104380634
2.818,-1126.6858306412
2.819,-1126.49304128022
2.82,-1126.3026822362
2.821,-1126.11475950605
2.822,-1125.9292794036
2.823,-1125.74624948762
2.824,-1125.56567410559
2.825,-1125.38756047419
2.826,-1125.21191586505
2.827,-1125.03874457128
2.828,-1124.86805359019
2.829,-1124.6998496172
2.83,-1124.53413828827
2.831,-1124.37092630929
2.832,-1124.21021869512
2.833,-1124.05202318748
2.834,-1123.89634467055
2.835,-1123.74319011813
2.836,-1123.5925645966
2.837,-1123.44447555421
2.838,-1123.29892804931
2.839,-1123.15592830921
2.84,-1123.01548242801
2.841,-1122.87759591824
2.842,-1122.74205139605
2.843,-1122.60929030068
2.844,-1122.47910807284
2.845,-1122.35150906261
2.846,-1122.22649934153
2.847,-1122.104084976
2.848,-1121.98427143091
2.849,-1121.8670648537
2.85,-1121.75247191092
2.851,-1121.64049669247
2.852,-1121.53114666431
2.853,-1121.4244246824
2.854,-1121.32033932227
2.855,-1121.21889458336
2.856,-1121.12009768703
2.857,-1121.02395085021
2.858,-1120.93046303019
2.859,-1120.83963801317
2.86,-1120.75148151047
2.861,-1120.66599887151
2.862,-1120.58319593845
2.863,-1120.50307671183
2.864,-1120.42564766091
2.865,-1120.35091404309
2.866,-1120.27888015284
2.867,-1120.20955149572
2.868,-1120.14293361151
2.869,-1120.07903036761
2.87,-1120.01784830585
2.871,-1119.95939014458
2.872,-1119.9036637372
2.873,-1119.85067168728
2.874,-1119.80041961475
2.875,-1119.75291088084
2.876,-1119.70815238565
2.877,-1119.6661467618
2.878,-1119.62689969202
2.879,-1119.59041550762
2.88,-1119.55669868966
2.881,-1119.52575356057
2.882,-1119.49758273439
2.883,-1119.47219208451
2.884,-1119.44958621094
2.885,-1119.42976826147
2.886,-1119.41274287596
2.887,-1119.39851354857
2.888,-1119.38708404717
2.889,-1119.37845874949
2.89,-1119.37264063845
2.891,-1119.36963382274
2.892,-1119.36944403718
2.893,-1119.37206887373
2.894,-1119.37751638285
2.895,-1119.38579004902
2.896,-1119.39689101482
2.897,-1119.41082441255
2.898,-1119.42759152917
2.899,-1119.44719683595
2.9,-1119.46964280439
2.901,-1119.49493261203
2.902,-1119.52306628416
2.903,-1119.55405022892
2.904,-1119.58788462782
2.905,-1119.62457477126
2.906,-1119.66411772415
2.907,-1119.70652120707
2.908,-1119.75178374247
2.909,-1119.7999091114
2.91,-1119.85089860389
2.911,-1119.904756082
2.912,-1119.96147837646
2.913,-1120.02107138161
2.914,-1120.08353655081
2.915,-1120.14887359842
2.916,-1120.21708527905
2.917,-1120.28816957264
2.918,-1120.36213087179
2.919,-1120.43897020036
2.92,-1120.51868538693
2.921,-1120.60128025191
2.922,-1120.68675308957
2.923,-1120.77510564345
2.924,-1120.86633789777
2.925,-1120.96045009886
2.926,-1121.05744097198
2.927,-1121.15731382787
2.928,-1121.26006441823
2.929,-1121.36569521368
2.93,-1121.47420486835
2.931,-1121.58559207869
2.932,-1121.69985704704
2.933,-1121.81699867494
2.934,-1121.93701522737
2.935,-1122.05990647817
2.936,-1122.18567103463
2.937,-1122.31430605335
2.938,-1122.44581093723
2.939,-1122.58018506644
2.94,-1122.71742371831
2.941,-1122.85752598764
2.942,-1123.00049109819
2.943,-1123.14631439753
2.944,-1123.29499485557
2.945,-1123.44652903425
2.946,-1123.60091521613
2.947,-1123.75814768756
2.948,-1123.91822632822
2.949,-1124.0811452295
2.95,-1124.24690155237
2.951,-1124.41549273644
2.952,-1124.58691412321
2.953,-1124.76115833685
2.954,-1124.93822569997
2.955,-1125.11811057912
2.956,-1125.30080781453
2.957,-1125.48631281332
2.958,-1125.67461942548
2.959,-1125.86572424232
2.96,-1126.05962113395
2.961,-1126.25630504921
2.962,-1126.45576907027
2.963,-1126.65800560643
2.964,-1126.86301270478
2.965,-1127.07078130524
2.966,-1127.28130536276
2.967,-1127.49457911168
2.968,-1127.71059488402
2.969,-1127.92934345721
2.97,-1128.15082067148
2.971,-1128.37501675035
2.972,-1128.60192697981
2.973,-1128.83153859649
2.974,-1129.06384777996
2.975,-1129.29884358377
2.976,-1129.53651814978
2.977,-1129.77686451929
2.978,-1130.01986877804
2.979,-1130.26552646247
2.98,-1130.51382653689
2.981,-1130.76475952448
2.982,-1131.01831458842
2.983,-1131.27448269639
2.984,-1131.53325194953
2.985,-1131.79461323261
2.986,-1132.05855716779
2.987,-1132.32506851614
2.988,-1132.59413934679
2.989,-1132.86575682756
2.99,-1133.13991066207
2.991,-1133.41658774618
2.992,-1133.69577410702
2.993,-1133.97746084725
2.994,-1134.26163352116
2.995,-1134.54828056706
2.996,-1134.83738729693
2.997,-1135.1289392801
2.998,-1135.42292676466
2.999,-1135.71933314479
3,-1136.01814429621
3.001,-1136.31934747404
3.002,-1136.62292786502
3.003,-1136.92887025328
3.004,-1137.237158608
3.005,-1137.54778127611
3.006,-1137.86071746018
3.007,-1138.17595455814
3.008,-1138.49347672546
3.009,-1138.81326847693
3.01,-1139.13531090348
3.011,-1139.45958882768
3.012,-1139.78608440224
3.013,-1140.11478183882
3.014,-1140.44566323538
3.015,-1140.77871190626
3.016,-1141.11390648877
3.017,-1141.45123316537
3.018,-1141.79067202473
3.019,-1142.13220163778
3.02,-1142.47580788677
3.021,-1142.82146760729
3.022,-1143.16916440503
3.023,-1143.51887583342
3.024,-1143.87058705113
3.025,-1144.22427079514
3.026,-1144.57991337555
3.027,-1144.93748951797
3.028,-1145.29698107264
3.029,-1145.65836690763
3.03,-1146.02162405363
3.031,-1146.38673300243
3.032,-1146.75367123259
3.033,-1147.1224163798
3.034,-1147.49294882375
3.035,-1147.86524041314
3.036,-1148.239273352
3.037,-1148.61502274998
3.038,-1148.99246702713
3.039,-1149.37158124724
3.04,-1149.75234336749
3.041,-1150.13472833021
3.042,-1150.51871175511
3.043,-1150.90426987951
3.044,-1151.29138010086
3.045,-1151.68001397577
3.046,-1152.07015023733
3.047,-1152.46176147464
3.048,-1152.85482247466
3.049,-1153.24930757836
3.05,-1153.64519387023
3.051,-1154.04245072401
3.052,-1154.44105447151
3.053,-1154.84097945284
3.054,-1155.24219794721
3.055,-1155.64468355787
3.056,-1156.04840884362
3.057,-1156.45334697621
3.058,-1156.85947011396
3.059,-1157.26674985843
3.06,-1157.67516016448
3.061,-1158.08467165957
3.062,-1158.49525826384
3.063,-1158.90688872163
3.064,-1159.31953553122
3.065,-1159.73317079785
3.066,-1160.14776604817
3.067,-1160.56329028145
3.068,-1160.97971533714
3.069,-1161.39701158372
3.07,-1161.81515130923
3.071,-1162.23410201928
3.072,-1162.653834644
3.073,-1163.07431895551
3.074,-1163.49552700481
3.075,-1163.91742485452
3.076,-1164.33998397671
3.077,-1164.76317442292
3.078,-1165.18696224819
3.079,-1165.61132137083
3.08,-1166.03621731962
3.081,-1166.46161833435
3.082,-1166.8874958897
3.083,-1167.31381641916
3.084,-1167.74054952399
3.085,-1168.16766269899
3.086,-1168.59512468571
3.087,-1169.02290388911
3.088,-1169.4509684829
3.089,-1169.87928564432
3.09,-1170.30782119459
3.091,-1170.73654650378
3.092,-1171.16542724807
3.093,-1171.5944310664
3.094,-1172.02352642851
3.095,-1172.45268009328
3.096,-1172.88185878356
3.097,-1173.31103057422
3.098,-1173.7401645986
3.099,-1174.16922139555
3.1,-1174.59817515308
3.101,-1175.02698995115
3.102,-1175.45563187945
3.103,-1175.88406943324
3.104,-1176.31226821492
3.105,-1176.74019506861
3.106,-1177.16781879925
3.107,-1177.59510489747
3.108,-1178.02201947126
3.109,-1178.44852920028
3.11,-1178.87460291377
3.111,-1179.30020309375
3.112,-1179.725302209
3.113,-1180.14986216418
3.114,-1180.57385221428
3.115,-1180.99723805832
3.116,-1181.4199866462
3.117,-1181.84206462129
3.118,-1182.26343994256
3.119,-1182.68407756413
3.12,-1183.10394564192
3.121,-1183.5230087627
3.122,-1183.94123830274
3.123,-1184.35859763386
3.124,-1184.77505242902
3.125,-1185.19057384772
3.126,-1185.60512802243
3.127,-1186.01867901555
3.128,-1186.431195668
3.129,-1186.84264851081
3.13,-1187.25300035873
3.131,-1187.66222342557
3.132,-1188.07027959597
3.133,-1188.47713986751
3.134,-1188.88277346296
3.135,-1189.28714391089
3.136,-1189.69021922929
3.137,-1190.09197315331
3.138,-1190.49237007922
3.139,-1190.89137824529
3.14,-1191.28896453285
3.141,-1191.68510041845
3.142,-1192.07975394387
3.143,-1192.47289398705
3.144,-1192.8644867782
3.145,-1193.25450602287
3.146,-1193.64291664789
3.147,-1194.02968932714
