frequency,e',e''
4289600000,20.4661,0.1959
4299200000,20.4604,0.1951
4308800000,20.4526,0.2057
4318400000,20.4521,0.2108
4328000000,20.4515,0.2257
4337600000,20.4545,0.2269
4347200000,20.4533,0.2352
4356800000,20.4572,0.238
4366400000,20.4588,0.2404
4376000000,20.4576,0.2441
4385600000,20.459,0.252
4395200000,20.4552,0.2521
4404800000,20.4595,0.2593
4414400000,20.4653,0.266
4424000000,20.4664,0.2805
4433600000,20.466,0.2923
4443200000,20.4833,0.2859
4452800000,20.4814,0.303
4462400000,20.485,0.2981
4472000000,20.4813,0.3039
4481600000,20.4768,0.3061
4491200000,20.4769,0.3184
4500800000,20.4654,0.316
4510400000,20.4699,0.3232
4520000000,20.4663,0.3265
4529600000,20.4844,0.3355
4539200000,20.4908,0.3354
4548800000,20.4992,0.3395
4558400000,20.5073,0.3461
4568000000,20.5043,0.3357
4577600000,20.5019,0.3375
4587200000,20.5055,0.3388
4596800000,20.5165,0.3364
4606400000,20.5119,0.3427
4616000000,20.5103,0.3378
4625600000,20.5113,0.3424
4635200000,20.5167,0.3322
4644800000,20.512,0.3342
4654400000,20.5039,0.325
4664000000,20.4964,0.3193
4673600000,20.4861,0.3206
4683200000,20.4789,0.3209
4692800000,20.471,0.3229
4702400000,20.4758,0.3359
4712000000,20.4671,0.3237
4721600000,20.4699,0.3234
4731200000,20.4684,0.3208
4740800000,20.4685,0.3153
4750400000,20.4604,0.3102
4760000000,20.4596,0.3091
4769600000,20.4511,0.3068
4779200000,20.4528,0.3032
4788800000,20.4491,0.3119
4798400000,20.4633,0.3214
4808000000,20.4534,0.3237
4817600000,20.4749,0.3324
4827200000,20.4816,0.3315
4836800000,20.4836,0.3356
4846400000,20.4858,0.3268
4856000000,20.4808,0.3285
4865600000,20.48,0.327
4875200000,20.4754,0.3422
4884800000,20.4882,0.3476
4894400000,20.4901,0.3576
4904000000,20.4879,0.3695
4913600000,20.4876,0.3843
4923200000,20.5022,0.384
4932800000,20.509,0.3935
4942400000,20.5088,0.3888
4952000000,20.5108,0.3961
4961600000,20.509,0.3973
4971200000,20.5234,0.406
4980800000,20.5251,0.4195
4990400000,20.5279,0.4283
5000000000,20.5302,0.44
