Freq(Hz),S11 Log Mag(dB),S21 Log Mag(dB),S22 Log Mag(dB),S31 Log Mag(dB),S32 Log Mag(dB),S33 Log Mag(dB),S11 Phase(deg),S21 Phase(deg),S22 Phase(deg),S31 Phase(deg),S32 Phase(deg),S33 Phase(deg)
1163000000,-12.60930944,-3.3160367,-16.769194,-3.3085001,-10.875602,-17.380529,112.75969,-107.66384,-2.5738854,-107.39706,-163.05522,-1.910235
1164000000,-12.61386189,-3.3257678,-16.747108,-3.3333271,-10.878407,-17.366665,112.75762,-107.63065,-2.5780318,-107.45665,-163.23434,-2.0801136
1165000000,-12.61841793,-3.3094137,-16.777149,-3.3010154,-10.86959,-17.372868,112.63901,-107.71753,-2.635308,-107.62519,-163.19255,-1.9996922
1166000000,-12.62297757,-3.3082678,-16.769302,-3.282094,-10.877916,-17.395,112.73077,-107.85207,-2.7028203,-107.67661,-163.36879,-1.9993373
1167000000,-12.62754079,-3.3140891,-16.774269,-3.2934194,-10.896549,-17.394537,112.78139,-107.98598,-2.8871484,-107.83859,-163.5784,-2.2339716
1168000000,-12.63210762,-3.3119445,-16.776878,-3.2960327,-10.903621,-17.405161,112.55945,-108.00517,-2.7362208,-107.94295,-163.59398,-2.2177484
1169000000,-12.63667804,-3.3028018,-16.746777,-3.3102725,-10.911061,-17.363434,112.13251,-108.12717,-2.8620846,-107.96626,-163.617,-2.2433715
1170000000,-12.64125208,-3.2983813,-16.808113,-3.2857852,-10.914454,-17.412832,112.60699,-108.20168,-2.8638618,-108.1278,-163.9446,-2.1905556
1171000000,-12.64582971,-3.3192968,-16.840809,-3.2861309,-10.915903,-17.438726,112.51797,-108.4754,-2.7439823,-108.21351,-164.06862,-2.3025222
1172000000,-12.65041096,-3.2969511,-16.795921,-3.3063083,-10.927696,-17.418034,112.26986,-108.28168,-3.1661749,-108.18752,-163.97568,-2.5056467
1173000000,-12.65499583,-3.3418205,-16.805208,-3.3133583,-10.94289,-17.426367,112.19009,-108.45743,-2.9548111,-108.29445,-164.09575,-2.3409369
1174000000,-12.65958431,-3.3360569,-16.791056,-3.3365052,-10.952879,-17.396757,112.16132,-108.40218,-2.9779837,-108.25565,-164.04456,-2.4511929
1175000000,-12.66417642,-3.2928011,-16.790827,-3.3079386,-10.947335,-17.422289,112.31026,-108.66579,-3.3885963,-108.69226,-164.5452,-2.6997175
1176000000,-12.66877215,-3.3035908,-16.817064,-3.2935283,-10.958464,-17.448355,112.16059,-108.75033,-3.4288521,-108.58237,-164.59842,-2.8013136
1177000000,-12.6733715,-3.3529735,-16.811638,-3.307409,-10.991856,-17.449852,111.99628,-108.91001,-3.2605908,-108.74121,-164.72794,-2.5418472
1178000000,-12.67797449,-3.3086104,-16.862841,-3.297821,-10.964224,-17.488623,112.45215,-108.9287,-3.0810137,-108.83698,-164.76418,-2.5603418
1179000000,-12.68258112,-3.3321319,-16.838236,-3.3035872,-10.982199,-17.456484,111.81074,-108.94567,-3.187427,-108.93023,-164.85043,-2.6048551
1180000000,-12.68719138,-3.3100853,-16.815725,-3.2948563,-10.983574,-17.446159,111.98347,-109.07751,-3.4929333,-109.04113,-165.11757,-2.9047956
1181000000,-12.69180528,-3.3204043,-16.838276,-3.2910936,-11.006876,-17.483313,112.14953,-109.11864,-3.600352,-109.10737,-165.1356,-3.0886464
1182000000,-12.69642283,-3.3476295,-16.903196,-3.2622781,-11.021548,-17.514126,112.04489,-109.56093,-3.449394,-109.38131,-165.23727,-2.7834537
1183000000,-12.70104402,-3.3203135,-16.851847,-3.2830405,-10.995149,-17.474369,111.70287,-109.52669,-3.1794631,-109.37486,-165.52344,-2.8265038
1184000000,-12.70566887,-3.3296795,-16.854345,-3.3271601,-11.032818,-17.481779,111.76651,-109.50133,-3.5405118,-109.42213,-165.47478,-3.06884
1185000000,-12.71029737,-3.3112772,-16.872776,-3.3263872,-11.039273,-17.515911,111.85412,-109.62457,-3.3489769,-109.4072,-165.46283,-2.9735608
1186000000,-12.71492952,-3.3306496,-16.848274,-3.2919872,-11.051503,-17.504272,111.72256,-109.62655,-3.4553444,-109.5364,-165.60916,-3.0324755
1187000000,-12.71956534,-3.3083284,-16.869991,-3.3156688,-11.028689,-17.50264,111.60856,-109.93275,-3.5926006,-109.7674,-165.99617,-3.0328434
1188000000,-12.72420482,-3.3012917,-16.897295,-3.2898293,-11.044275,-17.522457,111.74309,-109.84114,-3.725198,-109.87477,-165.89221,-3.2081974
1189000000,-12.72884797,-3.3201947,-16.913107,-3.3215561,-11.061044,-17.557268,111.5872,-109.95583,-3.6890168,-110.0723,-166.35179,-3.2409282
1190000000,-12.73349479,-3.2967193,-16.850431,-3.2815495,-11.034772,-17.491167,111.27607,-110.09604,-3.7450376,-109.98704,-166.37015,-3.3793871
1191000000,-12.73814528,-3.3345287,-16.886742,-3.2934175,-11.049726,-17.54582,111.70103,-110.11858,-4.0658307,-109.96235,-166.241,-3.731869
1192000000,-12.74279945,-3.2840562,-16.874111,-3.2809501,-11.055412,-17.531563,111.80531,-110.26973,-4.0131936,-110.2256,-166.53065,-3.5525784
1193000000,-12.7474573,-3.3083878,-16.884962,-3.2935545,-11.087544,-17.514723,111.26694,-110.25455,-3.8727715,-110.20641,-166.61879,-3.5150588
1194000000,-12.75211883,-3.3268862,-16.852293,-3.2833235,-11.112437,-17.500086,111.24597,-110.38905,-3.9902513,-110.26839,-166.59683,-3.6265671
1195000000,-12.75678405,-3.343859,-16.854717,-3.3078136,-11.0963,-17.49094,111.15871,-110.50985,-3.7471089,-110.51374,-166.85037,-3.3699601
1196000000,-12.76145295,-3.3014355,-16.887287,-3.2913804,-11.086001,-17.554657,111.42661,-110.57655,-3.8993597,-110.6237,-167.08461,-3.3921423
1197000000,-12.76612555,-3.3332047,-16.905886,-3.3213198,-11.10846,-17.573,111.1725,-110.86216,-4.1617222,-110.83795,-167.27052,-3.6223195
1198000000,-12.77080185,-3.3147879,-16.895309,-3.3141496,-11.094446,-17.58499,111.05029,-110.86608,-4.0998964,-110.83205,-167.3297,-3.847604
1199000000,-12.77548184,-3.3063281,-16.911402,-3.2846918,-11.116816,-17.558962,111.04745,-110.96529,-3.8802941,-110.89138,-167.32539,-3.5790136
1200000000,-12.78016554,-3.3041508,-16.916752,-3.3017137,-11.111794,-17.594084,111.01032,-111.0563,-4.1430411,-111.0008,-167.80046,-3.7730312
1201000000,-12.78485293,-3.2910275,-16.893776,-3.282418,-11.148822,-17.552816,110.74674,-111.11732,-4.2577386,-110.94623,-167.59663,-3.8313143
1202000000,-12.78954404,-3.3142507,-16.877159,-3.3014312,-11.137229,-17.560802,111.07231,-111.12992,-4.2166524,-111.09499,-167.67557,-3.8672864
1203000000,-12.79423886,-3.3142717,-16.898357,-3.3017182,-11.161839,-17.566441,110.98241,-111.40056,-4.2012744,-111.13448,-167.81227,-3.8757546
1204000000,-12.79893739,-3.3089678,-16.940489,-3.2970417,-11.131238,-17.599916,110.77376,-111.38027,-4.4137287,-111.30995,-168.18549,-4.1056108
1205000000,-12.80363964,-3.3127682,-16.954084,-3.3156273,-11.158484,-17.616184,110.89194,-111.5457,-4.3003435,-111.4113,-168.11708,-4.0295548
1206000000,-12.80834561,-3.3332231,-16.964466,-3.3080819,-11.177249,-17.645452,110.99193,-111.54476,-4.2988491,-111.34203,-168.04417,-3.9616845
1207000000,-12.8130553,-3.3101473,-16.983601,-3.2910469,-11.190998,-17.661978,111.33779,-111.54106,-4.2884693,-111.39965,-168.15369,-3.9381497
1208000000,-12.81776871,-3.3287139,-16.934425,-3.312058,-11.202482,-17.598797,111.0493,-111.79147,-4.3859801,-111.68256,-168.26811,-4.0524302
1209000000,-12.82248586,-3.3173313,-16.957024,-3.2994533,-11.184729,-17.620644,110.86396,-111.65349,-4.3110566,-111.80804,-168.41394,-3.9173458
1210000000,-12.82720674,-3.3392298,-16.960701,-3.3214746,-11.2348,-17.638884,110.69608,-111.97039,-4.5834317,-111.80457,-168.61584,-4.3618431
1211000000,-12.83193135,-3.3191526,-16.953642,-3.2888615,-11.223797,-17.61985,110.88052,-111.84516,-4.3496437,-112.02848,-168.6678,-3.9805984
1212000000,-12.8366597,-3.3048811,-16.953552,-3.3044655,-11.207029,-17.61113,110.41089,-112.13892,-4.5328188,-112.05479,-168.79558,-4.2863221
1213000000,-12.84139179,-3.3208621,-16.948086,-3.3030972,-11.233774,-17.642626,110.74399,-112.30202,-4.6271458,-112.21555,-168.99608,-4.2813764
1214000000,-12.84612762,-3.3523133,-16.916328,-3.2830482,-11.257304,-17.592903,110.33385,-112.34764,-4.5584326,-112.15967,-169.08871,-4.4526534
1215000000,-12.8508672,-3.3069434,-16.955999,-3.2820354,-11.227412,-17.639326,110.51808,-112.43137,-4.5759249,-112.36352,-169.17064,-4.154767
1216000000,-12.85561053,-3.3090959,-16.96368,-3.2975295,-11.236295,-17.647758,110.41237,-112.37469,-4.485981,-112.36388,-169.18393,-4.1336021
1217000000,-12.86035761,-3.3185785,-17.017424,-3.2885499,-11.238113,-17.700335,110.55807,-112.50174,-4.708159,-112.6208,-169.56323,-4.4456735
1218000000,-12.86510845,-3.3079734,-16.951401,-3.2771368,-11.231858,-17.642122,110.29836,-112.84241,-4.6352296,-112.63917,-169.62344,-4.4569602
1219000000,-12.86986305,-3.3186004,-16.976898,-3.2806501,-11.245605,-17.665482,110.38563,-112.67588,-4.6625566,-112.65452,-169.69005,-4.4755273
1220000000,-12.8746214,-3.3145585,-16.955788,-3.2801085,-11.270048,-17.654659,110.12215,-112.71787,-4.7209587,-112.82411,-169.68251,-4.3767314
1221000000,-12.87938352,-3.313241,-16.993214,-3.2997468,-11.256651,-17.677792,110.26402,-112.83413,-4.8334632,-112.89458,-170.0331,-4.5515866
1222000000,-12.8841494,-3.3109531,-17.007582,-3.3191955,-11.310158,-17.695192,110.44479,-112.96664,-5.0422153,-112.80045,-170.08862,-4.7836986
1223000000,-12.88891905,-3.3200107,-17.016352,-3.3073575,-11.281476,-17.721682,110.13129,-113.21439,-4.9668789,-113.12365,-170.35547,-4.8115463
1224000000,-12.89369248,-3.2966325,-16.970993,-3.2755747,-11.281071,-17.67774,109.87652,-113.10317,-4.8688993,-113.03423,-170.23514,-4.60638
1225000000,-12.89846968,-3.2947457,-16.995564,-3.2943072,-11.281023,-17.680887,109.84686,-113.22986,-5.2679853,-113.08951,-170.4236,-5.0994163
1226000000,-12.90325065,-3.3090627,-17.018814,-3.3231652,-11.305648,-17.720488,109.78003,-113.51585,-5.0132599,-113.43501,-170.62738,-4.7258897
1227000000,-12.90803541,-3.3498297,-16.999544,-3.3225121,-11.316729,-17.723007,109.87481,-113.4602,-5.2844768,-113.48432,-170.57219,-4.9952946
1228000000,-12.91282395,-3.3266172,-17.032749,-3.3052256,-11.325446,-17.744764,109.60529,-113.71026,-4.8706222,-113.54817,-170.80936,-4.6769295
1229000000,-12.91761627,-3.2840955,-17.049387,-3.3000727,-11.304765,-17.74741,109.96938,-113.69403,-5.0606785,-113.66997,-170.74594,-4.8314891
1230000000,-12.92241238,-3.3004794,-17.020887,-3.3048217,-11.348132,-17.721169,109.89722,-113.86112,-5.3472962,-113.76283,-171.04062,-5.1178093
1231000000,-12.92721228,-3.3149273,-16.999935,-3.2963624,-11.352738,-17.726439,109.41757,-113.97301,-5.2309194,-113.9797,-171.15201,-4.9318385
1232000000,-12.93201597,-3.3322308,-17.049078,-3.2992842,-11.393615,-17.749666,109.70156,-113.93301,-5.1671696,-113.87566,-171.2408,-4.9391026
1233000000,-12.93682346,-3.3085847,-17.028145,-3.293679,-11.338181,-17.737936,109.7613,-114.10052,-5.1214209,-114.0598,-171.57016,-5.0515676
1234000000,-12.94163475,-3.3298728,-17.031414,-3.3292484,-11.388732,-17.767017,109.84034,-114.18393,-5.3164845,-114.23734,-171.44099,-5.1080742
1235000000,-12.94644983,-3.2831724,-17.029484,-3.2815831,-11.362889,-17.726904,109.51089,-114.21619,-5.5306897,-114.13417,-171.69969,-5.2919984
1236000000,-12.95126872,-3.323966,-17.065334,-3.2888501,-11.377585,-17.806141,109.74226,-114.40293,-5.2969022,-114.27256,-171.68454,-5.0673814
1237000000,-12.95609142,-3.3207746,-17.054722,-3.2681568,-11.384791,-17.768761,109.58193,-114.32008,-5.4559584,-114.2931,-171.93488,-5.2680674
1238000000,-12.96091792,-3.319674,-17.042059,-3.3032062,-11.38697,-17.766695,109.13234,-114.60203,-5.3596268,-114.51398,-171.96902,-5.1086507
1239000000,-12.96574823,-3.3402216,-17.069387,-3.3208647,-11.40678,-17.777212,109.61454,-114.62993,-5.4421182,-114.67605,-172.16281,-5.351902
1240000000,-12.97058236,-3.3075864,-17.05957,-3.310729,-11.405431,-17.793079,109.54849,-114.6469,-5.4444866,-114.71297,-172.20032,-5.2990899
1241000000,-12.9754203,-3.3301034,-17.070034,-3.2912042,-11.409428,-17.801497,109.41548,-114.60448,-5.1844163,-114.75249,-172.24329,-5.0823832
1242000000,-12.98026206,-3.3057733,-17.043667,-3.2869244,-11.444591,-17.77133,109.15808,-114.9075,-5.6190586,-114.71027,-172.44371,-5.4761791
1243000000,-12.98510764,-3.3232546,-17.071888,-3.3179107,-11.413763,-17.819063,109.21421,-115.05231,-5.4601951,-114.93431,-172.75058,-5.3263545
1244000000,-12.98995704,-3.3226929,-17.043615,-3.2843471,-11.441752,-17.774414,109.12429,-115.1983,-5.7242832,-115.08459,-172.60748,-5.5595608
1245000000,-12.99481027,-3.3260736,-17.066084,-3.3178768,-11.438635,-17.789148,109.21966,-115.20586,-5.573071,-115.19781,-172.79028,-5.655911
1246000000,-12.99966732,-3.3100488,-17.051914,-3.2853744,-11.430734,-17.777174,108.73306,-115.31438,-5.9718986,-115.24279,-172.90321,-5.885499
1247000000,-13.0045282,-3.3127203,-17.103916,-3.29109,-11.459743,-17.844519,109.3148,-115.44041,-5.6032133,-115.46323,-173.21857,-5.5442076
1248000000,-13.00939292,-3.3076055,-17.048777,-3.2864797,-11.466923,-17.785179,108.69759,-115.51757,-5.7563052,-115.61031,-173.11426,-5.7119331
1249000000,-13.01426146,-3.3121567,-17.075981,-3.2866094,-11.459036,-17.80559,108.99318,-115.63046,-5.738091,-115.4752,-173.29805,-5.5828691
1250000000,-13.01913385,-3.3182313,-17.112217,-3.3005927,-11.484996,-17.878424,108.97683,-115.7198,-5.6932602,-115.64996,-173.37947,-5.5226564
1251000000,-13.02401007,-3.3083129,-17.064137,-3.2702985,-11.46927,-17.813229,108.63975,-115.64312,-6.1033449,-115.72859,-173.66272,-6.1595631
1252000000,-13.02889013,-3.2906141,-17.06212,-3.2748792,-11.476719,-17.799,108.44326,-116.02077,-5.9906306,-115.8802,-173.87015,-5.9398017
1253000000,-13.03377403,-3.3308539,-17.068756,-3.3215249,-11.510497,-17.831953,108.67598,-115.96182,-5.9355655,-116.023,-173.7975,-5.920517
1254000000,-13.03866178,-3.3372588,-17.082945,-3.3299575,-11.539649,-17.835796,108.75938,-116.03776,-5.9938669,-116.21909,-174.0423,-6.0575795
1255000000,-13.04355337,-3.2847416,-17.106583,-3.2897093,-11.505107,-17.842369,108.80272,-116.05046,-6.0686421,-116.06731,-173.93382,-6.0699496
1256000000,-13.04844881,-3.3038275,-17.125631,-3.296854,-11.513577,-17.846264,108.78508,-116.41477,-6.0299726,-116.1228,-174.21426,-6.0457811
1257000000,-13.0533481,-3.3080649,-17.080997,-3.2833509,-11.50036,-17.823597,108.65102,-116.24937,-6.1957011,-116.31484,-174.27875,-6.2806292
1258000000,-13.05825125,-3.2855904,-17.082798,-3.2793648,-11.529825,-17.862875,108.5696,-116.49269,-6.2941737,-116.42245,-174.41843,-6.3015766
1259000000,-13.06315825,-3.3165705,-17.077068,-3.2907395,-11.537996,-17.837912,108.46643,-116.63585,-6.2584271,-116.56319,-174.59627,-6.2573085
1260000000,-13.0680691,-3.3144634,-17.113817,-3.2778728,-11.56813,-17.86779,108.3287,-116.42843,-6.0740767,-116.43123,-174.5809,-6.0746598
1261000000,-13.07298382,-3.3098125,-17.111908,-3.3204634,-11.575989,-17.880226,108.75855,-116.43369,-6.3875709,-116.57153,-174.66122,-6.3924141
1262000000,-13.07790239,-3.3197045,-17.102201,-3.2901883,-11.56179,-17.871023,108.27876,-116.81908,-6.2515421,-116.74602,-174.92543,-6.2599621
1263000000,-13.08282483,-3.2929432,-17.13448,-3.2870495,-11.545028,-17.897827,108.25469,-116.85922,-6.1411467,-116.89344,-175.15628,-6.2411437
1264000000,-13.08775113,-3.3210411,-17.112467,-3.3165987,-11.585882,-17.887409,108.5195,-116.81637,-6.2882061,-116.8859,-175.01559,-6.1605453
1265000000,-13.09268129,-3.3111937,-17.097136,-3.2876003,-11.577779,-17.862944,108.31575,-116.83873,-6.500423,-116.87103,-175.12859,-6.4460297
1266000000,-13.09761533,-3.3219867,-17.177635,-3.3023624,-11.597495,-17.9161,108.44463,-116.97258,-6.5248675,-117.02678,-175.20686,-6.6130514
1267000000,-13.10255323,-3.3104491,-17.144402,-3.3011107,-11.578665,-17.911135,108.36771,-117.29031,-6.379436,-117.28654,-175.43175,-6.4108739
1268000000,-13.107495,-3.2878478,-17.110147,-3.2924278,-11.601113,-17.885666,107.99446,-117.34571,-6.5389962,-117.28547,-175.59897,-6.7505355
1269000000,-13.11244065,-3.3079991,-17.154905,-3.2717938,-11.573347,-17.911718,107.88261,-117.37716,-6.365943,-117.28495,-175.61206,-6.381114
1270000000,-13.11739017,-3.3351245,-17.155996,-3.3249006,-11.674026,-17.910124,108.05457,-117.45901,-6.5066361,-117.57271,-175.88342,-6.630301
1271000000,-13.12234356,-3.3427534,-17.15976,-3.3158586,-11.631222,-17.90196,107.56306,-117.6432,-6.5853601,-117.57021,-175.92458,-6.7457829
1272000000,-13.12730083,-3.3164928,-17.145035,-3.3038394,-11.624829,-17.900393,107.86029,-117.74036,-6.8867168,-117.77716,-176.1797,-6.8895712
1273000000,-13.13226199,-3.3091218,-17.121834,-3.2893014,-11.659373,-17.879459,107.7312,-117.8256,-6.8352218,-117.71796,-176.08954,-6.8590174
1274000000,-13.13722702,-3.2942197,-17.132746,-3.2832782,-11.642654,-17.892237,107.56061,-117.89507,-6.6357374,-117.93684,-176.36456,-6.8258262
1275000000,-13.14219593,-3.309433,-17.168726,-3.2898338,-11.638885,-17.934193,107.82014,-118.10123,-6.8832612,-118.03976,-176.56606,-6.8591332
1276000000,-13.14716873,-3.3289404,-17.137909,-3.3254118,-11.68793,-17.901535,107.80153,-118.07836,-7.153791,-118.02599,-176.49602,-7.1887484
1277000000,-13.15214541,-3.3137484,-17.185621,-3.2968335,-11.657631,-17.947422,107.84791,-118.05737,-6.9988837,-118.12335,-176.69032,-7.0619583
1278000000,-13.15712598,-3.3117292,-17.141933,-3.2770638,-11.651483,-17.90723,107.44946,-118.22525,-6.5991802,-118.26273,-176.53496,-6.743176
1279000000,-13.16211043,-3.3058178,-17.196157,-3.2782605,-11.702495,-17.947634,107.30361,-118.40262,-6.7341256,-118.4385,-176.77481,-6.9237022
1280000000,-13.16709878,-3.2992556,-17.178719,-3.2853973,-11.675127,-17.930559,107.33475,-118.5867,-6.9917674,-118.55814,-177.13208,-7.1660733
1281000000,-13.17209101,-3.3201351,-17.176702,-3.3245506,-11.713819,-17.954407,107.50392,-118.45451,-6.8494763,-118.54657,-177.08388,-6.960597
1282000000,-13.17708714,-3.3341606,-17.205627,-3.3034105,-11.735543,-17.964893,107.44826,-118.68835,-6.9085402,-118.52545,-177.21635,-7.0921426
1283000000,-13.18208716,-3.3190467,-17.187868,-3.2995679,-11.75102,-17.957045,106.84634,-118.77247,-7.0216556,-118.9001,-177.57809,-7.2474756
1284000000,-13.18709107,-3.2904227,-17.162014,-3.2785685,-11.65337,-17.903933,107.47732,-118.81736,-6.8983054,-118.89955,-177.52562,-7.030652
1285000000,-13.19209888,-3.3181114,-17.129683,-3.287291,-11.737588,-17.903191,107.20258,-118.90719,-7.0304976,-118.83869,-177.62283,-7.2832117
1286000000,-13.19711058,-3.2966197,-17.208778,-3.3051505,-11.756185,-17.97628,107.38937,-118.8935,-7.1040831,-118.86373,-177.74202,-7.3903346
1287000000,-13.20212618,-3.304075,-17.198496,-3.3155901,-11.74124,-17.957556,107.42572,-119.00263,-7.0468793,-118.92782,-177.71736,-7.1383443
1288000000,-13.20714568,-3.2906923,-17.184446,-3.3039632,-11.734075,-17.957413,106.92841,-118.9924,-6.8173008,-119.05031,-178.05319,-7.0152464
1289000000,-13.21216908,-3.3264232,-17.193722,-3.3110061,-11.762783,-17.978216,106.74194,-119.29015,-7.1579237,-119.25058,-178.27322,-7.3581791
1290000000,-13.21719638,-3.3207664,-17.162292,-3.3000007,-11.783761,-17.967033,106.90483,-119.43393,-7.389967,-119.50156,-178.08276,-7.581048
1291000000,-13.22222758,-3.3284798,-17.183331,-3.2917857,-11.760077,-17.93169,106.99763,-119.40835,-7.1086507,-119.49047,-178.37563,-7.4793272
1292000000,-13.22726268,-3.3037395,-17.194304,-3.2777505,-11.757284,-17.964542,106.79933,-119.84056,-7.1593871,-119.82442,-178.47543,-7.532763
1293000000,-13.23230168,-3.3020439,-17.19841,-3.3107088,-11.804934,-17.959641,107.0028,-119.5143,-7.0615149,-119.63673,-178.63033,-7.3483701
1294000000,-13.23734459,-3.315335,-17.181349,-3.2891002,-11.795684,-17.965866,106.88775,-119.6814,-7.3688068,-119.55204,-178.69838,-7.657444
1295000000,-13.2423914,-3.3007364,-17.207287,-3.2785549,-11.814222,-17.992071,106.98226,-119.75962,-7.2883983,-119.79285,-178.77521,-7.6398101
1296000000,-13.24744212,-3.3192265,-17.236837,-3.2776949,-11.810009,-18.008383,107.01028,-119.75365,-7.383379,-119.66393,-178.78731,-7.6192307
1297000000,-13.25249675,-3.3313441,-17.210934,-3.3189864,-11.848019,-17.987907,106.58123,-119.96181,-7.3973494,-119.97967,-179.0594,-7.822423
1298000000,-13.25755528,-3.3052387,-17.196064,-3.297332,-11.847648,-17.982494,106.50671,-120.36821,-7.3661294,-120.32254,-179.25494,-7.6259847
1299000000,-13.26261771,-3.2939892,-17.235144,-3.3099954,-11.815151,-18.015413,106.85443,-119.87702,-7.3643355,-120.0686,-179.29684,-7.811614
1300000000,-13.26768406,-3.2905679,-17.265724,-3.2876847,-11.827709,-18.027847,106.91392,-120.34418,-7.3985376,-120.46262,-179.48465,-7.6714687
1301000000,-13.27275431,-3.3484342,-17.253241,-3.3023717,-11.879101,-18.034678,106.18366,-120.42065,-7.6007967,-120.42767,-179.47662,-7.8258176
1302000000,-13.27782848,-3.2853043,-17.229612,-3.2779589,-11.811334,-18.030537,106.49598,-120.48927,-7.6168351,-120.43562,-179.72139,-7.9626217
1303000000,-13.28290655,-3.2897935,-17.257624,-3.2538381,-11.866416,-18.045227,106.54398,-120.61334,-7.6507416,-120.65778,-179.96075,-8.1550303
1304000000,-13.28798853,-3.3167295,-17.205572,-3.3014569,-11.879582,-17.980274,106.35625,-120.58269,-7.6747217,-120.55485,-179.76147,-7.9898715
1305000000,-13.29307442,-3.3083429,-17.230831,-3.3010616,-11.878962,-18.025442,106.44701,-120.76033,-7.592196,-120.75944,-179.95468,-7.8414226
1306000000,-13.29816422,-3.3163006,-17.240238,-3.3148794,-11.897859,-18.025213,106.14981,-120.75388,-7.5006809,-120.75387,-179.94661,-7.7237616
1307000000,-13.30325794,-3.315624,-17.227289,-3.3030171,-11.876163,-18.022362,106.05553,-121.11813,-7.6043811,-121.06375,-180.34987,-8.0828466
1308000000,-13.30835556,-3.3070741,-17.212801,-3.3220923,-11.912449,-18.007921,105.90299,-120.88462,-7.6599846,-120.79456,-180.2377,-8.0009794
1309000000,-13.31345709,-3.3138642,-17.232519,-3.2823071,-11.911706,-18.018415,106.27694,-121.0493,-7.9690185,-121.10949,-180.41032,-8.3820419
1310000000,-13.31856254,-3.3100562,-17.220802,-3.3008549,-11.914876,-18.037775,106.03321,-121.1285,-7.6795721,-121.25804,-180.67085,-8.0376921
1311000000,-13.3236719,-3.312149,-17.214151,-3.2900808,-11.92276,-18.018635,105.81064,-121.32549,-7.8100557,-121.28762,-180.64706,-8.1967583
1312000000,-13.32878516,-3.3081679,-17.240105,-3.279732,-11.903742,-18.031515,105.95934,-121.45298,-7.7316976,-121.30775,-180.79262,-8.148138
1313000000,-13.33390234,-3.304338,-17.243004,-3.3068459,-11.933407,-18.037725,105.71532,-121.63756,-7.9426684,-121.61897,-180.98267,-8.3610058
1314000000,-13.33902344,-3.3089406,-17.240776,-3.3046737,-11.948262,-18.047621,105.87629,-121.79031,-7.9805222,-121.82806,-181.15266,-8.4883738
