Freq(Hz),S21 Log Mag(dB),21 90,S11 Log Mag(dB),11 90,,,21 180,11 180,,21 Thru,11 Thru,,21 Thru2,11 Thru2
3231000000,-1.2304602,-560.88574,-9.4555569,-477.36029,,-272.39032,-632.39032,-547.94989,,-463.84586,173.16629,,-450.90518,-150.34496
3232000000,-1.2152581,-561.28009,-9.4153728,-477.82175,,-272.75977,-632.75977,-548.22083,,-464.14883,172.69321,,-451.12347,-150.81462
3233000000,-1.2635311,-561.22125,-9.5048704,-477.51941,,-272.72369,-632.72369,-547.94513,,-464.01797,173.11612,,-451.00446,-149.83389
3234000000,-1.2677605,-561.58136,-9.4538794,-478.02802,,-272.87695,-632.87695,-547.96484,,-464.37445,173.15796,,-451.23843,-149.98975
3235000000,-1.2547098,-561.45709,-9.4206142,-478.00162,,-273.12439,-633.12439,-548.36584,,-464.28934,172.83936,,-451.43369,-150.37627
3236000000,-1.3344357,-561.71893,-9.4671478,-478.33273,,-273.2984,-633.2984,-548.34253,,-464.56088,172.67934,,-451.71011,-150.60846
3237000000,-1.2744883,-562.08575,-9.424614,-478.48422,,-273.64954,-633.64954,-548.75232,,-464.93655,172.2292,,-451.931,-150.84186
3238000000,-1.2791107,-562.23529,-9.4201002,-478.4736,,-273.72949,-633.72949,-548.94299,,-464.80164,172.0045,,-451.67511,-150.37367
3239000000,-1.2578851,-562.57727,-9.370162,-478.87726,,-274.00662,-634.00662,-549.01129,,-465.09305,171.93785,,-452.00552,-150.92372
3240000000,-1.2640791,-562.64581,-9.3345795,-478.68512,,-274.14261,-634.14261,-549.03571,,-465.13742,172.14401,,-452.16275,-150.84
3241000000,-1.2709167,-562.77759,-9.3435793,-478.86221,,-274.35721,-634.35721,-549.16675,,-465.33679,171.79956,,-452.45822,-150.96956
3242000000,-1.2599732,-563.03003,-9.3309937,-479.29153,,-274.60117,-634.60117,-549.61731,,-465.48499,171.60072,,-452.44901,-150.89046
3243000000,-1.2745208,-563.24268,-9.3317451,-479.24918,,-274.87247,-634.87247,-549.46765,,-465.48209,171.72247,,-452.57953,-150.72153
3244000000,-1.2640193,-563.42914,-9.2987738,-479.39154,,-275.16278,-635.16278,-549.58429,,-465.7529,171.66139,,-452.7449,-150.78746
3245000000,-1.3142908,-563.33771,-9.3299322,-479.35486,,-274.9726,-634.9726,-549.56018,,-465.77966,171.42854,,-452.77148,-150.56738
3246000000,-1.2782515,-563.63531,-9.2759695,-479.69571,,-275.28732,-635.28732,-549.79718,,-466.01627,171.33698,,-453.02994,-151.23152
3247000000,-1.2858716,-563.71539,-9.2792139,-479.79944,,-275.59088,-635.59088,-550.2973,,-466.15463,170.87077,,-453.1319,-151.1001
3248000000,-1.3029345,-563.87036,-9.2830906,-480.15564,,-275.63626,-635.63626,-550.349,,-466.31253,171.01953,,-453.22302,-151.17336
3249000000,-1.2854691,-564.15289,-9.2458553,-480.01544,,-276.05389,-636.05389,-550.16425,,-466.46881,171.29245,,-453.43814,-151.10475
3250000000,-1.2966912,-564.39136,-9.2182875,-480.42447,,-276.31296,-636.31296,-550.59381,,-466.61224,170.79846,,-453.53094,-151.11183
3251000000,-1.2879404,-564.55853,-9.20854,-480.70413,,-276.37802,-636.37802,-550.87537,,-466.75961,170.54263,,-453.74588,-151.4323
3252000000,-1.3014301,-564.5293,-9.2114592,-480.27393,,-276.57257,-636.57257,-550.57996,,-466.82071,170.92407,,-453.87787,-151.14168
3253000000,-1.3042128,-564.76862,-9.2300377,-480.66467,,-276.74265,-636.74265,-550.97241,,-466.95584,170.42511,,-453.84106,-151.5123
3254000000,-1.3391972,-564.98303,-9.2428398,-481.12082,,-277.09097,-637.09097,-551.2677,,-467.0798,170.01331,,-454.18839,-152.02098
3255000000,-1.2996185,-565.12897,-9.1377716,-481.0199,,-277.00989,-637.00989,-551.18768,,-467.16357,170.07578,,-454.18716,-151.64784
3256000000,-1.3194331,-565.26935,-9.1271,-481.07587,,-277.24545,-637.24545,-551.36121,,-467.3703,169.924,,-454.45602,-151.93594
3257000000,-1.2992593,-565.59485,-9.1429453,-481.46008,,-277.457,-637.457,-551.55133,,-467.55371,169.89101,,-454.5722,-151.85738
3258000000,-1.3205862,-565.58881,-9.1553221,-481.2695,,-277.72235,-637.72235,-551.61572,,-467.5647,169.97859,,-454.71085,-151.53735
3259000000,-1.2903312,-565.79059,-9.1050625,-481.26263,,-277.8269,-637.8269,-551.73077,,-467.68088,169.70618,,-454.7597,-151.81517
3260000000,-1.2808779,-565.87378,-9.088623,-481.33856,,-278.08878,-638.08878,-551.70392,,-468.07275,169.56239,,-454.88385,-151.55493
3261000000,-1.3068564,-566.18585,-9.0517282,-482.06519,,-278.2298,-638.2298,-552.16052,,-467.93802,169.31239,,-455.06696,-152.21271
3262000000,-1.3110964,-566.49139,-9.0626154,-481.95264,,-278.6893,-638.6893,-552.09827,,-468.33313,169.45688,,-455.33209,-151.96217
3263000000,-1.3362886,-566.55432,-9.0455914,-482.16791,,-278.73383,-638.73383,-552.37671,,-468.25122,169.19374,,-455.29736,-151.93402
3264000000,-1.3084056,-566.70605,-9.0206728,-482.05185,,-279.07184,-639.07184,-552.55756,,-468.66727,168.87875,,-455.75967,-152.40349
3265000000,-1.3221911,-566.97229,-9.0105476,-482.52808,,-279.36282,-639.36282,-552.71167,,-468.79544,169.04559,,-455.7435,-151.90501
3266000000,-1.3179111,-566.95837,-9.0553656,-482.35468,,-279.39389,-639.39389,-552.62091,,-468.86676,168.91339,,-455.86755,-151.96431
3267000000,-1.3366154,-567.14069,-9.0131836,-482.68326,,-279.57367,-639.57367,-552.90222,,-468.92877,168.80977,,-455.86887,-152.11903
3268000000,-1.3325434,-567.45282,-9.0066891,-482.78833,,-279.85886,-639.85886,-553.04211,,-469.29761,168.59521,,-456.11569,-152.18188
3269000000,-1.3525354,-567.54926,-9.0035114,-482.96771,,-279.96832,-639.96832,-553.1778,,-469.31235,168.38982,,-456.2453,-152.37486
3270000000,-1.3566122,-567.67529,-8.9961348,-483.05875,,-280.31198,-640.31198,-553.39862,,-469.52725,168.38907,,-456.56354,-152.33989
3271000000,-1.3249102,-568.05035,-8.9497623,-483.42551,,-280.59491,-640.59491,-553.65778,,-469.71533,168.03294,,-456.82019,-152.6543
3272000000,-1.3220661,-568.04047,-8.9458208,-483.19568,,-280.55045,-640.55045,-553.39563,,-469.70691,168.35117,,-456.6774,-151.83165
3273000000,-1.3324928,-568.13336,-8.9119673,-483.46259,,-280.85776,-640.85776,-554.02124,,-469.93253,167.70026,,-456.7399,-152.45924
3274000000,-1.3745445,-568.41492,-8.9469376,-483.67871,,-281.16858,-641.16858,-553.8573,,-469.98395,167.95714,,-456.77542,-152.22035
3275000000,-1.3298085,-568.82434,-8.8836832,-483.92038,,-281.371,-641.371,-553.83398,,-470.33957,167.92857,,-457.30917,-152.28789
3276000000,-1.3758354,-568.82611,-8.9159975,-484.03934,,-281.35159,-641.35159,-554.08301,,-470.35818,167.53798,,-457.40979,-152.77051
3277000000,-1.3142737,-568.92761,-8.8294287,-484.04681,,-281.41278,-641.41278,-554.24213,,-470.45099,167.61337,,-457.35675,-152.4942
3278000000,-1.3378861,-569.22925,-8.8476572,-484.30341,,-281.78732,-641.78732,-554.56079,,-470.61954,167.23639,,-457.55627,-152.86055
3279000000,-1.3515731,-569.4762,-8.8603363,-484.50882,,-282.06589,-642.06589,-554.45776,,-470.79697,167.57741,,-457.77975,-152.58508
3280000000,-1.3492296,-569.28766,-8.8773956,-484.52554,,-281.99338,-641.99338,-554.55231,,-470.62857,167.16441,,-457.6069,-152.79062
3281000000,-1.3800491,-569.6521,-8.8464079,-484.80722,,-282.33078,-642.33078,-555.03223,,-470.84433,166.99748,,-458.09747,-153.24205
3282000000,-1.3171325,-569.91577,-8.7450933,-484.77466,,-282.74124,-642.74124,-554.84412,,-471.21289,166.9015,,-458.07819,-152.91524
3283000000,-1.3924527,-570.08551,-8.8548546,-485.189,,-282.9212,-642.9212,-555.35596,,-471.28195,166.65144,,-458.37012,-153.09929
3284000000,-1.3381596,-570.11505,-8.7925367,-485.10431,,-283.03943,-643.03943,-555.23016,,-471.47342,166.62106,,-458.29337,-152.65237
3285000000,-1.3934005,-570.26111,-8.8275232,-485.07932,,-283.18411,-643.18411,-555.43726,,-471.48093,166.85768,,-458.61639,-153.00055
3286000000,-1.3623272,-570.5957,-8.7542982,-485.15665,,-283.52527,-643.52527,-555.59497,,-471.73911,166.56142,,-458.59256,-152.65868
3287000000,-1.38446,-570.59869,-8.7338943,-485.38995,,-283.5423,-643.5423,-555.85028,,-471.76855,166.49683,,-458.8815,-153.37112
3288000000,-1.3623238,-570.95605,-8.7123365,-485.68176,,-283.97626,-643.97626,-555.95728,,-472.04706,166.44635,,-459.07193,-153.21646
3289000000,-1.3870977,-570.80865,-8.761919,-485.70596,,-283.94568,-643.94568,-556.29175,,-472.18158,165.68564,,-458.97385,-153.53261
3290000000,-1.3904243,-571.1618,-8.7606955,-485.83151,,-284.19138,-644.19138,-556.26031,,-472.24365,166.02863,,-459.27258,-153.1792
3291000000,-1.4264042,-571.2146,-8.755394,-486.01797,,-284.40939,-644.40939,-556.27216,,-472.42633,165.91638,,-459.3187,-152.68912
3292000000,-1.3712019,-571.63074,-8.6764936,-486.31061,,-284.47144,-644.47144,-556.44623,,-472.62326,165.75925,,-459.37585,-152.99335
3293000000,-1.3779427,-571.71777,-8.7049198,-486.33908,,-284.65717,-644.65717,-556.50153,,-472.66122,165.88979,,-459.52454,-152.83028
3294000000,-1.3730707,-571.60938,-8.6768503,-486.29889,,-284.70172,-644.70172,-556.6875,,-472.66614,165.60803,,-459.4993,-153.17635
3295000000,-1.4096045,-572.14581,-8.6869478,-486.78644,,-285.32559,-645.32559,-557.0564,,-473.17972,165.43326,,-460.03766,-153.75775
3296000000,-1.3766598,-572.22437,-8.6449118,-486.62863,,-285.42984,-645.42984,-557.27911,,-473.35403,164.8035,,-460.09274,-153.23607
3297000000,-1.3962637,-572.49329,-8.6595001,-487.12991,,-285.62061,-645.62061,-557.46674,,-473.25638,164.95319,,-460.27963,-153.6953
3298000000,-1.3936822,-572.48389,-8.6262875,-487.02048,,-285.83301,-645.83301,-557.43201,,-473.45844,164.92355,,-460.44974,-153.58032
3299000000,-1.3836427,-572.82892,-8.6167831,-487.20963,,-285.9014,-645.9014,-557.42987,,-473.58838,164.89859,,-460.3895,-153.35262
3300000000,-1.3989629,-573.14435,-8.6059408,-487.49591,,-286.47412,-646.47412,-557.87836,,-473.84509,164.57135,,-460.76855,-153.60039
3301000000,-1.3770647,-572.948,-8.6166134,-487.24744,,-286.3295,-646.3295,-558.00183,,-473.73941,164.61914,,-460.86871,-153.7196
3302000000,-1.3916032,-573.26886,-8.5644283,-487.55701,,-286.57941,-646.57941,-557.9649,,-474.01791,164.42438,,-460.8808,-153.60989
3303000000,-1.4196781,-573.28442,-8.6126261,-487.67203,,-286.86627,-646.86627,-558.1507,,-474.13458,164.46585,,-461.00241,-153.3504
3304000000,-1.4020389,-573.4928,-8.5663176,-487.70203,,-286.96674,-646.96674,-558.19702,,-474.14557,164.52753,,-461.24963,-153.57707
3305000000,-1.4254615,-573.849,-8.5812044,-488.10046,,-287.45746,-647.45746,-558.51282,,-474.61588,164.33202,,-461.32474,-153.73305
3306000000,-1.415837,-573.94629,-8.5870142,-488.28586,,-287.49738,-647.49738,-558.74493,,-474.62854,163.69037,,-461.46677,-153.95563
3307000000,-1.4029421,-574.06372,-8.5313702,-488.18417,,-287.35669,-647.35669,-558.70062,,-474.78094,163.85251,,-461.63239,-153.62994
3308000000,-1.4382875,-574.11688,-8.5608454,-488.38077,,-287.69904,-647.69904,-558.77191,,-474.68674,163.91887,,-461.75528,-153.77577
3309000000,-1.4087597,-574.35754,-8.5159445,-488.5159,,-287.99979,-647.99979,-559.29248,,-475.04645,163.44109,,-461.98981,-153.92624
3310000000,-1.3817691,-574.59845,-8.5064983,-488.67474,,-288.27963,-648.27963,-559.16998,,-475.1348,163.66409,,-461.98068,-153.5901
3311000000,-1.4153574,-574.88531,-8.5031233,-488.871,,-288.52802,-648.52802,-559.42389,,-475.2966,163.35953,,-462.19638,-153.94688
3312000000,-1.4128197,-574.93903,-8.4694786,-489.02127,,-288.7258,-648.7258,-559.55481,,-475.61478,163.32607,,-462.3653,-153.81573
3313000000,-1.4198931,-575.25995,-8.4912815,-489.29782,,-288.68698,-648.68698,-559.65344,,-475.50204,163.20195,,-462.26239,-153.69948
3314000000,-1.4204744,-575.36932,-8.4620953,-489.25546,,-289.1828,-649.1828,-559.87317,,-475.76077,163.01622,,-462.83719,-154.15558
3315000000,-1.4121833,-575.38794,-8.4353848,-489.37469,,-289.14117,-649.14117,-559.79266,,-475.79819,163.18646,,-462.77521,-153.82042
3316000000,-1.4332792,-575.78766,-8.4602098,-489.67532,,-289.33847,-649.33847,-560.04077,,-475.95944,162.90678,,-462.80652,-153.9903
3317000000,-1.4348391,-575.68921,-8.4627943,-489.75452,,-289.69235,-649.69235,-560.1264,,-476.1019,163.06061,,-463.10431,-153.76236
3318000000,-1.4200155,-576.16876,-8.4340239,-490.1705,,-289.83701,-649.83701,-560.59985,,-476.39719,162.32289,,-463.36557,-154.25893
3319000000,-1.4319369,-576.19824,-8.4180384,-490.13947,,-290.01517,-650.01517,-560.67078,,-476.45685,162.22095,,-463.32645,-154.46939
3320000000,-1.4435674,-576.12317,-8.4377975,-490.20099,,-290.11044,-650.11044,-560.73749,,-476.5575,162.36768,,-463.33557,-154.26945
3321000000,-1.441175,-576.59094,-8.4187355,-490.39841,,-290.50262,-650.50262,-560.72272,,-476.72797,162.31625,,-463.53915,-153.79405
3322000000,-1.3997865,-576.72064,-8.3644829,-490.52615,,-290.57172,-650.57172,-561.12109,,-476.83615,162.07915,,-463.53265,-154.18802
3323000000,-1.4574854,-576.88171,-8.4010324,-490.60391,,-290.76599,-650.76599,-560.97473,,-476.97491,162.51717,,-463.68936,-153.87787
3324000000,-1.3988705,-577.06982,-8.3605709,-490.69778,,-291.09933,-651.09933,-561.36224,,-477.12958,161.94182,,-463.9812,-154.17825
3325000000,-1.4855988,-577.12146,-8.4182615,-491.05447,,-291.29465,-651.29465,-561.59363,,-477.27991,161.82922,,-464.13223,-154.63974
3326000000,-1.4305943,-577.29791,-8.3871803,-491.0152,,-291.39694,-651.39694,-561.61304,,-477.45291,161.59164,,-464.3226,-154.16728
3327000000,-1.4653201,-577.53772,-8.3794985,-491.3161,,-291.71497,-651.71497,-562.0415,,-477.72583,161.19077,,-464.55118,-154.68944
3328000000,-1.4609766,-577.80267,-8.3329678,-491.37698,,-291.87524,-651.87524,-561.79333,,-477.73099,161.59361,,-464.52789,-154.2794
3329000000,-1.4572852,-577.85266,-8.3556576,-491.37091,,-291.96957,-651.96957,-562.17529,,-477.93658,161.28557,,-464.81158,-154.45848
3330000000,-1.4932363,-578.08594,-8.3245745,-491.85974,,-292.24921,-652.24921,-562.21661,,-478.04843,161.32263,,-464.92389,-154.39673
3331000000,-1.4424537,-578.34222,-8.294776,-491.78323,,-292.45197,-652.45197,-562.2641,,-478.18613,161.40283,,-465.05994,-154.33975
3332000000,-1.4678181,-578.2511,-8.3141222,-491.8309,,-292.48901,-652.48901,-562.37714,,-478.23138,160.95122,,-465.02594,-154.43326
3333000000,-1.4532248,-578.51813,-8.2986126,-491.99869,,-292.6405,-652.6405,-562.52789,,-478.34515,160.99796,,-465.47559,-154.73743
3334000000,-1.4607183,-578.59106,-8.2474766,-491.84134,,-293.01013,-653.01013,-562.54999,,-478.57126,161.18843,,-465.39178,-154.36763
3335000000,-1.4634255,-578.94403,-8.2650108,-492.32544,,-293.19165,-653.19165,-562.99683,,-478.86981,160.59619,,-465.51755,-154.54025
3336000000,-1.4758265,-578.90955,-8.2769299,-492.40802,,-293.54666,-653.54666,-563.34277,,-478.78043,160.54573,,-465.82132,-154.8734
3337000000,-1.5108585,-579.21838,-8.3105898,-492.56506,,-293.65796,-653.65796,-563.42749,,-479.10739,160.58942,,-465.92654,-154.61897
3338000000,-1.4505134,-579.29889,-8.2456284,-492.58871,,-293.71432,-653.71432,-563.27289,,-479.10751,160.55511,,-466.0491,-154.68465
3339000000,-1.4874306,-579.39984,-8.244051,-492.9653,,-293.86743,-653.86743,-563.82629,,-479.2045,159.81087,,-466.02011,-154.8239
3340000000,-1.4893517,-579.7774,-8.2328072,-492.97305,,-294.32306,-654.32306,-563.63611,,-479.47464,160.48155,,-466.17654,-154.16527
3341000000,-1.4561105,-579.75397,-8.2096939,-492.88351,,-294.29825,-654.29825,-563.75262,,-479.49246,160.14195,,-466.3298,-154.62044
3342000000,-1.4920298,-579.99005,-8.2344828,-493.27283,,-294.65366,-654.65366,-564.08844,,-479.78687,159.86636,,-466.59131,-154.71556
3343000000,-1.4575762,-580.18616,-8.1739216,-493.39517,,-294.84082,-654.84082,-564.29297,,-479.86499,159.61052,,-466.69733,-154.70609
3344000000,-1.4849042,-580.14294,-8.2306147,-493.39893,,-294.97665,-654.97665,-564.46973,,-480.02002,159.47714,,-466.79529,-154.5995
3345000000,-1.4822727,-580.36932,-8.241806,-493.68784,,-295.21954,-655.21954,-564.7168,,-480.03391,159.36044,,-466.87759,-154.67964
3346000000,-1.4499046,-580.44305,-8.1596069,-493.85504,,-295.29062,-655.29062,-564.85339,,-480.15613,159.3438,,-466.98349,-154.85484
3347000000,-1.4948853,-580.80084,-8.203475,-494.00714,,-295.58249,-655.58249,-564.8385,,-480.33591,159.28954,,-467.11243,-154.62115
3348000000,-1.4750534,-580.94818,-8.1681223,-493.9772,,-295.73999,-655.73999,-564.87952,,-480.54184,159.39992,,-467.38214,-154.73015
3349000000,-1.4977325,-581.24432,-8.1649017,-494.32474,,-296.18152,-656.18152,-565.27728,,-480.73373,159.07422,,-467.58701,-154.95874
3350000000,-1.4967949,-581.35229,-8.1627207,-494.40341,,-296.35251,-656.35251,-565.33228,,-480.96609,159.11705,,-467.78775,-154.75215
3351000000,-1.4706161,-581.5174,-8.1309299,-494.51111,,-296.33612,-656.33612,-565.54852,,-481.1571,158.57356,,-467.89847,-155.03946
3352000000,-1.5136195,-581.48431,-8.1700964,-494.69614,,-296.55676,-656.55676,-565.67133,,-481.14529,158.86461,,-467.978,-154.6779
3353000000,-1.5003701,-581.85364,-8.1353817,-494.80185,,-296.72147,-656.72147,-565.81531,,-481.17569,158.53288,,-468.14621,-154.96393
3354000000,-1.5109763,-582.16809,-8.18647,-495.03125,,-297.12817,-657.12817,-565.80872,,-481.55063,158.74579,,-468.39838,-154.64447
3355000000,-1.4926313,-582.34601,-8.0863733,-495.16977,,-297.2218,-657.2218,-566.19513,,-481.74615,158.31696,,-468.47406,-155.11691
3356000000,-1.5274075,-582.28839,-8.1297522,-495.12912,,-297.40332,-657.40332,-566.2218,,-481.49615,158.35263,,-468.33209,-154.56223
3357000000,-1.5163571,-582.52655,-8.125988,-495.13058,,-297.76636,-657.76636,-566.36121,,-481.88013,158.40414,,-468.94351,-154.71992
3358000000,-1.5017442,-582.70959,-8.1019955,-495.33255,,-297.69089,-657.69089,-566.40057,,-481.99426,158.34401,,-468.72943,-154.49359
3359000000,-1.5147054,-582.85016,-8.078371,-495.32111,,-298.073,-658.073,-566.46869,,-482.21249,158.37003,,-468.99829,-154.61534
3360000000,-1.4965006,-583.18097,-8.0658817,-495.82709,,-298.26605,-658.26605,-566.9881,,-482.4325,157.74535,,-469.04385,-155.04866
3361000000,-1.5290871,-583.37079,-8.0597906,-496.14264,,-298.34964,-658.34964,-566.93359,,-482.68198,157.77019,,-469.2009,-154.9509
3362000000,-1.5195999,-583.61023,-8.0325956,-496.15009,,-298.62958,-658.62958,-567.125,,-482.767,157.82195,,-469.40247,-154.73424
3363000000,-1.5094752,-583.47028,-8.0830841,-496.15494,,-298.69177,-658.69177,-567.073,,-482.68735,157.72496,,-469.34476,-154.53711
3364000000,-1.5101563,-583.61365,-8.02738,-496.29739,,-299.01556,-659.01556,-567.63116,,-482.85733,157.2359,,-469.52087,-154.83473
3365000000,-1.5138963,-583.81714,-8.0523624,-496.32013,,-299.11942,-659.11942,-567.31439,,-482.93546,157.79579,,-469.76639,-154.52365
3366000000,-1.4830352,-584.04956,-7.9888926,-496.58612,,-299.35251,-659.35251,-567.55792,,-483.00601,157.73015,,-469.82294,-154.67018
3367000000,-1.5387043,-584.24585,-7.9873309,-496.60376,,-299.59564,-659.59564,-567.90369,,-483.47244,157.07494,,-470.04001,-154.87146
3368000000,-1.526855,-584.47284,-8.0159025,-496.87714,,-299.91028,-659.91028,-568.14807,,-483.50845,156.77225,,-470.50375,-154.9565
3369000000,-1.5295519,-584.69281,-8.0263166,-497.28006,,-300.15826,-660.15826,-568.34021,,-483.78787,156.76942,,-470.38464,-154.92522
3370000000,-1.5282704,-584.72308,-7.9916086,-497.09225,,-300.26196,-660.26196,-568.35614,,-483.81454,157.25157,,-470.54935,-154.74893
3371000000,-1.4978597,-584.83636,-8.0432215,-497.40417,,-300.46106,-660.46106,-568.69391,,-483.75415,156.53073,,-470.51572,-154.69812
3372000000,-1.5482074,-585.12079,-8.0053453,-497.58688,,-300.52902,-660.52902,-568.59607,,-484.01605,156.84135,,-470.77457,-154.87692
3373000000,-1.522522,-585.19537,-7.9890442,-497.49487,,-300.85211,-660.85211,-568.73224,,-484.08807,156.80479,,-470.89325,-154.77547
3374000000,-1.5305021,-585.47943,-7.9664607,-497.64569,,-301.17236,-661.17236,-568.9884,,-484.36703,156.58804,,-471.2471,-154.72658
3375000000,-1.5399567,-585.46106,-7.9557166,-497.64108,,-301.38931,-661.38931,-569.04388,,-484.4184,156.71758,,-471.12842,-154.57492
3376000000,-1.5449404,-585.7558,-7.9563217,-497.96762,,-301.50262,-661.50262,-569.36652,,-484.65729,156.3242,,-471.22241,-154.39798
3377000000,-1.5223812,-586.11011,-7.9155002,-498.22931,,-301.65262,-661.65262,-569.66022,,-484.73569,155.83894,,-471.54065,-154.9854
3378000000,-1.5556314,-586.16705,-7.894351,-498.08148,,-301.80649,-661.80649,-569.38684,,-484.9689,156.13512,,-471.73816,-154.89915
3379000000,-1.586027,-586.22687,-7.9616804,-498.19772,,-301.93332,-661.93332,-569.47559,,-484.99579,156.36453,,-471.78943,-154.28908
3380000000,-1.5211802,-586.35034,-7.9158783,-498.33569,,-302.15906,-662.15906,-569.86743,,-485.17682,155.80807,,-471.82739,-154.50253
3381000000,-1.5432208,-586.68481,-7.9235058,-498.67764,,-302.54266,-662.54266,-570.02838,,-485.32346,155.89107,,-472.11563,-154.85179
3382000000,-1.5446532,-586.6991,-7.9080672,-498.68954,,-302.71942,-662.71942,-570.13232,,-485.56592,155.91414,,-472.25348,-154.63332
3383000000,-1.5454099,-587.05475,-7.8807783,-499.06815,,-302.86084,-662.86084,-570.43311,,-485.61197,155.509,,-472.2955,-154.76245
3384000000,-1.5489506,-586.99591,-7.8975124,-498.94199,,-303.06918,-663.06918,-570.51263,,-485.77725,155.45334,,-472.46796,-154.81784
3385000000,-1.5870589,-587.1261,-7.9353781,-499.08148,,-303.26144,-663.26144,-570.65936,,-485.75613,155.40778,,-472.61255,-154.58382
3386000000,-1.5621233,-587.44397,-7.865622,-499.5177,,-303.5231,-663.5231,-571.02643,,-486.103,154.97403,,-472.7121,-154.84874
3387000000,-1.5564001,-587.59314,-7.862689,-499.32693,,-303.61206,-663.61206,-570.89294,,-486.24527,155.21797,,-472.88821,-154.78735
3388000000,-1.5657291,-587.68585,-7.8509865,-499.5867,,-303.71799,-663.71799,-571.0694,,-486.32523,155.31181,,-472.92957,-154.36865
3389000000,-1.5348815,-587.93597,-7.8273497,-499.66565,,-304.13095,-664.13095,-571.27191,,-486.4769,154.96147,,-473.3862,-154.61661
3390000000,-1.5742795,-587.96204,-7.8370676,-499.88385,,-304.15677,-664.15677,-571.35614,,-486.56821,154.98061,,-473.2406,-154.60016
3391000000,-1.5366367,-588.13916,-7.826776,-499.83505,,-304.35751,-664.35751,-571.6319,,-486.83273,154.59683,,-473.44943,-154.99098
3392000000,-1.5454593,-588.44104,-7.8051481,-500.14929,,-304.64307,-664.64307,-571.70508,,-486.8317,154.78865,,-473.65625,-154.44604
3393000000,-1.5736649,-588.50763,-7.8519349,-500.4295,,-304.91772,-664.91772,-572.14417,,-487.06555,154.26691,,-473.78317,-154.81871
3394000000,-1.5462817,-588.67163,-7.7864809,-500.08881,,-305.12253,-665.12253,-571.97516,,-487.27536,154.59229,,-473.88983,-154.34505
3395000000,-1.5793271,-588.95197,-7.8017492,-500.58698,,-305.19998,-665.19998,-572.36829,,-487.46683,154.07083,,-473.92334,-154.44315
3396000000,-1.5895532,-589.01068,-7.8159733,-500.62881,,-305.25229,-665.25229,-572.33313,,-487.52808,154.01575,,-474.01382,-154.50063
3397000000,-1.5890392,-589.05017,-7.8226295,-500.58447,,-305.42911,-665.42911,-572.32178,,-487.50668,154.39352,,-474.25201,-154.79256
3398000000,-1.6048881,-589.38641,-7.8268585,-501.07111,,-305.81717,-665.81717,-572.86377,,-487.75314,153.80891,,-474.57504,-154.64474
3399000000,-1.5888773,-589.72363,-7.7982702,-501.04962,,-306.17355,-666.17355,-572.90765,,-487.96521,153.97362,,-474.69705,-154.5687
3400000000,-1.5815656,-589.75867,-7.7915192,-501.14563,,-306.34634,-666.34634,-573.02576,,-488.15012,153.85831,,-474.87634,-154.55411
3401000000,-1.6036695,-589.76349,-7.8117409,-501.38803,,-306.3483,-666.3483,-573.08185,,-488.15341,153.72644,,-474.87482,-154.60445
3402000000,-1.6175159,-589.8595,-7.8138041,-501.22583,,-306.48782,-666.48782,-573.22241,,-488.29276,153.91104,,-475.05719,-154.41766
3403000000,-1.5884978,-590.09186,-7.7650561,-501.32645,,-306.71497,-666.71497,-573.35645,,-488.39923,153.60211,,-475.11185,-154.44241
3404000000,-1.5544823,-590.51019,-7.6978264,-501.63397,,-307.276,-667.276,-573.51453,,-488.7608,153.67799,,-475.47427,-154.61055
3405000000,-1.5792876,-590.57013,-7.7143669,-501.82935,,-307.17624,-667.17624,-573.74347,,-488.93173,153.27158,,-475.26102,-154.39014
3406000000,-1.5947772,-590.80963,-7.7499681,-501.82379,,-307.52795,-667.52795,-573.76996,,-488.90424,153.49454,,-475.53241,-154.45311
3407000000,-1.6176513,-590.82422,-7.7712374,-502.0058,,-307.60312,-667.60312,-574.21613,,-488.97397,152.92145,,-475.49194,-154.36501
3408000000,-1.6117446,-590.96582,-7.7684236,-502.07242,,-307.75183,-667.75183,-574.29718,,-489.23575,152.77208,,-475.87872,-154.71199
3409000000,-1.5754827,-591.09668,-7.6911616,-502.2941,,-307.72211,-667.72211,-574.47021,,-489.09058,152.69232,,-475.87622,-154.75124
3410000000,-1.5865879,-591.33881,-7.7320194,-502.56833,,-308.27136,-668.27136,-574.75275,,-489.53,152.46832,,-475.91602,-154.32442
3411000000,-1.598003,-591.80359,-7.7359781,-502.83853,,-308.58939,-668.58939,-575.08862,,-489.79916,152.1136,,-476.42264,-154.7426
3412000000,-1.5515931,-591.65356,-7.7370248,-502.35226,,-308.58975,-668.58975,-574.66254,,-489.81342,152.75578,,-476.42603,-153.96532
3413000000,-1.5592014,-591.85925,-7.6616902,-502.72766,,-308.6488,-668.6488,-574.95636,,-489.96066,152.33791,,-476.41794,-154.69881
3414000000,-1.6174386,-591.99103,-7.7148466,-503.10858,,-308.96228,-668.96228,-575.17944,,-490.07959,152.42021,,-476.4856,-154.4399
3415000000,-1.5955051,-592.32684,-7.6891956,-503.36343,,-309.21317,-669.21317,-575.39709,,-490.11584,152.09297,,-476.73965,-154.69751
3416000000,-1.5996926,-592.49054,-7.7006688,-503.26743,,-309.47949,-669.47949,-575.43433,,-490.36176,152.19894,,-477.03479,-154.50397
