Freq(Hz),S21 Log Mag(dB),S21 Phase(¡),S11 Log Mag(dB),S11 Phase(¡)
3121000000,-0.68215019,-516.52319,-17.3508,-217.13216
3122000000,-0.67469078,-516.72113,-17.414211,-217.33609
3123000000,-0.65101898,-516.92053,-17.551739,-217.5094
3124000000,-0.67346817,-517.18829,-17.542654,-217.73892
3125000000,-0.66377604,-517.09387,-17.616066,-217.98387
3126000000,-0.68376958,-517.67096,-17.598564,-217.88791
3127000000,-0.62291473,-517.6568,-17.646486,-217.70381
3128000000,-0.70418715,-517.56897,-17.817047,-218.45711
3129000000,-0.68248492,-518.0354,-17.778021,-218.62892
3130000000,-0.68098515,-518.18341,-17.874193,-218.81935
3131000000,-0.68642747,-518.30505,-17.935764,-219.1006
3132000000,-0.69783109,-518.48047,-18.046497,-218.73787
3133000000,-0.67104578,-518.82129,-18.03223,-218.97928
3134000000,-0.68388194,-518.66241,-18.135378,-219.58455
3135000000,-0.61923307,-519.06323,-18.260769,-219.36981
3136000000,-0.66661829,-519.16827,-18.236811,-219.99754
3137000000,-0.65118253,-519.28833,-18.322327,-219.8279
3138000000,-0.67389703,-519.56775,-18.32192,-220.42044
3139000000,-0.6216954,-519.62982,-18.40399,-220.23094
3140000000,-0.648489,-519.82501,-18.48247,-220.78024
3141000000,-0.6368717,-520.05487,-18.545809,-220.71901
3142000000,-0.64433157,-520.28979,-18.612032,-221.14395
3143000000,-0.63176346,-520.29065,-18.665588,-220.79469
3144000000,-0.64671439,-520.46332,-18.733505,-221.40332
3145000000,-0.67176527,-520.84119,-18.798128,-221.24039
3146000000,-0.64019173,-520.95795,-18.881727,-221.5434
3147000000,-0.64628768,-521.21625,-18.947002,-221.63049
3148000000,-0.62486863,-521.3324,-19.022614,-221.7865
3149000000,-0.64075065,-521.53876,-19.068762,-221.78828
3150000000,-0.61415941,-521.81958,-19.187639,-221.96906
3151000000,-0.66167003,-521.87518,-19.201485,-221.92061
3152000000,-0.6550827,-522.02844,-19.254808,-222.52531
3153000000,-0.63487899,-522.32941,-19.367235,-222.69911
3154000000,-0.63303465,-522.48212,-19.470715,-222.55627
3155000000,-0.65298885,-522.54834,-19.428699,-222.58806
3156000000,-0.62695789,-522.92535,-19.594515,-223.03598
3157000000,-0.61828452,-522.7973,-19.651094,-223.46106
3158000000,-0.65465015,-523.23309,-19.670481,-223.37851
3159000000,-0.65331668,-523.29712,-19.746649,-223.77293
3160000000,-0.64149088,-523.52832,-19.816505,-223.66046
3161000000,-0.65986407,-523.53052,-19.874702,-224.08415
3162000000,-0.60743064,-523.97028,-19.99423,-223.75351
3163000000,-0.62902766,-523.81793,-20.112396,-224.0732
3164000000,-0.63322562,-524.35236,-20.122034,-223.97154
3165000000,-0.64968723,-524.33722,-20.128664,-223.92857
3166000000,-0.65314943,-524.14978,-20.302256,-225.31717
3167000000,-0.65781879,-524.5675,-20.471643,-224.73839
3168000000,-0.66037649,-524.95264,-20.455826,-224.83737
3169000000,-0.62689483,-525.3277,-20.444775,-225.30464
3170000000,-0.60872853,-525.24988,-20.63513,-224.9129
3171000000,-0.62748712,-525.46747,-20.727901,-225.46416
3172000000,-0.63604003,-525.50488,-20.81748,-225.85204
3173000000,-0.62641525,-525.71362,-20.857712,-225.65645
3174000000,-0.6473676,-525.86151,-20.923412,-225.93326
3175000000,-0.63081205,-526.09924,-20.950178,-226.08849
3176000000,-0.66024226,-526.28387,-21.119358,-226.57298
3177000000,-0.61637318,-526.22998,-21.151258,-226.54106
3178000000,-0.61422908,-526.62445,-21.358521,-226.54121
3179000000,-0.60925573,-526.73816,-21.404942,-226.80344
3180000000,-0.63928276,-526.90179,-21.437843,-226.92732
3181000000,-0.63653547,-527.13721,-21.611826,-226.9386
3182000000,-0.58669573,-527.39697,-21.677347,-226.78911
3183000000,-0.61403143,-527.54431,-21.741884,-227.43387
3184000000,-0.62514001,-527.71881,-21.820147,-227.46477
3185000000,-0.59236383,-527.81934,-21.978853,-227.11937
3186000000,-0.61667913,-528.18658,-22.089359,-227.29376
3187000000,-0.63039929,-528.24109,-22.108892,-227.84697
3188000000,-0.61577958,-528.31702,-22.223879,-228.48331
3189000000,-0.62788177,-528.59167,-22.309938,-227.95531
3190000000,-0.63540059,-528.69702,-22.423208,-228.46536
3191000000,-0.63213342,-528.87372,-22.531181,-227.60791
3192000000,-0.60780388,-529.11627,-22.552607,-228.28049
3193000000,-0.62509227,-529.29694,-22.601664,-229.27066
3194000000,-0.61554337,-529.50732,-22.76502,-228.34319
3195000000,-0.62233925,-529.48572,-22.822073,-228.64781
3196000000,-0.63417059,-529.88019,-23.010462,-228.08858
3197000000,-0.62937355,-529.98035,-23.147474,-229.02631
3198000000,-0.64373076,-530.11359,-23.186459,-228.8642
3199000000,-0.60769618,-530.33289,-23.263384,-229.08543
3200000000,-0.62786782,-530.49847,-23.40114,-229.89073
3201000000,-0.62501812,-530.83618,-23.576143,-229.3445
3202000000,-0.59780419,-530.92603,-23.692337,-229.81639
3203000000,-0.60096687,-530.81207,-23.834597,-230.33662
3204000000,-0.59660172,-531.25739,-23.900576,-230.24257
3205000000,-0.6401394,-531.5473,-23.93783,-229.30093
3206000000,-0.65301138,-531.56982,-24.108318,-230.39417
3207000000,-0.61039603,-531.81403,-24.228104,-229.82884
3208000000,-0.62766898,-532.02039,-24.336676,-230.76404
3209000000,-0.62438798,-532.33954,-24.483116,-230.30623
3210000000,-0.62738591,-532.41553,-24.571928,-229.99854
3211000000,-0.61156595,-532.47736,-24.693043,-230.78087
3212000000,-0.58347189,-532.70032,-24.938936,-230.24921
3213000000,-0.60669988,-533.03021,-24.953772,-230.15057
3214000000,-0.62492734,-533.01312,-25.146873,-230.19371
3215000000,-0.60151404,-533.2561,-25.302052,-230.63976
3216000000,-0.60775459,-533.27936,-25.388897,-231.10786
3217000000,-0.59550303,-533.57764,-25.668335,-230.40376
3218000000,-0.64201754,-533.66669,-25.655701,-231.07596
3219000000,-0.61862832,-533.89905,-25.788954,-232.02902
3220000000,-0.6175161,-534.20544,-25.913746,-231.08388
3221000000,-0.61396652,-534.24854,-26.09725,-231.0647
3222000000,-0.61389279,-534.55731,-26.318363,-231.15691
3223000000,-0.64283633,-534.57007,-26.363649,-231.2039
3224000000,-0.5887658,-534.91626,-26.722893,-231.19046
3225000000,-0.60683799,-535.08875,-26.806442,-230.73344
3226000000,-0.61636102,-535.32178,-26.808399,-231.65147
3227000000,-0.61380643,-535.41388,-26.985617,-231.25327
3228000000,-0.61846286,-535.63196,-27.21554,-230.61571
3229000000,-0.61134768,-535.97327,-27.344736,-230.58321
3230000000,-0.60592657,-536.06134,-27.527874,-230.05014
3231000000,-0.60322684,-536.03497,-27.702288,-231.52135
3232000000,-0.60086876,-536.17999,-27.980259,-231.2966
3233000000,-0.60669446,-536.41199,-28.176714,-231.74677
3234000000,-0.62811142,-536.5799,-28.198324,-231.3999
3235000000,-0.60807592,-536.53571,-28.54682,-230.55415
3236000000,-0.64595038,-537.013,-28.343113,-230.41228
3237000000,-0.62513173,-537.28217,-28.562237,-230.22836
3238000000,-0.61146718,-537.38654,-29.046003,-230.64268
3239000000,-0.61172044,-537.46246,-29.074152,-231.44006
3240000000,-0.6165818,-537.80157,-29.258617,-230.57446
3241000000,-0.61405736,-537.94287,-29.759817,-230.57973
3242000000,-0.61225867,-538.13788,-29.851717,-231.49222
3243000000,-0.59615648,-538.2002,-30.194937,-230.63976
3244000000,-0.58276296,-538.43665,-30.451721,-227.25749
3245000000,-0.61718291,-538.66144,-30.622602,-229.36128
3246000000,-0.61525941,-538.7605,-31.0471,-229.14394
3247000000,-0.61861163,-538.86932,-30.748182,-228.94409
3248000000,-0.60349327,-539.25494,-31.036348,-228.12306
3249000000,-0.62905401,-539.24609,-31.555305,-226.724
3250000000,-0.59264344,-539.51703,-31.826366,-227.75839
3251000000,-0.63775611,-539.66302,-31.947744,-229.29631
3252000000,-0.62577492,-539.72235,-32.17289,-227.99263
3253000000,-0.61070663,-539.93896,-32.44051,-225.99438
3254000000,-0.6109646,-540.24872,-33.009109,-227.28568
3255000000,-0.59239614,-540.33685,-33.437584,-227.50905
3256000000,-0.58883393,-540.56531,-33.743446,-224.89856
3257000000,-0.60420185,-541.02972,-33.733921,-219.36563
3258000000,-0.61061966,-540.7868,-34.159924,-225.70573
3259000000,-0.57290429,-540.94489,-35.005741,-223.34232
3260000000,-0.58310014,-541.2677,-35.096195,-221.44173
3261000000,-0.59632391,-541.53229,-34.9785,-217.60931
3262000000,-0.61540258,-541.69275,-35.033123,-218.77592
3263000000,-0.62926811,-541.69232,-36.046009,-218.19212
3264000000,-0.58545625,-541.91486,-36.107899,-214.0582
3265000000,-0.59476334,-542.3634,-36.741352,-213.75558
3266000000,-0.59781224,-542.39679,-37.133892,-211.79918
3267000000,-0.63122225,-542.45819,-37.355125,-209.54395
3268000000,-0.58861738,-542.80835,-37.88361,-207.13252
3269000000,-0.60532087,-542.86035,-37.958389,-206.40752
3270000000,-0.60216767,-543.04553,-38.384987,-200.56067
3271000000,-0.59752858,-543.43555,-38.770813,-196.3839
3272000000,-0.60436863,-543.38617,-39.463284,-196.77417
3273000000,-0.61574775,-543.64709,-39.851704,-192.74774
3274000000,-0.64813429,-543.7644,-39.294388,-191.68279
3275000000,-0.6042816,-544.1535,-39.78479,-181.9191
3276000000,-0.62437445,-544.06635,-40.658596,-184.05095
3277000000,-0.61216396,-544.18304,-40.643013,-177.68288
3278000000,-0.5900687,-544.48438,-40.750637,-169.77867
3279000000,-0.63599104,-544.72571,-40.454559,-169.14223
3280000000,-0.62605447,-544.75385,-40.946922,-163.03293
3281000000,-0.62446356,-545.00232,-41.388229,-154.76004
3282000000,-0.58012867,-545.25623,-40.537857,-150.47398
3283000000,-0.61968583,-545.53412,-40.345802,-147.40503
3284000000,-0.6182487,-545.60193,-40.29208,-149.7485
3285000000,-0.62223202,-545.80463,-40.223869,-139.67007
3286000000,-0.59393179,-545.88055,-39.788979,-129.09807
3287000000,-0.64322883,-546.01874,-39.165966,-133.19012
3288000000,-0.63062179,-546.29187,-39.502903,-132.34216
3289000000,-0.61515415,-546.48303,-38.383556,-128.23923
3290000000,-0.62317574,-546.64758,-37.893082,-118.19978
3291000000,-0.63473582,-546.93372,-37.570061,-121.05885
3292000000,-0.60853314,-547.00305,-36.994125,-115.917
3293000000,-0.61374378,-547.23993,-37.408081,-114.9932
3294000000,-0.61363655,-547.2608,-36.276226,-113.83765
3295000000,-0.61418194,-547.6416,-36.627808,-114.75732
3296000000,-0.58007044,-547.67072,-35.544846,-106.81313
3297000000,-0.61410564,-547.8847,-35.931953,-108.29699
3298000000,-0.62354213,-547.99573,-35.672523,-110.05167
3299000000,-0.61888599,-548.35413,-34.914349,-108.08904
3300000000,-0.6126551,-548.63477,-34.054195,-103.77844
3301000000,-0.6063621,-548.54291,-34.24789,-106.29383
3302000000,-0.62969261,-548.86615,-33.947536,-106.67466
3303000000,-0.62601221,-548.92932,-33.798996,-105.87009
3304000000,-0.61591715,-549.04205,-33.180489,-102.43293
3305000000,-0.61967051,-549.35992,-33.189602,-102.11297
3306000000,-0.60736686,-549.70526,-32.449753,-103.43797
3307000000,-0.63423556,-549.71423,-32.394508,-102.3669
3308000000,-0.62856287,-549.71307,-32.549885,-100.58094
3309000000,-0.62057632,-550.05865,-32.045864,-100.77371
3310000000,-0.57396466,-550.01837,-31.734648,-99.472351
3311000000,-0.60399532,-550.28052,-31.548342,-99.509064
3312000000,-0.61315423,-550.57605,-31.234575,-100.45737
3313000000,-0.59551919,-550.69409,-31.106758,-99.651993
3314000000,-0.62950766,-551.13672,-30.712004,-99.692505
3315000000,-0.59216404,-550.91553,-30.75559,-97.587929
3316000000,-0.60935128,-551.33777,-30.47821,-98.591881
3317000000,-0.60902011,-551.43079,-30.390814,-98.828621
3318000000,-0.63030767,-551.53925,-30.219177,-98.852943
3319000000,-0.61421299,-551.84564,-30.011509,-99.047775
3320000000,-0.63558024,-551.85968,-29.852152,-98.459953
3321000000,-0.65319943,-552.18524,-29.80921,-98.845955
3322000000,-0.61317396,-552.34241,-29.390194,-98.62925
3323000000,-0.63895118,-552.51288,-29.049421,-98.271065
3324000000,-0.58529741,-552.71942,-29.046429,-97.18734
3325000000,-0.63330567,-552.78326,-28.844763,-97.303558
3326000000,-0.60279697,-553.15497,-28.64645,-97.175446
3327000000,-0.65428108,-553.22668,-28.672188,-97.777596
3328000000,-0.65883291,-553.52222,-28.516121,-99.028275
3329000000,-0.62277579,-553.62384,-28.151316,-97.311775
3330000000,-0.66187328,-553.70441,-28.223999,-96.93071
3331000000,-0.60931921,-553.92792,-27.867075,-96.469353
3332000000,-0.61464906,-554.03754,-27.793671,-96.393532
3333000000,-0.64274698,-554.16016,-27.719137,-97.124023
3334000000,-0.64269441,-554.45874,-27.356476,-96.873146
3335000000,-0.66098708,-554.57458,-27.433489,-96.769302
3336000000,-0.64008081,-554.80615,-27.302021,-96.600418
3337000000,-0.65293849,-554.85712,-27.214464,-96.159943
3338000000,-0.61923134,-555.30182,-26.796951,-98.554771
3339000000,-0.64862114,-555.2019,-26.949726,-97.124207
3340000000,-0.63597745,-555.49329,-26.807888,-96.5327
3341000000,-0.63362592,-555.48486,-26.768764,-96.421471
3342000000,-0.65087634,-555.92657,-26.562197,-98.00489
3343000000,-0.64493805,-556.27216,-26.23432,-98.423584
3344000000,-0.64005256,-555.90204,-26.428291,-95.848785
3345000000,-0.63720071,-556.36938,-26.214457,-97.598816
3346000000,-0.59506553,-556.37897,-25.88133,-96.939949
3347000000,-0.64444524,-556.77277,-25.992779,-97.60688
3348000000,-0.63640845,-556.94116,-25.723433,-97.972641
3349000000,-0.65358496,-557.35907,-25.559372,-98.341797
3350000000,-0.64230573,-557.34357,-25.593393,-98.15448
3351000000,-0.6383602,-557.45905,-25.482096,-97.06675
3352000000,-0.6583786,-557.61298,-25.436382,-98.200706
3353000000,-0.62490845,-557.60193,-25.229782,-96.619202
3354000000,-0.63227409,-558.01306,-25.155956,-97.736801
3355000000,-0.63892502,-558.34314,-24.967737,-98.137299
3356000000,-0.66203249,-558.25623,-25.044514,-97.724014
3357000000,-0.64835161,-558.66766,-24.793381,-98.230118
3358000000,-0.61746204,-558.75208,-24.661688,-97.788246
3359000000,-0.65235889,-558.98511,-24.497183,-98.448738
3360000000,-0.65053385,-558.96875,-24.666843,-98.332634
3361000000,-0.65387678,-559.24829,-24.440298,-98.64817
3362000000,-0.65631098,-559.48151,-24.259974,-98.759102
3363000000,-0.65305865,-559.62738,-24.271276,-99.172424
3364000000,-0.63324201,-559.57648,-24.201395,-98.651924
3365000000,-0.64875257,-559.73291,-24.204018,-98.337883
3366000000,-0.58429831,-560.15973,-23.907539,-98.266579
3367000000,-0.66050589,-560.23663,-23.877941,-98.211784
3368000000,-0.66378433,-560.69788,-23.870249,-99.523781
3369000000,-0.62549806,-560.62128,-23.750118,-99.134491
3370000000,-0.65653342,-560.83551,-23.596161,-99.666702
3371000000,-0.65800142,-560.88983,-23.847361,-99.735786
3372000000,-0.67149615,-561.16559,-23.691942,-100.28614
3373000000,-0.64437664,-561.27466,-23.509617,-99.497566
3374000000,-0.65334797,-561.56183,-23.342121,-100.01245
3375000000,-0.67272276,-561.74512,-23.325294,-100.02448
3376000000,-0.64616269,-561.81012,-23.154533,-100.00693
3377000000,-0.64678144,-561.96942,-23.131632,-99.974113
3378000000,-0.65154195,-562.216,-23.037905,-100.11369
3379000000,-0.67095196,-562.37805,-22.956631,-100.33101
3380000000,-0.63739812,-562.60901,-22.899559,-100.09496
3381000000,-0.6445694,-563.00238,-22.746309,-101.31453
3382000000,-0.6508683,-562.94849,-22.726221,-101.26311
3383000000,-0.67893922,-563.20819,-22.692392,-101.40041
3384000000,-0.68179536,-563.34058,-22.619925,-101.21338
3385000000,-0.66259235,-563.59479,-22.531973,-101.71057
3386000000,-0.67441726,-563.6557,-22.505318,-102.20139
3387000000,-0.63868165,-563.93829,-22.268293,-101.64223
3388000000,-0.6434595,-563.93066,-22.290655,-101.58295
3389000000,-0.67394137,-564.19873,-22.248962,-102.23386
3390000000,-0.67443353,-564.29681,-22.150051,-102.23199
3391000000,-0.64975435,-564.57648,-22.079088,-102.91454
3392000000,-0.64272857,-564.70068,-22.01343,-102.24818
3393000000,-0.65789074,-565.05811,-21.965641,-103.12642
3394000000,-0.66010386,-564.95923,-21.920261,-102.46157
3395000000,-0.65425164,-565.14905,-21.872232,-102.52115
3396000000,-0.65027821,-565.28583,-21.848934,-102.7462
3397000000,-0.64553797,-565.44965,-21.751614,-102.68739
3398000000,-0.65595907,-565.57764,-21.71591,-102.75971
3399000000,-0.66226631,-566.04688,-21.662039,-103.52705
3400000000,-0.66616148,-566.18988,-21.564373,-103.50517
3401000000,-0.65314442,-566.11719,-21.505886,-103.3259
3402000000,-0.68984562,-566.53064,-21.50034,-103.73036
3403000000,-0.68658,-566.8504,-21.405979,-104.73717
3404000000,-0.67454386,-567.01306,-21.332624,-104.70611
3405000000,-0.65595526,-567.05151,-21.257181,-104.35899
3406000000,-0.657772,-567.16406,-21.217787,-104.06015
3407000000,-0.69304252,-567.15613,-21.275612,-103.94487
3408000000,-0.69288164,-567.5448,-21.206882,-104.33327
3409000000,-0.68491977,-567.61914,-21.05888,-104.80432
3410000000,-0.65488225,-567.68457,-21.081938,-104.44234
3411000000,-0.6807853,-568.08771,-21.052113,-105.08379
3412000000,-0.64987892,-568.1507,-20.955271,-104.68616
3413000000,-0.66285014,-568.29016,-20.875834,-105.3605
3414000000,-0.66809791,-568.49249,-20.888762,-105.53689
3415000000,-0.68965405,-568.67603,-20.770983,-106.53694
3416000000,-0.6587792,-569.00732,-20.687891,-105.98035
3417000000,-0.67773563,-569.06952,-20.622576,-106.26291
3418000000,-0.70261896,-569.29138,-20.602427,-106.19826
3419000000,-0.68600625,-569.4035,-20.655151,-107.00247
3420000000,-0.66099054,-569.6908,-20.470509,-106.65184
3421000000,-0.68300533,-569.71277,-20.482038,-106.52308
3422000000,-0.67961061,-569.82166,-20.408691,-106.95806
3423000000,-0.67109704,-570.09271,-20.415882,-107.13689
3424000000,-0.68820751,-570.2417,-20.337765,-107.48074
3425000000,-0.679928,-570.57477,-20.271706,-107.75606
3426000000,-0.66106486,-570.70709,-20.182055,-107.29255
3427000000,-0.68649757,-570.61108,-20.295366,-107.8782
3428000000,-0.72681338,-570.90015,-20.276291,-108.27538
3429000000,-0.70518953,-571.14545,-20.162788,-108.13629
3430000000,-0.66689658,-571.24554,-20.099504,-107.76111
3431000000,-0.68646234,-571.5307,-19.960688,-108.53214
3432000000,-0.67706203,-571.89063,-19.959684,-108.53781
3433000000,-0.70322263,-571.81433,-20.003445,-108.76743
3434000000,-0.65939617,-572.15564,-19.869884,-109.34416
3435000000,-0.72270358,-572.39813,-19.848671,-109.42783
3436000000,-0.69391912,-572.34253,-19.85783,-109.451
3437000000,-0.68931651,-572.61353,-19.791082,-109.30644
3438000000,-0.71502727,-572.9317,-19.839205,-109.95654
3439000000,-0.69568938,-572.85199,-19.721764,-109.89288
3440000000,-0.67594326,-573.31189,-19.648846,-110.19475
3441000000,-0.65927309,-573.3208,-19.579151,-110.14644
3442000000,-0.69537944,-573.45996,-19.648808,-110.41309
3443000000,-0.69898474,-573.56335,-19.568245,-110.2591
3444000000,-0.69089222,-573.62018,-19.542858,-110.34861
3445000000,-0.68478203,-573.96552,-19.505877,-110.64329
3446000000,-0.71500927,-574.13672,-19.528633,-110.68948
3447000000,-0.68479925,-574.17072,-19.417974,-111.21478
3448000000,-0.71135259,-574.43707,-19.412601,-111.22756
3449000000,-0.68682343,-574.4906,-19.334251,-111.19496
3450000000,-0.70886618,-574.88385,-19.346645,-112.12448
3451000000,-0.67393684,-575.02484,-19.301016,-111.95174
3452000000,-0.71038657,-575.14978,-19.274872,-112.36983
3453000000,-0.70345825,-575.54529,-19.178614,-113.17808
3454000000,-0.69955385,-575.80377,-19.180964,-113.23857
3455000000,-0.68874323,-575.76343,-19.102768,-112.59386
3456000000,-0.71448749,-575.90735,-19.064556,-113.0247
3457000000,-0.71541667,-575.97772,-19.143557,-113.31584
3458000000,-0.70940089,-576.13702,-19.11478,-113.07726
3459000000,-0.71044475,-576.54663,-19.061049,-114.02491
3460000000,-0.71571612,-576.49652,-19.013672,-113.46903
3461000000,-0.6988408,-576.71082,-18.880875,-113.92474
3462000000,-0.7099396,-577.1496,-18.851255,-114.63279
3463000000,-0.70232058,-577.15564,-18.801239,-113.67817
3464000000,-0.67718732,-577.11731,-18.855516,-114.04937
3465000000,-0.68846262,-577.40936,-18.825884,-114.83619
3466000000,-0.67407054,-577.62891,-18.684189,-114.28281
3467000000,-0.68652713,-577.8681,-18.716719,-114.56787
3468000000,-0.7055732,-578.03986,-18.622913,-115.31157
3469000000,-0.69656116,-578.08063,-18.654194,-115.24204
3470000000,-0.69598311,-578.1701,-18.710098,-114.73778
3471000000,-0.68917465,-578.51874,-18.653334,-115.34213
3472000000,-0.70379156,-578.73914,-18.593159,-115.85548
3473000000,-0.70568383,-578.96698,-18.549469,-116.01773
3474000000,-0.7204147,-578.97845,-18.572912,-116.52739
3475000000,-0.69389588,-579.33411,-18.488718,-116.34195
3476000000,-0.71823806,-579.48022,-18.4603,-116.74117
3477000000,-0.70272326,-579.47308,-18.444717,-116.35256
3478000000,-0.74564999,-579.73328,-18.418137,-117.373
3479000000,-0.71945864,-579.88116,-18.367556,-117.47224
3480000000,-0.69765854,-580.01208,-18.332933,-116.92646
3481000000,-0.73215538,-580.32471,-18.305267,-117.81675
3482000000,-0.73500156,-580.3916,-18.335333,-117.74065
3483000000,-0.74619228,-580.60468,-18.333069,-117.92702
3484000000,-0.77017927,-580.77539,-18.258219,-118.42268
3485000000,-0.70336062,-580.90417,-18.171751,-118.00266
3486000000,-0.73362476,-581.1792,-18.227375,-118.89571
3487000000,-0.73697317,-581.37781,-18.171803,-119.06966
3488000000,-0.71570623,-581.44452,-18.123995,-118.62748
3489000000,-0.71644819,-581.72681,-18.062294,-119.18657
3490000000,-0.7216835,-581.75256,-18.10927,-118.97336
3491000000,-0.71072215,-581.95685,-18.07151,-119.28338
3492000000,-0.75614846,-582.18634,-18.058817,-119.63123
3493000000,-0.71669447,-582.22552,-18.010294,-119.71169
3494000000,-0.72965884,-582.28693,-18.017179,-119.94991
3495000000,-0.70743269,-582.64764,-17.927002,-119.96957
3496000000,-0.73686349,-582.81885,-17.908188,-120.68516
3497000000,-0.72653931,-583.22833,-17.886974,-120.92497
3498000000,-0.73366976,-582.98938,-17.887234,-120.68746
3499000000,-0.72544926,-583.47791,-17.812393,-120.96117
3500000000,-0.71624023,-583.47137,-17.787573,-121.12384
3501000000,-0.72941369,-583.6015,-17.848267,-121.23846
3502000000,-0.71640962,-583.84851,-17.816837,-121.8681
3503000000,-0.72038454,-584.03363,-17.769402,-121.49738
3504000000,-0.73880303,-584.27051,-17.73646,-122.26416
3505000000,-0.73745781,-584.38385,-17.79883,-122.28022
3506000000,-0.74369121,-584.66431,-17.770994,-122.51928
3507000000,-0.73656142,-584.68439,-17.659409,-122.15866
3508000000,-0.74330306,-584.92633,-17.666517,-122.91294
3509000000,-0.77521145,-585.11646,-17.731678,-122.75957
3510000000,-0.73168606,-585.42999,-17.596497,-123.31674
3511000000,-0.73418713,-585.57532,-17.630949,-123.78985
3512000000,-0.74192905,-585.79706,-17.601337,-124.06464
3513000000,-0.72997546,-585.69629,-17.542276,-123.25967
3514000000,-0.72418374,-585.92798,-17.558878,-123.71565
3515000000,-0.74599016,-586.31543,-17.528807,-124.44266
3516000000,-0.74500448,-586.30774,-17.489866,-124.24786
3517000000,-0.74530065,-586.52832,-17.520084,-124.82459
3518000000,-0.73020494,-586.57379,-17.506065,-124.63872
3519000000,-0.74861699,-586.90204,-17.418449,-125.09042
3520000000,-0.7387042,-587.00378,-17.43996,-124.95118
3521000000,-0.76031476,-587.0188,-17.504805,-125.72071
3522000000,-0.74258095,-587.20007,-17.482513,-125.65999
3523000000,-0.74863982,-587.52148,-17.420237,-125.91742
3524000000,-0.7370764,-587.63177,-17.322226,-125.69208
3525000000,-0.76872826,-587.81805,-17.464231,-126.11879
3526000000,-0.74566603,-588.16711,-17.315868,-126.88886
3527000000,-0.73387581,-588.05194,-17.294426,-126.56875
3528000000,-0.75298232,-588.59241,-17.252182,-126.89059
3529000000,-0.75544947,-588.4245,-17.345671,-126.95024
3530000000,-0.77135414,-588.85596,-17.255112,-127.54992
3531000000,-0.79487574,-588.89575,-17.37759,-128.1987
3532000000,-0.73256928,-589.00604,-17.257288,-127.12679
3533000000,-0.75796366,-589.26843,-17.303358,-128.16763
3534000000,-0.75764996,-589.37885,-17.206951,-128.45126
3535000000,-0.77626389,-589.68823,-17.191792,-128.43404
3536000000,-0.76098275,-589.97217,-17.052137,-129.18178
3537000000,-0.75965863,-589.94592,-17.214048,-128.64525
3538000000,-0.78320342,-590.05737,-17.139801,-129.23828
3539000000,-0.76089376,-590.44055,-17.160091,-129.94487
3540000000,-0.74412256,-590.49054,-17.195816,-129.21172
3541000000,-0.75492823,-590.6001,-17.115503,-129.69498
3542000000,-0.74806637,-590.96777,-17.09868,-130.23599
3543000000,-0.74492919,-591.10345,-17.087132,-129.93953
3544000000,-0.76387632,-591.20605,-17.136761,-130.41965
3545000000,-0.76474971,-591.35443,-17.124371,-130.15627
3546000000,-0.76302642,-591.3775,-17.030172,-130.81064
3547000000,-0.76819849,-591.71936,-17.001574,-131.19481
3548000000,-0.79242164,-591.82642,-17.052313,-131.09007
3549000000,-0.78279579,-591.89856,-17.067869,-131.55336
3550000000,-0.77661651,-592.24567,-16.989883,-131.95607
3551000000,-0.78490156,-592.42944,-16.969204,-131.82022
3552000000,-0.74009711,-592.70673,-16.962921,-131.63068
3553000000,-0.75738817,-592.8623,-16.950043,-132.46436
3554000000,-0.73207313,-592.91779,-16.919527,-132.32272
3555000000,-0.78308195,-593.08685,-17.031935,-132.12399
3556000000,-0.7336942,-593.46796,-16.879238,-132.75412
3557000000,-0.7764194,-593.34802,-16.976269,-132.82881
3558000000,-0.77113616,-593.66833,-16.890944,-132.8959
3559000000,-0.77716631,-593.63635,-16.89764,-133.58054
3560000000,-0.73381239,-593.85315,-16.860083,-133.59784
3561000000,-0.77104038,-594.18408,-16.921446,-134.14165
3562000000,-0.7793287,-594.21838,-16.911993,-134.26102
3563000000,-0.78032899,-594.29938,-16.836592,-134.0773
3564000000,-0.77862751,-594.66565,-16.887341,-134.32289
3565000000,-0.8038379,-594.88916,-16.87369,-134.90373
3566000000,-0.76030785,-594.82336,-16.909088,-134.62711
3567000000,-0.79029244,-595.27692,-16.842278,-135.54883
3568000000,-0.76248342,-595.49072,-16.884283,-135.13173
3569000000,-0.76024485,-595.52246,-16.756178,-135.57373
3570000000,-0.74263561,-595.67438,-16.791945,-135.69386
3571000000,-0.77346528,-595.96729,-16.805702,-136.12154
3572000000,-0.78095514,-596.2467,-16.838587,-136.16194
3573000000,-0.77015781,-596.17371,-16.850679,-136.33676
3574000000,-0.78849429,-596.23315,-16.818617,-136.19966
3575000000,-0.78341168,-596.72919,-16.715797,-137.22192
3576000000,-0.75836909,-596.63794,-16.787638,-136.44896
3577000000,-0.79562658,-596.77673,-16.852079,-137.19441
3578000000,-0.7881673,-597.04547,-16.754414,-137.72517
3579000000,-0.79429513,-597.24731,-16.762217,-137.39799
3580000000,-0.76940912,-597.54803,-16.760168,-138.43272
3581000000,-0.7896629,-597.6488,-16.754171,-137.61607
3582000000,-0.77573878,-597.72174,-16.765789,-137.83571
3583000000,-0.78533435,-597.98486,-16.713629,-138.32388
3584000000,-0.7993986,-598.14221,-16.795744,-138.59825
3585000000,-0.79188162,-598.25348,-16.821014,-138.91263
