Freq(Hz),S21_90deg,S21_180deg,S21_thru,S21_thru_with_coupling
2942000000,-1.2384419,-0.81785643,-0.46590906,-0.59572572
2943000000,-1.2465494,-0.78656089,-0.51613021,-0.63837981
2944000000,-1.2483728,-0.81889004,-0.48390231,-0.61784232
2945000000,-1.2750844,-0.83751309,-0.47716373,-0.65024275
2946000000,-1.2515084,-0.83319801,-0.49280298,-0.59961897
2947000000,-1.2569579,-0.80988991,-0.49305713,-0.62728584
2948000000,-1.2628082,-0.82486302,-0.50367773,-0.6534059
2949000000,-1.280396,-0.84142184,-0.50984979,-0.65100777
2950000000,-1.2225306,-0.82316899,-0.50018054,-0.61786562
2951000000,-1.1953173,-0.79580945,-0.49823001,-0.61487806
2952000000,-1.2286146,-0.82434273,-0.51580113,-0.63614035
2953000000,-1.2157352,-0.82370216,-0.51802111,-0.63896155
2954000000,-1.1766897,-0.83541888,-0.49393409,-0.6455729
2955000000,-1.1382899,-0.79946733,-0.47974798,-0.61840498
2956000000,-1.1730713,-0.81010711,-0.46910128,-0.60392326
2957000000,-1.1459455,-0.80574262,-0.47040027,-0.59243417
2958000000,-1.1467851,-0.81888747,-0.48738652,-0.62348115
2959000000,-1.1367221,-0.81049144,-0.47887272,-0.6429925
2960000000,-1.1373777,-0.80903769,-0.47578427,-0.61705315
2961000000,-1.0769764,-0.80728394,-0.49400094,-0.61890501
2962000000,-1.1056389,-0.8113603,-0.50764072,-0.62477714
2963000000,-1.1054378,-0.8324393,-0.51128507,-0.64381933
2964000000,-1.1084787,-0.83643526,-0.51127422,-0.62219954
2965000000,-1.0643367,-0.80817908,-0.50368899,-0.60286719
2966000000,-1.0726349,-0.81504649,-0.50241303,-0.63074923
2967000000,-1.0502476,-0.79721904,-0.49006584,-0.6019538
2968000000,-1.040832,-0.8426103,-0.47927108,-0.63413274
2969000000,-1.0350485,-0.80102867,-0.49299565,-0.61388803
2970000000,-1.028231,-0.81643462,-0.49610588,-0.6129548
2971000000,-1.0042139,-0.81188899,-0.49206722,-0.62534112
2972000000,-1.0125226,-0.81941968,-0.49901989,-0.59517974
2973000000,-1.0218754,-0.8301658,-0.54043061,-0.63004249
2974000000,-1.0136627,-0.83707702,-0.50785756,-0.63502717
2975000000,-0.98741329,-0.82498062,-0.51023912,-0.64190644
2976000000,-0.9966501,-0.81575257,-0.49571279,-0.64167035
2977000000,-0.9990747,-0.82044238,-0.47750297,-0.62056571
2978000000,-0.97627532,-0.8248421,-0.52781636,-0.62778145
2979000000,-0.94737804,-0.80756903,-0.50095147,-0.60074401
2980000000,-0.99459732,-0.84309858,-0.52290314,-0.64846516
2981000000,-0.96766245,-0.82551759,-0.51705694,-0.62649786
2982000000,-0.94738793,-0.84639478,-0.51149172,-0.63670915
2983000000,-0.9322024,-0.80751312,-0.49447587,-0.60230017
2984000000,-0.9411397,-0.82702774,-0.52088577,-0.63782263
2985000000,-0.92667115,-0.8079111,-0.48158976,-0.59866667
2986000000,-0.91732275,-0.82172322,-0.52039808,-0.64004147
2987000000,-0.89823979,-0.84867984,-0.47591975,-0.62706286
2988000000,-0.91521221,-0.83145243,-0.52456117,-0.62493986
2989000000,-0.91501427,-0.83224499,-0.50514406,-0.60479581
2990000000,-0.92780763,-0.83524579,-0.51502734,-0.63105941
2991000000,-0.91287029,-0.84131193,-0.5219754,-0.6328584
2992000000,-0.89922518,-0.81958282,-0.50619918,-0.62754422
2993000000,-0.88749331,-0.82556152,-0.51161236,-0.61254811
2994000000,-0.86015373,-0.81936997,-0.50867254,-0.60470843
2995000000,-0.91894269,-0.84579366,-0.54071206,-0.63764244
2996000000,-0.8699649,-0.82632422,-0.50501227,-0.62084496
2997000000,-0.86003786,-0.81628317,-0.48208234,-0.58384281
2998000000,-0.83837742,-0.80946696,-0.49995357,-0.61320162
2999000000,-0.88011181,-0.83833057,-0.49408805,-0.66088402
3000000000,-0.85676897,-0.82182282,-0.50416023,-0.60033405
3001000000,-0.85413599,-0.8172639,-0.51942086,-0.60435849
3002000000,-0.85347855,-0.82445329,-0.50850612,-0.60879481
3003000000,-0.85640401,-0.83027166,-0.51572698,-0.61340588
3004000000,-0.83998775,-0.83476734,-0.5163185,-0.61568391
3005000000,-0.85805273,-0.82659304,-0.51114434,-0.62535775
3006000000,-0.85037714,-0.83297491,-0.52027673,-0.62301171
3007000000,-0.84278965,-0.81685728,-0.51699018,-0.59909326
3008000000,-0.83365393,-0.82401764,-0.53226954,-0.58837366
3009000000,-0.84278697,-0.83258426,-0.51942819,-0.63046145
3010000000,-0.83408117,-0.83545989,-0.52343416,-0.58408481
3011000000,-0.83891749,-0.83369404,-0.50354081,-0.60767949
3012000000,-0.83621424,-0.83010286,-0.52821833,-0.60591745
3013000000,-0.81401849,-0.82967281,-0.50219154,-0.61160231
3014000000,-0.8217814,-0.81014043,-0.51135349,-0.60342312
3015000000,-0.82827061,-0.82312495,-0.51362532,-0.61559206
3016000000,-0.80655569,-0.83163768,-0.50877744,-0.58479929
3017000000,-0.79076362,-0.82364655,-0.49901474,-0.5996713
3018000000,-0.82839996,-0.83515161,-0.53378856,-0.62504506
3019000000,-0.80221283,-0.83215183,-0.50181329,-0.60586315
3020000000,-0.84037912,-0.85265619,-0.52241266,-0.63024098
3021000000,-0.80474615,-0.82929695,-0.53472161,-0.60667145
3022000000,-0.82130611,-0.83452469,-0.53340936,-0.60115933
3023000000,-0.78333473,-0.8213684,-0.51126337,-0.58526534
3024000000,-0.80684072,-0.83589441,-0.524872,-0.59192491
3025000000,-0.79453707,-0.81838161,-0.52219296,-0.59976351
3026000000,-0.80688137,-0.82848781,-0.50283319,-0.57857299
3027000000,-0.80411434,-0.83146274,-0.51805568,-0.58287364
3028000000,-0.80082977,-0.83586687,-0.52510726,-0.60486192
3029000000,-0.76705009,-0.84972495,-0.52280861,-0.61639833
3030000000,-0.81129998,-0.81838888,-0.51511931,-0.57930183
3031000000,-0.81623125,-0.85207421,-0.55004942,-0.6151247
3032000000,-0.82819223,-0.86446512,-0.55236781,-0.64967054
3033000000,-0.79667521,-0.8623789,-0.53428447,-0.62827939
3034000000,-0.75859225,-0.8267132,-0.50586766,-0.6010313
3035000000,-0.78579831,-0.85738039,-0.52164257,-0.6073885
3036000000,-0.79633766,-0.84774911,-0.53610706,-0.61177802
3037000000,-0.7530331,-0.81915009,-0.52688098,-0.61716801
3038000000,-0.77938926,-0.81959575,-0.50390232,-0.59143263
3039000000,-0.76218343,-0.84162986,-0.53396237,-0.62223619
3040000000,-0.77583885,-0.85959518,-0.52332163,-0.61957175
3041000000,-0.76322395,-0.84660363,-0.56667215,-0.61675048
3042000000,-0.75226194,-0.80686051,-0.51684743,-0.58618885
3043000000,-0.7530936,-0.83058792,-0.5255959,-0.57987839
3044000000,-0.75343156,-0.83041614,-0.51690698,-0.59057403
3045000000,-0.74467355,-0.83318317,-0.51868451,-0.56676805
3046000000,-0.78449225,-0.8560434,-0.53293961,-0.62558901
3047000000,-0.73904884,-0.83015692,-0.5062272,-0.60855889
3048000000,-0.76678604,-0.80633426,-0.51347315,-0.59631884
3049000000,-0.7511667,-0.83218133,-0.53079075,-0.59296423
3050000000,-0.72777969,-0.82351583,-0.52777356,-0.59313577
3051000000,-0.76650494,-0.86518663,-0.55472076,-0.5967952
3052000000,-0.73755062,-0.85010344,-0.51230693,-0.59727389
3053000000,-0.76889986,-0.85996729,-0.52585268,-0.59503818
3054000000,-0.76375455,-0.84383595,-0.55043304,-0.59189242
3055000000,-0.74159741,-0.84445608,-0.51717663,-0.61499989
3056000000,-0.7454049,-0.83880264,-0.54663539,-0.60419357
3057000000,-0.74326456,-0.83361697,-0.51471835,-0.60150367
3058000000,-0.75503778,-0.84005308,-0.53197801,-0.61266345
3059000000,-0.76154584,-0.84722525,-0.54273677,-0.61456776
3060000000,-0.74124932,-0.82547629,-0.51050431,-0.59920865
3061000000,-0.73692489,-0.83272523,-0.52161783,-0.60289186
3062000000,-0.73858243,-0.85449356,-0.5566799,-0.62157923
3063000000,-0.72513264,-0.8262912,-0.51814765,-0.59669673
3064000000,-0.71704817,-0.84085464,-0.52183646,-0.59054583
3065000000,-0.73580319,-0.85422844,-0.53899425,-0.59743488
3066000000,-0.72028887,-0.82568002,-0.53729057,-0.59673446
3067000000,-0.71524072,-0.84108031,-0.5132764,-0.59563375
3068000000,-0.70657504,-0.81712538,-0.51229191,-0.58084482
3069000000,-0.70743853,-0.82067037,-0.49828881,-0.58852154
3070000000,-0.71313173,-0.81523681,-0.50670516,-0.55529159
3071000000,-0.74716586,-0.84945762,-0.54701954,-0.64435858
3072000000,-0.71230143,-0.87173152,-0.54294813,-0.59965539
3073000000,-0.72002393,-0.84044951,-0.53872168,-0.60182232
3074000000,-0.70000327,-0.82310152,-0.53905624,-0.59934819
3075000000,-0.7091161,-0.86175585,-0.55244499,-0.61457092
3076000000,-0.73185456,-0.8290686,-0.55099159,-0.59643066
3077000000,-0.6942699,-0.85585207,-0.52440196,-0.61612958
3078000000,-0.70665026,-0.84178048,-0.48681408,-0.59350151
3079000000,-0.7106508,-0.8563087,-0.53498691,-0.5857656
3080000000,-0.70658791,-0.84387183,-0.5377124,-0.61230648
3081000000,-0.70628303,-0.87730181,-0.5518688,-0.60818595
3082000000,-0.699377,-0.87507957,-0.54904675,-0.60443437
3083000000,-0.70781863,-0.83931315,-0.5150336,-0.58116782
3084000000,-0.68279427,-0.84272826,-0.52774233,-0.58117521
3085000000,-0.71465153,-0.86644679,-0.52615458,-0.60811734
3086000000,-0.70611799,-0.8555283,-0.54215693,-0.60693729
3087000000,-0.67811865,-0.84905243,-0.53570265,-0.58094627
3088000000,-0.73044235,-0.84905905,-0.55428088,-0.58887881
3089000000,-0.72772086,-0.87694836,-0.56229585,-0.62778604
3090000000,-0.72486311,-0.88386369,-0.55813003,-0.63746792
3091000000,-0.71247476,-0.86694413,-0.57206148,-0.60866219
3092000000,-0.72486198,-0.85759526,-0.55617714,-0.62085932
3093000000,-0.69787866,-0.85149711,-0.56049794,-0.58672845
3094000000,-0.68896991,-0.86295247,-0.55648041,-0.61381173
3095000000,-0.68339598,-0.84196961,-0.5464865,-0.60735202
3096000000,-0.71673965,-0.84606808,-0.55110419,-0.59716928
3097000000,-0.70011264,-0.84409422,-0.54551989,-0.58826095
3098000000,-0.69396156,-0.84911239,-0.54628742,-0.59077197
3099000000,-0.68042535,-0.85136276,-0.54478306,-0.59889579
3100000000,-0.67030072,-0.84519345,-0.53298551,-0.59802103
3101000000,-0.70047629,-0.88672733,-0.5553984,-0.60999471
3102000000,-0.69626313,-0.84177887,-0.52681047,-0.5863626
3103000000,-0.67635316,-0.85214204,-0.56588691,-0.60723782
3104000000,-0.70169038,-0.87235266,-0.55507112,-0.58043969
3105000000,-0.71810246,-0.87339711,-0.51838434,-0.59292579
3106000000,-0.69396514,-0.89666301,-0.56379658,-0.61612415
3107000000,-0.67917138,-0.85835463,-0.55947649,-0.61116844
3108000000,-0.69628108,-0.89425319,-0.54345804,-0.59966373
3109000000,-0.67767948,-0.86858547,-0.53899002,-0.58433545
3110000000,-0.67682713,-0.87546098,-0.54814303,-0.58520979
3111000000,-0.68770319,-0.89234591,-0.556431,-0.6068719
3112000000,-0.67575645,-0.84956998,-0.5193336,-0.58747274
3113000000,-0.65986818,-0.84912145,-0.52117074,-0.57559574
3114000000,-0.65449309,-0.85312277,-0.5481717,-0.59180099
3115000000,-0.64697921,-0.88598931,-0.56261986,-0.59407181
3116000000,-0.65813702,-0.83060086,-0.51062691,-0.58898789
3117000000,-0.67168677,-0.86677337,-0.54794401,-0.59874469
3118000000,-0.69344771,-0.8741641,-0.57565475,-0.60630327
3119000000,-0.66985011,-0.88531405,-0.55330843,-0.60437977
3120000000,-0.66198516,-0.8813712,-0.52845222,-0.60846108
3121000000,-0.68215019,-0.90993905,-0.54801685,-0.62687075
3122000000,-0.67469078,-0.87483931,-0.55224884,-0.60354352
3123000000,-0.65101898,-0.86498159,-0.53795242,-0.60311645
3124000000,-0.67346817,-0.85924387,-0.54690325,-0.60707098
3125000000,-0.66377604,-0.87236881,-0.55310464,-0.6043936
3126000000,-0.68376958,-0.88293153,-0.56217963,-0.61105847
3127000000,-0.62291473,-0.85759491,-0.52987272,-0.57556683
3128000000,-0.70418715,-0.87841874,-0.57961673,-0.61407775
3129000000,-0.68248492,-0.88180918,-0.58120686,-0.6230976
3130000000,-0.68098515,-0.87380034,-0.54736185,-0.59954125
3131000000,-0.68642747,-0.87563032,-0.55663413,-0.59803295
3132000000,-0.69783109,-0.89560103,-0.61250901,-0.59820521
3133000000,-0.67104578,-0.89472163,-0.57252359,-0.59160298
3134000000,-0.68388194,-0.90185553,-0.55791706,-0.57799429
3135000000,-0.61923307,-0.86604863,-0.51840371,-0.55773723
3136000000,-0.66661829,-0.89427954,-0.56411427,-0.60450232
3137000000,-0.65118253,-0.87080562,-0.55054843,-0.5815323
3138000000,-0.67389703,-0.88041091,-0.53406984,-0.60549629
3139000000,-0.6216954,-0.84130681,-0.52071452,-0.5852828
3140000000,-0.648489,-0.8714754,-0.51585031,-0.58156067
3141000000,-0.6368717,-0.89309269,-0.54803169,-0.58026576
3142000000,-0.64433157,-0.86799872,-0.51400757,-0.60229141
3143000000,-0.63176346,-0.86350113,-0.52298629,-0.57906055
3144000000,-0.64671439,-0.8837145,-0.52464479,-0.58340573
3145000000,-0.67176527,-0.88020241,-0.56914169,-0.59866589
3146000000,-0.64019173,-0.87781477,-0.55930394,-0.57615322
3147000000,-0.64628768,-0.88142437,-0.54037112,-0.60043919
3148000000,-0.62486863,-0.86309767,-0.53678757,-0.56597853
3149000000,-0.64075065,-0.88769108,-0.58654374,-0.62069762
3150000000,-0.61415941,-0.88001341,-0.53854215,-0.58570212
3151000000,-0.66167003,-0.89993751,-0.56288457,-0.58581638
3152000000,-0.6550827,-0.90346038,-0.54783303,-0.56297714
3153000000,-0.63487899,-0.90769547,-0.5524897,-0.59113562
3154000000,-0.63303465,-0.88896251,-0.51886719,-0.55831182
3155000000,-0.65298885,-0.86401534,-0.5491755,-0.62138242
3156000000,-0.62695789,-0.8810339,-0.5373354,-0.58050805
3157000000,-0.61828452,-0.88003957,-0.52340961,-0.5662967
3158000000,-0.65465015,-0.92203099,-0.57302368,-0.57472509
3159000000,-0.65331668,-0.90749526,-0.55648619,-0.58925909
3160000000,-0.64149088,-0.87764519,-0.5303598,-0.59409875
3161000000,-0.65986407,-0.88989633,-0.56661099,-0.59424102
3162000000,-0.60743064,-0.85699517,-0.51761901,-0.54869252
3163000000,-0.62902766,-0.89501691,-0.53842503,-0.60043305
3164000000,-0.63322562,-0.87983251,-0.55889589,-0.58959645
3165000000,-0.64968723,-0.88733768,-0.57108283,-0.58367008
3166000000,-0.65314943,-0.90619737,-0.55879784,-0.61515385
3167000000,-0.65781879,-0.90952271,-0.55902594,-0.57751274
3168000000,-0.66037649,-0.90575773,-0.54845196,-0.61210757
3169000000,-0.62689483,-0.87320429,-0.54684681,-0.59205627
3170000000,-0.60872853,-0.85594463,-0.5090794,-0.54344279
3171000000,-0.62748712,-0.90926182,-0.54265022,-0.57565933
3172000000,-0.63604003,-0.91328865,-0.55290908,-0.62287807
3173000000,-0.62641525,-0.92378145,-0.56044072,-0.61028433
3174000000,-0.6473676,-0.90557158,-0.5400942,-0.57979405
3175000000,-0.63081205,-0.88162315,-0.54172111,-0.56579608
3176000000,-0.66024226,-0.9138025,-0.5753873,-0.60001236
3177000000,-0.61637318,-0.919999,-0.580661,-0.61550903
3178000000,-0.61422908,-0.90746677,-0.53738511,-0.59070373
3179000000,-0.60925573,-0.8648243,-0.54100591,-0.53984022
3180000000,-0.63928276,-0.89250171,-0.54980439,-0.58193779
3181000000,-0.63653547,-0.93316227,-0.55143225,-0.5800885
3182000000,-0.58669573,-0.90176678,-0.55521256,-0.5930742
3183000000,-0.61403143,-0.91136861,-0.5440895,-0.58388454
3184000000,-0.62514001,-0.91048002,-0.54088122,-0.58057857
3185000000,-0.59236383,-0.91337729,-0.5431422,-0.57314575
3186000000,-0.61667913,-0.93617344,-0.55767596,-0.59630615
3187000000,-0.63039929,-0.93877894,-0.53818083,-0.58463591
3188000000,-0.61577958,-0.9051953,-0.55115545,-0.56731224
3189000000,-0.62788177,-0.92217928,-0.55762124,-0.58416402
3190000000,-0.63540059,-0.92621464,-0.54574418,-0.60224998
3191000000,-0.63213342,-0.90290332,-0.54162294,-0.58376837
3192000000,-0.60780388,-0.89152074,-0.54025215,-0.59407222
3193000000,-0.62509227,-0.91606438,-0.53381878,-0.5710423
3194000000,-0.61554337,-0.93507391,-0.54477662,-0.58610994
3195000000,-0.62233925,-0.92135501,-0.57965249,-0.60649753
3196000000,-0.63417059,-0.93617314,-0.54678208,-0.60368973
3197000000,-0.62937355,-0.90315431,-0.54663366,-0.57196641
3198000000,-0.64373076,-0.92548758,-0.55203843,-0.56863093
3199000000,-0.60769618,-0.93486673,-0.56359792,-0.59373134
3200000000,-0.62786782,-0.90781003,-0.51478535,-0.56272614
3201000000,-0.62501812,-0.954283,-0.55381089,-0.6176886
3202000000,-0.59780419,-0.89234269,-0.51665938,-0.55094296
3203000000,-0.60096687,-0.94419461,-0.56991649,-0.58665383
3204000000,-0.59660172,-0.92528296,-0.53428686,-0.59792942
3205000000,-0.6401394,-0.92846471,-0.57402152,-0.59726173
3206000000,-0.65301138,-0.93030715,-0.58464307,-0.61138254
3207000000,-0.61039603,-0.926763,-0.56192976,-0.58949685
3208000000,-0.62766898,-0.91576815,-0.536807,-0.57570451
3209000000,-0.62438798,-0.92682189,-0.55303836,-0.59487081
3210000000,-0.62738591,-0.94603622,-0.53911781,-0.56746221
3211000000,-0.61156595,-0.93357009,-0.54861242,-0.57825148
3212000000,-0.58347189,-0.8652845,-0.51834083,-0.5445652
3213000000,-0.60669988,-0.92916948,-0.52994484,-0.58173013
3214000000,-0.62492734,-0.9244796,-0.56709051,-0.5942167
3215000000,-0.60151404,-0.95038337,-0.55616856,-0.57749647
3216000000,-0.60775459,-0.9287914,-0.5230518,-0.55386269
3217000000,-0.59550303,-0.93338561,-0.53917331,-0.56637883
3218000000,-0.64201754,-0.95099205,-0.56896168,-0.60439682
3219000000,-0.61862832,-0.94920045,-0.56434113,-0.59392017
3220000000,-0.6175161,-0.97190619,-0.55031949,-0.58993113
3221000000,-0.61396652,-0.92755497,-0.5227837,-0.56539428
3222000000,-0.61389279,-0.94168836,-0.54451263,-0.5798533
3223000000,-0.64283633,-0.94021654,-0.56775516,-0.56531191
3224000000,-0.5887658,-0.93941563,-0.55299181,-0.56122196
3225000000,-0.60683799,-0.9448058,-0.52306211,-0.57991886
3226000000,-0.61636102,-0.97084802,-0.55735886,-0.59188378
3227000000,-0.61380643,-0.9483915,-0.53421736,-0.56820846
3228000000,-0.61846286,-0.95494789,-0.56018448,-0.57395661
3229000000,-0.61134768,-0.9564113,-0.55941856,-0.57331628
3230000000,-0.60592657,-0.91788256,-0.52610028,-0.55996615
3231000000,-0.60322684,-0.92691916,-0.5371154,-0.5683921
3232000000,-0.60086876,-0.93805724,-0.52235883,-0.54471856
3233000000,-0.60669446,-0.95273226,-0.54642677,-0.54259777
3234000000,-0.62811142,-0.98305362,-0.56580859,-0.59328473
3235000000,-0.60807592,-0.96008807,-0.53971475,-0.56030113
3236000000,-0.64595038,-0.98407221,-0.5841276,-0.62608594
3237000000,-0.62513173,-0.97103357,-0.5712406,-0.57721174
3238000000,-0.61146718,-0.96397126,-0.53935838,-0.58363116
3239000000,-0.61172044,-0.93776292,-0.54837722,-0.57631272
3240000000,-0.6165818,-0.95478445,-0.54227,-0.58177513
3241000000,-0.61405736,-0.96005625,-0.57198584,-0.60136771
3242000000,-0.61225867,-0.95718116,-0.54521579,-0.58130735
3243000000,-0.59615648,-0.94831771,-0.52896869,-0.57873046
3244000000,-0.58276296,-0.95454007,-0.54127818,-0.57311773
3245000000,-0.61718291,-0.96738088,-0.56477058,-0.59470564
3246000000,-0.61525941,-0.98379207,-0.5348134,-0.58119613
3247000000,-0.61861163,-0.95617044,-0.54606348,-0.60790241
3248000000,-0.60349327,-0.9660638,-0.54897243,-0.55616581
3249000000,-0.62905401,-0.97208315,-0.55333447,-0.57711422
3250000000,-0.59264344,-0.96398664,-0.53646058,-0.56958389
3251000000,-0.63775611,-0.96890056,-0.54944164,-0.58358723
3252000000,-0.62577492,-0.98473179,-0.52426291,-0.58989042
3253000000,-0.61070663,-0.96058559,-0.55776131,-0.59388727
3254000000,-0.6109646,-0.98173523,-0.53940332,-0.57462925
3255000000,-0.59239614,-0.96937281,-0.53754479,-0.59023458
3256000000,-0.58883393,-0.96779698,-0.55079067,-0.56837118
3257000000,-0.60420185,-0.96496803,-0.5281719,-0.55347198
3258000000,-0.61061966,-0.97965759,-0.51635444,-0.55301917
3259000000,-0.57290429,-0.93791455,-0.50449008,-0.54958254
3260000000,-0.58310014,-0.96195364,-0.50595289,-0.57633317
3261000000,-0.59632391,-0.97034913,-0.53915894,-0.57012641
3262000000,-0.61540258,-0.97579509,-0.53256911,-0.57967013
3263000000,-0.62926811,-0.97011405,-0.57709163,-0.59055048
3264000000,-0.58545625,-0.99558944,-0.54866534,-0.58404124
3265000000,-0.59476334,-1.0071366,-0.53860551,-0.56956774
3266000000,-0.59781224,-0.96299273,-0.53926426,-0.55055368
3267000000,-0.63122225,-0.98654467,-0.55931771,-0.58027977
3268000000,-0.58861738,-0.96634632,-0.53064346,-0.54944378
3269000000,-0.60532087,-0.98186487,-0.53997755,-0.57291555
3270000000,-0.60216767,-0.98286074,-0.54176933,-0.5577842
3271000000,-0.59752858,-0.98639095,-0.51228243,-0.54720491
3272000000,-0.60436863,-0.96864611,-0.53413564,-0.55793446
3273000000,-0.61574775,-1.0005596,-0.5450508,-0.59287804
3274000000,-0.64813429,-0.99507326,-0.53504485,-0.58021897
3275000000,-0.6042816,-0.97389734,-0.50990498,-0.56314939
3276000000,-0.62437445,-0.99455148,-0.50191265,-0.562437
3277000000,-0.61216396,-1.0213183,-0.54249597,-0.57606369
3278000000,-0.5900687,-0.98470706,-0.53102779,-0.55157846
3279000000,-0.63599104,-1.0019559,-0.52408016,-0.54395694
3280000000,-0.62605447,-0.99738979,-0.52663881,-0.57624698
3281000000,-0.62446356,-0.99618608,-0.57159096,-0.5945248
3282000000,-0.58012867,-0.98488605,-0.52617669,-0.56654865
3283000000,-0.61968583,-1.0205758,-0.56460428,-0.59727103
3284000000,-0.6182487,-1.0040255,-0.53449196,-0.58827507
3285000000,-0.62223202,-1.0043269,-0.55359989,-0.56646681
3286000000,-0.59393179,-0.98478842,-0.52487469,-0.56189787
3287000000,-0.64322883,-1.0268235,-0.56684035,-0.59491491
3288000000,-0.63062179,-1.0132287,-0.55941898,-0.57202297
3289000000,-0.61515415,-0.99546295,-0.54915649,-0.59400183
3290000000,-0.62317574,-1.0208282,-0.54222322,-0.56267345
3291000000,-0.63473582,-1.0297446,-0.55045229,-0.59131068
3292000000,-0.60853314,-1.0031873,-0.56202865,-0.56525105
3293000000,-0.61374378,-0.98824233,-0.51608771,-0.58148545
3294000000,-0.61363655,-1.0040973,-0.52961659,-0.57525676
3295000000,-0.61418194,-1.0170511,-0.51939851,-0.56813252
3296000000,-0.58007044,-1.0205915,-0.55042905,-0.57738703
3297000000,-0.61410564,-1.0104491,-0.51318675,-0.57711327
3298000000,-0.62354213,-1.0476518,-0.51164514,-0.59421599
3299000000,-0.61888599,-1.0265758,-0.5228551,-0.58346164
3300000000,-0.6126551,-1.0269022,-0.52795613,-0.55156326
3301000000,-0.6063621,-1.0040925,-0.49605429,-0.55476528
3302000000,-0.62969261,-1.0308127,-0.53004181,-0.56749725
3303000000,-0.62601221,-1.0313522,-0.54239213,-0.58677739
3304000000,-0.61591715,-1.017601,-0.50885844,-0.56025022
3305000000,-0.61967051,-1.0283439,-0.51884264,-0.54365015
3306000000,-0.60736686,-1.0537937,-0.54481781,-0.56615764
3307000000,-0.63423556,-1.0441079,-0.53086567,-0.58657795
3308000000,-0.62856287,-1.0483898,-0.52205414,-0.58132476
3309000000,-0.62057632,-1.0564131,-0.54180932,-0.56854337
3310000000,-0.57396466,-1.0059886,-0.49876329,-0.54578972
3311000000,-0.60399532,-1.0457287,-0.50922281,-0.56772387
3312000000,-0.61315423,-1.0293633,-0.51411629,-0.53700131
3313000000,-0.59551919,-1.0398023,-0.51673943,-0.56891173
3314000000,-0.62950766,-1.0471989,-0.51067102,-0.59136468
3315000000,-0.59216404,-1.0343096,-0.55731857,-0.58405882
3316000000,-0.60935128,-1.0496764,-0.53187174,-0.57373464
3317000000,-0.60902011,-1.047542,-0.51934183,-0.54683125
3318000000,-0.63030767,-1.0220475,-0.4977349,-0.55383688
3319000000,-0.61421299,-1.0637636,-0.54447627,-0.58096552
3320000000,-0.63558024,-1.0538554,-0.54038125,-0.58775109
3321000000,-0.65319943,-1.070879,-0.53828239,-0.57530159
3322000000,-0.61317396,-1.0294207,-0.5043171,-0.53222209
3323000000,-0.63895118,-1.0735494,-0.53037858,-0.58317298
3324000000,-0.58529741,-1.0560237,-0.5163753,-0.5588848
3325000000,-0.63330567,-1.1227945,-0.54283923,-0.59076047
3326000000,-0.60279697,-1.0717226,-0.51183999,-0.55329859
3327000000,-0.65428108,-1.0674484,-0.54481763,-0.59183264
3328000000,-0.65883291,-1.0955421,-0.55495256,-0.59539223
3329000000,-0.62277579,-1.0814687,-0.52456021,-0.57544863
3330000000,-0.66187328,-1.083454,-0.52238703,-0.57302588
3331000000,-0.60931921,-1.0389611,-0.50066262,-0.54846013
3332000000,-0.61464906,-1.067964,-0.51579762,-0.56847441
3333000000,-0.64274698,-1.0660386,-0.51373386,-0.56326973
3334000000,-0.64269441,-1.0818942,-0.55793458,-0.5588873
3335000000,-0.66098708,-1.0908827,-0.5459553,-0.59443587
3336000000,-0.64008081,-1.101189,-0.54212701,-0.57594973
3337000000,-0.65293849,-1.1320802,-0.52769095,-0.61364514
3338000000,-0.61923134,-1.0891016,-0.51128829,-0.56961143
3339000000,-0.64862114,-1.1303157,-0.54712039,-0.60374129
3340000000,-0.63597745,-1.1000243,-0.52594054,-0.58698028
3341000000,-0.63362592,-1.0925366,-0.51483858,-0.58900851
3342000000,-0.65087634,-1.085632,-0.52006418,-0.57434076
3343000000,-0.64493805,-1.0981152,-0.48564506,-0.57878852
3344000000,-0.64005256,-1.0903406,-0.51967996,-0.58420587
3345000000,-0.63720071,-1.0600865,-0.51454818,-0.56684011
3346000000,-0.59506553,-1.075398,-0.5268358,-0.52711314
3347000000,-0.64444524,-1.1283396,-0.53502989,-0.59830654
3348000000,-0.63640845,-1.1003253,-0.49338368,-0.55256391
3349000000,-0.65358496,-1.103054,-0.48324016,-0.57597131
3350000000,-0.64230573,-1.1127927,-0.52823204,-0.59343052
3351000000,-0.6383602,-1.1079884,-0.51512682,-0.57685554
3352000000,-0.6583786,-1.1425642,-0.54968143,-0.58881134
3353000000,-0.62490845,-1.1030478,-0.49319842,-0.54392594
3354000000,-0.63227409,-1.1083672,-0.50445449,-0.58036077
3355000000,-0.63892502,-1.1232955,-0.51100451,-0.58671588
3356000000,-0.66203249,-1.1558988,-0.54701936,-0.60888082
3357000000,-0.64835161,-1.1108257,-0.50372398,-0.59423995
3358000000,-0.61746204,-1.1256621,-0.50787503,-0.57007688
3359000000,-0.65235889,-1.148017,-0.51051474,-0.58884221
3360000000,-0.65053385,-1.1087973,-0.51195329,-0.56855911
3361000000,-0.65387678,-1.1381453,-0.52131528,-0.58095729
3362000000,-0.65631098,-1.1278921,-0.50042385,-0.5869745
3363000000,-0.65305865,-1.1405846,-0.51544493,-0.59121424
3364000000,-0.63324201,-1.1353607,-0.52099574,-0.58475924
