!CSV A.01.01
!Agilent Technologies,E8362C,MY49020225,A.09.42.22
!Agilent E8362C: A.09.42.22
!Date: Friday, March 11, 2016 13:42:37
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S21 Log Mag(dB),S21 Phase(°),S11 Log Mag(dB),S11 Phase(°)
1183000000,-0.24278319,-175.84196,-22.178007,129.71574
1184000000,-0.23010652,-176.12637,-22.180252,129.78773
1185000000,-0.22786425,-176.11882,-22.186113,130.01714
1186000000,-0.22583692,-176.43806,-22.196341,129.79555
1187000000,-0.23742339,-176.50598,-22.245003,129.62495
1188000000,-0.23078589,-176.78195,-22.235588,129.244
1189000000,-0.25073719,-176.80653,-22.257219,129.61188
1190000000,-0.23284271,-176.84799,-22.26309,129.66872
1191000000,-0.24675348,-177.09506,-22.266977,129.63589
1192000000,-0.2358139,-177.25021,-22.237707,129.63937
1193000000,-0.24711043,-177.46182,-22.288811,129.49124
1194000000,-0.26382616,-177.52361,-22.328394,129.57048
1195000000,-0.24771973,-177.57251,-22.318325,129.62697
1196000000,-0.24120706,-177.84203,-22.285614,129.41982
1197000000,-0.24520294,-177.86292,-22.308243,129.76814
1198000000,-0.26582447,-178.06926,-22.401157,129.36278
1199000000,-0.21337394,-178.03584,-22.331467,129.88026
1200000000,-0.22819951,-178.44769,-22.346003,129.27237
1201000000,-0.26469901,-178.54807,-22.421757,129.48021
1202000000,-0.25101322,-178.61067,-22.434423,129.56624
1203000000,-0.23755144,-178.73119,-22.379015,129.65454
1204000000,-0.24121895,-179.10672,-22.464701,129.32492
1205000000,-0.22551404,-179.16672,-22.41971,129.27437
1206000000,-0.23344147,-179.27325,-22.440355,129.53317
1207000000,-0.25229514,-179.50337,-22.470268,129.56847
1208000000,-0.23098871,-179.57736,-22.469673,129.53281
1209000000,-0.24722917,-179.92235,-22.517857,129.26151
1210000000,-0.22889858,-179.83452,-22.517864,129.5437
1211000000,-0.2366448,-180.0255,-22.492926,129.32465
1212000000,-0.22360902,-180.13667,-22.496023,129.75362
1213000000,-0.22634636,-180.28584,-22.53557,129.50357
1214000000,-0.21028171,-180.38974,-22.547518,129.58965
1215000000,-0.2204114,-180.60901,-22.563286,129.42966
1216000000,-0.25625059,-180.76382,-22.636574,129.57874
1217000000,-0.2397911,-180.91119,-22.617653,129.80449
1218000000,-0.23882769,-181.18166,-22.618515,129.32254
1219000000,-0.23730259,-181.14404,-22.610598,130.06593
1220000000,-0.26129973,-181.40851,-22.688192,129.97141
1221000000,-0.23937656,-181.60556,-22.661377,129.87405
1222000000,-0.25256988,-181.46814,-22.710102,130.19925
1223000000,-0.23407455,-181.80258,-22.715935,130.03554
1224000000,-0.23280041,-181.95255,-22.719505,130.08662
1225000000,-0.2448345,-182.06206,-22.746668,130.32559
1226000000,-0.25034922,-182.21449,-22.806814,130.28333
1227000000,-0.2319254,-182.34845,-22.780472,130.48286
1228000000,-0.22545834,-182.61749,-22.776108,130.31259
1229000000,-0.23855306,-182.65915,-22.832191,130.51526
1230000000,-0.23567502,-182.94318,-22.826855,130.48524
1231000000,-0.24084088,-183.21852,-22.870987,130.40042
1232000000,-0.23757529,-183.22675,-22.858681,130.52693
1233000000,-0.24381395,-183.063,-22.906187,131.12592
1234000000,-0.26525697,-183.42149,-22.984247,130.77698
1235000000,-0.24965373,-183.51744,-22.921074,130.9388
1236000000,-0.25533962,-183.66066,-22.979076,130.98524
1237000000,-0.25297204,-184.11909,-22.992476,130.64705
1238000000,-0.25601372,-183.92746,-23.002125,131.16586
1239000000,-0.24984407,-184.18854,-22.999424,131.02403
1240000000,-0.25512132,-184.40573,-23.008652,130.99678
1241000000,-0.2513285,-184.50122,-23.014992,131.16269
