frequency,e',e''
1960000000,2.024,0.0026
1970000000,2.0234,0.0087
1980000000,2.0175,-0.0002
1990000000,2.0197,-0.0018
2000000000,2.0274,-0.0086
2010000000,2.0299,0.0028
2020000000,2.031,-0.0132
2030000000,2.0241,-0.0202
2040000000,2.0318,-0.0116
2050000000,2.0242,-0.0075
2060000000,2.023,-0.0091
2070000000,2.0221,-0.0043
2080000000,2.0286,-0.0125
2090000000,2.0255,-0.0094
2100000000,2.0311,-0.0139
2110000000,2.0388,-0.0071
2120000000,2.0213,0
2130000000,2.0208,-0.0174
2140000000,2.0199,0.0008
2150000000,2.0255,-0.0023
2160000000,2.0172,-0.0056
2170000000,2.0159,-0.0136
2180000000,2.0196,-0.0189
2190000000,2.0277,-0.0123
2200000000,2.016,-0.0151
2210000000,2.0187,-0.0153
2220000000,2.012,-0.0193
2230000000,2.0114,-0.0204
2240000000,2.0139,-0.0149
2250000000,2.0031,-0.0043
2260000000,2.0093,-0.0222
2270000000,2.008,-0.0238
2280000000,2.0148,-0.0287
2290000000,2.0192,-0.0211
2300000000,2.0231,-0.0222
2310000000,2.0239,-0.0205
2320000000,2.0091,-0.0196
2330000000,2.0216,-0.0228
2340000000,2.0192,-0.0234
2350000000,2.0248,-0.0323
2360000000,2.0245,-0.0189
2370000000,2.024,-0.0288
2380000000,2.016,-0.0292
2390000000,2.0167,-0.0171
2400000000,2.0149,-0.0324
2410000000,2.0116,-0.0243
2420000000,2.0244,-0.0303
2430000000,2.0106,-0.0262
2440000000,2.0058,-0.0364
2450000000,2.0041,-0.0334
2460000000,2.0106,-0.0251
2470000000,2.0132,-0.0301
2480000000,2.0074,-0.0305
2490000000,2.0085,-0.0297
2500000000,2.0109,-0.0258
2510000000,2.0076,-0.0266
2520000000,2.0008,-0.0261
2530000000,2.0079,-0.0247
2540000000,2.0042,-0.0284
2550000000,2.009,-0.0271
2560000000,2.0165,-0.0248
2570000000,2.0137,-0.04
2580000000,2.0081,-0.029
2590000000,2.016,-0.0363
2600000000,2.0062,-0.0253
2610000000,2.0075,-0.0244
2620000000,2.0098,-0.0225
2630000000,2.0148,-0.0323
2640000000,2.0069,-0.0285
2650000000,2.0035,-0.0228
2660000000,2.0047,-0.0319
2670000000,2.0203,-0.0375
2680000000,2.0162,-0.0319
2690000000,2.0149,-0.023
2700000000,2.0112,-0.033
2710000000,2.0035,-0.0351
2720000000,2.0114,-0.0528
2730000000,1.9999,-0.0343
2740000000,2.0022,-0.0319
2750000000,1.9969,-0.0322
2760000000,1.9982,-0.03
2770000000,2.0046,-0.0393
2780000000,2.0034,-0.0415
2790000000,2.0108,-0.0351
2800000000,2.0041,-0.0366
2810000000,2.0056,-0.0452
2820000000,2.0006,-0.0373
2830000000,2.0047,-0.0434
2840000000,2.0005,-0.0398
2850000000,2.0016,-0.0315
2860000000,1.9997,-0.0436
2870000000,2.0021,-0.0327
2880000000,2.004,-0.0434
2890000000,2.0011,-0.0432
2900000000,2.0017,-0.0464
2910000000,2,-0.048
2920000000,2.0089,-0.0544
2930000000,1.9973,-0.056
2940000000,2.0014,-0.049
2950000000,1.9997,-0.0486
2960000000,1.999,-0.0431
2970000000,1.9988,-0.0404
2980000000,1.9928,-0.0427
2990000000,1.996,-0.0368
3000000000,1.9924,-0.0359
3010000000,1.9909,-0.0473
3020000000,1.9929,-0.0569
3030000000,1.998,-0.0482
3040000000,2.0005,-0.0453
3050000000,1.9896,-0.051
3060000000,1.9924,-0.0516
3070000000,1.9964,-0.0465
3080000000,1.9988,-0.0535
3090000000,1.9959,-0.0517
3100000000,1.9896,-0.0598
3110000000,1.9906,-0.056
3120000000,1.9929,-0.0538
3130000000,1.9896,-0.0513
3140000000,1.9993,-0.0642
3150000000,1.9995,-0.0519
3160000000,1.9943,-0.0577
3170000000,1.9972,-0.0644
3180000000,2.0077,-0.0526
3190000000,2.0087,-0.0451
3200000000,2.0078,-0.0519
3210000000,2.0167,-0.0503
3220000000,2.0165,-0.0536
3230000000,2.0192,-0.0511
3240000000,2.0145,-0.046
3250000000,2.0232,-0.0431
3260000000,2.0196,-0.0551
3270000000,2.0207,-0.0545
3280000000,2.0165,-0.0486
3290000000,2.018,-0.0538
3300000000,2.0175,-0.05
3310000000,2.0222,-0.0614
3320000000,2.0229,-0.058
3330000000,2.0228,-0.0543
3340000000,2.0205,-0.0539
3350000000,2.0256,-0.0521
3360000000,2.0205,-0.0562
3370000000,2.0213,-0.0564
3380000000,2.0194,-0.0629
3390000000,2.0137,-0.0627
3400000000,2.013,-0.0621
3410000000,2.0144,-0.0576
3420000000,2.0097,-0.0654
3430000000,2.0054,-0.0574
3440000000,2.0019,-0.0585
3450000000,1.9982,-0.0655
3460000000,1.9909,-0.0519
3470000000,1.9906,-0.052
3480000000,1.9873,-0.0561
3490000000,1.9894,-0.055
3500000000,1.984,-0.0631
3510000000,1.9882,-0.0558
3520000000,1.9841,-0.0587
3530000000,1.9958,-0.0486
3540000000,1.9949,-0.0443
3550000000,1.9933,-0.0492
3560000000,1.995,-0.0573
3570000000,1.9909,-0.0481
3580000000,1.9926,-0.0531
3590000000,1.9998,-0.0617
3600000000,1.9948,-0.0545
3610000000,1.9924,-0.0504
3620000000,1.9975,-0.0466
3630000000,1.9934,-0.0547
3640000000,1.9963,-0.0575
3650000000,1.9956,-0.0545
3660000000,1.9956,-0.0501
3670000000,1.9968,-0.0585
3680000000,1.9973,-0.057
3690000000,1.9933,-0.0529
3700000000,1.9955,-0.0582
3710000000,1.9972,-0.057
3720000000,1.9989,-0.0597
3730000000,2.0026,-0.066
3740000000,2.0044,-0.0576
3750000000,2.0074,-0.0634
3760000000,2.0155,-0.068
3770000000,2.012,-0.0707
3780000000,2.0107,-0.0706
3790000000,2.0112,-0.0716
3800000000,2.0112,-0.0686
3810000000,2.01,-0.0725
3820000000,2.0125,-0.0708
3830000000,2.0079,-0.0701
3840000000,2.0091,-0.0718
3850000000,2.0079,-0.0736
3860000000,2.0031,-0.0782
3870000000,2.0067,-0.0684
3880000000,2.0049,-0.0788
3890000000,2.0056,-0.0723
3900000000,2.0026,-0.0753
3910000000,1.9993,-0.0748
3920000000,1.9898,-0.0798
3930000000,1.9913,-0.0838
3940000000,1.9842,-0.0836
3950000000,1.9824,-0.0796
3960000000,1.9786,-0.087
3970000000,1.9845,-0.0745
3980000000,1.9861,-0.0783
3990000000,1.9792,-0.0799
4000000000,1.9794,-0.0787
4010000000,1.9769,-0.078
4020000000,1.9796,-0.0756
4030000000,1.9741,-0.07
4040000000,1.976,-0.0769
4050000000,1.9808,-0.0811
4060000000,1.9792,-0.0745
4070000000,1.981,-0.0687
4080000000,1.9824,-0.0642
4090000000,1.9867,-0.0684
4100000000,1.9892,-0.0639
4110000000,1.9952,-0.0604
4120000000,1.9942,-0.0597
4130000000,1.9941,-0.0636
4140000000,1.9967,-0.0602
4150000000,2.0044,-0.0646
4160000000,2.001,-0.0635
4170000000,2.0065,-0.0632
4180000000,2.0073,-0.0656
4190000000,2.0101,-0.0702
4200000000,2.0141,-0.0663
4210000000,2.017,-0.0723
4220000000,2.0152,-0.0735
4230000000,2.0144,-0.0782
4240000000,2.0134,-0.0763
4250000000,2.0164,-0.0753
4260000000,2.0185,-0.0764
4270000000,2.0136,-0.0746
4280000000,2.0128,-0.0825
4290000000,2.0133,-0.0825
4300000000,2.0115,-0.0831
4310000000,2.0052,-0.0822
4320000000,2.0046,-0.0815
4330000000,1.995,-0.0789
4340000000,1.9944,-0.0827
4350000000,1.9914,-0.0845
4360000000,1.9901,-0.08
4370000000,1.9867,-0.0724
4380000000,1.9897,-0.0726
4390000000,1.9896,-0.078
4400000000,1.9894,-0.0798
4410000000,1.9887,-0.0851
4420000000,1.9848,-0.08
4430000000,1.9897,-0.0742
4440000000,1.9875,-0.0751
4450000000,1.985,-0.0715
4460000000,1.9796,-0.0736
4470000000,1.9751,-0.0755
4480000000,1.9774,-0.0731
4490000000,1.9744,-0.0741
4500000000,1.9715,-0.0787
4510000000,1.9735,-0.0811
4520000000,1.947,-0.085
4530000000,1.9727,-0.0715
4540000000,1.9714,-0.0809
4550000000,1.9704,-0.0845
4560000000,1.9748,-0.0815
4570000000,1.9765,-0.0784
4580000000,1.9796,-0.0795
4590000000,1.9801,-0.0793
4600000000,1.9827,-0.0837
4610000000,1.9883,-0.0891
4620000000,1.992,-0.0859
4630000000,1.9987,-0.0815
4640000000,1.9937,-0.0882
4650000000,1.9928,-0.0888
4660000000,1.9971,-0.0841
4670000000,1.999,-0.0881
4680000000,2.0008,-0.0868
4690000000,1.9998,-0.0875
4700000000,2.0034,-0.0818
4710000000,2.0006,-0.0903
4720000000,2.0031,-0.086
4730000000,2.0013,-0.0917
4740000000,2.0027,-0.0894
4750000000,2,-0.0909
4760000000,1.9977,-0.0934
4770000000,1.995,-0.0928
4780000000,1.9956,-0.0966
4790000000,1.9956,-0.0972
4800000000,1.9952,-0.1043
4810000000,2.0046,-0.0969
4820000000,1.9898,-0.1002
4830000000,1.9877,-0.1022
4840000000,1.9877,-0.1015
4850000000,1.9873,-0.1021
4860000000,1.9868,-0.1124
4870000000,1.9837,-0.1058
4880000000,1.9865,-0.1003
4890000000,1.9791,-0.1
4900000000,1.978,-0.0899
4910000000,1.9783,-0.0957
4920000000,1.9732,-0.1034
4930000000,1.9756,-0.1015
4940000000,1.973,-0.0992
4950000000,1.9735,-0.098
4960000000,1.9742,-0.1013
4970000000,1.9757,-0.1015
4980000000,1.9769,-0.0936
4990000000,1.9801,-0.0946
5000000000,1.9776,-0.0969
