Freq [GHz],S11(dB)_HFSS,S11(dB)_measured,S22(dB)_HFSS,S22(dB)_measured,S33(dB)_HFSS,S33(dB)_measured,S44(dB)_HFSS,S44(dB)_measured
2.789,-14.85659288,-16.20862,-14.86822631,-16.143356,-14.95130226,-14.550928,-14.71031716,-17.04871
2.79,-14.83195601,-16.206968,-14.84343455,-16.003839,-14.92663267,-14.562774,-14.68610204,-16.994675
2.791,-14.80740817,-16.251299,-14.81873315,-16.002855,-14.90205108,-14.552227,-14.66197335,-17.013741
2.792,-14.78294878,-16.170998,-14.79412154,-16.072149,-14.87755693,-14.54025,-14.63793056,-16.86463
2.793,-14.75857727,-16.153635,-14.76959911,-15.958762,-14.85314966,-14.487389,-14.61397311,-16.892565
2.794,-14.73429306,-16.11524,-14.7451653,-15.901466,-14.82882872,-14.418149,-14.59010046,-16.807056
2.795,-14.7100956,-16.107189,-14.72081953,-15.851984,-14.80459355,-14.389236,-14.56631208,-16.857491
2.796,-14.68598433,-16.002649,-14.69656124,-15.849349,-14.78044362,-14.309612,-14.54260743,-16.856703
2.797,-14.66195869,-15.955682,-14.67238985,-15.772391,-14.75637837,-14.357586,-14.51898599,-16.726913
2.798,-14.63801815,-15.943497,-14.64830482,-15.7801,-14.73239729,-14.3413,-14.49544724,-16.70966
2.799,-14.61416216,-15.947433,-14.62430559,-15.781536,-14.70849984,-14.301167,-14.47199065,-16.613325
2.8,-14.59039019,-15.904401,-14.60039162,-15.727169,-14.6846855,-14.293009,-14.44861572,-16.640541
2.801,-14.5667017,-15.933031,-14.57656236,-15.766946,-14.66095374,-14.318354,-14.42532194,-16.544243
2.802,-14.54309617,-15.840239,-14.55281727,-15.629023,-14.63730406,-14.287625,-14.40210881,-16.565407
2.803,-14.51957309,-15.796966,-14.52915583,-15.633821,-14.61373595,-14.256404,-14.37897583,-16.496813
2.804,-14.49613192,-15.851156,-14.50557752,-15.599404,-14.59024889,-14.235695,-14.3559225,-16.433016
2.805,-14.47277217,-15.76536,-14.4820818,-15.574524,-14.5668424,-14.172917,-14.33294834,-16.403498
2.806,-14.44949332,-15.709188,-14.45866816,-15.498208,-14.54351597,-14.151845,-14.31005286,-16.402977
2.807,-14.42629487,-15.723885,-14.4353361,-15.530353,-14.52026911,-14.170355,-14.28723558,-16.408525
2.808,-14.40317634,-15.710078,-14.4120851,-15.501811,-14.49710135,-14.092305,-14.26449603,-16.294447
2.809,-14.38013722,-15.605486,-14.38891466,-15.449426,-14.47401219,-14.110084,-14.24183373,-16.187616
2.81,-14.35717703,-15.608269,-14.36582429,-15.382388,-14.45100116,-14.01772,-14.21924822,-16.157808
2.811,-14.33429528,-15.539522,-14.34281349,-15.364568,-14.42806778,-14.033211,-14.19673904,-16.173265
2.812,-14.3114915,-15.575414,-14.31988178,-15.381669,-14.40521159,-13.997896,-14.17430573,-16.071201
2.813,-14.28876522,-15.552375,-14.29702867,-15.319639,-14.38243213,-13.962475,-14.15194783,-16.111713
2.814,-14.26611596,-15.487559,-14.27425368,-15.269875,-14.35972893,-13.954538,-14.12966489,-16.031706
2.815,-14.24354325,-15.463719,-14.25155634,-15.238156,-14.33710153,-13.926372,-14.10745647,-16.026785
2.816,-14.22104664,-15.447481,-14.22893618,-15.253022,-14.3145495,-13.907823,-14.08532213,-15.980023
2.817,-14.19862568,-15.441834,-14.20639273,-15.196131,-14.29207236,-13.909156,-14.06326142,-15.960372
2.818,-14.17627989,-15.420973,-14.18392553,-15.237748,-14.2696697,-13.893864,-14.04127391,-15.902491
2.819,-14.15400885,-15.397109,-14.16153413,-15.151778,-14.24734105,-13.855441,-14.01935918,-15.848707
2.82,-14.13181211,-15.37502,-14.13921806,-15.080061,-14.225086,-13.848577,-13.99751679,-15.781698
2.821,-14.10968921,-15.322916,-14.11697689,-15.035266,-14.2029041,-13.806118,-13.97574633,-15.792274
2.822,-14.08763974,-15.237933,-14.09481017,-15.011189,-14.18079493,-13.747152,-13.95404738,-15.766496
2.823,-14.06566325,-15.252748,-14.07271745,-15.051448,-14.15875807,-13.765791,-13.93241951,-15.66304
2.824,-14.04375932,-15.211309,-14.0506983,-15.03497,-14.13679309,-13.757649,-13.91086233,-15.643498
2.825,-14.02192752,-15.200191,-14.0287523,-14.93465,-14.11489958,-13.684622,-13.88937541,-15.576145
2.826,-14.00016743,-15.218514,-14.006879,-14.883615,-14.09307712,-13.635571,-13.86795837,-15.58687
2.827,-13.97847864,-15.13426,-13.98507798,-14.85089,-14.07132531,-13.661701,-13.84661079,-15.602908
2.828,-13.95686073,-15.08024,-13.96334883,-14.844395,-14.04964374,-13.607243,-13.82533228,-15.513933
2.829,-13.93531329,-15.089992,-13.94169112,-14.871812,-14.02803202,-13.60616,-13.80412245,-15.494312
2.83,-13.91383592,-15.019973,-13.92010444,-14.800014,-14.00648973,-13.599893,-13.78298091,-15.443905
2.831,-13.89242822,-15.095301,-13.89858839,-14.773482,-13.98501649,-13.571435,-13.76190727,-15.458574
2.832,-13.87108978,-14.931629,-13.87714255,-14.736815,-13.96361191,-13.542697,-13.74090115,-15.392294
2.833,-13.84982022,-14.994092,-13.85576653,-14.675245,-13.9422756,-13.543465,-13.71996217,-15.37396
2.834,-13.82861914,-14.949673,-13.83445993,-14.687972,-13.92100717,-13.513115,-13.69908995,-15.320647
2.835,-13.80748615,-14.939509,-13.81322234,-14.663074,-13.89980624,-13.495826,-13.67828412,-15.321053
2.836,-13.78642086,-14.867124,-13.79205339,-14.620096,-13.87867244,-13.468721,-13.65754431,-15.239164
2.837,-13.76542291,-14.850589,-13.77095267,-14.603431,-13.85760539,-13.378381,-13.63687016,-15.187989
2.838,-13.74449191,-14.875018,-13.74991982,-14.610759,-13.83660472,-13.398436,-13.6162613,-15.158962
2.839,-13.72362748,-14.917358,-13.72895443,-14.536305,-13.81567007,-13.457483,-13.59571737,-15.203571
2.84,-13.70282926,-14.821216,-13.70805615,-14.589907,-13.79480106,-13.418901,-13.57523801,-15.157517
2.841,-13.68209688,-14.804957,-13.68722459,-14.467529,-13.77399734,-13.421356,-13.55482288,-15.108048
2.842,-13.66142997,-14.719036,-13.66645937,-14.469191,-13.75325856,-13.284291,-13.53447161,-15.039173
2.843,-13.64082817,-14.750257,-13.64576015,-14.404835,-13.73258435,-13.291276,-13.51418387,-15.052548
2.844,-13.62029113,-14.668302,-13.62512654,-14.401604,-13.71197436,-13.209081,-13.49395931,-15.005054
2.845,-13.59981848,-14.620718,-13.60455819,-14.350596,-13.69142824,-13.22104,-13.47379758,-14.930101
2.846,-13.57940989,-14.661629,-13.58405474,-14.353657,-13.67094566,-13.227112,-13.45369835,-14.977077
2.847,-13.55906499,-14.631324,-13.56361583,-14.285664,-13.65052626,-13.213456,-13.43366128,-14.946225
2.848,-13.53878345,-14.565058,-13.54324112,-14.268104,-13.63016971,-13.115799,-13.41368604,-14.866862
2.849,-13.51856492,-14.583989,-13.52293025,-14.298794,-13.60987567,-13.205896,-13.39377231,-14.845303
2.85,-13.49840906,-14.564966,-13.50268288,-14.259567,-13.58964381,-13.173042,-13.37391974,-14.857429
2.851,-13.47831554,-14.538388,-13.48249866,-14.226232,-13.56947379,-13.121409,-13.35412802,-14.812418
2.852,-13.45828401,-14.488925,-13.46237726,-14.226864,-13.54936529,-13.106782,-13.33439683,-14.799482
2.853,-13.43831416,-14.445468,-13.44231834,-14.096347,-13.52931798,-13.068288,-13.31472584,-14.695547
2.854,-13.41840565,-14.465115,-13.42232156,-14.101937,-13.50933154,-13.024426,-13.29511475,-14.755403
2.855,-13.39855816,-14.451944,-13.40238659,-14.149129,-13.48940565,-13.097311,-13.27556324,-14.642949
2.856,-13.37877137,-14.417295,-13.38251311,-14.139692,-13.46953999,-13.073597,-13.25607099,-14.637484
2.857,-13.35904495,-14.348768,-13.36270079,-14.064172,-13.44973426,-12.963491,-13.2366377,-14.65282
2.858,-13.33937859,-14.278702,-13.3429493,-13.987142,-13.42998813,-12.933257,-13.21726307,-14.59883
2.859,-13.31977197,-14.309524,-13.32325834,-14.009432,-13.41030129,-12.925537,-13.19794679,-14.567672
2.86,-13.30022479,-14.322581,-13.30362757,-14.009641,-13.39067345,-12.960235,-13.17868856,-14.578598
2.861,-13.28073673,-14.29091,-13.28405669,-13.94509,-13.3711043,-12.924997,-13.15948808,-14.476694
2.862,-13.26130749,-14.288063,-13.26454538,-13.937327,-13.35159354,-12.931451,-13.14034506,-14.456014
2.863,-13.24193677,-14.18169,-13.24509334,-13.862164,-13.33214086,-12.909824,-13.1212592,-14.510134
2.864,-13.22262426,-14.254992,-13.22570026,-13.913078,-13.31274598,-12.897487,-13.10223022,-14.446704
2.865,-13.20336967,-14.182117,-13.20636583,-13.757207,-13.29340859,-12.793519,-13.08325783,-14.329757
2.866,-13.1841727,-14.194743,-13.18708976,-13.827642,-13.27412842,-12.80947,-13.06434174,-14.423368
2.867,-13.16503306,-14.124031,-13.16787174,-13.807105,-13.25490516,-12.815456,-13.04548167,-14.354362
2.868,-13.14595045,-14.136214,-13.14871148,-13.770516,-13.23573853,-12.775161,-13.02667733,-14.342453
2.869,-13.1269246,-14.090336,-13.12960869,-13.720212,-13.21662826,-12.741668,-13.00792846,-14.280951
2.87,-13.1079552,-14.026797,-13.11056307,-13.639616,-13.19757406,-12.714685,-12.98923477,-14.271603
2.871,-13.08904199,-14.087237,-13.09157434,-13.682545,-13.17857564,-12.712946,-12.97059598,-14.241049
2.872,-13.07018467,-14.059927,-13.07264221,-13.644254,-13.15963273,-12.704412,-12.95201184,-14.218329
2.873,-13.05138297,-13.962845,-13.0537664,-13.658477,-13.14074507,-12.697747,-12.93348207,-14.214499
2.874,-13.03263661,-13.988482,-13.03494662,-13.583813,-13.12191237,-12.675844,-12.91500639,-14.134258
2.875,-13.01394533,-14.013345,-13.0161826,-13.645445,-13.10313437,-12.647919,-12.89658456,-14.161407
2.876,-12.99530884,-13.966619,-12.99747406,-13.559947,-13.08441079,-12.621762,-12.8782163,-14.075057
2.877,-12.97672687,-13.954707,-12.97882072,-13.556531,-13.06574138,-12.630748,-12.85990135,-14.044201
2.878,-12.95819917,-13.886779,-12.96022231,-13.472638,-13.04712587,-12.549394,-12.84163947,-14.036825
2.879,-12.93972546,-13.936002,-12.94167857,-13.502673,-13.028564,-12.600736,-12.82343038,-14.007107
2.88,-12.92130549,-13.952548,-12.92318923,-13.503477,-13.0100555,-12.556856,-12.80527383,-13.977591
2.881,-12.90293899,-13.888545,-12.90475401,-13.406604,-12.99160014,-12.575505,-12.78716958,-13.951394
2.882,-12.8846257,-13.827118,-12.88637266,-13.433017,-12.97319764,-12.520063,-12.76911738,-13.892228
2.883,-12.86636536,-13.863703,-12.86804492,-13.419527,-12.95484775,-12.527136,-12.75111697,-13.874927
2.884,-12.84815773,-13.791068,-12.84977052,-13.388995,-12.93655024,-12.510315,-12.73316811,-13.859228
2.885,-12.83000255,-13.793187,-12.83154922,-13.354914,-12.91830484,-12.465096,-12.71527056,-13.854449
2.886,-12.81189957,-13.751542,-12.81338075,-13.323182,-12.90011131,-12.474527,-12.69742407,-13.81261
2.887,-12.79384854,-13.683863,-12.79526486,-13.266077,-12.88196941,-12.418127,-12.67962841,-13.793643
2.888,-12.77584922,-13.691077,-12.77720131,-13.289568,-12.8638789,-12.419665,-12.66188334,-13.760417
2.889,-12.75790136,-13.661671,-12.75918984,-13.308749,-12.84583953,-12.397389,-12.64418861,-13.703972
2.89,-12.74000471,-13.634071,-12.74123021,-13.266066,-12.82785106,-12.380708,-12.62654401,-13.691212
2.891,-12.72215905,-13.654667,-12.72332217,-13.260254,-12.80991326,-12.363886,-12.60894928,-13.659287
2.892,-12.70436413,-13.573347,-12.70546549,-13.202462,-12.7920259,-12.337043,-12.59140421,-13.658488
2.893,-12.68661972,-13.562991,-12.68765992,-13.166491,-12.77418875,-12.313419,-12.57390857,-13.673303
2.894,-12.66892558,-13.555427,-12.66990522,-13.173663,-12.75640156,-12.323931,-12.55646213,-13.600169
2.895,-12.65128147,-13.521704,-12.65220115,-13.11545,-12.73866412,-12.280456,-12.53906466,-13.571521
2.896,-12.63368718,-13.561874,-12.63454749,-13.152497,-12.72097619,-12.258896,-12.52171594,-13.554806
2.897,-12.61614246,-13.531423,-12.616944,-13.094236,-12.70333755,-12.220329,-12.50441575,-13.493406
2.898,-12.5986471,-13.439411,-12.59939044,-13.040497,-12.68574798,-12.233728,-12.48716387,-13.469518
2.899,-12.58120086,-13.433549,-12.5818866,-13.068474,-12.66820725,-12.189666,-12.46996008,-13.422628
2.9,-12.56380353,-13.390921,-12.56443223,-13.031552,-12.65071515,-12.213525,-12.45280417,-13.476274
2.901,-12.54645489,-13.425787,-12.54702713,-12.984833,-12.63327146,-12.224106,-12.43569592,-13.476789
2.902,-12.52915471,-13.41187,-12.52967105,-12.953314,-12.61587596,-12.148723,-12.41863512,-13.351287
2.903,-12.51190277,-13.332864,-12.51236379,-12.962673,-12.59852843,-12.148329,-12.40162156,-13.347764
2.904,-12.49469886,-13.365619,-12.49510512,-12.952341,-12.58122867,-12.101556,-12.38465503,-13.33248
2.905,-12.47754277,-13.327312,-12.47789483,-12.927986,-12.56397646,-12.09236,-12.36773532,-13.29576
2.906,-12.46043428,-13.271279,-12.46073269,-12.894523,-12.54677159,-12.058233,-12.35086222,-13.299435
2.907,-12.44337319,-13.307158,-12.44361849,-12.818447,-12.52961385,-12.034079,-12.33403554,-13.280793
2.908,-12.42635927,-13.221719,-12.42655202,-12.811135,-12.51250305,-12.001928,-12.31725507,-13.203823
2.909,-12.40939233,-13.286551,-12.40953307,-12.813581,-12.49543897,-12.061176,-12.3005206,-13.204891
2.91,-12.39247216,-13.233882,-12.39256143,-12.79076,-12.4784214,-12.011082,-12.28383194,-13.164234
2.911,-12.37559856,-13.18703,-12.37563689,-12.758795,-12.46145016,-11.951103,-12.26718889,-13.19979
2.912,-12.35877131,-13.193441,-12.35875924,-12.770101,-12.44452504,-11.946218,-12.25059125,-13.13309
2.913,-12.34199023,-13.135923,-12.34192829,-12.716508,-12.42764583,-11.948785,-12.23403883,-13.058022
2.914,-12.3252551,-13.133797,-12.32514382,-12.67254,-12.41081236,-11.960355,-12.21753143,-13.052066
2.915,-12.30856574,-13.126248,-12.30840563,-12.601965,-12.39402441,-11.880836,-12.20106887,-13.089491
2.916,-12.29192195,-13.097761,-12.29171353,-12.701277,-12.37728179,-11.922299,-12.18465095,-13.029148
2.917,-12.27532352,-13.057499,-12.27506731,-12.59788,-12.36058432,-11.879079,-12.16827748,-13.055328
2.918,-12.25877028,-13.109224,-12.25846678,-12.697554,-12.3439318,-11.899672,-12.15194828,-12.965064
2.919,-12.24226202,-13.012818,-12.24191175,-12.596072,-12.32732404,-11.834402,-12.13566315,-12.943856
2.92,-12.22579855,-12.975288,-12.22540201,-12.534417,-12.31076086,-11.798912,-12.11942192,-12.892928
2.921,-12.20937969,-13.029387,-12.20893738,-12.516179,-12.29424206,-11.775059,-12.10322441,-12.910221
2.922,-12.19300525,-13.000073,-12.19251767,-12.55611,-12.27776747,-11.78931,-12.08707042,-12.861285
2.923,-12.17667504,-12.933265,-12.17614269,-12.494617,-12.26133691,-11.767054,-12.07095978,-12.910958
2.924,-12.16038888,-12.923275,-12.15981225,-12.532195,-12.24495018,-11.754448,-12.05489231,-12.828617
2.925,-12.14414658,-12.945083,-12.14352616,-12.490496,-12.2286071,-11.738947,-12.03886783,-12.826221
2.926,-12.12794797,-12.912922,-12.12728423,-12.455464,-12.21230751,-11.704884,-12.02288617,-12.766649
2.927,-12.11179285,-12.872079,-12.11108629,-12.403805,-12.19605121,-11.697901,-12.00694715,-12.757724
2.928,-12.09568106,-12.832002,-12.09493216,-12.388756,-12.17983805,-11.678515,-11.9910506,-12.71905
2.929,-12.07961242,-12.833227,-12.07882164,-12.390061,-12.16366782,-11.687847,-11.97519634,-12.726027
2.93,-12.06358674,-12.85429,-12.06275457,-12.380395,-12.14754038,-11.694628,-11.9593842,-12.704614
2.931,-12.04760386,-12.777228,-12.04673076,-12.323602,-12.13145554,-11.661167,-11.94361402,-12.694916
2.932,-12.0316636,-12.791335,-12.03075003,-12.357345,-12.11541312,-11.601041,-11.92788562,-12.68402
2.933,-12.01576579,-12.740684,-12.01481222,-12.323429,-12.09941297,-11.619975,-11.91219884,-12.617224
2.934,-11.99991025,-12.714293,-11.99891714,-12.239475,-12.08345491,-11.588284,-11.89655351,-12.625002
2.935,-11.98409682,-12.701539,-11.98306463,-12.31205,-12.06753878,-11.573447,-11.88094947,-12.533357
2.936,-11.96832532,-12.674435,-11.96725451,-12.213885,-12.05166441,-11.535551,-11.86538656,-12.574318
2.937,-11.9525956,-12.706502,-11.95148662,-12.208138,-12.03583163,-11.551878,-11.8498646,-12.532231
2.938,-11.93690749,-12.677582,-11.93576077,-12.187634,-12.02004028,-11.528358,-11.83438345,-12.508309
2.939,-11.92126081,-12.591743,-11.92007682,-12.150912,-12.0042902,-11.487642,-11.81894293,-12.527487
2.94,-11.90565541,-12.619943,-11.90443458,-12.148738,-11.98858122,-11.532475,-11.8035429,-12.518141
2.941,-11.89009113,-12.589068,-11.8888339,-12.118863,-11.97291319,-11.457193,-11.78818319,-12.492351
2.942,-11.8745678,-12.56924,-11.87327461,-12.133368,-11.95728595,-11.460397,-11.77286364,-12.455272
2.943,-11.85908526,-12.545641,-11.85775654,-12.105605,-11.94169934,-11.41195,-11.75758411,-12.398796
2.944,-11.84364336,-12.514202,-11.84227955,-12.061074,-11.92615321,-11.441957,-11.74234444,-12.357819
2.945,-11.82824193,-12.517934,-11.82684346,-12.087022,-11.91064739,-11.386801,-11.72714447,-12.395187
2.946,-11.81288083,-12.493655,-11.81144811,-12.025467,-11.89518174,-11.447224,-11.71198406,-12.387964
2.947,-11.79755989,-12.462859,-11.79609336,-12.004785,-11.8797561,-11.373383,-11.69686305,-12.33774
2.948,-11.78227896,-12.491449,-11.78077904,-11.993003,-11.86437032,-11.373816,-11.68178129,-12.349374
2.949,-11.76703789,-12.471952,-11.76550499,-12.00879,-11.84902424,-11.381164,-11.66673863,-12.302524
2.95,-11.75183653,-12.423408,-11.75027107,-11.860645,-11.83371773,-11.297597,-11.65173494,-12.313237
2.951,-11.73667472,-12.456247,-11.73507712,-11.932039,-11.81845062,-11.38097,-11.63677005,-12.303663
2.952,-11.72155232,-12.42223,-11.71992298,-11.910522,-11.80322278,-11.319871,-11.62184383,-12.270901
2.953,-11.70646918,-12.390576,-11.70480851,-11.898875,-11.78803406,-11.248512,-11.60695613,-12.208355
2.954,-11.69142515,-12.372179,-11.68973355,-11.878218,-11.7728843,-11.31801,-11.59210681,-12.225883
2.955,-11.67642009,-12.351972,-11.67469796,-11.91026,-11.75777338,-11.282454,-11.57729572,-12.208006
2.956,-11.66145384,-12.338064,-11.65970159,-11.834664,-11.74270113,-11.224908,-11.56252273,-12.176378
2.957,-11.64652627,-12.330564,-11.64474429,-11.850586,-11.72766743,-11.222731,-11.54778769,-12.139434
2.958,-11.63163723,-12.311662,-11.62982591,-11.790164,-11.71267213,-11.229834,-11.53309047,-12.100577
2.959,-11.61678658,-12.267768,-11.61494632,-11.81256,-11.69771508,-11.188963,-11.51843093,-12.075176
2.96,-11.60197417,-12.255183,-11.60010537,-11.755199,-11.68279616,-11.169271,-11.50380892,-12.027579
2.961,-11.58719988,-12.28411,-11.58530291,-11.758621,-11.66791522,-11.128963,-11.48922432,-12.03035
2.962,-11.57246355,-12.209391,-11.5705388,-11.716738,-11.65307213,-11.144118,-11.47467698,-11.997209
2.963,-11.55776506,-12.250322,-11.55581291,-11.750198,-11.63826674,-11.199216,-11.46016679,-12.025779
2.964,-11.54310425,-12.201954,-11.54112509,-11.672437,-11.62349893,-11.131832,-11.44569359,-11.963645
2.965,-11.52848101,-12.236738,-11.5264752,-11.725199,-11.60876855,-11.103042,-11.43125726,-11.99128
2.966,-11.51389519,-12.113643,-11.51186311,-11.6575,-11.59407548,-11.066508,-11.41685766,-11.975206
2.967,-11.49934665,-12.127646,-11.49728869,-11.635603,-11.57941959,-11.079081,-11.40249468,-11.952982
2.968,-11.48483527,-12.075023,-11.48275178,-11.650358,-11.56480074,-11.072393,-11.38816817,-11.893558
2.969,-11.47036092,-12.123841,-11.46825227,-11.601727,-11.5502188,-11.074835,-11.37387801,-11.904045
2.97,-11.45592345,-12.115783,-11.45379002,-11.607513,-11.53567364,-11.0578,-11.35962407,-11.852478
2.971,-11.44152275,-12.064005,-11.43936488,-11.593564,-11.52116513,-10.999893,-11.34540622,-11.840847
2.972,-11.42715867,-12.039223,-11.42497674,-11.540623,-11.50669315,-11.009883,-11.33122434,-11.808933
2.973,-11.4128311,-12.074654,-11.41062546,-11.518579,-11.49225757,-11.010096,-11.3170783,-11.791583
2.974,-11.3985399,-12.037096,-11.39631091,-11.559652,-11.47785826,-11.000243,-11.30296798,-11.782165
2.975,-11.38428495,-12.006758,-11.38203296,-11.530756,-11.4634951,-10.923493,-11.28889326,-11.763016
2.976,-11.37006612,-11.999473,-11.36779149,-11.529572,-11.44916796,-10.955849,-11.27485401,-11.727217
2.977,-11.35588328,-11.939154,-11.35358636,-11.464996,-11.43487672,-10.896418,-11.2608501,-11.703908
2.978,-11.34173632,-11.948463,-11.33941745,-11.451374,-11.42062126,-10.921486,-11.24688143,-11.664553
2.979,-11.32762511,-11.934407,-11.32528463,-11.431125,-11.40640145,-10.879744,-11.23294787,-11.700913
2.98,-11.31354952,-11.946697,-11.31118779,-11.405425,-11.39221718,-10.932006,-11.2190493,-11.693565
2.981,-11.29950944,-11.891815,-11.29712679,-11.38805,-11.37806832,-10.842782,-11.2051856,-11.625875
2.982,-11.28550474,-11.894471,-11.2831015,-11.392635,-11.36395476,-10.884851,-11.19135665,-11.557055
2.983,-11.2715353,-11.907966,-11.26911182,-11.343884,-11.34987637,-10.842839,-11.17756234,-11.602796
2.984,-11.25760101,-11.835543,-11.25515762,-11.305104,-11.33583304,-10.795484,-11.16380256,-11.604692
2.985,-11.24370175,-11.848087,-11.24123878,-11.32371,-11.32182466,-10.800217,-11.15007718,-11.601238
2.986,-11.22983739,-11.804875,-11.22735517,-11.327767,-11.3078511,-10.785342,-11.13638609,-11.562735
2.987,-11.21600782,-11.81002,-11.21350669,-11.308525,-11.29391225,-10.798633,-11.12272918,-11.479506
2.988,-11.20221293,-11.781228,-11.1996932,-11.286203,-11.280008,-10.783495,-11.10910633,-11.464926
2.989,-11.1884526,-11.742997,-11.1859146,-11.232855,-11.26613823,-10.719279,-11.09551744,-11.498492
2.99,-11.17472671,-11.714045,-11.17217077,-11.19272,-11.25230283,-10.699636,-11.08196239,-11.475898
2.991,-11.16103516,-11.715882,-11.15846158,-11.225451,-11.23850169,-10.734697,-11.06844108,-11.490033
2.992,-11.14737782,-11.7226,-11.14478694,-11.180639,-11.2247347,-10.698678,-11.05495338,-11.389161
2.993,-11.1337546,-11.688198,-11.13114672,-11.169991,-11.21100174,-10.727502,-11.04149919,-11.433413
2.994,-11.12016536,-11.702895,-11.1175408,-11.158413,-11.19730271,-10.682323,-11.02807841,-11.38223
2.995,-11.10661001,-11.708648,-11.10396908,-11.1731,-11.18363749,-10.657665,-11.01469093,-11.335067
2.996,-11.09308844,-11.638058,-11.09043145,-11.113934,-11.17000598,-10.639982,-11.00133663,-11.324383
2.997,-11.07960053,-11.607317,-11.07692779,-11.096514,-11.15640808,-10.638344,-10.98801542,-11.370371
2.998,-11.06614618,-11.574138,-11.06345799,-11.147259,-11.14284366,-10.632493,-10.97472718,-11.314791
2.999,-11.05272528,-11.637332,-11.05002195,-11.092617,-11.12931264,-10.614774,-10.96147182,-11.270947
3,-11.03933772,-11.616228,-11.03661955,-11.088946,-11.11581489,-10.627954,-10.94824922,-11.29181
3.001,-11.0259834,-11.520199,-11.02325068,-11.045259,-11.10235032,-10.583147,-10.93505929,-11.260715
3.002,-11.01266221,-11.56877,-11.00991525,-11.064273,-11.08891882,-10.573989,-10.92190191,-11.263273
3.003,-10.99937404,-11.554926,-10.99661313,-11.013297,-11.0755203,-10.562459,-10.908777,-11.208707
3.004,-10.98611879,-11.541235,-10.98334423,-10.997001,-11.06215463,-10.548351,-10.89568445,-11.20801
3.005,-10.97289636,-11.479374,-10.97010844,-11.003481,-11.04882174,-10.529238,-10.88262415,-11.131908
3.006,-10.95970664,-11.514058,-10.95690566,-10.996779,-11.0355215,-10.542027,-10.86959601,-11.172629
3.007,-10.94654954,-11.459326,-10.94373577,-10.945027,-11.02225382,-10.506845,-10.85659992,-11.151286
3.008,-10.93342495,-11.416856,-10.93059868,-10.935308,-11.00901861,-10.509808,-10.8436358,-11.151139
3.009,-10.92033276,-11.434114,-10.91749429,-10.915942,-10.99581575,-10.460645,-10.83070353,-11.075495
3.01,-10.90727289,-11.428954,-10.90442249,-10.918015,-10.98264516,-10.487978,-10.81780302,-11.083147
3.011,-10.89424523,-11.45495,-10.89138318,-10.942165,-10.96950673,-10.487359,-10.80493418,-11.095232
3.012,-10.88124967,-11.353841,-10.87837626,-10.856045,-10.95640037,-10.41384,-10.79209691,-11.053308
3.013,-10.86828613,-11.391641,-10.86540163,-10.839228,-10.94332598,-10.396667,-10.77929111,-11.04199
3.014,-10.8553545,-11.387932,-10.85245919,-10.850724,-10.93028346,-10.403513,-10.76651669,-11.039207
3.015,-10.84245469,-11.414102,-10.83954884,-10.855262,-10.91727272,-10.394773,-10.75377355,-10.999576
3.016,-10.8295866,-11.334077,-10.82667049,-10.791607,-10.90429365,-10.393277,-10.7410616,-11.027762
3.017,-10.81675014,-11.344365,-10.81382403,-10.829187,-10.89134618,-10.357254,-10.72838074,-10.987438
3.018,-10.8039452,-11.31211,-10.80100936,-10.828653,-10.8784302,-10.396205,-10.71573089,-10.952621
3.019,-10.7911717,-11.319704,-10.7882264,-10.781016,-10.86554561,-10.38315,-10.70311195,-10.954026
3.02,-10.77842954,-11.248356,-10.77547505,-10.740688,-10.85269233,-10.335697,-10.69052382,-10.904474
3.021,-10.76571863,-11.244027,-10.76275521,-10.716603,-10.83987027,-10.315919,-10.67796642,-10.915201
3.022,-10.75303887,-11.257063,-10.75006678,-10.707542,-10.82707933,-10.324058,-10.66543966,-10.883179
3.023,-10.74039017,-11.246958,-10.73740968,-10.706329,-10.81431942,-10.312786,-10.65294344,-10.938281
3.024,-10.72777245,-11.197942,-10.7247838,-10.688777,-10.80159045,-10.277717,-10.64047768,-10.84332
3.025,-10.7151856,-11.21592,-10.71218906,-10.63461,-10.78889233,-10.263233,-10.62804229,-10.890559
3.026,-10.70262954,-11.203624,-10.69962536,-10.654593,-10.77622497,-10.277719,-10.61563718,-10.879521
3.027,-10.69010417,-11.183453,-10.68709261,-10.660049,-10.76358828,-10.277613,-10.60326226,-10.795513
3.028,-10.67760942,-11.160278,-10.67459073,-10.623335,-10.75098218,-10.224554,-10.59091745,-10.825717
3.029,-10.66514519,-11.116225,-10.66211961,-10.611829,-10.73840657,-10.21981,-10.57860265,-10.80908
3.03,-10.65271138,-11.146879,-10.64967917,-10.620347,-10.72586137,-10.21279,-10.56631779,-10.726418
3.031,-10.64030792,-11.139915,-10.63726932,-10.558447,-10.7133465,-10.200769,-10.55406277,-10.748924
3.032,-10.62793471,-11.101547,-10.62488998,-10.553854,-10.70086185,-10.175191,-10.54183751,-10.734282
3.033,-10.61559168,-11.093151,-10.61254104,-10.549505,-10.68840736,-10.213499,-10.52964192,-10.715757
3.034,-10.60327872,-11.074534,-10.60022243,-10.559361,-10.67598293,-10.173422,-10.51747593,-10.68973
3.035,-10.59099577,-11.026205,-10.58793406,-10.499095,-10.66358848,-10.089297,-10.50533945,-10.653562
3.036,-10.57874272,-11.069253,-10.57567584,-10.530844,-10.65122393,-10.170184,-10.49323239,-10.668056
