"Freq [GHz]","dB(S(2,3)) []","dB(S(4,2)) []","dB(S(4,3)) []"
2.884,-20.4949295499327,-3.22855286770215,-3.84423379152211
2.885,-20.4678743007027,-3.22707722838984,-3.84743345869296
2.886,-20.4408573033838,-3.22559688365266,-3.8506464837591
2.887,-20.41387825391,-3.22411183598827,-3.85387291262858
2.888,-20.386936850569,-3.22262208792983,-3.85711279145473
2.889,-20.3600327939805,-3.22112764204645,-3.86036616663761
2.89,-20.3331657870754,-3.21962850094357,-3.86363308482532
2.891,-20.3063355350753,-3.21812466726336,-3.86691359291543
2.892,-20.2795417454716,-3.21661614368516,-3.87020773805639
2.893,-20.252784128006,-3.21510293292592,-3.87351556764892
2.894,-20.2260623946498,-3.21358503774058,-3.8768371293474
2.895,-20.1993762595852,-3.21206246092254,-3.88017247106139
2.896,-20.1727254391849,-3.21053520530405,-3.88352164095695
2.897,-20.1461096519936,-3.20900327375674,-3.88688468745819
2.898,-20.119528618709,-3.20746666919194,-3.89026165924866
2.899,-20.0929820621628,-3.20592539456119,-3.89365260527284
2.9,-20.0664697073028,-3.20437945285674,-3.89705757473761
2.901,-20.0399912811742,-3.2028288471119,-3.90047661711374
2.902,-20.0135465129019,-3.20127358040155,-3.90390978213737
2.903,-19.9871351336725,-3.19971365584264,-3.90735711981155
2.904,-19.9607568767173,-3.19814907659457,-3.91081868040772
2.905,-19.9344114772945,-3.19657984585976,-3.9142945144672
2.906,-19.9080986726722,-3.19500596688403,-3.91778467280281
2.907,-19.8818182021117,-3.19342744295714,-3.92128920650034
2.908,-19.8555698068508,-3.19184427741328,-3.92480816692015
2.909,-19.8293532300872,-3.1902564736315,-3.92834160569867
2.91,-19.8031682169626,-3.18866403503627,-3.93188957475004
2.911,-19.7770145145461,-3.18706696509793,-3.93545212626766
2.912,-19.7508918718191,-3.1854652673332,-3.93902931272575
2.913,-19.724800039659,-3.1838589453057,-3.94262118688103
2.914,-19.6987387708241,-3.18224800262647,-3.94622780177424
2.915,-19.6727078199384,-3.18063244295443,-3.94984921073183
2.916,-19.6467069434762,-3.17901226999697,-3.95348546736757
2.917,-19.6207358997477,-3.17738748751043,-3.95713662558416
2.918,-19.5947944488838,-3.17575809930062,-3.96080273957494
2.919,-19.5688823528221,-3.17412410922339,-3.9644838638255
2.92,-19.5429993752923,-3.17248552118515,-3.96818005311537
2.921,-19.517145281802,-3.17084233914341,-3.97189136251972
2.922,-19.4913198396229,-3.16919456710733,-3.975617847411
2.923,-19.465522817777,-3.16754220913824,-3.97935956346074
2.924,-19.4397539870227,-3.16588526935027,-3.98311656664113
2.925,-19.4140131198418,-3.16422375191084,-3.98688891322684
2.926,-19.3882999904259,-3.16255766104127,-3.99067665979674
2.927,-19.3626143746632,-3.16088700101731,-3.99447986323562
2.928,-19.336956050126,-3.15921177616979,-3.99829858073593
2.929,-19.3113247960573,-3.1575319908851,-4.00213286979959
2.93,-19.2857203933586,-3.15584764960584,-4.00598278823973
2.931,-19.2601426245771,-3.15415875683143,-4.0098483941825
2.932,-19.2345912738939,-3.15246531711863,-4.01372974606885
2.933,-19.209066127111,-3.15076733508223,-4.01762690265632
2.934,-19.18356697164,-3.14906481539557,-4.0215399230209
2.935,-19.1580935964899,-3.14735776279123,-4.02546886655881
2.936,-19.1326457922555,-3.14564618206157,-4.02941379298837
2.937,-19.1072233511056,-3.14393007805944,-4.03337476235185
2.938,-19.0818260667717,-3.14220945569872,-4.03735183501732
2.939,-19.0564537345367,-3.14048431995499,-4.04134507168049
2.94,-19.0311061512239,-3.13875467586621,-4.04535453336664
2.941,-19.0057831151857,-3.13702052853327,-4.04938028143251
2.942,-18.9804844262926,-3.13528188312071,-4.05342237756815
2.943,-18.955209885923,-3.13353874485735,-4.05748088379888
2.944,-18.9299592969521,-3.13179111903697,-4.06155586248721
2.945,-18.9047324637415,-3.1300390110189,-4.06564737633474
2.946,-18.8795291921291,-3.12828242622881,-4.06975548838415
2.947,-18.8543492894186,-3.1265213701593,-4.07388026202114
2.948,-18.8291925643692,-3.12475584837058,-4.07802176097637
2.949,-18.8040588271863,-3.12298586649119,-4.08218004932748
2.95,-18.778947889511,-3.12121143021871,-4.08635519150107
2.951,-18.7538595644108,-3.11943254532039,-4.09054725227464
2.952,-18.7287936663697,-3.11764921763389,-4.09475629677872
2.953,-18.7037500112786,-3.11586145306802,-4.09898239049876
2.954,-18.6787284164266,-3.11406925760342,-4.10322559927725
2.955,-18.6537287004908,-3.11227263729328,-4.10748598931575
2.956,-18.6287506835281,-3.11047159826406,-4.1117636271769
2.957,-18.6037941869654,-3.10866614671627,-4.11605857978654
2.958,-18.5788590335912,-3.10685628892514,-4.12037091443576
2.959,-18.5539450475465,-3.10504203124145,-4.12470069878298
2.96,-18.5290520543162,-3.10322338009216,-4.12904800085605
2.961,-18.5041798807207,-3.1014003419813,-4.1334128890544
2.962,-18.479328354907,-3.09957292349063,-4.13779543215107
2.963,-18.4544973063409,-3.09774113128047,-4.14219569929496
2.964,-18.4296865657982,-3.09590497209043,-4.14661376001286
2.965,-18.4048959653568,-3.09406445274023,-4.15104968421167
2.966,-18.3801253383887,-3.09221958013048,-4.15550354218054
2.967,-18.3553745195521,-3.09037036124343,-4.15997540459306
2.968,-18.330643344783,-3.08851680314382,-4.16446534250941
2.969,-18.3059316512883,-3.08665891297968,-4.1689734273786
2.97,-18.2812392775373,-3.08479669798309,-4.17349973104065
2.971,-18.256566063255,-3.0829301654711,-4.17804432572883
2.972,-18.2319118494138,-3.08105932284643,-4.18260728407184
2.973,-18.2072764782266,-3.07918417759839,-4.18718867909611
2.974,-18.1826597931397,-3.0773047373037,-4.19178858422802
2.975,-18.158061638825,-3.07542100962729,-4.19640707329617
2.976,-18.1334818611736,-3.07353300232323,-4.20104422053362
2.977,-18.1089203072883,-3.07164072323551,-4.20570010058024
2.978,-18.084376825477,-3.06974418029893,-4.21037478848493
2.979,-18.0598512652456,-3.06784338154001,-4.21506835970797
2.98,-18.0353434772917,-3.06593833507779,-4.21978089012332
2.981,-18.0108533134974,-3.06402904912478,-4.22451245602096
2.982,-17.9863806269233,-3.06211553198782,-4.22926313410919
2.983,-17.9619252718018,-3.06019779206896,-4.23403300151702
2.984,-17.9374871035305,-3.05827583786642,-4.2388221357965
2.985,-17.9130659786662,-3.05634967797544,-4.24363061492508
2.986,-17.8886617549188,-3.05441932108922,-4.24845851730803
2.987,-17.8642742911445,-3.05248477599986,-4.25330592178077
2.988,-17.8399034473407,-3.05054605159925,-4.25817290761132
2.989,-17.8155490846392,-3.04860315688008,-4.26305955450269
2.99,-17.7912110653008,-3.04665610093669,-4.26796594259528
2.991,-17.7668892527093,-3.04470489296608,-4.27289215246933
2.992,-17.7425835113658,-3.04274954226888,-4.27783826514737
2.993,-17.7182937068831,-3.04079005825027,-4.28280436209664
2.994,-17.6940197059799,-3.03882645042099,-4.28779052523155
2.995,-17.6697613764757,-3.03685872839829,-4.29279683691621
2.996,-17.6455185872849,-3.03488690190695,-4.29782337996681
2.997,-17.6212912084118,-3.03291098078023,-4.3028702376542
2.998,-17.5970791109453,-3.03093097496093,-4.30793749370632
2.999,-17.5728821670532,-3.02894689450234,-4.31302523231076
3,-17.548700249978,-3.02695874956927,-4.31813353811724
3.001,-17.5245332340309,-3.02496655043912,-4.32326249624014
3.002,-17.5003809945872,-3.02297030750285,-4.3284121922611
3.003,-17.4762434080816,-3.02097003126603,-4.33358271223146
3.004,-17.4521203520029,-3.01896573234992,-4.33877414267489
3.005,-17.4280117048896,-3.01695742149247,-4.34398657058994
3.006,-17.403917346325,-3.01494510954941,-4.34922008345259
3.007,-17.3798371569323,-3.01292880749535,-4.35447476921886
3.008,-17.3557710183707,-3.01090852642475,-4.35975071632738
3.009,-17.3317188133302,-3.00888427755312,-4.365048013702
3.01,-17.3076804255274,-3.00685607221804,-4.3703667507544
3.011,-17.2836557397014,-3.00482392188025,-4.37570701738669
3.012,-17.2596446416089,-3.00278783812482,-4.38106890399405
3.013,-17.2356470180205,-3.0007478326622,-4.38645250146735
3.014,-17.2116627567161,-2.99870391732934,-4.39185790119582
3.015,-17.1876917464811,-2.99665610409085,-4.39728519506964
3.016,-17.163733877102,-2.99460440504014,-4.40273447548266
3.017,-17.1397890393626,-2.99254883240047,-4.40820583533502
3.018,-17.1158571250402,-2.99048939852628,-4.41369936803585
3.019,-17.0919380269013,-2.98842611590413,-4.41921516750591
3.02,-17.0680316386981,-2.98635899715404,-4.42475332818033
3.021,-17.0441378551647,-2.98428805503057,-4.43031394501124
3.022,-17.0202565720132,-2.98221330242403,-4.43589711347052
3.023,-16.9963876859305,-2.98013475236166,-4.44150292955248
3.024,-16.972531094574,-2.97805241800883,-4.44713148977657
3.025,-16.9486866965687,-2.97596631267026,-4.45278289119012
3.026,-16.9248543915036,-2.9738764497912,-4.45845723137104
3.027,-16.9010340799278,-2.97178284295866,-4.46415460843056
3.028,-16.877225663348,-2.96968550590265,-4.46987512101597
3.029,-16.8534290442244,-2.96758445249739,-4.47561886831333
3.03,-16.8296441259679,-2.9654796967626,-4.4813859500503
3.031,-16.8058708129367,-2.96337125286471,-4.48717646649877
3.032,-16.7821090104332,-2.96125913511812,-4.49299051847771
3.033,-16.7583586247009,-2.95914335798648,-4.49882820735591
3.034,-16.7346195629216,-2.95702393608393,-4.50468963505471
3.035,-16.7108917332122,-2.95490088417647,-4.5105749040508
3.036,-16.6871750446214,-2.95277421718316,-4.51648411737898
3.037,-16.6634694071278,-2.95064395017745,-4.52241737863497
3.038,-16.639774731636,-2.94851009838847,-4.52837479197812
3.039,-16.6160909299747,-2.94637267720242,-4.53435646213425
3.04,-16.5924179148931,-2.94423170216376,-4.54036249439842
3.041,-16.5687556000594,-2.94208718897665,-4.54639299463772
3.042,-16.5451039000568,-2.93993915350626,-4.55244806929404
3.043,-16.5214627303822,-2.93778761178008,-4.55852782538687
3.044,-16.4978320074426,-2.93563257998932,-4.56463237051613
3.045,-16.4742116485534,-2.93347407449025,-4.57076181286489
3.046,-16.4506015719358,-2.93131211180557,-4.57691626120223
3.047,-16.427001696714,-2.92914670862577,-4.58309582488602
3.048,-16.4034119429135,-2.92697788181057,-4.58930061386567
3.049,-16.3798322314582,-2.92480564839027,-4.595530738685
3.05,-16.3562624841688,-2.92263002556713,-4.60178631048497
3.051,-16.33270262376,-2.92045103071686,-4.60806744100652
3.052,-16.3091525738386,-2.91826868138994,-4.61437424259333
3.053,-16.2856122589018,-2.91608299531315,-4.62070682819462
3.054,-16.2620816043344,-2.91389399039089,-4.62706531136796
3.055,-16.2385605364074,-2.91170168470671,-4.63344980628201
3.056,-16.2150489822756,-2.90950609652473,-4.63986042771936
3.057,-16.1915468699761,-2.90730724429107,-4.64629729107926
3.058,-16.1680541284261,-2.90510514663539,-4.65276051238043
3.059,-16.1445706874213,-2.90289982237224,-4.6592502082638
3.06,-16.121096477634,-2.9006912905027,-4.66576649599533
3.061,-16.0976314306112,-2.89847957021572,-4.67230949346871
3.062,-16.0741754787731,-2.89626468088971,-4.67887931920815
3.063,-16.0507285554117,-2.89404664209398,-4.68547609237114
3.064,-16.0272905946885,-2.89182547359034,-4.69209993275116
3.065,-16.0038615316335,-2.88960119533453,-4.69875096078045
3.066,-15.9804413021436,-2.88737382747779,-4.70542929753272
3.067,-15.9570298429808,-2.88514339036839,-4.71213506472587
3.068,-15.933627091771,-2.88290990455318,-4.71886838472472
3.069,-15.9102329870027,-2.88067339077913,-4.72562938054371
3.07,-15.8868474680252,-2.87843386999489,-4.73241817584954
3.071,-15.8634704750477,-2.87619136335235,-4.73923489496395
3.072,-15.8401019491381,-2.87394589220826,-4.7460796628663
3.073,-15.8167418322209,-2.87169747812572,-4.75295260519628
3.074,-15.7933900670773,-2.86944614287585,-4.75985384825655
3.075,-15.7700465973428,-2.86719190843937,-4.76678351901537
3.076,-15.746711367507,-2.86493479700817,-4.77374174510921
3.077,-15.7233843229118,-2.86267483098695,-4.78072865484536
3.078,-15.7000654097509,-2.86041203299484,-4.78774437720456
3.079,-15.6767545750683,-2.858146425867,-4.7947890418435
3.08,-15.6534517667578,-2.8558780326563,-4.80186277909747
3.081,-15.6301569335617,-2.8536068766349,-4.80896571998282
3.082,-15.6068700250701,-2.85133298129594,-4.81609799619953
3.083,-15.5835909917199,-2.8490563703552,-4.82325974013371
3.084,-15.5603197847939,-2.84677706775271,-4.83045108486009
3.085,-15.5370563564204,-2.84449509765449,-4.83767216414446
3.086,-15.513800659572,-2.84221048445415,-4.84492311244615
3.087,-15.490552648065,-2.83992325277467,-4.85220406492043
3.088,-15.4673122765589,-2.83763342746994,-4.85951515742091
3.089,-15.4440795005555,-2.83534103362665,-4.86685652650193
3.09,-15.4208542763986,-2.83304609656582,-4.87422830942092
3.091,-15.3976365612728,-2.83074864184462,-4.88163064414069
3.092,-15.3744263132037,-2.82844869525801,-4.88906366933178
3.093,-15.3512234910571,-2.82614628284053,-4.89652752437467
3.094,-15.3280280545381,-2.82384143086797,-4.90402234936209
3.095,-15.3048399641914,-2.82153416585917,-4.91154828510121
3.096,-15.2816591814004,-2.81922451457769,-4.9191054731158
3.097,-15.2584856683867,-2.81691250403363,-4.92669405564844
3.098,-15.2353193882104,-2.8145981614853,-4.93431417566257
3.099,-15.2121603047691,-2.81228151444107,-4.94196597684464
3.1,-15.1890083827979,-2.80996259066109,-4.94964960360616
3.101,-15.1658635878692,-2.80764141815903,-4.95736520108565
3.102,-15.1427258863924,-2.80531802520393,-4.96511291515071
3.103,-15.1195952456138,-2.80299244032196,-4.97289289239992
3.104,-15.0964716336164,-2.80066469229813,-4.98070528016472
3.105,-15.0733550193195,-2.79833481017824,-4.98855022651133
3.106,-15.0502453724793,-2.79600282327052,-4.99642788024253
3.107,-15.027142663688,-2.79366876114755,-5.00433839089946
3.108,-15.0040468643744,-2.79133265364801,-5.01228190876334
3.109,-14.9809579468036,-2.78899453087851,-5.02025858485719
3.11,-14.9578758840773,-2.78665442321543,-5.0282685709474
3.111,-14.9348006501333,-2.7843123613067,-5.03631201954543
3.112,-14.9117322197462,-2.78196837607371,-5.04438908390926
3.113,-14.8886705685273,-2.77962249871303,-5.05249991804495
3.114,-14.8656156729245,-2.77727476069836,-5.06064467670802
3.115,-14.8425675102229,-2.77492519378231,-5.0688235154049
3.116,-14.8195260585447,-2.77257382999827,-5.07703659039421
3.117,-14.7964912968495,-2.77022070166225,-5.08528405868807
3.118,-14.7734632049346,-2.76786584137474,-5.09356607805331
3.119,-14.7504417634354,-2.76550928202258,-5.10188280701258
3.12,-14.7274269538253,-2.76315105678082,-5.1102344048455
3.121,-14.7044187584166,-2.76079119911458,-5.11862103158967
3.122,-14.6814171603603,-2.7584297427809,-5.12704284804162
3.123,-14.6584221436472,-2.75606672183066,-5.13550001575773
3.124,-14.6354336931074,-2.75370217061042,-5.14399269705505
3.125,-14.6124517944117,-2.75133612376434,-5.15252105501203
3.126,-14.5894764340713,-2.748968616236,-5.16108525346923
3.127,-14.5665075994389,-2.74659968327033,-5.16968545702996
3.128,-14.5435452787086,-2.74422936041549,-5.17832183106073
3.129,-14.5205894609172,-2.74185768352475,-5.18699454169178
3.13,-14.4976401359439,-2.73948468875841,-5.19570375581743
3.131,-14.4746972945118,-2.73711041258562,-5.20444964109637
3.132,-14.4517609281878,-2.73473489178641,-5.21323236595185
3.133,-14.4288310293837,-2.73235816345341,-5.22205209957182
3.134,-14.4059075913565,-2.72998026499393,-5.23090901190896
3.135,-14.3829906082095,-2.72760123413168,-5.23980327368062
3.136,-14.3600800748927,-2.72522110890883,-5.24873505636867
3.137,-14.3371759872036,-2.72283992768783,-5.25770453221921
3.138,-14.314278341788,-2.72045772915329,-5.2667118742423
3.139,-14.291387136141,-2.71807455231395,-5.27575725621142
3.14,-14.2685023686073,-2.71569043650454,-5.28484085266301
3.141,-14.2456240383825,-2.71330542138769,-5.29396283889573
3.142,-14.2227521455136,-2.71091954695581,-5.30312339096977
3.143,-14.1998866909002,-2.70853285353305,-5.31232268570591
3.144,-14.1770276762952,-2.70614538177712,-5.32156090068456
3.145,-14.1541751043056,-2.70375717268128,-5.33083821424466
3.146,-14.1313289783937,-2.70136826757613,-5.34015480548246
3.147,-14.1084893028778,-2.69897870813163,-5.34951085425016
3.148,-14.0856560829334,-2.69658853635889,-5.35890654115441
3.149,-14.0628293245938,-2.69419779461212,-5.36834204755481
3.15,-14.0400090347519,-2.69180652559048,-5.37781755556206
3.151,-14.01719522116,-2.68941477234004,-5.38733324803621
3.152,-13.9943878924322,-2.68702257825559,-5.39688930858453
3.153,-13.9715870580443,-2.68462998708255,-5.40648592155956
3.154,-13.9487927283358,-2.68223704291884,-5.41612327205662
3.155,-13.9260049145102,-2.67984379021681,-5.42580154591156
3.156,-13.9032236286368,-2.67745027378501,-5.43552092969808
3.157,-13.8804488836513,-2.67505653879018,-5.44528161072502
3.158,-13.8576806933574,-2.67266263075898,-5.4550837770335
3.159,-13.8349190724274,-2.67026859557997,-5.46492761739385
3.16,-13.8121640364042,-2.66787447950539,-5.47481332130241
3.161,-13.7894156017014,-2.66548032915303,-5.4847410789782
3.162,-13.7666737856057,-2.66308619150808,-5.49471108135926
3.163,-13.7439386062771,-2.66069211392495,-5.50472352009903
3.164,-13.7212100827509,-2.65829814412911,-5.51477858756242
3.165,-13.6984882349384,-2.65590433021892,-5.52487647682173
3.166,-13.6757730836284,-2.65351072066744,-5.53501738165234
3.167,-13.6530646504886,-2.65111736432423,-5.54520149652832
3.168,-13.6303629580666,-2.64872431041717,-5.55542901661772
3.169,-13.6076680297916,-2.64633160855425,-5.56570013777773
3.17,-13.5849798899752,-2.64393930872534,-5.57601505654965
3.171,-13.562298563813,-2.641547461304,-5.58637397015358
3.172,-13.5396240773862,-2.63915611704922,-5.59677707648295
3.173,-13.5169564576624,-2.63676532710716,-5.60722457409888
3.174,-13.4942957324975,-2.63437514301298,-5.61771666222418
3.175,-13.4716419306366,-2.63198561669248,-5.62825354073724
3.176,-13.4489950817155,-2.62959680046391,-5.63883541016567
3.177,-13.4263552162625,-2.62720874703963,-5.64946247167971
3.178,-13.4037223656993,-2.62482150952784,-5.66013492708528
3.179,-13.3810965623423,-2.62243514143429,-5.67085297881701
3.18,-13.3584778394047,-2.62004969666395,-5.68161682993075
3.181,-13.3358662309973,-2.61766522952266,-5.69242668409609
3.182,-13.3132617721301,-2.61528179471883,-5.70328274558842
3.183,-13.2906644987138,-2.61289944736505,-5.71418521928078
3.184,-13.2680744475612,-2.61051824297973,-5.72513431063548
3.185,-13.2454916563885,-2.60813823748873,-5.7361302256954
3.186,-13.2229161638172,-2.60575948722695,-5.74717317107498
3.187,-13.2003480093748,-2.60338204893993,-5.75826335395104
3.188,-13.177787233497,-2.60100597978538,-5.76940098205307
3.189,-13.1552338775289,-2.5986313373348,-5.78058626365347
3.19,-13.132687983726,-2.59625817957499,-5.79181940755736
3.191,-13.1101495952567,-2.59388656490956,-5.80310062309203
3.192,-13.0876187562025,-2.59151655216043,-5.81443012009615
3.193,-13.0650955115606,-2.58914820056936,-5.82580810890864
3.194,-13.0425799072447,-2.58678156979941,-5.83723480035715
3.195,-13.0200719900868,-2.58441671993633,-5.84871040574625
3.196,-12.9975718078382,-2.58205371149009,-5.86023513684525
3.197,-12.9750794091717,-2.57969260539621,-5.87180920587565
3.198,-12.9525948436826,-2.57733346301719,-5.88343282549826
3.199,-12.93011816189,-2.57497634614387,-5.8951062087999
3.2,-12.9076494152389,-2.57262131699682,-5.90682956927979
3.201,-12.8851886561009,-2.5702684382276,-5.91860312083546
3.202,-12.8627359377763,-2.56791777292012,-5.93042707774837
3.203,-12.8402913144953,-2.56556938459189,-5.94230165466901
3.204,-12.8178548414194,-2.56322333719534,-5.95422706660169
3.205,-12.7954265746429,-2.56087969511896,-5.96620352888887
3.206,-12.7730065711942,-2.55853852318859,-5.97823125719506
3.207,-12.7505948890379,-2.55619988666861,-5.99031046749031
3.208,-12.7281915870752,-2.55386385126305,-6.00244137603316
3.209,-12.705796725146,-2.55153048311675,-6.0146241993533
3.21,-12.6834103640304,-2.54919984881651,-6.02685915423363
3.211,-12.6610325654495,-2.54687201539211,-6.03914645769188
3.212,-12.6386633920676,-2.54454705031739,-6.0514863269618
3.213,-12.6163029074927,-2.54222502151129,-6.06387897947383
3.214,-12.5939511762789,-2.53990599733885,-6.07632463283517
3.215,-12.5716082639266,-2.53759004661214,-6.08882350480959
3.216,-12.549274236885,-2.53527723859126,-6.10137581329638
3.217,-12.5269491625527,-2.53296764298517,-6.11398177630911
3.218,-12.5046331092791,-2.53066132995265,-6.12664161195361
3.219,-12.4823261463663,-2.52835837010309,-6.13935553840545
3.22,-12.4600283440696,-2.52605883449732,-6.152123773887
3.221,-12.4377397735992,-2.52376279464838,-6.16494653664368
3.222,-12.4154605071217,-2.52147032252228,-6.1778240449198
3.223,-12.3931906177609,-2.5191814905387,-6.19075651693379
3.224,-12.3709301795993,-2.51689637157168,-6.20374417085275
3.225,-12.3486792676791,-2.51461503895025,-6.21678722476639
3.226,-12.3264379580039,-2.51233756645902,-6.22988589666047
3.227,-12.3042063275394,-2.51006402833878,-6.24304040438937
3.228,-12.2819844542147,-2.50779449928701,-6.25625096564822
3.229,-12.2597724169234,-2.50552905445838,-6.26951779794426
3.23,-12.2375702955249,-2.50326776946518,-6.28284111856751
3.231,-12.2153781708455,-2.50101072037777,-6.29622114456082
3.232,-12.1931961246792,-2.49875798372491,-6.30965809268909
3.233,-12.1710242397889,-2.49650963649416,-6.32315217940793
3.234,-12.1488625999078,-2.49426575613209,-6.33670362083146
3.235,-12.1267112897397,-2.49202642054457,-6.35031263269943
3.236,-12.1045703949606,-2.48979170809697,-6.36397943034353
3.237,-12.0824400022192,-2.48756169761434,-6.37770422865299
3.238,-12.0603201991382,-2.48533646838148,-6.39148724203935
3.239,-12.038211074315,-2.48311610014306,-6.40532868440039
3.24,-12.0161127173226,-2.48090067310362,-6.41922876908333
3.241,-11.9940252187103,-2.47869026792757,-6.43318770884714
3.242,-11.971948670005,-2.47648496573908,-6.447205715824
3.243,-11.9498831637113,-2.47428484812201,-6.4612830014799
3.244,-11.9278287933126,-2.47208999711974,-6.47541977657437
3.245,-11.9057856532719,-2.46990049523493,-6.48961625111933
3.246,-11.8837538390323,-2.46771642542927,-6.50387263433693
3.247,-11.8617334470178,-2.46553787112318,-6.51818913461664
3.248,-11.8397245746336,-2.46336491619542,-6.53256595947122
3.249,-11.817727320267,-2.4611976449827,-6.54700331549177
3.25,-11.7957417832878,-2.45903614227917,-6.5615014083019
3.251,-11.7737680640487,-2.45688049333593,-6.57606044251074
3.252,-11.751806263886,-2.45473078386044,-6.59068062166507
3.253,-11.7298564851197,-2.45258710001588,-6.60536214820032
3.254,-11.7079188310541,-2.45044952842044,-6.62010522339058
3.255,-11.6859934059779,-2.44831815614663,-6.63491004729751
3.256,-11.6640803151651,-2.4461930707204,-6.64977681871814
3.257,-11.6421796648741,-2.44407436012037,-6.6647057351316
3.258,-11.620291562349,-2.44196211277677,-6.67969699264466
3.259,-11.5984161158194,-2.43985641757063,-6.69475078593623
3.26,-11.5765534345001,-2.43775736383257,-6.7098673082005
3.261,-11.5547036285917,-2.43566504134182,-6.72504675108913
3.262,-11.5328668092802,-2.43357954032499,-6.740289304652
3.263,-11.5110430887374,-2.43150095145487,-6.7555951572769
3.264,-11.4892325801202,-2.4294293658491,-6.77096449562782
3.265,-11.467435397571,-2.42736487506886,-6.78639750458212
3.266,-11.4456516562173,-2.42530757111744,-6.80189436716623
3.267,-11.4238814721713,-2.42325754643868,-6.81745526449018
3.268,-11.4021249625299,-2.42121489391554,-6.8330803756807
3.269,-11.3803822453739,-2.41917970686838,-6.84876987781299
3.27,-11.358653439768,-2.41715207905331,-6.86452394584108
3.271,-11.3369386657602,-2.41513210466042,-6.88034275252676
3.272,-11.315238044381,-2.41311987831196,-6.89622646836716
3.273,-11.2935516976431,-2.41111549506044,-6.91217526152074
3.274,-11.2718797485409,-2.40911905038664,-6.92818929773195
3.275,-11.2502223210489,-2.40713064019762,-6.94426874025422
3.276,-11.2285795401221,-2.40515036082453,-6.96041374977154
3.277,-11.2069515316944,-2.4031783090205,-6.97662448431838
3.278,-11.1853384226777,-2.40121458195832,-6.99290109919816
3.279,-11.1637403409614,-2.39925927722815,-7.00924374689997
3.28,-11.1421574154106,-2.39731249283505,-7.02565257701377
3.281,-11.1205897758657,-2.39537432719657,-7.04212773614376
3.282,-11.0990375531409,-2.3934448791401,-7.05866936782034
3.283,-11.0775008790227,-2.3915242479003,-7.07527761241002
3.284,-11.0559798862692,-2.38961253311633,-7.0919526070239
3.285,-11.0344747086079,-2.38770983482907,-7.10869448542413
3.286,-11.012985480735,-2.38581625347823,-7.12550337792874
3.287,-10.9915123383132,-2.38393188989943,-7.14237941131458
3.288,-10.9700554179704,-2.38205684532107,-7.15932270871839
3.289,-10.948614857298,-2.38019122136131,-7.17633338953598
3.29,-10.927190794849,-2.37833512002477,-7.19341156931961
3.291,-10.9057833701362,-2.37648864369933,-7.21055735967333
3.292,-10.8843927236301,-2.37465189515267,-7.22777086814632
3.293,-10.8630189967573,-2.37282497752887,-7.24505219812431
3.294,-10.8416623318978,-2.37100799434484,-7.26240144871904
3.295,-10.8203228723831,-2.3692010494867,-7.27981871465543
3.296,-10.7990007624941,-2.36740424720609,-7.29730408615692
3.297,-10.7776961474584,-2.36561769211628,-7.31485764882853
3.298,-10.756409173448,-2.36384148918837,-7.33247948353793
3.299,-10.7351399875767,-2.36207574374731,-7.35016966629408
3.3,-10.7138887378976,-2.36032056146775,-7.36792826812398
3.301,-10.6926555734001,-2.35857604836994,-7.38575535494691
3.302,-10.6714406440076,-2.35684231081549,-7.40365098744658
3.303,-10.6502441005739,-2.35511945550301,-7.42161522094096
3.304,-10.6290660948806,-2.35340758946368,-7.4396481052497
3.305,-10.6079067796342,-2.35170682005671,-7.45774968455917
3.306,-10.5867663084624,-2.35001725496479,-7.47591999728541
3.307,-10.5656448359111,-2.34833900218929,-7.49415907593419
3.308,-10.5445425174412,-2.34667217004556,-7.51246694695904
3.309,-10.5234595094245,-2.34501686715793,-7.53084363061654
3.31,-10.5023959691407,-2.34337320245481,-7.54928914081923
3.311,-10.4813520547736,-2.34174128516354,-7.56780348498594
3.312,-10.4603279254069,-2.34012122480527,-7.58638666388957
3.313,-10.4393237410209,-2.33851313118963,-7.60503867150219
3.314,-10.4183396624881,-2.33691711440938,-7.62375949483764
3.315,-10.397375851569,-2.33533328483496,-7.64254911379141
3.316,-10.3764324709081,-2.33376175310889,-7.66140750097779
3.317,-10.3555096840299,-2.33220263014012,-7.68033462156433
3.318,-10.3346076553337,-2.3306560270983,-7.69933043310367
3.319,-10.3137265500895,-2.32912205540786,-7.71839488536236
3.32,-10.2928665344333,-2.32760082674212,-7.73752792014711
3.321,-10.2720277753625,-2.32609245301717,-7.75672947112809
3.322,-10.2512104407307,-2.32459704638575,-7.77599946365938
3.323,-10.2304146992427,-2.32311471923101,-7.79533781459662
3.324,-10.2096407204497,-2.32164558416012,-7.81474443211165
3.325,-10.1888886747438,-2.32018975399781,-7.83421921550422
3.326,-10.1681587333528,-2.31874734177988,-7.8537620550109
3.327,-10.1474510683346,-2.31731846074647,-7.87337283161085
3.328,-10.1267658525716,-2.31590322433533,-7.89305141682858
3.329,-10.1061032597652,-2.31450174617499,-7.91279767253386
3.33,-10.0854634644298,-2.31311414007777,-7.93261145073836
3.331,-10.0648466418869,-2.31174052003274,-7.95249259338939
3.332,-10.044252968259,-2.31038100019854,-7.97244093216057
3.333,-10.0236826204633,-2.30903569489616,-7.99245628823917
3.334,-10.0031357762055,-2.30770471860153,-8.01253847211071
3.335,-9.9826126139735,-2.30638818593809,-8.03268728334002
