!CSV A.01.01
!Agilent Technologies,E8362C,MY49020225,A.09.42.22
!Agilent E8362C: A.09.42.22
!Date: Tuesday, March 29, 2016 12:45:42
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11 SMITH Real(Ohm),S11 SMITH Imag(Ohm)
1847000000,2.0356216,-35.950256
1848000000,1.9377096,-35.749588
1849000000,1.9924088,-35.645622
1850000000,1.9206036,-35.46077
1851000000,2.0387063,-35.472649
1852000000,2.0747855,-35.382046
1853000000,2.1033335,-35.217258
1854000000,1.9832611,-35.175369
1855000000,1.9962929,-34.977619
1856000000,1.9848135,-34.910576
1857000000,2.0525007,-34.787838
1858000000,1.962027,-34.683422
1859000000,1.9838756,-34.56778
1860000000,2.0059865,-34.489357
1861000000,2.0393367,-34.338547
1862000000,1.9673712,-34.284164
1863000000,1.9247559,-34.18663
1864000000,2.0805671,-34.095512
1865000000,2.0202472,-34.04847
1866000000,1.9254705,-33.827557
1867000000,1.8676596,-33.726345
1868000000,1.9033741,-33.672142
1869000000,1.9570519,-33.570808
1870000000,2.061271,-33.48465
1871000000,2.0475521,-33.275681
1872000000,1.9575437,-33.267982
1873000000,1.9623222,-33.127682
1874000000,1.9273543,-32.964066
1875000000,1.9323474,-32.939445
1876000000,1.9890355,-32.795776
1877000000,1.9175798,-32.701569
1878000000,1.9163804,-32.598186
1879000000,1.9568635,-32.474281
1880000000,1.8970619,-32.453987
1881000000,1.9191566,-32.174404
1882000000,1.8642988,-32.189976
1883000000,1.8326416,-32.14645
1884000000,1.8935939,-32.068535
1885000000,1.8790888,-31.934622
1886000000,1.9327132,-31.735891
1887000000,1.8435392,-31.740034
1888000000,1.837081,-31.626516
1889000000,1.9035532,-31.490532
1890000000,1.8524445,-31.317991
1891000000,1.8333014,-31.268179
1892000000,1.7739741,-31.193203
1893000000,1.8675321,-31.104973
1894000000,1.9588344,-31.042809
1895000000,1.8711036,-30.907625
1896000000,1.8879467,-30.771292
1897000000,1.8241462,-30.782089
1898000000,1.8426435,-30.680094
1899000000,1.8565502,-30.554676
1900000000,1.7627947,-30.418201
1901000000,1.8482003,-30.427217
1902000000,1.8838305,-30.430731
1903000000,1.9034339,-30.100573
1904000000,1.7877039,-30.071465
1905000000,1.8173546,-29.877234
1906000000,1.8697281,-29.947454
1907000000,1.8130057,-29.769209
1908000000,1.8457347,-29.743593
1909000000,1.7929183,-29.702991
1910000000,1.7826411,-29.494263
1911000000,1.7354269,-29.414824
1912000000,1.8352436,-29.226511
1913000000,1.7630547,-29.175076
1914000000,1.787395,-29.212374
1915000000,1.8138168,-29.024754
1916000000,1.7994585,-29.006676
1917000000,1.7547421,-28.892818
1918000000,1.7009441,-28.690962
1919000000,1.8037345,-28.80632
1920000000,1.7356439,-28.585443
1921000000,1.7363323,-28.433376
1922000000,1.5954815,-28.462734
1923000000,1.6006039,-28.443754
1924000000,1.6819636,-28.236904
1925000000,1.5896659,-28.222185
1926000000,1.6480124,-28.072163
1927000000,1.6177907,-27.936113
1928000000,1.7728535,-27.882481
1929000000,1.625163,-27.846836
1930000000,1.6417373,-27.755877
1931000000,1.7028505,-27.693224
1932000000,1.7096804,-27.49752
1933000000,1.7133756,-27.46188
1934000000,1.6086254,-27.385721
1935000000,1.6702496,-27.176104
1936000000,1.659978,-27.259588
1937000000,1.6761249,-27.043285
1938000000,1.5134096,-26.999331
1939000000,1.5810555,-26.896021
1940000000,1.7656704,-26.778692
1941000000,1.6361617,-26.689306
1942000000,1.5508682,-26.647419
1943000000,1.6697046,-26.515371
1944000000,1.5379809,-26.52582
1945000000,1.5661876,-26.438089
1946000000,1.6135367,-26.359531
1947000000,1.6474046,-26.206429
1948000000,1.713906,-26.253355
1949000000,1.5613042,-26.025789
1950000000,1.6098324,-25.917301
1951000000,1.6763307,-25.882738
1952000000,1.5517433,-25.930696
1953000000,1.4726737,-25.882864
1954000000,1.5526969,-25.658545
1955000000,1.5332057,-25.640944
1956000000,1.5491245,-25.418633
1957000000,1.4815818,-25.467781
1958000000,1.482882,-25.423082
1959000000,1.5566818,-25.266319
1960000000,1.4680481,-25.248444
1961000000,1.500319,-25.146088
1962000000,1.3859094,-24.952122
1963000000,1.5568939,-25.041468
1964000000,1.5200055,-24.779564
1965000000,1.4234027,-24.839741
1966000000,1.490864,-24.704872
1967000000,1.5127525,-24.610359
1968000000,1.662956,-24.670759
1969000000,1.6088558,-24.408558
1970000000,1.4908297,-24.408052
1971000000,1.5440454,-24.321596
1972000000,1.5586246,-24.25069
1973000000,1.6185757,-24.242048
1974000000,1.4836251,-24.137003
1975000000,1.5949465,-23.950798
1976000000,1.5427557,-23.978872
1977000000,1.619189,-23.933453
1978000000,1.5028419,-23.700672
1979000000,1.2941322,-23.650568
1980000000,1.4714528,-23.632174
1981000000,1.4979584,-23.454309
1982000000,1.5686426,-23.430246
1983000000,1.4308016,-23.331516
1984000000,1.5177739,-23.212538
1985000000,1.4429964,-23.24441
1986000000,1.5135252,-23.196012
1987000000,1.5027107,-23.069033
1988000000,1.3823524,-22.946302
1989000000,1.4391019,-22.901552
1990000000,1.5284183,-22.778648
1991000000,1.4955598,-22.827465
1992000000,1.4346296,-22.720089
1993000000,1.4853253,-22.633289
1994000000,1.388723,-22.49155
1995000000,1.4199702,-22.368578
1996000000,1.344487,-22.400017
1997000000,1.4625055,-22.395821
1998000000,1.3432671,-22.167669
1999000000,1.4751279,-22.177929
2000000000,1.4667007,-22.106342
2001000000,1.4341663,-21.957706
2002000000,1.6699976,-21.931007
2003000000,1.4278086,-21.854364
2004000000,1.4680502,-21.629599
2005000000,1.4228913,-21.73175
2006000000,1.4888996,-21.479242
2007000000,1.4633509,-21.531883
2008000000,1.478776,-21.458471
2009000000,1.3828286,-21.445011
2010000000,1.5034969,-21.25036
2011000000,1.3944154,-21.137064
2012000000,1.3901654,-21.163319
2013000000,1.5268729,-21.039986
2014000000,1.3279959,-20.999228
2015000000,1.3595721,-20.832533
2016000000,1.3474691,-20.817039
2017000000,1.3918831,-20.968603
2018000000,1.3949833,-20.773373
2019000000,1.4123106,-20.61685
2020000000,1.35448,-20.620861
2021000000,1.433812,-20.640394
2022000000,1.3879598,-20.439596
2023000000,1.3799001,-20.425215
2024000000,1.3293251,-20.27799
2025000000,1.3573842,-20.215847
2026000000,1.3499829,-20.160282
2027000000,1.3611727,-20.138868
2028000000,1.4309772,-19.95315
2029000000,1.3726079,-19.912315
2030000000,1.4534739,-19.927107
2031000000,1.3547235,-19.77025
2032000000,1.3503358,-19.803436
2033000000,1.3340006,-19.676477
2034000000,1.2694727,-19.530499
2035000000,1.3836012,-19.594692
2036000000,1.3987086,-19.434202
2037000000,1.2731997,-19.393991
2038000000,1.4283762,-19.361073
2039000000,1.4004773,-19.319954
2040000000,1.3532057,-19.294638
2041000000,1.3695114,-19.066954
2042000000,1.4638994,-19.003094
2043000000,1.2840009,-18.950361
2044000000,1.2425157,-18.851915
2045000000,1.2936467,-18.948332
2046000000,1.4154817,-18.829275
2047000000,1.3104922,-18.854626
2048000000,1.3939174,-18.627913
2049000000,1.4782147,-18.481953
2050000000,1.3469993,-18.529087
2051000000,1.2875372,-18.37244
2052000000,1.3564394,-18.325087
2053000000,1.2501053,-18.181541
2054000000,1.2177026,-18.219187
2055000000,1.4206513,-18.288946
2056000000,1.4691595,-18.146627
2057000000,1.4048772,-18.151522
2058000000,1.2646126,-17.9597
2059000000,1.3691707,-18.001165
2060000000,1.3718472,-17.854546
2061000000,1.3239397,-17.733311
2062000000,1.2928499,-17.726988
2063000000,1.2144018,-17.694046
2064000000,1.3473305,-17.510298
2065000000,1.2287277,-17.424971
2066000000,1.359901,-17.400282
2067000000,1.245474,-17.461929
2068000000,1.3192077,-17.403225
2069000000,1.274559,-17.212599
2070000000,1.3704081,-17.145195
2071000000,1.2704175,-17.150303
2072000000,1.2455997,-17.102596
2073000000,1.2735988,-16.984068
2074000000,1.1658664,-17.040707
2075000000,1.3382354,-16.870876
2076000000,1.29477,-16.817701
2077000000,1.2916603,-16.688179
2078000000,1.1633301,-16.678677
2079000000,1.2396539,-16.648085
2080000000,1.2856694,-16.614384
2081000000,1.249697,-16.455994
2082000000,1.3708556,-16.434015
2083000000,1.1808095,-16.380386
2084000000,1.2589053,-16.315834
2085000000,1.2184048,-16.293159
2086000000,1.2917916,-16.149998
2087000000,1.3482227,-16.070568
2088000000,1.2267225,-16.021795
2089000000,1.2785233,-15.999784
2090000000,1.2617264,-16.031809
2091000000,1.1352507,-15.868629
2092000000,1.2083505,-16.007685
2093000000,1.2487692,-15.738578
2094000000,1.2301612,-15.641422
2095000000,1.1770256,-15.603725
2096000000,1.3017004,-15.553361
2097000000,1.1136367,-15.523254
2098000000,1.196823,-15.40194
2099000000,1.1452253,-15.39571
2100000000,1.2749503,-15.323998
2101000000,1.1423059,-15.132813
2102000000,1.1794164,-15.179629
2103000000,1.1981493,-15.076937
2104000000,1.1877387,-15.023022
2105000000,1.182233,-15.020916
2106000000,1.0890946,-14.910154
2107000000,1.253646,-14.881764
2108000000,1.2078236,-14.847332
2109000000,1.2050931,-14.751545
2110000000,1.1506147,-14.708239
2111000000,1.2067547,-14.659169
2112000000,1.2215977,-14.495582
2113000000,1.128767,-14.553602
2114000000,1.1750082,-14.566951
2115000000,1.2075,-14.380728
2116000000,1.2479467,-14.3578
2117000000,1.1709609,-14.245038
2118000000,1.1429046,-14.246932
2119000000,1.1687243,-14.271709
2120000000,1.1897024,-14.028218
2121000000,1.2785031,-14.098591
2122000000,1.2364546,-13.93067
2123000000,1.20075,-13.927897
2124000000,1.2455041,-13.745257
2125000000,1.181713,-13.812973
2126000000,1.1684511,-13.631617
2127000000,1.1827267,-13.612124
2128000000,1.1377792,-13.568674
2129000000,1.1864069,-13.569334
2130000000,1.1919907,-13.525607
2131000000,1.1791817,-13.435738
2132000000,1.1304295,-13.188669
2133000000,1.2374555,-13.368999
2134000000,1.1185668,-13.357771
2135000000,1.1431776,-13.279841
2136000000,1.1011968,-13.087888
2137000000,1.1630099,-13.040612
2138000000,1.124716,-12.995091
2139000000,1.1420242,-12.98089
2140000000,1.2562004,-12.900307
2141000000,1.164253,-12.808243
2142000000,1.1376114,-12.818612
2143000000,1.0999751,-12.672634
2144000000,1.1973397,-12.706985
2145000000,1.0806223,-12.554267
2146000000,1.2317975,-12.509209
2147000000,1.1751364,-12.516745
2148000000,1.2329093,-12.463401
2149000000,1.1085169,-12.47941
2150000000,1.0204428,-12.387756
2151000000,1.1302835,-12.21067
2152000000,1.1429086,-12.245564
2153000000,1.0706295,-12.151224
2154000000,1.177761,-12.217264
2155000000,1.1457142,-11.991197
2156000000,1.0763524,-12.047742
2157000000,1.0882252,-11.882668
2158000000,1.0850501,-11.825932
2159000000,1.1513479,-11.774368
2160000000,1.1301157,-11.848482
2161000000,1.0709436,-11.644416
2162000000,1.166633,-11.762831
2163000000,1.1114937,-11.590474
2164000000,1.2023357,-11.568497
2165000000,1.0383728,-11.457708
2166000000,1.1148582,-11.502652
2167000000,0.99804056,-11.39991
2168000000,1.0225655,-11.314854
2169000000,1.1531041,-11.276422
2170000000,1.2540288,-11.190776
2171000000,1.1148901,-11.029748
2172000000,1.0706925,-11.01902
2173000000,1.0517186,-11.125557
2174000000,1.1122535,-11.015901
2175000000,1.1952322,-10.816743
2176000000,1.0719036,-10.796201
2177000000,1.2035421,-10.781535
2178000000,1.1612962,-10.69628
2179000000,1.0915194,-10.540904
2180000000,1.0150698,-10.615202
2181000000,1.1709234,-10.572822
2182000000,0.97543031,-10.512712
2183000000,1.1542692,-10.467343
2184000000,1.1459559,-10.293121
2185000000,1.1478244,-10.28349
2186000000,1.1517504,-10.301298
2187000000,1.0949081,-10.304136
2188000000,1.0270057,-10.210445
2189000000,1.1577511,-10.144664
2190000000,1.0814134,-10.059147
2191000000,1.1526449,-10.100547
2192000000,1.175451,-10.014127
2193000000,1.1469319,-9.9102249
2194000000,1.0972463,-9.8318062
2195000000,1.1068884,-9.8627586
2196000000,1.193506,-9.8704147
2197000000,1.1780894,-9.649313
2198000000,1.1151785,-9.6741009
2199000000,1.0699346,-9.4835939
2200000000,1.2643502,-9.4848347
2201000000,1.0505707,-9.5113678
2202000000,1.1073711,-9.3744164
2203000000,1.0206654,-9.3908119
2204000000,1.0807943,-9.3230896
2205000000,1.1021229,-9.2390995
2206000000,1.062477,-9.2456436
2207000000,1.0452801,-9.1499557
2208000000,1.0530176,-9.0782537
2209000000,1.060443,-8.9770317
2210000000,1.0749708,-9.0110397
2211000000,1.0507053,-8.9668808
2212000000,1.0564828,-8.8854065
2213000000,1.0759467,-8.9767981
2214000000,0.97928822,-8.6891966
2215000000,1.0630864,-8.7070723
2216000000,0.99626982,-8.7388191
2217000000,1.0660037,-8.5705547
2218000000,1.0484922,-8.4724798
2219000000,1.0938314,-8.4992743
2220000000,1.1074523,-8.4284735
2221000000,1.1743399,-8.3379412
2222000000,1.0762775,-8.3723373
2223000000,1.1291041,-8.2085543
2224000000,1.1077708,-8.1798697
2225000000,1.0999286,-8.14151
2226000000,1.1073898,-8.0057163
2227000000,1.0359157,-8.0749292
2228000000,1.1756265,-8.0891352
2229000000,1.1547422,-8.0174255
2230000000,1.1863762,-7.8605371
2231000000,1.0967331,-7.7951169
2232000000,1.0058312,-7.7364826
2233000000,1.0516471,-7.837225
2234000000,1.087901,-7.6578779
2235000000,1.1218978,-7.6154547
2236000000,1.1550335,-7.6297917
2237000000,1.0012274,-7.5709009
2238000000,1.0333028,-7.5321398
2239000000,1.0646459,-7.3367381
2240000000,1.0616798,-7.3501081
2241000000,1.2145624,-7.2612567
2242000000,1.038536,-7.2286263
2243000000,1.1167846,-7.3122091
2244000000,1.0417773,-7.1176281
2245000000,1.130419,-7.0471706
2246000000,1.0287572,-7.0690012
2247000000,1.0868779,-7.01932
2248000000,1.1210933,-6.8439989
2249000000,1.0717584,-6.7776213
2250000000,1.2470707,-6.7830048
2251000000,1.0344173,-6.7863965
2252000000,1.1502292,-6.705852
2253000000,1.1032417,-6.6672144
2254000000,1.1342131,-6.6492653
2255000000,1.1274148,-6.5775461
2256000000,1.110902,-6.5110922
2257000000,1.1897341,-6.4495296
2258000000,1.1406282,-6.3342862
2259000000,1.1181841,-6.3434815
2260000000,1.066702,-6.2457733
2261000000,1.1776737,-6.3211002
2262000000,1.086507,-6.134819
2263000000,1.1768641,-6.1737356
2264000000,0.965334,-6.0701427
2265000000,1.1311086,-6.1328216
2266000000,1.2151667,-6.0327334
2267000000,1.1012716,-5.9651957
2268000000,1.0311717,-5.8547478
2269000000,1.1645834,-5.7684407
2270000000,1.0730413,-5.8264327
2271000000,1.1887627,-5.8242874
2272000000,1.0674,-5.8260984
2273000000,1.1153803,-5.6054606
2274000000,1.0448539,-5.6290174
2275000000,1.2470208,-5.4885054
2276000000,1.124323,-5.5174346
2277000000,1.1162409,-5.4814172
2278000000,1.1036745,-5.409543
2279000000,1.1414994,-5.3646626
2280000000,1.0415798,-5.3835378
2281000000,1.1012355,-5.2810421
2282000000,1.1770988,-5.2416348
2283000000,1.1230799,-5.1517482
2284000000,1.0010707,-5.0823426
2285000000,1.1450799,-5.0452819
2286000000,1.1413854,-4.9701619
2287000000,1.1029536,-4.9336782
2288000000,1.1715925,-4.9333076
2289000000,1.1467613,-4.8579736
2290000000,1.0239211,-4.7910194
2291000000,1.1802522,-4.7213879
2292000000,1.2125866,-4.6711221
2293000000,1.1885974,-4.563652
2294000000,1.137977,-4.5126004
2295000000,1.1325186,-4.4321375
2296000000,1.1968473,-4.4772277
2297000000,1.1406386,-4.5151014
2298000000,1.1742389,-4.4126148
2299000000,1.1614355,-4.2777829
2300000000,1.0929976,-4.2681828
2301000000,1.0920895,-4.1391397
2302000000,1.1497295,-4.1291914
2303000000,1.2047937,-4.1348319
2304000000,1.0991634,-4.1243172
2305000000,1.0833819,-3.9129767
2306000000,1.1233063,-3.8661897
2307000000,1.2631644,-3.9427557
2308000000,1.1265999,-3.8977489
2309000000,1.1120341,-3.8095269
2310000000,1.1979649,-3.7712357
2311000000,1.0871305,-3.6912549
2312000000,1.2303288,-3.694757
2313000000,1.1310861,-3.7178078
2314000000,1.2543527,-3.6258421
2315000000,1.2238154,-3.5467465
2316000000,1.1836822,-3.4215596
2317000000,1.1448078,-3.397037
2318000000,1.1607862,-3.3841717
2319000000,1.1235708,-3.3934946
2320000000,1.10585,-3.3475261
2321000000,1.0833712,-3.1973701
2322000000,1.1547525,-3.1789527
2323000000,1.1177756,-3.2259583
2324000000,1.0691454,-3.1087093
2325000000,1.1342863,-3.0894909
2326000000,1.1519164,-2.9436882
2327000000,1.0906817,-2.9990895
2328000000,1.0655738,-2.8912883
2329000000,1.0951641,-2.831794
2330000000,1.1556281,-2.69963
2331000000,1.228933,-2.7827559
2332000000,1.1745303,-2.6465497
2333000000,1.2590028,-2.5168471
2334000000,1.1972868,-2.6394017
2335000000,1.0198948,-2.4297111
2336000000,1.2361093,-2.5413327
2337000000,1.0816739,-2.3935633
2338000000,1.1236806,-2.3511002
2339000000,1.1377273,-2.2929301
2340000000,1.1711053,-2.2869158
2341000000,1.103435,-2.1537213
2342000000,1.1165613,-2.2182052
2343000000,1.1803194,-2.1458259
2344000000,1.2116319,-2.089844
2345000000,1.2481564,-1.965167
2346000000,1.2032547,-1.9621383
2347000000,1.1079109,-1.8832438
2348000000,1.2327398,-1.7772758
2349000000,1.088351,-1.704851
2350000000,1.1496581,-1.6863495
2351000000,1.24999,-1.590987
2352000000,1.1592034,-1.575457
2353000000,1.2322706,-1.6547643
2354000000,1.1771752,-1.5323045
2355000000,1.2544127,-1.560406
2356000000,1.2347322,-1.4861434
2357000000,1.2361184,-1.4340682
2358000000,1.1357673,-1.4141396
2359000000,1.1682854,-1.3297757
2360000000,1.2368405,-1.4095496
2361000000,1.2775172,-1.2328479
2362000000,1.1643534,-1.2191622
2363000000,1.0989629,-1.1705011
2364000000,1.152468,-1.1176282
2365000000,1.2371109,-1.0110185
2366000000,1.1592765,-1.1066473
2367000000,1.1465024,-0.89580315
2368000000,1.1905397,-0.83216399
2369000000,1.2242559,-0.79537231
2370000000,1.2370938,-0.81305319
2371000000,1.1649429,-0.71033418
2372000000,1.2436728,-0.57279402
2373000000,1.2423238,-0.63272834
2374000000,1.1942921,-0.47697398
2375000000,1.182457,-0.55352664
2376000000,1.1744819,-0.47098267
2377000000,1.2941031,-0.33070526
2378000000,1.1621345,-0.40124127
2379000000,1.2506304,-0.36027265
2380000000,1.1952757,-0.27020112
2381000000,1.2610765,-0.12339366
2382000000,1.2629324,-0.16804557
2383000000,1.2763574,-0.10908244
2384000000,1.1648635,-0.17889416
2385000000,1.218901,-0.10805731
2386000000,1.2287384,0.056430854
2387000000,1.2609358,0.05557837
2388000000,1.2386286,0.0099812169
2389000000,1.2174404,0.021812376
2390000000,1.2946202,0.12803714
2391000000,1.2350225,0.24452789
2392000000,1.2795238,0.21075386
2393000000,1.2915903,0.26022518
2394000000,1.3818871,0.35439929
2395000000,1.2721504,0.3631787
2396000000,1.300383,0.38108438
2397000000,1.3038681,0.52896714
2398000000,1.3266701,0.52275181
2399000000,1.3396475,0.60267812
2400000000,1.3419515,0.59126639
2401000000,1.2769625,0.59440207
2402000000,1.3111725,0.73297596
2403000000,1.2527872,0.67005783
2404000000,1.3061883,0.79705644
2405000000,1.2959617,0.90246463
2406000000,1.2906324,0.93122095
2407000000,1.2587405,0.89462847
2408000000,1.2776814,1.0300593
2409000000,1.1531543,1.0045053
2410000000,1.270717,1.1160742
2411000000,1.2404784,1.0827944
2412000000,1.2381539,1.1737843
2413000000,1.2485336,1.333207
2414000000,1.2274947,1.2435211
2415000000,1.2305049,1.4057637
2416000000,1.1391356,1.3666848
2417000000,1.2931362,1.3606781
2418000000,1.1843262,1.5407002
2419000000,1.2683161,1.5849832
2420000000,1.2587314,1.5628967
2421000000,1.2748208,1.7007809
2422000000,1.250286,1.6687883
2423000000,1.2374111,1.7315209
2424000000,1.2593207,1.7859247
2425000000,1.3166511,1.7493641
2426000000,1.2975999,2.008903
2427000000,1.221498,1.8699344
2428000000,1.2195051,2.015517
2429000000,1.3374212,2.0913062
2430000000,1.3885709,2.0411942
2431000000,1.3469452,2.1561472
2432000000,1.1960931,2.1927142
2433000000,1.2842822,2.2923822
2434000000,1.2320554,2.3390877
2435000000,1.2502371,2.3650846
2436000000,1.2320458,2.4426415
2437000000,1.2906396,2.4605615
2438000000,1.2118347,2.5630689
2439000000,1.3103004,2.5445731
2440000000,1.2657059,2.5313985
2441000000,1.3690244,2.6659749
2442000000,1.2836988,2.6518703
2443000000,1.2982916,2.7852561
2444000000,1.2678106,2.8042276
2445000000,1.24053,2.7871759
2446000000,1.2339596,2.7944543
2447000000,1.2531909,2.9553676
2448000000,1.3100328,2.9521041
2449000000,1.3460298,3.0472839
2450000000,1.2232012,3.0329969
2451000000,1.3309436,3.0766397
2452000000,1.2154757,3.2176788
2453000000,1.2644564,3.1957724
2454000000,1.2112126,3.2094798
2455000000,1.19819,3.3380146
2456000000,1.3183817,3.4121134
2457000000,1.2013434,3.4734879
2458000000,1.307181,3.4815655
2459000000,1.3341968,3.5838299
2460000000,1.3386443,3.5543156
2461000000,1.3083496,3.5685568
2462000000,1.2065583,3.6616824
2463000000,1.36909,3.7113287
2464000000,1.2564359,3.7502737
2465000000,1.2295004,3.902997
2466000000,1.2525905,3.9748411
2467000000,1.2844669,3.9929769
2468000000,1.2548593,3.9773319
2469000000,1.294641,4.04462
2470000000,1.3039302,4.1426039
2471000000,1.2763414,4.2503304
2472000000,1.360691,4.1058874
2473000000,1.3026447,4.3228126
2474000000,1.3071835,4.3224721
2475000000,1.4335768,4.4142108
2476000000,1.2940716,4.4607096
2477000000,1.3879247,4.5121765
2478000000,1.3226792,4.4969192
2479000000,1.3045434,4.625895
2480000000,1.35917,4.6321316
2481000000,1.2912141,4.6548634
2482000000,1.2651979,4.6957183
2483000000,1.3894614,4.7089939
2484000000,1.3331019,4.9061303
2485000000,1.3843615,4.8465004
2486000000,1.3739488,4.87392
2487000000,1.339743,4.9711857
2488000000,1.3557334,5.0395598
2489000000,1.2485363,5.1646743
2490000000,1.3023762,5.062757
2491000000,1.2377189,5.1237946
2492000000,1.3588065,5.3143125
2493000000,1.2898241,5.3204765
2494000000,1.3576732,5.256886
2495000000,1.3784189,5.3415599
2496000000,1.3403729,5.3021169
2497000000,1.2435746,5.4410162
2498000000,1.3302182,5.4406176
2499000000,1.2811846,5.5570097
2500000000,1.3703442,5.5718327
2501000000,1.3317273,5.6404362
2502000000,1.3974357,5.7063069
2503000000,1.3666078,5.7492585
2504000000,1.3981625,5.8016615
2505000000,1.356253,5.9242859
2506000000,1.2321379,5.8920689
2507000000,1.3943765,6.0040193
2508000000,1.3350452,6.0268583
2509000000,1.3119889,6.1550956
2510000000,1.3248913,6.0702147
2511000000,1.2860546,6.1365848
2512000000,1.3757359,6.3213544
2513000000,1.2918961,6.3682137
2514000000,1.381308,6.3514991
2515000000,1.3665142,6.4783521
2516000000,1.3449687,6.4162621
2517000000,1.3554616,6.5089502
2518000000,1.4122211,6.5220804
2519000000,1.4240549,6.6671028
2520000000,1.4526885,6.5658703
2521000000,1.4228299,6.6960535
2522000000,1.4720932,6.7413783
2523000000,1.4025558,6.8296828
2524000000,1.3758223,6.8715825
2525000000,1.4299097,6.9816394
2526000000,1.4392895,6.9663992
2527000000,1.4965187,7.0041814
2528000000,1.4479095,6.9975495
2529000000,1.4097699,7.229393
2530000000,1.5021067,7.2317562
2531000000,1.4232477,7.3759222
2532000000,1.4105902,7.2689176
2533000000,1.3861467,7.3721266
2534000000,1.5097535,7.4160204
2535000000,1.4129324,7.4199734
2536000000,1.4056617,7.6104178
2537000000,1.3903152,7.5861602
2538000000,1.5255117,7.6141953
2539000000,1.3462753,7.572165
2540000000,1.3618504,7.7141738
2541000000,1.4093633,7.7813892
2542000000,1.4929143,7.8540726
2543000000,1.426025,7.917686
2544000000,1.5069845,7.958539
2545000000,1.4304581,8.0496159
2546000000,1.555504,8.1232777
2547000000,1.4397012,8.2004089
2548000000,1.4528239,8.2161083
2549000000,1.4327613,8.3190727
2550000000,1.4319305,8.3146429
2551000000,1.5356227,8.2727032
2552000000,1.5042169,8.2067909
2553000000,1.4419839,8.418375
2554000000,1.4339318,8.4593258
2555000000,1.515447,8.5870285
2556000000,1.4373939,8.5807304
2557000000,1.4468861,8.6058683
2558000000,1.490612,8.6228046
2559000000,1.5054107,8.8199263
2560000000,1.4925846,8.8229876
2561000000,1.431004,8.731411
2562000000,1.607573,8.9417171
2563000000,1.5706992,8.9450216
2564000000,1.4484837,8.9963274
2565000000,1.3951451,9.0642576
2566000000,1.4703798,9.0605354
2567000000,1.5594968,9.0705614
2568000000,1.5486425,9.2182827
2569000000,1.5955958,9.3150549
2570000000,1.5326632,9.4188471
2571000000,1.6089896,9.4918575
2572000000,1.4309353,9.5432129
2573000000,1.5508386,9.4417105
2574000000,1.5352215,9.5029736
2575000000,1.6293162,9.5306482
2576000000,1.6006451,9.7028732
2577000000,1.5059516,9.7185984
2578000000,1.6230457,9.9261761
2579000000,1.6475843,9.8431377
2580000000,1.4552016,9.9803715
2581000000,1.6384369,9.8825445
2582000000,1.5580959,10.055632
2583000000,1.6780097,10.121
2584000000,1.5705429,10.16398
2585000000,1.5495534,10.290722
2586000000,1.5435634,10.284204
2587000000,1.5580081,10.395658
2588000000,1.6274277,10.312585
2589000000,1.5489885,10.36354
2590000000,1.6731311,10.534478
2591000000,1.6424351,10.523413
2592000000,1.6239235,10.676382
2593000000,1.7213006,10.642711
2594000000,1.6317698,10.723067
2595000000,1.6557684,10.772564
2596000000,1.7361919,10.851355
2597000000,1.6076611,10.861159
2598000000,1.7107304,10.913997
2599000000,1.6764264,11.053316
2600000000,1.8338176,11.189411
2601000000,1.7051034,11.170996
2602000000,1.6546085,11.233718
2603000000,1.7909948,11.172421
2604000000,1.7829437,11.310225
2605000000,1.7270449,11.366778
2606000000,1.6588316,11.454746
2607000000,1.6558602,11.494416
2608000000,1.7968174,11.576582
2609000000,1.6268933,11.658898
2610000000,1.7546276,11.701387
2611000000,1.7851161,11.671517
2612000000,1.6398497,11.783113
2613000000,1.756729,11.895638
2614000000,1.7815033,11.959685
2615000000,1.7741171,11.887052
2616000000,1.7241964,12.021108
2617000000,1.7348249,12.048718
2618000000,1.8055545,12.202611
2619000000,1.8823519,12.209291
2620000000,1.7536924,12.270772
2621000000,1.8242441,12.283047
2622000000,1.8498168,12.393418
2623000000,1.753817,12.400896
2624000000,1.8004922,12.479094
2625000000,1.9489044,12.739439
2626000000,1.8158039,12.543753
2627000000,1.8144963,12.718638
2628000000,1.7876066,12.794102
2629000000,1.8175483,12.813346
2630000000,1.9222845,12.727973
2631000000,1.9134191,12.869345
2632000000,1.9513117,12.955721
2633000000,1.9436915,12.903444
2634000000,1.90689,13.077686
2635000000,1.8800273,13.19991
2636000000,1.9859483,13.20219
2637000000,2.025672,13.327691
2638000000,1.9890425,13.338563
2639000000,1.98479,13.414415
2640000000,2.0341146,13.547085
2641000000,2.0753832,13.572566
2642000000,1.9962782,13.650743
2643000000,1.9483842,13.656582
2644000000,2.0039279,13.721289
2645000000,1.9213777,13.824134
2646000000,2.1481714,13.857677
2647000000,2.076494,13.89108
2648000000,2.1534984,14.077022
2649000000,2.0328457,14.050734
2650000000,2.1238494,14.10812
2651000000,1.9839844,14.26807
2652000000,2.086329,14.237989
2653000000,2.08004,14.29362
2654000000,2.0823152,14.387078
2655000000,2.0700004,14.490334
2656000000,2.0570183,14.565204
2657000000,2.2882512,14.577216
2658000000,2.1134605,14.724641
2659000000,2.2026355,14.790458
2660000000,2.0126576,14.872087
2661000000,2.2192636,14.867324
