Freq(Hz),S21 Log Mag_measured(dB),S21 Log Mag_HFSS(dB)
1568000000,-0.01194702,-0.095077045
1569000000,0.003902904,-0.095077337
1570000000,-0.026514011,-0.095077566
1571000000,-0.017343095,-0.095077732
1572000000,-0.047123652,-0.095077835
1573000000,0.004028065,-0.095077874
1574000000,-0.021117607,-0.09507785
1575000000,-0.02304728,-0.095077763
1576000000,-0.0184421,-0.095077613
1577000000,-0.033543713,-0.0950774
1578000000,-0.030809708,-0.095077123
1579000000,-0.014396195,-0.095076784
1580000000,-0.014301089,-0.095076382
1581000000,-0.030309942,-0.095075917
1582000000,-0.020996688,-0.095075389
1583000000,-0.047555454,-0.095074799
1584000000,-0.043968931,-0.095074146
1585000000,-0.032830421,-0.09507343
1586000000,-0.021060508,-0.095072651
1587000000,-0.03955083,-0.09507181
1588000000,-0.0056422,-0.095070907
1589000000,-0.022285189,-0.095069941
1590000000,-0.047675952,-0.095068912
1591000000,-0.005635296,-0.095067822
1592000000,-0.006047029,-0.095066669
1593000000,-0.038665377,-0.095065454
1594000000,-0.022477988,-0.095064176
1595000000,-0.024758184,-0.095062837
1596000000,-0.020334141,-0.095061435
1597000000,0.003077551,-0.095059971
1598000000,-0.010431137,-0.095058446
1599000000,-0.003435883,-0.095056859
1600000000,-0.004607785,-0.095055209
1601000000,-0.026674073,-0.095053498
1602000000,-0.02405443,-0.095051726
1603000000,-0.047150265,-0.095049891
1604000000,-0.004741082,-0.095047995
1605000000,-0.011076036,-0.095046038
1606000000,-0.013105819,-0.095044019
1607000000,-0.028189834,-0.095041938
1608000000,-0.032372352,-0.095039797
1609000000,-0.019803967,-0.095037594
1610000000,-0.019668976,-0.095035329
1611000000,-0.027955644,-0.095033004
1612000000,-0.020678716,-0.095030618
1613000000,-0.026837423,-0.09502817
1614000000,-0.009092661,-0.095025662
1615000000,-0.014934141,-0.095023092
1616000000,-0.031686675,-0.095020462
1617000000,-0.004912511,-0.095017771
1618000000,-0.038357012,-0.09501502
1619000000,-0.008768268,-0.095012208
1620000000,-0.026439071,-0.095009335
1621000000,-0.001635963,-0.095006402
1622000000,-0.013088505,-0.095003408
1623000000,-0.019144204,-0.095000354
1624000000,-0.005532586,-0.09499724
1625000000,-0.003107098,-0.094994065
1626000000,-0.030264225,-0.094990831
1627000000,-0.005680739,-0.094987536
1628000000,0.002751584,-0.094984181
1629000000,-0.013410786,-0.094980767
1630000000,-0.024804782,-0.094977292
1631000000,-0.029554078,-0.094973758
1632000000,-0.069478102,-0.094970164
1633000000,-0.015196281,-0.094966511
1634000000,0.000989654,-0.094962798
1635000000,-0.020984631,-0.094959025
1636000000,-0.012465708,-0.094955193
1637000000,-0.008924746,-0.094951302
1638000000,0.018532822,-0.094947352
1639000000,-0.038299818,-0.094943342
1640000000,-0.021841627,-0.094939273
1641000000,-0.02700139,-0.094935146
1642000000,-0.015283282,-0.094930959
1643000000,-0.026402496,-0.094926714
1644000000,-0.002622162,-0.094922409
1645000000,-0.011506336,-0.094918047
1646000000,-0.022567665,-0.094913625
1647000000,-0.011091603,-0.094909145
1648000000,-0.027864143,-0.094904607
1649000000,-0.047750123,-0.09490001
1650000000,-0.018066593,-0.094895355
1651000000,-0.029864596,-0.094890641
1652000000,-0.043926314,-0.09488587
1653000000,-0.027393067,-0.09488104
