Freq(Hz),S21 Phase_measured(deg),S21 Phase_HFSS(deg)
1884000000,126.19493,123.4851584
1885000000,126.53906,123.4549597
1886000000,126.07748,123.4247612
1887000000,126.19704,123.3945629
1888000000,126.27765,123.3643649
1889000000,126.13961,123.334167
1890000000,126.07249,123.3039693
1891000000,125.93748,123.2737718
1892000000,125.93204,123.2435745
1893000000,125.9816,123.2133774
1894000000,126.05244,123.1831805
1895000000,126.03497,123.1529838
1896000000,125.74832,123.1227873
1897000000,125.88634,123.0925909
1898000000,125.872,123.0623948
1899000000,125.882,123.0321988
1900000000,125.90071,123.002003
1901000000,125.74473,122.9718074
1902000000,125.69382,122.941612
1903000000,125.69909,122.9114168
1904000000,125.62061,122.8812217
1905000000,125.69943,122.8510268
1906000000,125.56732,122.8208321
1907000000,125.55194,122.7906376
1908000000,125.43274,122.7604433
1909000000,125.46468,122.7302491
1910000000,125.55207,122.7000551
1911000000,125.51022,122.6698613
1912000000,125.43523,122.6396677
1913000000,125.46402,122.6094742
1914000000,125.49435,122.5792809
1915000000,125.25753,122.5490878
1916000000,125.34442,122.5188948
1917000000,125.21365,122.488702
1918000000,125.23047,122.4585094
1919000000,125.13019,122.4283169
1920000000,125.0073,122.3981247
1921000000,125.08971,122.3679325
1922000000,125.06403,122.3377406
1923000000,125.13888,122.3075488
1924000000,125.03984,122.2773571
1925000000,124.99614,122.2471657
1926000000,124.93628,122.2169743
1927000000,124.89866,122.1867832
1928000000,124.77196,122.1565922
1929000000,124.88519,122.1264013
1930000000,125.03915,122.0962107
1931000000,124.81848,122.0660201
1932000000,124.86282,122.0358298
1933000000,124.65587,122.0056395
1934000000,124.83132,121.9754495
1935000000,124.34856,121.9452595
1936000000,124.60665,121.9150698
1937000000,124.79372,121.8848802
1938000000,124.62978,121.8546907
1939000000,124.64276,121.8245014
1940000000,124.52831,121.7943122
1941000000,124.58839,121.7641232
1942000000,124.61249,121.7339343
1943000000,124.33748,121.7037455
1944000000,124.47572,121.6735569
1945000000,124.19913,121.6433685
1946000000,124.31466,121.6131802
1947000000,124.16604,121.582992
1948000000,124.22286,121.552804
1949000000,124.25917,121.5226161
1950000000,124.21299,121.4924283
1951000000,124.03311,121.4622407
1952000000,124.07843,121.4320532
1953000000,124.11159,121.4018659
1954000000,124.08586,121.3716786
1955000000,123.8922,121.3414916
1956000000,123.84644,121.3113046
1957000000,124.05379,121.2811178
1958000000,123.92303,121.2509311
1959000000,124.00465,121.2207445
1960000000,123.59663,121.1905581
1961000000,124.0223,121.1603718
1962000000,123.89197,121.1301856
1963000000,123.80751,121.0999996
1964000000,123.96368,121.0698137
1965000000,123.62644,121.0396279
1966000000,123.63226,121.0094422
1967000000,123.74403,120.9792567
1968000000,123.60916,120.9490712
1969000000,123.49191,120.9188859
1970000000,123.55042,120.8887007
1971000000,123.69089,120.8585157
1972000000,123.60272,120.8283307
1973000000,123.32378,120.7981459
1974000000,123.41794,120.7679612
1975000000,123.45366,120.7377766
1976000000,123.31644,120.7075921
1977000000,123.31048,120.6774077
1978000000,123.20205,120.6472235
1979000000,123.12905,120.6170393
1980000000,123.27687,120.5868553
1981000000,123.32536,120.5566714
1982000000,123.16605,120.5264875
1983000000,123.20706,120.4963038
1984000000,123.30383,120.4661202
1985000000,123.17211,120.4359368
1986000000,123.02967,120.4057534
1987000000,123.28779,120.3755701
1988000000,122.98286,120.3453869
1989000000,122.99847,120.3152039
1990000000,122.98204,120.2850209
1991000000,122.97978,120.254838
1992000000,122.83177,120.2246553
1993000000,122.78738,120.1944726
1994000000,122.7633,120.1642901
1995000000,122.79491,120.1341076
1996000000,122.85851,120.1039252
1997000000,122.70325,120.073743
1998000000,122.58932,120.0435608
1999000000,122.60632,120.0133787
2000000000,122.81641,119.9831968
2001000000,122.55787,119.9530149
2002000000,122.55621,119.9228331
2003000000,122.61263,119.8926514
2004000000,122.44444,119.8624698
2005000000,122.48643,119.8322883
2006000000,122.55287,119.8021069
2007000000,122.42966,119.7719255
2008000000,122.41602,119.7417443
2009000000,122.16456,119.7115631
2010000000,122.14116,119.6813821
2011000000,122.28571,119.6512011
2012000000,122.36279,119.6210202
2013000000,122.2971,119.5908394
2014000000,122.23093,119.5606586
2015000000,122.12687,119.530478
2016000000,122.15108,119.5002974
2017000000,122.2197,119.4701169
2018000000,122.01254,119.4399365
2019000000,121.93742,119.4097562
2020000000,122.09708,119.379576
2021000000,122.01554,119.3493958
2022000000,121.87457,119.3192157
2023000000,121.93498,119.2890357
2024000000,121.86555,119.2588558
2025000000,121.82777,119.2286759
2026000000,122.00115,119.1984961
2027000000,121.83157,119.1683164
2028000000,121.84873,119.1381368
2029000000,121.82685,119.1079572
2030000000,121.66158,119.0777777
2031000000,121.69187,119.0475983
2032000000,121.77326,119.017419
2033000000,121.47362,118.9872397
2034000000,121.54237,118.9570605
2035000000,121.36705,118.9268813
2036000000,121.41922,118.8967022
2037000000,121.42996,118.8665232
2038000000,121.42799,118.8363443
2039000000,121.4397,118.8061654
2040000000,121.21594,118.7759866
2041000000,121.51727,118.7458078
2042000000,121.16051,118.7156291
2043000000,121.36347,118.6854505
2044000000,121.04483,118.6552719
2045000000,121.26234,118.6250934
2046000000,120.99359,118.594915
2047000000,121.0675,118.5647366
2048000000,121.12569,118.5345582
2049000000,121.15759,118.50438
2050000000,121.05122,118.4742017
2051000000,121.14281,118.4440236
2052000000,121.03527,118.4138455
2053000000,120.8518,118.3836674
2054000000,120.84087,118.3534894
2055000000,120.89343,118.3233115
2056000000,120.66282,118.2931336
2057000000,120.89223,118.2629557
2058000000,120.73835,118.2327779
2059000000,120.79027,118.2026002
2060000000,120.65578,118.1724225
2061000000,120.7613,118.1422449
2062000000,120.55922,118.1120673
2063000000,120.50456,118.0818897
2064000000,120.39168,118.0517122
2065000000,120.38285,118.0215348
2066000000,120.43304,117.9913574
2067000000,120.41142,117.96118
2068000000,120.57294,117.9310027
2069000000,120.28615,117.9008254
2070000000,120.19415,117.8706482
2071000000,120.22166,117.840471
2072000000,120.35087,117.8102938
2073000000,120.19249,117.7801167
2074000000,120.09497,117.7499396
2075000000,120.31179,117.7197626
2076000000,120.02701,117.6895856
2077000000,120.04207,117.6594086
2078000000,120.15663,117.6292317
2079000000,120.02626,117.5990548
2080000000,120.10121,117.568878
2081000000,119.87862,117.5387012
2082000000,119.95759,117.5085244
2083000000,119.86536,117.4783476
2084000000,119.8079,117.4481709
2085000000,119.71042,117.4179943
2086000000,119.7579,117.3878176
2087000000,119.90407,117.357641
2088000000,119.67904,117.3274644
2089000000,119.82338,117.2972878
2090000000,119.88844,117.2671113
2091000000,119.64713,117.2369348
2092000000,119.73048,117.2067583
2093000000,119.38492,117.1765819
2094000000,119.41138,117.1464055
2095000000,119.5304,117.1162291
2096000000,119.50004,117.0860527
2097000000,119.59302,117.0558764
2098000000,119.48644,117.0257001
2099000000,119.42751,116.9955238
2100000000,119.44993,116.9653475
2101000000,119.36885,116.9351712
2102000000,119.34968,116.904995
2103000000,119.36306,116.8748188
2104000000,119.27982,116.8446426
2105000000,119.33244,116.8144664
2106000000,119.13226,116.7842903
2107000000,119.18821,116.7541141
2108000000,119.02721,116.723938
2109000000,119.12177,116.6937619
2110000000,119.00629,116.6635858
2111000000,119.08346,116.6334098
2112000000,118.83092,116.6032337
2113000000,118.94109,116.5730577
2114000000,118.9257,116.5428817
2115000000,119.02807,116.5127056
2116000000,118.85472,116.4825296
2117000000,118.81643,116.4523537
2118000000,118.74259,116.4221777
2119000000,118.65546,116.3920017
2120000000,118.77629,116.3618258
2121000000,118.67179,116.3316498
2122000000,118.44434,116.3014739
2123000000,118.62327,116.2712979
2124000000,118.60165,116.241122
2125000000,118.59869,116.2109461
2126000000,118.44638,116.1807702
2127000000,118.54554,116.1505943
2128000000,118.58336,116.1204184
2129000000,118.44753,116.0902425
2130000000,118.47073,116.0600666
2131000000,118.3837,116.0298907
2132000000,118.26675,115.9997148
2133000000,118.31601,115.9695389
2134000000,118.44675,115.9393631
2135000000,118.31639,115.9091872
2136000000,118.22552,115.8790113
2137000000,118.08325,115.8488354
2138000000,118.32072,115.8186595
2139000000,118.10486,115.7884836
2140000000,118.16476,115.7583078
2141000000,117.99592,115.7281319
2142000000,117.98055,115.697956
2143000000,118.14141,115.6677801
2144000000,118.05027,115.6376042
2145000000,118.04407,115.6074283
2146000000,117.80671,115.5772524
2147000000,118.01455,115.5470765
2148000000,117.7881,115.5169005
2149000000,117.8018,115.4867246
2150000000,118.00417,115.4565487
2151000000,117.73468,115.4263727
2152000000,117.72601,115.3961968
2153000000,117.73024,115.3660208
2154000000,117.47461,115.3358448
2155000000,117.44655,115.3056689
2156000000,117.73679,115.2754929
2157000000,117.53957,115.2453169
2158000000,117.4487,115.2151408
2159000000,117.33859,115.1849648
2160000000,117.39352,115.1547888
2161000000,117.41945,115.1246127
2162000000,117.18631,115.0944366
2163000000,117.26627,115.0642605
2164000000,117.43405,115.0340844
2165000000,117.35992,115.0039083
2166000000,117.2982,114.9737322
2167000000,117.22063,114.943556
2168000000,117.36309,114.9133798
2169000000,117.17613,114.8832037
2170000000,117.32764,114.8530274
2171000000,117.20243,114.8228512
2172000000,117.22054,114.792675
2173000000,117.06308,114.7624987
2174000000,117.00555,114.7323224
2175000000,117.18169,114.7021461
2176000000,116.98976,114.6719698
2177000000,116.94821,114.6417934
2178000000,116.91074,114.611617
2179000000,116.9708,114.5814406
2180000000,117.0236,114.5512642
2181000000,116.67355,114.5210878
2182000000,116.87527,114.4909113
2183000000,116.64653,114.4607348
2184000000,116.62495,114.4305583
2185000000,116.6368,114.4003817
2186000000,116.59282,114.3702051
2187000000,116.50457,114.3400285
2188000000,116.42773,114.3098519
2189000000,116.62493,114.2796752
2190000000,116.62577,114.2494985
2191000000,116.53548,114.2193218
2192000000,116.5661,114.189145
2193000000,116.31453,114.1589682
2194000000,116.33418,114.1287914
2195000000,116.53942,114.0986146
2196000000,116.31657,114.0684377
2197000000,116.25523,114.0382608
2198000000,116.41939,114.0080838
2199000000,116.29646,113.9779068
2200000000,116.38813,113.9477298
2201000000,116.11428,113.9175528
2202000000,116.19531,113.8873757
2203000000,116.05643,113.8571986
2204000000,116.15369,113.8270214
2205000000,116.01265,113.7968442
2206000000,115.7599,113.766667
2207000000,115.9925,113.7364897
2208000000,116.06658,113.7063124
2209000000,115.9114,113.6761351
2210000000,115.94152,113.6459577
2211000000,115.95634,113.6157803
2212000000,115.8144,113.5856028
2213000000,115.77378,113.5554253
2214000000,115.77352,113.5252477
2215000000,115.65891,113.4950701
2216000000,115.676,113.4648925
2217000000,115.59271,113.4347148
2218000000,115.7163,113.4045371
2219000000,115.55389,113.3743594
2220000000,115.46767,113.3441816
2221000000,115.64416,113.3140037
2222000000,115.3559,113.2838258
2223000000,115.48618,113.2536479
2224000000,115.36646,113.2234699
2225000000,115.34074,113.1932919
2226000000,115.29526,113.1631138
2227000000,115.29729,113.1329357
2228000000,115.21953,113.1027575
2229000000,115.16138,113.0725793
2230000000,115.39464,113.042401
2231000000,115.34934,113.0122227
2232000000,115.15381,112.9820443
2233000000,115.07036,112.9518659
2234000000,115.18346,112.9216874
2235000000,114.99979,112.8915089
2236000000,115.09158,112.8613304
2237000000,115.00443,112.8311517
2238000000,114.97576,112.8009731
2239000000,115.03497,112.7707943
2240000000,114.99793,112.7406156
2241000000,114.8764,112.7104367
2242000000,114.86519,112.6802578
2243000000,114.82947,112.6500789
2244000000,114.77402,112.6198999
2245000000,114.71177,112.5897209
2246000000,114.84464,112.5595417
2247000000,114.70135,112.5293626
2248000000,114.69481,112.4991834
2249000000,114.67304,112.4690041
2250000000,114.65201,112.4388248
2251000000,114.60799,112.4086454
2252000000,114.57994,112.3784659
2253000000,114.61874,112.3482864
2254000000,114.49862,112.3181068
2255000000,114.44696,112.2879272
2256000000,114.47964,112.2577475
2257000000,114.5378,112.2275678
2258000000,114.43916,112.197388
2259000000,114.40942,112.1672081
2260000000,114.26054,112.1370282
2261000000,114.23109,112.1068482
2262000000,114.3834,112.0766681
2263000000,114.29745,112.046488
2264000000,114.28639,112.0163078
2265000000,114.19526,111.9861276
2266000000,114.13633,111.9559473
2267000000,114.2942,111.9257669
2268000000,113.98777,111.8955865
2269000000,114.09114,111.865406
2270000000,114.05364,111.8352254
2271000000,113.83511,111.8050448
2272000000,113.87807,111.7748641
2273000000,113.98302,111.7446833
2274000000,113.87317,111.7145025
2275000000,113.80921,111.6843216
2276000000,113.83122,111.6541406
2277000000,113.88474,111.6239595
2278000000,113.88192,111.5937784
2279000000,113.59602,111.5635973
2280000000,113.74427,111.533416
2281000000,113.72899,111.5032347
2282000000,113.79903,111.4730533
2283000000,113.70098,111.4428718
2284000000,113.51759,111.4126903
2285000000,113.67992,111.3825087
2286000000,113.54327,111.352327
2287000000,113.44924,111.3221453
2288000000,113.45062,111.2919635
2289000000,113.43246,111.2617816
2290000000,113.4109,111.2315996
2291000000,113.366,111.2014176
2292000000,113.39113,111.1712354
2293000000,113.18579,111.1410533
2294000000,113.28708,111.110871
2295000000,113.19012,111.0806887
2296000000,113.4519,111.0505062
2297000000,113.1552,111.0203237
2298000000,113.07095,110.9901412
2299000000,112.80492,110.9599585
2300000000,113.13,110.9297758
2301000000,113.04639,110.899593
2302000000,113.05096,110.8694101
2303000000,112.9783,110.8392272
2304000000,112.71876,110.8090441
2305000000,112.9252,110.778861
2306000000,112.95322,110.7486778
2307000000,112.73505,110.7184945
2308000000,112.98898,110.6883112
2309000000,112.7997,110.6581278
2310000000,112.6317,110.6279442
2311000000,112.81672,110.5977606
2312000000,112.75438,110.567577
2313000000,112.62746,110.5373932
2314000000,112.87652,110.5072094
2315000000,112.53,110.4770254
2316000000,112.46416,110.4468414
2317000000,112.65276,110.4166573
2318000000,112.63669,110.3864731
2319000000,112.53097,110.3562889
2320000000,112.41906,110.3261045
2321000000,112.39384,110.2959201
2322000000,112.41949,110.2657356
2323000000,112.49734,110.235551
2324000000,112.31779,110.2053663
2325000000,112.49668,110.1751815
2326000000,112.39267,110.1449967
2327000000,112.36113,110.1148117
2328000000,112.08103,110.0846267
2329000000,112.24738,110.0544416
2330000000,112.35496,110.0242564
2331000000,112.22031,109.9940711
2332000000,112.13592,109.9638857
2333000000,112.26996,109.9337002
2334000000,111.96041,109.9035146
2335000000,111.95068,109.873329
2336000000,111.96014,109.8431432
2337000000,111.75163,109.8129574
2338000000,112.1064,109.7827715
2339000000,111.87859,109.7525854
2340000000,111.81334,109.7223993
2341000000,111.85482,109.6922131
2342000000,111.6927,109.6620268
2343000000,111.87733,109.6318405
2344000000,111.79831,109.601654
2345000000,111.70629,109.5714674
2346000000,111.82367,109.5412808
2347000000,111.64845,109.511094
2348000000,111.70445,109.4809071
2349000000,111.44425,109.4507202
2350000000,111.70147,109.4205332
2351000000,111.73573,109.390346
2352000000,111.65117,109.3601588
2353000000,111.47338,109.3299715
2354000000,111.45497,109.2997841
2355000000,111.53663,109.2695965
2356000000,111.5181,109.2394089
2357000000,111.31391,109.2092212
2358000000,111.46519,109.1790334
2359000000,111.40724,109.1488455
2360000000,111.4558,109.1186575
2361000000,111.39317,109.0884694
2362000000,111.26016,109.0582812
2363000000,111.28817,109.0280929
2364000000,111.01175,108.9979045
2365000000,111.1724,108.967716
2366000000,111.25076,108.9375274
2367000000,111.18748,108.9073387
2368000000,110.88426,108.87715
2369000000,110.9698,108.8469611
2370000000,110.95632,108.8167721
2371000000,110.95414,108.786583
2372000000,111.09705,108.7563938
2373000000,110.78536,108.7262045
2374000000,110.92589,108.6960151
2375000000,110.96292,108.6658256
2376000000,110.82318,108.635636
2377000000,110.76264,108.6054463
2378000000,110.6396,108.5752565
2379000000,110.8103,108.5450666
2380000000,110.75285,108.5148765
2381000000,110.79507,108.4846864
2382000000,110.89735,108.4544962
2383000000,110.67991,108.4243059
2384000000,110.61848,108.3941154
2385000000,110.61495,108.3639249
2386000000,110.5164,108.3337343
2387000000,110.64336,108.3035435
2388000000,110.41052,108.2733526
2389000000,110.49393,108.2431617
2390000000,110.51886,108.2129706
2391000000,110.64336,108.1827794
2392000000,110.35488,108.1525882
2393000000,110.43639,108.1223968
2394000000,110.3567,108.0922053
2395000000,110.28938,108.0620137
2396000000,110.22656,108.031822
2397000000,110.38227,108.0016301
2398000000,110.19357,107.9714382
2399000000,110.24879,107.9412462
2400000000,110.22752,107.911054
2401000000,110.09503,107.8808618
2402000000,110.23703,107.8506694
2403000000,110.1857,107.8204769
2404000000,109.99122,107.7902844
2405000000,110.03345,107.7600917
2406000000,110.12744,107.7298988
2407000000,109.70158,107.6997059
2408000000,110.12686,107.6695129
2409000000,109.97147,107.6393198
2410000000,109.65311,107.6091265
2411000000,109.9017,107.5789331
2412000000,109.79094,107.5487397
2413000000,109.82343,107.5185461
2414000000,109.84395,107.4883524
2415000000,109.72521,107.4581586
2416000000,109.64558,107.4279646
2417000000,109.5815,107.3977706
2418000000,109.59691,107.3675764
2419000000,109.50919,107.3373822
2420000000,109.42929,107.3071878
2421000000,109.46072,107.2769933
2422000000,109.51668,107.2467987
2423000000,109.36474,107.2166039
2424000000,109.63691,107.1864091
2425000000,109.44805,107.1562141
2426000000,109.34329,107.126019
2427000000,109.27951,107.0958239
2428000000,109.38634,107.0656285
2429000000,109.28292,107.0354331
2430000000,109.19215,107.0052376
2431000000,109.45501,106.9750419
2432000000,109.35226,106.9448461
2433000000,109.16671,106.9146502
2434000000,109.13534,106.8844542
2435000000,109.19402,106.8542581
2436000000,109.11965,106.8240619
2437000000,109.26311,106.7938655
2438000000,109.0247,106.763669
2439000000,109.1734,106.7334724
2440000000,109.05864,106.7032757
2441000000,108.81738,106.6730788
2442000000,108.86983,106.6428819
2443000000,108.92416,106.6126848
2444000000,108.86639,106.5824876
2445000000,108.77114,106.5522902
2446000000,108.81869,106.5220928
2447000000,108.97761,106.4918952
2448000000,108.70558,106.4616975
2449000000,108.86437,106.4314997
2450000000,108.76302,106.4013018
2451000000,108.6955,106.3711037
2452000000,108.64114,106.3409056
2453000000,108.62193,106.3107073
2454000000,108.77943,106.2805088
2455000000,108.56226,106.2503103
2456000000,108.47773,106.2201116
2457000000,108.50877,106.1899128
2458000000,108.56387,106.1597139
2459000000,108.53413,106.1295149
2460000000,108.28599,106.0993157
2461000000,108.41439,106.0691164
2462000000,108.61543,106.038917
2463000000,108.24263,106.0087175
2464000000,108.11422,105.9785178
2465000000,108.33279,105.9483181
2466000000,108.40913,105.9181181
2467000000,108.1324,105.8879181
2468000000,108.20161,105.857718
2469000000,108.22707,105.8275177
2470000000,108.4472,105.7973173
2471000000,108.02995,105.7671167
2472000000,108.01242,105.736916
2473000000,108.09889,105.7067153
2474000000,107.87087,105.6765143
2475000000,108.14935,105.6463133
2476000000,107.92459,105.6161121
2477000000,107.98612,105.5859108
2478000000,107.93902,105.5557094
2479000000,107.8178,105.5255078
2480000000,107.52345,105.4953061
2481000000,107.85178,105.4651043
2482000000,107.75456,105.4349024
2483000000,107.69439,105.4047003
2484000000,107.72822,105.3744981
2485000000,107.74129,105.3442958
2486000000,107.66688,105.3140933
2487000000,107.5079,105.2838907
2488000000,107.72057,105.253688
2489000000,107.70496,105.2234851
2490000000,107.75727,105.1932822
2491000000,107.50398,105.163079
2492000000,107.57252,105.1328758
2493000000,107.53432,105.1026724
2494000000,107.27031,105.0724689
2495000000,107.30965,105.0422653
2496000000,107.25941,105.0120615
2497000000,107.48441,104.9818576
2498000000,107.16758,104.9516536
2499000000,107.11604,104.9214494
2500000000,107.30191,104.8912451
2501000000,107.16329,104.8610407
2502000000,106.99296,104.8308361
2503000000,107.11722,104.8006314
2504000000,106.87089,104.7704266
2505000000,107.1049,104.7402216
2506000000,107.1665,104.7100165
2507000000,107.11846,104.6798113
2508000000,107.02325,104.6496059
2509000000,106.80935,104.6194004
2510000000,106.92133,104.5891948
2511000000,106.81113,104.558989
2512000000,106.97993,104.5287831
2513000000,106.88126,104.4985771
2514000000,106.72075,104.4683709
2515000000,106.91837,104.4381646
2516000000,106.78641,104.4079582
2517000000,106.41473,104.3777516
2518000000,106.73156,104.3475449
2519000000,106.78181,104.317338
2520000000,106.49533,104.287131
2521000000,106.50761,104.2569239
2522000000,106.61298,104.2267166
2523000000,106.4593,104.1965092
2524000000,106.67427,104.1663017
2525000000,106.46942,104.136094
2526000000,106.54038,104.1058862
2527000000,106.40313,104.0756783
2528000000,106.59841,104.0454702
2529000000,106.24691,104.015262
2530000000,106.35174,103.9850536
2531000000,106.3026,103.9548451
2532000000,106.2038,103.9246365
2533000000,105.93945,103.8944277
2534000000,106.41611,103.8642188
2535000000,106.15289,103.8340097
2536000000,106.20654,103.8038005
2537000000,106.21726,103.7735912
2538000000,106.07435,103.7433817
2539000000,106.21129,103.7131721
2540000000,105.99711,103.6829623
2541000000,105.75098,103.6527524
2542000000,105.8391,103.6225424
2543000000,105.85464,103.5923322
2544000000,105.98372,103.5621219
2545000000,105.89525,103.5319115
2546000000,105.74957,103.5017009
2547000000,106.00224,103.4714901
2548000000,105.71902,103.4412792
2549000000,105.72462,103.4110682
2550000000,105.53746,103.380857
2551000000,105.66376,103.3506457
2552000000,105.51685,103.3204343
2553000000,105.79872,103.2902227
2554000000,105.60056,103.260011
2555000000,105.63303,103.2297991
2556000000,105.51575,103.1995871
2557000000,105.64124,103.1693749
2558000000,105.47777,103.1391626
2559000000,105.32325,103.1089501
2560000000,105.4232,103.0787375
2561000000,105.58035,103.0485248
2562000000,105.20708,103.0183119
2563000000,105.48025,102.9880989
2564000000,105.35671,102.9578857
2565000000,105.2063,102.9276724
2566000000,105.2552,102.897459
2567000000,105.24029,102.8672453
2568000000,105.29271,102.8370316
2569000000,104.97159,102.8068177
2570000000,105.12051,102.7766037
2571000000,105.12432,102.7463895
2572000000,105.04979,102.7161752
2573000000,105.21062,102.6859607
2574000000,105.14818,102.6557461
2575000000,105.00417,102.6255313
2576000000,104.85425,102.5953164
2577000000,104.81721,102.5651013
2578000000,104.99783,102.5348861
2579000000,104.74107,102.5046707
2580000000,104.79679,102.4744552
2581000000,104.72942,102.4442396
2582000000,104.92287,102.4140238
2583000000,104.73949,102.3838079
2584000000,104.80364,102.3535918
2585000000,104.57143,102.3233755
2586000000,104.54524,102.2931591
2587000000,104.46433,102.2629426
2588000000,104.65209,102.2327259
2589000000,104.38045,102.2025091
2590000000,104.59862,102.1722921
2591000000,104.58846,102.142075
2592000000,104.28535,102.1118577
2593000000,104.52588,102.0816403
2594000000,104.38981,102.0514227
2595000000,104.39181,102.021205
2596000000,104.53845,101.9909871
2597000000,104.40826,101.9607691
2598000000,104.30717,101.9305509
2599000000,104.18304,101.9003326
2600000000,104.17113,101.8701141
2601000000,104.13363,101.8398955
2602000000,104.27081,101.8096767
2603000000,104.10037,101.7794578
2604000000,104.14034,101.7492387
2605000000,104.19031,101.7190195
2606000000,103.98775,101.6888001
2607000000,104.05509,101.6585806
2608000000,103.90756,101.6283609
2609000000,103.86494,101.598141
2610000000,104.13924,101.5679211
2611000000,103.96695,101.5377009
2612000000,103.97266,101.5074806
2613000000,103.74489,101.4772602
2614000000,104.02932,101.4470396
2615000000,103.89935,101.4168188
2616000000,103.67647,101.3865979
2617000000,103.71323,101.3563769
2618000000,103.47231,101.3261557
2619000000,103.56239,101.2959343
2620000000,103.63062,101.2657128
2621000000,103.75676,101.2354912
2622000000,103.62714,101.2052693
2623000000,103.59428,101.1750474
2624000000,103.58665,101.1448252
2625000000,103.46586,101.114603
2626000000,103.39677,101.0843805
2627000000,103.55502,101.0541579
2628000000,103.39198,101.0239352
2629000000,103.34695,100.9937123
2630000000,103.65791,100.9634892
2631000000,103.37589,100.933266
2632000000,103.28108,100.9030427
2633000000,103.27013,100.8728191
2634000000,102.8698,100.8425955
2635000000,103.24304,100.8123716
2636000000,103.19338,100.7821477
2637000000,103.24117,100.7519235
2638000000,102.89868,100.7216992
2639000000,103.03678,100.6914748
2640000000,103.28152,100.6612501
2641000000,103.0445,100.6310254
2642000000,103.09776,100.6008005
2643000000,103.09464,100.5705754
2644000000,102.71203,100.5403501
2645000000,102.8016,100.5101247
2646000000,102.77434,100.4798992
2647000000,102.65666,100.4496735
2648000000,102.68537,100.4194476
2649000000,102.84924,100.3892216
2650000000,102.66914,100.3589954
2651000000,102.7553,100.3287691
2652000000,102.64113,100.2985426
2653000000,102.49651,100.2683159
2654000000,102.6422,100.2380891
2655000000,102.5867,100.2078621
2656000000,102.50377,100.177635
2657000000,102.49288,100.1474077
2658000000,102.34013,100.1171802
2659000000,102.3443,100.0869526
2660000000,102.4464,100.0567249
2661000000,102.08607,100.0264969
2662000000,102.40427,99.99626884
2663000000,102.03387,99.9660406
2664000000,102.18719,99.93581219
2665000000,102.20815,99.90558362
2666000000,102.23653,99.87535489
2667000000,102.01864,99.845126
2668000000,102.12277,99.81489695
2669000000,101.90257,99.78466774
2670000000,102.05565,99.75443837
2671000000,101.99503,99.72420884
2672000000,102.10281,99.69397915
2673000000,101.90705,99.66374929
2674000000,101.89431,99.63351927
2675000000,101.78079,99.6032891
2676000000,101.97523,99.57305876
2677000000,102.00662,99.54282826
2678000000,101.91889,99.51259759
2679000000,101.90592,99.48236677
2680000000,101.76725,99.45213578
2681000000,101.55347,99.42190463
2682000000,101.90383,99.39167332
2683000000,101.7621,99.36144184
2684000000,101.65234,99.33121021
2685000000,101.62215,99.30097841
2686000000,101.43457,99.27074644
2687000000,101.66553,99.24051431
2688000000,101.65795,99.21028202
2689000000,101.41153,99.18004957
2690000000,101.37572,99.14981695
2691000000,101.51348,99.11958417
2692000000,101.17397,99.08935122
2693000000,101.41022,99.05911811
2694000000,101.3939,99.02888484
2695000000,101.12629,98.9986514
2696000000,101.35275,98.96841779
2697000000,101.03348,98.93818402
2698000000,101.20541,98.90795009
2699000000,101.15922,98.87771599
2700000000,101.28722,98.84748173
2701000000,101.10893,98.8172473
2702000000,100.84119,98.7870127
2703000000,100.93918,98.75677794
2704000000,101.03669,98.72654302
2705000000,100.86966,98.69630793
2706000000,100.82662,98.66607267
2707000000,100.87407,98.63583724
2708000000,101.03959,98.60560165
2709000000,100.83745,98.5753659
2710000000,100.79606,98.54512997
2711000000,100.74819,98.51489388
2712000000,100.66331,98.48465763
2713000000,100.79463,98.4544212
2714000000,100.62469,98.42418461
2715000000,100.70226,98.39394785
2716000000,100.4163,98.36371092
2717000000,100.67355,98.33347383
2718000000,100.47274,98.30323657
2719000000,100.68723,98.27299914
2720000000,100.54292,98.24276154
2721000000,100.44038,98.21252377
2722000000,100.53091,98.18228584
2723000000,100.54001,98.15204773
2724000000,100.26494,98.12180946
2725000000,100.39333,98.09157102
2726000000,100.16493,98.06133241
2727000000,100.19949,98.03109363
2728000000,100.21059,98.00085468
2729000000,100.25142,97.97061556
2730000000,100.2979,97.94037628
2731000000,100.0543,97.91013682
2732000000,100.18144,97.87989719
2733000000,99.943123,97.8496574
2734000000,100.07118,97.81941743
2735000000,99.963127,97.78917729
2736000000,100.21387,97.75893698
2737000000,100.01057,97.72869651
2738000000,99.796692,97.69845586
2739000000,99.900032,97.66821504
2740000000,99.965103,97.63797405
2741000000,99.828888,97.60773288
2742000000,99.80172,97.57749155
2743000000,99.585579,97.54725004
2744000000,99.704727,97.51700837
2745000000,99.674736,97.48676652
2746000000,99.593948,97.4565245
2747000000,99.751564,97.42628231
2748000000,99.797829,97.39603994
2749000000,99.528534,97.3657974
2750000000,99.333633,97.33555469
2751000000,99.360863,97.30531181
2752000000,99.428391,97.27506876
2753000000,99.548546,97.24482553
2754000000,99.229843,97.21458213
2755000000,99.552116,97.18433855
2756000000,99.33136,97.1540948
2757000000,99.117744,97.12385088
2758000000,99.368393,97.09360679
2759000000,99.183411,97.06336252
2760000000,99.109642,97.03311808
