Freq(Hz),S21 Phase(deg)
3540000000,-108.28599
3541000000,-108.53413
3542000000,-108.56387
3543000000,-108.50877
3544000000,-108.47773
3545000000,-108.56226
3546000000,-108.77943
3547000000,-108.62193
3548000000,-108.64114
3549000000,-108.6955
3550000000,-108.76302
3551000000,-108.86437
3552000000,-108.70558
3553000000,-108.97761
3554000000,-108.81869
3555000000,-108.77114
3556000000,-108.86639
3557000000,-108.92416
3558000000,-108.86983
3559000000,-108.81738
3560000000,-109.05864
3561000000,-109.1734
3562000000,-109.0247
3563000000,-109.26311
3564000000,-109.11965
3565000000,-109.19402
3566000000,-109.13534
3567000000,-109.16671
3568000000,-109.35226
3569000000,-109.45501
3570000000,-109.19215
3571000000,-109.28292
3572000000,-109.38634
3573000000,-109.27951
3574000000,-109.34329
3575000000,-109.44805
3576000000,-109.63691
3577000000,-109.36474
3578000000,-109.51668
3579000000,-109.46072
3580000000,-109.42929
3581000000,-109.50919
3582000000,-109.59691
3583000000,-109.5815
3584000000,-109.64558
3585000000,-109.72521
3586000000,-109.84395
3587000000,-109.82343
3588000000,-109.79094
3589000000,-109.9017
3590000000,-109.65311
3591000000,-109.97147
3592000000,-110.12686
3593000000,-109.70158
3594000000,-110.12744
3595000000,-110.03345
3596000000,-109.99122
3597000000,-110.1857
3598000000,-110.23703
3599000000,-110.09503
3600000000,-110.22752
3601000000,-110.24879
3602000000,-110.19357
3603000000,-110.38227
3604000000,-110.22656
3605000000,-110.28938
3606000000,-110.3567
3607000000,-110.43639
3608000000,-110.35488
3609000000,-110.64336
3610000000,-110.51886
3611000000,-110.49393
3612000000,-110.41052
3613000000,-110.64336
3614000000,-110.5164
3615000000,-110.61495
3616000000,-110.61848
3617000000,-110.67991
3618000000,-110.89735
3619000000,-110.79507
3620000000,-110.75285
3621000000,-110.8103
3622000000,-110.6396
3623000000,-110.76264
3624000000,-110.82318
3625000000,-110.96292
3626000000,-110.92589
3627000000,-110.78536
3628000000,-111.09705
3629000000,-110.95414
3630000000,-110.95632
3631000000,-110.9698
3632000000,-110.88426
3633000000,-111.18748
3634000000,-111.25076
3635000000,-111.1724
3636000000,-111.01175
3637000000,-111.28817
3638000000,-111.26016
3639000000,-111.39317
3640000000,-111.4558
3641000000,-111.40724
3642000000,-111.46519
3643000000,-111.31391
3644000000,-111.5181
3645000000,-111.53663
3646000000,-111.45497
3647000000,-111.47338
3648000000,-111.65117
3649000000,-111.73573
3650000000,-111.70147
3651000000,-111.44425
3652000000,-111.70445
3653000000,-111.64845
3654000000,-111.82367
3655000000,-111.70629
3656000000,-111.79831
3657000000,-111.87733
3658000000,-111.6927
3659000000,-111.85482
3660000000,-111.81334
3661000000,-111.87859
3662000000,-112.1064
3663000000,-111.75163
3664000000,-111.96014
3665000000,-111.95068
3666000000,-111.96041
3667000000,-112.26996
3668000000,-112.13592
3669000000,-112.22031
3670000000,-112.35496
3671000000,-112.24738
3672000000,-112.08103
3673000000,-112.36113
3674000000,-112.39267
3675000000,-112.49668
3676000000,-112.31779
3677000000,-112.49734
3678000000,-112.41949
3679000000,-112.39384
3680000000,-112.41906
3681000000,-112.53097
3682000000,-112.63669
3683000000,-112.65276
3684000000,-112.46416
3685000000,-112.53
3686000000,-112.87652
3687000000,-112.62746
3688000000,-112.75438
3689000000,-112.81672
3690000000,-112.6317
3691000000,-112.7997
3692000000,-112.98898
3693000000,-112.73505
3694000000,-112.95322
3695000000,-112.9252
3696000000,-112.71876
3697000000,-112.9783
3698000000,-113.05096
3699000000,-113.04639
3700000000,-113.13
3701000000,-112.80492
3702000000,-113.07095
3703000000,-113.1552
3704000000,-113.4519
3705000000,-113.19012
3706000000,-113.28708
3707000000,-113.18579
3708000000,-113.39113
3709000000,-113.366
3710000000,-113.4109
3711000000,-113.43246
3712000000,-113.45062
3713000000,-113.44924
3714000000,-113.54327
3715000000,-113.67992
3716000000,-113.51759
3717000000,-113.70098
3718000000,-113.79903
3719000000,-113.72899
3720000000,-113.74427
3721000000,-113.59602
3722000000,-113.88192
3723000000,-113.88474
3724000000,-113.83122
3725000000,-113.80921
3726000000,-113.87317
3727000000,-113.98302
3728000000,-113.87807
3729000000,-113.83511
3730000000,-114.05364
3731000000,-114.09114
3732000000,-113.98777
3733000000,-114.2942
3734000000,-114.13633
3735000000,-114.19526
3736000000,-114.28639
3737000000,-114.29745
3738000000,-114.3834
3739000000,-114.23109
3740000000,-114.26054
3741000000,-114.40942
3742000000,-114.43916
3743000000,-114.5378
3744000000,-114.47964
3745000000,-114.44696
3746000000,-114.49862
3747000000,-114.61874
3748000000,-114.57994
3749000000,-114.60799
3750000000,-114.65201
3751000000,-114.67304
3752000000,-114.69481
3753000000,-114.70135
3754000000,-114.84464
3755000000,-114.71177
3756000000,-114.77402
3757000000,-114.82947
3758000000,-114.86519
3759000000,-114.8764
3760000000,-114.99793
3761000000,-115.03497
3762000000,-114.97576
3763000000,-115.00443
3764000000,-115.09158
3765000000,-114.99979
3766000000,-115.18346
3767000000,-115.07036
3768000000,-115.15381
3769000000,-115.34934
3770000000,-115.39464
3771000000,-115.16138
3772000000,-115.21953
3773000000,-115.29729
3774000000,-115.29526
3775000000,-115.34074
3776000000,-115.36646
3777000000,-115.48618
3778000000,-115.3559
3779000000,-115.64416
3780000000,-115.46767
3781000000,-115.55389
3782000000,-115.7163
3783000000,-115.59271
3784000000,-115.676
3785000000,-115.65891
3786000000,-115.77352
3787000000,-115.77378
3788000000,-115.8144
3789000000,-115.95634
3790000000,-115.94152
3791000000,-115.9114
3792000000,-116.06658
3793000000,-115.9925
3794000000,-115.7599
3795000000,-116.01265
3796000000,-116.15369
3797000000,-116.05643
3798000000,-116.19531
3799000000,-116.11428
3800000000,-116.38813
3801000000,-116.29646
3802000000,-116.41939
3803000000,-116.25523
3804000000,-116.31657
3805000000,-116.53942
3806000000,-116.33418
3807000000,-116.31453
3808000000,-116.5661
3809000000,-116.53548
3810000000,-116.62577
3811000000,-116.62493
3812000000,-116.42773
3813000000,-116.50457
3814000000,-116.59282
3815000000,-116.6368
3816000000,-116.62495
3817000000,-116.64653
3818000000,-116.87527
3819000000,-116.67355
3820000000,-117.0236
3821000000,-116.9708
3822000000,-116.91074
3823000000,-116.94821
3824000000,-116.98976
3825000000,-117.18169
3826000000,-117.00555
3827000000,-117.06308
3828000000,-117.22054
3829000000,-117.20243
3830000000,-117.32764
3831000000,-117.17613
3832000000,-117.36309
3833000000,-117.22063
3834000000,-117.2982
3835000000,-117.35992
3836000000,-117.43405
3837000000,-117.26627
3838000000,-117.18631
3839000000,-117.41945
3840000000,-117.39352
3841000000,-117.33859
3842000000,-117.4487
3843000000,-117.53957
3844000000,-117.73679
3845000000,-117.44655
3846000000,-117.47461
3847000000,-117.73024
3848000000,-117.72601
3849000000,-117.73468
3850000000,-118.00417
3851000000,-117.8018
3852000000,-117.7881
3853000000,-118.01455
3854000000,-117.80671
3855000000,-118.04407
3856000000,-118.05027
3857000000,-118.14141
3858000000,-117.98055
3859000000,-117.99592
3860000000,-118.16476
3861000000,-118.10486
3862000000,-118.32072
3863000000,-118.08325
3864000000,-118.22552
3865000000,-118.31639
3866000000,-118.44675
3867000000,-118.31601
3868000000,-118.26675
3869000000,-118.3837
3870000000,-118.47073
3871000000,-118.44753
3872000000,-118.58336
3873000000,-118.54554
3874000000,-118.44638
3875000000,-118.59869
3876000000,-118.60165
3877000000,-118.62327
3878000000,-118.44434
3879000000,-118.67179
3880000000,-118.77629
3881000000,-118.65546
3882000000,-118.74259
3883000000,-118.81643
3884000000,-118.85472
3885000000,-119.02807
3886000000,-118.9257
3887000000,-118.94109
3888000000,-118.83092
3889000000,-119.08346
3890000000,-119.00629
3891000000,-119.12177
3892000000,-119.02721
3893000000,-119.18821
3894000000,-119.13226
3895000000,-119.33244
3896000000,-119.27982
3897000000,-119.36306
3898000000,-119.34968
3899000000,-119.36885
3900000000,-119.44993
3901000000,-119.42751
3902000000,-119.48644
3903000000,-119.59302
3904000000,-119.50004
3905000000,-119.5304
3906000000,-119.41138
3907000000,-119.38492
3908000000,-119.73048
3909000000,-119.64713
3910000000,-119.88844
3911000000,-119.82338
3912000000,-119.67904
3913000000,-119.90407
3914000000,-119.7579
3915000000,-119.71042
3916000000,-119.8079
3917000000,-119.86536
3918000000,-119.95759
3919000000,-119.87862
3920000000,-120.10121
3921000000,-120.02626
3922000000,-120.15663
3923000000,-120.04207
3924000000,-120.02701
3925000000,-120.31179
3926000000,-120.09497
3927000000,-120.19249
3928000000,-120.35087
3929000000,-120.22166
3930000000,-120.19415
3931000000,-120.28615
3932000000,-120.57294
3933000000,-120.41142
3934000000,-120.43304
3935000000,-120.38285
3936000000,-120.39168
3937000000,-120.50456
3938000000,-120.55922
3939000000,-120.7613
3940000000,-120.65578
3941000000,-120.79027
3942000000,-120.73835
3943000000,-120.89223
3944000000,-120.66282
3945000000,-120.89343
3946000000,-120.84087
3947000000,-120.8518
3948000000,-121.03527
3949000000,-121.14281
3950000000,-121.05122
3951000000,-121.15759
3952000000,-121.12569
3953000000,-121.0675
3954000000,-120.99359
3955000000,-121.26234
3956000000,-121.04483
3957000000,-121.36347
3958000000,-121.16051
3959000000,-121.51727
3960000000,-121.21594
3961000000,-121.4397
3962000000,-121.42799
3963000000,-121.42996
3964000000,-121.41922
3965000000,-121.36705
3966000000,-121.54237
3967000000,-121.47362
3968000000,-121.77326
3969000000,-121.69187
3970000000,-121.66158
3971000000,-121.82685
3972000000,-121.84873
3973000000,-121.83157
3974000000,-122.00115
3975000000,-121.82777
3976000000,-121.86555
3977000000,-121.93498
3978000000,-121.87457
3979000000,-122.01554
3980000000,-122.09708
3981000000,-121.93742
3982000000,-122.01254
3983000000,-122.2197
3984000000,-122.15108
3985000000,-122.12687
3986000000,-122.23093
3987000000,-122.2971
3988000000,-122.36279
3989000000,-122.28571
3990000000,-122.14116
3991000000,-122.16456
3992000000,-122.41602
3993000000,-122.42966
3994000000,-122.55287
3995000000,-122.48643
3996000000,-122.44444
3997000000,-122.61263
3998000000,-122.55621
3999000000,-122.55787
4000000000,-122.81641
4001000000,-122.60632
4002000000,-122.58932
4003000000,-122.70325
4004000000,-122.85851
4005000000,-122.79491
4006000000,-122.7633
4007000000,-122.78738
4008000000,-122.83177
4009000000,-122.97978
4010000000,-122.98204
4011000000,-122.99847
4012000000,-122.98286
4013000000,-123.28779
4014000000,-123.02967
4015000000,-123.17211
4016000000,-123.30383
4017000000,-123.20706
4018000000,-123.16605
4019000000,-123.32536
4020000000,-123.27687
4021000000,-123.12905
4022000000,-123.20205
4023000000,-123.31048
4024000000,-123.31644
4025000000,-123.45366
4026000000,-123.41794
4027000000,-123.32378
4028000000,-123.60272
4029000000,-123.69089
4030000000,-123.55042
4031000000,-123.49191
4032000000,-123.60916
4033000000,-123.74403
4034000000,-123.63226
4035000000,-123.62644
4036000000,-123.96368
4037000000,-123.80751
4038000000,-123.89197
4039000000,-124.0223
4040000000,-123.59663
4041000000,-124.00465
4042000000,-123.92303
4043000000,-124.05379
4044000000,-123.84644
4045000000,-123.8922
4046000000,-124.08586
4047000000,-124.11159
4048000000,-124.07843
4049000000,-124.03311
4050000000,-124.21299
4051000000,-124.25917
4052000000,-124.22286
4053000000,-124.16604
4054000000,-124.31466
4055000000,-124.19913
4056000000,-124.47572
4057000000,-124.33748
4058000000,-124.61249
4059000000,-124.58839
4060000000,-124.52831
4061000000,-124.64276
4062000000,-124.62978
4063000000,-124.79372
4064000000,-124.60665
4065000000,-124.34856
4066000000,-124.83132
4067000000,-124.65587
4068000000,-124.86282
4069000000,-124.81848
4070000000,-125.03915
4071000000,-124.88519
4072000000,-124.77196
4073000000,-124.89866
4074000000,-124.93628
4075000000,-124.99614
4076000000,-125.03984
4077000000,-125.13888
4078000000,-125.06403
4079000000,-125.08971
4080000000,-125.0073
4081000000,-125.13019
4082000000,-125.23047
4083000000,-125.21365
4084000000,-125.34442
4085000000,-125.25753
4086000000,-125.49435
4087000000,-125.46402
4088000000,-125.43523
4089000000,-125.51022
4090000000,-125.55207
4091000000,-125.46468
4092000000,-125.43274
4093000000,-125.55194
4094000000,-125.56732
4095000000,-125.69943
4096000000,-125.62061
4097000000,-125.69909
4098000000,-125.69382
4099000000,-125.74473
4100000000,-125.90071
4101000000,-125.882
4102000000,-125.872
4103000000,-125.88634
4104000000,-125.74832
4105000000,-126.03497
4106000000,-126.05244
4107000000,-125.9816
4108000000,-125.93204
4109000000,-125.93748
4110000000,-126.07249
4111000000,-126.13961
4112000000,-126.27765
4113000000,-126.19704
4114000000,-126.07748
4115000000,-126.53906
4116000000,-126.19493
4117000000,-126.32464
4118000000,-126.0825
4119000000,-126.35032
4120000000,-126.2695
4121000000,-126.53408
4122000000,-126.39305
4123000000,-126.54674
4124000000,-126.51849
4125000000,-126.46479
4126000000,-126.67667
4127000000,-126.76364
4128000000,-126.66158
4129000000,-126.46612
4130000000,-126.62042
4131000000,-126.87216
4132000000,-126.68208
4133000000,-126.65481
4134000000,-126.80199
4135000000,-126.87239
4136000000,-126.84758
4137000000,-126.86238
4138000000,-126.71161
4139000000,-126.98917
4140000000,-127.00725
4141000000,-126.95644
4142000000,-126.99764
4143000000,-127.01321
4144000000,-126.92422
4145000000,-127.00487
4146000000,-127.27118
4147000000,-127.19917
4148000000,-127.24426
4149000000,-127.37148
4150000000,-127.36308
4151000000,-127.26662
4152000000,-127.20342
4153000000,-127.45479
4154000000,-127.40979
4155000000,-127.46146
4156000000,-127.68554
4157000000,-127.57516
4158000000,-127.40277
4159000000,-127.59962
4160000000,-127.42516
4161000000,-127.50571
4162000000,-127.57055
4163000000,-127.50371
4164000000,-127.62874
4165000000,-127.70992
4166000000,-127.75487
4167000000,-127.69593
4168000000,-127.82674
4169000000,-127.9089
4170000000,-127.90385
4171000000,-127.91391
4172000000,-127.95161
4173000000,-127.98335
4174000000,-127.80829
4175000000,-128.0361
4176000000,-128.08548
4177000000,-128.15765
4178000000,-127.89787
4179000000,-128.16106
4180000000,-128.11348
4181000000,-128.28308
4182000000,-128.14285
4183000000,-128.20836
4184000000,-128.23099
4185000000,-128.21223
4186000000,-128.44516
4187000000,-128.37863
4188000000,-128.29807
4189000000,-128.3373
4190000000,-128.4238
4191000000,-128.65645
4192000000,-128.35594
4193000000,-128.47772
4194000000,-128.58727
4195000000,-128.57309
4196000000,-128.55582
4197000000,-128.65654
4198000000,-128.77498
4199000000,-128.74133
4200000000,-128.78795
4201000000,-128.95399
4202000000,-128.79845
4203000000,-128.74956
4204000000,-128.92151
4205000000,-128.89001
4206000000,-129.08679
4207000000,-128.94571
4208000000,-129.07468
4209000000,-129.16306
4210000000,-128.8049
4211000000,-129.20723
4212000000,-129.14331
4213000000,-129.01605
4214000000,-129.12811
4215000000,-129.05125
4216000000,-129.29694
4217000000,-129.25706
4218000000,-129.22171
4219000000,-129.21474
4220000000,-129.3484
4221000000,-129.46834
4222000000,-129.52597
4223000000,-129.50676
4224000000,-129.55284
4225000000,-129.43327
4226000000,-129.5806
4227000000,-129.63329
4228000000,-129.57532
4229000000,-129.65082
4230000000,-129.63824
4231000000,-129.73918
4232000000,-129.83176
4233000000,-129.7637
4234000000,-129.63408
4235000000,-129.84395
4236000000,-129.92535
4237000000,-129.85493
4238000000,-129.9886
4239000000,-129.85783
4240000000,-129.97849
4241000000,-130.1037
4242000000,-130.05669
4243000000,-129.97908
4244000000,-130.20067
4245000000,-130.14003
4246000000,-130.06302
4247000000,-130.01041
4248000000,-130.00528
4249000000,-130.16452
4250000000,-130.27625
4251000000,-130.14621
4252000000,-130.34198
4253000000,-130.20985
4254000000,-130.31352
4255000000,-130.38649
4256000000,-130.5097
4257000000,-130.53587
4258000000,-130.39162
4259000000,-130.65221
4260000000,-130.51945
4261000000,-130.59798
4262000000,-130.54672
4263000000,-130.69138
4264000000,-130.5352
4265000000,-130.63821
4266000000,-130.83209
4267000000,-130.81839
4268000000,-130.74123
4269000000,-130.73274
4270000000,-130.84901
4271000000,-130.91029
4272000000,-130.99333
4273000000,-131.02679
4274000000,-130.91084
4275000000,-130.89877
4276000000,-131.03658
4277000000,-131.14844
4278000000,-130.97375
4279000000,-131.09784
4280000000,-131.03474
4281000000,-131.11438
4282000000,-131.18787
4283000000,-131.11797
4284000000,-131.17009
4285000000,-131.2388
4286000000,-131.35303
4287000000,-131.28174
4288000000,-131.37044
4289000000,-131.4201
4290000000,-131.40283
4291000000,-131.37726
4292000000,-131.33264
4293000000,-131.37358
4294000000,-131.60382
4295000000,-131.62233
4296000000,-131.55209
4297000000,-131.63809
4298000000,-131.63025
4299000000,-131.71802
4300000000,-131.76457
4301000000,-131.85046
4302000000,-131.75102
4303000000,-131.82233
4304000000,-131.91647
4305000000,-131.80412
4306000000,-131.79134
4307000000,-131.85275
4308000000,-131.98108
4309000000,-131.98541
4310000000,-132.05309
4311000000,-132.06628
4312000000,-132.14169
4313000000,-132.08168
4314000000,-132.08556
4315000000,-131.92891
4316000000,-132.14487
4317000000,-132.12738
4318000000,-132.33969
4319000000,-132.23625
4320000000,-132.21822
4321000000,-132.24934
4322000000,-132.35451
4323000000,-132.35493
4324000000,-132.24768
4325000000,-132.39374
4326000000,-132.37784
4327000000,-132.39392
4328000000,-132.57927
4329000000,-132.3416
4330000000,-132.5766
4331000000,-132.56241
4332000000,-132.65782
4333000000,-132.57703
4334000000,-132.75323
4335000000,-132.77611
4336000000,-132.70091
4337000000,-132.71564
4338000000,-132.6376
4339000000,-132.76245
4340000000,-132.64928
4341000000,-132.91985
4342000000,-132.81464
4343000000,-133.01205
4344000000,-132.90251
4345000000,-133.16385
4346000000,-133.117
4347000000,-133.08957
4348000000,-133.25618
4349000000,-133.08803
4350000000,-133.18797
4351000000,-133.2641
4352000000,-133.25401
4353000000,-133.00673
4354000000,-133.17467
4355000000,-133.24382
4356000000,-133.49791
4357000000,-133.49059
4358000000,-133.26794
4359000000,-133.37923
4360000000,-133.4068
4361000000,-133.5784
4362000000,-133.42477
4363000000,-133.66391
4364000000,-133.47528
4365000000,-133.54726
4366000000,-133.60487
4367000000,-133.58673
4368000000,-133.69565
4369000000,-133.63292
4370000000,-133.64925
4371000000,-133.77051
4372000000,-133.65096
4373000000,-133.78496
4374000000,-134.02214
4375000000,-133.67973
4376000000,-133.90829
4377000000,-133.77029
4378000000,-133.89584
4379000000,-134.04503
4380000000,-133.90605
4381000000,-133.88191
4382000000,-133.77011
4383000000,-134.10066
4384000000,-134.09819
4385000000,-134.20602
4386000000,-134.2077
4387000000,-134.34581
4388000000,-134.41066
4389000000,-134.40778
4390000000,-134.47777
4391000000,-134.35359
4392000000,-134.42043
4393000000,-134.29988
4394000000,-134.39233
4395000000,-134.4113
4396000000,-134.38052
4397000000,-134.38478
4398000000,-134.49628
4399000000,-134.49734
4400000000,-134.52736
4401000000,-134.60316
4402000000,-134.63689
4403000000,-134.7406
4404000000,-134.61508
4405000000,-134.66327
4406000000,-134.7812
4407000000,-134.69191
4408000000,-134.84874
4409000000,-134.73853
4410000000,-134.78615
4411000000,-134.86371
4412000000,-134.85934
4413000000,-134.84569
4414000000,-135.05611
4415000000,-135.02602
4416000000,-135.02658
4417000000,-135.13316
4418000000,-135.15639
4419000000,-135.14922
4420000000,-135.2684
4421000000,-135.14035
4422000000,-135.24973
4423000000,-135.15254
4424000000,-135.3107
4425000000,-135.24094
4426000000,-135.27856
4427000000,-135.36533
4428000000,-135.18842
4429000000,-135.31311
4430000000,-135.27052
4431000000,-135.57416
4432000000,-135.45345
4433000000,-135.4398
4434000000,-135.508
4435000000,-135.52405
4436000000,-135.69379
4437000000,-135.60744
4438000000,-135.59589
4439000000,-135.5564
4440000000,-135.73778
4441000000,-135.7166
4442000000,-135.82741
4443000000,-135.7881
4444000000,-135.6433
4445000000,-135.77702
4446000000,-136.03683
4447000000,-135.81107
4448000000,-135.97299
4449000000,-135.97574
4450000000,-136.01125
4451000000,-135.91031
4452000000,-136.1097
4453000000,-136.19876
4454000000,-136.02911
4455000000,-136.15617
4456000000,-136.19814
4457000000,-136.1212
4458000000,-136.34012
4459000000,-136.26781
4460000000,-136.22461
4461000000,-136.34679
4462000000,-136.29109
4463000000,-136.17696
4464000000,-136.34926
4465000000,-136.4919
4466000000,-136.33847
4467000000,-136.4599
4468000000,-136.37172
4469000000,-136.49615
4470000000,-136.54787
4471000000,-136.52698
4472000000,-136.70343
4473000000,-136.48904
4474000000,-136.63223
4475000000,-136.56024
4476000000,-136.68134
4477000000,-136.79298
4478000000,-136.69582
4479000000,-136.73123
4480000000,-136.98878
4481000000,-136.95473
4482000000,-136.76216
4483000000,-136.9445
4484000000,-136.72026
4485000000,-136.93402
4486000000,-136.94846
4487000000,-136.9437
4488000000,-137.19753
4489000000,-137.06686
4490000000,-136.97658
4491000000,-137.092
4492000000,-137.1127
4493000000,-137.12152
4494000000,-137.29399
4495000000,-137.26653
4496000000,-137.08432
4497000000,-137.1673
4498000000,-137.53856
4499000000,-137.41637
4500000000,-137.37343
4501000000,-137.25009
4502000000,-137.4249
4503000000,-137.46866
4504000000,-137.61176
4505000000,-137.56339
4506000000,-137.63243
4507000000,-137.72215
4508000000,-137.60741
4509000000,-137.60896
4510000000,-137.91206
4511000000,-137.77708
4512000000,-137.82469
4513000000,-137.73653
4514000000,-137.92174
4515000000,-137.81952
4516000000,-137.80464
4517000000,-138.06747
4518000000,-137.87364
4519000000,-137.93387
4520000000,-137.87946
4521000000,-137.99875
4522000000,-138.04927
4523000000,-138.05043
4524000000,-137.99843
4525000000,-138.29732
4526000000,-138.22586
4527000000,-138.25136
4528000000,-138.28418
4529000000,-138.34166
4530000000,-138.27324
4531000000,-138.29568
4532000000,-138.33275
4533000000,-138.30981
4534000000,-138.37576
4535000000,-138.47954
4536000000,-138.42996
4537000000,-138.46126
4538000000,-138.43169
4539000000,-138.63722
4540000000,-138.80426
4541000000,-138.7077
4542000000,-138.69275
4543000000,-138.60918
4544000000,-138.78807
4545000000,-138.76614
4546000000,-138.75052
4547000000,-138.70663
4548000000,-138.84822
4549000000,-138.90196
4550000000,-139.01372
4551000000,-138.99348
4552000000,-138.89645
4553000000,-138.81281
4554000000,-139.06201
4555000000,-139.11258
4556000000,-139.14436
4557000000,-139.30444
4558000000,-139.16481
4559000000,-139.1181
4560000000,-139.28795
4561000000,-139.20232
4562000000,-139.18025
4563000000,-139.4445
4564000000,-139.36304
4565000000,-139.36708
4566000000,-139.43347
4567000000,-139.52055
4568000000,-139.40295
4569000000,-139.75244
4570000000,-139.56273
4571000000,-139.69138
4572000000,-139.66103
4573000000,-139.62346
4574000000,-139.71173
4575000000,-139.71889
4576000000,-139.7215
4577000000,-139.86424
4578000000,-139.96103
4579000000,-139.85716
4580000000,-139.84674
4581000000,-139.78151
4582000000,-139.90062
4583000000,-140.05464
4584000000,-140.0284
4585000000,-140.06595
4586000000,-140.03621
4587000000,-140.11859
4588000000,-140.18335
4589000000,-140.28049
4590000000,-140.14667
4591000000,-140.54401
4592000000,-140.33138
4593000000,-140.33817
4594000000,-140.38121
4595000000,-140.35948
4596000000,-140.31398
4597000000,-140.43227
4598000000,-140.42728
4599000000,-140.56279
4600000000,-140.50865
4601000000,-140.70148
4602000000,-140.78026
4603000000,-140.78401
4604000000,-140.758
4605000000,-140.59004
4606000000,-140.70816
4607000000,-140.91652
4608000000,-140.80084
4609000000,-140.77544
4610000000,-140.7742
4611000000,-140.85164
4612000000,-140.86885
4613000000,-140.91046
4614000000,-140.97903
4615000000,-140.94147
4616000000,-141.07469
4617000000,-141.18854
4618000000,-141.11856
4619000000,-141.20436
4620000000,-141.05997
4621000000,-141.36169
4622000000,-141.48306
4623000000,-141.4874
4624000000,-141.47113
4625000000,-141.47186
4626000000,-141.4753
4627000000,-141.4248
4628000000,-141.54488
4629000000,-141.55296
4630000000,-141.58389
4631000000,-141.40956
4632000000,-141.44249
4633000000,-141.75185
4634000000,-141.80252
4635000000,-141.86682
4636000000,-141.77615
4637000000,-141.72372
4638000000,-141.82712
4639000000,-141.85318
4640000000,-141.80797
4641000000,-142.02957
4642000000,-141.94022
4643000000,-141.91364
4644000000,-142.01547
4645000000,-142.08139
4646000000,-141.90439
4647000000,-142.15393
4648000000,-142.10655
4649000000,-142.18571
4650000000,-142.06972
4651000000,-142.15465
4652000000,-142.22578
4653000000,-142.3757
4654000000,-142.2834
4655000000,-142.37097
4656000000,-142.47826
4657000000,-142.47583
4658000000,-142.40402
4659000000,-142.51965
4660000000,-142.62463
4661000000,-142.70663
4662000000,-142.73572
4663000000,-142.78381
4664000000,-142.67427
4665000000,-142.57103
4666000000,-142.76633
4667000000,-142.84059
4668000000,-142.85416
4669000000,-143.01419
4670000000,-142.76668
4671000000,-142.89648
4672000000,-142.95799
4673000000,-143.07938
4674000000,-143.01355
4675000000,-142.9785
4676000000,-143.09023
4677000000,-143.21411
4678000000,-143.06604
4679000000,-143.34161
4680000000,-143.23338
4681000000,-143.25308
4682000000,-143.28419
4683000000,-143.40211
4684000000,-143.38797
4685000000,-143.38931
4686000000,-143.47041
4687000000,-143.46069
4688000000,-143.53101
4689000000,-143.40445
4690000000,-143.6131
4691000000,-143.29257
4692000000,-143.55157
4693000000,-143.62268
4694000000,-143.66216
4695000000,-143.68596
4696000000,-143.75356
4697000000,-143.85938
4698000000,-143.71107
4699000000,-143.79248
4700000000,-143.83403
4701000000,-143.9519
4702000000,-144.00182
4703000000,-143.76247
4704000000,-144.18048
4705000000,-144.06902
4706000000,-144.28957
4707000000,-144.14366
4708000000,-144.20107
4709000000,-144.12178
4710000000,-144.16437
4711000000,-144.22649
4712000000,-144.22609
4713000000,-144.23399
4714000000,-144.407
4715000000,-144.40759
4716000000,-144.46217
4717000000,-144.42973
4718000000,-144.52164
4719000000,-144.40846
4720000000,-144.5258
4721000000,-144.57486
4722000000,-144.58681
4723000000,-144.61119
4724000000,-144.54817
4725000000,-144.6678
4726000000,-144.74696
4727000000,-144.78708
4728000000,-144.78438
4729000000,-144.97572
4730000000,-144.75725
4731000000,-144.9137
4732000000,-144.85378
4733000000,-145.01974
4734000000,-145.07709
4735000000,-145.0721
4736000000,-145.07898
4737000000,-145.12491
4738000000,-145.01256
4739000000,-145.22125
4740000000,-145.26215
4741000000,-145.21806
4742000000,-145.26724
4743000000,-145.19054
4744000000,-145.23114
4745000000,-145.33658
4746000000,-145.30605
4747000000,-145.41501
4748000000,-145.45038
4749000000,-145.38493
4750000000,-145.34871
4751000000,-145.74603
4752000000,-145.61221
4753000000,-145.62973
4754000000,-145.77626
4755000000,-145.67491
4756000000,-145.60503
4757000000,-145.74808
4758000000,-145.83406
4759000000,-145.67796
4760000000,-145.86096
4761000000,-145.75192
4762000000,-146.12311
4763000000,-146.03664
4764000000,-145.9245
4765000000,-146.10985
4766000000,-146.15005
4767000000,-146.01227
4768000000,-146.1752
4769000000,-146.229
4770000000,-146.05637
4771000000,-146.35152
4772000000,-146.14995
4773000000,-146.37463
4774000000,-146.41403
4775000000,-146.43578
4776000000,-146.45683
4777000000,-146.35088
4778000000,-146.46999
4779000000,-146.31259
4780000000,-146.50435
4781000000,-146.50093
4782000000,-146.56287
4783000000,-146.49292
4784000000,-146.60246
4785000000,-146.60822
4786000000,-146.79311
4787000000,-146.82834
4788000000,-146.72519
4789000000,-146.67966
4790000000,-146.98846
4791000000,-146.73566
4792000000,-146.99973
4793000000,-146.83876
4794000000,-146.99443
4795000000,-146.99013
4796000000,-146.92404
4797000000,-146.97095
4798000000,-147.1165
4799000000,-147.04129
4800000000,-147.25832
4801000000,-147.08572
4802000000,-147.24016
4803000000,-147.22284
4804000000,-147.38922
4805000000,-147.21449
4806000000,-147.27066
4807000000,-147.35167
4808000000,-147.40585
4809000000,-147.47902
4810000000,-147.46669
4811000000,-147.54323
