"Freq [GHz]","ang_deg(S(1,1)) [deg]","ang_deg(S(2,1)) [deg]","ang_deg(S(2,2)) [deg]","ang_deg(S(3,1)) [deg]","ang_deg(S(3,2)) [deg]","ang_deg(S(3,3)) [deg]"
1.445,127.900119761809,-118.10158875629,-16.9475704525923,-118.302258037503,169.062524736913,-18.2231143413577
1.446,127.893291280786,-118.184959263906,-17.0109533380175,-118.385469286428,168.944817628456,-18.2855416037058
1.447,127.886511769096,-118.268332065644,-17.0742662282041,-118.46868176202,168.827113165525,-18.3478915597539
1.448,127.879781323803,-118.351707161503,-17.1375092705408,-118.551895467296,168.709411340465,-18.4101643517527
1.449,127.873100042397,-118.435084551487,-17.2006826131686,-118.635110405275,168.591712145663,-18.4723601226689
1.45,127.866468022789,-118.518464235597,-17.2637864049781,-118.718326578981,168.474015573552,-18.5344790161828
1.451,127.859885363317,-118.601846213834,-17.3268207956084,-118.80154399144,168.35632161661,-18.5965211766859
1.452,127.853352162741,-118.6852304862,-17.3897859354423,-118.884762645681,168.23863026736,-18.6584867492794
1.453,127.846868520249,-118.768617052696,-17.452681975606,-118.967982544737,168.120941518369,-18.7203758797721
1.454,127.840434535451,-118.852005913323,-17.5155090679657,-119.051203691644,168.003255362248,-18.7821887146775
1.455,127.834050308386,-118.935397068082,-17.5782673651248,-119.13442608944,167.885571791654,-18.8439254012124
1.456,127.827715939516,-119.018790516972,-17.6409570204219,-119.217649741165,167.767890799285,-18.9055860872945
1.457,127.821431529733,-119.102186259993,-17.703578187928,-119.300874649863,167.650212377885,-18.9671709215404
1.458,127.815197180352,-119.185584297144,-17.7661310224439,-119.384100818581,167.532536520242,-19.0286800532629
1.459,127.809012993118,-119.268984628423,-17.8286156794981,-119.467328250366,167.414863219186,-19.0901136324699
1.46,127.802879070201,-119.352387253827,-17.8910323153434,-119.550556948269,167.297192467592,-19.1514718098608
1.461,127.796795514201,-119.435792173353,-17.9533810869547,-119.633786915344,167.179524258378,-19.2127547368254
1.462,127.790762428143,-119.519199386998,-18.0156621520274,-119.717018154644,167.061858584504,-19.2739625654414
1.463,127.784779915484,-119.602608894756,-18.0778756689727,-119.800250669227,166.944195438975,-19.335095448472
1.464,127.778848080105,-119.68602069662,-18.1400217969161,-119.883484462151,166.826534814836,-19.3961535393633
1.465,127.772967026319,-119.769434792584,-18.2021006956958,-119.966719536476,166.708876705178,-19.4571369922433
1.466,127.767136858868,-119.85285118264,-18.2641125258583,-120.049955895264,166.591221103132,-19.5180459619183
1.467,127.761357682919,-119.936269866777,-18.3260574486561,-120.133193541579,166.473568001873,-19.578880603871
1.468,127.755629604073,-120.019690844985,-18.3879356260456,-120.216432478484,166.355917394617,-19.6396410742591
1.469,127.749952728357,-120.103114117251,-18.4497472206843,-120.299672709047,166.238269274624,-19.7003275299115
1.47,127.744327162231,-120.186539683563,-18.5114923959278,-120.382914236334,166.120623635194,-19.7609401283272
1.471,127.738753012581,-120.269967543904,-18.5731713158269,-120.466157063413,166.002980469669,-19.8214790276726
1.472,127.733230386726,-120.353397698258,-18.6347841451256,-120.549401193353,165.885339771435,-19.8819443867787
1.473,127.727759392413,-120.436830146606,-18.6963310492576,-120.632646629224,165.767701533917,-19.9423363651397
1.474,127.722340137819,-120.520264888929,-18.7578121943433,-120.715893374096,165.650065750582,-20.00265512291
1.475,127.716972731553,-120.603701925204,-18.8192277471889,-120.799141431041,165.532432414939,-20.0629008209017
1.476,127.711657282653,-120.687141255407,-18.8805778752807,-120.88239080313,165.414801520539,-20.1230736205824
1.477,127.706393900587,-120.770582879513,-18.941862746785,-120.965641493434,165.297173060971,-20.183173684074
1.478,127.701182695255,-120.854026797494,-19.0030825305435,-121.048893505028,165.179547029867,-20.2432011741477
1.479,127.696023776985,-120.937473009319,-19.0642373960714,-121.132146840981,165.061923420901,-20.3031562542243
1.48,127.690917256537,-121.020921514957,-19.1253275135542,-121.215401504368,164.944302227784,-20.3630390883701
1.481,127.685863245102,-121.104372314373,-19.1863530538449,-121.298657498259,164.82668344427,-20.422849841295
1.482,127.680861854299,-121.187825407531,-19.2473141884611,-121.381914825728,164.709067064153,-20.4825886783502
1.483,127.67591319618,-121.27128079439,-19.3082110895822,-121.465173489846,164.591453081268,-20.5422557655252
1.484,127.671017383225,-121.35473847491,-19.3690439300467,-121.548433493683,164.473841489487,-20.6018512694466
1.485,127.666174528347,-121.438198449047,-19.4298128833491,-121.631694840312,164.356232282725,-20.6613753573738
1.486,127.661384744885,-121.521660716753,-19.4905181236365,-121.714957532802,164.238625454935,-20.7208281971982
1.487,127.656648146611,-121.605125277979,-19.5511598257067,-121.798221574223,164.12102100011,-20.7802099574396
1.488,127.651964847727,-121.688592132673,-19.6117381650048,-121.881486967642,164.003418912285,-20.8395208072445
1.489,127.647334962864,-121.772061280779,-19.6722533176198,-121.964753716128,163.885819185529,-20.8987609163828
1.49,127.642758607081,-121.855532722239,-19.7327054602822,-122.048021822747,163.768221813956,-20.9579304552459
1.491,127.638235895869,-121.939006456993,-19.7930947703612,-122.131291290564,163.650626791714,-21.0170295948441
1.492,127.633766945146,-122.022482484974,-19.8534214258607,-122.214562122643,163.533034112995,-21.0760585068037
1.493,127.629351871261,-122.105960806118,-19.9136856054182,-122.297834322046,163.415443772025,-21.1350173633649
1.494,127.624990790989,-122.189441420351,-19.9738874882994,-122.381107891835,163.297855763072,-21.1939063373788
1.495,127.620683821536,-122.272924327601,-20.0340272543972,-122.464382835069,163.180270080442,-21.2527256023054
1.496,127.616431080535,-122.35640952779,-20.0941050842275,-122.547659154805,163.062686718478,-21.3114753322101
1.497,127.612232686047,-122.439897020837,-20.1541211589268,-122.630936854098,162.945105671563,-21.3701557017624
1.498,127.60808875656,-122.523386806657,-20.2140756602488,-122.714215936003,162.827526934117,-21.4287668862322
1.499,127.603999410989,-122.606878885162,-20.2739687705617,-122.79749640357,162.709950500599,-21.4873090614876
1.5,127.599964768677,-122.69037325626,-20.3338006728445,-122.88077825985,162.592376365504,-21.5457824039926
1.501,127.595984949392,-122.773869919855,-20.393571550685,-122.964061507888,162.474804523368,-21.604187090804
1.502,127.59206007333,-122.857368875848,-20.4532815882752,-123.04734615073,162.357234968763,-21.6625232995687
1.503,127.58819026111,-122.940870124134,-20.5129309704099,-123.130632191418,162.239667696297,-21.7207912085214
1.504,127.584375633777,-123.024373664607,-20.5725198824824,-123.21391963299,162.122102700617,-21.7789909964824
1.505,127.580616312802,-123.107879497154,-20.6320485104817,-123.297208478483,162.004539976408,-21.8371228428535
1.506,127.576912420077,-123.191387621659,-20.6915170409895,-123.38049873093,161.886979518391,-21.8951869276171
1.507,127.573264077922,-123.274898038002,-20.7509256611774,-123.463790393363,161.769421321325,-21.9531834313319
1.508,127.569671409075,-123.358410746057,-20.8102745588023,-123.547083468809,161.651865380004,-22.0111125351313
1.509,127.5661345367,-123.441925745696,-20.8695639222056,-123.630377960291,161.53431168926,-22.0689744207205
1.51,127.562653584382,-123.525443036786,-20.9287939403079,-123.713673870831,161.416760243963,-22.1267692703734
1.511,127.559228676126,-123.608962619186,-20.9879648026071,-123.796971203446,161.299211039018,-22.1844972669302
1.512,127.555859936359,-123.692484492755,-21.0470766991743,-123.880269961149,161.181664069365,-22.2421585937949
1.513,127.552547489927,-123.776008657344,-21.1061298206518,-123.963570146952,161.064119329984,-22.2997534349319
1.514,127.549291462096,-123.8595351128,-21.1651243582483,-124.04687176386,160.946576815888,-22.3572819748637
1.515,127.546091978549,-123.943063858967,-21.2240605037378,-124.130174814876,160.829036522127,-22.4147443986686
1.516,127.542949165388,-124.02659489568,-21.282938449454,-124.213479302998,160.711498443788,-22.4721408919768
1.517,127.539863149132,-124.110128222772,-21.3417583882888,-124.29678523122,160.593962575993,-22.5294716409687
1.518,127.536834056715,-124.19366384007,-21.4005205136887,-124.380092602533,160.476428913898,-22.5867368323718
1.519,127.533862015486,-124.277201747395,-21.4592250196507,-124.463401419921,160.358897452698,-22.6439366534574
1.52,127.530947153211,-124.360741944564,-21.5178721007205,-124.546711686367,160.24136818762,-22.7010712920387
1.521,127.528089598067,-124.444284431386,-21.5764619519877,-124.630023404847,160.12384111393,-22.7581409364671
1.522,127.525289478643,-124.527829207669,-21.634994769084,-124.713336578333,160.006316226925,-22.8151457756303
1.523,127.522546923942,-124.61137627321,-21.6934707481785,-124.796651209791,159.88879352194,-22.8720859989489
1.524,127.519862063377,-124.694925627803,-21.7518900859754,-124.879967302184,159.771272994345,-22.9289617963736
1.525,127.51723502677,-124.778477271238,-21.8102529797105,-124.96328485847,159.653754639544,-22.9857733583828
1.526,127.51466594435,-124.862031203296,-21.8685596271479,-125.0466038816,159.536238452975,-23.0425208759789
1.527,127.512154946758,-124.945587423752,-21.9268102265758,-125.12992437452,159.418724430112,-23.0992045406863
1.528,127.509702165038,-125.029145932378,-21.9850049768051,-125.213246340173,159.301212566462,-23.1558245445488
1.529,127.507307730639,-125.112706728937,-22.0431440771639,-125.296569781494,159.183702857568,-23.2123810801251
1.53,127.504971775416,-125.196269813187,-22.1012277274956,-125.379894701414,159.066195299008,-23.2688743404877
1.531,127.502694431627,-125.27983518488,-22.1592561281553,-125.463221102856,158.948689886391,-23.3253045192196
1.532,127.500475831929,-125.36340284376,-22.2172294800061,-125.546548988741,158.831186615362,-23.3816718104104
1.533,127.498316109384,-125.446972789567,-22.2751479844155,-125.62987836198,158.713685481601,-23.4379764086548
1.534,127.496215397448,-125.530545022031,-22.333011843253,-125.713209225481,158.59618648082,-23.4942185090489
1.535,127.49417382998,-125.61411954088,-22.3908212588861,-125.796541582144,158.478689608764,-23.5503983071874
1.536,127.492191541232,-125.697696345831,-22.4485764341765,-125.879875434864,158.361194861215,-23.6065159991609
1.537,127.490268665852,-125.781275436596,-22.5062775724777,-125.963210786528,158.243702233986,-23.6625717815528
1.538,127.488405338882,-125.86485681288,-22.5639248776305,-126.046547640019,158.126211722922,-23.7185658514362
1.539,127.486601695756,-125.948440474382,-22.6215185539605,-126.129885998211,158.008723323906,-23.7744984063714
1.54,127.4848578723,-126.032026420791,-22.6790588062744,-126.213225863973,157.891237032848,-23.8303696444028
1.541,127.483174004727,-126.115614651793,-22.7365458398561,-126.296567240166,157.773752845697,-23.8861797640558
1.542,127.48155022964,-126.199205167063,-22.793979860464,-126.379910129644,157.656270758431,-23.9419289643338
1.543,127.479986684026,-126.28279796627,-22.8513610743271,-126.463254535255,157.538790767061,-23.9976174447156
1.544,127.478483505258,-126.366393049077,-22.9086896881414,-126.54660045984,157.421312867634,-24.0532454051524
1.545,127.47704083109,-126.449990415138,-22.9659659090673,-126.629947906232,157.303837056225,-24.1088130460638
1.546,127.47565879966,-126.533590064098,-23.0231899447249,-126.713296877255,157.186363328946,-24.1643205683364
1.547,127.474337549483,-126.617191995598,-23.0803620031916,-126.796647375729,157.068891681937,-24.21976817332
1.548,127.473077219452,-126.700796209268,-23.1374822929979,-126.879999404464,156.951422111374,-24.2751560628243
1.549,127.471877948835,-126.784402704732,-23.1945510231248,-126.963352966264,156.833954613464,-24.3304844391167
1.55,127.470739877275,-126.868011481606,-23.2515684029986,-127.046708063922,156.716489184444,-24.3857535049183
1.551,127.469663144788,-126.951622539496,-23.3085346424897,-127.130064700227,156.599025820586,-24.4409634634019
1.552,127.468647891757,-127.035235878001,-23.365449951907,-127.213422877958,156.481564518193,-24.4961145181884
1.553,127.467694258935,-127.118851496715,-23.4223145419958,-127.296782599886,156.364105273598,-24.5512068733439
1.554,127.466802387441,-127.202469395217,-23.4791286239337,-127.380143868773,156.246648083167,-24.6062407333765
1.555,127.465972418758,-127.286089573085,-23.5358924093272,-127.463506687374,156.129192943299,-24.6612163032334
1.556,127.465204494729,-127.369712029883,-23.592606110208,-127.546871058436,156.011739850421,-24.7161337882982
1.557,127.464498757558,-127.453336765168,-23.6492699390295,-127.630236984695,155.894288800995,-24.7709933943869
1.558,127.463855349809,-127.53696377849,-23.7058841086636,-127.713604468881,155.776839791512,-24.8257953277462
1.559,127.463274414396,-127.620593069389,-23.7624488323964,-127.796973513713,155.659392818493,-24.8805397950491
1.56,127.46275609459,-127.704224637396,-23.8189643239262,-127.880344121902,155.541947878494,-24.9352270033924
1.561,127.462300534012,-127.787858482034,-23.8754307973575,-127.963716296151,155.424504968098,-24.9898571602942
1.562,127.46190787663,-127.871494602816,-23.9318484671996,-128.047090039152,155.307064083921,-25.0444304736898
1.563,127.461578266758,-127.955132999245,-23.9882175483625,-128.130465353589,155.189625222609,-25.098947151929
1.564,127.461311849056,-128.038773670819,-24.0445382561519,-128.213842242137,155.072188380839,-25.1534074037731
1.565,127.461108768521,-128.122416617021,-24.1008108062682,-128.29722070746,154.954753555318,-25.207811438392
1.566,127.460969170492,-128.20606183733,-24.1570354148004,-128.380600752215,154.837320742783,-25.2621594653608
1.567,127.460893200641,-128.289709331213,-24.2132122982243,-128.463982379045,154.719889940002,-25.3164516946565
1.568,127.460881004975,-128.373359098126,-24.2693416733975,-128.547365590589,154.602461143775,-25.3706883366555
1.569,127.46093272983,-128.457011137519,-24.3254237575569,-128.630750389471,154.485034350928,-25.4248696021298
1.57,127.461048521872,-128.540665448829,-24.3814587683148,-128.714136778308,154.36760955832,-25.4789957022441
1.571,127.46122852809,-128.624322031486,-24.4374469236547,-128.797524759706,154.25018676284,-25.5330668485532
1.572,127.461472895795,-128.707980884908,-24.4933884419283,-128.880914336261,154.132765961405,-25.5870832529978
1.573,127.461781772619,-128.791642008505,-24.5492835418518,-128.964305510558,154.015347150964,-25.6410451279026
1.574,127.462155306508,-128.875305401675,-24.605132442502,-129.047698285172,153.897930328493,-25.6949526859722
1.575,127.462593645724,-128.958971063806,-24.6609353633129,-129.131092662668,153.780515490999,-25.7488061402878
1.576,127.463096938837,-129.042638994278,-24.7166925240719,-129.214488645601,153.663102635519,-25.8026057043053
1.577,127.463665334725,-129.126309192459,-24.7724041449164,-129.297886236513,153.545691759119,-25.856351591851
1.578,127.46429898257,-129.209981657706,-24.8280704463296,-129.381285437937,153.428282858893,-25.910044017119
1.579,127.464998031856,-129.293656389368,-24.8836916491377,-129.464686252394,153.310875931965,-25.9636831946668
1.58,127.465762632363,-129.377333386781,-24.9392679745052,-129.548088682395,153.193470975489,-26.0172693394144
1.581,127.466592934167,-129.461012649271,-24.9947996439324,-129.63149273044,153.076067986646,-26.0708026666392
1.582,127.467489087633,-129.544694176154,-25.0502868792503,-129.714898399015,152.958666962648,-26.1242833919734
1.583,127.468451243416,-129.628377966735,-25.1057299026188,-129.798305690599,152.841267900733,-26.177711731401
1.584,127.469479552452,-129.712064020308,-25.161128936521,-129.881714607656,152.723870798171,-26.2310879012542
1.585,127.470574165962,-129.795752336155,-25.2164842037608,-129.96512515264,152.606475652258,-26.2844121182109
1.586,127.471735235441,-129.879442913549,-25.2717959274593,-130.048537327994,152.48908246032,-26.3376845992907
1.587,127.472962912657,-129.963135751749,-25.3270643310499,-130.131951136146,152.371691219709,-26.3909055618522
1.588,127.474257349649,-130.046830850007,-25.382289638276,-130.215366579516,152.254301927809,-26.4440752235893
1.589,127.475618698724,-130.130528207558,-25.4374720731863,-130.298783660511,152.136914582029,-26.4971938025287
1.59,127.477047112448,-130.214227823631,-25.492611860132,-130.382202381524,152.019529179808,-26.5502615170261
1.591,127.478542743647,-130.297929697441,-25.5477092237619,-130.465622744937,151.902145718612,-26.6032785857627
1.592,127.4801057454,-130.38163382819,-25.6027643890199,-130.549044753121,151.784764195936,-26.6562452277433
1.593,127.48173627104,-130.465340215072,-25.6577775811407,-130.632468408433,151.667384609301,-26.7091616622914
1.594,127.483434474142,-130.549048857266,-25.7127490256456,-130.715893713217,151.550006956257,-26.7620281090471
1.595,127.485200508527,-130.632759753941,-25.7676789483399,-130.799320669807,151.432631234383,-26.8148447879636
1.596,127.487034528253,-130.716472904252,-25.8225675753085,-130.882749280521,151.315257441282,-26.8676119193032
1.597,127.488936687612,-130.800188307345,-25.8774151329122,-130.966179547667,151.197885574587,-26.9203297236354
1.598,127.490907141125,-130.883905962352,-25.9322218477838,-131.049611473539,151.080515631959,-26.9729984218325
1.599,127.49294604354,-130.967625868392,-25.9869879468246,-131.133045060417,150.963147611084,-27.025618235067
1.6,127.495053549824,-131.051348024574,-26.0417136572011,-131.216480310569,150.845781509677,-27.0781893848079
1.601,127.497229815164,-131.135072429994,-26.0963992063403,-131.29991722625,150.72841732548,-27.1307120928179
1.602,127.499474994955,-131.218799083733,-26.1510448219266,-131.383355809701,150.611055056261,-27.1831865811495
1.603,127.501789244802,-131.302527984863,-26.2056507318982,-131.46679606315,150.493694699814,-27.2356130721427
1.604,127.504172720512,-131.386259132442,-26.2602171644427,-131.550237988812,150.376336253964,-27.2879917884201
1.605,127.506625578091,-131.469992525514,-26.3147443479937,-131.633681588887,150.258979716558,-27.3403229528858
1.606,127.509147973737,-131.553728163113,-26.3692325112272,-131.717126865561,150.141625085473,-27.3926067887201
1.607,127.511740063837,-131.637466044258,-26.4236818830577,-131.800573821009,150.024272358611,-27.4448435193774
1.608,127.514402004962,-131.721206167955,-26.4780926926345,-131.88402245739,149.9069215339,-27.4970333685825
1.609,127.51713395386,-131.804948533197,-26.5324651693376,-131.967472776849,149.789572609296,-27.5491765603278
1.61,127.519936067455,-131.888693138967,-26.5867995427744,-132.050924781517,149.672225582781,-27.6012733188686
1.611,127.522808502836,-131.97243998423,-26.6410960427757,-132.134378473511,149.554880452362,-27.6533238687217
1.612,127.525751417259,-132.05618906794,-26.6953548993918,-132.217833854934,149.437537216073,-27.7053284346607
1.613,127.528764968136,-132.139940389038,-26.7495763428894,-132.301290927874,149.320195871975,-27.7572872417135
1.614,127.53184931303,-132.223693946452,-26.8037606037466,-132.384749694404,149.202856418153,-27.8092005151585
1.615,127.535004609653,-132.307449739095,-26.8579079126505,-132.468210156585,149.085518852719,-27.8610684805213
1.616,127.53823101586,-132.391207765867,-26.9120185004918,-132.551672316459,148.968183173811,-27.9128913635716
1.617,127.541528689639,-132.474968025653,-26.9660925983632,-132.635136176058,148.850849379593,-27.9646693903202
1.618,127.54489778911,-132.558730517327,-27.0201304375537,-132.718601737396,148.733517468253,-28.0164027870148
1.619,127.548338472518,-132.642495239747,-27.0741322495456,-132.802069002472,148.616187438007,-28.0680917801376
1.62,127.551850898228,-132.726262191758,-27.1280982660106,-132.885537973271,148.498859287093,-28.1197365964012
1.621,127.555435224716,-132.81003137219,-27.1820287188062,-132.969008651763,148.381533013779,-28.1713374627458
1.622,127.559091610567,-132.89380277986,-27.2359238399714,-133.052481039901,148.264208616355,-28.2228946063358
1.623,127.562820214466,-132.97757641357,-27.2897838617237,-133.135955139626,148.146886093136,-28.2744082545563
1.624,127.566621195194,-133.061352272108,-27.3436090164547,-133.219430952859,148.029565442465,-28.3258786350098
1.625,127.570494711622,-133.145130354247,-27.3973995367263,-133.302908481509,147.912246662707,-28.3773059755127
1.626,127.574440922701,-133.228910658747,-27.4511556552674,-133.386387727468,147.794929752254,-28.4286905040929
1.627,127.578459987463,-133.312693184353,-27.5048776049694,-133.469868692613,147.677614709522,-28.4800324489847
1.628,127.582552065006,-133.396477929793,-27.5585656188834,-133.553351378803,147.560301532952,-28.5313320386273
1.629,127.586717314493,-133.480264893785,-27.6122199302151,-133.636835787884,147.442990221009,-28.5825895016603
1.63,127.590955895146,-133.564054075027,-27.665840772322,-133.720321921683,147.325680772185,-28.6338050669211
1.631,127.595267966236,-133.647845472207,-27.7194283787096,-133.803809782014,147.208373184994,-28.6849789634404
1.632,127.599653687078,-133.731639083994,-27.7729829830269,-133.887299370672,147.091067457975,-28.7361114204403
1.633,127.604113217024,-133.815434909044,-27.8265048190631,-133.970790689438,146.973763589693,-28.7872026673298
1.634,127.608646715457,-133.899232945998,-27.879994120744,-134.054283740075,146.856461578736,-28.8382529337023
1.635,127.613254341783,-133.983033193482,-27.9334511221274,-134.137778524329,146.739161423716,-28.8892624493316
1.636,127.617936255424,-134.066835650105,-27.9868760573999,-134.221275043931,146.62186312327,-28.9402314441688
1.637,127.622692615812,-134.150640314462,-28.0402691608737,-134.304773300596,146.504566676059,-28.9911601483391
1.638,127.62752358238,-134.234447185134,-28.0936306669815,-134.388273296019,146.387272080767,-29.0420487921384
1.639,127.632429314558,-134.318256260682,-28.1469608102731,-134.47177503188,146.269979336104,-29.0928976060292
1.64,127.637409971761,-134.402067539657,-28.2002598254124,-134.555278509843,146.152688440802,-29.1437068206385
1.641,127.642465713385,-134.485881020591,-28.2535279471724,-134.638783731554,146.035399393617,-29.1944766667536
1.642,127.647596698799,-134.569696702,-28.3067654104328,-134.722290698642,145.918112193329,-29.2452073753192
1.643,127.652803087337,-134.653514582386,-28.3599724501745,-134.805799412718,145.800826838742,-29.2958991774332
1.644,127.658085038288,-134.737334660234,-28.4131493014775,-134.889309875376,145.683543328684,-29.3465523043444
1.645,127.663442710894,-134.821156934014,-28.4662961995159,-134.972822088194,145.566261662004,-29.3971669874486
1.646,127.668876264336,-134.904981402178,-28.5194133795544,-135.05633605273,145.448981837578,-29.4477434582851
1.647,127.67438585773,-134.988808063164,-28.5725010769449,-135.139851770528,145.331703854303,-29.4982819485339
1.648,127.679971650117,-135.072636915392,-28.6255595271224,-135.22336924311,145.214427711098,-29.5487826900114
1.649,127.685633800455,-135.156467957267,-28.6785889656008,-135.306888471983,145.097153406909,-29.5992459146681
1.65,127.691372467614,-135.240301187179,-28.7315896279701,-135.390409458637,144.979880940703,-29.6496718545844
1.651,127.697187810361,-135.324136603497,-28.7845617498916,-135.47393220454,144.862610311468,-29.7000607419679
1.652,127.703079987359,-135.407974204578,-28.837505567095,-135.557456711147,144.745341518218,-29.7504128091493
1.653,127.709049157153,-135.49181398876,-28.8904213153735,-135.640982979891,144.628074559988,-29.8007282885797
1.654,127.715095478164,-135.575655954366,-28.9433092305812,-135.724511012188,144.510809435838,-29.8510074128267
1.655,127.721219108682,-135.659500099701,-28.9961695486283,-135.808040809438,144.393546144848,-29.9012504145717
1.656,127.727420206853,-135.743346423053,-29.0490025054782,-135.891572373018,144.276284686123,-29.9514575266056
1.657,127.733698930672,-135.827194922695,-29.1018083371431,-135.975105704291,144.159025058788,-30.0016289818265
1.658,127.740055437976,-135.91104559688,-29.1545872796803,-136.058640804599,144.041767261993,-30.0517650132352
1.659,127.746489886433,-135.994898443846,-29.2073395691884,-136.142177675267,143.924511294908,-30.1018658539327
1.66,127.753002433532,-136.078753461815,-29.2600654418041,-136.225716317598,143.807257156728,-30.1519317371167
1.661,127.759593236578,-136.162610648988,-29.3127651336973,-136.309256732881,143.690004846668,-30.2019628960777
1.662,127.766262452675,-136.246470003554,-29.3654388810685,-136.392798922382,143.572754363966,-30.2519595641962
1.663,127.773010238726,-136.330331523679,-29.4180869201442,-136.47634288735,143.455505707883,-30.3019219749394
1.664,127.779836751418,-136.414195207517,-29.4707094871736,-136.559888629015,143.338258877701,-30.3518503618569
1.665,127.78674214721,-136.4980610532,-29.5233068184243,-136.643436148587,143.221013872724,-30.4017449585784
1.666,127.79372658233,-136.581929058845,-29.5758791501793,-136.726985447258,143.103770692277,-30.4516059988101
1.667,127.800790212762,-136.66579922255,-29.6284267187321,-136.8105365262,142.986529335709,-30.5014337163308
1.668,127.807933194233,-136.749671542398,-29.6809497603844,-136.894089386564,142.86928980239,-30.551228344989
1.669,127.815155682208,-136.83354601645,-29.7334485114411,-136.977644029486,142.75205209171,-30.6009901186998
1.67,127.82245783188,-136.917422642754,-29.7859232082071,-137.061200456077,142.634816203083,-30.6507192714403
1.671,127.829839798152,-137.001301419335,-29.8383740869833,-137.144758667433,142.517582135942,-30.7004160372481
1.672,127.837301735639,-137.085182344204,-29.8908013840633,-137.228318664628,142.400349889744,-30.7500806502162
1.673,127.844843798647,-137.169065415352,-29.9432053357289,-137.311880448716,142.283119463966,-30.7997133444908
1.674,127.852466141168,-137.252950630753,-29.9955861782472,-137.395444020731,142.165890858106,-30.8493143542671
1.675,127.860168916869,-137.336837988362,-30.0479441478656,-137.47900938169,142.048664071684,-30.8988839137869
1.676,127.867952279078,-137.420727486116,-30.1002794808099,-137.562576532586,141.93143910424,-30.9484222573344
1.677,127.875816380779,-137.504619121934,-30.152592413279,-137.646145474395,141.814215955338,-30.9979296192331
1.678,127.883761374596,-137.588512893716,-30.2048831814415,-137.72971620807,141.696994624559,-31.0474062338422
1.679,127.891787412785,-137.672408799343,-30.2571520214323,-137.813288734547,141.579775111508,-31.0968523355543
1.68,127.89989464722,-137.75630683668,-30.309399169349,-137.896863054739,141.462557415809,-31.1462681587906
1.681,127.908083229386,-137.84020700357,-30.3616248612473,-137.980439169541,141.345341537108,-31.1956539379986
1.682,127.916353310365,-137.92410929784,-30.4138293331384,-138.064017079824,141.228127475072,-31.2450099076479
1.683,127.924705040826,-138.008013717297,-30.4660128209842,-138.147596786442,141.110915229387,-31.2943363022282
1.684,127.93313857101,-138.09192025973,-30.5181755606945,-138.231178290227,140.99370479976,-31.3436333562439
1.685,127.941654050724,-138.175828922908,-30.5703177881226,-138.31476159199,140.87649618592,-31.3929013042131
1.686,127.950251629327,-138.259739704583,-30.6224397390622,-138.398346692521,140.759289387615,-31.442140380662
1.687,127.958931455716,-138.343652602485,-30.6745416492428,-138.481933592591,140.642084404615,-31.4913508201239
1.688,127.967693678316,-138.427567614327,-30.726623754327,-138.565522292948,140.524881236707,-31.5405328571332
1.689,127.976538445071,-138.511484737804,-30.7786862899064,-138.64911279432,140.407679883702,-31.5896867262248
1.69,127.985465903425,-138.595403970589,-30.8307294914972,-138.732705097414,140.29048034543,-31.6388126619282
1.691,127.994476200318,-138.679325310338,-30.8827535945381,-138.816299202915,140.173282621739,-31.6879108987666
1.692,128.003569482166,-138.763248754685,-30.9347588343846,-138.899895111487,140.056086712499,-31.7369816712513
1.693,128.012745894856,-138.847174301249,-30.9867454463072,-138.983492823775,139.9388926176,-31.7860252138802
1.694,128.022005583727,-138.931101947626,-31.0387136654868,-139.067092340399,139.821700336952,-31.8350417611335
1.695,128.031348693562,-139.015031691393,-31.0906637270104,-139.150693661959,139.704509870483,-31.8840315474703
1.696,128.040775368574,-139.098963530108,-31.1425958658691,-139.234296789036,139.587321218143,-31.932994807326
1.697,128.050285752391,-139.182897461309,-31.1945103169527,-139.317901722185,139.4701343799,-31.9819317751085
1.698,128.059879988048,-139.266833482515,-31.2464073150471,-139.401508461943,139.352949355743,-32.0308426851944
1.699,128.06955821797,-139.350771591226,-31.2982870948306,-139.485117008824,139.235766145679,-32.0797277719269
1.7,128.079320583959,-139.434711784919,-31.3501498908694,-139.568727363319,139.118584749735,-32.1285872696116
1.701,128.089167227183,-139.518654061054,-31.4019959376152,-139.6523395259,139.001405167959,-32.1774214125134
1.702,128.099098288163,-139.602598417071,-31.4538254694003,-139.735953497014,138.884227400416,-32.2262304348529
1.703,128.109113906757,-139.686544850389,-31.5056387204348,-139.819569277089,138.767051447192,-32.275014570804
1.704,128.119214222148,-139.770493358406,-31.557435924803,-139.903186866528,138.64987730839,-32.3237740544894
1.705,128.129399372832,-139.854443938502,-31.6092173164588,-139.986806265713,138.532704984135,-32.3725091199782
1.706,128.139669496601,-139.938396588035,-31.6609831292237,-140.070427475006,138.415534474568,-32.4212200012825
1.707,128.150024730532,-140.022351304346,-31.7127335967815,-140.154050494744,138.298365779852,-32.4699069323536
1.708,128.160465210972,-140.106308084751,-31.7644689526754,-140.237675325242,138.181198900166,-32.5185701470791
1.709,128.170991073525,-140.190266926548,-31.816189430305,-140.321301966793,138.064033835711,-32.5672098792797
1.71,128.181602453036,-140.274227827017,-31.8678952629217,-140.40493041967,137.946870586703,-32.6158263627057
1.711,128.192299483579,-140.358190783413,-31.9195866836258,-140.488560684119,137.829709153381,-32.6644198310337
