"Freq [GHz]","dB(S(1,1)) []","dB(S(2,1)) []","dB(S(2,2)) []","dB(S(3,1)) []","dB(S(3,2)) []","dB(S(3,3)) []"
1.88,-16.7494994403559,-3.36054510504912,-16.0535560697253,-3.37834326125309,-11.1586512498777,-15.7765120116901
1.881,-16.752751049067,-3.36058684664375,-16.053374247012,-3.37837593201227,-11.1634485719587,-15.7761699162862
1.882,-16.755987469973,-3.36062905062159,-16.0531812136621,-3.3784089107329,-11.1682481406738,-15.7758182294442
1.883,-16.7592086267686,-3.36067171761394,-16.0529769894819,-3.3784421982037,-11.1730499596941,-15.7754569708113
1.884,-16.7624144431947,-3.36071484825001,-16.0527615943728,-3.37847579521212,-11.1778540326877,-15.7750861601186
1.885,-16.7656048430429,-3.36075844315687,-16.0525350483307,-3.37850970254427,-11.1826603633189,-15.7747058171814
1.886,-16.7687797501597,-3.36080250295946,-16.0522973714461,-3.37854392098492,-11.1874689552489,-15.7743159618983
1.887,-16.7719390884513,-3.36084702828052,-16.0520485839032,-3.3785784513175,-11.1922798121352,-15.7739166142509
1.888,-16.7750827818877,-3.36089201974066,-16.0517887059799,-3.37861329432408,-11.1970929376321,-15.7735077943039
1.889,-16.7782107545079,-3.36093747795824,-16.0515177580467,-3.37864845078531,-11.2019083353903,-15.7730895222039
1.89,-16.7813229304234,-3.36098340354944,-16.0512357605671,-3.37868392148046,-11.2067260090571,-15.7726618181797
1.891,-16.784419233824,-3.3610297971282,-16.0509427340967,-3.37871970718736,-11.2115459622762,-15.7722247025417
1.892,-16.7874995889812,-3.36107665930619,-16.0506386992824,-3.37875580868239,-11.2163681986881,-15.7717781956814
1.893,-16.7905639202538,-3.36112399069285,-16.050323676863,-3.3787922267405,-11.2211927219295,-15.7713223180712
1.894,-16.7936121520919,-3.3611717918953,-16.0499976876677,-3.37882896213513,-11.226019535634,-15.7708570902639
1.895,-16.7966442090414,-3.3612200635184,-16.0496607526163,-3.37886601563823,-11.2308486434315,-15.7703825328922
1.896,-16.7996600157492,-3.36126880616466,-16.0493128927185,-3.37890338802025,-11.2356800489482,-15.7698986666687
1.897,-16.8026594969676,-3.36131802043426,-16.0489541290737,-3.37894108005007,-11.2405137558072,-15.7694055123852
1.898,-16.8056425775587,-3.36136770692507,-16.0485844828701,-3.37897909249508,-11.2453497676278,-15.7689030909122
1.899,-16.8086091824996,-3.36141786623253,-16.0482039753847,-3.37901742612104,-11.2501880880259,-15.7683914231988
1.9,-16.8115592368864,-3.36146849894975,-16.0478126279829,-3.37905608169215,-11.2550287206139,-15.7678705302723
1.901,-16.8144926659398,-3.36151960566741,-16.0474104621175,-3.37909505997103,-11.2598716690006,-15.7673404332376
1.902,-16.8174093950088,-3.36157118697379,-16.0469974993289,-3.37913436171862,-11.2647169367913,-15.766801153277
1.903,-16.8203093495763,-3.36162324345473,-16.0465737612443,-3.37917398769428,-11.2695645275877,-15.7662527116495
1.904,-16.8231924552634,-3.36167577569362,-16.0461392695772,-3.37921393865567,-11.274414444988,-15.7656951296909
1.905,-16.8260586378341,-3.36172878427137,-16.0456940461273,-3.3792542153588,-11.2792666925869,-15.7651284288129
1.906,-16.8289078232003,-3.36178226976644,-16.0452381127798,-3.37929481855797,-11.2841212739755,-15.7645526305031
1.907,-16.8317399374264,-3.36183623275475,-16.0447714915047,-3.37933574900579,-11.2889781927412,-15.7639677563244
1.908,-16.8345549067339,-3.36189067380974,-16.0442942043571,-3.37937700745311,-11.293837452468,-15.7633738279146
1.909,-16.8373526575067,-3.3619455935023,-16.0438062734759,-3.37941859464906,-11.2986990567363,-15.762770866986
1.91,-16.8401331162953,-3.36200099240076,-16.0433077210839,-3.379460511341,-11.3035630091228,-15.7621588953252
1.911,-16.8428962098219,-3.36205687107091,-16.0427985694872,-3.37950275827451,-11.3084293132006,-15.7615379347924
1.912,-16.8456418649852,-3.36211323007593,-16.0422788410747,-3.37954533619336,-11.3132979725393,-15.7609080073211
1.913,-16.8483700088649,-3.36217006997642,-16.0417485583177,-3.37958824583952,-11.3181689907049,-15.760269134918
1.914,-16.8510805687271,-3.36222739133037,-16.0412077437694,-3.37963148795311,-11.3230423712598,-15.7596213396619
1.915,-16.8537734720282,-3.36228519469311,-16.0406564200644,-3.3796750632724,-11.3279181177626,-15.7589646437042
1.916,-16.8564486464207,-3.36234348061736,-16.0400946099185,-3.37971897253382,-11.3327962337684,-15.7582990692678
1.917,-16.8591060197571,-3.36240224965315,-16.0395223361279,-3.37976321647187,-11.3376767228288,-15.7576246386468
1.918,-16.8617455200955,-3.36246150234782,-16.0389396215689,-3.37980779581917,-11.3425595884915,-15.7569413742065
1.919,-16.8643670757037,-3.36252123924605,-16.0383464891976,-3.37985271130641,-11.3474448343007,-15.7562492983824
1.92,-16.8669706150645,-3.36258146088978,-16.0377429620491,-3.37989796366237,-11.352332463797,-15.7555484336805
1.921,-16.8695560668803,-3.36264216781822,-16.0371290632373,-3.37994355361381,-11.3572224805172,-15.754838802676
1.922,-16.872123360078,-3.36270336056786,-16.0365048159545,-3.37998948188559,-11.3621148879945,-15.7541204280139
1.923,-16.8746724238134,-3.36276503967241,-16.0358702434705,-3.38003574920054,-11.3670096897586,-15.7533933324077
1.924,-16.8772031874768,-3.36282720566278,-16.0352253691327,-3.38008235627948,-11.3719068893352,-15.7526575386396
1.925,-16.879715580697,-3.36288985906714,-16.0345702163654,-3.38012930384121,-11.3768064902466,-15.7519130695596
1.926,-16.8822095333463,-3.3629530004108,-16.0339048086691,-3.3801765926025,-11.3817084960113,-15.7511599480857
1.927,-16.8846849755456,-3.36301663021628,-16.0332291696204,-3.38022422327803,-11.386612910144,-15.7503981972029
1.928,-16.8871418376689,-3.36308074900324,-16.0325433228714,-3.38027219658045,-11.3915197361561,-15.749627839963
1.929,-16.889580050348,-3.36314535728848,-16.0318472921493,-3.38032051322028,-11.3964289775548,-15.7488488994843
1.93,-16.8919995444773,-3.36321045558594,-16.0311411012556,-3.38036917390593,-11.4013406378438,-15.7480613989511
1.931,-16.8944002512189,-3.36327604440667,-16.0304247740662,-3.38041817934369,-11.4062547205233,-15.7472653616133
1.932,-16.8967821020067,-3.3633421242588,-16.0296983345305,-3.38046753023771,-11.4111712290895,-15.7464608107859
1.933,-16.8991450285518,-3.36340869564755,-16.0289618066711,-3.38051722728997,-11.4160901670349,-15.7456477698487
1.934,-16.9014889628466,-3.36347575907522,-16.0282152145832,-3.38056727120027,-11.4210115378485,-15.7448262622458
1.935,-16.9038138371699,-3.36354331504111,-16.0274585824344,-3.38061766266622,-11.4259353450153,-15.7439963114853
1.936,-16.9061195840917,-3.3636113640416,-16.0266919344639,-3.38066840238321,-11.4308615920167,-15.7431579411388
1.937,-16.9084061364773,-3.36367990657007,-16.0259152949824,-3.38071949104441,-11.4357902823303,-15.7423111748407
1.938,-16.9106734274928,-3.36374894311689,-16.0251286883712,-3.38077092934073,-11.4407214194301,-15.7414560362886
1.939,-16.9129213906089,-3.36381847416944,-16.0243321390821,-3.38082271796082,-11.4456550067861,-15.7405925492418
1.94,-16.9151499596061,-3.36388850021204,-16.0235256716368,-3.38087485759105,-11.4505910478648,-15.7397207375218
1.941,-16.9173590685794,-3.36395902172598,-16.0227093106264,-3.3809273489155,-11.4555295461287,-15.7388406250115
1.942,-16.9195486519422,-3.36403003918949,-16.0218830807108,-3.38098019261593,-11.4604705050368,-15.7379522356545
1.943,-16.9217186444318,-3.36410155307772,-16.0210470066187,-3.38103338937177,-11.465413928044,-15.7370555934553
1.944,-16.9238689811134,-3.36417356386273,-16.0202011131464,-3.3810869398601,-11.4703598186017,-15.7361507224783
1.945,-16.9259995973848,-3.36424607201347,-16.0193454251582,-3.38114084475563,-11.4753081801574,-15.7352376468477
1.946,-16.9281104289808,-3.36431907799577,-16.018479967585,-3.38119510473071,-11.4802590161549,-15.7343163907472
1.947,-16.9302014119781,-3.36439258227231,-16.0176047654246,-3.38124972045528,-11.485212330034,-15.7333869784192
1.948,-16.9322724827995,-3.36446658530263,-16.0167198437408,-3.38130469259685,-11.490168125231,-15.7324494341645
1.949,-16.9343235782183,-3.36454108754311,-16.0158252276632,-3.38136002182054,-11.4951264051783,-15.731503782342
1.95,-16.9363546353629,-3.36461608944692,-16.0149209423862,-3.38141570878898,-11.5000871733042,-15.7305500473683
1.951,-16.9383655917214,-3.36469159146406,-16.0140070131694,-3.38147175416236,-11.5050504330337,-15.7295882537171
1.952,-16.9403563851456,-3.36476759404129,-16.0130834653362,-3.3815281585984,-11.5100161877876,-15.728618425919
1.953,-16.9423269538558,-3.36484409762215,-16.0121503242739,-3.38158492275229,-11.5149844409831,-15.7276405885606
1.954,-16.9442772364447,-3.36492110264695,-16.0112076154331,-3.38164204727675,-11.5199551960335,-15.7266547662849
1.955,-16.9462071718824,-3.36499860955273,-16.0102553643273,-3.38169953282194,-11.5249284563482,-15.72566098379
1.956,-16.9481166995199,-3.36507661877325,-16.0092935965321,-3.38175738003548,-11.5299042253329,-15.7246592658292
1.957,-16.950005759094,-3.365155130739,-16.0083223376851,-3.38181558956245,-11.5348825063894,-15.7236496372104
1.958,-16.9518742907315,-3.36523414587714,-16.0073416134851,-3.38187416204532,-11.5398633029156,-15.7226321227959
1.959,-16.9537222349529,-3.36531366461153,-16.0063514496921,-3.38193309812401,-11.5448466183059,-15.7216067475015
1.96,-16.9555495326772,-3.3653936873627,-16.0053518721263,-3.38199239843579,-11.5498324559504,-15.7205735362966
1.961,-16.957356125226,-3.36547421454784,-16.0043429066678,-3.38205206361532,-11.5548208192356,-15.7195325142034
1.962,-16.9591419543271,-3.36555524658074,-16.0033245792562,-3.38211209429463,-11.5598117115441,-15.7184837062966
1.963,-16.9609069621194,-3.36563678387186,-16.0022969158903,-3.38217249110308,-11.5648051362547,-15.7174271377029
1.964,-16.9626510911563,-3.36571882682823,-16.0012599426272,-3.38223325466736,-11.5698010967423,-15.716362833601
1.965,-16.9643742844101,-3.3658013758535,-16.0002136855821,-3.38229438561146,-11.5747995963779,-15.7152908192203
1.966,-16.9660764852759,-3.36588443134789,-15.9991581709276,-3.3823558845567,-11.5798006385286,-15.7142111198414
1.967,-16.9677576375758,-3.3659679937082,-15.9980934248937,-3.38241775212164,-11.5848042265579,-15.7131237607951
1.968,-16.9694176855625,-3.36605206332775,-15.9970194737668,-3.38247998892213,-11.5898103638252,-15.7120287674622
1.969,-16.9710565739234,-3.36613664059642,-15.9959363438893,-3.38254259557126,-11.5948190536859,-15.7109261652728
1.97,-16.9726742477846,-3.36622172590062,-15.9948440616595,-3.38260557267933,-11.5998302994919,-15.7098159797064
1.971,-16.9742706527145,-3.36630731962324,-15.9937426535308,-3.38266892085391,-11.6048441045909,-15.7086982362908
1.972,-16.9758457347277,-3.3663934221437,-15.9926321460113,-3.38273264069973,-11.6098604723268,-15.7075729606023
1.973,-16.9773994402889,-3.36648003383786,-15.9915125656631,-3.38279673281869,-11.6148794060397,-15.7064401782647
1.974,-16.9789317163164,-3.36656715507809,-15.9903839391022,-3.38286119780993,-11.6199009090658,-15.7052999149495
1.975,-16.9804425101863,-3.36665478623318,-15.989246292998,-3.38292603626968,-11.6249249847374,-15.7041521963749
1.976,-16.9819317697353,-3.36674292766836,-15.9880996540725,-3.38299124879132,-11.6299516363827,-15.7029970483055
1.977,-16.9833994432651,-3.36683157974531,-15.9869440491,-3.38305683596538,-11.6349808673264,-15.7018344965521
1.978,-16.9848454795458,-3.36692074282209,-15.9857795049066,-3.38312279837948,-11.6400126808889,-15.7006645669713
1.979,-16.9862698278192,-3.36701041725318,-15.9846060483699,-3.38318913661834,-11.6450470803871,-15.6994872854645
1.98,-16.9876724378026,-3.36710060338943,-15.9834237064182,-3.38325585126375,-11.6500840691335,-15.6983026779781
1.981,-16.9890532596919,-3.36719130157806,-15.9822325060302,-3.38332294289459,-11.6551236504372,-15.6971107705029
1.982,-16.9904122441655,-3.36728251216265,-15.9810324742346,-3.38339041208675,-11.6601658276031,-15.6959115890735
1.983,-16.9917493423874,-3.36737423548312,-15.9798236381095,-3.38345825941318,-11.6652106039322,-15.6947051597679
1.984,-16.9930645060105,-3.36746647187573,-15.9786060247819,-3.38352648544383,-11.6702579827218,-15.6934915087073
1.985,-16.9943576871801,-3.36755922167303,-15.9773796614273,-3.38359509074568,-11.675307967265,-15.6922706620555
1.986,-16.9956288385369,-3.3676524852039,-15.9761445752693,-3.38366407588266,-11.6803605608511,-15.6910426460183
1.987,-16.9968779132206,-3.36774626279348,-15.9749007935787,-3.38373344141571,-11.6854157667657,-15.6898074868435
1.988,-16.9981048648727,-3.36784055476322,-15.9736483436737,-3.38380318790272,-11.6904735882901,-15.6885652108199
1.989,-16.9993096476396,-3.36793536143079,-15.9723872529189,-3.3838733158985,-11.6955340287019,-15.6873158442776
1.99,-17.0004922161761,-3.36803068311015,-15.9711175487249,-3.38394382595483,-11.7005970912747,-15.6860594135867
1.991,-17.0016525256481,-3.36812652011147,-15.9698392585482,-3.38401471862036,-11.7056627792783,-15.6847959451576
1.992,-17.0027905317358,-3.36822287274114,-15.96855240989,-3.38408599444067,-11.7107310959785,-15.6835254654404
1.993,-17.0039061906362,-3.36831974130178,-15.9672570302964,-3.38415765395822,-11.7158020446371,-15.6822480009239
1.994,-17.0049994590667,-3.3684171260922,-15.9659531473578,-3.38422969771234,-11.720875628512,-15.6809635781361
1.995,-17.0060702942674,-3.36851502740738,-15.964640788708,-3.38430212623921,-11.7259518508573,-15.6796722236431
1.996,-17.0071186540041,-3.36861344553848,-15.9633199820242,-3.38437494007185,-11.7310307149231,-15.6783739640488
1.997,-17.0081444965712,-3.36871238077282,-15.9619907550264,-3.38444813974013,-11.7361122239554,-15.6770688259946
1.998,-17.0091477807943,-3.36881183339386,-15.9606531354766,-3.38452172577071,-11.7411963811965,-15.675756836159
1.999,-17.0101284660325,-3.36891180368119,-15.9593071511788,-3.38459569868704,-11.7462831898846,-15.6744380212569
2,-17.0110865121819,-3.36901229191054,-15.9579528299784,-3.38467005900939,-11.7513726532541,-15.6731124080394
2.001,-17.0120218796772,-3.36911329835372,-15.9565901997613,-3.38474480725479,-11.7564647745354,-15.6717800232933
2.002,-17.0129345294951,-3.36921482327866,-15.9552192884541,-3.384819943937,-11.761559556955,-15.6704408938407
2.003,-17.0138244231559,-3.36931686694935,-15.9538401240231,-3.38489546956654,-11.7666570037353,-15.6690950465386
2.004,-17.0146915227268,-3.36941942962586,-15.952452734474,-3.38497138465068,-11.771757118095,-15.6677425082782
2.005,-17.0155357908237,-3.36952251156432,-15.9510571478517,-3.38504768969337,-11.7768599032486,-15.666383305985
2.006,-17.0163571906136,-3.36962611301691,-15.9496533922392,-3.38512438519528,-11.781965362407,-15.6650174666178
2.007,-17.0171556858172,-3.36973023423183,-15.9482414957576,-3.38520147165375,-11.7870734987769,-15.6636450171686
2.008,-17.0179312407107,-3.36983487545331,-15.9468214865657,-3.38527894956283,-11.7921843155611,-15.6622659846621
2.009,-17.0186838201284,-3.36994003692158,-15.9453933928591,-3.38535681941317,-11.7972978159585,-15.6608803961552
2.01,-17.0194133894645,-3.37004571887288,-15.9439572428701,-3.38543508169213,-11.802414003164,-15.6594882787369
2.011,-17.0201199146754,-3.37015192153944,-15.942513064867,-3.38551373688365,-11.8075328803686,-15.6580896595272
2.012,-17.0208033622815,-3.37025864514944,-15.9410608871539,-3.38559278546833,-11.8126544507595,-15.6566845656773
2.013,-17.0214636993696,-3.37036588992703,-15.9396007380697,-3.38567222792335,-11.8177787175197,-15.655273024369
2.014,-17.0221008935944,-3.37047365609233,-15.9381326459884,-3.38575206472249,-11.8229056838284,-15.653855062814
2.015,-17.0227149131804,-3.37058194386136,-15.9366566393179,-3.3858322963361,-11.8280353528608,-15.6524307082539
2.016,-17.0233057269243,-3.3706907534461,-15.9351727464999,-3.3859129232311,-11.8331677277884,-15.6509999879595
2.017,-17.0238733041959,-3.37080008505445,-15.9336809960095,-3.38599394587097,-11.8383028117783,-15.6495629292303
2.018,-17.0244176149405,-3.37090993889016,-15.9321814163544,-3.38607536471572,-11.8434406079941,-15.6481195593944
2.019,-17.0249386296806,-3.37102031515294,-15.9306740360747,-3.38615718022187,-11.8485811195952,-15.6466699058078
2.02,-17.0254363195168,-3.37113121403832,-15.9291588837423,-3.3862393928425,-11.8537243497371,-15.6452139958539
2.021,-17.0259106561303,-3.37124263573775,-15.9276359879607,-3.38632200302713,-11.8588703015716,-15.6437518569434
2.022,-17.0263616117837,-3.3713545804385,-15.9261053773639,-3.3864050112218,-11.8640189782462,-15.6422835165136
2.023,-17.0267891593231,-3.37146704832371,-15.9245670806168,-3.38648841786902,-11.8691703829047,-15.6408090020281
2.024,-17.027193272179,-3.37158003957235,-15.923021126414,-3.38657222340776,-11.8743245186869,-15.6393283409765
2.025,-17.0275739243677,-3.3716935543592,-15.9214675434796,-3.38665642827345,-11.8794813887286,-15.6378415608735
2.026,-17.0279310904932,-3.37180759285488,-15.9199063605669,-3.3867410328979,-11.8846409961619,-15.6363486892589
2.027,-17.0282647457477,-3.37192215522578,-15.9183376064577,-3.38682603770941,-11.8898033441146,-15.6348497536972
2.028,-17.0285748659133,-3.37203724163412,-15.9167613099617,-3.38691144313266,-11.8949684357109,-15.6333447817768
2.029,-17.0288614273633,-3.37215285223786,-15.9151774999167,-3.38699724958872,-11.9001362740709,-15.6318338011101
2.03,-17.0291244070626,-3.37226898719077,-15.9135862051873,-3.38708345749507,-11.9053068623108,-15.6303168393327
2.031,-17.0293637825697,-3.37238564664234,-15.9119874546648,-3.38717006726553,-11.910480203543,-15.6287939241027
2.032,-17.0295795320369,-3.37250283073785,-15.9103812772671,-3.38725707931029,-11.9156563008757,-15.6272650831012
2.033,-17.0297716342117,-3.37262053961828,-15.9087677019375,-3.38734449403591,-11.9208351574135,-15.625730344031
2.034,-17.0299400684378,-3.37273877342037,-15.9071467576449,-3.38743231184525,-11.9260167762569,-15.6241897346164
2.035,-17.0300848146556,-3.37285753227656,-15.9055184733828,-3.38752053313751,-11.9312011605024,-15.6226432826032
2.036,-17.0302058534033,-3.37297681631499,-15.9038828781694,-3.38760915830822,-11.9363883132427,-15.6210910157578
2.037,-17.0303031658176,-3.37309662565953,-15.9022400010466,-3.38769818774917,-11.9415782375667,-15.6195329618667
2.038,-17.0303767336342,-3.37321696042969,-15.9005898710798,-3.38778762184847,-11.9467709365592,-15.6179691487366
2.039,-17.0304265391889,-3.37333782074069,-15.8989325173576,-3.38787746099047,-11.9519664133011,-15.6163996041936
2.04,-17.0304525654178,-3.37345920670342,-15.8972679689909,-3.38796770555582,-11.9571646708695,-15.6148243560829
2.041,-17.030454795858,-3.3735811184244,-15.8955962551129,-3.38805835592141,-11.9623657123376,-15.6132434322683
2.042,-17.0304332146482,-3.37370355600582,-15.8939174048784,-3.38814941246034,-11.9675695407744,-15.6116568606317
2.043,-17.0303878065291,-3.3738265195455,-15.8922314474632,-3.38824087554198,-11.9727761592455,-15.6100646690731
2.044,-17.0303185568438,-3.37395000913688,-15.8905384120641,-3.3883327455319,-11.9779855708122,-15.6084668855096
2.045,-17.0302254515382,-3.37407402486903,-15.8888383278981,-3.38842502279185,-11.9831977785321,-15.6068635378754
2.046,-17.0301084771612,-3.37419856682662,-15.8871312242017,-3.38851770767982,-11.9884127854588,-15.6052546541213
2.047,-17.0299676208653,-3.37432363508993,-15.8854171302313,-3.38861080054994,-11.9936305946421,-15.6036402622142
2.048,-17.0298028704062,-3.3744492297348,-15.8836960752617,-3.38870430175253,-11.9988512091278,-15.6020203901367
2.049,-17.0296142141437,-3.37457535083268,-15.8819680885865,-3.38879821163406,-12.004074631958,-15.6003950658866
2.05,-17.0294016410414,-3.37470199845059,-15.8802331995171,-3.38889253053716,-12.0093008661708,-15.5987643174769
2.051,-17.0291651406667,-3.37482917265109,-15.8784914373825,-3.38898725880058,-12.0145299148003,-15.5971281729347
2.052,-17.0289047031913,-3.3749568734923,-15.8767428315288,-3.3890823967592,-12.019761780877,-15.5954866603014
2.053,-17.0286203193905,-3.37508510102789,-15.8749874113187,-3.38917794474404,-12.0249964674274,-15.593839807632
2.054,-17.0283119806438,-3.37521385530706,-15.8732252061312,-3.38927390308217,-12.030233977474,-15.5921876429946
2.055,-17.0279796789345,-3.37534313637453,-15.8714562453609,-3.3893702720968,-12.0354743140357,-15.5905301944704
2.056,-17.0276234068492,-3.37547294427055,-15.8696805584178,-3.3894670521072,-12.0407174801274,-15.5888674901527
2.057,-17.0272431575784,-3.37560327903085,-15.8678981747267,-3.38956424342873,-12.04596347876,-15.5871995581469
2.058,-17.0268389249154,-3.37573414068669,-15.8661091237268,-3.38966184637277,-12.0512123129408,-15.5855264265702
2.059,-17.0264107032567,-3.3758655292648,-15.8643134348713,-3.38975986124679,-12.0564639856732,-15.5838481235507
2.06,-17.0259584876011,-3.3759974447874,-15.8625111376268,-3.38985828835427,-12.0617184999567,-15.5821646772274
2.061,-17.0254822735498,-3.37612988727217,-15.8607022614731,-3.38995712799475,-12.0669758587869,-15.5804761157495
2.062,-17.0249820573057,-3.37626285673226,-15.8588868359025,-3.39005638046375,-12.0722360651557,-15.5787824672763
2.063,-17.0244578356728,-3.3763963531763,-15.8570648904195,-3.39015604605284,-12.0774991220511,-15.5770837599767
2.064,-17.0239096060561,-3.37653037660832,-15.8552364545403,-3.39025612504953,-12.0827650324573,-15.5753800220286
2.065,-17.0233373664607,-3.37666492702783,-15.8534015577925,-3.39035661773737,-12.0880337993546,-15.5736712816186
2.066,-17.0227411154912,-3.37680000442975,-15.8515602297145,-3.39045752439587,-12.0933054257196,-15.5719575669418
2.067,-17.0221208523514,-3.37693560880444,-15.8497124998551,-3.3905588453005,-12.0985799145251,-15.570238906201
2.068,-17.0214765768433,-3.37707174013765,-15.847858397773,-3.39066058072269,-12.1038572687399,-15.5685153276066
2.069,-17.0208082893662,-3.37720839841056,-15.8459979530365,-3.3907627309298,-12.1091374913292,-15.5667868593762
2.07,-17.0201159909166,-3.37734558359973,-15.8441311952231,-3.39086529618517,-12.1144205852543,-15.565053529734
2.071,-17.0193996830867,-3.37748329567713,-15.8422581539186,-3.39096827674803,-12.1197065534729,-15.5633153669105
2.072,-17.0186593680638,-3.37762153461011,-15.8403788587175,-3.39107167287353,-12.1249953989385,-15.5615723991421
2.073,-17.0178950486297,-3.37776030036137,-15.8384933392217,-3.39117548481274,-12.1302871246013,-15.5598246546708
2.074,-17.0171067281592,-3.37789959288903,-15.8366016250407,-3.39127971281262,-12.1355817334074,-15.5580721617435
2.075,-17.0162944106196,-3.37803941214653,-15.8347037457907,-3.39138435711603,-12.1408792282993,-15.556314948612
2.076,-17.0154581005696,-3.37817975808266,-15.8327997310946,-3.39148941796167,-12.1461796122156,-15.5545530435322
2.077,-17.014597803158,-3.37832063064158,-15.8308896105813,-3.39159489558419,-12.1514828880913,-15.5527864747642
2.078,-17.0137135241228,-3.37846202976279,-15.8289734138852,-3.391700790214,-12.1567890588575,-15.5510152705713
2.079,-17.0128052697904,-3.37860395538111,-15.827051170646,-3.39180710207745,-12.1620981274416,-15.5492394592201
2.08,-17.0118730470736,-3.37874640742668,-15.8251229105082,-3.39191383139665,-12.1674100967673,-15.5474590689797
2.081,-17.0109168634714,-3.37888938582497,-15.8231886631205,-3.39202097838963,-12.1727249697546,-15.5456741281218
2.082,-17.0099367270671,-3.37903289049676,-15.8212484581356,-3.39212854327015,-12.1780427493197,-15.5438846649198
2.083,-17.0089326465271,-3.37917692135812,-15.8193023252098,-3.39223652624787,-12.1833634383751,-15.5420907076487
2.084,-17.0079046310999,-3.37932147832044,-15.8173502940023,-3.39234492752821,-12.1886870398296,-15.5402922845847
2.085,-17.0068526906145,-3.37946656129039,-15.8153923941749,-3.39245374731238,-12.1940135565882,-15.5384894240046
2.086,-17.0057768354791,-3.37961217016991,-15.8134286553918,-3.3925629857974,-12.1993429915523,-15.5366821541856
2.087,-17.0046770766798,-3.37975830485624,-15.8114591073189,-3.39267264317607,-12.2046753476197,-15.534870503405
2.088,-17.0035534257788,-3.37990496524188,-15.8094837796234,-3.39278271963694,-12.2100106276842,-15.5330544999395
2.089,-17.0024058949136,-3.3800521512146,-15.8075027019736,-3.39289321536435,-12.2153488346362,-15.531234172065
2.09,-17.0012344967946,-3.38019986265741,-15.8055159040382,-3.39300413053836,-12.2206899713624,-15.5294095480564
2.091,-17.0000392447044,-3.38034809944861,-15.8035234154861,-3.39311546533482,-12.2260340407458,-15.5275806561867
2.092,-16.9988201524956,-3.3804968614617,-15.8015252659859,-3.39322721992525,-12.2313810456656,-15.5257475247271
2.093,-16.9975772345897,-3.38064614856547,-15.7995214852054,-3.39333939447699,-12.2367309889975,-15.5239101819464
2.094,-16.9963105059751,-3.38079596062389,-15.7975121028114,-3.39345198915302,-12.2420838736135,-15.5220686561106
2.095,-16.9950199822055,-3.38094629749621,-15.795497148469,-3.39356500411207,-12.2474397023821,-15.5202229754828
2.096,-16.9937056793985,-3.38109715903686,-15.7934766518415,-3.39367843950857,-12.2527984781679,-15.5183731683223
2.097,-16.9923676142332,-3.3812485450955,-15.7914506425897,-3.39379229549264,-12.2581602038322,-15.5165192628846
2.098,-16.9910058039494,-3.38140045551703,-15.7894191503717,-3.3939065722101,-12.2635248822324,-15.5146612874209
2.099,-16.989620266345,-3.38155289014152,-15.7873822048424,-3.39402126980244,-12.2688925162224,-15.5127992701778
2.1,-16.9882110197746,-3.38170584880424,-15.7853398356532,-3.39413638840683,-12.2742631086527,-15.5109332393969
2.101,-16.9867780831474,-3.38185933133567,-15.7832920724511,-3.39425192815609,-12.2796366623698,-15.5090632233143
2.102,-16.9853214759257,-3.38201333756148,-15.7812389448793,-3.39436788917874,-12.285013180217,-15.5071892501602
2.103,-16.9838412181227,-3.38216786730252,-15.7791804825756,-3.39448427159888,-12.2903926650338,-15.5053113481589
2.104,-16.9823373303006,-3.3823229203748,-15.7771167151731,-3.39460107553633,-12.2957751196563,-15.503429545528
2.105,-16.980809833569,-3.38247849658955,-15.7750476722988,-3.3947183011065,-12.3011605469169,-15.5015438704781
2.106,-16.9792587495823,-3.38263459575311,-15.772973383574,-3.39483594842043,-12.3065489496446,-15.4996543512126
2.107,-16.9776841005384,-3.38279121766702,-15.7708938786134,-3.3949540175848,-12.3119403306646,-15.4977610159274
2.108,-16.9760859091761,-3.38294836212798,-15.7688091870251,-3.39507250870188,-12.317334692799,-15.49586389281
2.109,-16.9744641987734,-3.38310602892782,-15.7667193384096,-3.39519142186958,-12.3227320388659,-15.4939630100397
2.11,-16.9728189931453,-3.38326421785356,-15.7646243623602,-3.39531075718138,-12.3281323716802,-15.4920583957871
2.111,-16.9711503166419,-3.38342292868731,-15.762524288462,-3.39543051472635,-12.3335356940533,-15.4901500782135
2.112,-16.9694581941459,-3.38358216120637,-15.7604191462915,-3.39555069458919,-12.3389420087929,-15.4882380854707
2.113,-16.9677426510709,-3.38374191518314,-15.7583089654167,-3.39567129685014,-12.3443513187035,-15.4863224457007
2.114,-16.9660037133588,-3.38390219038518,-15.7561937753962,-3.39579232158501,-12.3497636265858,-15.4844031870351
2.115,-16.964241407478,-3.38406298657515,-15.7540736057791,-3.39591376886519,-12.3551789352374,-15.4824803375951
2.116,-16.9624557604212,-3.38422430351086,-15.7519484861046,-3.39603563875766,-12.3605972474521,-15.4805539254908
2.117,-16.9606467997026,-3.38438614094521,-15.7498184459013,-3.39615793132489,-12.3660185660205,-15.4786239788209
2.118,-16.9588145533566,-3.38454849862624,-15.7476835146873,-3.39628064662494,-12.3714428937296,-15.4766905256726
2.119,-16.9569590499347,-3.38471137629709,-15.7455437219694,-3.3964037847114,-12.3768702333631,-15.4747535941207
2.12,-16.9550803185036,-3.384874773696,-15.7433990972429,-3.3965273456334,-12.3823005877014,-15.4728132122279
