"Freq [GHz]","im(Z(1,1)) []"
2.08,-19.1776393970177
2.081,-19.1427683515604
2.082,-19.1079125068056
2.083,-19.0730718278514
2.084,-19.0382462798494
2.085,-19.0034358280046
2.086,-18.9686404375755
2.087,-18.9338600738737
2.088,-18.8990947022635
2.089,-18.8643442881625
2.09,-18.8296087970407
2.091,-18.7948881944206
2.092,-18.7601824458772
2.093,-18.7254915170376
2.094,-18.6908153735811
2.095,-18.6561539812389
2.096,-18.6215073057937
2.097,-18.58687531308
2.098,-18.5522579689839
2.099,-18.5176552394424
2.1,-18.4830670904439
2.101,-18.4484934880279
2.102,-18.4139343982844
2.103,-18.3793897873544
2.104,-18.3448596214293
2.105,-18.3103438667508
2.106,-18.275842489611
2.107,-18.241355456352
2.108,-18.206882733366
2.109,-18.1724242870947
2.11,-18.1379800840296
2.111,-18.1035500907118
2.112,-18.0691342737316
2.113,-18.0347325997286
2.114,-18.0003450353913
2.115,-17.9659715474573
2.116,-17.9316121027129
2.117,-17.8972666679928
2.118,-17.8629352101807
2.119,-17.828617696208
2.12,-17.7943140930547
2.121,-17.7600243677488
2.122,-17.725748487366
2.123,-17.69148641903
2.124,-17.6572381299118
2.125,-17.6230035872303
2.126,-17.5887827582513
2.127,-17.554575610288
2.128,-17.5203821107007
2.129,-17.4862022268965
2.13,-17.4520359263293
2.131,-17.4178831764995
2.132,-17.3837439449542
2.133,-17.3496181992867
2.134,-17.3155059071365
2.135,-17.2814070361893
2.136,-17.2473215541765
2.137,-17.2132494288755
2.138,-17.1791906281094
2.139,-17.1451451197465
2.14,-17.1111128717008
2.141,-17.0770938519313
2.142,-17.0430880284423
2.143,-17.009095369283
2.144,-16.9751158425473
2.145,-16.941149416374
2.146,-16.9071960589465
2.147,-16.8732557384923
2.148,-16.8393284232835
2.149,-16.8054140816363
2.15,-16.7715126819109
2.151,-16.7376241925113
2.152,-16.7037485818855
2.153,-16.6698858185248
2.154,-16.6360358709643
2.155,-16.6021987077823
2.156,-16.5683742976005
2.157,-16.5345626090833
2.158,-16.5007636109386
2.159,-16.4669772719168
2.16,-16.4332035608112
2.161,-16.3994424464574
2.162,-16.3656938977337
2.163,-16.3319578835608
2.164,-16.2982343729013
2.165,-16.26452333476
2.166,-16.2308247381837
2.167,-16.197138552261
2.168,-16.1634647461221
2.169,-16.1298032889388
2.17,-16.0961541499243
2.171,-16.0625172983331
2.172,-16.028892703461
2.173,-15.9952803346445
2.174,-15.9616801612615
2.175,-15.9280921527304
2.176,-15.8945162785103
2.177,-15.8609525081008
2.178,-15.8274008110421
2.179,-15.7938611569145
2.18,-15.7603335153387
2.181,-15.7268178559752
2.182,-15.6933141485245
2.183,-15.659822362727
2.184,-15.6263424683627
2.185,-15.5928744352511
2.186,-15.5594182332514
2.187,-15.5259738322618
2.188,-15.4925412022199
2.189,-15.4591203131021
2.19,-15.4257111349241
2.191,-15.3923136377402
2.192,-15.3589277916435
2.193,-15.3255535667657
2.194,-15.2921909332768
2.195,-15.2588398613854
2.196,-15.2255003213382
2.197,-15.1921722834199
2.198,-15.1588557179534
2.199,-15.1255505952994
2.2,-15.0922568858563
2.201,-15.0589745600602
2.202,-15.0257035883846
2.203,-14.9924439413406
2.204,-14.9591955894764
2.205,-14.9259585033775
2.206,-14.8927326536664
2.207,-14.8595180110025
2.208,-14.8263145460821
2.209,-14.7931222296381
2.21,-14.7599410324401
2.211,-14.726770925294
2.212,-14.6936118790424
2.213,-14.6604638645637
2.214,-14.6273268527728
2.215,-14.5942008146203
2.216,-14.5610857210931
2.217,-14.5279815432134
2.218,-14.4948882520395
2.219,-14.461805818665
2.22,-14.4287342142191
2.221,-14.3956734098662
2.222,-14.3626233768061
2.223,-14.3295840862735
2.224,-14.2965555095383
2.225,-14.2635376179051
2.226,-14.2305303827134
2.227,-14.1975337753374
2.228,-14.1645477671857
2.229,-14.1315723297015
2.23,-14.0986074343623
2.231,-14.0656530526798
2.232,-14.0327091561997
2.233,-13.9997757165019
2.234,-13.9668527052001
2.235,-13.9339400939418
2.236,-13.9010378544083
2.237,-13.8681459583141
2.238,-13.8352643774075
2.239,-13.8023930834702
2.24,-13.7695320483168
2.241,-13.7366812437955
2.242,-13.703840641787
2.243,-13.6710102142053
2.244,-13.6381899329972
2.245,-13.6053797701421
2.246,-13.5725796976519
2.247,-13.5397896875713
2.248,-13.5070097119771
2.249,-13.4742397429786
2.25,-13.441479752717
2.251,-13.4087297133659
2.252,-13.3759895971308
2.253,-13.3432593762488
2.254,-13.3105390229891
2.255,-13.2778285096523
2.256,-13.2451278085708
2.257,-13.2124368921082
2.258,-13.1797557326596
2.259,-13.1470843026512
2.26,-13.1144225745406
2.261,-13.0817705208162
2.262,-13.0491281139974
2.263,-13.0164953266344
2.264,-12.9838721313081
2.265,-12.9512585006303
2.266,-12.9186544072429
2.267,-12.8860598238185
2.268,-12.85347472306
2.269,-12.8208990777004
2.27,-12.7883328605029
2.271,-12.7557760442607
2.272,-12.723228601797
2.273,-12.6906905059647
2.274,-12.6581617296464
2.275,-12.6256422457543
2.276,-12.5931320272304
2.277,-12.5606310470458
2.278,-12.5281392782011
2.279,-12.4956566937258
2.28,-12.463183266679
2.281,-12.4307189701485
2.282,-12.3982637772511
2.283,-12.3658176611325
2.284,-12.3333805949669
2.285,-12.3009525519574
2.286,-12.2685335053355
2.287,-12.2361234283612
2.288,-12.2037222943226
2.289,-12.1713300765364
2.29,-12.1389467483471
2.291,-12.1065722831276
2.292,-12.0742066542784
2.293,-12.0418498352281
2.294,-12.0095017994329
2.295,-11.9771625203767
2.296,-11.944831971571
2.297,-11.9125101265549
2.298,-11.8801969588945
2.299,-11.8478924421836
2.3,-11.8155965500429
2.301,-11.7833092561203
2.302,-11.7510305340906
2.303,-11.7187603576557
2.304,-11.686498700544
2.305,-11.654245536511
2.306,-11.6220008393385
2.307,-11.5897645828349
2.308,-11.5575367408351
2.309,-11.5253172872003
2.31,-11.4931061958179
2.311,-11.4609034406015
2.312,-11.4287089954908
2.313,-11.3965228344515
2.314,-11.3643449314748
2.315,-11.3321752605783
2.316,-11.3000137958047
2.317,-11.2678605112228
2.318,-11.2357153809264
2.319,-11.2035783790351
2.32,-11.1714494796937
2.321,-11.1393286570723
2.322,-11.107215885366
2.323,-11.075111138795
2.324,-11.0430143916046
2.325,-11.0109256180646
2.326,-10.9788447924701
2.327,-10.9467718891405
2.328,-10.9147068824199
2.329,-10.882649746677
2.33,-10.8506004563047
2.331,-10.8185589857205
2.332,-10.7865253093659
2.333,-10.7544994017069
2.334,-10.722481237233
2.335,-10.6904707904583
2.336,-10.6584680359203
2.337,-10.6264729481805
2.338,-10.5944855018242
2.339,-10.5625056714601
2.34,-10.5305334317206
2.341,-10.4985687572615
2.342,-10.4666116227619
2.343,-10.4346620029242
2.344,-10.4027198724741
2.345,-10.3707852061603
2.346,-10.3388579787543
2.347,-10.3069381650509
2.348,-10.2750257398675
2.349,-10.2431206780443
2.35,-10.2112229544442
2.351,-10.1793325439526
2.352,-10.1474494214775
2.353,-10.1155735619492
2.354,-10.0837049403203
2.355,-10.0518435315657
2.356,-10.0199893106825
2.357,-9.9881422526898
2.358,-9.95630233262858
2.359,-9.92446952556183
2.36,-9.89264380657434
2.361,-9.86082515077263
2.362,-9.82901353328475
2.363,-9.79720892926041
2.364,-9.7654113138708
2.365,-9.7336206623084
2.366,-9.70183694978707
2.367,-9.67006015154184
2.368,-9.63829024282889
2.369,-9.60652719892549
2.37,-9.57477099512984
2.371,-9.54302160676095
2.372,-9.51127900915877
2.373,-9.47954317768385
2.374,-9.44781408771748
2.375,-9.41609171466138
2.376,-9.38437603393783
2.377,-9.3526670209895
2.378,-9.32096465127928
2.379,-9.28926890029032
2.38,-9.25757974352601
2.381,-9.22589715650964
2.382,-9.19422111478454
2.383,-9.162551593914
2.384,-9.13088856948102
2.385,-9.09923201708843
2.386,-9.06758191235859
2.387,-9.03593823093353
2.388,-9.00430094847472
2.389,-8.97267004066309
2.39,-8.94104548319885
2.391,-8.90942725180143
2.392,-8.8778153222095
2.393,-8.84620967018081
2.394,-8.81461027149203
2.395,-8.78301710193885
2.396,-8.75143013733573
2.397,-8.71984935351596
2.398,-8.68827472633149
2.399,-8.6567062316529
2.4,-8.62514384536921
2.401,-8.59358754338805
2.402,-8.56203730163527
2.403,-8.53049309605502
2.404,-8.49895490260978
2.405,-8.46742269728003
2.406,-8.43589645606441
2.407,-8.40437615497945
2.408,-8.37286177005964
2.409,-8.34135327735724
2.41,-8.30985065294229
2.411,-8.27835387290244
2.412,-8.246862913343
2.413,-8.21537775038671
2.414,-8.18389836017384
2.415,-8.15242471886185
2.416,-8.12095680262563
2.417,-8.0894945876572
2.418,-8.05803805016568
2.419,-8.02658716637728
2.42,-7.99514191253515
2.421,-7.96370226489927
2.422,-7.93226819974662
2.423,-7.90083969337068
2.424,-7.8694167220817
2.425,-7.83799926220656
2.426,-7.80658729008854
2.427,-7.77518078208741
2.428,-7.7437797145793
2.429,-7.71238406395656
2.43,-7.68099380662787
2.431,-7.64960891901782
2.432,-7.61822937756726
2.433,-7.58685515873288
2.434,-7.55548623898735
2.435,-7.52412259481912
2.436,-7.4927642027324
2.437,-7.46141103924706
2.438,-7.4300630808986
2.439,-7.39872030423795
2.44,-7.36738268583161
2.441,-7.33605020226143
2.442,-7.30472283012445
2.443,-7.27340054603305
2.444,-7.24208332661476
2.445,-7.21077114851204
2.446,-7.1794639883826
2.447,-7.1481618228988
2.448,-7.11686462874802
2.449,-7.0855723826324
2.45,-7.05428506126878
2.451,-7.02300264138861
2.452,-6.99172509973786
2.453,-6.96045241307707
2.454,-6.92918455818115
2.455,-6.8979215118393
2.456,-6.86666325085507
2.457,-6.83540975204616
2.458,-6.80416099224431
2.459,-6.7729169482955
2.46,-6.74167759705946
2.461,-6.71044291540992
2.462,-6.67921288023453
2.463,-6.64798746843448
2.464,-6.61676665692479
2.465,-6.5855504226341
2.466,-6.55433874250448
2.467,-6.52313159349154
2.468,-6.49192895256428
2.469,-6.46073079670497
2.47,-6.42953710290922
2.471,-6.39834784818567
2.472,-6.36716300955618
2.473,-6.33598256405563
2.474,-6.30480648873182
2.475,-6.27363476064546
2.476,-6.24246735687004
2.477,-6.21130425449186
2.478,-6.18014543060989
2.479,-6.1489908623356
2.48,-6.11784052679311
2.481,-6.08669440111893
2.482,-6.05555246246201
2.483,-6.02441468798359
2.484,-5.99328105485713
2.485,-5.9621515402683
2.486,-5.93102612141492
2.487,-5.89990477550676
2.488,-5.86878747976557
2.489,-5.83767421142506
2.49,-5.80656494773069
2.491,-5.77545966593976
2.492,-5.7443583433211
2.493,-5.71326095715531
2.494,-5.68216748473452
2.495,-5.65107790336222
2.496,-5.61999219035338
2.497,-5.58891032303431
2.498,-5.55783227874257
2.499,-5.52675803482692
2.5,-5.49568756864721
2.501,-5.46462085757442
2.502,-5.43355787899041
2.503,-5.40249861028806
2.504,-5.37144302887105
2.505,-5.3403911121538
2.506,-5.30934283756149
2.507,-5.27829818252998
2.508,-5.2472571245056
2.509,-5.21621964094521
2.51,-5.18518570931617
2.511,-5.15415530709613
2.512,-5.12312841177304
2.513,-5.09210500084514
2.514,-5.06108505182074
2.515,-5.0300685422183
2.516,-4.99905544956628
2.517,-4.96804575140308
2.518,-4.93703942527706
2.519,-4.90603644874626
2.52,-4.87503679937856
2.521,-4.84404045475148
2.522,-4.81304739245222
2.523,-4.78205759007743
2.524,-4.75107102523329
2.525,-4.72008767553536
2.526,-4.68910751860858
2.527,-4.65813053208711
2.528,-4.62715669361433
2.529,-4.59618598084277
2.53,-4.56521837143403
2.531,-4.53425384305871
2.532,-4.5032923733963
2.533,-4.4723339401352
2.534,-4.4413785209726
2.535,-4.41042609361445
2.536,-4.37947663577526
2.537,-4.34853012517827
2.538,-4.31758653955513
2.539,-4.28664585664611
2.54,-4.2557080541996
2.541,-4.2247731099727
2.542,-4.19384100173039
2.543,-4.16291170724609
2.544,-4.13198520430128
2.545,-4.10106147068546
2.546,-4.0701404841962
2.547,-4.03922222263896
2.548,-4.00830666382697
2.549,-3.97739378558144
2.55,-3.94648356573114
2.551,-3.9155759821126
2.552,-3.88467101256986
2.553,-3.85376863495465
2.554,-3.82286882712593
2.555,-3.79197156695031
2.556,-3.76107683230143
2.557,-3.73018460106051
2.558,-3.6992948511157
2.559,-3.6684075603625
2.56,-3.63752270670328
2.561,-3.60664026804759
2.562,-3.57576022231175
2.563,-3.54488254741907
2.564,-3.51400722129957
2.565,-3.48313422189011
2.566,-3.45226352713412
2.567,-3.42139511498164
2.568,-3.39052896338933
2.569,-3.35966505032025
2.57,-3.32880335374389
2.571,-3.29794385163611
2.572,-3.26708652197899
2.573,-3.23623134276083
2.574,-3.20537829197611
2.575,-3.17452734762539
2.576,-3.14367848771521
2.577,-3.1128316902581
2.578,-3.08198693327235
2.579,-3.05114419478237
2.58,-3.02030345281789
2.581,-2.98946468541474
2.582,-2.95862787061407
2.583,-2.92779298646279
2.584,-2.89696001101321
2.585,-2.86612892232304
2.586,-2.83529969845542
2.587,-2.80447231747883
2.588,-2.77364675746681
2.589,-2.74282299649824
2.59,-2.71200101265701
2.591,-2.68118078403208
2.592,-2.65036228871741
2.593,-2.61954550481182
2.594,-2.58873041041897
2.595,-2.55791698364739
2.596,-2.52710520261023
2.597,-2.49629504542528
2.598,-2.46548649021504
2.599,-2.43467951510637
2.6,-2.40387409823071
2.601,-2.37307021772387
2.602,-2.3422678517259
2.603,-2.3114669783813
2.604,-2.28066757583849
2.605,-2.2498696222503
2.606,-2.21907309577349
2.607,-2.18827797456887
2.608,-2.15748423680113
2.609,-2.12669186063893
2.61,-2.09590082425467
2.611,-2.06511110582457
2.612,-2.03432268352843
2.613,-2.00353553554978
2.614,-1.97274964007568
2.615,-1.9419649752966
2.616,-1.91118151940653
2.617,-1.8803992506028
2.618,-1.84961814708604
2.619,-1.81883818706014
2.62,-1.78805934873211
2.621,-1.7572816103121
2.622,-1.72650495001333
2.623,-1.69572934605192
2.624,-1.66495477664702
2.625,-1.63418122002054
2.626,-1.6034086543972
2.627,-1.5726370580045
2.628,-1.54186640907258
2.629,-1.51109668583408
2.63,-1.48032786652432
2.631,-1.44955992938098
2.632,-1.41879285264421
2.633,-1.3880266145565
2.634,-1.35726119336256
2.635,-1.32649656730943
2.636,-1.29573271464622
2.637,-1.26496961362403
2.638,-1.23420724249623
2.639,-1.20344557951791
2.64,-1.17268460294627
2.641,-1.14192429104013
2.642,-1.11116462206023
2.643,-1.08040557426899
2.644,-1.04964712593045
2.645,-1.01888925531021
2.646,-0.98813194067544
2.647,-0.957375160294681
2.648,-0.926618892438024
2.649,-0.89586311537665
2.65,-0.865107807383211
2.651,-0.834352946731431
2.652,-0.803598511696252
2.653,-0.77284448055363
2.654,-0.742090831580539
2.655,-0.711337543054901
2.656,-0.680584593255571
2.657,-0.649831960462102
2.658,-0.619079622954919
2.659,-0.588327559015108
2.66,-0.557575746924346
2.661,-0.526824164964872
2.662,-0.49607279141948
2.663,-0.465321604571337
2.664,-0.434570582704077
2.665,-0.403819704101527
2.666,-0.373068947047841
2.667,-0.342318289827319
2.668,-0.31156771072443
2.669,-0.280817188023601
2.67,-0.250066700009417
2.671,-0.21931622496616
2.672,-0.188565741178267
2.673,-0.157815226929676
2.674,-0.127064660504322
2.675,-0.0963140201856254
2.676,-0.0655632842567659
2.677,-0.034812431000363
2.678,-0.00406143869859731
2.679,0.0266897143669776
2.68,0.0574410499153963
2.681,0.0881925896664696
2.682,0.118944355340711
2.683,0.14969636865949
2.684,0.180448651345064
2.685,0.21120122512067
2.686,0.241954111710514
2.687,0.272707332839944
2.688,0.303460910235397
2.689,0.334214865624596
2.69,0.364969220736454
2.691,0.395723997301326
2.692,0.426479217050842
2.693,0.457234901718154
2.694,0.487991073038007
2.695,0.518747752746644
2.696,0.54950496258196
2.697,0.58026272428368
2.698,0.611021059593182
2.699,0.641779990253739
2.7,0.672539538010553
2.701,0.703299724610812
2.702,0.734060571803646
2.703,0.764822101340376
2.704,0.795584334974467
2.705,0.826347294461571
2.706,0.857111001559706
2.707,0.887875478029146
2.708,0.918640745632648
2.709,0.949406826135465
2.71,0.980173741305308
2.711,1.01094151291259
2.712,1.0417101627303
2.713,1.0724797125343
2.714,1.1032501841031
2.715,1.13402159921818
2.716,1.16479397966387
2.717,1.19556734722754
2.718,1.22634172369963
2.719,1.25711713087364
2.72,1.28789359054624
2.721,1.31867112451747
2.722,1.3494497545905
2.723,1.38022950257202
2.724,1.41101039027208
2.725,1.44179243950423
2.726,1.47257567208565
2.727,1.50336010983707
2.728,1.53414577458291
2.729,1.56493268815143
2.73,1.59572087237467
2.731,1.62651034908847
2.732,1.65730114013274
2.733,1.68809326735135
2.734,1.7188867525922
2.735,1.74968161770743
2.736,1.78047788455327
2.737,1.81127557499034
2.738,1.84207471088351
2.739,1.87287531410204
2.74,1.90367740651967
2.741,1.93448101001468
2.742,1.96528614646995
2.743,1.99609283777301
2.744,2.026901105816
2.745,2.057710972496
2.746,2.08852245971484
2.747,2.11933558937929
2.748,2.15015038340111
2.749,2.18096686369705
2.75,2.21178505218902
2.751,2.24260497080406
2.752,2.27342664147444
2.753,2.30425008613777
2.754,2.33507532673696
2.755,2.3659023852204
2.756,2.39673128354199
2.757,2.42756204366108
2.758,2.45839468754272
2.759,2.48922923715765
2.76,2.52006571448233
2.761,2.55090414149907
2.762,2.58174454019601
2.763,2.61258693256726
2.764,2.64343134061297
2.765,2.67427778633931
2.766,2.70512629175862
2.767,2.73597687888947
2.768,2.76682956975657
2.769,2.79768438639118
2.77,2.82854135083078
2.771,2.85940048511936
2.772,2.89026181130751
2.773,2.92112535145232
2.774,2.95199112761759
2.775,2.9828591618739
2.776,3.01372947629843
2.777,3.04460209297548
2.778,3.07547703399606
2.779,3.10635432145828
2.78,3.13723397746724
2.781,3.16811602413523
2.782,3.19900048358163
2.783,3.22988737793316
2.784,3.2607767293238
2.785,3.29166855989494
2.786,3.3225628917954
2.787,3.35345974718152
2.788,3.38435914821724
2.789,3.41526111707407
2.79,3.44616567593135
2.791,3.4770728469761
2.792,3.50798265240318
2.793,3.53889511441545
2.794,3.56981025522366
2.795,3.60072809704661
2.796,3.63164866211128
2.797,3.6625719726527
2.798,3.6934980509143
2.799,3.72442691914764
2.8,3.7553585996128
2.801,3.78629311457821
2.802,3.81723048632087
2.803,3.84817073712626
2.804,3.87911388928862
2.805,3.91005996511077
2.806,3.94100898690444
2.807,3.97196097699008
2.808,4.00291595769712
2.809,4.03387395136391
2.81,4.06483498033788
2.811,4.09579906697556
2.812,4.12676623364267
2.813,4.15773650271407
2.814,4.18870989657411
2.815,4.21968643761637
2.816,4.25066614824394
2.817,4.28164905086935
2.818,4.31263516791483
2.819,4.34362452181212
2.82,4.37461713500279
2.821,4.40561302993807
2.822,4.4366122290792
2.823,4.46761475489717
2.824,4.49862062987306
2.825,4.52962987649797
2.826,4.56064251727307
2.827,4.59165857470986
2.828,4.62267807132994
2.829,4.65370102966525
2.83,4.68472747225828
2.831,4.71575742166179
2.832,4.74679090043918
2.833,4.77782793116439
2.834,4.80886853642209
2.835,4.83991273880758
2.836,4.87096056092708
2.837,4.90201202539756
2.838,4.93306715484706
2.839,4.96412597191455
2.84,4.99518849925007
2.841,5.02625475951482
2.842,5.05732477538127
2.843,5.08839856953306
2.844,5.11947616466532
2.845,5.15055758348442
2.846,5.18164284870844
2.847,5.21273198306685
2.848,5.24382500930087
2.849,5.27492195016327
2.85,5.30602282841874
2.851,5.33712766684374
2.852,5.36823648822667
2.853,5.3993493153678
2.854,5.43046617107965
2.855,5.46158707818662
2.856,5.4927120595255
2.857,5.52384113794523
2.858,5.55497433630708
2.859,5.58611167748473
2.86,5.61725318436441
2.861,5.64839887984472
2.862,5.67954878683699
2.863,5.71070292826527
2.864,5.74186132706621
2.865,5.77302400618944
2.866,5.80419098859731
2.867,5.83536229726529
2.868,5.86653795518178
2.869,5.89771798534836
2.87,5.92890241077973
2.871,5.96009125450383
2.872,5.991284539562
2.873,6.02248228900883
2.874,6.05368452591249
2.875,6.08489127335464
2.876,6.11610255443054
2.877,6.14731839224909
2.878,6.17853880993304
2.879,6.20976383061881
2.88,6.24099347745684
2.881,6.27222777361146
2.882,6.30346674226108
2.883,6.33471040659818
2.884,6.36595878982941
2.885,6.39721191517565
2.886,6.42846980587224
2.887,6.45973248516876
2.888,6.49099997632931
2.889,6.52227230263254
2.89,6.55354948737172
2.891,6.58483155385477
2.892,6.61611852540442
2.893,6.6474104253582
2.894,6.67870727706853
2.895,6.71000910390285
2.896,6.74131592924361
2.897,6.77262777648845
2.898,6.80394466905011
2.899,6.83526663035667
2.9,6.8665936838516
2.901,6.89792585299365
2.902,6.92926316125719
2.903,6.96060563213212
2.904,6.99195328912397
2.905,7.02330615575399
2.906,7.05466425555918
2.907,7.08602761209251
2.908,7.11739624892283
2.909,7.14877018963495
2.91,7.18014945782981
2.911,7.2115340771246
2.912,7.24292407115258
2.913,7.27431946356352
2.914,7.30572027802335
2.915,7.33712653821467
2.916,7.36853826783651
2.917,7.39995549060449
2.918,7.43137823025104
2.919,7.46280651052524
2.92,7.49424035519306
2.921,7.52567978803742
2.922,7.55712483285812
2.923,7.58857551347218
2.924,7.62003185371361
2.925,7.65149387743377
2.926,7.68296160850124
2.927,7.714435070802
2.928,7.74591428823951
2.929,7.77739928473471
2.93,7.80889008422611
2.931,7.84038671067007
2.932,7.87188918804048
2.933,7.90339754032923
2.934,7.93491179154605
2.935,7.96643196571868
2.936,7.99795808689293
2.937,8.02949017913279
2.938,8.06102826652034
2.939,8.09257237315616
2.94,8.12412252315901
2.941,8.15567874066628
2.942,8.18724104983378
2.943,8.21880947483596
2.944,8.25038403986598
2.945,8.28196476913577
2.946,8.31355168687604
2.947,8.34514481733659
2.948,8.37674418478605
2.949,8.40834981351222
2.95,8.43996172782207
2.951,8.47157995204178
2.952,8.50320451051688
2.953,8.53483542761229
2.954,8.56647272771241
2.955,8.59811643522124
2.956,8.62976657456234
2.957,8.6614231701791
2.958,8.6930862465346
2.959,8.72475582811191
2.96,8.75643193941398
2.961,8.78811460496386
2.962,8.81980384930464
2.963,8.85149969699978
2.964,8.88320217263283
2.965,8.91491130080783
2.966,8.94662710614928
2.967,8.97834961330211
2.968,9.01007884693191
2.969,9.04181483172504
2.97,9.07355759238848
2.971,9.10530715365022
2.972,9.13706354025911
2.973,9.168826776985
2.974,9.20059688861891
2.975,9.23237389997297
2.976,9.26415783588065
2.977,9.29594872119675
2.978,9.32774658079743
2.979,9.35955143958051
2.98,9.39136332246527
2.981,9.42318225439273
2.982,9.4550082603257
2.983,9.48684136524877
2.984,9.51868159416859
2.985,9.55052897211368
2.986,9.58238352413471
2.987,9.61424527530461
2.988,9.64611425071849
2.989,9.67799047549382
2.99,9.7098739747706
2.991,9.74176477371124
2.992,9.77366289750078
2.993,9.80556837134702
2.994,9.83748122048049
2.995,9.86940147015453
2.996,9.90132914564557
2.997,9.93326427225292
2.998,9.96520687529912
2.999,9.99715698012986
3,10.0291146121141
3.001,10.0610797966443
3.002,10.0930525591362
3.003,10.1250329250292
3.004,10.1570209197865
3.005,10.1890165688946
3.006,10.2210198978642
3.007,10.2530309322297
3.008,10.2850496975497
3.009,10.3170762194065
3.01,10.349110523407
3.011,10.3811526351819
3.012,10.4132025803866
3.013,10.4452603847007
3.014,10.4773260738285
3.015,10.5093996734988
3.016,10.5414812094651
3.017,10.5735707075055
3.018,10.6056681934233
3.019,10.6377736930466
3.02,10.6698872322285
3.021,10.7020088368472
3.022,10.7341385328063
3.023,10.7662763460346
3.024,10.7984223024862
3.025,10.830576428141
3.026,10.8627387490041
3.027,10.8949092911066
3.028,10.9270880805053
3.029,10.9592751432826
3.03,10.9914705055471
3.031,11.0236741934333
3.032,11.0558862331021
3.033,11.0881066507403
3.034,11.1203354725612
3.035,11.1525727248044
3.036,11.184818433736
3.037,11.2170726256487
3.038,11.249335326862
3.039,11.2816065637221
3.04,11.3138863626019
3.041,11.3461747499015
3.042,11.378471752048
3.043,11.4107773954954
3.044,11.4430917067253
3.045,11.4754147122465
3.046,11.5077464385951
3.047,11.5400869123348
3.048,11.572436160057
3.049,11.6047942083807
3.05,11.6371610839527
3.051,11.6695368134478
3.052,11.7019214235687
3.053,11.7343149410461
3.054,11.7667173926392
3.055,11.7991288051351
3.056,11.8315492053496
3.057,11.8639786201267
3.058,11.8964170763391
3.059,11.9288646008881
3.06,11.9613212207039
3.061,11.9937869627453
3.062,12.0262618540004
3.063,12.0587459214861
3.064,12.0912391922484
3.065,12.1237416933627
3.066,12.1562534519337
3.067,12.1887744950955
3.068,12.2213048500117
3.069,12.2538445438757
3.07,12.2863936039105
3.071,12.3189520573689
3.072,12.3515199315338
3.073,12.3840972537178
3.074,12.4166840512641
3.075,12.4492803515457
3.076,12.4818861819662
3.077,12.5145015699594
3.078,12.5471265429899
3.079,12.5797611285527
3.08,12.6124053541736
3.081,12.6450592474093
3.082,12.6777228358474
3.083,12.7103961471064
3.084,12.7430792088361
3.085,12.7757720487174
3.086,12.8084746944627
3.087,12.8411871738157
3.088,12.8739095145517
3.089,12.9066417444775
3.09,12.939383891432
3.091,12.9721359832855
3.092,13.0048980479406
3.093,13.0376701133317
3.094,13.0704522074256
3.095,13.1032443582211
3.096,13.1360465937497
3.097,13.168858942075
3.098,13.2016814312935
3.099,13.234514089534
3.1,13.2673569449586
3.101,13.3002100257617
3.102,13.3330733601712
3.103,13.3659469764478
3.104,13.3988309028855
3.105,13.4317251678117
3.106,13.464629799587
3.107,13.4975448266057
3.108,13.5304702772956
3.109,13.5634061801185
3.11,13.5963525635696
3.111,13.6293094561785
3.112,13.6622768865086
3.113,13.6952548831576
3.114,13.7282434747573
3.115,13.7612426899741
3.116,13.7942525575087
3.117,13.8272731060965
3.118,13.8603043645077
3.119,13.8933463615471
3.12,13.9263991260546
3.121,13.959462686905
3.122,13.9925370730085
3.123,14.0256223133103
3.124,14.058718436791
3.125,14.0918254724669
3.126,14.1249434493896
3.127,14.1580723966466
3.128,14.1912123433611
3.129,14.2243633186923
3.13,14.2575253518355
3.131,14.290698472022
3.132,14.3238827085194
3.133,14.3570780906318
3.134,14.3902846476996
3.135,14.4235024091
3.136,14.4567314042467
3.137,14.4899716625905
3.138,14.5232232136188
3.139,14.5564860868564
3.14,14.5897603118651
3.141,14.6230459182439
3.142,14.6563429356295
3.143,14.6896513936958
3.144,14.7229713221545
3.145,14.756302750755
3.146,14.7896457092846
3.147,14.8230002275686
3.148,14.8563663354703
3.149,14.8897440628914
3.15,14.9231334397718
3.151,14.9565344960898
3.152,14.9899472618623
3.153,15.023371767145
3.154,15.0568080420324
3.155,15.0902561166578
3.156,15.1237160211936
3.157,15.1571877858514
3.158,15.1906714408821
3.159,15.2241670165759
3.16,15.2576745432625
3.161,15.2911940513115
3.162,15.324725571132
3.163,15.3582691331731
3.164,15.3918247679238
3.165,15.4253925059135
3.166,15.4589723777114
3.167,15.4925644139276
3.168,15.5261686452123
3.169,15.5597851022565
3.17,15.5934138157918
3.171,15.6270548165908
3.172,15.6607081354671
3.173,15.6943738032753
3.174,15.7280518509113
3.175,15.7617423093124
3.176,15.7954452094572
3.177,15.8291605823661
3.178,15.8628884591013
3.179,15.8966288707666
3.18,15.930381848508
3.181,15.9641474235135
3.182,15.9979256270135
3.183,16.0317164902805
3.184,16.0655200446298
3.185,16.099336321419
3.186,16.1331653520488
3.187,16.1670071679625
3.188,16.2008618006465
3.189,16.2347292816304
3.19,16.268609642487
3.191,16.3025029148325
3.192,16.3364091303266
3.193,16.3703283206727
3.194,16.404260517618
3.195,16.4382057529536
3.196,16.4721640585146
3.197,16.5061354661803
3.198,16.5401200078743
