"Freq [GHz]","dB(S(1,1)) [] - line_width='1mm' reflect_length='10mm'","dB(S(1,1)) [] - line_width='3.09mm' reflect_length='15mm'"
1.594,-0.0960579984202301,-0.168515281333484
1.595,-0.0960878988683615,-0.16856814671482
1.596,-0.096117785281853,-0.168621017391395
1.597,-0.0961476577761882,-0.168673893453022
1.598,-0.0961775164664327,-0.168726774988446
1.599,-0.0962073614672543,-0.168779662085347
1.6,-0.096237192892897,-0.168832554830349
1.601,-0.0962670108572088,-0.168885453309012
1.602,-0.096296815473623,-0.168938357605842
1.603,-0.0963266068551678,-0.168991267804308
1.604,-0.0963563851144733,-0.169044183986816
1.605,-0.0963861503637547,-0.169097106234747
1.606,-0.0964159027148224,-0.169150034628426
1.607,-0.0964456422790953,-0.169202969247158
1.608,-0.0964753691675785,-0.16925591016921
1.609,-0.0965050834908799,-0.169308857471829
1.61,-0.0965347853592081,-0.169361811231222
1.611,-0.0965644748823609,-0.169414771522595
1.612,-0.0965941521697545,-0.169467738420126
1.613,-0.0966238173303949,-0.169520711996987
1.614,-0.0966534704728852,-0.169573692325338
1.615,-0.0966831117054506,-0.169626679476334
1.616,-0.0967127411358996,-0.169679673520129
1.617,-0.096742358871656,-0.169732674525878
1.618,-0.0967719650197471,-0.169785682561744
1.619,-0.0968015596868022,-0.169838697694896
1.62,-0.0968311429790697,-0.169891719991521
1.621,-0.0968607150023909,-0.169944749516813
1.622,-0.0968902758622224,-0.169997786335001
1.623,-0.0969198256636314,-0.170050830509321
1.624,-0.0969493645112944,-0.170103882102049
1.625,-0.0969788925094934,-0.170156941174484
1.626,-0.0970084097621288,-0.170210007786963
1.627,-0.0970379163727153,-0.170263081998861
1.628,-0.0970674124443702,-0.170316163868594
1.629,-0.0970968980798336,-0.170369253453624
1.63,-0.0971263733814564,-0.170422350810453
1.631,-0.0971558384512094,-0.170475455994647
1.632,-0.0971852933906728,-0.170528569060824
1.633,-0.0972147383010499,-0.170581690062653
1.634,-0.0972441732831603,-0.170634819052875
1.635,-0.0972735984374425,-0.170687956083298
1.636,-0.0973030138639514,-0.170741101204784
1.637,-0.0973324196623628,-0.170794254467287
1.638,-0.0973618159319777,-0.170847415919826
1.639,-0.0973912027717197,-0.170900585610502
1.64,-0.0974205802801223,-0.170953763586503
1.641,-0.097449948555355,-0.171006949894093
1.642,-0.0974793076952137,-0.171060144578637
1.643,-0.0975086577971063,-0.171113347684593
1.644,-0.0975379989580755,-0.171166559255505
1.645,-0.0975673312747858,-0.171219779334032
1.646,-0.0975966548435365,-0.17127300796192
1.647,-0.0976259697602419,-0.171326245180041
1.648,-0.097655276120458,-0.171379491028356
1.649,-0.0976845740193615,-0.171432745545958
1.65,-0.0977138635517679,-0.17148600877105
1.651,-0.0977431448121124,-0.171539280740951
1.652,-0.0977724178944707,-0.171592561492111
1.653,-0.0978016828925466,-0.171645851060096
1.654,-0.0978309398996839,-0.17169914947962
1.655,-0.0978601890088496,-0.171752456784513
1.656,-0.097889430312655,-0.171805773007754
1.657,-0.0979186639033407,-0.171859098181453
1.658,-0.0979478898727893,-0.171912432336872
1.659,-0.0979771083125166,-0.171965775504416
1.66,-0.0980063193136769,-0.172019127713635
1.661,-0.0980355229670649,-0.172072488993244
1.662,-0.09806471936311,-0.172125859371102
1.663,-0.0980939085918905,-0.172179238874236
1.664,-0.0981230907431165,-0.172232627528832
1.665,-0.0981522659061442,-0.172286025360244
1.666,-0.0981814341699721,-0.172339432392996
1.667,-0.0982105956232422,-0.172392848650787
1.668,-0.0982397503542404,-0.172446274156485
1.669,-0.0982688984508961,-0.172499708932142
1.67,-0.0982980400007839,-0.172553152998991
1.671,-0.0983271750911246,-0.172606606377455
1.672,-0.0983563038087898,-0.172660069087135
1.673,-0.0983854262402976,-0.172713541146834
1.674,-0.0984145424718073,-0.172767022574548
1.675,-0.0984436525891358,-0.17282051338747
1.676,-0.0984727566777513,-0.172874013601992
1.677,-0.0985018548227632,-0.17292752323371
1.678,-0.0985309471089407,-0.172981042297434
1.679,-0.0985600336207029,-0.17303457080718
1.68,-0.0985891144421259,-0.173088108776185
1.681,-0.0986181896569241,-0.173141656216885
1.682,-0.0986472593484872,-0.173195213140955
1.683,-0.0986763235998461,-0.173248779559287
1.684,-0.0987053824936994,-0.173302355481994
1.685,-0.0987344361123877,-0.173355940918425
1.686,-0.0987634845379163,-0.173409535877161
1.687,-0.0987925278519562,-0.173463140366013
1.688,-0.0988215661358272,-0.173516754392042
1.689,-0.0988505994705079,-0.173570377961531
1.69,-0.0988796279366446,-0.173624011080027
1.691,-0.0989086516145429,-0.173677653752316
1.692,-0.0989376705841705,-0.17373130598244
1.693,-0.0989666849251507,-0.173784967773682
1.694,-0.0989956947167829,-0.1738386391286
1.695,-0.0990247000380168,-0.173892320048995
1.696,-0.0990537009674818,-0.173946010535941
1.697,-0.0990826975834587,-0.173999710589774
1.698,-0.0991116899639033,-0.174053420210106
1.699,-0.0991406781864396,-0.174107139395807
1.7,-0.0991696623283489,-0.174160868145031
1.701,-0.099198642466595,-0.174214606455214
1.702,-0.0992276186778026,-0.174268354323058
1.703,-0.0992565910382668,-0.174322111744563
1.704,-0.0992855596239569,-0.174375878715011
1.705,-0.0993145245105104,-0.174429655228967
1.706,-0.0993434857732384,-0.1744834412803
1.707,-0.0993724434871299,-0.174537236862166
1.708,-0.0994013977268346,-0.174591041967024
1.709,-0.0994303485666911,-0.174644856586628
1.71,-0.0994592960807043,-0.174698680712043
1.711,-0.0994882403425603,-0.174752514333642
1.712,-0.0995171814256142,-0.174806357441098
1.713,-0.0995461194029076,-0.174860210023407
1.714,-0.0995750543471537,-0.174914072068875
1.715,-0.0996039863307511,-0.174967943565131
1.716,-0.0996329154257675,-0.175021824499126
1.717,-0.0996618417039594,-0.175075714857123
1.718,-0.0996907652367646,-0.175129614624728
1.719,-0.0997196860952946,-0.175183523786873
1.72,-0.099748604350351,-0.175237442327813
1.721,-0.0997775200724174,-0.175291370231156
1.722,-0.0998064333316572,-0.175345307479832
1.723,-0.0998353441979236,-0.17539925405612
1.724,-0.09986425274075,-0.175453209941644
1.725,-0.0998931590293603,-0.175507175117374
1.726,-0.0999220631326634,-0.175561149563626
1.727,-0.099950965119252,-0.175615133260077
1.728,-0.0999798650574106,-0.175669126185753
1.729,-0.100008763015114,-0.175723128319038
1.73,-0.100037659060028,-0.175777139637678
1.731,-0.100066553259499,-0.175831160118783
1.732,-0.100095445680572,-0.175885189738832
1.733,-0.10012433638999,-0.175939228473671
1.734,-0.100153225454171,-0.175993276298518
1.735,-0.100182112939237,-0.176047333187962
1.736,-0.100210998911007,-0.176101399115977
1.737,-0.10023988343499,-0.176155474055911
1.738,-0.100268766576389,-0.176209557980502
1.739,-0.100297648400102,-0.176263650861862
1.74,-0.10032652897073,-0.176317752671509
1.741,-0.100355408352566,-0.176371863380332
1.742,-0.100384286609603,-0.176425982958627
1.743,-0.100413163805527,-0.176480111376083
1.744,-0.100442040003735,-0.17653424860179
1.745,-0.100470915267315,-0.176588394604234
1.746,-0.100499789659059,-0.176642549351308
1.747,-0.100528663241461,-0.176696712810324
1.748,-0.100557536076712,-0.176750884947982
1.749,-0.100586408226715,-0.176805065730414
1.75,-0.100615279753067,-0.176859255123156
1.751,-0.100644150717081,-0.176913453091165
1.752,-0.100673021179762,-0.176967659598821
1.753,-0.100701891201827,-0.177021874609923
1.754,-0.1007307608437,-0.177076098087699
1.755,-0.100759630165514,-0.1771303299948
1.756,-0.100788499227104,-0.177184570293318
1.757,-0.100817368088017,-0.177238818944771
1.758,-0.100846236807507,-0.177293075910111
1.759,-0.100875105444545,-0.177347341149736
1.76,-0.100903974057801,-0.177401614623481
1.761,-0.100932842705664,-0.177455896290625
1.762,-0.100961711446231,-0.177510186109899
1.763,-0.10099058033732,-0.177564484039471
1.764,-0.101019449436451,-0.177618790036976
1.765,-0.10104831880086,-0.177673104059489
1.766,-0.101077188487505,-0.177727426063555
1.767,-0.101106058553052,-0.177781756005168
1.768,-0.101134929053889,-0.177836093839788
1.769,-0.101163800046112,-0.177890439522338
1.77,-0.101192671585547,-0.177944793007212
1.771,-0.101221543727724,-0.177999154248271
1.772,-0.101250416527901,-0.178053523198845
1.773,-0.101279290041054,-0.178107899811744
1.774,-0.101308164321872,-0.178162284039248
1.775,-0.10133703942478,-0.178216675833128
1.776,-0.101365915403905,-0.178271075144623
1.777,-0.101394792313111,-0.178325481924469
1.778,-0.101423670205981,-0.178379896122881
1.779,-0.101452549135815,-0.178434317689565
1.78,-0.101481429155647,-0.178488746573723
1.781,-0.101510310318228,-0.17854318272405
1.782,-0.101539192676037,-0.178597626088735
1.783,-0.101568076281283,-0.178652076615466
1.784,-0.10159696118589,-0.178706534251438
1.785,-0.101625847441526,-0.178760998943345
1.786,-0.101654735099576,-0.178815470637392
1.787,-0.101683624211151,-0.178869949279289
1.788,-0.101712514827102,-0.178924434814263
1.789,-0.101741406998006,-0.178978927187055
1.79,-0.101770300774168,-0.179033426341907
1.791,-0.10179919620562,-0.179087932222605
1.792,-0.101828093342134,-0.179142444772435
1.793,-0.101856992233217,-0.179196963934222
1.794,-0.101885892928104,-0.179251489650308
1.795,-0.101914795475761,-0.179306021862568
1.796,-0.101943699924894,-0.179360560512399
1.797,-0.101972606323943,-0.179415105540743
1.798,-0.102001514721086,-0.179469656888073
1.799,-0.102030425164229,-0.179524214494401
1.8,-0.102059337701026,-0.179578778299273
1.801,-0.102088252378864,-0.179633348241787
1.802,-0.102117169244871,-0.179687924260583
1.803,-0.102146088345905,-0.179742506293842
1.804,-0.10217500972858,-0.179797094279307
1.805,-0.102203933439239,-0.179851688154262
1.806,-0.102232859523965,-0.179906287855549
1.807,-0.102261788028588,-0.17996089331957
1.808,-0.102290718998682,-0.180015504482282
1.809,-0.102319652479558,-0.180070121279207
1.81,-0.102348588516274,-0.180124743645428
1.811,-0.102377527153635,-0.180179371515593
1.812,-0.102406468436185,-0.180234004823922
1.813,-0.102435412408218,-0.180288643504206
1.814,-0.102464359113772,-0.180343287489802
1.815,-0.102493308596639,-0.180397936713651
1.816,-0.102522260900345,-0.180452591108267
1.817,-0.102551216068174,-0.180507250605746
1.818,-0.102580174143157,-0.180561915137756
1.819,-0.102609135168076,-0.180616584635567
1.82,-0.102638099185458,-0.180671259030023
1.821,-0.102667066237588,-0.180725938251561
1.822,-0.102696036366495,-0.180780622230204
1.823,-0.102725009613963,-0.180835310895579
1.824,-0.102753986021534,-0.180890004176897
1.825,-0.102782965630493,-0.180944702002974
1.826,-0.102811948481886,-0.180999404302224
1.827,-0.102840934616513,-0.181054111002662
1.828,-0.102869924074924,-0.18110882203191
1.829,-0.102898916897434,-0.181163537317194
1.83,-0.102927913124103,-0.181218256785354
1.831,-0.102956912794759,-0.181272980362832
1.832,-0.102985915948983,-0.181327707975689
1.833,-0.103014922626109,-0.181382439549608
1.834,-0.103043932865238,-0.181437175009875
1.835,-0.103072946705227,-0.181491914281404
1.836,-0.103101964184694,-0.181546657288737
1.837,-0.103130985342017,-0.181601403956029
1.838,-0.103160010215331,-0.181656154207066
1.839,-0.103189038842546,-0.181710907965265
1.84,-0.103218071261324,-0.181765665153673
1.841,-0.103247107509083,-0.181820425694961
1.842,-0.103276147623024,-0.181875189511453
1.843,-0.103305191640104,-0.181929956525089
1.844,-0.103334239597036,-0.181984726657467
1.845,-0.103363291530306,-0.182039499829814
1.846,-0.103392347476175,-0.182094275963008
1.847,-0.103421407470658,-0.182149054977565
1.848,-0.103450471549539,-0.182203836793655
1.849,-0.103479539748377,-0.182258621331102
1.85,-0.103508612102494,-0.182313408509367
1.851,-0.103537688646984,-0.182368198247582
1.852,-0.103566769416708,-0.18242299046452
1.853,-0.103595854446303,-0.182477785078628
1.854,-0.103624943770167,-0.182532582008001
1.855,-0.103654037422487,-0.182587381170402
1.856,-0.1036831354372,-0.182642182483255
1.857,-0.103712237848035,-0.182696985863657
1.858,-0.103741344688485,-0.182751791228365
1.859,-0.103770455991815,-0.182806598493817
1.86,-0.103799571791078,-0.182861407576116
1.861,-0.103828692119084,-0.182916218391042
1.862,-0.103857817008439,-0.182971030854054
1.863,-0.1038869464915,-0.183025844880284
1.864,-0.103916080600428,-0.183080660384554
1.865,-0.103945219367143,-0.183135477281364
1.866,-0.103974362823353,-0.183190295484901
1.867,-0.104003511000539,-0.183245114909031
1.868,-0.104032663929966,-0.183299935467326
1.869,-0.104061821642677,-0.183354757073028
1.87,-0.104090984169496,-0.183409579639093
1.871,-0.104120151541026,-0.183464403078158
1.872,-0.104149323787652,-0.183519227302562
1.873,-0.104178500939549,-0.183574052224342
1.874,-0.104207683026669,-0.183628877755242
1.875,-0.104236870078742,-0.183683703806701
1.876,-0.104266062125293,-0.183738530289867
1.877,-0.104295259195625,-0.183793357115599
1.878,-0.104324461318825,-0.183848184194454
1.879,-0.104353668523771,-0.183903011436712
1.88,-0.104382880839129,-0.18395783875236
1.881,-0.104412098293347,-0.184012666051102
1.882,-0.104441320914656,-0.184067493242356
1.883,-0.104470548731089,-0.184122320235266
1.884,-0.104499781770455,-0.18417714693869
1.885,-0.104529020060361,-0.18423197326121
1.886,-0.1045582636282,-0.184286799111139
1.887,-0.104587512501152,-0.184341624396505
1.888,-0.104616766706197,-0.184396449025078
1.889,-0.104646026270102,-0.184451272904346
1.89,-0.104675291219419,-0.184506095941538
1.891,-0.104704561580504,-0.184560918043621
1.892,-0.104733837379502,-0.184615739117285
1.893,-0.104763118642356,-0.184670559068968
1.894,-0.104792405394794,-0.184725377804848
1.895,-0.104821697662344,-0.184780195230842
1.896,-0.104850995470335,-0.184835011252613
1.897,-0.104880298843885,-0.184889825775565
1.898,-0.10490960780791,-0.184944638704861
1.899,-0.104938922387126,-0.1849994499454
1.9,-0.104968242606044,-0.185054259401841
1.901,-0.104997568488977,-0.1851090669786
1.902,-0.105026900060034,-0.185163872579834
1.903,-0.105056237343122,-0.185218676109469
1.904,-0.105085580361956,-0.18527347747119
1.905,-0.105114929140042,-0.185328276568437
1.906,-0.10514428370069,-0.185383073304417
1.907,-0.105173644067016,-0.185437867582097
1.908,-0.10520301026194,-0.185492659304215
1.909,-0.105232382308171,-0.185547448373278
1.91,-0.105261760228236,-0.185602234691559
1.911,-0.105291144044463,-0.185657018161107
1.912,-0.105320533778981,-0.185711798683736
1.913,-0.105349929453724,-0.18576657616105
1.914,-0.105379331090432,-0.185821350494415
1.915,-0.105408738710655,-0.185876121584992
1.916,-0.105438152335751,-0.185930889333708
1.917,-0.105467571986872,-0.185985653641284
1.918,-0.105496997684996,-0.186040414408219
1.919,-0.1055264294509,-0.186095171534798
1.92,-0.105555867305166,-0.186149924921101
1.921,-0.105585311268193,-0.186204674466994
1.922,-0.105614761360189,-0.186259420072129
1.923,-0.105644217601169,-0.186314161635961
1.924,-0.105673680010959,-0.186368899057738
1.925,-0.105703148609199,-0.186423632236504
1.926,-0.105732623415344,-0.186478361071097
1.927,-0.105762104448661,-0.186533085460163
1.928,-0.105791591728217,-0.186587805302147
1.929,-0.105821085272914,-0.186642520495296
1.93,-0.105850585101454,-0.186697230937674
1.931,-0.105880091232356,-0.186751936527137
1.932,-0.105909603683958,-0.186806637161358
1.933,-0.105939122474411,-0.186861332737822
1.934,-0.105968647621686,-0.186916023153825
1.935,-0.105998179143566,-0.18697070830648
1.936,-0.106027717057654,-0.187025388092717
1.937,-0.106057261381372,-0.187080062409275
1.938,-0.106086812131961,-0.187134731152724
1.939,-0.106116369326478,-0.187189394219451
1.94,-0.1061459329818,-0.187244051505665
1.941,-0.106175503114626,-0.187298702907399
1.942,-0.106205079741478,-0.18735334832052
1.943,-0.106234662878697,-0.18740798764071
1.944,-0.106264252542439,-0.187462620763499
1.945,-0.106293848748692,-0.187517247584231
1.946,-0.106323451513268,-0.187571867998096
1.947,-0.106353060851788,-0.187626481900109
1.948,-0.106382676779713,-0.187681089185129
1.949,-0.106412299312321,-0.187735689747856
1.95,-0.106441928464713,-0.187790283482815
1.951,-0.106471564251819,-0.187844870284394
1.952,-0.106501206688392,-0.187899450046806
1.953,-0.106530855789018,-0.187954022664123
1.954,-0.106560511568103,-0.18800858803025
1.955,-0.106590174039876,-0.188063146038952
1.956,-0.106619843218409,-0.18811769658384
1.957,-0.10664951911759,-0.188172239558375
1.958,-0.106679201751141,-0.188226774855871
1.959,-0.106708891132611,-0.188281302369501
1.96,-0.106738587275378,-0.18833582199229
1.961,-0.106768290192661,-0.188390333617127
1.962,-0.106797999897488,-0.188444837136751
1.963,-0.106827716402747,-0.188499332443775
1.964,-0.106857439721135,-0.188553819430665
1.965,-0.106887169865191,-0.188608297989757
1.966,-0.106916906847285,-0.18866276801325
1.967,-0.106946650679621,-0.188717229393211
1.968,-0.106976401374243,-0.188771682021579
1.969,-0.107006158943015,-0.188826125790163
1.97,-0.107035923397649,-0.188880560590648
1.971,-0.107065694749689,-0.18893498631458
1.972,-0.107095473010516,-0.188989402853403
1.973,-0.107125258191336,-0.189043810098417
1.974,-0.107155050303217,-0.189098207940811
1.975,-0.107184849357039,-0.189152596271653
1.976,-0.107214655363534,-0.189206974981899
1.977,-0.107244468333264,-0.189261343962381
1.978,-0.107274288276641,-0.189315703103812
1.979,-0.107304115203908,-0.189370052296806
1.98,-0.107333949125155,-0.189424391431853
1.981,-0.107363790050299,-0.189478720399339
1.982,-0.107393637989111,-0.189533039089541
1.983,-0.1074234929512,-0.189587347392626
1.984,-0.107453354946016,-0.189641645198658
1.985,-0.107483223982851,-0.189695932397599
1.986,-0.107513100070837,-0.189750208879297
1.987,-0.10754298321896,-0.189804474533521
1.988,-0.107572873436039,-0.189858729249917
1.989,-0.107602770730741,-0.189912972918049
1.99,-0.107632675111574,-0.18996720542738
1.991,-0.107662586586909,-0.190021426667273
1.992,-0.107692505164933,-0.190075636527008
1.993,-0.107722430853701,-0.190129834895766
1.994,-0.107752363661114,-0.19018402166264
1.995,-0.107782303594913,-0.190238196716626
1.996,-0.107812250662684,-0.190292359946652
1.997,-0.107842204871874,-0.190346511241541
1.998,-0.107872166229763,-0.190400650490035
1.999,-0.107902134743497,-0.190454777580806
2,-0.107932110420056,-0.190508892402433
2.001,-0.10796209326628,-0.190562994843412
2.002,-0.107992083288862,-0.190617084792175
2.003,-0.108022080494329,-0.190671162137064
2.004,-0.108052084889076,-0.190725226766348
2.005,-0.108082096479352,-0.190779278568228
2.006,-0.108112115271245,-0.190833317430822
2.007,-0.108142141270699,-0.190887343242189
2.008,-0.108172174483525,-0.19094135589031
2.009,-0.108202214915373,-0.1909953552631
2.01,-0.10823226257175,-0.191049341248406
