Freq(Hz),S11 50 Mag,S21 50 Mag,,S11 BSF Mag,S21 BSF Mag,,S11 BSF HFSS Mag,S21 BSF HFSS Mag,,S11 BSF Milled Mag,S21 BSF Milled Mag
2804000000,-16.892803,-0.85804725,,-2.0222216,-8.9355106,,-1.23594422,-34.39385629,,-0.41697046,-53.435104
2805000000,-16.921749,-0.85793304,,-2.030637,-8.9966822,,-1.232241636,-34.54625576,,-0.43396035,-53.457546
2806000000,-16.942852,-0.88906008,,-1.9941926,-9.0589895,,-1.228592973,-34.69861652,,-0.43584949,-53.850002
2807000000,-16.846357,-0.83810508,,-1.9730833,-9.0969639,,-1.224997235,-34.85094124,,-0.39551336,-53.779659
2808000000,-16.919073,-0.87997329,,-1.9281828,-9.1656322,,-1.221453445,-35.00323257,,-0.43497229,-53.78767
2809000000,-16.935303,-0.87459683,,-1.9205315,-9.2180653,,-1.217960653,-35.15549317,,-0.41191781,-53.340897
2810000000,-16.943981,-0.91358972,,-1.9149867,-9.2923956,,-1.21451793,-35.30772571,,-0.40153688,-53.43082
2811000000,-16.895445,-0.85787326,,-1.9174478,-9.345212,,-1.211124369,-35.45993283,,-0.41872102,-53.568836
2812000000,-16.902035,-0.84678268,,-1.9380552,-9.4134874,,-1.207779086,-35.6121172,,-0.42697638,-53.603577
2813000000,-16.934217,-0.88836849,,-1.871071,-9.4716864,,-1.204481215,-35.76428146,,-0.41453749,-53.675373
2814000000,-16.879293,-0.89683968,,-1.8377193,-9.5082836,,-1.201229913,-35.91642829,,-0.44067293,-53.396736
2815000000,-16.873411,-0.88230377,,-1.8241616,-9.5684166,,-1.198024355,-36.06856032,,-0.43683213,-53.973366
2816000000,-16.899117,-0.88804376,,-1.8190644,-9.610116,,-1.194863735,-36.22068023,,-0.43601695,-53.301186
2817000000,-16.83749,-0.87532955,,-1.8194946,-9.6835489,,-1.191747268,-36.37279066,,-0.45251784,-53.766106
2818000000,-16.926487,-0.90290117,,-1.7815601,-9.7320547,,-1.188674183,-36.52489427,,-0.40379655,-53.235394
2819000000,-16.862921,-0.87862873,,-1.7749313,-9.7802668,,-1.185643729,-36.67699372,,-0.43871808,-53.573681
2820000000,-16.878021,-0.87036437,,-1.7159026,-9.8378124,,-1.182655174,-36.82909166,,-0.44359061,-53.712242
2821000000,-16.889105,-0.89007372,,-1.780561,-9.9482431,,-1.179707798,-36.98119076,,-0.41822785,-53.500626
2822000000,-16.867811,-0.86896563,,-1.7136447,-9.9633236,,-1.176800901,-37.13329366,,-0.45313209,-53.125683
2823000000,-16.888321,-0.88513243,,-1.7053409,-10.015536,,-1.173933797,-37.28540302,,-0.44195521,-53.238152
2824000000,-16.84988,-0.84503973,,-1.6895362,-10.062713,,-1.171105816,-37.43752151,,-0.41807371,-53.043892
2825000000,-16.831888,-0.86629069,,-1.7294029,-10.172405,,-1.168316302,-37.58965177,,-0.41097665,-52.891132
2826000000,-16.861069,-0.89157242,,-1.6724864,-10.209718,,-1.165564616,-37.74179647,,-0.43513432,-53.094509
2827000000,-16.888855,-0.87664235,,-1.6392661,-10.253943,,-1.16285013,-37.89395828,,-0.42667946,-52.853088
2828000000,-16.861095,-0.87805885,,-1.6630086,-10.335599,,-1.160172231,-38.04613984,,-0.41589269,-52.845184
2829000000,-16.844963,-0.84000528,,-1.6477746,-10.389432,,-1.15753032,-38.19834383,,-0.44430459,-53.124287
2830000000,-16.830154,-0.84377301,,-1.614067,-10.442481,,-1.154923811,-38.3505729,,-0.4368408,-53.241852
2831000000,-16.788216,-0.88449913,,-1.609223,-10.516382,,-1.152352129,-38.50282972,,-0.43257385,-52.745785
2832000000,-16.844482,-0.8664102,,-1.605696,-10.577135,,-1.149814715,-38.65511696,,-0.40751979,-52.580658
2833000000,-16.812281,-0.88541597,,-1.5918804,-10.647535,,-1.147311018,-38.80743729,,-0.44505802,-52.698566
2834000000,-16.878742,-0.89460444,,-1.5733092,-10.698525,,-1.144840501,-38.95979337,,-0.44232747,-52.745064
2835000000,-16.772446,-0.876127,,-1.5804601,-10.761091,,-1.142402638,-39.11218788,,-0.47001848,-52.3932
2836000000,-16.86813,-0.88550061,,-1.5482924,-10.791337,,-1.139996914,-39.2646235,,-0.46982691,-52.268417
2837000000,-16.81838,-0.89525741,,-1.5369128,-10.886521,,-1.137622826,-39.41710289,,-0.46107557,-52.294701
2838000000,-16.849075,-0.89225382,,-1.5211811,-10.913173,,-1.13527988,-39.56962875,,-0.44375089,-52.066357
2839000000,-16.825653,-0.89819843,,-1.5310708,-10.997289,,-1.132967594,-39.72220375,,-0.43846101,-52.096722
2840000000,-16.808117,-0.87190664,,-1.4873896,-11.038179,,-1.130685494,-39.87483058,,-0.46372813,-52.071594
2841000000,-16.76222,-0.88842231,,-1.50441,-11.102354,,-1.128433117,-40.02751192,,-0.44144136,-52.06485
2842000000,-16.801573,-0.8870123,,-1.4780194,-11.172719,,-1.12621001,-40.18025047,,-0.45948556,-51.769363
2843000000,-16.79368,-0.87074786,,-1.475286,-11.207027,,-1.124015729,-40.33304893,,-0.46367568,-51.699932
2844000000,-16.852402,-0.89984733,,-1.4822932,-11.31894,,-1.121849839,-40.48590999,,-0.47258389,-51.818207
2845000000,-16.733976,-0.88608569,,-1.419729,-11.333093,,-1.119711914,-40.63883635,,-0.42787355,-51.732388
2846000000,-16.753216,-0.86041701,,-1.4189845,-11.391294,,-1.117601537,-40.79183073,,-0.45549539,-51.545212
2847000000,-16.827194,-0.89318424,,-1.4399364,-11.480597,,-1.115518299,-40.94489582,,-0.45852041,-51.776466
2848000000,-16.806314,-0.85139585,,-1.4186436,-11.516208,,-1.113461798,-41.09803436,,-0.4657864,-51.323235
2849000000,-16.79772,-0.89033544,,-1.4209129,-11.621806,,-1.111431644,-41.25124906,,-0.45144024,-51.590508
2850000000,-16.789835,-0.87039572,,-1.425642,-11.689443,,-1.109427451,-41.40454264,,-0.49346563,-51.852345
2851000000,-16.84742,-0.8878808,,-1.3963945,-11.730461,,-1.107448841,-41.55791784,,-0.46840313,-51.433319
2852000000,-16.87742,-0.88269448,,-1.3916857,-11.787744,,-1.105495447,-41.71137739,,-0.44724196,-51.455864
2853000000,-16.797272,-0.88018149,,-1.4025369,-11.853991,,-1.103566905,-41.86492403,,-0.45517892,-51.407787
2854000000,-16.772417,-0.90768081,,-1.3789932,-11.923979,,-1.10166286,-42.0185605,,-0.46339723,-51.246437
2855000000,-16.770723,-0.88993061,,-1.3392209,-11.969077,,-1.099782965,-42.17228957,,-0.49305794,-51.444778
2856000000,-16.8151,-0.9025622,,-1.3743583,-12.088256,,-1.097926879,-42.32611398,,-0.4677586,-51.489155
2857000000,-16.774734,-0.88951856,,-1.3327309,-12.078289,,-1.096094266,-42.48003651,,-0.46952295,-51.480022
2858000000,-16.806732,-0.87969923,,-1.3219211,-12.170692,,-1.094284799,-42.63405992,,-0.49216938,-50.940975
2859000000,-16.793806,-0.90526146,,-1.3100548,-12.222183,,-1.092498157,-42.788187,,-0.47797641,-50.93903
2860000000,-16.774679,-0.8775245,,-1.2884552,-12.261755,,-1.090734024,-42.94242052,,-0.46407083,-51.181995
2861000000,-16.769203,-0.8736521,,-1.3080915,-12.361387,,-1.08899209,-43.09676328,,-0.489081,-51.026096
2862000000,-16.778795,-0.89027601,,-1.2753749,-12.421965,,-1.087272053,-43.25121808,,-0.47686833,-50.891918
2863000000,-16.785488,-0.88691419,,-1.2861637,-12.509513,,-1.085573614,-43.40578773,,-0.4994213,-51.025505
2864000000,-16.791536,-0.88411015,,-1.2837129,-12.591011,,-1.083896482,-43.56047504,,-0.4817538,-50.775959
2865000000,-16.760674,-0.88193125,,-1.2802323,-12.687873,,-1.08224037,-43.71528283,,-0.50498003,-50.465004
2866000000,-16.83466,-0.90389782,,-1.2603296,-12.701918,,-1.080604998,-43.87021393,,-0.50005585,-50.746944
2867000000,-16.805878,-0.87323332,,-1.2513881,-12.775219,,-1.078990089,-44.02527119,,-0.48844686,-50.532448
2868000000,-16.804016,-0.90298134,,-1.211368,-12.840189,,-1.077395373,-44.18045745,,-0.50630677,-50.525532
2869000000,-16.810743,-0.89976233,,-1.236922,-12.917228,,-1.075820585,-44.33577557,,-0.50229043,-50.507584
2870000000,-16.754534,-0.85151368,,-1.2150077,-12.933492,,-1.074265463,-44.49122841,,-0.48464763,-50.292294
2871000000,-16.788122,-0.85486388,,-1.2384033,-13.054251,,-1.072729753,-44.64681884,,-0.48884824,-50.106606
2872000000,-16.856838,-0.88521981,,-1.2171658,-13.120521,,-1.071213204,-44.80254976,,-0.51587909,-50.125973
2873000000,-16.813921,-0.87174875,,-1.1696261,-13.155758,,-1.069715569,-44.95842405,,-0.52345079,-49.881939
2874000000,-16.831644,-0.90066832,,-1.2153357,-13.276559,,-1.068236606,-45.11444461,,-0.48789358,-49.864201
2875000000,-16.859072,-0.90414119,,-1.2127038,-13.353784,,-1.066776078,-45.27061437,,-0.51914728,-49.757744
2876000000,-16.824919,-0.89727402,,-1.2072349,-13.430937,,-1.065333752,-45.42693623,,-0.47725704,-49.524769
2877000000,-16.767874,-0.89274389,,-1.178962,-13.500778,,-1.0639094,-45.58341315,,-0.5096941,-49.641743
2878000000,-16.822536,-0.87149352,,-1.1585981,-13.578866,,-1.062502796,-45.74004805,,-0.49793234,-49.556866
2879000000,-16.820951,-0.88294345,,-1.143199,-13.630289,,-1.06111372,-45.89684389,,-0.53610337,-49.247089
2880000000,-16.801441,-0.90508932,,-1.1443316,-13.731306,,-1.059741956,-46.05380364,,-0.52648872,-49.428886
2881000000,-16.812435,-0.88006526,,-1.1604363,-13.799929,,-1.05838729,-46.21093027,,-0.50572222,-49.375877
2882000000,-16.817463,-0.90908831,,-1.138672,-13.906675,,-1.057049515,-46.36822677,,-0.5129649,-49.05249
2883000000,-16.870111,-0.89977932,,-1.1354487,-13.971604,,-1.055728424,-46.52569614,,-0.50533968,-49.124889
2884000000,-16.89715,-0.91624308,,-1.1641606,-14.063636,,-1.054423817,-46.68334138,,-0.52449429,-48.87009
2885000000,-16.815575,-0.87470657,,-1.0939993,-14.087302,,-1.053135494,-46.84116551,,-0.51943392,-48.78693
2886000000,-16.829317,-0.92655301,,-1.1402794,-14.209827,,-1.051863263,-46.99917157,,-0.53236008,-48.796947
2887000000,-16.877321,-0.91006362,,-1.0972034,-14.264071,,-1.050606932,-47.15736259,,-0.53090912,-48.487293
2888000000,-16.872143,-0.87851697,,-1.0904177,-14.343464,,-1.049366314,-47.31574164,,-0.50637692,-48.442451
2889000000,-16.871595,-0.87915915,,-1.0987546,-14.42778,,-1.048141224,-47.47431178,,-0.55736095,-48.442924
2890000000,-16.869823,-0.86834347,,-1.0706146,-14.518771,,-1.04693148,-47.63307607,,-0.52167207,-48.363625
2891000000,-16.831747,-0.86498952,,-1.0847366,-14.557585,,-1.045736906,-47.79203762,,-0.5420804,-48.245842
2892000000,-16.878792,-0.91547978,,-1.0704017,-14.69497,,-1.044557326,-47.95119953,,-0.54373705,-48.305561
2893000000,-16.86285,-0.85587651,,-1.056427,-14.767455,,-1.043392568,-48.1105649,,-0.55385309,-48.272511
2894000000,-16.870178,-0.88319463,,-1.0694567,-14.875268,,-1.042242465,-48.27013686,,-0.55504525,-48.104797
2895000000,-16.857666,-0.89588332,,-1.0633758,-14.941392,,-1.041106849,-48.42991854,,-0.53071225,-48.102062
2896000000,-16.872705,-0.90989691,,-1.0515754,-15.054856,,-1.039985557,-48.5899131,,-0.54174167,-48.016506
2897000000,-16.840923,-0.88708997,,-1.0496109,-15.143495,,-1.03887843,-48.75012368,,-0.54457486,-48.010403
2898000000,-16.835203,-0.87605435,,-1.0476605,-15.22732,,-1.03778531,-48.91055346,,-0.51571083,-47.512142
2899000000,-16.800861,-0.87505639,,-1.0231726,-15.280862,,-1.036706043,-49.07120562,,-0.53951883,-47.413742
2900000000,-16.869356,-0.88439435,,-1.0403298,-15.421851,,-1.035640475,-49.23208336,,-0.56229317,-47.372108
2901000000,-16.835924,-0.87456369,,-1.0176383,-15.480114,,-1.034588457,-49.39318986,,-0.55228114,-47.293903
2902000000,-16.879198,-0.91098839,,-0.99923491,-15.580728,,-1.033549843,-49.55452835,,-0.53904623,-47.203819
2903000000,-16.895351,-0.87460256,,-0.98188198,-15.62805,,-1.032524488,-49.71610204,,-0.54834086,-46.98872
2904000000,-16.853022,-0.9051525,,-0.99910015,-15.790222,,-1.031512249,-49.87791418,,-0.56947058,-47.125446
2905000000,-16.871456,-0.90997458,,-0.97556973,-15.84708,,-1.030512988,-50.039968,,-0.56041467,-46.948856
2906000000,-16.902151,-0.89232945,,-0.96744269,-15.937762,,-1.029526566,-50.20226675,,-0.5764423,-46.866577
2907000000,-16.931522,-0.89442813,,-0.98024356,-16.059896,,-1.028552848,-50.36481369,,-0.53818929,-46.701557
2908000000,-16.893833,-0.93361527,,-0.95982522,-16.153759,,-1.027591702,-50.52761209,,-0.57234341,-46.654766
2909000000,-16.914968,-0.91564626,,-0.99664372,-16.262287,,-1.026642997,-50.69066523,,-0.58007026,-46.49757
2910000000,-16.86907,-0.87611717,,-0.96472448,-16.358076,,-1.025706605,-50.85397639,,-0.56890851,-46.390766
2911000000,-16.900019,-0.923639,,-0.96849054,-16.471304,,-1.024782399,-51.01754886,,-0.56340593,-46.424572
2912000000,-16.912664,-0.95340836,,-0.96078992,-16.613647,,-1.023870255,-51.18138593,,-0.57108206,-46.365601
2913000000,-16.874907,-0.90856969,,-0.93147993,-16.683186,,-1.022970052,-51.34549089,,-0.56666839,-46.082485
2914000000,-16.937309,-0.90848756,,-0.94743192,-16.776812,,-1.022081668,-51.50986707,,-0.60272026,-46.122028
2915000000,-16.963717,-0.91277552,,-0.95356888,-16.903452,,-1.021204987,-51.67451775,,-0.58203101,-46.075848
2916000000,-16.91835,-0.87896812,,-0.91322547,-16.982786,,-1.020339891,-51.83944625,,-0.5896914,-45.858055
2917000000,-16.894699,-0.89077598,,-0.94507748,-17.123495,,-1.019486266,-52.00465588,,-0.54934996,-45.689152
2918000000,-16.946095,-0.89608425,,-0.91527551,-17.209822,,-1.018644,-52.17014995,,-0.57747984,-45.650646
2919000000,-16.938454,-0.90978265,,-0.9108997,-17.326729,,-1.017812983,-52.33593175,,-0.59476477,-45.398632
2920000000,-16.911388,-0.87408608,,-0.88110697,-17.402832,,-1.016993105,-52.50200461,,-0.56639737,-45.440292
2921000000,-16.907537,-0.89962178,,-0.88518971,-17.568626,,-1.01618426,-52.66837181,,-0.58201581,-45.085403
2922000000,-16.945438,-0.91901743,,-0.88760418,-17.671066,,-1.015386343,-52.83503664,,-0.58092088,-45.062973
2923000000,-16.958735,-0.89202046,,-0.87058121,-17.764257,,-1.01459925,-53.0020024,,-0.60869116,-44.995113
2924000000,-16.981054,-0.93539923,,-0.88929939,-17.933313,,-1.013822878,-53.16927235,,-0.58585143,-45.001362
2925000000,-16.943987,-0.86877042,,-0.88391036,-18.023563,,-1.013057129,-53.33684976,,-0.60568851,-44.930767
2926000000,-17.027849,-0.90329528,,-0.88234574,-18.14851,,-1.012301903,-53.50473788,,-0.60583013,-44.595341
2927000000,-16.986784,-0.89450097,,-0.83766186,-18.258299,,-1.011557104,-53.67293994,,-0.61267084,-44.568886
2928000000,-16.992731,-0.90623891,,-0.86073285,-18.371111,,-1.010822636,-53.84145914,,-0.62623399,-44.556282
2929000000,-17.009758,-0.91004074,,-0.84729928,-18.522734,,-1.010098405,-54.01029869,,-0.63154387,-44.289242
2930000000,-16.983156,-0.92196542,,-0.85251498,-18.633566,,-1.009384319,-54.17946174,,-0.63835043,-44.30479
2931000000,-17.030512,-0.92957217,,-0.855964,-18.777037,,-1.008680287,-54.34895143,,-0.58587432,-44.066734
2932000000,-17.020233,-0.91231155,,-0.84278589,-18.902287,,-1.00798622,-54.51877086,,-0.61551327,-43.976276
2933000000,-16.961599,-0.89604867,,-0.83674467,-19.0133,,-1.00730203,-54.68892312,,-0.64838696,-43.970932
2934000000,-16.995064,-0.92022538,,-0.83206391,-19.144562,,-1.006627629,-54.85941122,,-0.62577707,-43.735889
2935000000,-16.956991,-0.89642972,,-0.83204472,-19.27536,,-1.005962935,-55.03023816,,-0.67248553,-43.724976
2936000000,-17.05006,-0.91574568,,-0.83943558,-19.420919,,-1.005307861,-55.20140688,,-0.63875633,-43.462738
2937000000,-16.924463,-0.87457329,,-0.8325966,-19.535362,,-1.004662326,-55.37292025,,-0.65292454,-43.313438
2938000000,-17.032318,-0.92299533,,-0.80150789,-19.674799,,-1.00402625,-55.54478113,,-0.61833739,-43.097923
2939000000,-16.95257,-0.91266787,,-0.83588952,-19.815344,,-1.003399551,-55.71699226,,-0.66028881,-42.974731
2940000000,-17.02948,-0.87893367,,-0.81331658,-19.930538,,-1.002782152,-55.88955636,,-0.65564269,-42.78112
2941000000,-17.045565,-0.89910537,,-0.80519241,-20.083048,,-1.002173975,-56.06247604,,-0.64809078,-42.781425
2942000000,-17.036842,-0.91687024,,-0.79672831,-20.204136,,-1.001574944,-56.23575384,,-0.66014981,-42.55027
2943000000,-17.007578,-0.90787262,,-0.79495358,-20.331285,,-1.000984985,-56.40939223,,-0.64745003,-42.417057
2944000000,-17.069031,-0.90022248,,-0.80866969,-20.510796,,-1.000404024,-56.58339355,,-0.64159119,-42.182549
2945000000,-17.032879,-0.89885974,,-0.79034859,-20.618654,,-0.999831988,-56.75776007,,-0.6618861,-42.049789
2946000000,-17.04509,-0.8725763,,-0.79979622,-20.765919,,-0.999268806,-56.93249391,,-0.67350304,-41.903664
2947000000,-17.089426,-0.94079,,-0.78448039,-20.932575,,-0.998714408,-57.10759711,,-0.67581743,-41.726677
2948000000,-17.09341,-0.93996304,,-0.78652018,-21.078386,,-0.998168725,-57.28307154,,-0.66805345,-41.555752
2949000000,-17.036264,-0.87164599,,-0.79464346,-21.211647,,-0.997631689,-57.45891895,,-0.71018755,-41.429558
2950000000,-17.074644,-0.90777886,,-0.7902568,-21.349142,,-0.997103234,-57.63514094,,-0.67147905,-41.311562
2951000000,-17.067249,-0.88628167,,-0.78020418,-21.486477,,-0.996583292,-57.81173893,,-0.71333635,-41.037632
2952000000,-17.106905,-0.91375351,,-0.78307885,-21.67013,,-0.996071801,-57.98871417,,-0.69839871,-40.881008
2953000000,-16.983507,-0.87252271,,-0.76742989,-21.793087,,-0.995568695,-58.16606771,,-0.67403823,-40.779701
2954000000,-17.071768,-0.9227615,,-0.74517,-21.926876,,-0.995073913,-58.34380042,,-0.70078266,-40.652622
2955000000,-17.068611,-0.90722173,,-0.77983177,-22.072765,,-0.994587393,-58.52191292,,-0.68919927,-40.514797
2956000000,-17.062288,-0.89720333,,-0.74822301,-22.199055,,-0.994109074,-58.70040562,,-0.70683753,-40.197235
2957000000,-17.205509,-0.91197926,,-0.75772488,-22.394524,,-0.993638896,-58.87927864,,-0.68651098,-40.084908
2958000000,-17.082478,-0.90041393,,-0.7292648,-22.504742,,-0.993176801,-59.05853187,,-0.7197718,-39.949455
2959000000,-17.06031,-0.87317908,,-0.74882948,-22.647579,,-0.99272273,-59.23816489,,-0.7002598,-39.818302
2960000000,-17.070354,-0.87484151,,-0.70924819,-22.792234,,-0.992276628,-59.41817695,,-0.67908913,-39.641922
2961000000,-17.009382,-0.90108305,,-0.71145314,-22.946571,,-0.991838438,-59.59856699,,-0.72276938,-39.536869
2962000000,-17.1383,-0.91150451,,-0.72850502,-23.143892,,-0.991408105,-59.7793336,,-0.72300208,-39.41077
2963000000,-17.168032,-0.92457652,,-0.7110979,-23.275568,,-0.990985574,-59.96047496,,-0.73503864,-39.244942
2964000000,-17.114426,-0.89944828,,-0.70021611,-23.422617,,-0.990570794,-60.14198885,,-0.72242665,-39.132587
2965000000,-17.215086,-0.93915862,,-0.71722364,-23.605219,,-0.99016371,-60.32387264,,-0.74647915,-38.93018
2966000000,-17.169954,-0.91377252,,-0.71906078,-23.766035,,-0.989764272,-60.50612319,,-0.70677358,-38.815815
2967000000,-17.211607,-0.91864467,,-0.69978809,-23.925165,,-0.989372429,-60.68873689,,-0.75758857,-38.645645
2968000000,-17.172529,-0.92485696,,-0.69396132,-24.084616,,-0.988988131,-60.8717096,,-0.75610209,-38.500996
2969000000,-17.253906,-0.90836143,,-0.71218348,-24.247982,,-0.988611329,-61.05503661,,-0.73782295,-38.328594
2970000000,-17.213018,-0.91730821,,-0.72805536,-24.420818,,-0.988241974,-61.23871259,,-0.77906734,-38.282822
2971000000,-17.182121,-0.91932863,,-0.70472872,-24.572798,,-0.98788002,-61.4227316,,-0.76416743,-37.994221
2972000000,-17.181946,-0.93132055,,-0.69135362,-24.733229,,-0.987525418,-61.60708698,,-0.74316466,-37.808205
2973000000,-17.252901,-0.91676676,,-0.71039349,-24.878294,,-0.987178125,-61.79177136,,-0.7685318,-37.682571
2974000000,-17.21516,-0.89786708,,-0.70845002,-25.055735,,-0.986838093,-61.97677659,,-0.77496058,-37.530685
2975000000,-17.23049,-0.9078815,,-0.70477939,-25.236216,,-0.986505279,-62.1620937,,-0.7754851,-37.352554
2976000000,-17.197069,-0.89872324,,-0.70229352,-25.36631,,-0.986179639,-62.34771282,,-0.79580724,-37.282372
2977000000,-17.253778,-0.91794252,,-0.66639405,-25.514769,,-0.98586113,-62.53362318,,-0.81485707,-37.101105
2978000000,-17.285791,-0.94627798,,-0.70097154,-25.722694,,-0.98554971,-62.71981299,,-0.78393579,-36.880894
2979000000,-17.247866,-0.89054573,,-0.66422522,-25.848484,,-0.985245336,-62.90626942,,-0.79025757,-36.772228
2980000000,-17.2381,-0.91953254,,-0.69425553,-26.033155,,-0.984947969,-63.09297853,,-0.80247664,-36.598492
2981000000,-17.207275,-0.91208357,,-0.709647,-26.247578,,-0.984657568,-63.27992519,,-0.80153668,-36.312382
2982000000,-17.318483,-0.94275862,,-0.6717388,-26.397135,,-0.984374093,-63.46709301,,-0.77400368,-36.166897
2983000000,-17.283323,-0.90317315,,-0.69837093,-26.55551,,-0.984097506,-63.65446428,,-0.824444,-35.998077
2984000000,-17.302448,-0.9145335,,-0.69057339,-26.740225,,-0.983827769,-63.84201989,,-0.82689494,-35.80407
2985000000,-17.296509,-0.91657609,,-0.68164742,-26.936165,,-0.983564843,-64.02973922,,-0.82153428,-35.597157
2986000000,-17.346582,-0.93135947,,-0.68153465,-27.085949,,-0.983308692,-64.21760012,,-0.83222431,-35.413315
2987000000,-17.301413,-0.91925877,,-0.6724385,-27.216848,,-0.983059279,-64.40557874,,-0.84411734,-35.154758
2988000000,-17.344328,-0.90755987,,-0.6788516,-27.408998,,-0.98281657,-64.59364951,,-0.84950972,-34.969692
2989000000,-17.359613,-0.89042848,,-0.66031808,-27.564528,,-0.982580528,-64.781785,,-0.8499518,-34.820755
2990000000,-17.337797,-0.91667515,,-0.65674084,-27.761448,,-0.98235112,-64.96995586,,-0.84410667,-34.546921
2991000000,-17.345501,-0.91829139,,-0.67186093,-27.931438,,-0.982128311,-65.15813068,,-0.86374104,-34.402031
2992000000,-17.285183,-0.89187264,,-0.66156566,-28.065426,,-0.981912069,-65.34627591,,-0.86257684,-34.191032
2993000000,-17.343239,-0.92506099,,-0.64576769,-28.255716,,-0.98170236,-65.53435577,,-0.87746584,-33.967068
2994000000,-17.333944,-0.91751498,,-0.66992009,-28.430716,,-0.981499153,-65.7223321,,-0.88498837,-33.790524
2995000000,-17.348915,-0.93081129,,-0.65110004,-28.617405,,-0.981302415,-65.91016428,,-0.90493768,-33.629883
2996000000,-17.29781,-0.88974935,,-0.66357076,-28.747122,,-0.981112117,-66.09780913,,-0.8842237,-33.370499
2997000000,-17.38736,-0.93014282,,-0.66929638,-28.953524,,-0.980928227,-66.28522077,,-0.8837471,-33.186447
2998000000,-17.346506,-0.93590665,,-0.65466642,-29.117023,,-0.980750716,-66.47235053,,-0.90184951,-32.970013
2999000000,-17.406839,-0.90807545,,-0.62092459,-29.288485,,-0.980579554,-66.65914682,,-0.92486495,-32.795521
3000000000,-17.361248,-0.90133619,,-0.66120988,-29.480101,,-0.980414712,-66.84555507,,-0.90978736,-32.586353
3001000000,-17.416435,-0.92144251,,-0.65425104,-29.643238,,-0.979886554,-66.89535621,,-0.92461222,-32.395954
3002000000,-17.389412,-0.91782331,,-0.65432644,-29.813421,,-0.979367551,-66.94530332,,-0.92439198,-32.193375
3003000000,-17.390923,-0.91762072,,-0.67406875,-30.00421,,-0.978857685,-66.99539757,,-0.92565691,-31.989561
3004000000,-17.3703,-0.91519135,,-0.65135038,-30.153152,,-0.978356936,-67.04564011,,-0.95700735,-31.84025
3005000000,-17.372801,-0.91455722,,-0.66822898,-30.374174,,-0.977865285,-67.09603208,,-0.96473444,-31.616644
3006000000,-17.404947,-0.91695541,,-0.6575886,-30.535284,,-0.977382713,-67.1465746,,-0.95720452,-31.440727
3007000000,-17.398235,-0.92739129,,-0.66070998,-30.709068,,-0.9769092,-67.19726876,,-0.96873301,-31.227476
3008000000,-17.380205,-0.91595298,,-0.65018654,-30.882719,,-0.976444727,-67.24811563,,-0.96333766,-31.004225
3009000000,-17.472321,-0.90901697,,-0.64673567,-31.030428,,-0.975989273,-67.29911624,,-0.98796493,-30.804419
3010000000,-17.358734,-0.90992391,,-0.63921684,-31.193649,,-0.97554282,-67.35027161,,-0.99950564,-30.682484
3011000000,-17.462927,-0.92778182,,-0.63479513,-31.410513,,-0.975105348,-67.40158272,,-0.99418032,-30.409348
3012000000,-17.434736,-0.9172011,,-0.64499044,-31.590185,,-0.974676836,-67.45305053,,-1.008459,-30.252201
3013000000,-17.512732,-0.91303027,,-0.64189321,-31.777992,,-0.974257266,-67.50467595,,-1.0156509,-30.086769
3014000000,-17.476418,-0.90214825,,-0.61842918,-31.896936,,-0.973846617,-67.55645987,,-1.0142515,-29.876869
3015000000,-17.469822,-0.91569275,,-0.65022057,-32.090038,,-0.97344487,-67.60840314,,-1.0511022,-29.68808
3016000000,-17.526443,-0.90432692,,-0.63529724,-32.273869,,-0.973052005,-67.66050656,,-1.0399811,-29.464766
3017000000,-17.481752,-0.9001087,,-0.6345433,-32.450882,,-0.972668001,-67.7127709,,-1.0516018,-29.265144
3018000000,-17.527348,-0.94117624,,-0.62084997,-32.603226,,-0.972292838,-67.76519689,,-1.0692667,-29.100639
3019000000,-17.359558,-0.8993628,,-0.64198673,-32.80098,,-0.971926498,-67.81778519,,-1.0594569,-28.871565
3020000000,-17.523291,-0.93426007,,-0.65549636,-32.994553,,-0.971568959,-67.87053644,,-1.10069,-28.678961
3021000000,-17.438765,-0.8878147,,-0.63644528,-33.146179,,-0.971220201,-67.92345122,,-1.117025,-28.521614
3022000000,-17.559725,-0.92792237,,-0.6510011,-33.347286,,-0.970880205,-67.97653004,,-1.1042463,-28.32053
3023000000,-17.481514,-0.88399655,,-0.64814031,-33.456776,,-0.97054895,-68.02977338,,-1.1286227,-28.107998
3024000000,-17.526417,-0.90680903,,-0.62446976,-33.764042,,-0.970226416,-68.08318164,,-1.1014168,-27.848919
3025000000,-17.501703,-0.90260595,,-0.61449814,-33.864925,,-0.969912583,-68.13675518,,-1.1342044,-27.739588
3026000000,-17.567329,-0.89605689,,-0.62287325,-34.069767,,-0.96960743,-68.19049427,,-1.125683,-27.51074
3027000000,-17.609587,-0.94522238,,-0.62132508,-34.243061,,-0.969310937,-68.24439912,,-1.1384494,-27.306362
3028000000,-17.550358,-0.90702671,,-0.61468053,-34.41626,,-0.969023084,-68.29846988,,-1.1640879,-27.1367
3029000000,-17.600945,-0.92947829,,-0.64152181,-34.657257,,-0.968743851,-68.35270661,,-1.1621146,-26.923761
3030000000,-17.578869,-0.95171016,,-0.61535025,-34.80645,,-0.968473216,-68.4071093,,-1.2281384,-26.764832
3031000000,-17.563251,-0.91136438,,-0.61865246,-34.979061,,-0.968211161,-68.46167786,,-1.1879528,-26.480288
