Freq(Hz),S11 50 Phase,S21 50 Phase,,S11 BSF Phase,S21 BSF Phase,,S11 BSF Milled Phase,S21 BSF Milled Phase
4057000000,-85.349304,92.652176,,56.506046,54.015266,,43.53693,126.07453
4058000000,-85.788475,92.301735,,55.574162,53.675396,,43.322426,125.72975
4059000000,-86.555702,92.182419,,55.341843,53.651913,,43.103146,125.57732
4060000000,-87.151619,92.098183,,54.677498,53.930119,,42.806286,125.28295
4061000000,-87.499725,91.799194,,53.697037,53.283577,,42.799,125.19942
4062000000,-87.574013,91.617737,,53.273369,53.382622,,42.381687,124.83529
4063000000,-88.782829,91.503784,,52.565838,53.162201,,42.422722,124.6013
4064000000,-87.937531,91.507095,,51.77388,53.197197,,42.263474,124.39805
4065000000,-88.53244,91.318703,,51.277447,52.816265,,42.101799,124.14017
4066000000,-88.828903,91.155724,,50.649529,52.764545,,42.122021,123.90253
4067000000,-88.974678,91.100967,,50.086563,52.660645,,41.666634,123.64539
4068000000,-89.48777,90.934158,,49.342175,52.691742,,41.53022,123.44244
4069000000,-90.114792,90.464432,,48.783634,52.599514,,41.600254,123.15495
4070000000,-90.342537,90.385757,,48.098648,52.426228,,41.266506,122.81715
4071000000,-90.993103,90.325691,,47.374939,52.497665,,40.776897,122.47598
4072000000,-90.736122,90.137901,,46.768223,52.280247,,40.604332,122.32681
4073000000,-91.678497,90.023811,,46.025608,52.255314,,40.654415,122.21574
4074000000,-91.712708,89.879288,,45.878559,52.169865,,40.69521,121.80045
4075000000,-93.591537,89.634605,,45.181019,51.849876,,40.097458,121.42632
4076000000,-92.287415,89.423981,,44.23074,51.733982,,40.323296,121.33419
4077000000,-93.105469,89.426315,,43.902256,51.559246,,40.018269,120.85104
4078000000,-93.544456,89.247566,,43.257458,51.529381,,39.854946,120.62775
4079000000,-93.85994,89.244774,,42.616032,51.039654,,40.109943,120.66864
4080000000,-94.100067,88.939362,,41.878284,50.853767,,39.054382,120.216
4081000000,-94.633675,88.618408,,41.456059,50.591122,,39.411324,119.96671
4082000000,-95.36496,88.496681,,40.818577,50.628086,,39.296474,119.80235
4083000000,-95.04615,88.257202,,40.169235,50.516865,,38.8811,119.50607
4084000000,-95.740273,88.107178,,39.401348,50.03091,,39.169285,119.28024
4085000000,-95.51609,88.28347,,38.983692,50.306431,,38.900883,119.17194
4086000000,-95.140144,87.998062,,38.690613,50.401733,,38.469524,118.82362
4087000000,-95.629417,87.709694,,37.657269,50.040588,,38.542179,118.51102
4088000000,-96.347839,87.619141,,37.109921,49.961075,,38.480194,118.35777
4089000000,-96.90007,87.518051,,36.725662,49.816929,,38.319733,118.18647
4090000000,-97.073502,87.190147,,36.274174,50.000969,,38.008072,117.82571
4091000000,-97.926178,87.140907,,35.596596,49.654709,,37.867233,117.61256
4092000000,-98.468925,86.962097,,34.977135,49.77718,,37.401817,117.22141
4093000000,-98.935226,86.907768,,34.30476,49.651779,,37.559971,117.09085
4094000000,-98.642082,86.789337,,33.790451,49.426266,,37.341785,116.82784
4095000000,-99.143509,86.533577,,33.000557,49.280052,,37.250145,116.56229
4096000000,-99.504608,86.509262,,32.362411,49.317776,,37.060638,116.36481
4097000000,-99.758148,86.2183,,32.029598,49.174133,,36.473721,116.0219
4098000000,-99.98835,86.075409,,31.190376,48.670311,,36.783585,116.01591
4099000000,-100.29456,86.022049,,30.438046,48.578915,,36.238201,115.54811
4100000000,-100.36212,85.644379,,30.051426,48.367958,,36.381145,115.36172
4101000000,-101.20632,85.67289,,29.50012,48.266491,,36.027519,115.01614
4102000000,-101.44644,85.470177,,28.915947,47.966515,,35.783031,114.70575
4103000000,-101.17439,85.370354,,28.433924,47.796997,,35.76062,114.42652
4104000000,-102.34768,85.195755,,27.783018,47.501415,,36.01062,114.27244
4105000000,-102.29945,84.958817,,27.233128,47.654331,,35.396683,113.85754
4106000000,-103.11389,84.862366,,26.596397,47.433857,,35.666546,113.74641
4107000000,-102.99049,84.617157,,25.97393,47.090298,,35.304207,113.5668
4108000000,-103.11687,84.479431,,25.463009,46.915352,,35.140892,113.36755
4109000000,-103.37396,84.358246,,25.189053,46.950581,,34.817696,112.98293
4110000000,-104.14451,84.096741,,24.119204,46.470608,,35.004734,112.95117
4111000000,-103.8914,84.025848,,23.874893,46.272064,,34.953415,112.4489
4112000000,-104.33439,83.876709,,22.962763,46.00161,,34.4146,112.237
4113000000,-104.94723,83.742714,,22.754318,46.083294,,34.315025,111.88029
4114000000,-104.71348,83.646347,,21.963253,45.646965,,34.787777,111.82284
4115000000,-105.43388,83.584213,,21.36021,45.672802,,34.097576,111.32146
4116000000,-105.08183,83.170197,,20.768387,45.219597,,34.057419,111.1418
4117000000,-105.88316,83.247887,,20.316713,45.123234,,34.027878,111.09422
4118000000,-105.94293,82.974373,,19.962849,44.827885,,33.439449,110.60654
4119000000,-107.27494,82.86718,,19.246605,44.85725,,33.599171,110.47647
4120000000,-106.80089,82.646675,,18.713301,44.44878,,33.206078,110.20805
4121000000,-106.41908,82.566452,,18.245783,44.414547,,33.054958,109.96785
4122000000,-107.21797,82.463585,,17.840897,44.391823,,33.10537,109.76941
4123000000,-107.28797,82.279388,,16.86335,43.878288,,33.244362,109.60348
4124000000,-108.32221,81.959114,,16.519249,43.854347,,32.850117,109.23457
4125000000,-108.12458,82.107437,,15.664964,43.57975,,32.662376,108.98627
4126000000,-108.7276,81.730347,,15.559907,43.385326,,32.393677,108.67579
4127000000,-109.34462,81.618134,,14.67804,43.172764,,32.561134,108.49776
4128000000,-109.95178,81.194099,,14.083252,42.802742,,32.462513,108.24077
4129000000,-109.76726,81.324677,,13.702343,42.73914,,31.969893,107.99316
4130000000,-109.5024,81.04834,,13.131273,42.353622,,32.241241,107.8194
4131000000,-110.69643,81.146751,,12.665374,42.257366,,31.876989,107.53796
4132000000,-110.76667,80.756104,,11.606,41.566257,,31.710512,107.16784
4133000000,-110.96779,80.569313,,11.477773,41.587135,,31.83123,106.90311
4134000000,-111.51508,80.559479,,10.685287,41.177303,,31.674503,106.65364
4135000000,-111.86233,80.425018,,10.343406,41.232456,,31.184322,106.40305
4136000000,-111.78695,80.214081,,9.5243092,40.835655,,31.514927,106.20737
4137000000,-112.41196,80.008148,,9.0448341,40.542927,,31.02832,106.09035
4138000000,-112.74174,79.824966,,8.4151716,40.156158,,31.23241,105.72698
4139000000,-112.83619,79.708107,,8.0130768,40.021217,,30.845709,105.48521
4140000000,-113.31042,79.582436,,7.3282833,39.736305,,30.433929,105.07591
4141000000,-113.57251,79.352547,,6.6144156,39.432404,,30.690466,105.02985
4142000000,-114.61252,79.245598,,6.1732483,39.239902,,30.577351,104.84382
4143000000,-113.92127,79.066322,,5.5240717,38.834934,,30.444717,104.49863
4144000000,-114.38195,78.996658,,4.9028745,38.73106,,30.651581,104.23016
4145000000,-114.96751,78.575844,,4.3261647,38.322128,,30.169847,103.8642
4146000000,-115.06816,78.6203,,3.8987579,38.212257,,30.326078,103.67487
4147000000,-115.06673,78.596649,,3.539495,37.965611,,29.967291,103.38176
4148000000,-115.94902,78.130577,,3.1131518,37.83728,,29.57044,103.14851
4149000000,-116.12688,78.027176,,2.2455633,37.310612,,29.938631,103.07662
4150000000,-116.01697,77.861671,,1.647468,37.081215,,30.062262,102.69093
4151000000,-116.96181,77.849968,,0.93793535,36.62606,,29.506126,102.53046
4152000000,-116.14768,77.685608,,0.66499722,36.528824,,29.570402,102.23428
4153000000,-116.69384,77.532684,,-0.032663092,36.012611,,29.275072,101.89503
4154000000,-117.32574,77.396523,,-0.46100602,35.833324,,29.11042,101.52293
4155000000,-117.69717,77.25856,,-1.1453297,35.547256,,29.160357,101.36474
4156000000,-118.52045,77.113678,,-2.033596,35.192352,,28.971806,101.01353
4157000000,-117.57896,76.91362,,-2.2942169,34.997917,,28.797228,100.86665
4158000000,-118.29934,76.883591,,-2.855495,34.524895,,28.798403,100.69289
4159000000,-118.35307,76.511383,,-3.3058763,34.361961,,28.87179,100.23631
4160000000,-118.55293,76.451149,,-4.1004066,34.032139,,28.448832,100.21407
4161000000,-119.29188,76.20034,,-4.4854326,33.821003,,28.13154,99.797386
4162000000,-119.35141,76.064812,,-5.3443317,33.407017,,28.572765,99.653847
4163000000,-119.70848,76.083954,,-5.6553211,33.254734,,28.362041,99.434845
4164000000,-119.2775,75.782318,,-6.1296411,32.771049,,28.052143,98.902237
4165000000,-119.97667,75.682739,,-6.7886291,32.727776,,28.066357,98.729881
4166000000,-120.89153,75.510178,,-7.4620142,32.226715,,28.156065,98.747406
4167000000,-120.57451,75.492699,,-7.8142667,32.213608,,28.080767,98.602661
4168000000,-121.18548,75.26474,,-8.6010857,31.671568,,27.960966,97.955276
4169000000,-121.21297,74.942345,,-9.222353,31.157356,,27.991747,97.8451
4170000000,-121.66379,74.818314,,-9.608777,30.972221,,27.370066,97.548195
4171000000,-121.44343,74.714325,,-10.400307,30.572613,,27.620844,97.441032
4172000000,-122.63274,74.52198,,-10.750111,30.358278,,27.804247,97.271973
4173000000,-122.52734,74.490372,,-11.383167,30.017015,,28.061981,97.006523
4174000000,-123.03339,74.289101,,-12.01266,29.696198,,27.526731,96.751465
4175000000,-123.07854,74.1241,,-12.737651,29.261959,,27.581091,96.568855
4176000000,-123.67991,73.896713,,-13.259112,28.899361,,27.275471,96.144989
4177000000,-123.83264,73.831032,,-13.61869,28.635511,,27.55707,95.793854
4178000000,-124.16901,73.597649,,-14.411491,28.11743,,27.300514,95.662712
4179000000,-124.09998,73.516075,,-14.840452,27.743767,,26.588829,95.274681
4180000000,-124.76741,73.353348,,-15.373131,27.414829,,27.537754,95.129837
4181000000,-125.05293,73.086792,,-16.080662,26.794445,,27.238247,94.872238
4182000000,-124.96961,73.082077,,-16.51412,26.593252,,27.112471,94.609123
4183000000,-125.68179,72.656685,,-17.196272,26.025623,,27.028675,94.434532
4184000000,-125.53027,72.817093,,-17.486328,25.895733,,26.824013,94.192688
4185000000,-126.19421,72.600464,,-18.244511,25.531601,,26.674032,93.787979
4186000000,-126.57725,72.312744,,-18.866356,24.966534,,27.254778,93.741386
4187000000,-127.18853,72.168488,,-19.54048,24.479202,,27.076674,93.387703
4188000000,-127.37421,72.00798,,-20.066269,24.149363,,26.679649,93.137527
4189000000,-127.03889,72.066544,,-20.229132,24.032526,,26.834322,92.862274
4190000000,-127.61182,71.76886,,-21.024128,23.53948,,26.762627,92.575798
4191000000,-127.73305,71.359741,,-21.858547,22.932249,,26.951883,92.261124
4192000000,-128.29588,71.597244,,-22.312777,22.732401,,26.624361,92.176315
4193000000,-128.09753,71.27195,,-22.820959,22.385328,,26.672697,91.671265
4194000000,-128.85013,71.195992,,-23.218405,22.094143,,26.768837,91.653946
4195000000,-129.03049,70.979088,,-23.88975,21.573908,,26.753424,91.286278
4196000000,-129.46892,70.690002,,-24.737074,20.96088,,26.572895,91.257286
4197000000,-129.74316,70.582077,,-25.100473,20.60482,,26.30131,90.721832
4198000000,-129.03372,70.612938,,-25.354906,20.637545,,26.758247,90.706993
4199000000,-130.18042,70.394943,,-26.12118,20.040815,,26.425486,90.293388
4200000000,-129.97943,70.142502,,-26.644642,19.627043,,26.869862,90.137276
4201000000,-130.51161,70.135063,,-27.288212,19.232409,,26.766445,89.803444
4202000000,-130.76819,69.957527,,-27.787712,18.891436,,26.560244,89.700249
4203000000,-131.67598,69.820602,,-28.637897,18.301512,,26.780445,89.409752
4204000000,-131.43117,69.680901,,-29.040592,18.00264,,26.597292,89.192947
4205000000,-131.84692,69.590179,,-29.27108,17.720623,,26.678667,88.721848
4206000000,-132.1797,69.109505,,-30.305956,16.996618,,26.793831,88.637276
4207000000,-132.35623,69.099655,,-30.784046,16.551725,,26.430752,88.400429
4208000000,-132.28281,69.188461,,-31.135838,16.403727,,26.80558,87.978897
4209000000,-132.42033,68.837799,,-31.778214,15.853584,,27.184757,88.108391
4210000000,-132.98752,68.640564,,-32.506504,15.317154,,27.210728,87.61673
4211000000,-133.25813,68.465691,,-33.006702,14.926458,,27.166105,87.364456
4212000000,-133.46762,68.273865,,-33.484505,14.510809,,27.146868,87.08139
4213000000,-133.84276,68.224319,,-34.207062,14.076932,,26.693312,86.749649
4214000000,-133.94576,67.911926,,-34.762974,13.682283,,27.410469,86.732666
4215000000,-133.94566,67.806671,,-35.308117,13.075337,,27.129772,86.346275
4216000000,-134.47594,67.803719,,-35.782341,12.740163,,27.644773,86.100319
4217000000,-134.3425,67.611526,,-36.229267,12.432845,,27.051235,85.645599
4218000000,-134.77783,67.251534,,-37.075184,11.656861,,27.218134,85.555603
4219000000,-135,67.387421,,-37.16964,11.460762,,28.018784,85.254623
4220000000,-135.58841,67.141251,,-38.129467,10.932384,,27.812595,85.088943
4221000000,-135.86287,67.056335,,-38.576946,10.559297,,27.49836,84.836296
4222000000,-135.98119,66.870949,,-39.182247,10.05979,,27.968872,84.594429
4223000000,-136.524,66.720154,,-39.648037,9.5869598,,28.023817,84.350075
4224000000,-136.78517,66.622467,,-39.899712,9.14781,,28.106575,84.022522
4225000000,-136.96431,66.239014,,-41.040359,8.3935604,,28.575096,83.856293
4226000000,-137.35297,66.103203,,-41.426289,8.0124502,,28.671677,83.511086
4227000000,-137.27798,66.094505,,-41.752632,7.6592374,,28.212393,83.233826
4228000000,-137.82338,65.805428,,-42.648716,7.1260304,,28.515581,83.012444
4229000000,-137.91722,65.575508,,-43.059891,6.4398346,,28.516573,82.791222
4230000000,-138.24806,65.542206,,-43.470089,6.3354344,,29.120144,82.55851
4231000000,-138.77843,65.454399,,-44.288029,5.6496964,,29.302385,82.406342
4232000000,-138.97177,65.211983,,-44.891483,5.1780238,,29.834547,81.973907
4233000000,-139.44389,64.965263,,-45.428936,4.7488556,,29.357571,81.691055
4234000000,-139.48758,64.990524,,-45.920727,4.3087912,,30.099337,81.531555
4235000000,-140.01237,64.644226,,-46.420731,3.7455835,,29.597134,81.287086
4236000000,-140.49049,64.536034,,-47.008869,3.2530496,,30.142906,80.956146
4237000000,-140.31805,64.262627,,-47.594688,2.5113876,,30.243679,80.761284
4238000000,-140.69298,64.289398,,-48.184284,2.1006198,,30.284073,80.541451
4239000000,-140.89088,64.227005,,-48.442432,1.8181152,,29.878189,80.098541
4240000000,-141.34186,63.979771,,-49.048298,1.3860993,,30.341148,79.860168
4241000000,-141.93156,63.858971,,-49.622181,0.90310937,,30.990021,79.72805
4242000000,-141.67538,63.74408,,-50.089821,0.44397289,,31.58659,79.466789
4243000000,-141.67757,63.418446,,-50.416229,-0.29748836,,31.017437,79.108246
4244000000,-142.28871,63.499947,,-50.990562,-0.73073673,,31.936626,79.117683
4245000000,-142.59241,63.210682,,-51.601421,-1.4652207,,31.471596,78.6287
4246000000,-142.82634,62.875469,,-52.223679,-1.8521981,,32.448174,78.648605
4247000000,-142.99904,62.730083,,-52.756256,-2.3373473,,33.039444,78.182167
4248000000,-143.01141,62.784801,,-53.208824,-2.7378495,,32.415031,77.787704
4249000000,-143.23648,62.803501,,-53.709454,-3.101079,,33.220634,77.694717
4250000000,-143.34081,62.406734,,-54.336643,-3.6958196,,33.279545,77.274353
4251000000,-143.88242,62.49419,,-54.773903,-3.9970093,,33.856552,77.347984
4252000000,-144.30009,61.892593,,-55.614697,-4.9779682,,33.239578,76.885735
4253000000,-144.34882,62.037025,,-55.875618,-5.3114123,,33.779789,76.812546
4254000000,-144.95998,61.941868,,-56.455521,-5.6646919,,34.739906,76.557671
4255000000,-145.12677,61.521767,,-57.317356,-6.3771706,,34.825405,76.283173
4256000000,-145.6409,61.619019,,-57.571411,-6.627914,,35.221218,75.812996
4257000000,-145.17484,61.344109,,-58.022976,-7.3780532,,35.401775,75.629852
4258000000,-146.22482,61.089035,,-58.814793,-8.1261883,,36.156116,75.467232
4259000000,-146.26332,61.104607,,-59.256351,-8.5302467,,36.034653,75.274452
4260000000,-146.7366,60.890003,,-59.795952,-8.9712553,,36.812267,74.959503
4261000000,-146.95428,60.829208,,-60.240494,-9.5524969,,36.25248,74.624069
4262000000,-146.61057,60.651112,,-60.421867,-9.964716,,37.002533,74.367897
4263000000,-147.25494,60.298672,,-61.280846,-10.692117,,37.485538,74.122429
4264000000,-147.32584,60.347401,,-61.671165,-11.029361,,38.433632,74.23455
4265000000,-147.78416,60.007938,,-61.849667,-11.699699,,38.646694,73.679092
4266000000,-148.16438,59.960735,,-62.711231,-12.380054,,39.09119,73.627335
4267000000,-148.20856,59.750641,,-62.831688,-12.823154,,39.656685,73.026512
4268000000,-148.36339,59.616421,,-63.423416,-13.441453,,39.533558,72.914001
4269000000,-149.02359,59.419033,,-63.895157,-13.969234,,39.690727,72.540115
4270000000,-149.22545,59.310654,,-64.286781,-14.534989,,40.247669,72.446281
4271000000,-149.20445,59.054764,,-64.603249,-14.964231,,41.633266,72.212311
4272000000,-149.48312,58.940266,,-65.080261,-15.439028,,41.951801,71.933357
4273000000,-150.06448,58.879181,,-65.856033,-16.059895,,42.165749,71.751213
4274000000,-149.94867,58.779762,,-66.242226,-16.639385,,41.764896,71.332222
4275000000,-150.67085,58.492279,,-66.69487,-17.230061,,43.259445,71.273735
4276000000,-150.66682,58.322323,,-67.158119,-17.887886,,43.490883,70.891144
4277000000,-150.82599,58.088097,,-67.371048,-18.50173,,43.795517,70.613525
4278000000,-151.42783,58.039021,,-68.154007,-18.999472,,44.413807,70.377068
4279000000,-151.42648,57.954826,,-68.455231,-19.366611,,45.472549,70.336075
4280000000,-151.77319,57.594082,,-68.860405,-20.05633,,46.309605,69.964157
4281000000,-151.84944,57.526031,,-69.215775,-20.732851,,46.379513,69.633667
4282000000,-152.19643,57.481331,,-69.576645,-21.076378,,47.49202,69.280586
4283000000,-152.38275,57.280418,,-70.015556,-21.686995,,47.207531,69.208466
4284000000,-152.80446,57.112164,,-70.494736,-22.214182,,48.186638,68.980049
4285000000,-153.19119,56.92247,,-71.078232,-22.825605,,49.341484,68.778671
4286000000,-153.40976,56.889633,,-71.216316,-23.144663,,49.856384,68.373077
4287000000,-153.94722,56.562717,,-72.088043,-23.985575,,50.921875,68.471909
4288000000,-153.67262,56.330017,,-72.250824,-24.540525,,50.553234,67.819405
4289000000,-153.94005,56.258835,,-72.280777,-25.020071,,51.014568,67.676933
4290000000,-154.00935,56.156277,,-72.662338,-25.62776,,52.119545,67.425789
4291000000,-154.69168,55.965626,,-73.148476,-26.150326,,52.893257,67.329414
4292000000,-155.24133,55.872379,,-73.847076,-26.911865,,53.443726,66.916962
4293000000,-155.2401,55.709415,,-73.777725,-27.385605,,53.616348,66.709015
4294000000,-155.11409,55.552589,,-74.143456,-28.036356,,54.379776,66.491524
4295000000,-155.55014,55.332893,,-74.493271,-28.598791,,54.964077,66.34726
4296000000,-156.21756,55.314144,,-74.90522,-29.218054,,56.039783,65.989998
4297000000,-156.08069,54.988747,,-75.240128,-29.851486,,55.784634,65.702309
4298000000,-156.31258,55.026836,,-75.46402,-30.292723,,56.922451,65.443283
4299000000,-156.85715,54.702358,,-75.832886,-31.057089,,57.956772,65.142853
4300000000,-156.9095,54.542252,,-76.434212,-31.707197,,57.837967,64.950546
4301000000,-157.20302,54.472919,,-76.480804,-32.067043,,59.631897,64.59481
4302000000,-157.6895,54.352356,,-76.864708,-32.552063,,59.984272,64.547447
4303000000,-157.50061,54.244579,,-76.993568,-33.104588,,60.499378,64.149551
4304000000,-158.229,54.177422,,-77.415909,-33.874752,,61.259174,63.992268
4305000000,-158.14079,53.794495,,-77.330994,-34.345253,,62.041988,63.669693
4306000000,-158.42636,53.745155,,-78.035469,-35.115414,,62.980129,63.409515
4307000000,-159.30676,53.476288,,-78.421486,-35.677578,,62.990875,63.192406
4308000000,-158.90929,53.347595,,-78.495926,-36.151463,,64.149315,63.025734
4309000000,-159.57425,53.227612,,-78.835159,-36.735565,,65.063141,62.582489
4310000000,-159.82301,53.048702,,-79.218323,-37.480141,,65.842018,62.493294
4311000000,-160.15173,52.794147,,-79.58567,-38.140854,,65.067818,62.147053
4312000000,-159.71693,52.621395,,-79.59304,-38.599907,,67.473793,62.006001
4313000000,-160.58261,52.57526,,-80.047531,-39.15424,,67.239662,61.492363
4314000000,-160.72145,52.316895,,-80.435699,-39.768501,,68.254105,61.456566
4315000000,-161.02696,52.425465,,-80.572426,-40.313034,,68.578812,61.210701
4316000000,-161.0948,52.157272,,-80.623352,-40.852016,,69.52346,60.983208
4317000000,-161.27788,51.881359,,-81.062912,-41.507858,,70.123566,60.66391
4318000000,-161.78705,51.858818,,-81.35688,-42.011791,,70.787926,60.302982
4319000000,-162.17619,51.61964,,-81.445419,-42.78017,,70.913185,60.107655
4320000000,-162.40941,51.682571,,-81.699753,-43.090446,,72.095528,59.787838
4321000000,-162.67998,51.259941,,-82.057701,-43.784264,,73.193604,59.719315
4322000000,-162.7774,51.247986,,-82.31546,-44.299461,,73.305199,59.434143
4323000000,-162.83221,51.035366,,-82.435585,-45.045128,,74.049301,59.239979
4324000000,-162.88217,50.900162,,-82.587677,-45.504265,,74.739822,58.998306
4325000000,-163.34532,50.530628,,-82.826645,-46.251457,,74.882103,58.811146
4326000000,-163.50951,50.545177,,-83.044609,-46.758167,,75.415192,58.354404
4327000000,-163.80113,50.123093,,-83.175201,-47.460014,,76.316185,58.205212
4328000000,-163.93152,50.564926,,-83.345833,-47.823032,,77.104385,57.985268
4329000000,-164.58479,50.013378,,-83.855888,-48.50996,,77.620926,57.659325
4330000000,-164.27354,49.774757,,-83.830994,-49.09045,,77.765465,57.560349
4331000000,-165.2762,49.671619,,-84.380028,-49.848724,,78.460976,57.444489
4332000000,-165.12378,49.613625,,-84.275871,-50.176838,,78.885811,56.972378
4333000000,-165.01622,49.400826,,-84.252838,-50.725445,,79.433472,56.789726
4334000000,-165.46739,49.163197,,-84.382423,-51.261616,,79.520386,56.576923
4335000000,-165.68083,49.121864,,-84.641777,-51.851109,,80.280556,56.416412
4336000000,-166.02618,49.00312,,-85.094864,-52.541725,,81.049088,55.961552
4337000000,-166.13576,48.912975,,-85.156761,-52.977001,,81.752434,55.820675
4338000000,-166.22351,48.590595,,-85.379097,-53.778851,,81.86586,55.544937
4339000000,-166.70604,48.342003,,-85.617775,-54.320332,,81.777077,55.230904
4340000000,-167.08136,48.235573,,-85.946953,-54.991528,,82.89695,54.869339
4341000000,-167.20482,48.21624,,-86.034058,-55.318325,,83.031487,54.752613
4342000000,-167.5562,47.907993,,-86.42527,-56.299137,,83.08699,54.544258
4343000000,-167.80649,47.882954,,-86.501106,-56.611328,,84.217712,54.311886
4344000000,-168.19853,47.896778,,-86.84716,-57.019245,,84.530975,54.001091
4345000000,-168.42917,47.515163,,-87.235535,-57.737446,,85.25161,53.831284
4346000000,-168.47639,47.560055,,-87.148468,-58.175797,,84.472435,53.428684
4347000000,-168.8412,47.285572,,-87.659019,-58.892311,,85.702286,53.309692
4348000000,-169.40573,47.076424,,-87.879311,-59.431492,,86.155869,53.207481
4349000000,-169.27927,47.087067,,-88.096413,-59.775028,,86.24807,52.717598
4350000000,-169.49998,46.791176,,-88.075439,-60.483189,,86.91452,52.501045
4351000000,-169.86789,46.528107,,-88.633553,-61.081356,,86.997528,52.381645
4352000000,-169.97452,46.545513,,-88.688461,-61.539486,,87.973701,52.101311
4353000000,-170.86778,46.407288,,-89.201065,-62.0485,,87.802711,51.776318
4354000000,-171.13435,46.103043,,-89.867294,-62.84906,,88.602692,51.520611
4355000000,-171.13916,46.005325,,-89.790108,-63.218887,,88.190842,51.203484
4356000000,-171.23088,45.746895,,-90.065109,-63.933937,,88.504196,51.151031
4357000000,-171.46959,45.691422,,-90.261902,-64.465714,,88.526123,50.696983
4358000000,-171.85995,45.550598,,-90.477501,-64.994972,,89.003395,50.561611
4359000000,-172.1906,45.495903,,-90.847412,-65.432045,,89.164284,50.288696
4360000000,-172.30533,45.188309,,-91.018623,-66.133461,,89.35553,50.105881
4361000000,-172.80547,45.216965,,-91.351692,-66.40889,,90.04615,49.941586
4362000000,-173.11835,45.009277,,-91.800308,-67.056953,,90.415962,49.652725
4363000000,-173.04628,45.032536,,-92.135155,-67.486893,,90.719582,49.553589
4364000000,-173.53673,44.620918,,-92.12973,-68.167007,,90.635292,49.180687
4365000000,-173.66797,44.380707,,-92.778793,-68.667213,,90.731148,48.881805
4366000000,-174.44409,44.190472,,-93.167412,-69.305244,,90.553696,48.411301
4367000000,-174.34335,44.291401,,-93.64505,-69.72435,,91.519386,48.280411
4368000000,-173.96115,44.134792,,-93.491875,-70.190414,,91.157837,48.1362
4369000000,-174.39914,43.957336,,-93.814095,-70.710205,,91.761711,47.903084
4370000000,-174.87695,43.752621,,-94.089912,-71.285393,,91.416893,47.608238
4371000000,-174.94104,43.59449,,-94.562996,-71.791702,,92.041199,47.338806
4372000000,-175.10423,43.365437,,-94.97934,-72.552338,,92.287773,47.230598
4373000000,-175.56335,43.074387,,-95.345497,-73.113335,,92.648781,46.910767
4374000000,-175.68495,43.26849,,-95.755341,-73.507996,,92.389252,46.544018
4375000000,-175.85231,43.101181,,-96.196541,-73.948463,,92.634766,46.410969
4376000000,-176.26324,42.611732,,-96.731094,-74.600395,,92.667198,46.16634
4377000000,-176.70369,42.641296,,-97.333603,-75.313148,,92.696297,45.806168
4378000000,-176.36526,42.25238,,-97.298904,-75.659523,,93.473419,45.731682
4379000000,-177.07985,42.232109,,-97.648659,-76.258209,,93.146248,45.271816
4380000000,-177.61169,42.174088,,-98.334,-76.701675,,93.412582,45.300861
4381000000,-177.71251,42.104488,,-98.794861,-77.395889,,93.603981,44.968868
4382000000,-177.69144,41.858349,,-98.949333,-77.721413,,93.611557,44.701992
4383000000,-178.18974,41.649807,,-99.212173,-78.22776,,93.771576,44.419788
4384000000,-178.41644,41.527279,,-99.762573,-78.793297,,93.761261,44.115791
4385000000,-178.75098,41.475605,,-100.16949,-79.343376,,94.110306,44.042103
4386000000,-178.95506,41.212288,,-100.44732,-79.837509,,94.193687,43.785667
4387000000,-178.90465,41.05405,,-100.85126,-80.44796,,94.236542,43.423702
4388000000,-179.25868,40.733974,,-101.32191,-80.826241,,94.424652,43.295856
4389000000,-179.40546,40.727333,,-101.84888,-81.340569,,94.410881,42.912109
4390000000,-179.8903,40.595673,,-102.27789,-81.833786,,94.086441,42.653656
4391000000,-179.89906,40.417763,,-102.83741,-82.506599,,94.504059,42.572357
4392000000,179.90442,40.292347,,-103.14974,-82.897675,,94.194275,42.160366
4393000000,179.28439,40.16737,,-103.67651,-83.260139,,94.482323,41.991653
4394000000,179.36688,39.902206,,-103.91143,-83.867607,,94.282249,41.811874
4395000000,179.1337,39.821331,,-104.34893,-84.217873,,94.568108,41.418579
4396000000,178.27391,39.51292,,-105.56181,-84.876266,,94.285423,41.079567
4397000000,178.09778,39.392399,,-105.8025,-85.421791,,94.466606,41.143723
4398000000,177.85989,39.443043,,-106.04306,-85.774017,,94.242302,40.543289
4399000000,178.26131,39.244038,,-106.28923,-86.240479,,94.37014,40.556652
4400000000,177.64348,38.902924,,-106.86606,-86.750877,,94.535233,40.212547
4401000000,177.18144,38.824295,,-107.44433,-87.302025,,94.669807,40.017021
4402000000,176.86108,38.663445,,-108.11423,-87.730675,,94.986206,39.902119
4403000000,176.75969,38.576771,,-108.63435,-88.211349,,94.955696,39.657211
4404000000,176.7326,38.682587,,-108.89925,-88.649055,,94.856354,39.271908
4405000000,176.09123,38.264091,,-109.65344,-89.260849,,94.648071,39.037594
4406000000,175.799,38.163181,,-110.43096,-89.704605,,94.93351,38.806591
4407000000,175.7372,37.931892,,-110.57997,-90.283058,,94.72599,38.605831
4408000000,175.5195,37.67815,,-111.0882,-90.754364,,94.83886,38.263096
4409000000,175.26825,37.634983,,-111.62826,-91.137711,,94.822121,38.103046
4410000000,175.07951,37.578724,,-112.15734,-91.377144,,94.762596,37.836884
