Freq(Hz),S11 Log Mag(dB),S21 Log Mag(dB),,S11 BSF HFSS Mag,S21 BSF HFSS Mag
4023000000,-11.258108,-27.168299,,-4.97410663,-6.325339419
4024000000,-11.065491,-27.095787,,-4.986756152,-6.313099804
4025000000,-10.912848,-27.058601,,-4.99956513,-6.300805782
4026000000,-10.775728,-26.950071,,-5.012534013,-6.288458062
4027000000,-10.603808,-26.915417,,-5.025663263,-6.276057351
4028000000,-10.505183,-26.90856,,-5.038953352,-6.26360436
4029000000,-10.360879,-26.823879,,-5.05240477,-6.2510998
4030000000,-10.263719,-26.813921,,-5.066018017,-6.238544383
4031000000,-10.09086,-26.733545,,-5.079793606,-6.225938823
4032000000,-10.002439,-26.684513,,-5.093732063,-6.213283834
4033000000,-9.887888,-26.646076,,-5.107833928,-6.200580133
4034000000,-9.7896719,-26.551041,,-5.122099752,-6.187828436
4035000000,-9.643157,-26.445578,,-5.136530101,-6.175029461
4036000000,-9.5567884,-26.427923,,-5.151125551,-6.162183928
4037000000,-9.4671783,-26.370584,,-5.165886692,-6.149292557
4038000000,-9.3667669,-26.292528,,-5.180814127,-6.136356069
4039000000,-9.2637568,-26.282877,,-5.195908471,-6.123375187
4040000000,-9.1598663,-26.232601,,-5.211170351,-6.110350633
4041000000,-9.045661,-26.158953,,-5.226600409,-6.097283132
4042000000,-8.9769249,-26.108114,,-5.242199295,-6.08417341
4043000000,-8.8957472,-26.141361,,-5.257967676,-6.071022192
4044000000,-8.7681999,-26.041582,,-5.273906228,-6.057830205
4045000000,-8.6938934,-25.970089,,-5.290015641,-6.044598179
4046000000,-8.6108179,-25.920002,,-5.306296618,-6.03132684
4047000000,-8.5202255,-25.830208,,-5.322749873,-6.01801692
4048000000,-8.4561634,-25.778929,,-5.339376133,-6.004669149
4049000000,-8.3639269,-25.764448,,-5.356176137,-5.991284259
4050000000,-8.2601833,-25.624273,,-5.373150635,-5.97786298
4051000000,-8.1892376,-25.584803,,-5.390300392,-5.964406048
4052000000,-8.1790962,-25.538948,,-5.407626183,-5.950914194
4053000000,-8.0718269,-25.430779,,-5.425128797,-5.937388155
4054000000,-7.9984608,-25.358706,,-5.442809033,-5.923828664
4055000000,-7.9314384,-25.274632,,-5.460667704,-5.910236458
4056000000,-7.8603749,-25.175068,,-5.478705634,-5.896612274
4057000000,-7.8028817,-25.124126,,-5.496923661,-5.882956848
4058000000,-7.7368622,-25.03056,,-5.515322632,-5.869270919
4059000000,-7.6917534,-24.91576,,-5.53390341,-5.855555225
4060000000,-7.6538343,-24.856892,,-5.552666867,-5.841810504
4061000000,-7.5626054,-24.781,,-5.571613888,-5.828037497
4062000000,-7.494441,-24.680853,,-5.590745371,-5.814236944
4063000000,-7.4418468,-24.62966,,-5.610062225,-5.800409585
4064000000,-7.4349241,-24.559198,,-5.629565372,-5.786556161
4065000000,-7.3480396,-24.467709,,-5.649255747,-5.772677413
4066000000,-7.2826953,-24.433224,,-5.669134294,-5.758774085
4067000000,-7.227294,-24.336031,,-5.689201972,-5.744846917
4068000000,-7.1721897,-24.236296,,-5.709459752,-5.730896653
4069000000,-7.1546569,-24.162983,,-5.729908615,-5.716924036
4070000000,-7.1089134,-24.04851,,-5.750549556,-5.70292981
4071000000,-7.0389309,-23.984451,,-5.771383582,-5.688914717
4072000000,-6.9955263,-23.896889,,-5.792411711,-5.674879502
4073000000,-6.9988289,-23.845926,,-5.813634974,-5.66082491
4074000000,-6.9503899,-23.763083,,-5.835054415,-5.646751684
4075000000,-6.9271688,-23.706312,,-5.856671089,-5.632660569
4076000000,-6.8914413,-23.598541,,-5.878486064,-5.618552309
4077000000,-6.8913074,-23.517073,,-5.900500418,-5.604427651
4078000000,-6.8307729,-23.4561,,-5.922715244,-5.590287338
4079000000,-6.7825732,-23.395802,,-5.945131646,-5.576132115
4080000000,-6.7031569,-23.29826,,-5.967750741,-5.561962728
4081000000,-6.7372279,-23.278488,,-5.990573657,-5.547779921
4082000000,-6.6365719,-23.126438,,-6.013601535,-5.533584439
4083000000,-6.6256638,-23.088097,,-6.036835527,-5.519377028
4084000000,-6.5810313,-22.966047,,-6.060276801,-5.505158431
4085000000,-6.603972,-22.983061,,-6.083926532,-5.490929393
4086000000,-6.51192,-22.841747,,-6.107785912,-5.476690659
4087000000,-6.5352526,-22.790199,,-6.131856143,-5.462442973
4088000000,-6.4957156,-22.711403,,-6.15613844,-5.448187078
4089000000,-6.4276423,-22.625673,,-6.18063403,-5.433923718
4090000000,-6.4266605,-22.540579,,-6.205344152,-5.419653636
4091000000,-6.4284344,-22.484632,,-6.230270058,-5.405377576
4092000000,-6.3691273,-22.35603,,-6.255413014,-5.391096278
4093000000,-6.3451595,-22.287586,,-6.280774296,-5.376810485
4094000000,-6.32511,-22.193825,,-6.306355192,-5.362520939
4095000000,-6.3209066,-22.126841,,-6.332157007,-5.34822838
4096000000,-6.2950406,-22.014402,,-6.358181052,-5.333933549
4097000000,-6.2434306,-21.902264,,-6.384428657,-5.319637184
4098000000,-6.2200227,-21.831539,,-6.41090116,-5.305340025
4099000000,-6.2607756,-21.76708,,-6.437599913,-5.29104281
4100000000,-6.1695833,-21.649193,,-6.464526282,-5.276746276
4101000000,-6.2075949,-21.571611,,-6.491681643,-5.26245116
4102000000,-6.1639853,-21.514849,,-6.519067386,-5.248158197
4103000000,-6.1688571,-21.461012,,-6.546684915,-5.233868123
4104000000,-6.1501098,-21.339447,,-6.574535645,-5.21958167
4105000000,-6.0985289,-21.267817,,-6.602621003,-5.205299571
4106000000,-6.1019626,-21.166788,,-6.630942432,-5.191022558
4107000000,-6.0812039,-21.072136,,-6.659501383,-5.176751362
4108000000,-6.0637069,-20.974325,,-6.688299324,-5.162486712
4109000000,-6.091599,-20.923878,,-6.717337735,-5.148229336
4110000000,-6.0582972,-20.824665,,-6.746618106,-5.133979961
4111000000,-6.0155187,-20.75351,,-6.776141942,-5.119739312
4112000000,-5.9905267,-20.635202,,-6.805910763,-5.105508114
4113000000,-6.0140052,-20.601194,,-6.835926097,-5.091287088
4114000000,-6.0104156,-20.514921,,-6.866189488,-5.077076957
4115000000,-6.0230794,-20.431416,,-6.896702494,-5.06287844
4116000000,-5.975781,-20.33005,,-6.927466682,-5.048692254
4117000000,-5.9805279,-20.267,,-6.958483635,-5.034519117
4118000000,-5.9691591,-20.207903,,-6.989754948,-5.020359742
4119000000,-5.9558382,-20.109369,,-7.021282229,-5.006214843
4120000000,-5.9836092,-20.069319,,-7.053067099,-4.99208513
4121000000,-5.9164591,-19.921207,,-7.085111192,-4.977971313
4122000000,-5.9730864,-19.893799,,-7.117416154,-4.963874099
4123000000,-5.919045,-19.771025,,-7.149983646,-4.949794193
4124000000,-5.9635768,-19.736217,,-7.18281534,-4.935732297
4125000000,-5.9448223,-19.623222,,-7.215912921,-4.921689113
4126000000,-5.9570689,-19.534004,,-7.249278089,-4.907665339
4127000000,-5.956501,-19.439417,,-7.282912555,-4.893661672
4128000000,-5.9686441,-19.345501,,-7.316818043,-4.879678805
4129000000,-5.9323931,-19.237637,,-7.350996291,-4.86571743
4130000000,-5.9303465,-19.170059,,-7.385449049,-4.851778237
4131000000,-5.9371915,-19.05794,,-7.420178079,-4.837861912
4132000000,-5.9404011,-19.008402,,-7.455185158,-4.823969139
4133000000,-5.9650931,-18.921774,,-7.490472075,-4.810100599
4134000000,-5.9483914,-18.81949,,-7.52604063,-4.796256971
4135000000,-5.9373031,-18.745987,,-7.561892639,-4.782438932
4136000000,-5.9531641,-18.67601,,-7.598029927,-4.768647152
4137000000,-5.9429531,-18.550463,,-7.634454335,-4.754882304
4138000000,-5.9451027,-18.494881,,-7.671167715,-4.741145054
4139000000,-5.9351864,-18.39736,,-7.70817193,-4.727436065
4140000000,-5.9531655,-18.328714,,-7.745468858,-4.713756
4141000000,-5.9483933,-18.267986,,-7.783060389,-4.700105514
4142000000,-5.958077,-18.149677,,-7.820948424,-4.686485264
4143000000,-5.9541769,-18.054018,,-7.859134877,-4.672895899
4144000000,-6.0121255,-18.019444,,-7.897621673,-4.659338068
4145000000,-6.0063453,-17.923134,,-7.936410751,-4.645812414
4146000000,-6.0043459,-17.817387,,-7.97550406,-4.632319578
4147000000,-6.0137877,-17.737953,,-8.014903563,-4.618860198
4148000000,-6.0357313,-17.683783,,-8.054611231,-4.605434906
4149000000,-6.0050945,-17.567574,,-8.09462905,-4.592044332
4150000000,-6.0105267,-17.471392,,-8.134959016,-4.578689102
4151000000,-6.0510316,-17.398561,,-8.175603135,-4.565369837
4152000000,-6.1009459,-17.335112,,-8.216563426,-4.552087156
4153000000,-6.0323391,-17.199211,,-8.257841916,-4.538841672
4154000000,-6.052001,-17.120012,,-8.299440646,-4.525633995
4155000000,-6.1058245,-17.084715,,-8.341361665,-4.51246473
4156000000,-6.1109352,-16.969532,,-8.383607033,-4.499334478
4157000000,-6.1134572,-16.90205,,-8.426178818,-4.486243837
4158000000,-6.1052904,-16.821615,,-8.469079101,-4.473193399
4159000000,-6.1676478,-16.763268,,-8.512309969,-4.460183753
4160000000,-6.1763458,-16.667015,,-8.555873519,-4.447215481
4161000000,-6.1870532,-16.542542,,-8.599771857,-4.434289162
4162000000,-6.2045555,-16.464556,,-8.644007097,-4.421405372
4163000000,-6.2068982,-16.386585,,-8.688581361,-4.408564678
4164000000,-6.2369528,-16.290236,,-8.733496779,-4.395767647
4165000000,-6.2060585,-16.186071,,-8.778755485,-4.383014838
4166000000,-6.2649345,-16.114384,,-8.824359625,-4.370306806
4167000000,-6.2163925,-16.000725,,-8.870311345,-4.3576441
4168000000,-6.2807875,-15.913094,,-8.916612801,-4.345027265
4169000000,-6.32407,-15.83258,,-8.963266153,-4.332456842
4170000000,-6.3348746,-15.763523,,-9.010273564,-4.319933365
4171000000,-6.34343,-15.661847,,-9.057637203,-4.307457362
4172000000,-6.4053507,-15.613997,,-9.105359239,-4.295029357
4173000000,-6.4414148,-15.524738,,-9.153441847,-4.282649869
4174000000,-6.3808789,-15.391171,,-9.201887202,-4.270319411
4175000000,-6.4279652,-15.314214,,-9.25069748,-4.258038489
4176000000,-6.4423676,-15.199831,,-9.299874857,-4.245807606
4177000000,-6.5265174,-15.164893,,-9.349421509,-4.233627258
4178000000,-6.5158644,-15.036433,,-9.39933961,-4.221497935
4179000000,-6.5475454,-14.962141,,-9.44963133,-4.209420122
4180000000,-6.5676775,-14.888904,,-9.500298839,-4.197394296
4181000000,-6.5711551,-14.797938,,-9.551344297,-4.185420932
4182000000,-6.6382837,-14.737562,,-9.602769864,-4.173500495
4183000000,-6.6368423,-14.655455,,-9.654577688,-4.161633446
4184000000,-6.6881504,-14.570619,,-9.70676991,-4.14982024
4185000000,-6.6812372,-14.469257,,-9.759348664,-4.138061326
4186000000,-6.7375045,-14.431959,,-9.812316068,-4.126357144
4187000000,-6.7698469,-14.307682,,-9.865674231,-4.114708133
4188000000,-6.7799172,-14.266424,,-9.919425247,-4.10311472
4189000000,-6.7736897,-14.148225,,-9.973571193,-4.09157733
4190000000,-6.7942286,-14.046528,,-10.02811413,-4.080096379
4191000000,-6.8408751,-14.016956,,-10.08305609,-4.068672277
4192000000,-6.8764629,-13.921616,,-10.1383991,-4.057305428
4193000000,-6.8940763,-13.847731,,-10.19414516,-4.04599623
4194000000,-6.9967499,-13.794006,,-10.25029622,-4.034745073
4195000000,-6.9874268,-13.659613,,-10.30685424,-4.023552341
4196000000,-7.0038519,-13.594762,,-10.36382112,-4.012418411
4197000000,-7.0782938,-13.546605,,-10.42119873,-4.001343653
4198000000,-7.0679941,-13.446352,,-10.47898892,-3.990328432
4199000000,-7.1034417,-13.347973,,-10.53719349,-3.979373103
4200000000,-7.119606,-13.285946,,-10.5958142,-3.968478016
4201000000,-7.2043033,-13.205222,,-10.65485275,-3.957643515
4202000000,-7.2588482,-13.135074,,-10.71431082,-3.946869935
4203000000,-7.2549648,-13.053452,,-10.77419002,-3.936157605
4204000000,-7.2873597,-12.958575,,-10.83449191,-3.925506847
4205000000,-7.3489165,-12.902885,,-10.89521798,-3.914917975
4206000000,-7.3952451,-12.806497,,-10.95636966,-3.904391297
4207000000,-7.3953114,-12.736945,,-11.01794832,-3.893927113
4208000000,-7.4089603,-12.654016,,-11.07995526,-3.883525717
4209000000,-7.4746232,-12.592147,,-11.14239169,-3.873187395
4210000000,-7.5206494,-12.54024,,-11.20525873,-3.862912424
4211000000,-7.5311494,-12.420999,,-11.26855744,-3.852701078
4212000000,-7.5403886,-12.318219,,-11.33228875,-3.842553618
4213000000,-7.6202822,-12.26639,,-11.39645353,-3.832470304
4214000000,-7.6619763,-12.164489,,-11.46105251,-3.822451382
4215000000,-7.6860886,-12.103977,,-11.52608632,-3.812497097
4216000000,-7.7406335,-12.031454,,-11.59155548,-3.802607682
4217000000,-7.7559161,-11.960538,,-11.65746037,-3.792783365
4218000000,-7.8137827,-11.867953,,-11.72380123,-3.783024365
4219000000,-7.8608189,-11.786957,,-11.79057818,-3.773330895
4220000000,-7.9205141,-11.711282,,-11.85779118,-3.763703159
4221000000,-7.9798474,-11.666088,,-11.92544001,-3.754141355
4222000000,-8.0145168,-11.604126,,-11.99352431,-3.744645672
4223000000,-8.080266,-11.517481,,-12.06204353,-3.735216293
4224000000,-8.0928249,-11.433516,,-12.13099693,-3.725853393
4225000000,-8.112174,-11.370105,,-12.20038357,-3.716557139
4226000000,-8.154582,-11.269397,,-12.27020229,-3.707327691
4227000000,-8.2321501,-11.238252,,-12.34045174,-3.698165201
4228000000,-8.2824984,-11.144263,,-12.41113029,-3.689069814
4229000000,-8.3396721,-11.101295,,-12.48223609,-3.680041666
4230000000,-8.4267931,-11.019336,,-12.55376704,-3.671080889
4231000000,-8.4348001,-10.904332,,-12.62572072,-3.662187603
4232000000,-8.4796343,-10.840803,,-12.69809447,-3.653361923
4233000000,-8.5239687,-10.768886,,-12.77088529,-3.644603956
4234000000,-8.6049414,-10.748804,,-12.84408987,-3.635913803
4235000000,-8.6480293,-10.661645,,-12.91770456,-3.627291555
4236000000,-8.735158,-10.580156,,-12.99172534,-3.618737296
4237000000,-8.7671652,-10.522351,,-13.06614785,-3.610251104
4238000000,-8.8502235,-10.466949,,-13.14096729,-3.601833048
4239000000,-8.8471422,-10.359619,,-13.21617847,-3.59348319
4240000000,-8.8998947,-10.319698,,-13.29177577,-3.585201586
4241000000,-8.9920492,-10.233871,,-13.36775309,-3.576988283
4242000000,-9.0272617,-10.158889,,-13.44410386,-3.56884332
4243000000,-9.105299,-10.111835,,-13.520821,-3.56076673
4244000000,-9.1897373,-10.04915,,-13.59789692,-3.552758538
4245000000,-9.1741667,-9.9672489,,-13.67532345,-3.544818762
4246000000,-9.2208681,-9.9122849,,-13.75309185,-3.536947413
4247000000,-9.2912493,-9.858592,,-13.83119277,-3.529144494
4248000000,-9.3209515,-9.7839642,,-13.90961622,-3.521410001
4249000000,-9.3745756,-9.7110777,,-13.98835154,-3.513743923
4250000000,-9.3930092,-9.6665421,,-14.06738738,-3.506146241
4251000000,-9.4938431,-9.594162,,-14.14671166,-3.498616931
4252000000,-9.538723,-9.5050087,,-14.22631153,-3.491155959
4253000000,-9.5856037,-9.4619284,,-14.30617335,-3.483763285
4254000000,-9.6686392,-9.404851,,-14.38628266,-3.476438864
4255000000,-9.7455349,-9.3323488,,-14.46662412,-3.469182641
4256000000,-9.7865486,-9.2563677,,-14.5471815,-3.461994555
4257000000,-9.8608656,-9.2026339,,-14.62793763,-3.45487454
4258000000,-9.9022503,-9.1114216,,-14.70887438,-3.44782252
4259000000,-9.9929638,-9.0573664,,-14.7899726,-3.440838414
4260000000,-10.025312,-8.9836359,,-14.87121208,-3.433922134
4261000000,-10.112303,-8.934659,,-14.95257155,-3.427073586
4262000000,-10.219646,-8.8773584,,-15.03402858,-3.420292667
4263000000,-10.231857,-8.7905645,,-15.11555961,-3.413579269
4264000000,-10.253329,-8.7315331,,-15.19713987,-3.406933279
4265000000,-10.37752,-8.7002516,,-15.27874332,-3.400354574
4266000000,-10.440494,-8.6328554,,-15.36034269,-3.393843026
4267000000,-10.531895,-8.5808783,,-15.44190936,-3.387398502
4268000000,-10.528059,-8.4790125,,-15.52341338,-3.381020861
4269000000,-10.620095,-8.4633551,,-15.6048234,-3.374709955
4270000000,-10.713522,-8.4130812,,-15.68610666,-3.368465632
4271000000,-10.769969,-8.3251295,,-15.76722897,-3.362287733
4272000000,-10.802528,-8.2757206,,-15.84815464,-3.356176091
4273000000,-10.853938,-8.2387905,,-15.92884649,-3.350130536
4274000000,-10.935802,-8.1694651,,-16.00926583,-3.344150889
4275000000,-10.973249,-8.1284084,,-16.08937242,-3.338236967
4276000000,-11.091983,-8.0932293,,-16.16912446,-3.33238858
4277000000,-11.120654,-8.0161695,,-16.24847862,-3.326605534
4278000000,-11.188263,-7.9660821,,-16.32738996,-3.320887626
4279000000,-11.262423,-7.9189954,,-16.40581202,-3.315234651
4280000000,-11.304053,-7.8394608,,-16.48369676,-3.309646396
4281000000,-11.36343,-7.7875447,,-16.56099461,-3.304122643
4282000000,-11.461082,-7.7421675,,-16.63765451,-3.298663168
4283000000,-11.550484,-7.7003279,,-16.71362388,-3.293267742
4284000000,-11.600633,-7.6568232,,-16.78884873,-3.287936132
4285000000,-11.648026,-7.6050606,,-16.86327367,-3.282668098
4286000000,-11.741595,-7.5906234,,-16.93684199,-3.277463394
4287000000,-11.770154,-7.4981861,,-17.00949573,-3.272321772
4288000000,-11.818736,-7.4379277,,-17.08117574,-3.267242976
4289000000,-11.906718,-7.3966689,,-17.15182181,-3.262226746
4290000000,-11.965158,-7.3254232,,-17.22137276,-3.257272817
4291000000,-12.04141,-7.2875462,,-17.28976656,-3.25238092
4292000000,-12.141808,-7.2486844,,-17.35694045,-3.247550781
4293000000,-12.144233,-7.2121615,,-17.42283111,-3.242782119
4294000000,-12.225026,-7.1457796,,-17.4873748,-3.238074652
4295000000,-12.331862,-7.112668,,-17.55050753,-3.23342809
4296000000,-12.356652,-7.0728707,,-17.61216525,-3.228842142
4297000000,-12.423662,-7.0174422,,-17.67228405,-3.22431651
4298000000,-12.468204,-6.9944224,,-17.73080034,-3.219850892
4299000000,-12.544658,-6.9094419,,-17.78765109,-3.215444983
4300000000,-12.563147,-6.9062858,,-17.84277405,-3.211098473
4301000000,-12.624548,-6.834619,,-17.89610796,-3.206811047
4302000000,-12.670836,-6.7903795,,-17.94759283,-3.202582389
4303000000,-12.73799,-6.7703409,,-17.99717016,-3.198412176
4304000000,-12.830786,-6.7003899,,-18.04478319,-3.194300082
4305000000,-12.841453,-6.668817,,-18.09037714,-3.190245779
4306000000,-12.884609,-6.6152296,,-18.1338995,-3.186248932
4307000000,-12.947341,-6.5853553,,-18.17530022,-3.182309206
4308000000,-13.007685,-6.5281844,,-18.21453202,-3.178426259
4309000000,-13.040663,-6.4937038,,-18.25155055,-3.174599748
4310000000,-13.092176,-6.4816113,,-18.28631469,-3.170829327
4311000000,-13.095058,-6.4467988,,-18.3187867,-3.167114645
4312000000,-13.182558,-6.408926,,-18.34893248,-3.163455347
4313000000,-13.248199,-6.3934107,,-18.37672171,-3.159851079
4314000000,-13.264696,-6.3345904,,-18.40212805,-3.156301479
4315000000,-13.309481,-6.2685337,,-18.42512924,-3.152806185
4316000000,-13.352397,-6.2522612,,-18.44570729,-3.149364833
4317000000,-13.363887,-6.2132587,,-18.46384853,-3.145977052
4318000000,-13.405279,-6.1905351,,-18.47954372,-3.142642473
4319000000,-13.446136,-6.1373105,,-18.49278805,-3.139360721
4320000000,-13.49408,-6.1080685,,-18.50358126,-3.136131421
4321000000,-13.522083,-6.0587277,,-18.51192753,-3.132954192
4322000000,-13.544489,-6.062809,,-18.51783554,-3.129828655
4323000000,-13.573991,-5.9876661,,-18.52131836,-3.126754426
4324000000,-13.55022,-5.9606318,,-18.52239343,-3.123731119
4325000000,-13.638955,-5.9336553,,-18.52108238,-3.120758345
4326000000,-13.696742,-5.9067869,,-18.51741097,-3.117835716
4327000000,-13.724221,-5.8739729,,-18.51140892,-3.114962838
4328000000,-13.765704,-5.8374448,,-18.50310974,-3.112139317
4329000000,-13.806257,-5.8216391,,-18.49255055,-3.109364758
4330000000,-13.810334,-5.7806964,,-18.47977186,-3.106638764
4331000000,-13.831432,-5.7465053,,-18.46481738,-3.103960934
4332000000,-13.844783,-5.7504444,,-18.4477338,-3.101330867
4333000000,-13.849505,-5.6798806,,-18.4285705,-3.098748161
4334000000,-13.908339,-5.6476173,,-18.40737937,-3.096212411
4335000000,-13.898802,-5.6235633,,-18.38421454,-3.093723212
4336000000,-13.914263,-5.6016774,,-18.35913211,-3.091280157
4337000000,-13.872932,-5.5816631,,-18.33218993,-3.088882838
4338000000,-13.863202,-5.5566983,,-18.30344732,-3.086530845
4339000000,-13.921229,-5.5455065,,-18.27296487,-3.084223768
4340000000,-13.931445,-5.5203867,,-18.24080416,-3.081961194
4341000000,-13.912318,-5.4746046,,-18.20702752,-3.079742711
4342000000,-13.917666,-5.4728179,,-18.17169787,-3.077567906
4343000000,-13.972802,-5.4345903,,-18.13487842,-3.075436364
4344000000,-13.979326,-5.3878026,,-18.09663254,-3.07334767
4345000000,-13.936853,-5.3851786,,-18.05702351,-3.071301407
4346000000,-13.941375,-5.3584089,,-18.01611438,-3.069297159
4347000000,-13.921748,-5.3211665,,-17.97396776,-3.067334509
4348000000,-13.938586,-5.2945881,,-17.9306457,-3.065413039
4349000000,-13.919813,-5.2774024,,-17.88620954,-3.06353233
4350000000,-13.965035,-5.2659965,,-17.84071975,-3.061691965
4351000000,-13.908592,-5.2252889,,-17.79423583,-3.059891523
4352000000,-13.914021,-5.2205863,,-17.74681624,-3.058130585
4353000000,-13.888658,-5.2113638,,-17.69851822,-3.056408733
4354000000,-13.934089,-5.1976213,,-17.6493978,-3.054725546
4355000000,-13.862275,-5.1362643,,-17.59950965,-3.053080604
4356000000,-13.820391,-5.1378908,,-17.54890708,-3.051473488
4357000000,-13.856703,-5.114511,,-17.49764196,-3.049903778
4358000000,-13.79148,-5.0941486,,-17.44576468,-3.048371054
4359000000,-13.863524,-5.063211,,-17.39332412,-3.046874897
4360000000,-13.855926,-5.0684514,,-17.34036762,-3.045414887
4361000000,-13.790572,-5.0368056,,-17.286941,-3.043990605
4362000000,-13.838557,-5.001195,,-17.23308849,-3.042601633
4363000000,-13.780692,-5.0127568,,-17.17885277,-3.041247551
4364000000,-13.73538,-4.9764252,,-17.12427499,-3.039927942
4365000000,-13.760453,-4.981595,,-17.06939472,-3.038642389
4366000000,-13.716619,-4.9562011,,-17.01425002,-3.037390474
4367000000,-13.708865,-4.9278226,,-16.95887741,-3.03617178
4368000000,-13.628582,-4.9263287,,-16.90331194,-3.034985893
4369000000,-13.596732,-4.8951111,,-16.8475872,-3.033832396
4370000000,-13.661358,-4.8819976,,-16.79173531,-3.032710876
4371000000,-13.619788,-4.8775148,,-16.73578701,-3.031620918
4372000000,-13.598783,-4.8454757,,-16.67977163,-3.030562111
4373000000,-13.537652,-4.8203883,,-16.62371721,-3.029534041
4374000000,-13.51791,-4.8096199,,-16.56765042,-3.028536298
4375000000,-13.518228,-4.7875333,,-16.51159672,-3.027568471
4376000000,-13.48177,-4.7932081,,-16.45558029,-3.026630152
4377000000,-13.436976,-4.7716556,,-16.39962414,-3.025720933
4378000000,-13.363964,-4.7404718,,-16.34375013,-3.024840406
4379000000,-13.420719,-4.7469707,,-16.28797899,-3.023988166
4380000000,-13.37298,-4.7297521,,-16.23233036,-3.023163807
4381000000,-13.334585,-4.730659,,-16.17682288,-3.022366928
4382000000,-13.318362,-4.7028189,,-16.12147414,-3.021597124
4383000000,-13.294284,-4.70047,,-16.06630079,-3.020853996
4384000000,-13.263713,-4.6951828,,-16.01131856,-3.020137144
4385000000,-13.227193,-4.6669269,,-15.95654227,-3.019446169
4386000000,-13.194174,-4.6229615,,-15.90198591,-3.018780675
4387000000,-13.125759,-4.6422453,,-15.84766261,-3.018140267
4388000000,-13.102629,-4.6295199,,-15.79358476,-3.01752455
4389000000,-13.054062,-4.6228671,,-15.73976396,-3.016933132
4390000000,-13.011447,-4.6062822,,-15.68621111,-3.016365622
4391000000,-12.96594,-4.6373625,,-15.63293642,-3.015821631
4392000000,-12.942544,-4.5772529,,-15.57994942,-3.015300771
4393000000,-12.926054,-4.5938334,,-15.52725905,-3.014802657
4394000000,-12.895461,-4.586535,,-15.4748736,-3.014326904
4395000000,-12.813072,-4.5325232,,-15.42280084,-3.013873128
4396000000,-12.824073,-4.5483932,,-15.37104795,-3.01344095
4397000000,-12.789233,-4.5303488,,-15.3196216,-3.013029991
4398000000,-12.80258,-4.5252805,,-15.26852799,-3.012639872
4399000000,-12.714108,-4.5143571,,-15.21777281,-3.012270218
4400000000,-12.705963,-4.4728427,,-15.16736133,-3.011920655
4401000000,-12.673391,-4.5122204,,-15.11729837,-3.011590813
4402000000,-12.62198,-4.4669151,,-15.06758836,-3.011280319
4403000000,-12.633119,-4.5093942,,-15.01823533,-3.010988808
4404000000,-12.604518,-4.5024643,,-14.96924295,-3.010715912
4405000000,-12.554699,-4.4690747,,-14.92061454,-3.010461267
4406000000,-12.488292,-4.4472408,,-14.8723531,-3.010224511
4407000000,-12.430655,-4.4148583,,-14.8244613,-3.010005285
4408000000,-12.432628,-4.4558749,,-14.77694152,-3.009803229
4409000000,-12.392266,-4.4216037,,-14.72979586,-3.009617988
4410000000,-12.364836,-4.4232993,,-14.68302614,-3.009449208
4411000000,-12.324972,-4.4415674,,-14.63663394,-3.009296537
4412000000,-12.322528,-4.4250073,,-14.59062061,-3.009159624
4413000000,-12.241604,-4.409904,,-14.54498725,-3.009038123
4414000000,-12.256,-4.4205813,,-14.49973476,-3.008931688
4415000000,-12.175028,-4.4338937,,-14.45486383,-3.008839975
4416000000,-12.144759,-4.369441,,-14.41037498,-3.008762643
4417000000,-12.085136,-4.3755374,,-14.36626852,-3.008699354
4418000000,-12.08814,-4.405117,,-14.3225446,-3.008649769
4419000000,-12.023762,-4.3506875,,-14.27920322,-3.008613556
4420000000,-12.001309,-4.3437796,,-14.23624423,-3.00859038
4421000000,-11.977089,-4.3315358,,-14.19366732,-3.008579913
4422000000,-11.925589,-4.3422799,,-14.15147206,-3.008581826
4423000000,-11.933207,-4.3457689,,-14.10965788,-3.008595794
4424000000,-11.845853,-4.3340783,,-14.06822411,-3.008621493
4425000000,-11.856192,-4.3274832,,-14.02716997,-3.008658603
4426000000,-11.783763,-4.3269777,,-13.98649455,-3.008706805
4427000000,-11.7414,-4.3241949,,-13.94619686,-3.008765781
4428000000,-11.698939,-4.3196206,,-13.90627582,-3.008835219
4429000000,-11.69118,-4.317565,,-13.86673026,-3.008914806
4430000000,-11.651038,-4.2720613,,-13.82755894,-3.009004234
4431000000,-11.569984,-4.2925134,,-13.78876053,-3.009103194
4432000000,-11.556137,-4.2746015,,-13.75033363,-3.009211383
4433000000,-11.551403,-4.2932425,,-13.71227679,-3.009328498
4434000000,-11.480124,-4.2940116,,-13.67458849,-3.009454238
4435000000,-11.492313,-4.2873878,,-13.63726715,-3.009588308
4436000000,-11.420112,-4.2974663,,-13.60031115,-3.00973041
4437000000,-11.402155,-4.2583933,,-13.56371882,-3.009880254
4438000000,-11.37885,-4.2552781,,-13.52748843,-3.010037547
4439000000,-11.312736,-4.266326,,-13.49161823,-3.010202002
4440000000,-11.266287,-4.2417331,,-13.45610642,-3.010373334
4441000000,-11.232544,-4.2469935,,-13.42095117,-3.01055126
4442000000,-11.244098,-4.2499709,,-13.38615062,-3.010735497
4443000000,-11.187014,-4.2348161,,-13.35170288,-3.01092577
4444000000,-11.175878,-4.2581105,,-13.31760603,-3.0111218
4445000000,-11.112397,-4.2393403,,-13.28385814,-3.011323315
