!CSV A.01.01
!Agilent Technologies,E8362C,MY49020225,A.09.42.22
!Agilent E8362C: A.09.42.22
!Date: Thursday, February 25, 2016 16:42:25
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11 Log Mag(dB)
1617000000,-1.1987278
1618000000,-1.1986073
1619000000,-1.1967177
1620000000,-1.2052443
1621000000,-1.1777823
1622000000,-1.1877201
1623000000,-1.1956284
1624000000,-1.1783626
1625000000,-1.1618061
1626000000,-1.1915054
1627000000,-1.1954184
1628000000,-1.1532621
1629000000,-1.18475
1630000000,-1.1762329
1631000000,-1.1873124
1632000000,-1.1971577
1633000000,-1.1866648
1634000000,-1.2074683
1635000000,-1.1981486
1636000000,-1.1845092
1637000000,-1.1801027
1638000000,-1.1785828
1639000000,-1.1918322
1640000000,-1.1853456
1641000000,-1.1994522
1642000000,-1.1716988
1643000000,-1.2038726
1644000000,-1.1926767
1645000000,-1.1772534
1646000000,-1.2031115
1647000000,-1.2089814
1648000000,-1.2122636
1649000000,-1.1994139
1650000000,-1.2194067
1651000000,-1.1909953
1652000000,-1.220099
1653000000,-1.1982521
1654000000,-1.1891584
1655000000,-1.1762125
1656000000,-1.1937449
1657000000,-1.1628598
1658000000,-1.2027558
1659000000,-1.1890607
1660000000,-1.1686209
1661000000,-1.1767894
1662000000,-1.1650075
1663000000,-1.1709499
1664000000,-1.1928564
1665000000,-1.1663518
1666000000,-1.184864
1667000000,-1.2200078
1668000000,-1.1680201
1669000000,-1.1800119
1670000000,-1.190047
1671000000,-1.1711611
1672000000,-1.1337157
1673000000,-1.1710035
1674000000,-1.1707948
1675000000,-1.197145
1676000000,-1.1830211
1677000000,-1.1696182
1678000000,-1.1635541
1679000000,-1.1711402
1680000000,-1.202154
1681000000,-1.1891009
1682000000,-1.2027601
1683000000,-1.1913934
1684000000,-1.207688
1685000000,-1.1951046
1686000000,-1.2174993
1687000000,-1.1884818
1688000000,-1.211157
1689000000,-1.2005019
1690000000,-1.2005166
1691000000,-1.2251068
1692000000,-1.1961628
1693000000,-1.1915479
1694000000,-1.197597
1695000000,-1.1771432
1696000000,-1.1802609
1697000000,-1.1873595
1698000000,-1.2083097
1699000000,-1.2095364
1700000000,-1.171042
1701000000,-1.1792655
1702000000,-1.1703546
1703000000,-1.1557581
1704000000,-1.1643945
1705000000,-1.1652395
1706000000,-1.1865711
1707000000,-1.2041459
1708000000,-1.1840696
1709000000,-1.2009039
1710000000,-1.1980174
1711000000,-1.1641768
1712000000,-1.2066691
1713000000,-1.1601801
1714000000,-1.1969831
1715000000,-1.2072309
1716000000,-1.1879816
1717000000,-1.1671102
1718000000,-1.2089154
1719000000,-1.2122386
1720000000,-1.1935272
1721000000,-1.1874789
1722000000,-1.2005014
1723000000,-1.1896143
1724000000,-1.203145
1725000000,-1.2142866
1726000000,-1.1882689
1727000000,-1.1902148
1728000000,-1.2011594
1729000000,-1.2196661
1730000000,-1.2162757
1731000000,-1.1836652
1732000000,-1.1848795
1733000000,-1.1808532
1734000000,-1.2059276
1735000000,-1.2084113
1736000000,-1.1950998
1737000000,-1.1754318
1738000000,-1.1877491
1739000000,-1.1746222
1740000000,-1.1594597
1741000000,-1.1877584
1742000000,-1.1841462
1743000000,-1.1722356
1744000000,-1.1861145
1745000000,-1.1808693
1746000000,-1.1914142
1747000000,-1.1878871
1748000000,-1.1665844
1749000000,-1.1922482
1750000000,-1.1538842
1751000000,-1.1953188
1752000000,-1.1622131
1753000000,-1.2033904
1754000000,-1.2112997
1755000000,-1.2046398
1756000000,-1.165253
1757000000,-1.2180626
1758000000,-1.203992
1759000000,-1.180518
1760000000,-1.2036848
1761000000,-1.1832365
1762000000,-1.2137406
1763000000,-1.1908476
1764000000,-1.2084268
1765000000,-1.1984643
1766000000,-1.1921377
1767000000,-1.1598963
1768000000,-1.1941686
1769000000,-1.198561
1770000000,-1.1729443
1771000000,-1.1925055
1772000000,-1.1534735
1773000000,-1.1694298
1774000000,-1.1596367
1775000000,-1.1922956
1776000000,-1.2002834
1777000000,-1.1739578
1778000000,-1.1848688
1779000000,-1.1694946
1780000000,-1.1795222
1781000000,-1.1792951
1782000000,-1.1604136
1783000000,-1.1612693
1784000000,-1.1900297
1785000000,-1.1461585
1786000000,-1.1923883
1787000000,-1.1441391
1788000000,-1.1643097
1789000000,-1.181056
1790000000,-1.1650069
1791000000,-1.1774209
1792000000,-1.1814182
1793000000,-1.1757795
1794000000,-1.1811312
1795000000,-1.1457781
1796000000,-1.1861235
1797000000,-1.1815346
1798000000,-1.1915171
1799000000,-1.1712742
1800000000,-1.1701119
1801000000,-1.1757708
1802000000,-1.1837888
1803000000,-1.1524241
1804000000,-1.1815722
1805000000,-1.1657851
1806000000,-1.1949196
1807000000,-1.1626948
1808000000,-1.1974992
1809000000,-1.1988555
1810000000,-1.2068881
1811000000,-1.1834391
1812000000,-1.1781019
1813000000,-1.1672375
1814000000,-1.1712483
1815000000,-1.1731341
1816000000,-1.1857576
1817000000,-1.1667573
1818000000,-1.1997919
1819000000,-1.1614707
1820000000,-1.1777271
1821000000,-1.1680576
1822000000,-1.1745996
1823000000,-1.1658732
1824000000,-1.1590112
1825000000,-1.191795
1826000000,-1.1444948
1827000000,-1.1903435
1828000000,-1.1809193
1829000000,-1.1773951
1830000000,-1.1923058
1831000000,-1.1727924
1832000000,-1.1618025
1833000000,-1.1628486
1834000000,-1.1690474
1835000000,-1.199657
1836000000,-1.1963266
1837000000,-1.1664319
1838000000,-1.1917602
1839000000,-1.1867534
1840000000,-1.173833
1841000000,-1.1645552
1842000000,-1.1737751
1843000000,-1.174832
1844000000,-1.1814423
1845000000,-1.1877623
1846000000,-1.1885092
1847000000,-1.2052814
1848000000,-1.193519
1849000000,-1.1797224
1850000000,-1.189433
1851000000,-1.1761289
1852000000,-1.1667802
1853000000,-1.1815832
1854000000,-1.2066051
1855000000,-1.1821638
1856000000,-1.1732979
1857000000,-1.2086616
1858000000,-1.1743736
1859000000,-1.1689266
1860000000,-1.1922392
1861000000,-1.1881307
1862000000,-1.1899534
1863000000,-1.2125411
1864000000,-1.2164086
1865000000,-1.2041408
1866000000,-1.1910415
1867000000,-1.2019291
1868000000,-1.2181691
1869000000,-1.1867299
1870000000,-1.1632022
1871000000,-1.227475
1872000000,-1.2177629
1873000000,-1.1923125
1874000000,-1.2391369
1875000000,-1.202751
1876000000,-1.2136562
1877000000,-1.2037483
1878000000,-1.2207391
1879000000,-1.2045845
1880000000,-1.2044629
1881000000,-1.2153186
1882000000,-1.2077519
1883000000,-1.217663
1884000000,-1.2246488
