frequency, S11, S12, S21, S22
2369997312.0000000000, 0.1883678585, 0.9805534482, 0.9805536270, 0.1883677393
2379997184.0000000000, 0.1936237663, 0.9795211554, 0.9795210958, 0.1936239600
2389997056.0000000000, 0.1989943981, 0.9784361124, 0.9784362316, 0.1989946812
2399996928.0000000000, 0.2044810653, 0.9772959352, 0.9772959948, 0.2044812739
2409996800.0000000000, 0.2100845426, 0.9760985374, 0.9760983586, 0.2100844830
2419996672.0000000000, 0.2158069164, 0.9748407602, 0.9748408794, 0.2158069462
2429996544.0000000000, 0.2216495723, 0.9735209346, 0.9735207558, 0.2216493934
2439996416.0000000000, 0.2276121825, 0.9721360207, 0.9721362591, 0.2276123613
2449996288.0000000000, 0.2336975038, 0.9706828594, 0.9706825614, 0.2336977571
2459996160.0000000000, 0.2399055958, 0.9691589475, 0.9691590071, 0.2399056703
2469996032.0000000000, 0.2462377846, 0.9675615430, 0.9675618410, 0.2462380826
2479995904.0000000000, 0.2526952028, 0.9658876061, 0.9658876657, 0.2526951134
2489995776.0000000000, 0.2592774928, 0.9641334414, 0.9641335011, 0.2592772245
2499995648.0000000000, 0.2659864724, 0.9622966051, 0.9622966051, 0.2659863234
2509995520.0000000000, 0.2728209496, 0.9603734612, 0.9603734612, 0.2728210092
2519995392.0000000000, 0.2797827721, 0.9583607912, 0.9583606124, 0.2797828317
2529995264.0000000000, 0.2868717015, 0.9562557936, 0.9562556744, 0.2868718207
2539995136.0000000000, 0.2940873504, 0.9540541768, 0.9540541768, 0.2940873802
2549995008.0000000000, 0.3014298081, 0.9517525434, 0.9517524242, 0.3014298975
2559994880.0000000000, 0.3088983297, 0.9493483305, 0.9493482113, 0.3088982701
2569994752.0000000000, 0.3164937496, 0.9468371868, 0.9468369484, 0.3164937496
2579994624.0000000000, 0.3242133558, 0.9442149401, 0.9442150593, 0.3242132366
2589994496.0000000000, 0.3320571780, 0.9414790273, 0.9414791465, 0.3320571780
2599994368.0000000000, 0.3400243819, 0.9386259317, 0.9386259317, 0.3400241435
2609994240.0000000000, 0.3481127918, 0.9356502891, 0.9356504083, 0.3481127322
2619994112.0000000000, 0.3563206196, 0.9325506687, 0.9325507283, 0.3563208878
2629993984.0000000000, 0.3646475673, 0.9293221235, 0.9293218851, 0.3646473289
2639993856.0000000000, 0.3730899692, 0.9259610176, 0.9259609580, 0.3730901182
2649993728.0000000000, 0.3816457689, 0.9224641323, 0.9224638939, 0.3816460073
2659993600.0000000000, 0.3903121948, 0.9188269377, 0.9188269973, 0.3903123736
2669993472.0000000000, 0.3990869522, 0.9150475860, 0.9150477648, 0.3990865946
2679993344.0000000000, 0.4079652131, 0.9111219645, 0.9111220241, 0.4079653025
2689993216.0000000000, 0.4169447720, 0.9070460200, 0.9070459008, 0.4169448316
2699993088.0000000000, 0.4260213971, 0.9028177857, 0.9028176069, 0.4260214865
2709992960.0000000000, 0.4351909757, 0.8984327316, 0.8984326124, 0.4351913035
2719992832.0000000000, 0.4444492161, 0.8938900232, 0.8938899636, 0.4444492161
2729992704.0000000000, 0.4537905753, 0.8891849518, 0.8891848922, 0.4537904859
2739992576.0000000000, 0.4632102847, 0.8843159676, 0.8843159676, 0.4632099867
2749992448.0000000000, 0.4727032781, 0.8792808056, 0.8792808056, 0.4727032781
2759992320.0000000000, 0.4822632372, 0.8740768433, 0.8740767241, 0.4822632074
2769992192.0000000000, 0.4918847382, 0.8687027693, 0.8687027097, 0.4918849170
2779992064.0000000000, 0.5015614629, 0.8631563783, 0.8631563783, 0.5015617013
2789991936.0000000000, 0.5112869740, 0.8574376702, 0.8574376106, 0.5112867355
2799991808.0000000000, 0.5210537910, 0.8515439034, 0.8515440226, 0.5210537314
2809991680.0000000000, 0.5308553576, 0.8454756141, 0.8454758525, 0.5308553576
2819991552.0000000000, 0.5406841636, 0.8392324448, 0.8392323852, 0.5406839848
2829991424.0000000000, 0.5505335331, 0.8328139186, 0.8328141570, 0.5505335331
2839991296.0000000000, 0.5603935719, 0.8262212276, 0.8262210488, 0.5603935719
2849991168.0000000000, 0.5702598691, 0.8194542527, 0.8194541931, 0.5702596307
2859991040.0000000000, 0.5801202655, 0.8125146031, 0.8125147820, 0.5801205039
2869990912.0000000000, 0.5899707079, 0.8054048419, 0.8054047823, 0.5899708271
2879990784.0000000000, 0.5997996330, 0.7981249094, 0.7981246114, 0.5998001695
2889990656.0000000000, 0.6096017361, 0.7906792164, 0.7906795144, 0.6096012592
2899990528.0000000000, 0.6193655729, 0.7830697894, 0.7830697298, 0.6193661094
2909990400.0000000000, 0.6290852427, 0.7753006220, 0.7753003836, 0.6290853620
2919990272.0000000000, 0.6387510896, 0.7673745155, 0.7673744559, 0.6387512088
2929990144.0000000000, 0.6483553648, 0.7592960000, 0.7592960596, 0.6483559012
2939990016.0000000000, 0.6578906178, 0.7510696650, 0.7510697246, 0.6578904390
2949989888.0000000000, 0.6673470736, 0.7427004576, 0.7427002788, 0.6673469543
2959989760.0000000000, 0.6767182350, 0.7341939807, 0.7341938615, 0.6767181158
2969989632.0000000000, 0.6859956384, 0.7255551219, 0.7255551815, 0.6859958768
2979989504.0000000000, 0.6951721907, 0.7167914510, 0.7167913318, 0.6951723695
2989989376.0000000000, 0.7042410374, 0.7079078555, 0.7079079151, 0.7042408586
2999989248.0000000000, 0.7131946683, 0.6989118457, 0.6989120841, 0.7131946683
3009989120.0000000000, 0.7220264077, 0.6898108125, 0.6898110509, 0.7220260501
3019988992.0000000000, 0.7307287455, 0.6806103587, 0.6806100607, 0.7307290435
3029988864.0000000000, 0.7392981052, 0.6713199615, 0.6713200212, 0.7392983437
3039988736.0000000000, 0.7477273345, 0.6619460583, 0.6619461775, 0.7477270961
3049988608.0000000000, 0.7560116649, 0.6524972320, 0.6524970531, 0.7560115457
3059988480.0000000000, 0.7641457915, 0.6429806352, 0.6429805756, 0.7641457915
3069988352.0000000000, 0.7721252441, 0.6334053278, 0.6334053278, 0.7721257210
3079988224.0000000000, 0.7799463272, 0.6237789989, 0.6237789989, 0.7799462080
3089988096.0000000000, 0.7876047492, 0.6141100526, 0.6141099334, 0.7876050472
3099987968.0000000000, 0.7950989604, 0.6044070125, 0.6044068933, 0.7950986624
3109987840.0000000000, 0.8024243116, 0.5946775079, 0.5946775675, 0.8024237752
3119987712.0000000000, 0.8095790148, 0.5849300623, 0.5849300027, 0.8095790744
3129987584.0000000000, 0.8165609241, 0.5751731992, 0.5751731992, 0.8165606260
3139987456.0000000000, 0.8233694434, 0.5654142499, 0.5654141903, 0.8233691454
3149987328.0000000000, 0.8300021291, 0.5556616783, 0.5556615591, 0.8300022483
3159987200.0000000000, 0.8364593387, 0.5459230542, 0.5459228158, 0.8364595175
3169987072.0000000000, 0.8427405357, 0.5362048745, 0.5362047553, 0.8427400589
3179986944.0000000000, 0.8488445878, 0.5265160203, 0.5265160799, 0.8488447666
3189986816.0000000000, 0.8547738194, 0.5168632865, 0.5168631077, 0.8547735214
3199986688.0000000000, 0.8605273962, 0.5072537661, 0.5072536469, 0.8605276346
3209986560.0000000000, 0.8661065698, 0.4976926446, 0.4976925552, 0.8661067486
3219986432.0000000000, 0.8715136647, 0.4881884456, 0.4881881177, 0.8715143800
3229986304.0000000000, 0.8767501116, 0.4787458181, 0.4787459075, 0.8767495155
3239986176.0000000000, 0.8818164468, 0.4693711400, 0.4693711698, 0.8818161488
3249986048.0000000000, 0.8867157102, 0.4600700438, 0.4600699842, 0.8867163062
3259985920.0000000000, 0.8914511800, 0.4508471489, 0.4508472681, 0.8914510012
3269985792.0000000000, 0.8960249424, 0.4417080581, 0.4417083561, 0.8960245252
3279985664.0000000000, 0.9004379511, 0.4326580167, 0.4326579869, 0.9004375935
3289985536.0000000000, 0.9046956897, 0.4236998558, 0.4236998856, 0.9046955109
3299985408.0000000000, 0.9087995291, 0.4148388207, 0.4148387909, 0.9087994099
3309985280.0000000000, 0.9127527475, 0.4060775340, 0.4060775340, 0.9127535820
3319985152.0000000000, 0.9165602922, 0.3974204957, 0.3974204361, 0.9165601730
3329985024.0000000000, 0.9202241302, 0.3888704181, 0.3888702989, 0.9202237725
3339984896.0000000000, 0.9237482548, 0.3804301918, 0.3804301322, 0.9237480164
3349984768.0000000000, 0.9271352887, 0.3721024990, 0.3721023500, 0.9271354079
3359984640.0000000000, 0.9303891659, 0.3638892174, 0.3638890386, 0.9303897619
3369984512.0000000000, 0.9335154295, 0.3557933867, 0.3557931185, 0.9335156679
3379984384.0000000000, 0.9365155697, 0.3478151560, 0.3478153944, 0.9365155101
3389984256.0000000000, 0.9393934608, 0.3399583101, 0.3399583399, 0.9393937588
3399984128.0000000000, 0.9421543479, 0.3322224319, 0.3322222829, 0.9421542287
3409984000.0000000000, 0.9447997212, 0.3246089518, 0.3246091306, 0.9447991848
3419983872.0000000000, 0.9473341107, 0.3171193898, 0.3171194792, 0.9473336339
3429983744.0000000000, 0.9497613311, 0.3097535670, 0.3097536862, 0.9497612715
3439983616.0000000000, 0.9520847201, 0.3025126457, 0.3025127351, 0.9520847201
3449983488.0000000000, 0.9543086886, 0.2953968644, 0.2953969240, 0.9543085098
3459983360.0000000000, 0.9564350843, 0.2884057760, 0.2884057760, 0.9564351439
3469983232.0000000000, 0.9584677219, 0.2815400064, 0.2815399468, 0.9584678411
3479983104.0000000000, 0.9604111314, 0.2747987211, 0.2747987807, 0.9604110718
3489982976.0000000000, 0.9622670412, 0.2681821287, 0.2681821585, 0.9622669220
3499982848.0000000000, 0.9640405774, 0.2616897523, 0.2616897225, 0.9640403390
3509982720.0000000000, 0.9657323956, 0.2553206086, 0.2553205192, 0.9657322168
3519982592.0000000000, 0.9673475623, 0.2490741909, 0.2490741909, 0.9673476815
3529982464.0000000000, 0.9688878655, 0.2429496348, 0.2429496795, 0.9688882232
3539982336.0000000000, 0.9703570604, 0.2369462252, 0.2369462401, 0.9703570604
3549982208.0000000000, 0.9717572331, 0.2310624421, 0.2310625613, 0.9717571735
3559982080.0000000000, 0.9730917215, 0.2252980918, 0.2252979875, 0.9730921388
3569981952.0000000000, 0.9743631482, 0.2196508795, 0.2196509540, 0.9743629098
3579981824.0000000000, 0.9755734205, 0.2141202539, 0.2141201794, 0.9755736589
3589981696.0000000000, 0.9767259955, 0.2087050229, 0.2087050229, 0.9767260551
3599981568.0000000000, 0.9778223038, 0.2034031153, 0.2034031302, 0.9778222442
3609981440.0000000000, 0.9788653255, 0.1982140839, 0.1982140839, 0.9788652062
3619981312.0000000000, 0.9798568487, 0.1931355447, 0.1931354851, 0.9798570871
3629981184.0000000000, 0.9807996750, 0.1881666332, 0.1881666034, 0.9807996750
3639981056.0000000000, 0.9816954732, 0.1833056211, 0.1833056360, 0.9816960692
3649980928.0000000000, 0.9825466871, 0.1785508692, 0.1785508096, 0.9825465679
3659980800.0000000000, 0.9833540916, 0.1739008278, 0.1739007384, 0.9833542109
3669980672.0000000000, 0.9841210246, 0.1693539470, 0.1693539917, 0.9841209054
3679980544.0000000000, 0.9848483205, 0.1649086773, 0.1649086326, 0.9848488569
3689980416.0000000000, 0.9855387211, 0.1605632901, 0.1605632305, 0.9855387807
3699980288.0000000000, 0.9861931801, 0.1563159674, 0.1563160121, 0.9861932993
3709980160.0000000000, 0.9868132472, 0.1521654874, 0.1521654576, 0.9868131876
3719980032.0000000000, 0.9873999953, 0.1481098384, 0.1481097788, 0.9874005914
3729979904.0000000000, 0.9879564047, 0.1441472620, 0.1441472471, 0.9879564047
3739979776.0000000000, 0.9884825945, 0.1402765363, 0.1402765960, 0.9884826541
3749979648.0000000000, 0.9889802337, 0.1364956498, 0.1364956796, 0.9889801741
3759979520.0000000000, 0.9894507527, 0.1328031570, 0.1328031868, 0.9894506335
3769979392.0000000000, 0.9898961782, 0.1291973740, 0.1291973889, 0.9898958206
3779979264.0000000000, 0.9903168678, 0.1256767362, 0.1256767213, 0.9903160930
3789979136.0000000000, 0.9907125831, 0.1222393736, 0.1222393364, 0.9907127619
3799979008.0000000000, 0.9910871387, 0.1188840196, 0.1188839450, 0.9910870194
3809978880.0000000000, 0.9914399385, 0.1156087443, 0.1156087592, 0.9914396405
3819978752.0000000000, 0.9917723536, 0.1124121770, 0.1124121323, 0.9917725325
3829978624.0000000000, 0.9920855761, 0.1092926636, 0.1092926562, 0.9920855761
3839978496.0000000000, 0.9923793077, 0.1062487066, 0.1062486693, 0.9923797250
3849978368.0000000000, 0.9926570058, 0.1032788157, 0.1032788157, 0.9926574230
3859978240.0000000000, 0.9929177761, 0.1003813297, 0.1003814340, 0.9929176569
3869978112.0000000000, 0.9931622744, 0.0975551456, 0.0975551680, 0.9931620359
3879977984.0000000000, 0.9933912158, 0.0947981998, 0.0947982371, 0.9933910966
3889977856.0000000000, 0.9936063886, 0.0921096504, 0.0921096355, 0.9936062694
3899977728.0000000000, 0.9938073158, 0.0894875899, 0.0894876197, 0.9938071370
3909977600.0000000000, 0.9939953685, 0.0869309008, 0.0869308785, 0.9939953685
3919977472.0000000000, 0.9941706061, 0.0844379216, 0.0844378993, 0.9941704869
3929977344.0000000000, 0.9943344593, 0.0820075646, 0.0820075795, 0.9943340421
3939977216.0000000000, 0.9944867492, 0.0796383917, 0.0796384364, 0.9944868088
3949977088.0000000000, 0.9946285486, 0.0773290545, 0.0773290694, 0.9946286082
3959976960.0000000000, 0.9947603941, 0.0750782937, 0.0750782862, 0.9947602153
3969976832.0000000000, 0.9948829412, 0.0728847310, 0.0728847310, 0.9948831201
3979976704.0000000000, 0.9949954152, 0.0707472265, 0.0707472190, 0.9949954748
3989976576.0000000000, 0.9950998425, 0.0686643869, 0.0686643943, 0.9950996637
3999976448.0000000000, 0.9951954484, 0.0666352734, 0.0666352510, 0.9951953292
4009976320.0000000000, 0.9952836037, 0.0646583661, 0.0646583810, 0.9952834249
4019976192.0000000000, 0.9953643084, 0.0627328679, 0.0627327859, 0.9953647256
4029976064.0000000000, 0.9954379797, 0.0608571656, 0.0608571619, 0.9954382181
4039975936.0000000000, 0.9955052137, 0.0590305440, 0.0590305142, 0.9955052137
4049975808.0000000000, 0.9955657721, 0.0572516583, 0.0572516508, 0.9955657125
4059975680.0000000000, 0.9956199527, 0.0555195026, 0.0555195175, 0.9956198335
4069975552.0000000000, 0.9956687093, 0.0538330525, 0.0538330488, 0.9956687093
4079975424.0000000000, 0.9957119226, 0.0521912239, 0.0521912128, 0.9957118630
4089975296.0000000000, 0.9957496524, 0.0505929142, 0.0505929254, 0.9957497716
4099975168.0000000000, 0.9957832694, 0.0490373187, 0.0490372963, 0.9957834482
4109975040.0000000000, 0.9958121181, 0.0475232303, 0.0475232489, 0.9958122373
4119974912.0000000000, 0.9958369732, 0.0460498109, 0.0460498184, 0.9958370328
4129974784.0000000000, 0.9958571792, 0.0446161367, 0.0446161330, 0.9958571196
4139974656.0000000000, 0.9958731532, 0.0432211310, 0.0432211198, 0.9958731532
4149974528.0000000000, 0.9958857894, 0.0418639891, 0.0418640040, 0.9958859086
4159974400.0000000000, 0.9958949089, 0.0405438729, 0.0405438766, 0.9958945513
4169974272.0000000000, 0.9959006310, 0.0392598547, 0.0392598361, 0.9959006906
4179974144.0000000000, 0.9959033132, 0.0380110405, 0.0380110256, 0.9959030747
4189974016.0000000000, 0.9959035516, 0.0367966183, 0.0367966443, 0.9959036112
4199973888.0000000000, 0.9958999753, 0.0356158465, 0.0356158242, 0.9959000349
4209973760.0000000000, 0.9958941936, 0.0344677903, 0.0344677605, 0.9958942533
4219973632.0000000000, 0.9958857894, 0.0333517715, 0.0333517641, 0.9958858490
4229973504.0000000000, 0.9958752990, 0.0322669595, 0.0322669707, 0.9958754778
4239973376.0000000000, 0.9958627820, 0.0312126428, 0.0312126689, 0.9958627224
4249973248.0000000000, 0.9958477616, 0.0301880725, 0.0301880576, 0.9958475232
4259973120.0000000000, 0.9958305955, 0.0291924868, 0.0291924812, 0.9958305955
4269972992.0000000000, 0.9958121181, 0.0282252412, 0.0282252282, 0.9958122969
4279972864.0000000000, 0.9957916737, 0.0272856187, 0.0272856075, 0.9957917333
4289972736.0000000000, 0.9957697988, 0.0263729133, 0.0263729151, 0.9957698584
4299972608.0000000000, 0.9957458973, 0.0254865121, 0.0254864916, 0.9957458377
4309972480.0000000000, 0.9957207441, 0.0246256758, 0.0246256907, 0.9957208037
