x,y1,y2,y3
665,-1.199552536,-1.04688,-1.20492
666,-1.199577452,-1.04688,-1.20492
667,-1.199602331,-1.04688,-1.20492
668,-1.199627174,-1.04688,-1.20492
669,-1.199651978,-1.04688,-1.20492
670,-1.199676745,-1.04688,-1.20492
671,-1.199701472,-1.04688,-1.20492
672,-1.19972616,-1.04688,-1.20492
673,-1.199750807,-1.04688,-1.20492
674,-1.199775413,-1.04688,-1.20492
675,-1.199799978,-1.04688,-1.20492
676,-1.199824501,-1.04688,-1.20492
677,-1.19984898,-1.04688,-1.20492
678,-1.199873416,-1.04688,-1.20492
679,-1.199897808,-1.04688,-1.20492
680,-1.199922154,-1.04688,-1.20492
681,-1.199946455,-1.04688,-1.20492
682,-1.19997071,-1.04688,-1.20492
683,-1.199994918,-1.04688,-1.20492
684,-1.200019079,-1.04688,-1.20492
685,-1.200043191,-1.04688,-1.20492
686,-1.200067255,-1.04688,-1.20492
687,-1.200091269,-1.04688,-1.20492
688,-1.200115233,-1.04688,-1.20492
689,-1.200139147,-1.04688,-1.20492
690,-1.200163009,-1.04688,-1.20492
691,-1.200186818,-1.04688,-1.20492
692,-1.200210576,-1.04688,-1.20492
693,-1.20023428,-1.04688,-1.20492
694,-1.20025793,-1.04688,-1.20492
695,-1.200281526,-1.04688,-1.20492
696,-1.200305066,-1.04688,-1.20492
697,-1.200328551,-1.04688,-1.20492
698,-1.200351979,-1.04688,-1.20492
699,-1.20037535,-1.04688,-1.20492
700,-1.200398663,-1.04688,-1.20492
701,-1.200421918,-1.04688,-1.20492
702,-1.200445114,-1.04688,-1.20492
703,-1.200468251,-1.04688,-1.20492
704,-1.200491327,-1.04688,-1.20492
705,-1.200514343,-1.04688,-1.20492
706,-1.200537297,-1.04688,-1.20492
707,-1.20056019,-1.04688,-1.20492
708,-1.200583019,-1.04688,-1.20492
709,-1.200605785,-1.04688,-1.20492
710,-1.200628488,-1.04688,-1.20492
711,-1.200651126,-1.04688,-1.20492
712,-1.200673699,-1.04688,-1.20492
713,-1.200696206,-1.04688,-1.20492
714,-1.200718647,-1.04688,-1.20492
715,-1.200741021,-1.04688,-1.20492
716,-1.200763327,-1.04688,-1.20492
717,-1.200785566,-1.04688,-1.20492
718,-1.200807736,-1.04688,-1.20492
719,-1.200829836,-1.04688,-1.20492
720,-1.200851867,-1.04688,-1.20492
721,-1.200873827,-1.04688,-1.20492
722,-1.200895716,-1.04688,-1.20492
723,-1.200917533,-1.04688,-1.20492
724,-1.200939278,-1.04688,-1.20492
725,-1.200960951,-1.04688,-1.20492
726,-1.20098255,-1.04688,-1.20492
727,-1.201004074,-1.04688,-1.20492
728,-1.201025525,-1.04688,-1.20492
729,-1.2010469,-1.04688,-1.20492
730,-1.201068199,-1.04688,-1.20492
731,-1.201089422,-1.04688,-1.20492
732,-1.201110569,-1.04688,-1.20492
733,-1.201131637,-1.04688,-1.20492
734,-1.201152628,-1.04688,-1.20492
735,-1.20117354,-1.04688,-1.20492
736,-1.201194373,-1.04688,-1.20492
737,-1.201215127,-1.04688,-1.20492
738,-1.2012358,-1.04688,-1.20492
739,-1.201256392,-1.04688,-1.20492
740,-1.201276902,-1.04688,-1.20492
741,-1.201297331,-1.04688,-1.20492
742,-1.201317677,-1.04688,-1.20492
743,-1.201337941,-1.04688,-1.20492
744,-1.20135812,-1.04688,-1.20492
745,-1.201378215,-1.04688,-1.20492
746,-1.201398226,-1.04688,-1.20492
747,-1.201418151,-1.04688,-1.20492
748,-1.201437991,-1.04688,-1.20492
749,-1.201457744,-1.04688,-1.20492
750,-1.20147741,-1.04688,-1.20492
751,-1.201496989,-1.04688,-1.20492
752,-1.20151648,-1.04688,-1.20492
753,-1.201535882,-1.04688,-1.20492
754,-1.201555196,-1.04688,-1.20492
755,-1.201574419,-1.04688,-1.20492
756,-1.201593553,-1.04688,-1.20492
757,-1.201612596,-1.04688,-1.20492
758,-1.201631548,-1.04688,-1.20492
759,-1.201650408,-1.04688,-1.20492
760,-1.201669176,-1.04688,-1.20492
761,-1.201687851,-1.04688,-1.20492
762,-1.201706433,-1.04688,-1.20492
763,-1.201724922,-1.04688,-1.20492
764,-1.201743316,-1.04688,-1.20492
765,-1.201761615,-1.04688,-1.20492
766,-1.201779819,-1.04688,-1.20492
767,-1.201797927,-1.04688,-1.20492
768,-1.201815939,-1.04688,-1.20492
769,-1.201833854,-1.04688,-1.20492
770,-1.201851672,-1.04688,-1.20492
771,-1.201869393,-1.04688,-1.20492
772,-1.201887014,-1.04688,-1.20492
773,-1.201904538,-1.04688,-1.20492
774,-1.201921961,-1.04688,-1.20492
775,-1.201939286,-1.04688,-1.20492
776,-1.201956509,-1.04688,-1.20492
777,-1.201973633,-1.04688,-1.20492
778,-1.201990655,-1.04688,-1.20492
779,-1.202007575,-1.04688,-1.20492
780,-1.202024393,-1.04688,-1.20492
781,-1.202041109,-1.04688,-1.20492
782,-1.202057721,-1.04688,-1.20492
783,-1.20207423,-1.04688,-1.20492
784,-1.202090635,-1.04688,-1.20492
785,-1.202106936,-1.04688,-1.20492
786,-1.202123131,-1.04688,-1.20492
787,-1.202139221,-1.04688,-1.20492
788,-1.202155205,-1.04688,-1.20492
789,-1.202171083,-1.04688,-1.20492
790,-1.202186854,-1.04688,-1.20492
791,-1.202202518,-1.04688,-1.20492
792,-1.202218074,-1.04688,-1.20492
793,-1.202233522,-1.04688,-1.20492
794,-1.202248862,-1.04688,-1.20492
795,-1.202264092,-1.04688,-1.20492
796,-1.202279213,-1.04688,-1.20492
797,-1.202294224,-1.04688,-1.20492
798,-1.202309125,-1.04688,-1.20492
799,-1.202323915,-1.04688,-1.20492
800,-1.202338594,-1.04688,-1.20492
801,-1.202353161,-1.04688,-1.20492
802,-1.202367616,-1.04688,-1.20492
803,-1.202381959,-1.04688,-1.20492
804,-1.202396189,-1.04688,-1.20492
805,-1.202410306,-1.04688,-1.20492
806,-1.202424308,-1.04688,-1.20492
807,-1.202438197,-1.04688,-1.20492
808,-1.202451971,-1.04688,-1.20492
809,-1.202465631,-1.04688,-1.20492
810,-1.202479174,-1.04688,-1.20492
811,-1.202492603,-1.04688,-1.20492
812,-1.202505915,-1.04688,-1.20492
813,-1.20251911,-1.04688,-1.20492
814,-1.202532189,-1.04688,-1.20492
815,-1.20254515,-1.04688,-1.20492
816,-1.202557993,-1.04688,-1.20492
817,-1.202570719,-1.04688,-1.20492
818,-1.202583326,-1.04688,-1.20492
819,-1.202595814,-1.04688,-1.20492
820,-1.202608183,-1.04688,-1.20492
821,-1.202620432,-1.04688,-1.20492
822,-1.202632561,-1.04688,-1.20492
823,-1.20264457,-1.04688,-1.20492
824,-1.202656458,-1.04688,-1.20492
825,-1.202668225,-1.04688,-1.20492
826,-1.202679871,-1.04688,-1.20492
827,-1.202691394,-1.04688,-1.20492
828,-1.202702796,-1.04688,-1.20492
829,-1.202714075,-1.04688,-1.20492
830,-1.202725231,-1.04688,-1.20492
831,-1.202736264,-1.04688,-1.20492
832,-1.202747174,-1.04688,-1.20492
833,-1.202757959,-1.04688,-1.20492
834,-1.202768621,-1.04688,-1.20492
835,-1.202779157,-1.04688,-1.20492
836,-1.202789569,-1.04688,-1.20492
837,-1.202799855,-1.04688,-1.20492
838,-1.202810016,-1.04688,-1.20492
839,-1.202820051,-1.04688,-1.20492
840,-1.20282996,-1.04688,-1.20492
841,-1.202839742,-1.04688,-1.20492
842,-1.202849398,-1.04688,-1.20492
843,-1.202858926,-1.04688,-1.20492
844,-1.202868327,-1.04688,-1.20492
845,-1.202877599,-1.04688,-1.20492
846,-1.202886744,-1.04688,-1.20492
847,-1.20289576,-1.04688,-1.20492
848,-1.202904648,-1.04688,-1.20492
849,-1.202913407,-1.04688,-1.20492
850,-1.202922036,-1.04688,-1.20492
851,-1.202930536,-1.04688,-1.20492
852,-1.202938905,-1.04688,-1.20492
853,-1.202947145,-1.04688,-1.20492
854,-1.202955254,-1.04688,-1.20492
855,-1.202963233,-1.04688,-1.20492
856,-1.20297108,-1.04688,-1.20492
857,-1.202978796,-1.04688,-1.20492
858,-1.202986381,-1.04688,-1.20492
859,-1.202993834,-1.04688,-1.20492
860,-1.203001154,-1.04688,-1.20492
861,-1.203008343,-1.04688,-1.20492
862,-1.203015399,-1.04688,-1.20492
863,-1.203022321,-1.04688,-1.20492
864,-1.203029111,-1.04688,-1.20492
865,-1.203035768,-1.04688,-1.20492
866,-1.20304229,-1.04688,-1.20492
867,-1.203048679,-1.04688,-1.20492
868,-1.203054934,-1.04688,-1.20492
869,-1.203061055,-1.04688,-1.20492
870,-1.203067041,-1.04688,-1.20492
871,-1.203072892,-1.04688,-1.20492
872,-1.203078608,-1.04688,-1.20492
873,-1.203084189,-1.04688,-1.20492
874,-1.203089634,-1.04688,-1.20492
875,-1.203094944,-1.04688,-1.20492
876,-1.203100118,-1.04688,-1.20492
877,-1.203105156,-1.04688,-1.20492
878,-1.203110057,-1.04688,-1.20492
879,-1.203114822,-1.04688,-1.20492
880,-1.20311945,-1.04688,-1.20492
881,-1.203123942,-1.04688,-1.20492
882,-1.203128296,-1.04688,-1.20492
883,-1.203132513,-1.04688,-1.20492
884,-1.203136592,-1.04688,-1.20492
885,-1.203140534,-1.04688,-1.20492
886,-1.203144337,-1.04688,-1.20492
887,-1.203148003,-1.04688,-1.20492
888,-1.203151531,-1.04688,-1.20492
889,-1.20315492,-1.04688,-1.20492
890,-1.20315817,-1.04688,-1.20492
891,-1.203161282,-1.04688,-1.20492
892,-1.203164255,-1.04688,-1.20492
893,-1.203167089,-1.04688,-1.20492
894,-1.203169783,-1.04688,-1.20492
895,-1.203172338,-1.04688,-1.20492
896,-1.203174754,-1.04688,-1.20492
897,-1.20317703,-1.04688,-1.20492
898,-1.203179166,-1.04688,-1.20492
899,-1.203181163,-1.04688,-1.20492
900,-1.203183019,-1.04688,-1.20492
901,-1.203184735,-1.04688,-1.20492
902,-1.203186311,-1.04688,-1.20492
903,-1.203187746,-1.04688,-1.20492
904,-1.20318904,-1.04688,-1.20492
905,-1.203190194,-1.04688,-1.20492
906,-1.203191207,-1.04688,-1.20492
907,-1.203192079,-1.04688,-1.20492
908,-1.20319281,-1.04688,-1.20492
909,-1.2031934,-1.04688,-1.20492
910,-1.203193849,-1.04688,-1.20492
911,-1.203194156,-1.04688,-1.20492
912,-1.203194322,-1.04688,-1.20492
913,-1.203194346,-1.04688,-1.20492
914,-1.203194229,-1.04688,-1.20492
915,-1.20319397,-1.04688,-1.20492
916,-1.203193569,-1.04688,-1.20492
917,-1.203193026,-1.04688,-1.20492
918,-1.203192341,-1.04688,-1.20492
919,-1.203191514,-1.04688,-1.20492
920,-1.203190546,-1.04688,-1.20492
921,-1.203189435,-1.04688,-1.20492
922,-1.203188181,-1.04688,-1.20492
923,-1.203186786,-1.04688,-1.20492
924,-1.203185248,-1.04688,-1.20492
925,-1.203183568,-1.04688,-1.20492
926,-1.203181746,-1.04688,-1.20492
927,-1.203179781,-1.04688,-1.20492
928,-1.203177673,-1.04688,-1.20492
929,-1.203175423,-1.04688,-1.20492
930,-1.20317303,-1.04688,-1.20492
931,-1.203170495,-1.04688,-1.20492
932,-1.203167817,-1.04688,-1.20492
933,-1.203164997,-1.04688,-1.20492
934,-1.203162034,-1.04688,-1.20492
935,-1.203158928,-1.04688,-1.20492
936,-1.20315568,-1.04688,-1.20492
937,-1.203152289,-1.04688,-1.20492
938,-1.203148755,-1.04688,-1.20492
939,-1.203145078,-1.04688,-1.20492
940,-1.203141259,-1.04688,-1.20492
941,-1.203137298,-1.04688,-1.20492
942,-1.203133193,-1.04688,-1.20492
943,-1.203128946,-1.04688,-1.20492
944,-1.203124556,-1.04688,-1.20492
945,-1.203120024,-1.04688,-1.20492
946,-1.203115349,-1.04688,-1.20492
947,-1.203110532,-1.04688,-1.20492
948,-1.203105572,-1.04688,-1.20492
949,-1.20310047,-1.04688,-1.20492
950,-1.203095225,-1.04688,-1.20492
951,-1.203089838,-1.04688,-1.20492
952,-1.203084309,-1.04688,-1.20492
953,-1.203078637,-1.04688,-1.20492
954,-1.203072824,-1.04688,-1.20492
955,-1.203066868,-1.04688,-1.20492
956,-1.20306077,-1.04688,-1.20492
957,-1.20305453,-1.04688,-1.20492
958,-1.203048148,-1.04688,-1.20492
959,-1.203041624,-1.04688,-1.20492
960,-1.203034959,-1.04688,-1.20492
961,-1.203028152,-1.04688,-1.20492
962,-1.203021203,-1.04688,-1.20492
963,-1.203014113,-1.04688,-1.20492
964,-1.203006881,-1.04688,-1.20492
965,-1.202999508,-1.04688,-1.20492
966,-1.202991994,-1.04688,-1.20492
967,-1.202984339,-1.04688,-1.20492
968,-1.202976543,-1.04688,-1.20492
969,-1.202968606,-1.04688,-1.20492
970,-1.202960528,-1.04688,-1.20492
971,-1.202952309,-1.04688,-1.20492
972,-1.202943951,-1.04688,-1.20492
973,-1.202935451,-1.04688,-1.20492
974,-1.202926812,-1.04688,-1.20492
975,-1.202918033,-1.04688,-1.20492
976,-1.202909113,-1.04688,-1.20492
977,-1.202900054,-1.04688,-1.20492
978,-1.202890855,-1.04688,-1.20492
979,-1.202881517,-1.04688,-1.20492
980,-1.20287204,-1.04688,-1.20492
981,-1.202862423,-1.04688,-1.20492
982,-1.202852668,-1.04688,-1.20492
983,-1.202842773,-1.04688,-1.20492
984,-1.20283274,-1.04688,-1.20492
985,-1.202822569,-1.04688,-1.20492
986,-1.202812259,-1.04688,-1.20492
987,-1.202801811,-1.04688,-1.20492
988,-1.202791226,-1.04688,-1.20492
989,-1.202780502,-1.04688,-1.20492
990,-1.202769642,-1.04688,-1.20492
991,-1.202758644,-1.04688,-1.20492
992,-1.202747509,-1.04688,-1.20492
993,-1.202736237,-1.04688,-1.20492
994,-1.202724828,-1.04688,-1.20492
995,-1.202713283,-1.04688,-1.20492
996,-1.202701602,-1.04688,-1.20492
997,-1.202689785,-1.04688,-1.20492
998,-1.202677833,-1.04688,-1.20492
999,-1.202665744,-1.04688,-1.20492
1000,-1.202653521,-1.04688,-1.20492
