frequency, S11, S21,, S22, S12
4219798784,-0.001906338,-88.40731705,,-0.07671741,-88.40740051
4220798720,-0.00190455,-88.47881181,,-0.076764861,-88.47887662
4221798656,-0.00190455,-88.55038481,,-0.076807506,-88.55011145
4222798592,-0.001903357,-88.62188201,,-0.076847149,-88.62199913
4223798528,-0.001903357,-88.69353294,,-0.076893999,-88.69334151
4224798464,-0.001902761,-88.76518716,,-0.076937847,-88.76500165
4225798400,-0.001901569,-88.83694073,,-0.076982895,-88.83699322
4226798336,-0.001900973,-88.90887667,,-0.077024941,-88.90880795
4227798272,-0.001899781,-88.98064164,,-0.077066987,-88.98069489
4228798208,-0.001898588,-89.05271728,,-0.077112637,-89.05279343
4229798144,-0.001899184,-89.12474034,,-0.077156486,-89.12482245
4230798080,-0.001898588,-89.19688002,,-0.077194327,-89.19676141
4231798016,-0.001897396,-89.26892242,,-0.077243582,-89.26885995
4232797952,-0.001897992,-89.3412646,,-0.077288632,-89.3412933
4233797888,-0.001896204,-89.41351342,,-0.077329478,-89.41352787
4234797824,-0.001895607,-89.48615474,,-0.077373327,-89.48621411
4235797760,-0.001895607,-89.55850171,,-0.077410569,-89.55858181
4236797696,-0.001895011,-89.63107473,,-0.077460426,-89.6312827
4237797632,-0.001893819,-89.7036105,,-0.077501873,-89.70366659
4238797568,-0.001893223,-89.77638107,,-0.077544521,-89.77625769
4239797504,-0.00189203,-89.84911128,,-0.07758717,-89.84907527
4240797440,-0.00189203,-89.92212161,,-0.077628017,-89.92204556
4241797376,-0.001890838,-89.99495586,,-0.077668264,-89.99499004
4242797312,-0.001890242,-90.06801344,,-0.077710312,-90.06796239
4243797248,-0.00188905,-90.14102747,,-0.077754764,-90.14104361
4244797184,-0.00188905,-90.21421169,,-0.07779441,-90.21422674
4245797120,-0.001887857,-90.28752283,,-0.077839463,-90.28757562
4246797056,-0.001887857,-90.36077026,,-0.077886318,-90.36091391
4247796992,-0.001886665,-90.43415548,,-0.077927166,-90.43417148
4248796928,-0.001886069,-90.50767195,,-0.077971619,-90.50757643
4249796864,-0.001885473,-90.58125675,,-0.078012467,-90.58113115
4250796800,-0.001885473,-90.65487777,,-0.078057521,-90.65478398
4251796736,-0.001883684,-90.72853496,,-0.078096568,-90.72856223
4252796672,-0.00188428,-90.80223532,,-0.078141021,-90.80240333
4253796608,-0.001883684,-90.87619134,,-0.078183072,-90.87647323
4254796544,-0.001883088,-90.95001568,,-0.078225122,-90.94980691
4255796480,-0.001881896,-91.02394753,,-0.07826477,-91.02434465
4256796416,-0.001880703,-91.09822409,,-0.078309225,-91.09838925
4257796352,-0.001880703,-91.17235576,,-0.078358485,-91.17247641
4258796288,-0.001879511,-91.24680332,,-0.078393327,-91.24681869
4259796224,-0.001879511,-91.32096014,,-0.078436581,-91.32081212
4260796160,-0.001878319,-91.39535103,,-0.078477431,-91.39533273
4261796096,-0.001878319,-91.46990746,,-0.078522487,-91.46989449
4262796032,-0.00187653,-91.54439437,,-0.078560935,-91.54433932
4263795968,-0.001877126,-91.61900978,,-0.078603588,-91.61900424
4264795904,-0.001875934,-91.69368538,,-0.078648644,-91.69359529
4265795840,-0.001874742,-91.76863643,,-0.078691298,-91.76840001
4266795776,-0.001874146,-91.84354025,,-0.078733951,-91.84338641
4267795712,-0.001874742,-91.91846008,,-0.078770598,-91.91849865
4268795648,-0.001874146,-91.99344529,,-0.078815655,-91.99331719
4269795584,-0.001871761,-92.06872366,,-0.078854104,-92.0686236
4270795520,-0.001872357,-92.14377159,,-0.078899762,-92.14388336
4271795456,-0.001872357,-92.21930382,,-0.078934606,-92.21926113
4272795392,-0.001870569,-92.29456392,,-0.07898447,-92.29467369
4273795328,-0.001870569,-92.37014215,,-0.079027726,-92.3700338
4274795264,-0.001869376,-92.44560473,,-0.079066176,-92.44577565
4275795200,-0.001869376,-92.52133385,,-0.079107029,-92.52133612
4276795136,-0.001869376,-92.59682672,,-0.079150285,-92.59690774
4277795072,-0.001868184,-92.67267124,,-0.079191139,-92.67245173
4278795008,-0.001866396,-92.74860957,,-0.07923079,-92.74865613
4279794944,-0.001866396,-92.82458311,,-0.079271644,-92.82467773
4280794880,-0.001865799,-92.90069385,,-0.079310696,-92.90080022
4281794816,-0.001865799,-92.97678723,,-0.079356957,-92.97668242
4282794752,-0.001865203,-93.05298723,,-0.079395408,-93.05314324
4283794688,-0.001864011,-93.12928214,,-0.079439266,-93.12930069
4284794624,-0.001864607,-93.20574362,,-0.079477116,-93.20569731
4285794560,-0.001862819,-93.28219416,,-0.079520374,-93.28219171
4286794496,-0.001862223,-93.35894001,,-0.079560028,-93.35865376
4287794432,-0.001862223,-93.43543979,,-0.079602685,-93.43553704
4288794368,-0.001861626,-93.51224868,,-0.079640536,-93.51229894
4289794304,-0.00186103,-93.58901813,,-0.079684395,-93.589073
4290794240,-0.001860434,-93.66602082,,-0.079725852,-93.66581327
4291794176,-0.001860434,-93.74290097,,-0.079767308,-93.74288297
4292794112,-0.001858646,-93.82009081,,-0.079800353,-93.82005453
4293794048,-0.001858646,-93.89726997,,-0.079843613,-93.89724994
4294793984,-0.001858049,-93.97453706,,-0.07988507,-93.97492308
4295794176,-0.001857453,-94.0517993,,-0.079929531,-94.05199381
4296794112,-0.001856857,-94.12939139,,-0.079966782,-94.12943326
4297794048,-0.001856261,-94.20696615,,-0.080005837,-94.20694011
4298793984,-0.001855069,-94.28455737,,-0.080045492,-94.2846361
4299793920,-0.001855665,-94.3622364,,-0.080091155,-94.36240512
4300793856,-0.001853876,-94.44010076,,-0.080129008,-94.4400208
4301793792,-0.00185328,-94.5180389,,-0.080168063,-94.51790365
4302793728,-0.001853876,-94.59593853,,-0.080209522,-94.59604496
4303793664,-0.001852684,-94.67413268,,-0.08025098,-94.67434533
4304793600,-0.001852684,-94.7523011,,-0.080290035,-94.75226127
4305793536,-0.001851492,-94.83055396,,-0.080330292,-94.83048037
4306793472,-0.001851492,-94.90911288,,-0.080366344,-94.90902233
4307793408,-0.001849703,-94.9873987,,-0.080411408,-94.98750355
4308793344,-0.001849703,-95.06586581,,-0.080450464,-95.06604683
4309793280,-0.001849107,-95.14444363,,-0.080486516,-95.14440616
4310793216,-0.001848511,-95.22336845,,-0.080524971,-95.22307622
4311793152,-0.001848511,-95.30217873,,-0.080570637,-95.30217272
4312793088,-0.001847915,-95.38107883,,-0.080609693,-95.3811172
4313793024,-0.001846126,-95.46023795,,-0.080645145,-95.46013311
4314792960,-0.001846126,-95.53923665,,-0.080686004,-95.53915253
4315792896,-0.001846126,-95.61836495,,-0.080730469,-95.61861933
4316792832,-0.001844934,-95.69771892,,-0.080767724,-95.6978221
4317792768,-0.001844338,-95.77708145,,-0.080804978,-95.77726951
4318792704,-0.001843742,-95.85655784,,-0.080848242,-95.85631322
4319792640,-0.001842549,-95.93623754,,-0.080883093,-95.93651082
4320792576,-0.001843146,-96.01584491,,-0.080919146,-96.01578143
4321792512,-0.001841953,-96.09572016,,-0.080958805,-96.09559326
4322792448,-0.001840761,-96.17551039,,-0.080996061,-96.17570062
4323792384,-0.001840761,-96.2556382,,-0.081038123,-96.25583548
4324792320,-0.001840761,-96.33568,,-0.081078984,-96.33570889
4325792256,-0.001840165,-96.41585583,,-0.08111624,-96.41589951
4326792192,-0.001838972,-96.49619536,,-0.0811559,-96.49619423
4327792128,-0.001838972,-96.57651182,,-0.081193156,-96.57660742
4328792064,-0.00183778,-96.65689923,,-0.081234017,-96.65704034
4329792000,-0.00183778,-96.73775072,,-0.08126887,-96.73747663
4330791936,-0.001836588,-96.81820724,,-0.081310333,-96.81812913
4331791872,-0.001835992,-96.89903896,,-0.081348191,-96.89887559
4332791808,-0.001835992,-96.97986938,,-0.081391456,-96.98014072
4333791744,-0.001834799,-97.06098101,,-0.081428713,-97.06079765
4334791680,-0.001834203,-97.14205624,,-0.081464769,-97.14205082
4335791616,-0.001834799,-97.22319137,,-0.08150443,-97.22320654
4336791552,-0.001833607,-97.30450057,,-0.081544091,-97.30477046
4337791488,-0.001832415,-97.38599012,,-0.081583752,-97.38596976
4338791424,-0.001832415,-97.46736974,,-0.081621611,-97.46739836
4339791360,-0.001832415,-97.54911164,,-0.081663075,-97.54921011
4340791296,-0.001830626,-97.63059965,,-0.081699732,-97.63069891
4341791232,-0.001831819,-97.71244605,,-0.081737591,-97.71239632
4342791168,-0.001830626,-97.79431035,,-0.081776051,-97.79413232
4343791104,-0.00183003,-97.87632677,,-0.08181391,-97.87669614
4344791040,-0.001829434,-97.95863398,,-0.081848164,-97.9584726
4345790976,-0.001828838,-98.04073229,,-0.081892634,-98.04105047
4346790912,-0.001829434,-98.12308377,,-0.081929292,-98.1234896
4347790848,-0.001828242,-98.20565697,,-0.081968354,-98.20567639
4348790784,-0.001827049,-98.28800202,,-0.082006815,-98.28810601
4349790720,-0.001826453,-98.37073801,,-0.082040469,-98.37098584
4350790656,-0.001826453,-98.45352851,,-0.082084338,-98.45350655
4351790592,-0.001825261,-98.53652007,,-0.082121598,-98.53621272
4352790528,-0.001825261,-98.6193106,,-0.082151646,-98.61919404
4353790464,-0.001825261,-98.70250653,,-0.082196718,-98.70267967
4354790400,-0.001824069,-98.78553246,,-0.082233377,-98.7853515
4355790336,-0.001823472,-98.8688964,,-0.082270037,-98.86924849
4356790272,-0.00182228,-98.95215363,,-0.082310302,-98.95231455
4357790208,-0.00182228,-99.03581297,,-0.082344557,-99.03585663
4358790144,-0.00182228,-99.11946191,,-0.08238302,-99.11949126
4359790080,-0.001821684,-99.20320304,,-0.082423285,-99.20340209
4360790016,-0.001821088,-99.28712603,,-0.082456339,-99.2868589
4361789952,-0.001821088,-99.3711001,,-0.082497206,-99.37110386
4362789888,-0.001819895,-99.45522072,,-0.082532063,-99.45527005
4363789824,-0.001819299,-99.53905938,,-0.082564516,-99.539103
4364789760,-0.001819299,-99.62361768,,-0.082605985,-99.62333215
4365789696,-0.001817511,-99.70795147,,-0.082646251,-99.7078254
4366789632,-0.001818107,-99.79248922,,-0.082681109,-99.79222394
4367789568,-0.001817511,-99.8772071,,-0.082719572,-99.87685408
4368789504,-0.001816915,-99.96188405,,-0.08275443,-99.96189363
4369789440,-0.001816319,-100.0467818,,-0.082792894,-100.0466771
4370789376,-0.001816319,-100.1314564,,-0.082830157,-100.1311974
4371789312,-0.00181453,-100.2167903,,-0.082863212,-100.2169975
4372789248,-0.00181453,-100.3020592,,-0.082904681,-100.3022781
4373789184,-0.001815126,-100.3872842,,-0.082940742,-100.3875033
4374789120,-0.001813934,-100.4726554,,-0.082978005,-100.4730124
4375789056,-0.001813934,-100.5584973,,-0.083019475,-100.5583516
4376788992,-0.001812742,-100.6440757,,-0.083052531,-100.6441398
4377788928,-0.001812145,-100.7298204,,-0.083084986,-100.7295644
4378788864,-0.001812145,-100.8156606,,-0.083125855,-100.8155885
4379788800,-0.001810953,-100.901818,,-0.083160714,-100.9015128
4380788736,-0.001810357,-100.9877599,,-0.083196175,-100.987935
4381788672,-0.001809761,-101.073949,,-0.083229832,-101.0741399
4382788608,-0.001809761,-101.160648,,-0.083266495,-101.1607947
4383788544,-0.001809761,-101.2469206,,-0.083303759,-101.2472555
4384788480,-0.001809165,-101.3338258,,-0.083338619,-101.3337077
4385788416,-0.001809165,-101.4202987,,-0.083378888,-101.4208603
4386788352,-0.001807972,-101.5073637,,-0.08341435,-101.5073255
4387788288,-0.00180678,-101.5943287,,-0.083448008,-101.5941934
4388788224,-0.001807376,-101.6812897,,-0.083487677,-101.6815229
4389788160,-0.001805588,-101.7685822,,-0.083523739,-101.7684789
4390788096,-0.001806184,-101.8559691,,-0.083559802,-101.8561736
4391788032,-0.001805588,-101.9436017,,-0.083591658,-101.9435122
4392787968,-0.001805588,-102.0311167,,-0.083632529,-102.0307593
4393787904,-0.001804395,-102.1188694,,-0.083665587,-102.118908
4394787840,-0.001803799,-102.2066556,,-0.083698044,-102.2069024
4395787776,-0.001804395,-102.294684,,-0.083742522,-102.2949581
4396787712,-0.001803203,-102.382824,,-0.08377498,-102.3825636
4397787648,-0.001802011,-102.4710398,,-0.083809841,-102.4710419
4398787584,-0.001802607,-102.5598028,,-0.083844703,-102.5587915
4399787520,-0.001801415,-102.6478547,,-0.083884974,-102.6476219
4400787456,-0.001800222,-102.7366289,,-0.083913224,-102.7363591
4401787392,-0.001800819,-102.8252882,,-0.083946884,-102.8253786
4402787328,-0.001799626,-102.9142538,,-0.083984151,-102.9137433
4403787264,-0.001800222,-103.0030787,,-0.084016008,-103.0031544
4404787200,-0.001799626,-103.0921571,,-0.08405087,-103.0926473
4405787136,-0.001798434,-103.1815482,,-0.084081525,-103.1818654
4406787072,-0.001797838,-103.2710009,,-0.084123601,-103.2710653
4407787008,-0.001798434,-103.3605018,,-0.084157863,-103.3602338
4408786944,-0.001797242,-103.4501887,,-0.08418972,-103.4499002
4409786880,-0.001797242,-103.5399063,,-0.084222179,-103.5403036
4410786816,-0.001795453,-103.6297034,,-0.084266659,-103.6298451
4411786752,-0.001796049,-103.7200794,,-0.084298517,-103.7201329
4412786688,-0.001794261,-103.8101406,,-0.084327971,-103.8100351
4413786624,-0.001794857,-103.9003824,,-0.084366441,-103.900077
4414786560,-0.001794857,-103.9909544,,-0.084403709,-103.9905913
4415786496,-0.001793665,-104.0814708,,-0.084434966,-104.0812153
4416786432,-0.001793665,-104.1723129,,-0.084471032,-104.1721968
4417786368,-0.001793665,-104.2628735,,-0.084499885,-104.2629189
4418786304,-0.001791876,-104.3539712,,-0.084542564,-104.3540572
4419786240,-0.001791876,-104.4451358,,-0.084574422,-104.4448015
4420786176,-0.00179128,-104.5363919,,-0.084606882,-104.5361642
4421786112,-0.001790088,-104.6278074,,-0.084642949,-104.6281683
4422786048,-0.001790684,-104.7194477,,-0.084677814,-104.7191266
4423785984,-0.001790088,-104.8111273,,-0.084712077,-104.8110281
4424785920,-0.001790088,-104.9028229,,-0.084741532,-104.9026764
4425785856,-0.001789492,-104.9946726,,-0.084780605,-104.9947057
4426785792,-0.001788895,-105.0871426,,-0.084808256,-105.0867354
4427785728,-0.001788895,-105.1791728,,-0.084850936,-105.1785924
4428785664,-0.001787703,-105.2716533,,-0.084883397,-105.2719703
4429785600,-0.001787703,-105.3641058,,-0.08491706,-105.3644785
4430785536,-0.001786511,-105.4566832,,-0.084947718,-105.4569922
4431785472,-0.001786511,-105.5495205,,-0.084988595,-105.5496636
4432785408,-0.001786511,-105.6428327,,-0.085018652,-105.6427488
4433785344,-0.001785915,-105.7357979,,-0.085046905,-105.7354545
4434785280,-0.001785319,-105.8288259,,-0.08508117,-105.8288223
4435785216,-0.001785915,-105.9224022,,-0.085118441,-105.921869
4436785152,-0.001784722,-106.0157933,,-0.085152706,-106.0163198
4437785088,-0.001784126,-106.1096877,,-0.085185168,-106.1097638
4438785024,-0.001782934,-106.2032651,,-0.085220034,-106.2032956
4439784960,-0.00178353,-106.2974857,,-0.085250693,-106.2972563
4440784896,-0.001784126,-106.3917013,,-0.085282554,-106.3911372
4441784832,-0.001782338,-106.4859845,,-0.085319825,-106.4859178
4442784768,-0.001781742,-106.5802947,,-0.085354091,-106.5797237
4443784704,-0.001781742,-106.6749154,,-0.085387155,-106.6748475
4444784640,-0.001780549,-106.7696855,,-0.085416611,-106.7693456
4445784576,-0.001779953,-106.8648018,,-0.085447271,-106.8648289
4446784512,-0.001779953,-106.9596101,,-0.085478531,-106.9594036
4447784448,-0.001779953,-107.0548415,,-0.085517005,-107.0549811
4448784384,-0.001779357,-107.1498836,,-0.085547665,-107.1507256
4449784320,-0.001778761,-107.2456955,,-0.085582533,-107.2453854
4450784256,-0.001778761,-107.3410918,,-0.085613192,-107.3415351
4451784192,-0.001778165,-107.4369829,,-0.08564806,-107.4372543
4452784128,-0.001777569,-107.5329123,,-0.085679321,-107.5335241
4453784064,-0.001776972,-107.6293111,,-0.085717196,-107.6288411
4454784000,-0.001776972,-107.7254362,,-0.085742445,-107.7260721
4455783936,-0.001776376,-107.8215868,,-0.085776111,-107.8221255
4456783872,-0.001776376,-107.9181102,,-0.085811581,-107.9190955
4457783808,-0.001775184,-108.0155841,,-0.085843444,-108.015602
4458783744,-0.001775184,-108.1119272,,-0.085872902,-108.1125719
4459783680,-0.001775184,-108.2091309,,-0.085910175,-108.2097647
4460783616,-0.001774588,-108.3063823,,-0.085941437,-108.306259
4461783552,-0.001773395,-108.4036723,,-0.085972098,-108.4040733
4462783488,-0.001772799,-108.5011493,,-0.086004563,-108.5015562
4463783424,-0.001772203,-108.5990595,,-0.086037628,-108.5989715
4464783360,-0.001771607,-108.6968049,,-0.086067688,-108.6964655
4465783296,-0.001772799,-108.7949001,,-0.086101355,-108.7948287
4466783232,-0.001772203,-108.8927357,,-0.086137428,-108.8935323
4467783168,-0.001771011,-108.9913203,,-0.086169291,-108.9920283
4468783104,-0.001769819,-109.0899607,,-0.086199352,-109.0896197
4469783040,-0.001770415,-109.1882733,,-0.086230013,-109.1884289
4470782976,-0.001769819,-109.2877749,,-0.086258871,-109.2872364
4471782912,-0.001769222,-109.3867605,,-0.086292539,-109.3872266
4472782848,-0.001769222,-109.4857136,,-0.086321998,-109.486205
4473782784,-0.001768626,-109.5847998,,-0.086356869,-109.5858228
4474782720,-0.00176803,-109.6845527,,-0.086390537,-109.6846308
4475782656,-0.001767434,-109.7846765,,-0.086421801,-109.7848492
4476782592,-0.001766838,-109.8840676,,-0.086448855,-109.8845198
4477782528,-0.001766838,-109.9841249,,-0.08648072,-109.9841151
4478782464,-0.001766242,-110.084653,,-0.086510781,-110.084363
4479782400,-0.001766838,-110.1850559,,-0.086543248,-110.185544
4480782336,-0.001766242,-110.2856544,,-0.086574512,-110.2858517
4481782272,-0.001765645,-110.3867455,,-0.086604573,-110.3867206
4482782208,-0.001764453,-110.4875081,,-0.086634033,-110.4874486
4483782144,-0.001765049,-110.5879332,,-0.086668304,-110.5879944
4484782080,-0.001764453,-110.6893468,,-0.086697764,-110.6885896
4485782016,-0.001763857,-110.7910025,,-0.086723617,-110.7900242
4486781952,-0.001764453,-110.8925757,,-0.086756084,-110.89264
4487781888,-0.001762665,-110.9944778,,-0.086786748,-110.994947
4488781824,-0.001762069,-111.0962866,,-0.086813202,-111.0966081
4489781760,-0.001761472,-111.1981671,,-0.086849277,-111.1989989
4490781696,-0.001762069,-111.3009455,,-0.086877536,-111.3013015
4491781632,-0.001761472,-111.4034966,,-0.086911205,-111.4031607
4492781568,-0.001761472,-111.5061334,,-0.086937059,-111.5056535
4493781504,-0.00176028,-111.6086519,,-0.086965919,-111.6084293
4494781440,-0.001760876,-111.7122633,,-0.0870044,-111.7113598
4495781376,-0.00176028,-111.8149371,,-0.087033861,-111.8150612
4496781312,-0.001759088,-111.9186155,,-0.087063924,-111.9184875
4497781248,-0.001758492,-112.02223,,-0.087091582,-112.0222414
4498781184,-0.001759088,-112.1262309,,-0.087124651,-112.1263569
4499781120,-0.001757896,-112.2301453,,-0.087149904,-112.2312717
4500781056,-0.001757299,-112.3345036,,-0.08718117,-112.3334968
4501780992,-0.001757299,-112.4387018,,-0.087212436,-112.4383133
4502780928,-0.001757299,-112.5431839,,-0.087243702,-112.5435118
4503780864,-0.001756107,-112.6484676,,-0.087267753,-112.6484335
4504780800,-0.001756107,-112.7533854,,-0.087302025,-112.7541069
4505780736,-0.001756703,-112.8576286,,-0.087332089,-112.8585258
4506780672,-0.001754319,-112.9639182,,-0.087358545,-112.9641438
4507780608,-0.001754319,-113.069212,,-0.087389811,-113.0691298
4508780544,-0.001754915,-113.1746949,,-0.087418673,-113.1752477
4509780480,-0.001754319,-113.2808706,,-0.087450541,-113.2803694
4510780416,-0.001753722,-113.3867729,,-0.087476997,-113.387537
4511780352,-0.001753126,-113.4932474,,-0.087513675,-113.4928505
4512780288,-0.001753722,-113.6000559,,-0.087541936,-113.6002253
4513780224,-0.001751934,-113.7065044,,-0.087572602,-113.7057929
4514780160,-0.001751934,-113.8135377,,-0.087596052,-113.8124398
4515780096,-0.00175253,-113.9201815,,-0.08762792,-113.920632
4516780032,-0.00175253,-114.0278608,,-0.087657384,-114.0275122
4517779968,-0.001751338,-114.1359349,,-0.087686847,-114.1348957
4518779904,-0.001750742,-114.2426849,,-0.087715709,-114.2435439
4519779840,-0.001750742,-114.3512792,,-0.087747578,-114.3504538
4520779776,-0.001750742,-114.4591314,,-0.087777643,-114.4582614
4521779712,-0.001749549,-114.5670418,,-0.087803499,-114.5669532
4522779648,-0.001750146,-114.6761119,,-0.087829355,-114.6764744
4523779584,-0.001748953,-114.7851801,,-0.087859421,-114.7854823
4524779520,-0.001748357,-114.8940125,,-0.087888283,-114.8933445
4525779456,-0.001748953,-115.0030438,,-0.087915944,-115.0028211
4526779392,-0.001748357,-115.1123326,,-0.087947813,-115.1129228
4527779328,-0.001747761,-115.221979,,-0.087979081,-115.2222223
4528779264,-0.001747165,-115.3319332,,-0.088003735,-115.3312195
4529779200,-0.001747165,-115.441706,,-0.088034402,-115.4420137
4530779136,-0.001746569,-115.552291,,-0.088057854,-115.5519343
4531779072,-0.001746569,-115.6624405,,-0.088083109,-115.6628971
4532779008,-0.00174478,-115.7728351,,-0.088118587,-115.7735015
4533778944,-0.001746569,-115.8837372,,-0.088146849,-115.884005
4534778880,-0.00174478,-115.9948864,,-0.088172105,-115.9951155
4535778816,-0.001745376,-116.1068485,,-0.088199766,-116.1071624
4536778752,-0.00174478,-116.2183532,,-0.088231035,-116.2184851
4537778688,-0.001744184,-116.3300241,,-0.088257493,-116.3300354
4538778624,-0.001743588,-116.441641,,-0.088285756,-116.4426211
4539778560,-0.001742992,-116.5542043,,-0.088315221,-116.5530381
4540778496,-0.001744184,-116.6663795,,-0.088338072,-116.6675866
4541778432,-0.001742992,-116.7793671,,-0.088369341,-116.7791333
4542778368,-0.001742396,-116.8920045,,-0.088397003,-116.8930102
4543778304,-0.001741799,-117.0054764,,-0.088421658,-117.0051713
4544778240,-0.001741203,-117.1184494,,-0.088455333,-117.117777
4545778176,-0.001741203,-117.2318334,,-0.088484197,-117.2308582
4546778112,-0.001741203,-117.3456255,,-0.088507049,-117.3470151
4547778048,-0.001740607,-117.4591004,,-0.088537116,-117.460709
4548777984,-0.001740607,-117.5738289,,-0.088564778,-117.5748301
4549777920,-0.001740011,-117.6878825,,-0.088590636,-117.6889585
4550777856,-0.001739415,-117.8035537,,-0.088617095,-117.8044307
4551777792,-0.001740011,-117.9182055,,-0.088647764,-117.919517
4552777728,-0.001738819,-118.0333443,,-0.088670014,-118.0343371
4553777664,-0.001738819,-118.1492067,,-0.088695873,-118.1486839
4554777600,-0.001738223,-118.2648622,,-0.088724137,-118.2655647
4555777536,-0.001738223,-118.3810841,,-0.088748792,-118.3809186
4556777472,-0.001737626,-118.4968812,,-0.08877886,-118.4965443
4557777408,-0.001737626,-118.6129537,,-0.088802915,-118.613922
4558777344,-0.00173703,-118.7302622,,-0.088837193,-118.7306924
4559777280,-0.001736434,-118.8465729,,-0.088864855,-118.8462444
4560777216,-0.001736434,-118.9635783,,-0.088890714,-118.9647615
4561777152,-0.001735838,-119.0812757,,-0.088918377,-119.082327
4562777088,-0.001735838,-119.1989756,,-0.088938824,-119.1989654
4563777024,-0.001735242,-119.3168317,,-0.088967088,-119.3180152
4564776960,-0.001734646,-119.4349524,,-0.088991143,-119.4342887
4565776896,-0.00173405,-119.552688,,-0.089021813,-119.5535812
4566776832,-0.00173405,-119.6726464,,-0.089051882,-119.6722883
4567776768,-0.00173405,-119.7913616,,-0.08907293,-119.7910833
4568776704,-0.00173405,-119.9095629,,-0.089095783,-119.910416
4569776640,-0.001733453,-120.0294802,,-0.089122845,-120.0304787
4570776576,-0.001732857,-120.150001,,-0.089150509,-120.150983
4571776512,-0.001732857,-120.2693541,,-0.089170956,-120.270265
4572776448,-0.001731665,-120.3885622,,-0.089199822,-120.3887361
4573776384,-0.001731665,-120.509478,,-0.089224479,-120.5101774
4574776320,-0.001732261,-120.6307764,,-0.089248535,-120.6326906
4575776256,-0.001732261,-120.7512246,,-0.089279206,-120.7523807
4576776192,-0.001731069,-120.8734804,,-0.089302059,-120.8755855
4577776128,-0.001731069,-120.9946404,,-0.089329121,-120.9937682
4578776064,-0.00172928,-121.1163124,,-0.089348967,-121.1151076
4579776000,-0.001729876,-121.2378829,,-0.089377233,-121.2392341
4580775936,-0.001728684,-121.3600991,,-0.0894061,-121.3624847
4581775872,-0.00172928,-121.4828617,,-0.089431359,-121.4835622
4582775808,-0.00172928,-121.6060593,,-0.089458422,-121.6041423
4583775744,-0.001728684,-121.7297078,,-0.089483681,-121.7298292
4584775680,-0.001727492,-121.8529275,,-0.089510744,-121.8523361
4585775616,-0.001728088,-121.9755453,,-0.089533598,-121.9772516
4586775552,-0.001727492,-122.0993492,,-0.089554046,-122.1007188
4587775488,-0.001727492,-122.2244093,,-0.089578703,-122.2250343
4588775424,-0.001726896,-122.3497612,,-0.08960697,-122.3487296
4589775360,-0.001726896,-122.4743031,,-0.089632229,-122.475597
4590775296,-0.0017263,-122.5995459,,-0.089658691,-122.5997427
4591775232,-0.001725703,-122.7241835,,-0.089680342,-122.7253965
4592775168,-0.001725703,-122.8497722,,-0.089711616,-122.8494513
4593775104,-0.001725107,-122.9760432,,-0.089732665,-122.9754073
4594775040,-0.001725703,-123.1028307,,-0.089763939,-123.1039876
4595774976,-0.001725107,-123.2286703,,-0.089783185,-123.2280754
4596774912,-0.001723319,-123.3564842,,-0.089806039,-123.3561353
4597774848,-0.001724511,-123.4836994,,-0.089833103,-123.4841702
4598774784,-0.001723319,-123.6112579,,-0.089858964,-123.6108756
4599774720,-0.001722723,-123.7384133,,-0.089878811,-123.7385671
4600774656,-0.001723319,-123.866412,,-0.089907078,-123.864437
4601774592,-0.001723319,-123.994457,,-0.089935346,-123.994532
4602774528,-0.001722723,-124.1240263,,-0.08995399,-124.1225038
4603774464,-0.001722127,-124.2513919,,-0.089978649,-124.2538265
4604774400,-0.001722723,-124.3812573,,-0.090002706,-124.3842057
4605774336,-0.001722127,-124.5104992,,-0.090024358,-124.5113812
4606774272,-0.001720934,-124.6422468,,-0.090056234,-124.640269
4607774208,-0.001720934,-124.7712143,,-0.090076683,-124.7730034
4608774144,-0.001720934,-124.901346,,-0.090100139,-124.9045291
4609774080,-0.001720338,-125.0330129,,-0.090121791,-125.0323776
4610774016,-0.001719742,-125.1637713,,-0.090148255,-125.1614588
4611773952,-0.001719742,-125.2959208,,-0.090171109,-125.296861
4612773888,-0.001719742,-125.4266534,,-0.09020058,-125.4253565
4613773824,-0.001719742,-125.558861,,-0.090218624,-125.5613092
4614773760,-0.001719146,-125.6915132,,-0.090243885,-125.6920147
4615773696,-0.001719146,-125.8236828,,-0.090268544,-125.824126
4616773632,-0.001717953,-125.9574252,,-0.090291399,-125.9562678
4617773568,-0.001717953,-126.0913998,,-0.090315457,-126.0902968
4618773504,-0.00171855,-126.2241886,,-0.090340718,-126.2242783
4619773440,-0.001717357,-126.3576981,,-0.090362371,-126.3565443
4620773376,-0.001716761,-126.492701,,-0.090384023,-126.4942616
4621773312,-0.001716761,-126.6268525,,-0.090410488,-126.6254584
4622773248,-0.001717357,-126.7618399,,-0.090430336,-126.7621113
4623773184,-0.001715569,-126.8978232,,-0.090454996,-126.8964734
4624773120,-0.001715569,-127.033425,,-0.090479656,-127.0316673
4625773056,-0.001714377,-127.1702011,,-0.090499504,-127.1687012
4626772992,-0.001715569,-127.3063042,,-0.090521157,-127.3060399
4627772928,-0.001715569,-127.4434166,,-0.090551832,-127.4418782
4628772864,-0.001714377,-127.5792902,,-0.09057168,-127.5801534
4629772800,-0.001714377,-127.7182573,,-0.090592732,-127.716359
4630772736,-0.001714377,-127.8556185,,-0.090611979,-127.8553425
