frequency, S11, S12, S21, S22
1165994240.0000000000, -0.8878747317, -89.4426980762, -89.4426980762, -0.8878766290
1166994176.0000000000, -0.7850612602, -89.5073839139, -89.5073644859, -0.7850689252
1167994112.0000000000, -0.6821592997, -89.5720794658, -89.5720794658, -0.6821659782
1168994048.0000000000, -0.5791951466, -89.6367750176, -89.6367750176, -0.5791874437
1169993984.0000000000, -0.4761628055, -89.7014802834, -89.7014705694, -0.4761971462
1170993920.0000000000, -0.3730281253, -89.7661952634, -89.7661952634, -0.3730357144
1171993856.0000000000, -0.2699080542, -89.8309005292, -89.8309005292, -0.2698791018
1172993792.0000000000, -0.1666272080, -89.8956252232, -89.8956349372, -0.1666140030
1173993728.0000000000, -0.0633289685, -89.9603402031, -89.9603499171, -0.0633155406
1174993664.0000000000, 0.0400646802, -90.0250746111, -90.0250843251, 0.0400515036
1175993600.0000000000, 0.1434988214, -90.0898187332, -90.0898187332, 0.1434954822
1176993536.0000000000, 0.2469806080, -90.1545434271, -90.1545531412, 0.2469782554
1177993472.0000000000, 0.3505436738, -90.2193069773, -90.2192972632, 0.3505358571
1178993408.0000000000, 0.4541421997, -90.2840802415, -90.2840705274, 0.4541382534
1179993344.0000000000, 0.5578182862, -90.3488340776, -90.3488243635, 0.5578029183
1180993280.0000000000, 0.6615087540, -90.4135879137, -90.4135976277, 0.6614997989
1181993216.0000000000, 0.7652914294, -90.4783708919, -90.4783708919, 0.7652638810
1182993152.0000000000, 0.8690753190, -90.5431344420, -90.5431344420, 0.8690522482
1183993088.0000000000, 0.9729220464, -90.6079368484, -90.6079368484, 0.9729241714
1184993024.0000000000, 1.0768013310, -90.6727198266, -90.6727198266, 1.0768102862
1185992960.0000000000, 1.1807663725, -90.7375222329, -90.7375222329, 1.1807668278
1186992896.0000000000, 1.2847174500, -90.8023343533, -90.8023343533, 1.2847254944
1187992832.0000000000, 1.3887225618, -90.8671464737, -90.8671367597, 1.3887324277
1188992768.0000000000, 1.4927999219, -90.9319780222, -90.9319780222, 1.4927990112
1189992704.0000000000, 1.5968475328, -90.9967901426, -90.9967901426, 1.5968417651
1190992640.0000000000, 1.7009720971, -91.0616314051, -91.0616314051, 1.7009541868
1191992576.0000000000, 1.8050735905, -91.1264726676, -91.1264726676, 1.8050845188
1192992512.0000000000, 1.9092749565, -91.1913333582, -91.1913333582, 1.9092517338
1193992448.0000000000, 2.0134840633, -91.2561843348, -91.2561746207, 2.0134467250
1194992384.0000000000, 2.1176740457, -91.3210547394, -91.3210450254, 2.1176697958
1195992320.0000000000, 2.2218866435, -91.3859154301, -91.3859057160, 2.2219056163
1196992256.0000000000, 2.3261382493, -91.4508052628, -91.4507955488, 2.3261464455
1197992192.0000000000, 2.4303919801, -91.5156853815, -91.5156853815, 2.4304067029
1198992128.0000000000, 2.5346710584, -91.5805655002, -91.5805655002, 2.5346592194
1199992064.0000000000, 2.6389765469, -91.6454844751, -91.6454941892, 2.6389707791
1200992000.0000000000, 2.7432595715, -91.7103937360, -91.7103937360, 2.7432492504
1201991936.0000000000, 2.8475544352, -91.7753127109, -91.7753029968, 2.8475489711
1202991872.0000000000, 2.9519400645, -91.8402413998, -91.8402413998, 2.9518869408
1203991808.0000000000, 3.0562015362, -91.9051700887, -91.9051700887, 3.0562246070
1204991744.0000000000, 3.1605331311, -91.9701182058, -91.9701182058, 3.1605294883
1205991680.0000000000, 3.2648416551, -92.0350566088, -92.0350663228, 3.2648601725
1206991616.0000000000, 3.3691996601, -92.1000435820, -92.1000435820, 3.3691890354
1207991552.0000000000, 3.4735033271, -92.1650014131, -92.1650014131, 3.4734741850
1208991488.0000000000, 3.5777714772, -92.2299592442, -92.2299592442, 3.5777623703
1209991424.0000000000, 3.6820748407, -92.2949559314, -92.2949559314, 3.6820705908
1210991360.0000000000, 3.7863545261, -92.3599526187, -92.3599526187, 3.7863618117
1211991296.0000000000, 3.8906396758, -92.4249493060, -92.4249493060, 3.8906427114
1212991232.0000000000, 3.9948735231, -92.4899751354, -92.4899654213, 3.9948729160
1213991168.0000000000, 4.0990958350, -92.5550009648, -92.5549815367, 4.0991225486
1214991104.0000000000, 4.2033427356, -92.6200267942, -92.6200170802, 4.2033633779
1215991040.0000000000, 4.3075419766, -92.6850526236, -92.6850526236, 4.3075325661
1216990976.0000000000, 4.4117172361, -92.7500784530, -92.7500881671, 4.4117266466
1217990912.0000000000, 4.5158496930, -92.8151431386, -92.8151528527, 4.5158688176
1218990848.0000000000, 4.6200018816, -92.8802175383, -92.8802175383, 4.6199809357
1219990784.0000000000, 4.7241413206, -92.9453016520, -92.9453113660, 4.7241234103
1220990720.0000000000, 4.8281441557, -93.0103857656, -93.0103857656, 4.8281559947
1221990656.0000000000, 4.9321658118, -93.0754795934, -93.0754698793, 4.9321597406
1222990592.0000000000, 5.0361656113, -93.1405831352, -93.1405831352, 5.0361807895
1223990528.0000000000, 5.1401289832, -93.2057061050, -93.2056963910, 5.1401223048
1224990464.0000000000, 5.2440425705, -93.2708193609, -93.2708193609, 5.2440650342
1225990400.0000000000, 5.3479197302, -93.3359617589, -93.3359617589, 5.3479434082
1226990336.0000000000, 5.4517549980, -93.4010944428, -93.4011041568, 5.4517543909
1227990272.0000000000, 5.5555641593, -93.4662562688, -93.4662659829, 5.5555514097
1228990208.0000000000, 5.6592622163, -93.5314083809, -93.5314083809, 5.6592780016
1229990144.0000000000, 5.7629924510, -93.5965799210, -93.5965896350, 5.7629620946
1230990080.0000000000, 5.8666200811, -93.6617806032, -93.6617806032, 5.8666182597
1231990016.0000000000, 5.9701954982, -93.7269618574, -93.7269618574, 5.9701997481
1232989952.0000000000, 6.0737308448, -93.7921722537, -93.7921722537, 6.0737308448
1233989888.0000000000, 6.1772036573, -93.8573826500, -93.8573826500, 6.1771927290
1234989824.0000000000, 6.2805708295, -93.9226027603, -93.9226027603, 6.2805896504
1235989760.0000000000, 6.3839568226, -93.9878617269, -93.9878422988, 6.3839580369
1236989696.0000000000, 6.4871971051, -94.0530915513, -94.0530915513, 6.4872311043
1237989632.0000000000, 6.5904331377, -94.1183505178, -94.1183505178, 6.5904458874
1238989568.0000000000, 6.6936151359, -94.1836191984, -94.1836191984, 6.6936017791
1239989504.0000000000, 6.7967151718, -94.2489073070, -94.2489170211, 6.7966951366
1240989440.0000000000, 6.8996962106, -94.3141954157, -94.3141954157, 6.8996962106
1241989376.0000000000, 7.0026056084, -94.3794932384, -94.3794932384, 7.0026086440
1242989312.0000000000, 7.1054882925, -94.4448007752, -94.4448104893, 7.1054943638
1243989248.0000000000, 7.2082531938, -94.5101277401, -94.5101277401, 7.2082629079
1244989184.0000000000, 7.3109859173, -94.5754741330, -94.5754741330, 7.3109840960
1245989120.0000000000, 7.4136451784, -94.6408205260, -94.6408205260, 7.4136172505
1246989056.0000000000, 7.5161484076, -94.7061766330, -94.7061766330, 7.5161338365
1247988992.0000000000, 7.6186024594, -94.7715618821, -94.7715521681, 7.6186097449
1248988928.0000000000, 7.7209630135, -94.8369277032, -94.8369277032, 7.7209630135
1249988864.0000000000, 7.8232318913, -94.9023323804, -94.9023323804, 7.8232549621
1250988800.0000000000, 7.9254528059, -94.9677467717, -94.9677467717, 7.9254558416
1251988736.0000000000, 8.0275765802, -95.0331708770, -95.0331708770, 8.0275510808
1252988672.0000000000, 8.1295327871, -95.0985852683, -95.0985852683, 8.1295406797
1253988608.0000000000, 8.2314100673, -95.1640288017, -95.1640190877, 8.2314537806
1254988544.0000000000, 8.3332497057, -95.2294917632, -95.2294820492, 8.3332509199
1255988480.0000000000, 8.4349436333, -95.2949547248, -95.2949450107, 8.4349709541
1256988416.0000000000, 8.5365701698, -95.3604274003, -95.3604274003, 8.5365489203
1257988352.0000000000, 8.6380813519, -95.4259292180, -95.4259195040, 8.6380625309
1258988288.0000000000, 8.7394777869, -95.4914310357, -95.4914310357, 8.7394777869
1259988224.0000000000, 8.8407418679, -95.5569328534, -95.5569328534, 8.8407315468
1260988160.0000000000, 8.9419075943, -95.6224638133, -95.6224735273, 8.9419385578
1261988096.0000000000, 9.0429512879, -95.6880044872, -95.6880142012, 9.0429937869
1262988032.0000000000, 9.1439130193, -95.7535548751, -95.7535548751, 9.1439421614
1263987968.0000000000, 9.2447982525, -95.8191441192, -95.8191441192, 9.2447782173
1264987904.0000000000, 9.3455019545, -95.8847042212, -95.8847236493, 9.3455055973
1265987840.0000000000, 9.4461030519, -95.9503031794, -95.9503031794, 9.4461182301
1266987776.0000000000, 9.5465742239, -96.0159021376, -96.0159118516, 9.5465736168
1267987712.0000000000, 9.6469355057, -96.0815302379, -96.0815302379, 9.6469525053
1268987648.0000000000, 9.7471923616, -96.1471680522, -96.1471777663, 9.7471905402
1269987584.0000000000, 9.8472792216, -96.2128058666, -96.2128058666, 9.8472743646
1270987520.0000000000, 9.9472871550, -96.2784631091, -96.2784728231, 9.9472901906
1271987456.0000000000, 10.0471080930, -96.3441300656, -96.3441300656, 10.0471202355
1272987392.0000000000, 10.1468513186, -96.4098164502, -96.4098261642, 10.1468513186
1273987328.0000000000, 10.2464615832, -96.4755319769, -96.4755319769, 10.2464530834
1274987264.0000000000, 10.3459346369, -96.5412280755, -96.5412377896, 10.3459030662
1275987200.0000000000, 10.4451842675, -96.6069630304, -96.6069533163, 10.4452134096
1276987136.0000000000, 10.5444302553, -96.6727076992, -96.6727174133, 10.5444132558
1277987072.0000000000, 10.6434698197, -96.7384717962, -96.7384717962, 10.6434552486
1278987008.0000000000, 10.7423721731, -96.8042358932, -96.8042261791, 10.7423527450
1279986944.0000000000, 10.8411482440, -96.8700291323, -96.8700291323, 10.8411397442
1280986880.0000000000, 10.9397846754, -96.9358223714, -96.9358126573, 10.9397531047
1281986816.0000000000, 11.0382474682, -97.0016253245, -97.0016253245, 11.0382401826
1282986752.0000000000, 11.1365864069, -97.0674477058, -97.0674574198, 11.1365511935
1283986688.0000000000, 11.2347553498, -97.1332992292, -97.1332992292, 11.2347419930
1284986624.0000000000, 11.3327749392, -97.1991604666, -97.1991604666, 11.3327567254
1285986560.0000000000, 11.4306476037, -97.2650314181, -97.2650314181, 11.4306354612
1286986496.0000000000, 11.5283612007, -97.3308926555, -97.3309023696, 11.5283636292
1287986432.0000000000, 11.6259606576, -97.3968024632, -97.3968121773, 11.6259448723
1288986368.0000000000, 11.7233731191, -97.4627316990, -97.4627219849, 11.7233500482
1289986304.0000000000, 11.8205925139, -97.5286317926, -97.5286415066, 11.8206034422
1290986240.0000000000, 11.9176831976, -97.5945901705, -97.5945804565, 11.9176880546
1291986176.0000000000, 12.0146233136, -97.6605582625, -97.6605485484, 12.0146269564
1292986112.0000000000, 12.1114322899, -97.7265263544, -97.7265263544, 12.1114250044
1293986048.0000000000, 12.2079972009, -97.7925138745, -97.7925235885, 12.2080227002
1294985984.0000000000, 12.3044504003, -97.8585208226, -97.8585208226, 12.3044698283
1295985920.0000000000, 12.4007433179, -97.9245374848, -97.9245471988, 12.4007421036
1296985856.0000000000, 12.4968492401, -97.9905832891, -97.9905832891, 12.4968516686
1297985792.0000000000, 12.5927705954, -98.0566096653, -98.0566290934, 12.5927803094
1298985728.0000000000, 12.6885608111, -98.1227040399, -98.1227040399, 12.6885644538
1299985664.0000000000, 12.7841373177, -98.1887692723, -98.1887887004, 12.7841470318
1300985600.0000000000, 12.8795863275, -98.2548733609, -98.2548830750, 12.8795693279
1301985536.0000000000, 12.9747924862, -98.3209677355, -98.3209871636, 12.9747924862
1302985472.0000000000, 13.0698626481, -98.3871203943, -98.3871301084, 13.0698590054
1303985408.0000000000, 13.1647798138, -98.4532536251, -98.4532633391, 13.1647567430
1304985344.0000000000, 13.2594601997, -98.5194159980, -98.5194159980, 13.2594432001
1305985280.0000000000, 13.3539645184, -98.5855880849, -98.5855880849, 13.3539815180
1306985216.0000000000, 13.4483461973, -98.6517990280, -98.6517990280, 13.4483522686
1307985152.0000000000, 13.5424825965, -98.7180099711, -98.7180196852, 13.5424935248
1308985088.0000000000, 13.6364623568, -98.7842306283, -98.7842500564, 13.6364732851
1309985024.0000000000, 13.7302466218, -98.8504707136, -98.8504901417, 13.7302575501
1310984960.0000000000, 13.8238803191, -98.9167496550, -98.9167496550, 13.8238936759
1311984896.0000000000, 13.9172784507, -98.9830091684, -98.9830285965, 13.9172808792
1312984832.0000000000, 14.0105284432, -99.0493172520, -99.0493172520, 14.0105090151
1313984768.0000000000, 14.1035428700, -99.1156156215, -99.1156253356, 14.1035258704
1314984704.0000000000, 14.1963642301, -99.1819528472, -99.1819528472, 14.1963727299
1315984640.0000000000, 14.2890508078, -99.2482803589, -99.2482900730, 14.2890228800
1316984576.0000000000, 14.3815030342, -99.3146564408, -99.3146661549, 14.3814860346
1317984512.0000000000, 14.4737427658, -99.3810325228, -99.3810325228, 14.4737269804
1318984448.0000000000, 14.5657833594, -99.4474377468, -99.4474280328, 14.5657833594
1319984384.0000000000, 14.6576406004, -99.5138429709, -99.5138429709, 14.6576333148
1320984320.0000000000, 14.7493084174, -99.5802676230, -99.5802676230, 14.7492999176
1321984256.0000000000, 14.8407528114, -99.6467311314, -99.6467214173, 14.8407576684
1322984192.0000000000, 14.9320126385, -99.7131849257, -99.7131849257, 14.9320029245
1323984128.0000000000, 15.0230466140, -99.7796678621, -99.7796678621, 15.0230757562
1324984064.0000000000, 15.1139008797, -99.8461605126, -99.8461799407, 15.1139069510
1325984000.0000000000, 15.2045377935, -99.9126725912, -99.9126725912, 15.2045657214
1326983936.0000000000, 15.2949962118, -99.9792138119, -99.9792040978, 15.2949925690
1327983872.0000000000, 15.3852142074, -100.0457647466, -100.0457647466, 15.3852142074
1328983808.0000000000, 15.4752500646, -100.1123448235, -100.1123448235, 15.4752415648
1329983744.0000000000, 15.5650479276, -100.1789151864, -100.1789151864, 15.5650394278
1330983680.0000000000, 15.6546430099, -100.2455341195, -100.2455244054, 15.6546478670
