frequency,e',e'',u',u''
2136000000,1.0206,0.012,1.0023,0.0131
2137000000,1.0206,0.012,1.0023,0.0131
2138000000,1.0206,0.012,1.0023,0.013
2139000000,1.0206,0.012,1.0023,0.013
2140000000,1.0205,0.012,1.0024,0.013
2141000000,1.0205,0.012,1.0024,0.013
2142000000,1.0205,0.012,1.0024,0.013
2143000000,1.0205,0.012,1.0024,0.013
2144000000,1.0204,0.012,1.0024,0.013
2145000000,1.0204,0.012,1.0024,0.013
2146000000,1.0204,0.0119,1.0025,0.013
2147000000,1.0204,0.0119,1.0025,0.013
2148000000,1.0203,0.0119,1.0025,0.013
2149000000,1.0203,0.0119,1.0025,0.0129
2150000000,1.0203,0.0119,1.0025,0.0129
2151000000,1.0203,0.0119,1.0026,0.0129
2152000000,1.0203,0.0119,1.0026,0.0129
2153000000,1.0202,0.0119,1.0026,0.0129
2154000000,1.0202,0.0119,1.0026,0.0129
2155000000,1.0202,0.0119,1.0026,0.0129
2156000000,1.0202,0.0119,1.0026,0.0129
2157000000,1.0201,0.0119,1.0027,0.0129
2158000000,1.0201,0.0119,1.0027,0.0129
2159000000,1.0201,0.0119,1.0027,0.0129
2160000000,1.0201,0.0119,1.0027,0.0129
2161000000,1.02,0.0119,1.0027,0.0128
2162000000,1.02,0.0119,1.0028,0.0128
2163000000,1.02,0.0119,1.0028,0.0128
2164000000,1.02,0.0119,1.0028,0.0128
2165000000,1.0199,0.0119,1.0028,0.0128
2166000000,1.0199,0.0119,1.0028,0.0128
2167000000,1.0199,0.0119,1.0028,0.0128
2168000000,1.0199,0.0119,1.0029,0.0128
2169000000,1.0199,0.0119,1.0029,0.0128
2170000000,1.0198,0.0119,1.0029,0.0128
2171000000,1.0198,0.0119,1.0029,0.0128
2172000000,1.0198,0.0119,1.0029,0.0127
2173000000,1.0198,0.0119,1.0029,0.0127
2174000000,1.0197,0.0118,1.003,0.0127
2175000000,1.0197,0.0118,1.003,0.0127
2176000000,1.0197,0.0118,1.003,0.0127
2177000000,1.0197,0.0118,1.003,0.0127
2178000000,1.0197,0.0118,1.003,0.0127
2179000000,1.0196,0.0118,1.003,0.0127
2180000000,1.0196,0.0118,1.0031,0.0127
2181000000,1.0196,0.0118,1.0031,0.0127
2182000000,1.0196,0.0118,1.0031,0.0127
2183000000,1.0195,0.0118,1.0031,0.0127
2184000000,1.0195,0.0118,1.0031,0.0126
2185000000,1.0195,0.0118,1.0031,0.0126
2186000000,1.0195,0.0118,1.0032,0.0126
2187000000,1.0195,0.0118,1.0032,0.0126
2188000000,1.0194,0.0118,1.0032,0.0126
2189000000,1.0194,0.0118,1.0032,0.0126
2190000000,1.0194,0.0118,1.0032,0.0126
2191000000,1.0194,0.0118,1.0032,0.0126
2192000000,1.0193,0.0118,1.0033,0.0126
2193000000,1.0193,0.0118,1.0033,0.0126
2194000000,1.0193,0.0118,1.0033,0.0126
2195000000,1.0193,0.0118,1.0033,0.0126
2196000000,1.0193,0.0118,1.0033,0.0125
2197000000,1.0192,0.0118,1.0033,0.0125
2198000000,1.0192,0.0118,1.0034,0.0125
2199000000,1.0192,0.0118,1.0034,0.0125
2200000000,1.0192,0.0118,1.0034,0.0125
2201000000,1.0192,0.0118,1.0034,0.0125
2202000000,1.0191,0.0118,1.0034,0.0125
2203000000,1.0191,0.0117,1.0034,0.0125
2204000000,1.0191,0.0117,1.0035,0.0125
2205000000,1.0191,0.0117,1.0035,0.0125
2206000000,1.019,0.0117,1.0035,0.0125
2207000000,1.019,0.0117,1.0035,0.0125
2208000000,1.019,0.0117,1.0035,0.0124
2209000000,1.019,0.0117,1.0035,0.0124
2210000000,1.019,0.0117,1.0035,0.0124
2211000000,1.0189,0.0117,1.0036,0.0124
2212000000,1.0189,0.0117,1.0036,0.0124
2213000000,1.0189,0.0117,1.0036,0.0124
2214000000,1.0189,0.0117,1.0036,0.0124
2215000000,1.0189,0.0117,1.0036,0.0124
2216000000,1.0188,0.0117,1.0036,0.0124
2217000000,1.0188,0.0117,1.0037,0.0124
2218000000,1.0188,0.0117,1.0037,0.0124
2219000000,1.0188,0.0117,1.0037,0.0124
2220000000,1.0187,0.0117,1.0037,0.0124
2221000000,1.0187,0.0117,1.0037,0.0123
2222000000,1.0187,0.0117,1.0037,0.0123
2223000000,1.0187,0.0117,1.0037,0.0123
2224000000,1.0187,0.0117,1.0038,0.0123
2225000000,1.0186,0.0117,1.0038,0.0123
2226000000,1.0186,0.0117,1.0038,0.0123
2227000000,1.0186,0.0117,1.0038,0.0123
2228000000,1.0186,0.0117,1.0038,0.0123
2229000000,1.0186,0.0117,1.0038,0.0123
2230000000,1.0185,0.0117,1.0039,0.0123
2231000000,1.0185,0.0117,1.0039,0.0123
2232000000,1.0185,0.0116,1.0039,0.0123
2233000000,1.0185,0.0116,1.0039,0.0123
2234000000,1.0185,0.0116,1.0039,0.0123
2235000000,1.0184,0.0116,1.0039,0.0122
2236000000,1.0184,0.0116,1.0039,0.0122
2237000000,1.0184,0.0116,1.004,0.0122
2238000000,1.0184,0.0116,1.004,0.0122
2239000000,1.0183,0.0116,1.004,0.0122
2240000000,1.0183,0.0116,1.004,0.0122
2241000000,1.0183,0.0116,1.004,0.0122
2242000000,1.0183,0.0116,1.004,0.0122
2243000000,1.0183,0.0116,1.004,0.0122
2244000000,1.0182,0.0116,1.0041,0.0122
2245000000,1.0182,0.0116,1.0041,0.0122
2246000000,1.0182,0.0116,1.0041,0.0122
2247000000,1.0182,0.0116,1.0041,0.0122
2248000000,1.0182,0.0116,1.0041,0.0122
2249000000,1.0181,0.0116,1.0041,0.0122
2250000000,1.0181,0.0116,1.0041,0.0121
2251000000,1.0181,0.0116,1.0041,0.0121
2252000000,1.0181,0.0116,1.0042,0.0121
2253000000,1.0181,0.0116,1.0042,0.0121
2254000000,1.018,0.0116,1.0042,0.0121
2255000000,1.018,0.0116,1.0042,0.0121
2256000000,1.018,0.0116,1.0042,0.0121
2257000000,1.018,0.0116,1.0042,0.0121
2258000000,1.018,0.0115,1.0042,0.0121
2259000000,1.0179,0.0115,1.0043,0.0121
2260000000,1.0179,0.0115,1.0043,0.0121
2261000000,1.0179,0.0115,1.0043,0.0121
2262000000,1.0179,0.0115,1.0043,0.0121
2263000000,1.0179,0.0115,1.0043,0.0121
2264000000,1.0178,0.0115,1.0043,0.012
2265000000,1.0178,0.0115,1.0043,0.012
2266000000,1.0178,0.0115,1.0044,0.012
2267000000,1.0178,0.0115,1.0044,0.012
2268000000,1.0178,0.0115,1.0044,0.012
2269000000,1.0177,0.0115,1.0044,0.012
2270000000,1.0177,0.0115,1.0044,0.012
2271000000,1.0177,0.0115,1.0044,0.012
2272000000,1.0177,0.0115,1.0044,0.012
2273000000,1.0177,0.0115,1.0044,0.012
2274000000,1.0177,0.0115,1.0045,0.012
2275000000,1.0176,0.0115,1.0045,0.012
2276000000,1.0176,0.0115,1.0045,0.012
2277000000,1.0176,0.0115,1.0045,0.012
2278000000,1.0176,0.0115,1.0045,0.012
2279000000,1.0176,0.0115,1.0045,0.0119
2280000000,1.0175,0.0115,1.0045,0.0119
2281000000,1.0175,0.0115,1.0045,0.0119
2282000000,1.0175,0.0115,1.0046,0.0119
2283000000,1.0175,0.0114,1.0046,0.0119
2284000000,1.0175,0.0114,1.0046,0.0119
2285000000,1.0174,0.0114,1.0046,0.0119
2286000000,1.0174,0.0114,1.0046,0.0119
2287000000,1.0174,0.0114,1.0046,0.0119
2288000000,1.0174,0.0114,1.0046,0.0119
2289000000,1.0174,0.0114,1.0046,0.0119
2290000000,1.0173,0.0114,1.0047,0.0119
2291000000,1.0173,0.0114,1.0047,0.0119
2292000000,1.0173,0.0114,1.0047,0.0119
2293000000,1.0173,0.0114,1.0047,0.0119
2294000000,1.0173,0.0114,1.0047,0.0119
2295000000,1.0173,0.0114,1.0047,0.0118
2296000000,1.0172,0.0114,1.0047,0.0118
2297000000,1.0172,0.0114,1.0047,0.0118
2298000000,1.0172,0.0114,1.0048,0.0118
2299000000,1.0172,0.0114,1.0048,0.0118
2300000000,1.0172,0.0114,1.0048,0.0118
2301000000,1.0171,0.0114,1.0048,0.0118
2302000000,1.0171,0.0114,1.0048,0.0118
2303000000,1.0171,0.0114,1.0048,0.0118
2304000000,1.0171,0.0114,1.0048,0.0118
2305000000,1.0171,0.0114,1.0048,0.0118
2306000000,1.0171,0.0114,1.0048,0.0118
2307000000,1.017,0.0114,1.0049,0.0118
2308000000,1.017,0.0114,1.0049,0.0118
2309000000,1.017,0.0113,1.0049,0.0118
2310000000,1.017,0.0113,1.0049,0.0117
2311000000,1.017,0.0113,1.0049,0.0117
2312000000,1.0169,0.0113,1.0049,0.0117
2313000000,1.0169,0.0113,1.0049,0.0117
2314000000,1.0169,0.0113,1.0049,0.0117
2315000000,1.0169,0.0113,1.005,0.0117
2316000000,1.0169,0.0113,1.005,0.0117
2317000000,1.0169,0.0113,1.005,0.0117
2318000000,1.0168,0.0113,1.005,0.0117
2319000000,1.0168,0.0113,1.005,0.0117
2320000000,1.0168,0.0113,1.005,0.0117
2321000000,1.0168,0.0113,1.005,0.0117
2322000000,1.0168,0.0113,1.005,0.0117
2323000000,1.0167,0.0113,1.005,0.0117
2324000000,1.0167,0.0113,1.0051,0.0117
2325000000,1.0167,0.0113,1.0051,0.0116
2326000000,1.0167,0.0113,1.0051,0.0116
2327000000,1.0167,0.0113,1.0051,0.0116
2328000000,1.0167,0.0113,1.0051,0.0116
2329000000,1.0166,0.0113,1.0051,0.0116
2330000000,1.0166,0.0113,1.0051,0.0116
2331000000,1.0166,0.0113,1.0051,0.0116
2332000000,1.0166,0.0113,1.0051,0.0116
2333000000,1.0166,0.0113,1.0052,0.0116
2334000000,1.0166,0.0113,1.0052,0.0116
2335000000,1.0165,0.0112,1.0052,0.0116
2336000000,1.0165,0.0112,1.0052,0.0116
2337000000,1.0165,0.0112,1.0052,0.0116
2338000000,1.0165,0.0112,1.0052,0.0116
2339000000,1.0165,0.0112,1.0052,0.0116
2340000000,1.0165,0.0112,1.0052,0.0116
2341000000,1.0164,0.0112,1.0052,0.0115
2342000000,1.0164,0.0112,1.0052,0.0115
2343000000,1.0164,0.0112,1.0053,0.0115
2344000000,1.0164,0.0112,1.0053,0.0115
2345000000,1.0164,0.0112,1.0053,0.0115
2346000000,1.0164,0.0112,1.0053,0.0115
2347000000,1.0163,0.0112,1.0053,0.0115
2348000000,1.0163,0.0112,1.0053,0.0115
2349000000,1.0163,0.0112,1.0053,0.0115
2350000000,1.0163,0.0112,1.0053,0.0115
2351000000,1.0163,0.0112,1.0053,0.0115
2352000000,1.0163,0.0112,1.0054,0.0115
2353000000,1.0162,0.0112,1.0054,0.0115
2354000000,1.0162,0.0112,1.0054,0.0115
2355000000,1.0162,0.0112,1.0054,0.0115
2356000000,1.0162,0.0112,1.0054,0.0115
2357000000,1.0162,0.0112,1.0054,0.0114
2358000000,1.0162,0.0112,1.0054,0.0114
2359000000,1.0161,0.0112,1.0054,0.0114
2360000000,1.0161,0.0112,1.0054,0.0114
2361000000,1.0161,0.0112,1.0054,0.0114
2362000000,1.0161,0.0112,1.0055,0.0114
2363000000,1.0161,0.0112,1.0055,0.0114
2364000000,1.0161,0.0112,1.0055,0.0114
2365000000,1.016,0.0111,1.0055,0.0114
2366000000,1.016,0.0111,1.0055,0.0114
2367000000,1.016,0.0111,1.0055,0.0114
2368000000,1.016,0.0111,1.0055,0.0114
2369000000,1.016,0.0111,1.0055,0.0114
2370000000,1.016,0.0111,1.0055,0.0114
2371000000,1.0159,0.0111,1.0055,0.0114
2372000000,1.0159,0.0111,1.0056,0.0113
2373000000,1.0159,0.0111,1.0056,0.0113
2374000000,1.0159,0.0111,1.0056,0.0113
2375000000,1.0159,0.0111,1.0056,0.0113
2376000000,1.0159,0.0111,1.0056,0.0113
2377000000,1.0158,0.0111,1.0056,0.0113
2378000000,1.0158,0.0111,1.0056,0.0113
2379000000,1.0158,0.0111,1.0056,0.0113
2380000000,1.0158,0.0111,1.0056,0.0113
2381000000,1.0158,0.0111,1.0056,0.0113
2382000000,1.0158,0.0111,1.0057,0.0113
2383000000,1.0158,0.0111,1.0057,0.0113
2384000000,1.0157,0.0111,1.0057,0.0113
2385000000,1.0157,0.0111,1.0057,0.0113
2386000000,1.0157,0.0111,1.0057,0.0113
2387000000,1.0157,0.0111,1.0057,0.0113
2388000000,1.0157,0.0111,1.0057,0.0113
2389000000,1.0157,0.0111,1.0057,0.0112
2390000000,1.0156,0.0111,1.0057,0.0112
2391000000,1.0156,0.0111,1.0057,0.0112
2392000000,1.0156,0.0111,1.0057,0.0112
2393000000,1.0156,0.0111,1.0058,0.0112
2394000000,1.0156,0.0111,1.0058,0.0112
2395000000,1.0156,0.011,1.0058,0.0112
2396000000,1.0155,0.011,1.0058,0.0112
2397000000,1.0155,0.011,1.0058,0.0112
2398000000,1.0155,0.011,1.0058,0.0112
2399000000,1.0155,0.011,1.0058,0.0112
2400000000,1.0155,0.011,1.0058,0.0112
2401000000,1.0155,0.011,1.0058,0.0112
2402000000,1.0155,0.011,1.0058,0.0112
2403000000,1.0154,0.011,1.0058,0.0112
2404000000,1.0154,0.011,1.0059,0.0112
2405000000,1.0154,0.011,1.0059,0.0112
2406000000,1.0154,0.011,1.0059,0.0111
2407000000,1.0154,0.011,1.0059,0.0111
2408000000,1.0154,0.011,1.0059,0.0111
2409000000,1.0154,0.011,1.0059,0.0111
2410000000,1.0153,0.011,1.0059,0.0111
2411000000,1.0153,0.011,1.0059,0.0111
2412000000,1.0153,0.011,1.0059,0.0111
2413000000,1.0153,0.011,1.0059,0.0111
2414000000,1.0153,0.011,1.0059,0.0111
2415000000,1.0153,0.011,1.006,0.0111
2416000000,1.0152,0.011,1.006,0.0111
2417000000,1.0152,0.011,1.006,0.0111
2418000000,1.0152,0.011,1.006,0.0111
2419000000,1.0152,0.011,1.006,0.0111
2420000000,1.0152,0.011,1.006,0.0111
2421000000,1.0152,0.011,1.006,0.0111
2422000000,1.0152,0.011,1.006,0.0111
2423000000,1.0151,0.011,1.006,0.0111
2424000000,1.0151,0.011,1.006,0.011
2425000000,1.0151,0.011,1.006,0.011
2426000000,1.0151,0.0109,1.006,0.011
2427000000,1.0151,0.0109,1.0061,0.011
2428000000,1.0151,0.0109,1.0061,0.011
2429000000,1.0151,0.0109,1.0061,0.011
2430000000,1.015,0.0109,1.0061,0.011
2431000000,1.015,0.0109,1.0061,0.011
2432000000,1.015,0.0109,1.0061,0.011
2433000000,1.015,0.0109,1.0061,0.011
2434000000,1.015,0.0109,1.0061,0.011
2435000000,1.015,0.0109,1.0061,0.011
2436000000,1.015,0.0109,1.0061,0.011
2437000000,1.0149,0.0109,1.0061,0.011
2438000000,1.0149,0.0109,1.0061,0.011
2439000000,1.0149,0.0109,1.0061,0.011
2440000000,1.0149,0.0109,1.0062,0.011
2441000000,1.0149,0.0109,1.0062,0.011
2442000000,1.0149,0.0109,1.0062,0.011
2443000000,1.0149,0.0109,1.0062,0.0109
2444000000,1.0149,0.0109,1.0062,0.0109
2445000000,1.0148,0.0109,1.0062,0.0109
2446000000,1.0148,0.0109,1.0062,0.0109
2447000000,1.0148,0.0109,1.0062,0.0109
2448000000,1.0148,0.0109,1.0062,0.0109
2449000000,1.0148,0.0109,1.0062,0.0109
2450000000,1.0148,0.0109,1.0062,0.0109
2451000000,1.0148,0.0109,1.0062,0.0109
2452000000,1.0147,0.0109,1.0062,0.0109
2453000000,1.0147,0.0109,1.0062,0.0109
2454000000,1.0147,0.0109,1.0063,0.0109
2455000000,1.0147,0.0109,1.0063,0.0109
2456000000,1.0147,0.0109,1.0063,0.0109
2457000000,1.0147,0.0109,1.0063,0.0109
2458000000,1.0147,0.0109,1.0063,0.0109
2459000000,1.0147,0.0108,1.0063,0.0109
2460000000,1.0146,0.0108,1.0063,0.0109
2461000000,1.0146,0.0108,1.0063,0.0108
2462000000,1.0146,0.0108,1.0063,0.0108
2463000000,1.0146,0.0108,1.0063,0.0108
2464000000,1.0146,0.0108,1.0063,0.0108
2465000000,1.0146,0.0108,1.0063,0.0108
2466000000,1.0146,0.0108,1.0063,0.0108
2467000000,1.0145,0.0108,1.0063,0.0108
2468000000,1.0145,0.0108,1.0064,0.0108
2469000000,1.0145,0.0108,1.0064,0.0108
2470000000,1.0145,0.0108,1.0064,0.0108
2471000000,1.0145,0.0108,1.0064,0.0108
2472000000,1.0145,0.0108,1.0064,0.0108
2473000000,1.0145,0.0108,1.0064,0.0108
2474000000,1.0145,0.0108,1.0064,0.0108
2475000000,1.0144,0.0108,1.0064,0.0108
2476000000,1.0144,0.0108,1.0064,0.0108
2477000000,1.0144,0.0108,1.0064,0.0108
2478000000,1.0144,0.0108,1.0064,0.0108
2479000000,1.0144,0.0108,1.0064,0.0108
2480000000,1.0144,0.0108,1.0064,0.0107
2481000000,1.0144,0.0108,1.0064,0.0107
2482000000,1.0144,0.0108,1.0064,0.0107
2483000000,1.0143,0.0108,1.0065,0.0107
2484000000,1.0143,0.0108,1.0065,0.0107
2485000000,1.0143,0.0108,1.0065,0.0107
2486000000,1.0143,0.0108,1.0065,0.0107
2487000000,1.0143,0.0108,1.0065,0.0107
2488000000,1.0143,0.0108,1.0065,0.0107
2489000000,1.0143,0.0108,1.0065,0.0107
2490000000,1.0142,0.0108,1.0065,0.0107
2491000000,1.0142,0.0108,1.0065,0.0107
2492000000,1.0142,0.0108,1.0065,0.0107
2493000000,1.0142,0.0108,1.0065,0.0107
2494000000,1.0142,0.0107,1.0065,0.0107
2495000000,1.0142,0.0107,1.0065,0.0107
2496000000,1.0142,0.0107,1.0065,0.0107
2497000000,1.0142,0.0107,1.0065,0.0107
2498000000,1.0141,0.0107,1.0065,0.0107
2499000000,1.0141,0.0107,1.0066,0.0107
2500000000,1.0141,0.0107,1.0066,0.0106
2501000000,1.0141,0.0107,1.0066,0.0106
2502000000,1.0141,0.0107,1.0066,0.0106
2503000000,1.0141,0.0107,1.0066,0.0106
2504000000,1.0141,0.0107,1.0066,0.0106
2505000000,1.0141,0.0107,1.0066,0.0106
2506000000,1.014,0.0107,1.0066,0.0106
2507000000,1.014,0.0107,1.0066,0.0106
2508000000,1.014,0.0107,1.0066,0.0106
2509000000,1.014,0.0107,1.0066,0.0106
2510000000,1.014,0.0107,1.0066,0.0106
2511000000,1.014,0.0107,1.0066,0.0106
2512000000,1.014,0.0107,1.0066,0.0106
2513000000,1.014,0.0107,1.0066,0.0106
2514000000,1.0139,0.0107,1.0066,0.0106
2515000000,1.0139,0.0107,1.0066,0.0106
2516000000,1.0139,0.0107,1.0067,0.0106
2517000000,1.0139,0.0107,1.0067,0.0106
2518000000,1.0139,0.0107,1.0067,0.0106
2519000000,1.0139,0.0107,1.0067,0.0106
2520000000,1.0139,0.0107,1.0067,0.0105
2521000000,1.0139,0.0107,1.0067,0.0105
2522000000,1.0139,0.0107,1.0067,0.0105
2523000000,1.0138,0.0107,1.0067,0.0105
2524000000,1.0138,0.0107,1.0067,0.0105
2525000000,1.0138,0.0107,1.0067,0.0105
2526000000,1.0138,0.0107,1.0067,0.0105
2527000000,1.0138,0.0107,1.0067,0.0105
2528000000,1.0138,0.0107,1.0067,0.0105
2529000000,1.0138,0.0107,1.0067,0.0105
2530000000,1.0138,0.0106,1.0067,0.0105
2531000000,1.0137,0.0106,1.0067,0.0105
2532000000,1.0137,0.0106,1.0067,0.0105
2533000000,1.0137,0.0106,1.0067,0.0105
2534000000,1.0137,0.0106,1.0068,0.0105
2535000000,1.0137,0.0106,1.0068,0.0105
2536000000,1.0137,0.0106,1.0068,0.0105
2537000000,1.0137,0.0106,1.0068,0.0105
2538000000,1.0137,0.0106,1.0068,0.0105
2539000000,1.0136,0.0106,1.0068,0.0105
2540000000,1.0136,0.0106,1.0068,0.0105
2541000000,1.0136,0.0106,1.0068,0.0104
2542000000,1.0136,0.0106,1.0068,0.0104
2543000000,1.0136,0.0106,1.0068,0.0104
2544000000,1.0136,0.0106,1.0068,0.0104
2545000000,1.0136,0.0106,1.0068,0.0104
2546000000,1.0136,0.0106,1.0068,0.0104
2547000000,1.0136,0.0106,1.0068,0.0104
2548000000,1.0135,0.0106,1.0068,0.0104
2549000000,1.0135,0.0106,1.0068,0.0104
2550000000,1.0135,0.0106,1.0068,0.0104
2551000000,1.0135,0.0106,1.0068,0.0104
2552000000,1.0135,0.0106,1.0068,0.0104
2553000000,1.0135,0.0106,1.0069,0.0104
2554000000,1.0135,0.0106,1.0069,0.0104
2555000000,1.0135,0.0106,1.0069,0.0104
2556000000,1.0135,0.0106,1.0069,0.0104
2557000000,1.0134,0.0106,1.0069,0.0104
2558000000,1.0134,0.0106,1.0069,0.0104
2559000000,1.0134,0.0106,1.0069,0.0104
2560000000,1.0134,0.0106,1.0069,0.0104
2561000000,1.0134,0.0106,1.0069,0.0104
2562000000,1.0134,0.0106,1.0069,0.0103
2563000000,1.0134,0.0106,1.0069,0.0103
2564000000,1.0134,0.0106,1.0069,0.0103
2565000000,1.0134,0.0105,1.0069,0.0103
2566000000,1.0133,0.0105,1.0069,0.0103
2567000000,1.0133,0.0105,1.0069,0.0103
2568000000,1.0133,0.0105,1.0069,0.0103
2569000000,1.0133,0.0105,1.0069,0.0103
2570000000,1.0133,0.0105,1.0069,0.0103
2571000000,1.0133,0.0105,1.0069,0.0103
2572000000,1.0133,0.0105,1.0069,0.0103
2573000000,1.0133,0.0105,1.0069,0.0103
2574000000,1.0133,0.0105,1.007,0.0103
2575000000,1.0132,0.0105,1.007,0.0103
2576000000,1.0132,0.0105,1.007,0.0103
2577000000,1.0132,0.0105,1.007,0.0103
2578000000,1.0132,0.0105,1.007,0.0103
2579000000,1.0132,0.0105,1.007,0.0103
2580000000,1.0132,0.0105,1.007,0.0103
2581000000,1.0132,0.0105,1.007,0.0103
2582000000,1.0132,0.0105,1.007,0.0103
2583000000,1.0132,0.0105,1.007,0.0102
2584000000,1.0131,0.0105,1.007,0.0102
2585000000,1.0131,0.0105,1.007,0.0102
2586000000,1.0131,0.0105,1.007,0.0102
2587000000,1.0131,0.0105,1.007,0.0102
2588000000,1.0131,0.0105,1.007,0.0102
2589000000,1.0131,0.0105,1.007,0.0102
2590000000,1.0131,0.0105,1.007,0.0102
2591000000,1.0131,0.0105,1.007,0.0102
2592000000,1.0131,0.0105,1.007,0.0102
2593000000,1.013,0.0105,1.007,0.0102
2594000000,1.013,0.0105,1.007,0.0102
2595000000,1.013,0.0105,1.007,0.0102
2596000000,1.013,0.0105,1.007,0.0102
2597000000,1.013,0.0105,1.0071,0.0102
2598000000,1.013,0.0105,1.0071,0.0102
2599000000,1.013,0.0105,1.0071,0.0102
2600000000,1.013,0.0105,1.0071,0.0102
2601000000,1.013,0.0105,1.0071,0.0102
2602000000,1.013,0.0105,1.0071,0.0102
2603000000,1.0129,0.0105,1.0071,0.0102
2604000000,1.0129,0.0105,1.0071,0.0102
2605000000,1.0129,0.0105,1.0071,0.0101
2606000000,1.0129,0.0104,1.0071,0.0101
2607000000,1.0129,0.0104,1.0071,0.0101
2608000000,1.0129,0.0104,1.0071,0.0101
2609000000,1.0129,0.0104,1.0071,0.0101
2610000000,1.0129,0.0104,1.0071,0.0101
2611000000,1.0129,0.0104,1.0071,0.0101
2612000000,1.0129,0.0104,1.0071,0.0101
2613000000,1.0128,0.0104,1.0071,0.0101
2614000000,1.0128,0.0104,1.0071,0.0101
2615000000,1.0128,0.0104,1.0071,0.0101
2616000000,1.0128,0.0104,1.0071,0.0101
2617000000,1.0128,0.0104,1.0071,0.0101
2618000000,1.0128,0.0104,1.0071,0.0101
2619000000,1.0128,0.0104,1.0071,0.0101
2620000000,1.0128,0.0104,1.0071,0.0101
2621000000,1.0128,0.0104,1.0071,0.0101
2622000000,1.0127,0.0104,1.0072,0.0101
2623000000,1.0127,0.0104,1.0072,0.0101
2624000000,1.0127,0.0104,1.0072,0.0101
2625000000,1.0127,0.0104,1.0072,0.0101
2626000000,1.0127,0.0104,1.0072,0.01
2627000000,1.0127,0.0104,1.0072,0.01
2628000000,1.0127,0.0104,1.0072,0.01
2629000000,1.0127,0.0104,1.0072,0.01
2630000000,1.0127,0.0104,1.0072,0.01
2631000000,1.0127,0.0104,1.0072,0.01
2632000000,1.0126,0.0104,1.0072,0.01
2633000000,1.0126,0.0104,1.0072,0.01
2634000000,1.0126,0.0104,1.0072,0.01
2635000000,1.0126,0.0104,1.0072,0.01
2636000000,1.0126,0.0104,1.0072,0.01
2637000000,1.0126,0.0104,1.0072,0.01
2638000000,1.0126,0.0104,1.0072,0.01
2639000000,1.0126,0.0104,1.0072,0.01
2640000000,1.0126,0.0104,1.0072,0.01
2641000000,1.0126,0.0104,1.0072,0.01
2642000000,1.0125,0.0104,1.0072,0.01
2643000000,1.0125,0.0104,1.0072,0.01
2644000000,1.0125,0.0104,1.0072,0.01
2645000000,1.0125,0.0104,1.0072,0.01
2646000000,1.0125,0.0104,1.0072,0.01
2647000000,1.0125,0.0104,1.0072,0.0099
2648000000,1.0125,0.0104,1.0072,0.0099
2649000000,1.0125,0.0104,1.0072,0.0099
2650000000,1.0125,0.0104,1.0072,0.0099
2651000000,1.0125,0.0104,1.0072,0.0099
2652000000,1.0124,0.0104,1.0073,0.0099
2653000000,1.0124,0.0104,1.0073,0.0099
2654000000,1.0124,0.0104,1.0073,0.0099
2655000000,1.0124,0.0104,1.0073,0.0099
2656000000,1.0124,0.0104,1.0073,0.0099
2657000000,1.0124,0.0104,1.0073,0.0099
2658000000,1.0124,0.0104,1.0073,0.0099
2659000000,1.0124,0.0103,1.0073,0.0099
2660000000,1.0124,0.0103,1.0073,0.0099
2661000000,1.0124,0.0103,1.0073,0.0099
2662000000,1.0124,0.0103,1.0073,0.0099
2663000000,1.0123,0.0103,1.0073,0.0099
2664000000,1.0123,0.0103,1.0073,0.0099
2665000000,1.0123,0.0103,1.0073,0.0099
2666000000,1.0123,0.0103,1.0073,0.0099
2667000000,1.0123,0.0103,1.0073,0.0098
2668000000,1.0123,0.0103,1.0073,0.0098
2669000000,1.0123,0.0103,1.0073,0.0098
2670000000,1.0123,0.0103,1.0073,0.0098
2671000000,1.0123,0.0103,1.0073,0.0098
2672000000,1.0123,0.0103,1.0073,0.0098
2673000000,1.0123,0.0103,1.0073,0.0098
2674000000,1.0122,0.0103,1.0073,0.0098
2675000000,1.0122,0.0103,1.0073,0.0098
2676000000,1.0122,0.0103,1.0073,0.0098
2677000000,1.0122,0.0103,1.0073,0.0098
2678000000,1.0122,0.0103,1.0073,0.0098
2679000000,1.0122,0.0103,1.0073,0.0098
2680000000,1.0122,0.0103,1.0073,0.0098
2681000000,1.0122,0.0103,1.0073,0.0098
2682000000,1.0122,0.0103,1.0073,0.0098
2683000000,1.0122,0.0103,1.0073,0.0098
2684000000,1.0121,0.0103,1.0073,0.0098
2685000000,1.0121,0.0103,1.0073,0.0098
2686000000,1.0121,0.0103,1.0073,0.0097
2687000000,1.0121,0.0103,1.0074,0.0097
2688000000,1.0121,0.0103,1.0074,0.0097
2689000000,1.0121,0.0103,1.0074,0.0097
2690000000,1.0121,0.0103,1.0074,0.0097
2691000000,1.0121,0.0103,1.0074,0.0097
2692000000,1.0121,0.0103,1.0074,0.0097
2693000000,1.0121,0.0103,1.0074,0.0097
2694000000,1.0121,0.0103,1.0074,0.0097
2695000000,1.012,0.0103,1.0074,0.0097
2696000000,1.012,0.0103,1.0074,0.0097
2697000000,1.012,0.0103,1.0074,0.0097
2698000000,1.012,0.0103,1.0074,0.0097
2699000000,1.012,0.0103,1.0074,0.0097
2700000000,1.012,0.0103,1.0074,0.0097
2701000000,1.012,0.0103,1.0074,0.0097
2702000000,1.012,0.0103,1.0074,0.0097
2703000000,1.012,0.0103,1.0074,0.0097
