frequency, S11, S12, S13, S21, S22, S23, S31, S32, S33
3011876096.0000000000, 33.5832763820, 142.1093165757, 142.1093165757, 142.1093165757, 111.4405650891, -48.9407327006, 142.1093165757, -48.9407327006, 111.4405553750
3012876032.0000000000, 33.4737699322, 142.0355869604, 142.0355869604, 142.0355869604, 111.3565191560, -48.9566248812, 142.0355869604, -48.9566297382, 111.3565191560
3013875968.0000000000, 33.3642780535, 141.9618864871, 141.9618864871, 141.9618864871, 111.2725800774, -48.9722159263, 141.9618864871, -48.9722013553, 111.2725897915
3014875904.0000000000, 33.2547886033, 141.8881957280, 141.8881957280, 141.8881957280, 111.1887575674, -48.9874572658, 141.8881957280, -48.9874572658, 111.1887478534
3015875840.0000000000, 33.1452894390, 141.8144952547, 141.8144952547, 141.8144952547, 111.1050516260, -49.0023828987, 141.8144952547, -49.0023926128, 111.1050321979
3016875776.0000000000, 33.0357781322, 141.7407850675, 141.7407850675, 141.7407850675, 111.0213748267, -49.0170413954, 141.7407850675, -49.0170511094, 111.0213748267
3017875712.0000000000, 32.9262789679, 141.6670845943, 141.6670845943, 141.6670845943, 110.9378340240, -49.0313501863, 141.6670845943, -49.0313599004, 110.9378340240
3018875648.0000000000, 32.8168113743, 141.5933841210, 141.5933841210, 141.5934035491, 110.8543903618, -49.0453772700, 141.5933841210, -49.0453772700, 110.8543903618
3019875584.0000000000, 32.7073146386, 141.5197030759, 141.5197030759, 141.5197030759, 110.7710244120, -49.0590692189, 141.5197030759, -49.0590740760, 110.7710244120
3020875520.0000000000, 32.5978227599, 141.4460026027, 141.4460026027, 141.4460026027, 110.6877556027, -49.0724600325, 141.4460026027, -49.0724697465, 110.6877556027
3021875456.0000000000, 32.4883308811, 141.3722924154, 141.3723118435, 141.3722924154, 110.6045839338, -49.0855351395, 141.3723118435, -49.0855302825, 110.6045839338
3022875392.0000000000, 32.3788365739, 141.2986210843, 141.2986405124, 141.2986405124, 110.5215191195, -49.0983091111, 141.2986210843, -49.0982993970, 110.5215288335
3023875328.0000000000, 32.2693786943, 141.2249497533, 141.2249497533, 141.2249497533, 110.4385417315, -49.1107528050, 141.2249497533, -49.1107236629, 110.4385417315
3024875264.0000000000, 32.1598358169, 141.1512395660, 141.1512395660, 141.1512395660, 110.3556129138, -49.1228662214, 141.1512395660, -49.1228613644, 110.3556226279
3025875200.0000000000, 32.0504070794, 141.0775682349, 141.0775682349, 141.0775682349, 110.2728200928, -49.1346882164, 141.0775682349, -49.1347076445, 110.2728298068
3026875136.0000000000, 31.9409297718, 141.0038871898, 141.0038871898, 141.0038871898, 110.1900855560, -49.1462187900, 141.0038871898, -49.1462187900, 110.1900952701
3027875072.0000000000, 31.8314038939, 140.9302061447, 140.9302061447, 140.9302061447, 110.1074675878, -49.1573753728, 140.9301867166, -49.1573850868, 110.1074675878
3028875008.0000000000, 31.7219630139, 140.8565348136, 140.8565348136, 140.8565348136, 110.0249467601, -49.1682696763, 140.8565348136, -49.1682745333, 110.0249467601
3029874944.0000000000, 31.6124832777, 140.7828634825, 140.7828634825, 140.7828634825, 109.9424842166, -49.1788239881, 140.7828440544, -49.1788288452, 109.9424842166
3030874880.0000000000, 31.5030035416, 140.7091824374, 140.7091824374, 140.7091824374, 109.8601285277, -49.1890868786, 140.7091824374, -49.1890674505, 109.8601382418
3031874816.0000000000, 31.3934898062, 140.6355111063, 140.6355111063, 140.6355111063, 109.7778505511, -49.1989709212, 140.6355111063, -49.1989806353, 109.7778408371
3032874752.0000000000, 31.2840513548, 140.5618397752, 140.5618397752, 140.5618397752, 109.6956697151, -49.2086023987, 140.5618397752, -49.2085975416, 109.6956600010
3033874688.0000000000, 31.1745570475, 140.4881684441, 140.4881684441, 140.4881684441, 109.6135568773, -49.2178987415, 140.4881684441, -49.2178938844, 109.6135471632
3034874624.0000000000, 31.0650773114, 140.4144971131, 140.4144971131, 140.4144971131, 109.5315314659, -49.2268745207, 140.4144971131, -49.2268648067, 109.5315314659
3035874560.0000000000, 30.9555951467, 140.3408354960, 140.3408354960, 140.3408354960, 109.4496323372, -49.2354908803, 140.3408354960, -49.2355103084, 109.4496323372
3036874496.0000000000, 30.8461251246, 140.2671641649, 140.2671641649, 140.2671641649, 109.3677623506, -49.2438595316, 140.2671641649, -49.2438546746, 109.3677720647
3037874432.0000000000, 30.7366672450, 140.1935122620, 140.1935122620, 140.1935122620, 109.2860089326, -49.2518784772, 140.1935025479, -49.2518736202, 109.2859895045
3038874368.0000000000, 30.6272045084, 140.1198603590, 140.1198603590, 140.1198603590, 109.2043429410, -49.2595720023, 140.1198603590, -49.2595622883, 109.2043429410
3039874304.0000000000, 30.5177320578, 140.0461987419, 140.0461987419, 140.0461987419, 109.1227255196, -49.2669352498, 140.0461890279, -49.2669449639, 109.1227352336
3040874240.0000000000, 30.4082571786, 139.9725371249, 139.9725274109, 139.9725371249, 109.0412149527, -49.2739730767, 139.9725274109, -49.2739925048, 109.0412149527
3041874176.0000000000, 30.2988187272, 139.8988852219, 139.8988852219, 139.8988949360, 108.9598015263, -49.2807243393, 139.8988852219, -49.2807194823, 108.9597918123
3042874112.0000000000, 30.1893025633, 139.8252333189, 139.8252333189, 139.8252333189, 108.8784366702, -49.2871307532, 139.8252333189, -49.2871258961, 108.8784366702
3043874048.0000000000, 30.0798762544, 139.7515717019, 139.7515717019, 139.7515814160, 108.7971786685, -49.2932068894, 139.7515717019, -49.2932214605, 108.7971689545
3044873984.0000000000, 29.9704013753, 139.6779295130, 139.6779295130, 139.6779295130, 108.7159886652, -49.2989721762, 139.6779295130, -49.2989721762, 108.7159886652
3045873920.0000000000, 29.8608949255, 139.6042678959, 139.6042678959, 139.6042873240, 108.6348860883, -49.3044120424, 139.6042873240, -49.3044071854, 108.6348860883
3046873856.0000000000, 29.7514831876, 139.5306451351, 139.5306451351, 139.5306451351, 108.5538709378, -49.3095216311, 139.5306451351, -49.3095362021, 108.5538709378
3047873792.0000000000, 29.6420398791, 139.4570029461, 139.4570029461, 139.4570029461, 108.4729237857, -49.3143203702, 139.4570029461, -49.3143155132, 108.4729140716
3048873728.0000000000, 29.5325795711, 139.3833413291, 139.3833413291, 139.3833607572, 108.3920543459, -49.3187985458, 139.3833607572, -49.3187742607, 108.3920446319
3049873664.0000000000, 29.4230828353, 139.3096991402, 139.3096991402, 139.3096991402, 108.3112431904, -49.3229173016, 139.3096991402, -49.3229027306, 108.3112529045
3050873600.0000000000, 29.3136613834, 139.2360666653, 139.2360860934, 139.2360860934, 108.2305388894, -49.3267349220, 139.2360860934, -49.3267154939, 108.2305486035
3051873536.0000000000, 29.2041840758, 139.1624244763, 139.1624244763, 139.1624244763, 108.1499025868, -49.3302174078, 139.1624244763, -49.3302125508, 108.1499025868
3052873472.0000000000, 29.0947310532, 139.0888017155, 139.0888017155, 139.0888017155, 108.0693537106, -49.3333890441, 139.0888017155, -49.3333987582, 108.0693537106
3053873408.0000000000, 28.9852974588, 139.0151692406, 139.0151692406, 139.0151789547, 107.9888825467, -49.3362206888, 139.0151789547, -49.3362255458, 107.9888825467
3054873344.0000000000, 28.8758177226, 138.9415367657, 138.9415367657, 138.9415367657, 107.9084696671, -49.3387171988, 138.9415367657, -49.3387123418, 107.9084696671
3055873280.0000000000, 28.7663622716, 138.8679140049, 138.8679140049, 138.8679140049, 107.8281442140, -49.3408785742, 138.8679140049, -49.3408882883, 107.8281442140
3056873216.0000000000, 28.6569189631, 138.7942815300, 138.7942912440, 138.7942815300, 107.7478964732, -49.3427096720, 138.7942815300, -49.3427048150, 107.7478964732
3057873152.0000000000, 28.5474780831, 138.7206490551, 138.7206490551, 138.7206490551, 107.6676973027, -49.3442250633, 138.7206490551, -49.3442347774, 107.6677070167
3058873088.0000000000, 28.4380372031, 138.6470360083, 138.6470360083, 138.6470360083, 107.5876147007, -49.3454004630, 138.6470360083, -49.3454344622, 107.5876147007
3059873024.0000000000, 28.3286011801, 138.5734229615, 138.5734229615, 138.5734229615, 107.5075806689, -49.3462844413, 138.5734229615, -49.3462552991, 107.5075806689
3060872960.0000000000, 28.2191287295, 138.4997904866, 138.4997904866, 138.4997904866, 107.4276243496, -49.3467895717, 138.4997904866, -49.3467798576, 107.4276146355
3061872896.0000000000, 28.1096927065, 138.4261774398, 138.4261774398, 138.4261774398, 107.3477263145, -49.3469644245, 138.4261774398, -49.3469789956, 107.3477166004
3062872832.0000000000, 28.0002469695, 138.3525546789, 138.3525546789, 138.3525546789, 107.2679157058, -49.3468089998, 138.3525546789, -49.3468138568, 107.2679157058
3063872768.0000000000, 27.8908376602, 138.2789707743, 138.2789513462, 138.2789513462, 107.1882022376, -49.3463378685, 138.2789707743, -49.3463378685, 107.1881925236
3064872704.0000000000, 27.7813749236, 138.2053382994, 138.2053382994, 138.2053382994, 107.1085081975, -49.3455121745, 138.2053382994, -49.3455170316, 107.1085081975
3065872640.0000000000, 27.6719486147, 138.1317349666, 138.1317349666, 138.1317349666, 107.0289307260, -49.3443610600, 138.1317349666, -49.3443707740, 107.0289112979
3066872576.0000000000, 27.5625053062, 138.0581122058, 138.0581122058, 138.0581122058, 106.9493726825, -49.3428699538, 138.0581122058, -49.3428602398, 106.9493726825
3067872512.0000000000, 27.4530522837, 137.9845088730, 137.9845185871, 137.9845185871, 106.8699117795, -49.3410388560, 137.9845185871, -49.3410388560, 106.8699312076
3068872448.0000000000, 27.3436308318, 137.9109055403, 137.9109055403, 137.9109055403, 106.7905383030, -49.3388871946, 137.9109055403, -49.3388580525, 106.7905383030
3069872384.0000000000, 27.2342239510, 137.8373022075, 137.8373022075, 137.8373022075, 106.7112231107, -49.3363761135, 137.8373022075, -49.3363663995, 106.7112133966
3070872320.0000000000, 27.1247709284, 137.7636988748, 137.7636988748, 137.7636988748, 106.6319662027, -49.3335153267, 137.7636988748, -49.3335250408, 106.6319662027
3071872256.0000000000, 27.0153494766, 137.6900955420, 137.6900955420, 137.6900955420, 106.5527772930, -49.3303534045, 137.6900955420, -49.3303436904, 106.5527772930
3072872192.0000000000, 26.9059255962, 137.6165116374, 137.6165116374, 137.6165116374, 106.4736563817, -49.3268223485, 137.6165116374, -49.3268320625, 106.4736660957
3073872128.0000000000, 26.7964992872, 137.5429180187, 137.5429180187, 137.5429180187, 106.3946228967, -49.3229804429, 137.5429180187, -49.3229804429, 106.3946228967
3074872064.0000000000, 26.6870851209, 137.4693146859, 137.4693146859, 137.4693146859, 106.3156379820, -49.3187694036, 137.4693146859, -49.3187548326, 106.3156379820
3075872000.0000000000, 26.5776685260, 137.3957404953, 137.3957404953, 137.3957404953, 106.2367307797, -49.3142135157, 137.3957404953, -49.3142086587, 106.2367210657
3076871936.0000000000, 26.4682495027, 137.3221371626, 137.3221565907, 137.3221371626, 106.1578624336, -49.3093370642, 137.3221371626, -49.3093322072, 106.1578818617
3077871872.0000000000, 26.3588207652, 137.2485629720, 137.2485629720, 137.2485629720, 106.0790912279, -49.3040963359, 137.2485629720, -49.3041060500, 106.0790912279
3078871808.0000000000, 26.2494211699, 137.1749790673, 137.1749790673, 137.1749790673, 106.0003783066, -49.2985301871, 137.1749790673, -49.2985350441, 106.0003783066
3079871744.0000000000, 26.1399705759, 137.1013854486, 137.1013854486, 137.1013854486, 105.9217236695, -49.2925657623, 137.1013854486, -49.2925997615, 105.9217139554
3080871680.0000000000, 26.0305734092, 137.0278112580, 137.0278112580, 137.0278112580, 105.8431273166, -49.2863050592, 137.0278112580, -49.2863050592, 105.8431370307
3081871616.0000000000, 25.9211446717, 136.9542273533, 136.9542273533, 136.9542273533, 105.7646086762, -49.2796897933, 136.9542273533, -49.2796995073, 105.7646086762
3082871552.0000000000, 25.8117402194, 136.8806531627, 136.8806531627, 136.8806531627, 105.6861483200, -49.2727393928, 136.8806531627, -49.2727296787, 105.6861580341
3083871488.0000000000, 25.7023114820, 136.8070789721, 136.8070789721, 136.8070789721, 105.6077462482, -49.2654247155, 136.8070789721, -49.2654198585, 105.6077462482
3084871424.0000000000, 25.5929313148, 136.7335144955, 136.7335144955, 136.7335144955, 105.5294121746, -49.2577409045, 136.7335144955, -49.2577409045, 105.5294121746
3085871360.0000000000, 25.4834928633, 136.6599305909, 136.6599305909, 136.6599305909, 105.4511363853, -49.2497462440, 136.6599305909, -49.2497705291, 105.4511363853
3086871296.0000000000, 25.3740859825, 136.5863564003, 136.5863564003, 136.5863564003, 105.3729091663, -49.2413727356, 136.5863564003, -49.2413727356, 105.3729091663
3087871232.0000000000, 25.2647033868, 136.5128016377, 136.5128016377, 136.5127919237, 105.2947596596, -49.2326640926, 136.5128016377, -49.2326349505, 105.2947596596
3088871168.0000000000, 25.1552649354, 136.4392274471, 136.4392274471, 136.4392274471, 105.2166781513, -49.2236106010, 136.4392274471, -49.2235863159, 105.2166684372
3089871104.0000000000, 25.0458677686, 136.3656726846, 136.3656726846, 136.3656726846, 105.1386354991, -49.2141831186, 136.3656726846, -49.2141782615, 105.1386452132
3090871040.0000000000, 24.9364876014, 136.2921082080, 136.2921082080, 136.2921082080, 105.0606802734, -49.2043962164, 136.2921179221, -49.2043913594, 105.0606705594
3091870976.0000000000, 24.8270637210, 136.2185437315, 136.2185437315, 136.2185340174, 104.9827541898, -49.1942644656, 136.2185437315, -49.1942790366, 104.9827639039
3092870912.0000000000, 24.7176762683, 136.1449889690, 136.1449889690, 136.1449889690, 104.9049058186, -49.1837732950, 136.1449889690, -49.1837927231, 104.9049058186
3093870848.0000000000, 24.6082791015, 136.0714342064, 136.0714342064, 136.0714342064, 104.8271157317, -49.1729081336, 136.0714342064, -49.1729518468, 104.8271060176
3094870784.0000000000, 24.4988770777, 135.9978891580, 135.9978891580, 135.9978794439, 104.7493742150, -49.1617369798, 135.9978794439, -49.1617369798, 104.7493936431
3095870720.0000000000, 24.3894944820, 135.9243343955, 135.9243343955, 135.9243343955, 104.6717104107, -49.1501869781, 135.9243441095, -49.1501626930, 104.6717104107
3096870656.0000000000, 24.2800754586, 135.8507699189, 135.8507699189, 135.8507699189, 104.5940563204, -49.1382338435, 135.8507699189, -49.1382484146, 104.5940660344
3097870592.0000000000, 24.1706928629, 135.7772248704, 135.7772248704, 135.7772248704, 104.5164993706, -49.1259844305, 135.7772248704, -49.1259747164, 104.5164993706
3098870528.0000000000, 24.0613199813, 135.7036895360, 135.7036895360, 135.7036895360, 104.4390104191, -49.1133367415, 135.7036895360, -49.1133610266, 104.4389909910
3099870464.0000000000, 23.9519252430, 135.6301444875, 135.6301444875, 135.6301444875, 104.3615408957, -49.1003247758, 135.6301444875, -49.1003296328, 104.3615506098
3100870400.0000000000, 23.8425329333, 135.5566091531, 135.5566091531, 135.5566091531, 104.2841587988, -49.0869533903, 135.5566091531, -49.0869728184, 104.2841587988
3101870336.0000000000, 23.7331527661, 135.4830543906, 135.4830543906, 135.4830446765, 104.2068058439, -49.0732468703, 135.4830543906, -49.0732614413, 104.2067961299
3102870272.0000000000, 23.6237531708, 135.4095287702, 135.4095287702, 135.4095287702, 104.1295306015, -49.0591469313, 135.4095287702, -49.0591566454, 104.1295306015
3103870208.0000000000, 23.5143730036, 135.3359740077, 135.3359740077, 135.3359934358, 104.0522942152, -49.0447118577, 135.3359934358, -49.0446972867, 104.0522942152
3104870144.0000000000, 23.4049879794, 135.2624483873, 135.2624483873, 135.2624483873, 103.9751161132, -49.0298687942, 135.2624483873, -49.0298736512, 103.9751063992
3105870080.0000000000, 23.2956150978, 135.1889227669, 135.1889324810, 135.1889227669, 103.8980060096, -49.0146954531, 135.1889227669, -49.0146857390, 103.8980157236
3106870016.0000000000, 23.1862155025, 135.1153777185, 135.1153777185, 135.1153777185, 103.8209056200, -48.9991286930, 135.1153777185, -48.9991141220, 103.8209153340
3107869952.0000000000, 23.0768669059, 135.0418715262, 135.0418715262, 135.0418715262, 103.7439120849, -48.9832025133, 135.0418715262, -48.9831976563, 103.7439023708
3108869888.0000000000, 22.9675158809, 134.9683361918, 134.9683361918, 134.9683361918, 103.6669476919, -48.9669023427, 134.9683361918, -48.9668974857, 103.6669379779
3109869824.0000000000, 22.8581017145, 134.8948008573, 134.8948008573, 134.8948008573, 103.5900027271, -48.9502330384, 134.8948008573, -48.9502087533, 103.5900124411
3110869760.0000000000, 22.7487312614, 134.8212946651, 134.8212946651, 134.8212849510, 103.5131743308, -48.9331800292, 134.8212946651, -48.9331848862, 103.5131743308
3111869696.0000000000, 22.6393632368, 134.7477593306, 134.7477593306, 134.7477593306, 103.4363459345, -48.9157676003, 134.7477593306, -48.9157578862, 103.4363556485
3112869632.0000000000, 22.5300073547, 134.6742531383, 134.6742434243, 134.6742531383, 103.3595952506, -48.8979957516, 134.6742531383, -48.8979763235, 103.3595952506
3113869568.0000000000, 22.4206441871, 134.6007372320, 134.6007372320, 134.6007372320, 103.2828737088, -48.8798256270, 134.6007372320, -48.8798110560, 103.2828834228
3114869504.0000000000, 22.3112688769, 134.5272310397, 134.5272310397, 134.5272310397, 103.2062298794, -48.8612815117, 134.5272310397, -48.8612815117, 103.2062298794
3115869440.0000000000, 22.2018668531, 134.4537054194, 134.4537054194, 134.4536957053, 103.1296249062, -48.8423634055, 134.4537054194, -48.8423634055, 103.1296249062
3116869376.0000000000, 22.0925158281, 134.3801895130, 134.3801895130, 134.3801992271, 103.0530587891, -48.8230615944, 134.3801992271, -48.8230518804, 103.0530587891
3117869312.0000000000, 21.9831793741, 134.3066930348, 134.3066930348, 134.3066930348, 102.9765315283, -48.8033712215, 134.3066930348, -48.8034149347, 102.9765315283
3118869248.0000000000, 21.8738210635, 134.2331868425, 134.2331771285, 134.2331868425, 102.9000722658, -48.7833408570, 134.2331868425, -48.7833602851, 102.9000819798
3119869184.0000000000, 21.7644530389, 134.1596806502, 134.1596806502, 134.1596806502, 102.8236615735, -48.7628976455, 134.1596806502, -48.7629073595, 102.8236518594
3120869120.0000000000, 21.6551068709, 134.0861938860, 134.0861938860, 134.0861938860, 102.7473188795, -48.7420804431, 134.0861938860, -48.7420901572, 102.7473091655
3121869056.0000000000, 21.5457267037, 134.0126779797, 134.0126779797, 134.0126682656, 102.6709761856, -48.7208649649, 134.0126682656, -48.7208892500, 102.6709664715
3122868992.0000000000, 21.4364193918, 133.9391912155, 133.9391912155, 133.9391912155, 102.5947014899, -48.6992900669, 133.9391717874, -48.6993094950, 102.5946917759
3123868928.0000000000, 21.3270416532, 133.8656850232, 133.8656850232, 133.8656850232, 102.5184753646, -48.6773460351, 133.8656850232, -48.6773460351, 102.5184850786
3124868864.0000000000, 21.2176857711, 133.7921885450, 133.7921885450, 133.7921885450, 102.4422880953, -48.6550085845, 133.7921885450, -48.6549600142, 102.4422880953
3125868800.0000000000, 21.1083566026, 133.7187114948, 133.7187114948, 133.7187114948, 102.3661688245, -48.6322388587, 133.7187017808, -48.6322388587, 102.3661591104
3126868736.0000000000, 20.9990080061, 133.6452150166, 133.6452150166, 133.6452150166, 102.2900786957, -48.6090951422, 133.6452150166, -48.6091242843, 102.2900786957
3127868672.0000000000, 20.8896351245, 133.5717088243, 133.5717088243, 133.5717088243, 102.2140079951, -48.5855774348, 133.5717088243, -48.5855580067, 102.2140274232
3128868608.0000000000, 20.7802962420, 133.4982512023, 133.4982317742, 133.4982512023, 102.1380344349, -48.5616711656, 133.4982512023, -48.5616808796, 102.1380344349
3129868544.0000000000, 20.6709767876, 133.4247644381, 133.4247644381, 133.4247547240, 102.0620803028, -48.5373374783, 133.4247644381, -48.5373617634, 102.0620803028
3130868480.0000000000, 20.5616379051, 133.3512873879, 133.3512873879, 133.3512873879, 101.9861747410, -48.5126443713, 133.3512873879, -48.5126832275, 101.9861844550
3131868416.0000000000, 20.4522893085, 133.2777909097, 133.2777909097, 133.2777909097, 101.9102886072, -48.4875869875, 133.2777909097, -48.4875724165, 101.9102886072
3132868352.0000000000, 20.3429443548, 133.2043138596, 133.2043138596, 133.2043138596, 101.8344704718, -48.4620876146, 133.2043138596, -48.4620730436, 101.8344704718
3133868288.0000000000, 20.2336188291, 133.1308465235, 133.1308465235, 133.1308465235, 101.7587106207, -48.4362239650, 133.1308465235, -48.4362093939, 101.7587009066
3134868224.0000000000, 20.1242726611, 133.0573694733, 133.0573694733, 133.0573694733, 101.6829604836, -48.4099231832, 133.0573694733, -48.4099183262, 101.6829410555
3135868160.0000000000, 20.0149580637, 132.9839021372, 132.9839021372, 132.9839021372, 101.6072589167, -48.3832386966, 132.9839021372, -48.3832484106, 101.6072492026
3136868096.0000000000, 19.9055961104, 132.9104153730, 132.9104153730, 132.9104153730, 101.5315864920, -48.3561656481, 132.9104153730, -48.3561705051, 101.5315864920
3137868032.0000000000, 19.7962887985, 132.8369771791, 132.8369771791, 132.8369577510, 101.4559917796, -48.3286991807, 132.8369577510, -48.3286943237, 101.4559917796
3138867968.0000000000, 19.6869802724, 132.7635098430, 132.7635098430, 132.7635098430, 101.3804262094, -48.3008392944, 132.7635098430, -48.3008150093, 101.3804164954
3139867904.0000000000, 19.5776341044, 132.6900327928, 132.6900327928, 132.6900327928, 101.3048703532, -48.2725228480, 132.6900327928, -48.2725131339, 101.3048800673
3140867840.0000000000, 19.4683073645, 132.6165751708, 132.6165751708, 132.6165751708, 101.2293922095, -48.2438324107, 132.6165751708, -48.2438324107, 101.2294019235
3141867776.0000000000, 19.3589842673, 132.5431175487, 132.5431175487, 132.5431175487, 101.1539140657, -48.2147145553, 132.5431175487, -48.2147096983, 101.1539237797
3142867712.0000000000, 19.2496672414, 132.4696599267, 132.4696793548, 132.4696599267, 101.0785330623, -48.1852324232, 132.4696599267, -48.1852469943, 101.0785427764
3143867648.0000000000, 19.1403502155, 132.3962120187, 132.3962120187, 132.3962120187, 101.0031714871, -48.1553277301, 132.3962120187, -48.1553423012, 101.0031617731
3144867584.0000000000, 19.0310246899, 132.3227446826, 132.3227446826, 132.3227446826, 100.9278099119, -48.1249616198, 132.3227446826, -48.1249907619, 100.9278099119
3145867520.0000000000, 18.9217088782, 132.2493064886, 132.2493064886, 132.2493064886, 100.8525163350, -48.0942652318, 132.2493064886, -48.0942555178, 100.8525163350
3146867456.0000000000, 18.8124088519, 132.1758488666, 132.1758488666, 132.1758488666, 100.7772519002, -48.0631559969, 132.1758488666, -48.0631511398, 100.7772519002
3147867392.0000000000, 18.7030954688, 132.1024106726, 132.1024106726, 132.1024106726, 100.7020457498, -48.0315804877, 132.1024106726, -48.0315756307, 100.7020457498
3148867328.0000000000, 18.5938015138, 132.0289724787, 132.0289724787, 132.0289724787, 100.6268687414, -47.9996067026, 132.0289724787, -47.9996067026, 100.6268590274
3149867264.0000000000, 18.4844796309, 131.9555245707, 131.9555245707, 131.9555245707, 100.5517014471, -47.9672249275, 131.9555245707, -47.9672200705, 100.5517014471
3150867200.0000000000, 18.3751686763, 131.8820863767, 131.8820863767, 131.8820863767, 100.4766021512, -47.9344303054, 131.8820863767, -47.9344303054, 100.4766118652
3151867136.0000000000, 18.2658759355, 131.8086481828, 131.8086481828, 131.8086578968, 100.4015417114, -47.9012034083, 131.8086578968, -47.9011985513, 100.4015417114
3152867072.0000000000, 18.1565516241, 131.7352002748, 131.7352002748, 131.7352002748, 100.3264618435, -47.8675733782, 131.7352002748, -47.8675636642, 100.3264812716
3153867008.0000000000, 18.0472770972, 131.6617815089, 131.6617815089, 131.6617815089, 100.2515179723, -47.8335110730, 131.6617815089, -47.8335207871, 100.2514985442
3154866944.0000000000, 17.9379807136, 131.5883433149, 131.5883433149, 131.5883433149, 100.1765255309, -47.7990213498, 131.5883433149, -47.7990213498, 100.1765158168
3155866880.0000000000, 17.8286503309, 131.5149245491, 131.5149245491, 131.5149245491, 100.1016010877, -47.7641527787, 131.5149245491, -47.7641333506, 100.1016010877
3156866816.0000000000, 17.7193770183, 131.4414960692, 131.4414863551, 131.4414863551, 100.0266863587, -47.7288082194, 131.4414863551, -47.7288276475, 100.0266960727
3157866752.0000000000, 17.6100806347, 131.3680578752, 131.3680578752, 131.3680773033, 99.9518396279, -47.6930702411, 131.3680773033, -47.6930896692, 99.9518299139
3158866688.0000000000, 17.5007818227, 131.2946488234, 131.2946488234, 131.2946488234, 99.8770123253, -47.6568757027, 131.2946488234, -47.6568854167, 99.8770026112
3159866624.0000000000, 17.3914975817, 131.2212300575, 131.2212300575, 131.2212300575, 99.8021947367, -47.6202780313, 131.2212300575, -47.6202780313, 99.8022141648
3160866560.0000000000, 17.2821987697, 131.1478112917, 131.1478112917, 131.1478112917, 99.7274548604, -47.5832432278, 131.1478112917, -47.5832383708, 99.7274548604
3161866496.0000000000, 17.1728987434, 131.0743925258, 131.0743925258, 131.0743730977, 99.6527149842, -47.5457712922, 131.0743730977, -47.5457712922, 99.6527052702
3162866432.0000000000, 17.0636339305, 131.0009834740, 131.0009834740, 131.0009834740, 99.5780139642, -47.5078816526, 131.0009834740, -47.5078476534, 99.5780236782
3163866368.0000000000, 16.9543241901, 130.9275647081, 130.9275647081, 130.9275647081, 99.5033615144, -47.4695403098, 130.9275647081, -47.4695403098, 99.5033615144
3164866304.0000000000, 16.8450654485, 130.8541556563, 130.8541556563, 130.8541556563, 99.4287187786, -47.4307472638, 130.8541750844, -47.4307618349, 99.4287187786
3165866240.0000000000, 16.7357763505, 130.7807466045, 130.7807466045, 130.7807466045, 99.3541246131, -47.3915559419, 130.7807466045, -47.3915462279, 99.3541343271
3166866176.0000000000, 16.6264933238, 130.7073375527, 130.7073375527, 130.7073375527, 99.2795304475, -47.3518934887, 130.7073375527, -47.3519274879, 99.2795498756
3167866112.0000000000, 16.5171908690, 130.6339285009, 130.6339285009, 130.6339285009, 99.2050042803, -47.3118376167, 130.6339285009, -47.3118279026, 99.2050042803
3168866048.0000000000, 16.4079588410, 130.5605388771, 130.5605388771, 130.5605388771, 99.1305072553, -47.2713203274, 130.5605388771, -47.2713154704, 99.1305072553
3169865984.0000000000, 16.2986806713, 130.4871395394, 130.4871395394, 130.4871395394, 99.0560296583, -47.2303561920, 130.4871298253, -47.2303707630, 99.0560296583
3170865920.0000000000, 16.1894061444, 130.4137304876, 130.4137499157, 130.4137304876, 98.9815812035, -47.1889597814, 130.4137304876, -47.1889354963, 98.9815714895
3171865856.0000000000, 16.0801194749, 130.3403408638, 130.3403408638, 130.3403408638, 98.9071521768, -47.1470630975, 130.3403408638, -47.1471262388, 98.9071327487
3172865792.0000000000, 15.9708862327, 130.2669512401, 130.2669706682, 130.2669512401, 98.8327522922, -47.1048167079, 130.2669706682, -47.1047972798, 98.8327620062
3173865728.0000000000, 15.8615983489, 130.1935519023, 130.1935519023, 130.1935519023, 98.7583912638, -47.0620797589, 130.1935519023, -47.0620700448, 98.7583912638
3174865664.0000000000, 15.7523420358, 130.1201719927, 130.1201719927, 130.1201719927, 98.6840593775, -47.0188328225, 130.1201719927, -47.0188765357, 98.6840593775
3175865600.0000000000, 15.6430905798, 130.0467920830, 130.0467920830, 130.0467920830, 98.6097663474, -46.9752653225, 130.0468017970, -46.9752313233, 98.6097857755
3176865536.0000000000, 15.5338184813, 129.9733927452, 129.9734024593, 129.9733927452, 98.5354733174, -46.9311392648, 129.9733927452, -46.9311441218, 98.5354830314
3177865472.0000000000, 15.4245560970, 129.9000225496, 129.9000225496, 129.9000225496, 98.4612288575, -46.8866003601, 129.9000225496, -46.8866100742, 98.4612385716
3178865408.0000000000, 15.3153143550, 129.8266523540, 129.8266523540, 129.8266523540, 98.3870232539, -46.8415854672, 129.8266523540, -46.8416097523, 98.3870232539
3179865344.0000000000, 15.2060446850, 129.7532530162, 129.7532530162, 129.7532530162, 98.3128176502, -46.7961577272, 129.7532530162, -46.7961382991, 98.3128176502
3180865280.0000000000, 15.0968017288, 129.6798828206, 129.6798828206, 129.6798828206, 98.2386509027, -46.7502102858, 129.6798828206, -46.7502248568, 98.2386411887
