frequency,e',e''
2750000000,3.1219,-0.0949
2760000000,3.1117,-0.1034
2770000000,3.1036,-0.1039
2780000000,3.0959,-0.1003
2790000000,3.0791,-0.1072
2800000000,3.0656,-0.1012
2810000000,3.0595,-0.094
2820000000,3.0621,-0.0983
2830000000,3.0622,-0.0906
2840000000,3.0674,-0.0962
2850000000,3.0756,-0.0872
2860000000,3.084,-0.0938
2870000000,3.0902,-0.0936
2880000000,3.0963,-0.0975
2890000000,3.1044,-0.1083
2900000000,3.0998,-0.1035
2910000000,3.1078,-0.1027
2920000000,3.1132,-0.0921
2930000000,3.1225,-0.099
2940000000,3.1285,-0.0929
2950000000,3.1343,-0.0997
2960000000,3.1328,-0.1046
2970000000,3.1397,-0.097
2980000000,3.1488,-0.0963
2990000000,3.1552,-0.0984
3000000000,3.167,-0.0922
3010000000,3.1789,-0.1049
3020000000,3.1882,-0.113
3030000000,3.1867,-0.0948
3040000000,3.1937,-0.106
3050000000,3.1981,-0.1116
3060000000,3.1976,-0.1108
3070000000,3.1944,-0.1111
3080000000,3.1985,-0.1087
3090000000,3.1986,-0.1056
3100000000,3.2028,-0.1066
3110000000,3.2017,-0.1139
3120000000,3.204,-0.1142
3130000000,3.1971,-0.1297
3140000000,3.1893,-0.1141
3150000000,3.1844,-0.1184
3160000000,3.1685,-0.1244
3170000000,3.1607,-0.1152
3180000000,3.1554,-0.12
3190000000,3.1483,-0.1171
3200000000,3.146,-0.1158
3210000000,3.1428,-0.1222
3220000000,3.1466,-0.1212
3230000000,3.1426,-0.1137
3240000000,3.1355,-0.1152
3250000000,3.1276,-0.1153
3260000000,3.1181,-0.1178
3270000000,3.1043,-0.1201
3280000000,3.0963,-0.1198
3290000000,3.0916,-0.1209
3300000000,3.0884,-0.1189
3310000000,3.0921,-0.1092
3320000000,3.0942,-0.1097
3330000000,3.1043,-0.1094
3340000000,3.1099,-0.0992
3350000000,3.1134,-0.1037
3360000000,3.1111,-0.1066
3370000000,3.1135,-0.1079
3380000000,3.117,-0.1083
3390000000,3.1109,-0.1052
3400000000,3.1241,-0.1
3410000000,3.1413,-0.097
3420000000,3.1509,-0.0974
3430000000,3.1686,-0.088
3440000000,3.1845,-0.089
3450000000,3.1957,-0.0919
3460000000,3.207,-0.0934
3470000000,3.2112,-0.0966
3480000000,3.2202,-0.1002
3490000000,3.2155,-0.0954
3500000000,3.2153,-0.0959
3510000000,3.22,-0.0945
3520000000,3.2171,-0.0874
3530000000,3.2257,-0.0928
3540000000,3.2311,-0.0897
3550000000,3.234,-0.0925
3560000000,3.2382,-0.0967
3570000000,3.2435,-0.1009
3580000000,3.2292,-0.1074
3590000000,3.2289,-0.1089
3600000000,3.2152,-0.1097
3610000000,3.2051,-0.1155
3620000000,3.1953,-0.1126
3630000000,3.1876,-0.11
3640000000,3.1804,-0.1117
3650000000,3.1778,-0.1088
3660000000,3.1721,-0.1111
3670000000,3.1647,-0.1085
3680000000,3.1549,-0.1147
3690000000,3.1451,-0.1173
3700000000,3.1297,-0.1256
3710000000,3.1226,-0.1263
3720000000,3.1087,-0.1239
3730000000,3.104,-0.1225
3740000000,3.0968,-0.114
3750000000,3.0949,-0.116
3760000000,3.102,-0.1203
3770000000,3.1046,-0.1154
3780000000,3.1111,-0.1147
3790000000,3.1137,-0.1162
3800000000,3.1171,-0.1235
3810000000,3.1163,-0.1258
3820000000,3.1164,-0.1225
3830000000,3.1101,-0.1204
3840000000,3.1079,-0.1135
3850000000,3.1074,-0.1158
3860000000,3.1142,-0.1092
3870000000,3.1225,-0.0996
3880000000,3.1353,-0.0999
3890000000,3.1433,-0.1034
3900000000,3.1573,-0.1038
3910000000,3.1656,-0.1062
3920000000,3.1777,-0.1132
3930000000,3.1857,-0.1122
3940000000,3.1937,-0.1035
3950000000,3.2049,-0.0978
3960000000,3.2118,-0.1148
3970000000,3.2319,-0.1014
3980000000,3.2427,-0.1064
3990000000,3.261,-0.1109
4000000000,3.2747,-0.111
4010000000,3.2822,-0.1115
4020000000,3.2911,-0.1181
4030000000,3.295,-0.1137
4040000000,3.2869,-0.1222
4050000000,3.2869,-0.1228
4060000000,3.2783,-0.1173
4070000000,3.2671,-0.1243
4080000000,3.2538,-0.122
4090000000,3.2467,-0.1207
4100000000,3.2319,-0.121
4110000000,3.2226,-0.1237
4120000000,3.2135,-0.1207
4130000000,3.2039,-0.1296
4140000000,3.1951,-0.1247
4150000000,3.1863,-0.1256
4160000000,3.1838,-0.1204
4170000000,3.1671,-0.1186
4180000000,3.1584,-0.1202
4190000000,3.1502,-0.121
4200000000,3.1404,-0.1175
4210000000,3.1356,-0.1206
4220000000,3.1319,-0.1137
4230000000,3.1324,-0.1155
4240000000,3.1371,-0.1129
4250000000,3.1367,-0.1042
4260000000,3.1377,-0.1066
4270000000,3.1356,-0.1076
4280000000,3.1312,-0.1091
4290000000,3.1281,-0.1099
4300000000,3.1291,-0.1085
4310000000,3.1315,-0.1078
4320000000,3.1354,-0.1033
4330000000,3.1412,-0.1129
4340000000,3.1589,-0.1102
4350000000,3.1722,-0.1086
4360000000,3.1859,-0.1122
4370000000,3.1931,-0.1143
4380000000,3.1992,-0.1206
4390000000,3.2027,-0.1154
4400000000,3.2,-0.1138
4410000000,3.2039,-0.1114
4420000000,3.2071,-0.1109
4430000000,3.2187,-0.1161
4440000000,3.23,-0.1066
4450000000,3.2414,-0.1154
4460000000,3.2547,-0.1108
4470000000,3.264,-0.1164
4480000000,3.2709,-0.123
4490000000,3.2703,-0.1219
4500000000,3.2694,-0.1249
4510000000,3.2623,-0.1298
4520000000,3.2854,-0.128
4530000000,3.2609,-0.1253
4540000000,3.2583,-0.1241
4550000000,3.2596,-0.1284
4560000000,3.2555,-0.1295
4570000000,3.2516,-0.1297
4580000000,3.2459,-0.1289
4590000000,3.2391,-0.1378
4600000000,3.2363,-0.1376
4610000000,3.2138,-0.1421
4620000000,3.1997,-0.143
4630000000,3.1885,-0.1382
4640000000,3.1873,-0.1348
4650000000,3.1821,-0.1366
4660000000,3.176,-0.1331
4670000000,3.1681,-0.1364
4680000000,3.1582,-0.1326
4690000000,3.1492,-0.1367
4700000000,3.1441,-0.1387
4710000000,3.1353,-0.1321
4720000000,3.1416,-0.1301
4730000000,3.1452,-0.1299
4740000000,3.151,-0.1262
4750000000,3.1582,-0.1185
4760000000,3.1666,-0.1218
4770000000,3.1715,-0.1293
4780000000,3.1737,-0.1296
4790000000,3.1769,-0.1307
4800000000,3.1826,-0.1286
4810000000,3.1766,-0.1264
4820000000,3.1836,-0.1337
4830000000,3.1909,-0.1234
4840000000,3.1976,-0.1233
4850000000,3.2111,-0.1196
4860000000,3.2223,-0.1201
4870000000,3.2387,-0.1309
4880000000,3.2523,-0.1229
4890000000,3.2678,-0.1269
4900000000,3.2786,-0.1257
4910000000,3.2748,-0.1315
4920000000,3.2911,-0.1333
4930000000,3.3047,-0.1316
4940000000,3.3069,-0.1372
4950000000,3.3022,-0.1423
4960000000,3.293,-0.1417
4970000000,3.3007,-0.1472
4980000000,3.2717,-0.1418
4990000000,3.2674,-0.1449
5000000000,3.2573,-0.1372
