Freq(Hz),S11 Phase_HFSS,S11 Phase_milled,S11 Phase_z0lver
2999000000,-95.23575561,-28.714813,112.9103004
3000000000,-95.53137912,-30.705099,112.7163109
3001000000,-95.82673304,-28.745327,112.5224865
3002000000,-96.12181732,-28.106018,112.328769
3003000000,-96.41663191,-28.517569,112.1351292
3004000000,-96.71117676,-28.302826,111.9416836
3005000000,-97.00545184,-27.740126,111.7483158
3006000000,-97.29945712,-24.104795,111.5550257
3007000000,-97.59319257,-23.663481,111.3619493
3008000000,-97.88665817,-28.498224,111.1689215
3009000000,-98.17985391,-25.579351,110.9760297
3010000000,-98.47277978,-24.786047,110.7832058
3011000000,-98.76543576,-27.126753,110.5905763
3012000000,-99.05782187,-22.047764,110.3980439
3013000000,-99.3499381,-21.921263,110.2055697
3014000000,-99.64178446,-24.142811,110.013251
3015000000,-99.93336098,-20.115686,109.8210198
3016000000,-100.2246677,-21.610168,109.6289536
3017000000,-100.5157045,-22.549616,109.4369555
3018000000,-100.8064716,-21.877796,109.2451225
3019000000,-101.096969,-18.487904,109.0533089
3020000000,-101.3871967,-21.609129,108.8617091
3021000000,-101.6771547,-20.640745,108.6701384
3022000000,-101.9668431,-19.79048,108.4787814
3023000000,-102.2562619,-21.414783,108.2874438
3024000000,-102.5454113,-18.742867,108.0963005
3025000000,-102.8342912,-20.630625,107.9052349
3026000000,-103.1229018,-21.374889,107.7142179
3027000000,-103.411243,-24.197989,107.5233563
3028000000,-103.6993151,-15.511643,107.3326113
3029000000,-103.987118,-16.859978,107.1420314
3030000000,-104.2746519,-15.421034,106.9514709
3031000000,-104.5619168,-16.03808,106.761095
3032000000,-104.8489129,-14.151324,106.5707968
3033000000,-105.1356401,-16.402267,106.3805958
3034000000,-105.4220988,-15.222547,106.1905502
3035000000,-105.7082889,-15.655368,106.0006114
3036000000,-105.9942105,-16.817757,105.8107601
3037000000,-106.2798638,-17.201065,105.6210059
3038000000,-106.5652489,-13.519166,105.4313197
3039000000,-106.850366,-14.075176,105.2418667
3040000000,-107.1352151,-15.597412,105.0524233
3041000000,-107.4197963,-18.397861,104.8631257
3042000000,-107.7041099,-17.753433,104.6739446
3043000000,-107.988156,-7.9566021,104.4848704
3044000000,-108.2719346,-13.035452,104.2958739
3045000000,-108.555446,-12.796647,104.1070037
3046000000,-108.8386903,-10.502698,103.9182501
3047000000,-109.1216677,-15.734184,103.7296033
3048000000,-109.4043783,-12.049031,103.5410925
3049000000,-109.6868223,-6.395647,103.3526497
3050000000,-109.9689998,-12.592627,103.1643041
3051000000,-110.2509111,-13.409222,102.9760944
3052000000,-110.5325562,-8.6830015,102.7879916
3053000000,-110.8139355,-8.6417418,102.5999665
3054000000,-111.095049,-10.485649,102.4120677
3055000000,-111.3758969,-9.1415234,102.2242757
3056000000,-111.6564795,-8.615202,102.0365809
3057000000,-111.9367969,-10.414887,101.8490027
3058000000,-112.2168493,-9.7851973,101.6615604
3059000000,-112.4966369,-7.7040777,101.4741959
3060000000,-112.77616,-7.5054278,101.2869188
3061000000,-113.0554187,-6.0898294,101.099768
3062000000,-113.3344132,-9.9097214,100.9126949
3063000000,-113.6131438,-7.8696432,100.725748
3064000000,-113.8916107,-8.1738529,100.5389469
3065000000,-114.1698141,-8.2930727,100.3521555
3066000000,-114.4477541,-3.9831469,100.1655195
3067000000,-114.7254311,-7.596808,99.9790001
3068000000,-115.0028453,-6.1910596,99.79259726
3069000000,-115.2799969,-7.0018954,99.60626241
3070000000,-115.5568861,-2.1429527,99.42003442
3071000000,-115.8335132,-4.7353768,99.23397157
3072000000,-116.1098784,-6.9223824,99.04791843
3073000000,-116.3859819,-4.9079151,98.86204986
3074000000,-116.6618241,-3.2569165,98.676259
3075000000,-116.9374051,-8.9499168,98.49054585
3076000000,-117.2127252,-4.9383836,98.30498813
3077000000,-117.4877846,-5.6610551,98.11948869
3078000000,-117.7625837,-9.0759487,97.93407668
3079000000,-118.0371227,-3.6951303,97.74878124
3080000000,-118.3114018,1.2012098,97.56362179
3081000000,-118.5854213,-6.0722518,97.3785012
3082000000,-118.8591815,-5.9280992,97.19350689
3083000000,-119.1326827,-4.5100303,97.00861944
3084000000,-119.405925,-5.1624074,96.8238777
3085000000,-119.6789089,-8.5324001,96.63917481
3086000000,-119.9516346,0.68978047,96.45462735
3087000000,-120.2241023,-7.0099173,96.27009931
3088000000,-120.4963123,-4.7722473,96.08575585
3089000000,-120.768265,-0.51927674,95.90148038
3090000000,-121.0399606,-0.077708133,95.71731177
3091000000,-121.3113994,-1.5500494,95.53321115
3092000000,-121.5825817,-3.1731131,95.34923682
3093000000,-121.8535078,-3.1861112,95.16533048
3094000000,-122.1241781,-1.8768474,94.98156015
3095000000,-122.3945927,-3.8773789,94.79787724
3096000000,-122.664752,-2.1555688,94.61431089
3097000000,-122.9346563,-2.0137198,94.43083198
3098000000,-123.204306,-5.380259,94.24740163
3099000000,-123.4737012,-1.516475,94.06414614
3100000000,-123.7428424,-0.36436149,93.88095864
3101000000,-124.0117299,-0.51391548,93.69785857
3102000000,-124.2803639,-0.58356524,93.51486536
3103000000,-124.5487448,-2.0460646,93.33199843
3104000000,-124.8168728,-0.78908521,93.14917035
3105000000,-125.0847485,1.8171004,92.96645885
3106000000,-125.3523719,-0.89977413,92.78387362
3107000000,-125.6197435,-0.52580369,92.60132725
3108000000,-125.8868637,-3.5885406,92.41893631
3109000000,-126.1537326,5.0590339,92.23665222
3110000000,-126.4203507,1.8712708,92.05444585
3111000000,-126.6867183,3.3124595,91.87226861
3112000000,-126.9528357,0.24360707,91.69027595
3113000000,-127.2187033,-0.96519613,91.50835128
3114000000,-127.4843213,-0.39107388,91.32650432
3115000000,-127.7496903,1.0073328,91.1447545
3116000000,-128.0148103,0.25764215,90.96311154
3117000000,-128.2796819,2.6722004,90.78152687
3118000000,-128.5443054,6.0538292,90.60012675
3119000000,-128.8086811,4.6726842,90.41877521
3120000000,-129.0728093,13.246108,90.23750139
3121000000,-129.3366905,4.3105898,90.0563247
3122000000,-129.6003249,6.9229269,89.87522572
3123000000,-129.8637129,8.1716843,89.69427246
3124000000,-130.1268549,10.64094,89.51335805
3125000000,-130.3897512,9.9307013,89.33256993
3126000000,-130.6524021,5.2584767,89.15184009
3127000000,-130.9148081,9.9757662,88.97124624
3128000000,-131.1769695,5.8633032,88.7907204
3129000000,-131.4388867,7.8174477,88.61029169
3130000000,-131.70056,11.662012,88.42996013
3131000000,-131.9619897,9.4360542,88.2497257
3132000000,-132.2231763,8.5914707,88.06958842
3133000000,-132.4841201,12.045959,87.88951913
3134000000,-132.7448214,9.1372757,87.70958584
3135000000,-133.0052807,13.439854,87.52966227
3136000000,-133.2654984,17.348919,87.34993297
3137000000,-133.5254747,22.073935,87.17022311
3138000000,-133.78521,20.236761,86.99062009
3139000000,-134.0447048,14.934677,86.81114336
3140000000,-134.3039594,12.063777,86.63172492
3141000000,-134.5629741,23.049023,86.45236476
3142000000,-134.8217494,14.323893,86.27316002
3143000000,-135.0802857,17.826157,86.09401357
3144000000,-135.3385832,20.23485,85.91494483
3145000000,-135.5966425,24.361179,85.7360218
3146000000,-135.8544637,23.278591,85.55712792
3147000000,-136.1120475,24.136007,85.37830203
3148000000,-136.369394,21.237741,85.19966071
3149000000,-136.6265038,29.02799,85.02107767
3150000000,-136.8833772,24.99696,84.84251406
3151000000,-137.1400145,29.117308,84.66412531
3152000000,-137.3964162,29.313185,84.48577541
3153000000,-137.6525827,34.452972,84.30754208
3154000000,-137.9085143,31.965029,84.12931846
3155000000,-138.1642114,30.522018,83.95128912
3156000000,-138.4196744,34.881081,83.7732695
3157000000,-138.6749038,38.238281,83.59537616
3158000000,-138.9298998,34.033089,83.41758968
3159000000,-139.1846629,34.879852,83.23986148
3160000000,-139.4391935,37.244942,83.06224013
3161000000,-139.6934919,37.343479,82.8846965
3162000000,-139.9475586,46.949703,82.70720143
3163000000,-140.201394,45.473576,82.52984237
3164000000,-140.4549984,47.09486,82.35257073
3165000000,-140.7083722,47.747452,82.17539623
3166000000,-140.9615159,54.033024,81.99826058
3167000000,-141.2144298,52.892685,81.82121237
3168000000,-141.4671144,58.114529,81.64428072
3169000000,-141.7195699,50.022877,81.46744135
3170000000,-141.9717969,55.668316,81.2906797
3171000000,-142.2237957,63.373302,81.11396662
3172000000,-142.4755667,62.143806,80.93738467
3173000000,-142.7271103,60.937126,80.76086587
3174000000,-142.978427,61.467381,80.5844345
3175000000,-143.2295171,69.970039,80.40808083
3176000000,-143.4803809,62.074459,80.23184374
3177000000,-143.731019,67.849541,80.05565036
3178000000,-143.9814317,78.173531,79.87960269
3179000000,-144.2316195,75.182129,79.70356959
3180000000,-144.4815826,77.458313,79.52762391
3181000000,-144.7313216,76.092697,79.35184824
3182000000,-144.9808368,79.319374,79.17605799
3183000000,-145.2301286,80.851654,79.00039402
3184000000,-145.4791975,84.679199,78.82480777
3185000000,-145.7280438,83.693779,78.64930894
3186000000,-145.9766679,86.177956,78.47384897
3187000000,-146.2250702,84.028419,78.29854928
3188000000,-146.4732513,84.929802,78.12327874
3189000000,-146.7212113,91.015015,77.94810533
3190000000,-146.9689508,93.821075,77.77301449
3191000000,-147.2164702,89.310814,77.59800623
3192000000,-147.4637698,91.582878,77.42307567
3193000000,-147.7108501,96.71347,77.24824226
3194000000,-147.9577115,92.197098,77.07352055
3195000000,-148.2043543,94.216347,76.89881828
3196000000,-148.4507791,93.912178,76.72422286
3197000000,-148.6969861,96.999626,76.54970029
3198000000,-148.9429758,101.62952,76.37527001
3199000000,-149.1887486,102.91037,76.20089801
3200000000,-149.434305,101.67287,76.0266523
3201000000,-149.6796452,103.6954,75.85244058
3202000000,-149.9247698,103.4284,75.67837458
3203000000,-150.1696791,101.86478,75.50431829
3204000000,-150.4143735,105.64796,75.33036885
3205000000,-150.6588535,106.46049,75.15646313
3206000000,-150.9031194,106.11358,74.98271769
3207000000,-151.1471716,105.70088,74.8089771
3208000000,-151.3910106,108.63111,74.63535309
3209000000,-151.6346368,108.88934,74.46181164
3210000000,-151.8780505,107.96797,74.28834791
3211000000,-152.1212523,110.03055,74.11494246
3212000000,-152.3642424,106.78035,73.94162443
3213000000,-152.6070213,109.17931,73.76840841
3214000000,-152.8495893,109.41067,73.59522638
3215000000,-153.091947,112.46488,73.42218521
3216000000,-153.3340947,111.58784,73.24913918
3217000000,-153.5760328,110.03667,73.07621457
3218000000,-153.8177617,112.09384,72.90334825
3219000000,-154.0592819,112.10727,72.73061307
3220000000,-154.3005937,113.09555,72.55792646
3221000000,-154.5416975,113.19915,72.38534671
3222000000,-154.7825937,113.3199,72.21277666
3223000000,-155.0232828,112.88397,72.0403669
3224000000,-155.2637651,115.36014,71.86796686
3225000000,-155.5040411,111.72715,71.69564938
3226000000,-155.7441111,115.78938,71.52345819
3227000000,-155.9839757,115.93111,71.35130585
3228000000,-156.223635,113.6895,71.17922637
3229000000,-156.4630897,115.55783,71.00721488
3230000000,-156.70234,116.38808,70.83528597
3231000000,-156.9413864,115.79066,70.66344448
3232000000,-157.1802292,114.30688,70.49167585
3233000000,-157.418869,115.61229,70.31998493
3234000000,-157.657306,114.79065,70.14839115
3235000000,-157.8955408,114.1515,69.97683137
3236000000,-158.1335736,116.25795,69.80537358
3237000000,-158.3714049,116.11416,69.63399837
3238000000,-158.6090351,115.29193,69.46270087
3239000000,-158.8464646,118.29855,69.29145679
3240000000,-159.0836938,115.30284,69.12027586
3241000000,-159.3207231,118.08858,68.94922121
3242000000,-159.5575528,118.89502,68.77816656
3243000000,-159.7941835,117.55925,68.60722848
3244000000,-160.0306155,116.799,68.43632925
3245000000,-160.2668492,117.7713,68.26557574
3246000000,-160.5028849,118.15922,68.09486108
3247000000,-160.7387232,119.40759,67.92422413
3248000000,-160.9743644,117.59459,67.75364547
3249000000,-161.2098088,116.66284,67.58316395
3250000000,-161.4450569,118.52848,67.41273585
3251000000,-161.6801091,118.93936,67.24240004
3252000000,-161.9149658,117.04708,67.07211766
3253000000,-162.1496274,118.84669,66.90193727
3254000000,-162.3840943,118.01074,66.73176174
3255000000,-162.6183668,117.24697,66.56169792
3256000000,-162.8524453,118.00955,66.39173125
3257000000,-163.0863304,116.59726,66.221818
3258000000,-163.3200223,118.48801,66.0520116
3259000000,-163.5535214,116.90176,65.88219549
3260000000,-163.7868282,117.46233,65.71247652
3261000000,-164.019943,117.37384,65.54289841
3262000000,-164.2528663,116.82715,65.37335429
3263000000,-164.4855983,117.14881,65.20384903
3264000000,-164.7181396,118.00449,65.0344312
3265000000,-164.9504905,118.52409,64.86509108
3266000000,-165.1826514,118.94205,64.69585781
3267000000,-165.4146226,117.41449,64.52661969
3268000000,-165.6464047,117.68061,64.35752727
3269000000,-165.8779979,117.64674,64.18843
3270000000,-166.1094026,118.15964,64.01945416
3271000000,-166.3406193,118.28575,63.85057546
3272000000,-166.5716483,117.82411,63.68171132
3273000000,-166.80249,117.67301,63.51294433
3274000000,-167.0331449,118.3288,63.34425505
3275000000,-167.2636132,117.30434,63.17561434
3276000000,-167.4938954,118.0328,63.00706591
3277000000,-167.7239919,117.17657,62.83855149
3278000000,-167.953903,117.45579,62.6701342
3279000000,-168.1836291,117.97853,62.50178491
3280000000,-168.4131707,116.9286,62.33347934
3281000000,-168.642528,117.39992,62.16526119
3282000000,-168.8717015,117.12638,61.99712075
3283000000,-169.1006916,117.33962,61.8290046
3284000000,-169.3294987,116.30374,61.66101959
3285000000,-169.558123,117.52142,61.49309286
3286000000,-169.7865651,116.60477,61.3252487
3287000000,-170.0148252,117.05494,61.15743854
3288000000,-170.2429039,116.76023,60.98969153
3289000000,-170.4708013,116.05665,60.82200279
3290000000,-170.698518,116.15159,60.6544452
3291000000,-170.9260543,116.11103,60.48689246
3292000000,-171.1534106,116.0484,60.3194223
3293000000,-171.3805872,115.66009,60.15201527
3294000000,-171.6075845,115.83448,59.9846811
3295000000,-171.834403,115.75765,59.81741007
3296000000,-172.0610429,115.21244,59.65022161
3297000000,-172.2875047,115.40916,59.48310601
3298000000,-172.5137887,115.51282,59.31606811
3299000000,-172.7398954,115.39595,59.14905451
3300000000,-172.965825,115.12358,58.98212833
3301000000,-173.1915779,114.92423,58.81530414
3302000000,-173.4171546,114.91392,58.64847025
3303000000,-173.6425553,115.21454,58.48177235
3304000000,-173.8677805,114.76278,58.31509873
3305000000,-174.0928306,115.33135,58.14849311
3306000000,-174.3177058,113.97505,57.98197978
3307000000,-174.5424066,114.40203,57.81550045
3308000000,-174.7669333,115.1049,57.64910368
3309000000,-174.9912864,113.82281,57.48277491
3310000000,-175.2154661,113.53113,57.31648986
3311000000,-175.4394728,113.83838,57.1503068
3312000000,-175.6633069,113.53223,56.98416746
3313000000,-175.8869688,113.67136,56.81809612
3314000000,-176.1104588,113.40181,56.65211706
3315000000,-176.3337774,113.01408,56.48615257
3316000000,-176.5569247,113.01305,56.32028036
3317000000,-176.7799013,112.71663,56.15445187
3318000000,-177.0027074,112.71728,55.98870109
3319000000,-177.2253435,112.54664,55.82300859
3320000000,-177.4478099,112.60177,55.65738895
3321000000,-177.6701069,112.02627,55.49182759
3322000000,-177.892235,112.52522,55.3263488
3323000000,-178.1141944,111.40881,55.16093801
3324000000,-178.3359855,112.11711,54.99557094
3325000000,-178.5576088,111.86346,54.83024758
3326000000,-178.7790645,111.49783,54.66504078
3327000000,-179.0003529,111.35941,54.49985342
3328000000,-179.2214746,111.29054,54.33474862
3329000000,-179.4424297,111.04663,54.16967296
3330000000,-179.6632187,110.94097,54.00467988
3331000000,-179.8838419,110.7751,53.83978879
3332000000,179.8957003,110.62698,53.67494142
3333000000,179.6754076,110.49217,53.51015718
3334000000,179.4552797,110.51748,53.34537781
3335000000,179.2353161,109.63754,53.18071986
3336000000,179.0155166,109.69812,53.01612505
3337000000,178.7958807,109.57889,52.85159824
3338000000,178.5764082,109.6168,52.68708114
3339000000,178.3570987,109.16206,52.52270975
3340000000,178.1379518,109.71906,52.35831894
3341000000,177.9189672,109.03065,52.19403984
3342000000,177.7001445,108.79443,52.0297753
3343000000,177.4814835,108.38375,51.86559334
3344000000,177.2629837,108.55344,51.70147938
3345000000,177.0446448,108.45469,51.5373897
3346000000,176.8264666,108.16936,51.37343116
3347000000,176.6084485,107.86263,51.20951633
3348000000,176.3905903,107.71175,51.04565979
3349000000,176.1728917,108.03458,50.88179354
3350000000,175.9553523,107.32412,50.71808271
3351000000,175.7379718,107.21133,50.55439616
3352000000,175.5207498,107.48954,50.39078733
3353000000,175.303686,106.46584,50.22720278
3354000000,175.08678,106.47681,50.06372023
3355000000,174.8700316,106.37105,49.9002231
3356000000,174.6534404,106.09563,49.73687655
3357000000,174.437006,106.38052,49.57354457
3358000000,174.2207281,105.67292,49.4102563
3359000000,174.0046064,105.6503,49.24704574
3360000000,173.7886406,105.57121,49.08389347
3361000000,173.5728302,105.66801,48.92082376
3362000000,173.3571751,105.14459,48.7578172
3363000000,173.1416748,105.23932,48.59480578
3364000000,172.926329,105.38593,48.43191093
3365000000,172.7111374,104.6233,48.26909865
3366000000,172.4960997,104.74957,48.10629122
3367000000,172.2812155,104.25264,47.94354208
3368000000,172.0664845,103.83685,47.78085608
3369000000,171.8519064,103.8423,47.61825265
3370000000,171.6374809,103.67469,47.45567837
3371000000,171.4232076,103.85907,47.29317208
3372000000,171.2090862,103.74345,47.13072893
3373000000,170.9951163,103.42704,46.96836835
3374000000,170.7812978,102.94583,46.80604177
3375000000,170.5676301,103.05625,46.64376862
3376000000,170.3541131,102.28036,46.48154889
3377000000,170.1407463,102.88754,46.31941174
3378000000,169.9275296,102.44324,46.15731344
3379000000,169.7144624,102.3072,45.995254
3380000000,169.5015446,101.40814,45.83331112
3381000000,169.2887759,101.71033,45.6713731
3382000000,169.0761558,101.29379,45.50951765
3383000000,168.863684,100.81947,45.34768163
3384000000,168.6513604,101.08777,45.18595733
3385000000,168.4391845,100.76125,45.0242573
3386000000,168.227156,100.73833,44.86262042
3387000000,168.0152746,100.48079,44.70103211
3388000000,167.80354,100.37301,44.53952151
3389000000,167.5919519,100.11478,44.37804977
3390000000,167.38051,99.472107,44.21664116
3391000000,167.1692139,99.694649,44.05531513
3392000000,166.9580634,99.247978,43.89398424
3393000000,166.7470581,99.401581,43.73276021
3394000000,166.5361978,98.947952,43.5715556
3395000000,166.3254821,98.659073,43.41043842
3396000000,166.1149107,98.499466,43.24935524
3397000000,165.9044833,98.192223,43.0883352
3398000000,165.6941996,97.97892,42.92735401
3399000000,165.4840592,97.731133,42.76647483
3400000000,165.274062,97.889969,42.60561507
3401000000,165.0642076,97.462494,42.44486217
3402000000,164.8544956,97.292931,42.28407041
3403000000,164.6449258,96.974846,42.12340493
3404000000,164.4354979,96.436211,41.96277831
3405000000,164.2262115,96.769081,41.8021954
3406000000,164.0170664,96.684891,41.64166106
3407000000,163.8080623,95.91449,41.48116558
3408000000,163.5991988,95.947632,41.32075753
3409000000,163.3904757,95.834518,41.16041261
3410000000,163.1818927,95.322731,41.00011141
3411000000,162.9734494,95.531357,40.83984907
3412000000,162.7651456,95.099113,40.67964743
3413000000,162.556981,94.573753,40.51952352
3414000000,162.3489552,94.487762,40.35942388
3415000000,162.1410681,94.498993,40.19939953
3416000000,161.9333192,94.24868,40.03944318
3417000000,161.7257083,93.90377,39.8795014
3418000000,161.5182351,94.051559,39.71963976
3419000000,161.3108993,93.577538,39.55979269
3420000000,161.1037007,93.406639,39.40001119
3421000000,160.8966388,92.927177,39.24034869
3422000000,160.6897135,92.920761,39.0806619
3423000000,160.4829245,92.88678,38.92107711
3424000000,160.2762714,92.835892,38.76152146
3425000000,160.0697539,92.18396,38.60201196
3426000000,159.8633719,91.979958,38.44258988
3427000000,159.6571249,91.769119,38.28316537
3428000000,159.4510127,91.657074,38.12384529
3429000000,159.2450351,91.228836,37.96454706
3430000000,159.0391916,91.180191,37.80529498
3431000000,158.8334821,90.835411,37.64610361
3432000000,158.6279063,90.725052,37.48697295
3433000000,158.4224639,90.479294,37.32791029
3434000000,158.2171545,90.294655,37.16887435
3435000000,158.011978,89.910049,37.00990154
3436000000,157.806934,89.634079,36.85095059
3437000000,157.6020222,89.382538,36.69209436
3438000000,157.3972424,89.18338,36.53325755
3439000000,157.1925944,89.22242,36.37451302
3440000000,156.9880777,88.826439,36.21581464
3441000000,156.7836921,88.576103,36.05712111
3442000000,156.5794374,88.293373,35.89852716
3443000000,156.3753133,87.975838,35.73993806
3444000000,156.1713195,88.139381,35.58141939
3445000000,155.9674557,87.796951,35.42292257
3446000000,155.7637217,87.61142,35.26455446
3447000000,155.5601172,87.416985,35.10619122
3448000000,155.3566418,87.044037,34.94791296
3449000000,155.1532954,86.924774,34.78963957
3450000000,154.9500777,86.689735,34.63142203
3451000000,154.7469883,86.539848,34.47327249
3452000000,154.544027,86.199501,34.31517881
3453000000,154.3411936,85.903755,34.15714098
3454000000,154.1384878,85.720398,33.99911773
3455000000,153.9359093,85.585815,33.84116247
3456000000,153.7334578,85.333458,33.68321692
3457000000,153.5311331,84.972298,33.52540009
3458000000,153.3289349,84.799255,33.36756869
3459000000,153.1268629,84.92701,33.209798
3460000000,152.9249169,84.39241,33.05207345
3461000000,152.7230966,84.451736,32.89449218
3462000000,152.5214017,83.913132,32.73682348
3463000000,152.319832,83.694183,32.57928107
3464000000,152.1183873,83.35022,32.4217848
3465000000,151.9170671,83.214218,32.26432496
3466000000,151.7158714,83.154732,32.10686755
3467000000,151.5147998,82.446213,31.94954127
3468000000,151.313852,82.340195,31.79222957
3469000000,151.1130279,82.176506,31.63495673
3470000000,150.9123271,81.8853,31.47774945
3471000000,150.7117493,81.724243,31.32059074
3472000000,150.5112945,81.556984,31.16346846
3473000000,150.3109621,81.365097,31.00641175
3474000000,150.1107521,81.197075,30.84937933
3475000000,149.9106642,80.800728,30.69240519
3476000000,149.710698,80.570274,30.53549176
3477000000,149.5108534,80.210892,30.37862448
3478000000,149.31113,80.097366,30.22178634
3479000000,149.1115277,79.817451,30.06499919
3480000000,148.9120462,79.640068,29.90828733
3481000000,148.7126852,79.597801,29.75157061
3482000000,148.5134445,79.124809,29.59496075
3483000000,148.3143238,78.700638,29.43837032
3484000000,148.1153229,78.783569,29.28181388
3485000000,147.9164415,78.537308,29.12534973
3486000000,147.7176793,78.271591,28.96889529
3487000000,147.5190362,78.177872,28.81250157
3488000000,147.3205119,77.739952,28.65615155
3489000000,147.122106,77.530998,28.4998574
3490000000,146.9238185,77.371246,28.3435681
3491000000,146.725649,77.133041,28.18740265
3492000000,146.5275973,76.928047,28.03123235
3493000000,146.3296631,76.539146,27.8751179
3494000000,146.1318462,76.417999,27.71902289
3495000000,145.9341463,75.961983,27.56302015
3496000000,145.7365632,75.601807,27.4070417
3497000000,145.5390967,75.33152,27.25112639
3498000000,145.3417466,75.340775,27.09525237
3499000000,145.1445125,75.146271,26.93940749
3500000000,144.9473942,74.797043,26.78362089
3501000000,144.7503915,74.469543,26.62788772
3502000000,144.5535042,74.531677,26.47219341
3503000000,144.3567319,74.183098,26.31652823
3504000000,144.1600746,73.844307,26.16093349
3505000000,143.9635319,73.661034,26.00539703
3506000000,143.7671035,73.339684,25.849897
3507000000,143.5707894,72.97728,25.69439211
3508000000,143.3745891,72.60173,25.53895764
3509000000,143.1785025,72.770134,25.38357903
3510000000,142.9825294,72.165039,25.2283
3511000000,142.7866695,72.154884,25.07297239
3512000000,142.5909226,71.798233,24.91776863
3513000000,142.3952884,71.614517,24.76256974
3514000000,142.1997667,71.340523,24.60743398
3515000000,142.0043573,70.999062,24.45233222
3516000000,141.8090599,70.864754,24.29725961
3517000000,141.6138743,70.974731,24.14226228
3518000000,141.4188004,70.658012,23.98729894
3519000000,141.2238377,70.057884,23.83235261
3520000000,141.0289862,69.693649,23.67748156
3521000000,140.8342456,69.660622,23.52263966
3522000000,140.6396156,69.61731,23.36786089
3523000000,140.4450961,69.27121,23.21313555
3524000000,140.2506867,68.938507,23.05842236
3525000000,140.0563874,68.625832,22.90377231
3526000000,139.8621977,68.366463,22.74913197
3527000000,139.6681176,68.246094,22.59463005
3528000000,139.4741468,67.925888,22.44008685
3529000000,139.2802851,67.743263,22.28562865
3530000000,139.0865322,67.469467,22.13118259
3531000000,138.8928879,67.221443,21.97681424
3532000000,138.6993521,67.076569,21.82244104
3533000000,138.5059244,66.717873,21.66813584
3534000000,138.3126046,66.40873,21.51387434
3535000000,138.1193926,65.975647,21.35968085
3536000000,137.9262881,65.57515,21.20548736
3537000000,137.7332908,65.566177,21.05135215
3538000000,137.5404007,65.622597,20.89729951
3539000000,137.3476173,64.989876,20.74324444
3540000000,137.1549406,64.767136,20.58924765
3541000000,136.9623704,64.470604,20.4352873
3542000000,136.7699063,64.250084,20.28137308
3543000000,136.5775481,64.050667,20.12753415
3544000000,136.3852957,63.792999,19.97370008
3545000000,136.1931489,63.389988,19.81990486
3546000000,136.0011074,63.504772,19.666191
3547000000,135.809171,63.198704,19.51248078
3548000000,135.6173394,63.009117,19.35882277
3549000000,135.4256126,62.6082,19.20522669
3550000000,135.2339902,62.402981,19.0516549
3551000000,135.042472,62.222176,18.89813653
3552000000,134.8510579,61.554989,18.74467037
3553000000,134.6597476,61.626907,18.59122001
3554000000,134.4685409,61.093155,18.43782185
3555000000,134.2774377,61.396088,18.28446984
3556000000,134.0864375,60.781357,18.13115546
3557000000,133.8955404,60.497635,17.97788602
3558000000,133.7047461,60.395737,17.82462629
3559000000,133.5140542,60.074726,17.67145641
3560000000,133.3234648,59.691006,17.51829989
3561000000,133.1329775,59.521481,17.36521259
3562000000,132.9425921,59.351681,17.21216778
3563000000,132.7523084,59.007137,17.05914847
3564000000,132.5621262,58.676891,16.9061838
3565000000,132.3720454,58.455513,16.75319607
3566000000,132.1820656,58.468292,16.60034432
3567000000,131.9921868,58.227924,16.44745616
3568000000,131.8024086,57.981148,16.29466756
3569000000,131.612731,57.473228,16.14187167
3570000000,131.4231536,57.228542,15.98914136
3571000000,131.2336763,56.95863,15.83646932
3572000000,131.0442988,56.784283,15.68380336
3573000000,130.8550211,56.542187,15.53119569
3574000000,130.6658428,56.270676,15.37865601
3575000000,130.4767638,55.98035,15.22611755
3576000000,130.2877838,55.628731,15.07363373
3577000000,130.0989028,55.5513,14.92121548
3578000000,129.9101204,55.008186,14.76881544
3579000000,129.7214364,54.812557,14.61643119
3580000000,129.5328508,54.568439,14.46412586
3581000000,129.3443632,54.14489,14.3118606
3582000000,129.1559734,53.873573,14.15956135
3583000000,128.9676814,53.900307,14.00739931
3584000000,128.7794868,53.481232,13.85523241
3585000000,128.5913895,53.516148,13.70311407
3586000000,128.4033893,53.480843,13.55102732
3587000000,128.215486,52.792511,13.39900005
3588000000,128.0276794,52.480835,13.24697886
3589000000,127.8399693,52.373394,13.0950366
3590000000,127.6523555,51.988197,12.94311862
3591000000,127.4648377,52.028008,12.79123464
3592000000,127.277416,51.430649,12.63940045
3593000000,127.0900899,51.270863,12.48760997
3594000000,126.9028594,51.147106,12.33585591
3595000000,126.7157242,50.614655,12.184114
3596000000,126.5286841,50.509754,12.03242795
3597000000,126.341739,50.372997,11.88080503
3598000000,126.1548887,49.992317,11.72918333
3599000000,125.968133,49.783829,11.57763085
3600000000,125.7814716,49.603207,11.4261245
3601000000,125.5949044,49.190865,11.27462666
3602000000,125.4084313,48.731838,11.12318709
3603000000,125.2220519,48.556896,10.97179246
3604000000,125.0357662,48.327934,10.82039054
3605000000,124.849574,48.397182,10.66907119
3606000000,124.663475,47.916206,10.51778584
3607000000,124.477469,47.773361,10.36649685
3608000000,124.291556,47.562592,10.21530378
3609000000,124.1057356,47.214302,10.06410343
3610000000,123.9200078,46.972412,9.913025105
3611000000,123.7343723,46.778206,9.761904286
3612000000,123.5488289,46.496937,9.610816251
