Freq(Hz),S21 Phase_copper strip,S21 Phase_HFSS,S21 Phase_milled,S21 Phase_z0lver
1983000000,9.4334965,168.0456982,-128.30531,-24.17261867
1984000000,9.0686274,167.7597591,-128.51488,-24.37196306
1985000000,9.0641279,167.4738797,-129.04109,-24.57111559
1986000000,8.5913544,167.1880581,-129.47316,-24.77010784
1987000000,8.4553928,166.9022926,-130.06262,-24.96890338
1988000000,8.271944,166.6165814,-130.42393,-25.16749492
1989000000,7.9611049,166.3309226,-130.80707,-25.36599175
1990000000,7.5922136,166.0453143,-131.58974,-25.56424088
1991000000,7.2056832,165.7597548,-131.91975,-25.76236615
1992000000,7.2116041,165.4742421,-132.14642,-25.96026557
1993000000,7.2179646,165.1887745,-132.49698,-26.15803627
1994000000,6.7543211,164.9033499,-133.11015,-26.35568799
1995000000,6.676374,164.6179664,-133.43805,-26.55309927
1996000000,6.3081832,164.3326223,-134.17084,-26.75040614
1997000000,5.8421369,164.0473154,-134.73497,-26.94753814
1998000000,5.8781481,163.762044,-135.01234,-27.14452444
1999000000,5.5676017,163.4768059,-135.34155,-27.3413796
2000000000,5.4105506,163.1915993,-135.8694,-27.53801862
2001000000,5.1146479,162.9064221,-136.34888,-27.73456293
2002000000,4.9303145,162.6212724,-136.85527,-27.93096153
2003000000,4.4337006,162.3361481,-137.56714,-28.12722899
2004000000,4.3254485,162.0510473,-137.91124,-28.3233386
2005000000,4.19871,161.7659677,-138.24806,-28.51932192
2006000000,3.7746277,161.4809075,-139.07127,-28.71515467
2007000000,3.6333632,161.1958645,-139.47594,-28.91087329
2008000000,3.3298314,160.9108366,-139.81984,-29.10644377
2009000000,3.1693377,160.6258217,-140.50424,-29.3019171
2010000000,2.7636316,160.3408178,-140.98819,-29.49725687
2011000000,2.5203547,160.0558227,-141.31812,-29.6924655
2012000000,2.3654442,159.7708342,-141.97649,-29.88758913
2013000000,2.1325397,159.4858502,-142.53897,-30.08257676
2014000000,1.9547628,159.2008685,-142.80789,-30.27745025
2015000000,1.6724855,158.9158869,-143.59299,-30.47220718
2016000000,1.3606999,158.6309032,-143.95845,-30.66689125
2017000000,1.2468889,158.3459152,-144.63042,-30.86145389
2018000000,1.0661597,158.0609207,-144.9944,-31.05591454
2019000000,0.69800246,157.7759174,-145.66249,-31.25027319
2020000000,0.40136889,157.4909031,-145.97618,-31.44454441
2021000000,0.053195413,157.2058754,-146.67242,-31.63870635
2022000000,-0.077885047,156.9208321,-147.52516,-31.83279057
2023000000,-0.47671083,156.6357708,-147.99628,-32.02678737
2024000000,-0.69328678,156.3506893,-148.3194,-32.2207356
2025000000,-0.87232494,156.0655851,-148.92014,-32.41456484
2026000000,-1.2580147,155.780456,-149.60793,-32.60830422
2027000000,-1.2905731,155.4952996,-150.21739,-32.80200474
2028000000,-1.5278015,155.2101134,-150.62521,-32.99563969
2029000000,-1.9052697,154.9248951,-151.25526,-33.18917265
2030000000,-2.3318603,154.6396422,-152.00839,-33.38264489
2031000000,-2.3750684,154.3543523,-152.51201,-33.57608313
2032000000,-2.5674996,154.0690229,-152.9223,-33.76943638
2033000000,-2.867769,153.7836516,-153.58835,-33.96275805
2034000000,-3.2615459,153.4982358,-154.35992,-34.15602144
2035000000,-3.3844366,153.2127732,-154.90404,-34.34922169
2036000000,-3.6645682,152.9272611,-155.36229,-34.54235637
2037000000,-4.0838318,152.6416969,-156.13809,-34.73550319
2038000000,-4.3128223,152.3560783,-156.77017,-34.92858444
2039000000,-4.3840542,152.0704025,-157.44974,-35.12158312
2040000000,-4.8274202,151.7846669,-158.03632,-35.31460852
2041000000,-5.0643311,151.498869,-158.56171,-35.50759263
2042000000,-5.2636647,151.2130062,-159.15988,-35.70054517
2043000000,-5.6167712,150.9270757,-159.93095,-35.89350014
2044000000,-5.7583623,150.641075,-160.35771,-36.08639197
2045000000,-6.2642255,150.3550012,-161.12328,-36.27928379
2046000000,-6.3680501,150.0688518,-161.81447,-36.47217562
2047000000,-6.6350622,149.7826241,-162.60112,-36.66503345
2048000000,-6.8330393,149.4963152,-163.03102,-36.85790585
2049000000,-7.1846786,149.2099224,-163.7034,-37.05077096
2050000000,-7.6324515,148.9234429,-164.69489,-37.24365308
2051000000,-7.6511364,148.636874,-165.18137,-37.43651333
2052000000,-8.0236092,148.3502128,-165.95297,-37.62940516
2053000000,-8.3320799,148.0634564,-166.72038,-37.82228485
2054000000,-8.5670881,147.7766021,-167.31081,-38.01521796
2055000000,-8.8992834,147.489647,-167.87001,-38.20811464
2056000000,-8.9569254,147.2025881,-168.66246,-38.40108904
2057000000,-9.3188429,146.9154226,-169.18697,-38.5940683
2058000000,-9.6037397,146.6281474,-170.01917,-38.78703541
2059000000,-9.8592272,146.3407597,-170.65152,-38.98010937
2060000000,-10.060418,146.0532565,-171.31136,-39.17319305
2061000000,-10.452454,145.7656347,-172.01413,-39.36631073
2062000000,-10.678965,145.4778914,-172.86685,-39.55949884
2063000000,-10.978,145.1900235,-173.59761,-39.75271123
2064000000,-11.445016,144.902028,-174.32397,-39.94598919
2065000000,-11.53773,144.6139017,-175.10146,-40.13930115
2066000000,-11.616689,144.3256416,-175.66168,-40.33269811
2067000000,-12.192185,144.0372445,-176.4745,-40.52618007
2068000000,-12.133654,143.7487072,-177.01118,-40.71968874
2069000000,-12.876262,143.4600267,-178.06085,-40.91333583
2070000000,-12.896435,143.1711997,-178.75653,-41.10699992
2071000000,-13.260873,142.882223,-179.5425,-41.30080002
2072000000,-13.789633,142.5930933,179.67558,-41.49464868
2073000000,-13.84775,142.3038075,179.06384,-41.68859934
2074000000,-14.105639,142.0143621,178.21199,-41.88266656
2075000000,-14.31348,141.7247539,177.64639,-42.0767775
2076000000,-14.822115,141.4349795,176.62421,-42.27105358
2077000000,-14.667983,141.1450356,176.205,-42.46541709
2078000000,-15.150472,140.8549189,175.26996,-42.65982917
2079000000,-15.400251,140.5646258,174.64055,-42.85448409
2080000000,-15.683681,140.274153,173.59787,-43.04918273
2081000000,-16.053936,139.9834969,172.95235,-43.24400766
2082000000,-16.314663,139.6926542,172.13902,-43.43898315
2083000000,-16.510933,139.4016213,171.48795,-43.63409463
2084000000,-16.973927,139.1103946,170.48528,-43.82939069
2085000000,-17.172848,138.8189707,169.87761,-44.02473531
2086000000,-17.339422,138.5273458,169.00717,-44.22030336
2087000000,-17.861969,138.2355165,168.2002,-44.41601226
2088000000,-17.98761,137.943479,167.33902,-44.61190573
2089000000,-18.266207,137.6512297,166.91385,-44.80792062
2090000000,-18.466225,137.3587649,165.91833,-45.0041638
2091000000,-18.751263,137.0660808,165.14119,-45.20051383
2092000000,-19.036737,136.7731738,164.57722,-45.39708242
2093000000,-19.362787,136.4800399,163.439,-45.59383558
2094000000,-19.568369,136.1866755,162.9622,-45.79077817
2095000000,-19.976973,135.8930767,161.85046,-45.98792475
2096000000,-20.303923,135.5992396,161.20598,-46.18525589
2097000000,-20.566233,135.3051602,160.37814,-46.38282018
2098000000,-20.844414,135.0108348,159.68802,-46.58055932
2099000000,-21.341373,134.7162593,158.65947,-46.77854616
2100000000,-21.274292,134.4214298,158.02934,-46.97677586
2101000000,-21.852234,134.1263422,157.10081,-47.17519012
2102000000,-21.902262,133.8309925,156.36584,-47.37390066
2103000000,-22.269983,133.5353765,155.62521,-47.57281034
2104000000,-22.537048,133.2394903,154.74718,-47.77196287
2105000000,-22.814363,132.9433296,154,-47.97137768
2106000000,-23.268637,132.6468903,153.09143,-48.17105963
2107000000,-23.340231,132.3501681,152.34276,-48.37098928
2108000000,-23.59046,132.0531589,151.78426,-48.57122493
2109000000,-24.221151,131.7558583,150.72845,-48.77172771
2110000000,-24.220139,131.4582621,149.98862,-48.97248792
2111000000,-24.351973,131.1603659,149.34569,-49.17359297
2112000000,-24.960926,130.8621653,148.12497,-49.37491659
2113000000,-25.317787,130.563656,147.46115,-49.57660935
2114000000,-25.604088,130.2648334,146.60553,-49.7785741
2115000000,-25.670712,129.9656932,146.01483,-49.98084484
2116000000,-26.045111,129.6662307,145.13054,-50.18347985
2117000000,-26.3417,129.3664415,144.2511,-50.38640629
2118000000,-26.558893,129.0663209,143.63644,-50.58968729
2119000000,-26.81426,128.7658644,142.60777,-50.793318
2120000000,-27.281649,128.4650673,141.8893,-50.99728384
2121000000,-27.564087,128.1639248,141.18546,-51.20161881
2122000000,-27.863882,127.8624323,140.4274,-51.40630349
2123000000,-28.229057,127.560585,139.34734,-51.61136217
2124000000,-28.570675,127.2583781,138.59851,-51.81682397
2125000000,-28.604864,126.9558067,137.99014,-52.02263062
2126000000,-29.035879,126.6528659,137.05161,-52.22887441
2127000000,-29.217155,126.3495508,136.28558,-52.43549704
2128000000,-29.44692,126.0458564,135.49066,-52.64252281
2129000000,-29.543634,125.7417778,134.80072,-52.84996628
2130000000,-30.111088,125.4373099,133.74248,-53.05785659
2131000000,-30.39427,125.1324475,133.1519,-53.26616461
2132000000,-30.707165,124.8271856,132.25134,-53.47489519
2133000000,-30.986643,124.521519,131.38506,-53.68411633
2134000000,-31.453922,124.2154425,130.56203,-53.89376975
2135000000,-31.914658,123.9089508,129.45819,-54.10385058
2136000000,-32.089092,123.6020386,128.8213,-54.31445597
2137000000,-32.152233,123.2947006,128.11166,-54.52554707
2138000000,-32.608612,122.9869314,127.42004,-54.73709958
2139000000,-32.623348,122.6787255,126.61333,-54.94915722
2140000000,-33.212475,122.3700774,125.80762,-55.16171028
2141000000,-33.689449,122.0609818,124.73399,-55.37481218
2142000000,-33.911884,121.7514328,124.03564,-55.58842893
2143000000,-34.113571,121.4414251,123.30582,-55.80257995
2144000000,-34.324104,121.1309528,122.54548,-56.01732838
2145000000,-34.508366,120.8200103,121.59496,-56.23254309
2146000000,-35.1063,120.5085918,120.75923,-56.44835521
2147000000,-35.168072,120.1966916,120.15886,-56.66475017
2148000000,-35.530132,119.8843037,119.20179,-56.88172798
2149000000,-35.881351,119.5714223,118.47503,-57.09929835
2150000000,-36.042664,119.2580413,117.7229,-57.31745155
2151000000,-36.314709,118.9441549,116.82471,-57.53624103
2152000000,-36.64838,118.6297569,116.09707,-57.75567163
2153000000,-37.018414,118.3148413,115.15472,-57.97568994
2154000000,-37.37854,117.9994018,114.29423,-58.19643679
2155000000,-37.475067,117.6834323,113.44865,-58.41774706
2156000000,-37.840015,117.3669265,112.60009,-58.63977132
2157000000,-38.14687,117.0498781,111.85591,-58.86248041
2158000000,-38.466221,116.7322807,110.78244,-59.08583549
2159000000,-38.722553,116.414128,110.04723,-59.30992884
2160000000,-38.767647,116.0954133,109.52197,-59.53473617
2161000000,-39.283913,115.7761303,108.47641,-59.76029633
2162000000,-39.790825,115.4562722,107.64268,-59.9865122
2163000000,-39.877716,115.1358325,106.94205,-60.21355376
2164000000,-40.225861,114.8148045,105.90157,-60.44131901
2165000000,-40.390984,114.4931814,105.2243,-60.66985168
2166000000,-40.882011,114.1709564,104.13219,-60.89916147
2167000000,-41.091591,113.8481226,103.46854,-61.12934552
2168000000,-41.174046,113.524673,102.65052,-61.36025327
2169000000,-41.859562,113.2006008,101.48071,-61.59202071
2170000000,-41.920097,112.8758988,100.65875,-61.82465271
2171000000,-42.010567,112.55056,99.863716,-62.05812011
2172000000,-42.54879,112.224577,98.957787,-62.29240349
2173000000,-42.727551,111.8979429,98.139297,-62.52766799
2174000000,-43.074364,111.5706501,97.274696,-62.76376304
2175000000,-43.589661,111.2426914,96.206024,-63.00075178
2176000000,-43.754738,110.9140594,95.339592,-63.23867308
2177000000,-43.906197,110.5847465,94.556267,-63.47757063
2178000000,-44.267113,110.2547453,93.492722,-63.7173813
2179000000,-44.57201,109.924048,92.615433,-63.95818281
2180000000,-44.818253,109.5926471,91.743034,-64.19998972
2181000000,-45.256172,109.2605347,90.555984,-64.44273889
2182000000,-45.581055,108.9277031,89.701294,-64.68654204
2183000000,-45.87466,108.5941444,88.783539,-64.93142345
2184000000,-46.196564,108.2598507,87.719749,-65.17729083
2185000000,-46.526413,107.9248139,86.588234,-65.42424618
2186000000,-46.79184,107.5890259,85.337273,-65.67225066
2187000000,-46.882553,107.2524786,84.725121,-65.92140139
2188000000,-47.216682,106.9151639,83.802422,-66.17163037
2189000000,-47.34198,106.5770733,82.872192,-66.42302505
2190000000,-47.877769,106.2381985,81.630676,-66.67555627
2191000000,-48.196064,105.8985312,80.361389,-66.92926289
2192000000,-48.435604,105.5580628,79.738403,-67.18416433
2193000000,-48.720394,105.2167846,78.520378,-67.44025089
2194000000,-49.130665,104.8746882,77.258774,-67.69756142
2195000000,-49.070118,104.5317647,76.3918,-67.95616877
2196000000,-49.705322,104.1880054,75.031013,-68.21606324
2197000000,-49.78804,103.8434014,74.027412,-68.47715253
2198000000,-50.296707,103.4979438,72.779099,-68.73958236
2199000000,-50.55764,103.1516234,71.656342,-69.00342559
2200000000,-50.783558,102.8044313,70.668884,-69.26856078
2201000000,-51.053936,102.4563583,69.394928,-69.53500252
2202000000,-51.501213,102.1073951,68.256424,-69.80294993
2203000000,-51.687908,101.7575325,67.139786,-70.07224759
2204000000,-51.819405,101.4067609,65.860229,-70.34301207
2205000000,-52.172585,101.0550709,64.609184,-70.61519967
2206000000,-52.531399,100.702453,63.427261,-70.88890265
2207000000,-52.641354,100.3488975,62.104008,-71.16411617
2208000000,-52.904263,99.99439478,61.19556,-71.4408645
2209000000,-53.232479,99.63893493,59.639534,-71.71915252
2210000000,-53.53738,99.28250812,58.518917,-71.99903849
2211000000,-53.473526,98.9251044,57.154633,-72.280503
2212000000,-54.358562,98.56671372,55.694302,-72.56364318
2213000000,-54.52927,98.20732597,54.377277,-72.8483716
2214000000,-54.712471,97.84693095,53.098122,-73.13483884
2215000000,-54.99128,97.48551838,52.107975,-73.42304976
2216000000,-55.158691,97.12307788,50.528522,-73.71293634
2217000000,-55.542637,96.75959902,49.058872,-74.00461517
2218000000,-55.734406,96.39507127,47.759781,-74.29813481
2219000000,-56.008289,96.029484,46.281361,-74.59341755
2220000000,-56.273174,95.66282654,44.970993,-74.89056538
2221000000,-56.417549,95.29508808,43.589447,-75.18959774
2222000000,-57.013828,94.92625778,41.919277,-75.4904952
2223000000,-57.192711,94.55632468,40.781658,-75.79343261
2224000000,-57.210732,94.18527775,39.319706,-76.09828854
2225000000,-57.642159,93.81310588,37.743183,-76.40514071
2226000000,-58.109489,93.43979786,36.17934,-76.71406682
2227000000,-58.170753,93.0653424,35.079166,-77.02504746
2228000000,-58.633904,92.68972814,33.279385,-77.33813119
2229000000,-58.976116,92.31294362,31.743715,-77.65337629
2230000000,-59.166912,91.9349773,30.194454,-77.97069535
2231000000,-59.404915,91.55581755,29.017612,-78.29032634
2232000000,-59.628155,91.17545266,27.536728,-78.61213814
2233000000,-60.305252,90.79387085,25.7516,-78.93628617
2234000000,-60.277397,90.41106022,24.608213,-79.26270729
2235000000,-60.527485,90.02700882,23.161995,-79.59146463
2236000000,-60.854153,89.6417046,21.585173,-79.92264563
2237000000,-61.207825,89.25513542,20.021372,-80.25624057
2238000000,-61.323528,88.86728907,18.697224,-80.59229802
2239000000,-61.4995,88.47815325,17.395395,-80.93082769
2240000000,-62.046581,88.08771557,15.976606,-81.27195102
2241000000,-62.04945,87.69596357,14.510517,-81.61571171
2242000000,-62.454445,87.30288469,12.872208,-81.96198833
2243000000,-62.725563,86.90846631,11.68237,-82.31092661
2244000000,-62.956081,86.51269571,10.162586,-82.66270139
2245000000,-63.412071,86.11556011,8.7302666,-83.01716695
2246000000,-63.444008,85.71704661,7.5306516,-83.37443017
2247000000,-63.648315,85.31714227,6.0604939,-83.73452988
2248000000,-64.208984,84.91583406,4.5137658,-84.09749524
2249000000,-64.43084,84.51310886,3.51159,-84.4634331
2250000000,-64.64006,84.10895347,2.0747316,-84.83228517
2251000000,-65.187904,83.70335464,0.58067143,-85.20425545
2252000000,-65.10038,83.29629902,-0.35057232,-85.57923709
2253000000,-65.509605,82.88777318,-2.1471846,-85.95733693
2254000000,-65.56221,82.47776364,-2.9389663,-86.33864241
2255000000,-66.112251,82.06625683,-4.2498522,-86.72319238
2256000000,-66.375969,81.65323911,-5.5415125,-87.11093828
2257000000,-66.530754,81.23869677,-6.7039404,-87.5020938
2258000000,-66.805489,80.82261604,-7.875001,-87.89658124
2259000000,-66.923233,80.40498306,-9.0380478,-88.2945366
2260000000,-67.185387,79.98578393,-10.24056,-88.69592101
2261000000,-67.314095,79.56500466,-11.081558,-89.10085105
2262000000,-67.735207,79.14263122,-12.666166,-89.50933644
2263000000,-68.263878,78.71864951,-13.368633,-89.92150344
2264000000,-68.359596,78.29304535,-14.807981,-90.33742007
2265000000,-68.76886,77.86580452,-15.811871,-90.75700861
2266000000,-68.676659,77.43691275,-16.644176,-91.18042448
2267000000,-68.966843,77.00635571,-17.63732,-91.60776483
2268000000,-69.306061,76.57411901,-18.745697,-92.03898108
2269000000,-69.636726,76.1401882,-19.773159,-92.47426752
2270000000,-69.858398,75.70454882,-20.684488,-92.91356586
2271000000,-70.160286,75.26718633,-21.455563,-93.35691496
2272000000,-70.27887,74.82808615,-22.434008,-93.80442167
2273000000,-70.651146,74.38723367,-23.303675,-94.25628998
2274000000,-71.076485,73.94461425,-24.13689,-94.71234505
2275000000,-71.246117,73.50021319,-25.003426,-95.1726743
2276000000,-71.284355,73.05401577,-25.976198,-95.63748173
2277000000,-71.846725,72.60600725,-27.056334,-96.1068839
2278000000,-72.11908,72.15617285,-28.041149,-96.58065739
2279000000,-72.113068,71.70449776,-28.556889,-97.05917134
2280000000,-72.446693,71.25096718,-29.576235,-97.54222174
2281000000,-72.692825,70.79556627,-30.350571,-98.0300806
2282000000,-73.079849,70.33828016,-31.071341,-98.52268963
2283000000,-73.050446,69.87909402,-31.741764,-99.02021397
2284000000,-73.361153,69.41799296,-32.539825,-99.52259533
2285000000,-73.996536,68.95496212,-33.512138,-100.0299503
2286000000,-74.058723,68.48998665,-34.292736,-100.5423954
2287000000,-74.357109,68.02305167,-35.029068,-101.0598918
2288000000,-74.303932,67.55414234,-35.650742,-101.5826241
2289000000,-74.755653,67.08324382,-36.550289,-102.1105923
2290000000,-74.932739,66.61034129,-36.884632,-102.6438449
2291000000,-75.249039,66.13541997,-37.562862,-103.1824693
2292000000,-75.481049,65.65846509,-38.546497,-103.7264657
2293000000,-75.607903,65.17946191,-39.11433,-104.2759796
2294000000,-76.176407,64.69839574,-39.54351,-104.8309528
2295000000,-76.283852,64.21525192,-40.171574,-105.3916864
2296000000,-76.726059,63.73001586,-41.219334,-105.9579959
2297000000,-76.614792,63.242673,-41.392502,-106.5300659
2298000000,-76.935417,62.75320885,-42.207901,-107.1077894
2299000000,-77.133636,62.26160898,-42.782707,-107.691487
2300000000,-77.363297,61.76785903,-43.400364,-108.2809742
2301000000,-78.013138,61.27194472,-44.034466,-108.8764259
2302000000,-78.048233,60.77385184,-44.524124,-109.4779196
2303000000,-78.203552,60.2735663,-45.108524,-110.0854264
2304000000,-78.503479,59.77107405,-45.70409,-110.6989462
2305000000,-78.787926,59.26636119,-46.079414,-111.3185664
2306000000,-78.866074,58.75941389,-46.713039,-111.9444618
2307000000,-79.243721,58.25021846,-47.377274,-112.5764966
2308000000,-79.358902,57.73876132,-47.632751,-113.2147872
2309000000,-79.830872,57.225029,-48.413448,-113.8593627
2310000000,-79.852684,56.70900818,-48.645996,-114.5102136
2311000000,-79.981178,56.19068569,-49.116856,-115.167398
2312000000,-80.402489,55.67004848,-49.752724,-115.8309063
2313000000,-80.478844,55.14708366,-50.214046,-116.5009812
2314000000,-80.719231,54.62177852,-50.641537,-117.1771954
2315000000,-80.916451,54.0941205,-50.996201,-117.8600638
2316000000,-81.199944,53.56409722,-51.580345,-118.5491394
2317000000,-81.731422,53.03169648,-52.160954,-119.2445972
2318000000,-81.877579,52.49690627,-52.449471,-119.9466702
2319000000,-82.014488,51.95971479,-52.981236,-120.6551836
2320000000,-82.484192,51.42011042,-53.439327,-121.3699043
2321000000,-82.620941,50.87808177,-54.018002,-122.0912403
2322000000,-82.747894,50.33361768,-54.248566,-122.8188516
2323000000,-83.069061,49.78670718,-54.624466,-123.5527575
2324000000,-83.205139,49.23733958,-55.187218,-124.2929679
2325000000,-83.472122,48.68550439,-55.488514,-125.0396187
2326000000,-83.597923,48.13119142,-55.73703,-125.7923019
2327000000,-84.165741,47.57439068,-56.555962,-126.5512603
2328000000,-84.304924,47.01509249,-57.05859,-127.3164844
2329000000,-84.368874,46.45328742,-57.059803,-128.087702
2330000000,-84.939651,45.88896633,-57.364006,-128.8649326
2331000000,-84.757713,45.32212037,-58.135284,-129.6480693
2332000000,-84.926765,44.75274096,-58.296955,-130.4370539
2333000000,-85.292526,44.18081985,-58.641682,-131.2319058
2334000000,-85.677773,43.60634909,-58.828415,-132.0325278
2335000000,-85.489326,43.02932103,-59.319191,-132.8385606
2336000000,-85.990707,42.44972837,-59.496719,-133.6501109
2337000000,-86.289146,41.86756412,-59.818668,-134.4669845
2338000000,-86.604523,41.28282163,-60.681232,-135.2891814
2339000000,-86.746468,40.69549458,-60.685917,-136.1163131
2340000000,-86.93129,40.10557702,-61.057404,-136.9485738
2341000000,-87.191536,39.51306334,-61.640469,-137.7857206
2342000000,-87.236328,38.91794828,-61.785065,-138.6274136
2343000000,-87.845886,38.32022695,-62.289715,-139.47375
2344000000,-87.754234,37.71989484,-62.395008,-140.3245936
2345000000,-87.93074,37.11694781,-62.902561,-141.1794492
2346000000,-88.379639,36.51138208,-62.90683,-142.0384235
2347000000,-88.599915,35.90319427,-63.252907,-142.9013708
2348000000,-88.660728,35.29238138,-63.946083,-143.7679026
2349000000,-88.86544,34.67894079,-63.517849,-144.6381355
2350000000,-89.162292,34.06287029,-64.149635,-145.5116226
2351000000,-89.452438,33.44416805,-64.600082,-146.3882376
2352000000,-89.647667,32.82283263,-64.529259,-147.2678251
2353000000,-89.897858,32.19886301,-64.943573,-148.14988
2354000000,-90.186943,31.57225855,-65.696205,-149.0349365
2355000000,-90.231552,30.94301902,-65.624054,-149.9219844
2356000000,-90.421448,30.31114456,-65.683647,-150.811218
2357000000,-90.794975,29.67663576,-66.410202,-151.7025012
2358000000,-91.101402,29.03949356,-66.747559,-152.5954164
2359000000,-91.203026,28.39971932,-66.872513,-153.4898373
2360000000,-91.45652,27.75731479,-67.039581,-154.3856861
2361000000,-91.823891,27.11228211,-67.413147,-155.282312
2362000000,-92.090324,26.46462379,-67.833908,-156.1799968
2363000000,-91.885101,25.81434276,-68.361526,-157.0783422
2364000000,-92.415565,25.1614423,-68.044533,-157.9770955
2365000000,-92.742691,24.50592605,-68.574646,-158.8761111
2366000000,-92.653549,23.84779806,-68.902023,-159.7751558
2367000000,-93.210144,23.18706271,-69.077049,-160.6742006
2368000000,-93.168846,22.52372472,-69.323524,-161.5728082
2369000000,-93.467239,21.85778918,-69.591591,-162.470833
2370000000,-93.778816,21.18926151,-70.112144,-163.3680223
2371000000,-93.974304,20.51814743,-70.133507,-164.2644734
2372000000,-94.292229,19.84445301,-70.593666,-165.159856
2373000000,-94.309586,19.16818458,-70.955551,-166.0539174
2374000000,-94.500359,18.4893488,-70.894875,-166.9464246
2375000000,-94.800415,17.80795257,-71.283981,-167.8375136
2376000000,-94.911598,17.12400308,-71.416656,-168.7269511
2377000000,-95.422661,16.43750776,-71.721436,-169.6143293
2378000000,-95.567406,15.74847426,-71.726349,-170.4996287
2379000000,-95.725174,15.05691046,-72.147949,-171.3829658
2380000000,-96.025444,14.36282442,-71.81974,-172.2641076
2381000000,-96.197342,13.66622442,-72.666473,-173.1425877
2382000000,-96.50219,12.96711884,-72.431694,-174.0186976
2383000000,-96.467865,12.26551626,-72.52713,-174.8923206
2384000000,-96.915657,11.56142535,-73.2743,-175.7630295
2385000000,-97.002121,10.85485489,-73.654907,-176.6311739
2386000000,-97.288345,10.14581373,-73.309166,-177.4964235
2387000000,-97.505447,9.434310789,-73.879784,-178.358856
2388000000,-97.763939,8.720355003,-73.494713,-179.2181994
2389000000,-97.987679,8.003955325,-73.698349,179.9254403
2390000000,-98.315346,7.285120689,-74.182907,179.072139
2391000000,-98.393929,6.563859988,-74.50827,178.2219073
2392000000,-98.522102,5.840182041,-74.459877,177.3745122
2393000000,-98.847206,5.114095577,-75.231773,176.5304975
2394000000,-98.936516,4.385609197,-74.95491,175.6895525
2395000000,-99.353638,3.654731353,-75.229271,174.8515216
2396000000,-99.403641,2.921470314,-75.422768,174.0167353
2397000000,-99.717697,2.185834143,-75.569237,173.1850381
2398000000,-99.891953,1.447830661,-76.075089,172.3562939
2399000000,-99.934975,0.707467421,-76.065041,171.5304056
2400000000,-100.31244,-0.035248325,-76.497093,170.7074704
2401000000,-100.25066,-0.780309655,-75.836182,169.8875271
2402000000,-100.59025,-1.527710011,-76.32431,169.0700901
2403000000,-100.93187,-2.277443226,-76.583046,168.2555479
2404000000,-101.21957,-3.029503563,-76.71257,167.4436284
2405000000,-101.58396,-3.783885739,-76.906136,166.6341374
2406000000,-101.65131,-4.540584964,-77.329956,165.8271527
2407000000,-101.72146,-5.299596969,-77.772743,165.0224411
2408000000,-101.91454,-6.060918042,-77.296562,164.2198471
2409000000,-102.27946,-6.824545057,-77.657646,163.4193125
2410000000,-102.68294,-7.590475508,-77.390724,162.6206721
2411000000,-102.68125,-8.358707545,-78.043762,161.8238969
2412000000,-103.20895,-9.129239997,-78.61425,161.0284427
2413000000,-103.19533,-9.902072415,-78.731903,160.2345817
2414000000,-103.68552,-10.6772051,-78.830437,159.4420417
2415000000,-103.60112,-11.45463912,-78.656837,158.6504344
2416000000,-103.78523,-12.23437637,-79.534798,157.8597692
2417000000,-104.10259,-13.01641958,-79.173904,157.0697064
2418000000,-104.20231,-13.80077235,-78.375862,156.2799835
2419000000,-104.6178,-14.58743919,-79.30397,155.4905715
2420000000,-104.8402,-15.37642552,-79.859138,154.7010526
2421000000,-104.93227,-16.16773776,-80.162308,153.9114852
2422000000,-105.14805,-16.96138326,-79.284744,153.1211503
2423000000,-105.1908,-17.75737044,-79.200798,152.3299801
2424000000,-105.56725,-18.55570871,-80.207062,151.5378287
2425000000,-105.97829,-19.35640857,-80.211571,150.7443951
2426000000,-105.83102,-20.1594816,-80.902107,149.9491838
2427000000,-106.29128,-20.9649405,-80.798309,149.151884
2428000000,-106.60809,-21.77279908,-80.245659,148.3523208
2429000000,-106.55794,-22.58307232,-80.483734,147.5501348
2430000000,-106.72593,-23.39577637,-81.288643,146.7447529
2431000000,-107.0891,-24.21092854,-80.907875,145.9360779
2432000000,-107.32256,-25.02854737,-81.601143,145.1234882
2433000000,-107.84569,-25.84865261,-81.031036,144.3067602
2434000000,-107.94534,-26.67126524,-81.298492,143.4851559
2435000000,-108.09284,-27.49640747,-81.885941,142.6586751
2436000000,-108.29907,-28.32410276,-81.564697,141.8264727
2437000000,-108.25378,-29.15437583,-81.718636,140.9883836
2438000000,-108.65495,-29.98725265,-81.663513,140.1435141
2439000000,-108.79385,-30.82276047,-81.403763,139.2916504
2440000000,-109.20241,-31.66092777,-82.885925,138.4321322
2441000000,-109.36229,-32.50178431,-82.446602,137.5643666
2442000000,-109.4893,-33.34536109,-83.130669,136.687839
2443000000,-109.77838,-34.19169036,-83.6446,135.8017917
2444000000,-109.98414,-35.0408056,-82.867706,134.9053989
2445000000,-110.33211,-35.89274153,-83.364113,133.9984663
2446000000,-110.52129,-36.74753403,-83.142494,133.0796535
2447000000,-110.53967,-37.6052202,-83.569489,132.1487272
2448000000,-111.11791,-38.46583829,-82.923409,131.2047356
2449000000,-110.93819,-39.32942767,-82.784416,130.2465712
2450000000,-111.31092,-40.19602883,-82.242416,129.2737774
2451000000,-111.76514,-41.06568332,-84.778137,128.2849263
2452000000,-111.5489,-41.93843371,-83.476364,127.2795419
2453000000,-112.17879,-42.81432358,-83.338089,126.2565264
