Freq(Hz),S11 Phase_copper strip,S11 Phase_HFSS,S11 Phase_milled,S11 Phase_z0lver
2861000000,170.36737,-32.91147075,106.16471,-167.0678891
2862000000,170.11607,-33.11254855,105.80416,-167.1662535
2863000000,169.99788,-33.31339718,105.78077,-167.2645208
2864000000,169.7027,-33.51401846,105.64809,-167.3625938
2865000000,169.63799,-33.71441416,105.47756,-167.460628
2866000000,169.41338,-33.91458605,105.28931,-167.5585067
2867000000,169.25781,-34.11453588,105.15724,-167.6563077
2868000000,169.12323,-34.3142654,105.08894,-167.7539339
2869000000,169.29214,-34.51377631,105.16677,-167.8515018
2870000000,168.91023,-34.71307033,104.86774,-167.9489143
2871000000,168.50507,-34.91214913,104.58128,-168.046249
2872000000,168.78242,-35.11101441,104.71818,-168.1434478
2873000000,168.53648,-35.3096678,104.46831,-168.2405494
2874000000,168.46194,-35.50811097,104.31069,-168.3375538
2875000000,167.99442,-35.70634553,104.12033,-168.4344029
2876000000,167.7834,-35.9043731,104.02737,-168.5311742
2877000000,167.88287,-36.10219529,103.9425,-168.6278678
2878000000,167.75009,-36.29981367,103.84119,-168.724406
2879000000,167.3582,-36.49722982,103.43466,-168.8209054
2880000000,167.30666,-36.69444529,103.48698,-168.9172299
2881000000,167.35339,-36.89146164,103.42503,-169.0134766
2882000000,167.08742,-37.08828038,103.18824,-169.1096457
2883000000,166.81537,-37.28490305,102.95294,-169.2056982
2884000000,166.68562,-37.48133113,102.87116,-169.3016536
2885000000,166.73727,-37.67756613,102.74358,-169.3975312
2886000000,166.70546,-37.87360951,102.82067,-169.4932534
2887000000,166.30124,-38.06946275,102.44318,-169.5889173
2888000000,166.35933,-38.26512729,102.38502,-169.6844841
2889000000,166.22484,-38.46060458,102.31404,-169.7799732
2890000000,166.02913,-38.65589603,101.96429,-169.8753652
2891000000,166.05565,-38.85100307,102.01004,-169.97066
2892000000,165.75758,-39.0459271,101.82996,-170.0658382
2893000000,165.68553,-39.2406695,101.7393,-170.1609581
2894000000,165.69385,-39.43523166,101.57126,-170.2559809
2895000000,165.31258,-39.62961493,101.23778,-170.350926
2896000000,164.99191,-39.82382068,101.09934,-170.4457546
2897000000,164.96135,-40.01785024,100.92708,-170.5405054
2898000000,164.76903,-40.21170496,100.92507,-170.6351785
2899000000,164.56238,-40.40538614,100.68113,-170.7297933
2900000000,164.61172,-40.59889509,100.55004,-170.8242915
2901000000,164.54001,-40.79223312,100.5005,-170.9187315
2902000000,164.30911,-40.98540151,100.08559,-171.0130549
2903000000,164.17392,-41.17840154,100.12901,-171.1073006
2904000000,164.11395,-41.37123447,100.06832,-171.201488
2905000000,163.82985,-41.56390155,99.793274,-171.2955977
2906000000,163.74544,-41.75640403,99.727272,-171.3896102
2907000000,163.51445,-41.94874314,99.412247,-171.483545
2908000000,163.57445,-42.1409201,99.470642,-171.5774216
2909000000,163.25058,-42.33293613,99.070297,-171.6712399
2910000000,163.13033,-42.52479243,99.178635,-171.7649221
2911000000,163.23347,-42.71649019,98.983223,-171.858585
2912000000,163.02754,-42.90803059,98.856903,-171.9521312
2913000000,163.00381,-43.09941481,98.910255,-172.0456192
2914000000,162.83031,-43.29064401,98.555603,-172.1390489
2915000000,162.55035,-43.48171934,98.235023,-172.2324203
2916000000,162.59471,-43.67264194,98.281784,-172.325714
2917000000,162.48711,-43.86341295,98.060715,-172.41893
2918000000,162.27492,-44.0540335,97.857101,-172.5120489
2919000000,162.02193,-44.24450469,97.742058,-172.6051289
2920000000,162.17064,-44.43482765,97.68425,-172.6981312
2921000000,162.07024,-44.62500345,97.655434,-172.791114
2922000000,162.18526,-44.81503319,97.650543,-172.8839803
2923000000,161.74069,-45.00491795,97.116951,-172.9767883
2924000000,161.65019,-45.19465881,97.121094,-173.0695575
2925000000,161.74474,-45.38425681,97.133514,-173.1622295
2926000000,161.32935,-45.57371302,96.498375,-173.2548821
2927000000,161.39426,-45.76302847,96.710114,-173.3474375
2928000000,161.14281,-45.95220421,96.379875,-173.4399346
2929000000,160.99803,-46.14124127,96.191505,-173.5323929
2930000000,160.82944,-46.33014065,96.125587,-173.6247735
2931000000,160.88898,-46.51890337,95.858711,-173.7170958
2932000000,160.68552,-46.70753044,95.77774,-173.8093793
2933000000,160.62032,-46.89602284,95.427826,-173.9016239
2934000000,160.45166,-47.08438157,95.532318,-173.9937519
2935000000,160.24588,-47.2726076,95.308853,-174.0858605
2936000000,160.3371,-47.4607019,95.295959,-174.1779302
2937000000,160.32245,-47.64866544,95.144699,-174.2699222
2938000000,159.91634,-47.83649917,94.755013,-174.361856
2939000000,160.03702,-48.02420403,94.81002,-174.4537509
2940000000,159.79024,-48.21178098,94.424225,-174.5455875
2941000000,159.84622,-48.39923093,94.355782,-174.6373852
2942000000,159.73662,-48.58655481,94.166275,-174.7291247
2943000000,159.39334,-48.77375354,93.989647,-174.8208447
2944000000,159.20483,-48.96082804,93.871857,-174.9124481
2945000000,159.26628,-49.14777919,93.837852,-175.0040127
2946000000,159.09659,-49.3346079,93.690094,-175.0955968
2947000000,159.06505,-49.52131506,93.511009,-175.1871031
2948000000,158.90898,-49.70790154,93.19989,-175.2785706
2949000000,158.91986,-49.89436823,92.821777,-175.3699797
2950000000,158.56699,-50.08071598,93.013039,-175.4613306
2951000000,158.58342,-50.26694565,92.741257,-175.5526427
2952000000,158.56383,-50.45305811,92.748184,-175.6439353
2953000000,158.52516,-50.63905419,92.393623,-175.7351891
2954000000,158.22507,-50.82493474,92.171623,-175.8263845
2955000000,158.1129,-51.01070059,92.082352,-175.9175023
2956000000,158.07863,-51.19635256,92.055809,-176.00862
2957000000,157.92416,-51.38189148,91.811661,-176.0996989
2958000000,157.89946,-51.56731816,91.703934,-176.190739
2959000000,157.7925,-51.7526334,91.388016,-176.2817402
2960000000,157.89305,-51.93783801,91.505852,-176.3726831
2961000000,157.71982,-52.12293277,91.216339,-176.463626
2962000000,157.61703,-52.30791848,91.187485,-176.5545106
2963000000,157.56187,-52.49279592,91.068481,-176.6453564
2964000000,157.33995,-52.67756587,90.808136,-176.7361827
2965000000,157.37521,-52.86222908,90.582848,-176.8269896
2966000000,157.12744,-53.04678634,90.213463,-176.9176994
2967000000,157.09665,-53.23123838,90.209038,-177.0084286
2968000000,156.78584,-53.41558597,89.80307,-177.0991189
2969000000,156.95161,-53.59982985,89.864838,-177.1897899
2970000000,156.605,-53.78397076,89.695671,-177.2804219
2971000000,156.83667,-53.96800942,89.675293,-177.3709763
2972000000,156.46542,-54.15194658,89.254898,-177.4615306
2973000000,156.51479,-54.33578295,89.050522,-177.5520849
2974000000,156.40822,-54.51951924,88.946266,-177.6426004
2975000000,156.03203,-54.70315617,88.656693,-177.7330965
2976000000,156.25859,-54.88669445,88.713142,-177.8235148
2977000000,156.1866,-55.07013476,88.532684,-177.9139526
2978000000,156.00784,-55.25347781,88.363373,-178.0043515
2979000000,155.87424,-55.43672428,88.174835,-178.0947505
2980000000,155.70998,-55.61987486,87.705025,-178.1851105
2981000000,155.77989,-55.80293022,88.05513,-178.2754317
2982000000,155.55597,-55.98589104,87.63504,-178.3657141
2983000000,155.45229,-56.16875798,87.436951,-178.4559964
2984000000,155.42053,-56.3515317,87.253105,-178.5462788
2985000000,155.24867,-56.53421286,87.064766,-178.6365223
2986000000,155.14951,-56.71680211,86.823021,-178.7267269
2987000000,154.92348,-56.8993001,86.635239,-178.8169121
2988000000,155.04085,-57.08170746,86.504402,-178.9070973
2989000000,154.86293,-57.26402483,86.254944,-178.9972825
2990000000,154.82054,-57.44625285,86.07235,-179.0874289
2991000000,154.59117,-57.62839213,85.891975,-179.1775753
2992000000,154.77219,-57.81044331,85.777946,-179.2676633
2993000000,154.4653,-57.99240698,85.693886,-179.3577514
2994000000,154.46449,-58.17428378,85.383881,-179.44782
2995000000,154.16959,-58.35607429,85.088135,-179.5379081
2996000000,154.36951,-58.53777912,85.072037,-179.6279767
2997000000,154.09152,-58.71939887,84.800156,-179.7180065
2998000000,153.99249,-58.90093413,84.539879,-179.8080169
2999000000,153.75034,-59.08238549,84.329689,-179.8980467
3000000000,153.85495,-59.26375352,84.243286,-179.9880376
3001000000,153.90552,-59.44514709,84.065811,179.9219821
3002000000,153.68439,-59.62649559,83.85688,179.8319717
3003000000,153.58873,-59.80779938,83.546356,179.7420391
3004000000,153.50182,-59.98905879,83.597099,179.6520676
3005000000,153.3567,-60.17027417,83.11351,179.5621155
3006000000,153.38,-60.35144584,83.109062,179.4721634
3007000000,153.35579,-60.53257417,82.904076,179.3821919
3008000000,153.18279,-60.71365951,82.769005,179.2923176
3009000000,152.98676,-60.89470219,82.41732,179.2023849
3010000000,152.79955,-61.07570259,82.167053,179.1124717
3011000000,152.88013,-61.25666106,82.207565,179.0225585
3012000000,152.89955,-61.43757796,81.886833,178.9326453
3013000000,152.69661,-61.61845365,81.855721,178.8427321
3014000000,152.56747,-61.7992885,81.334328,178.7528383
3015000000,152.45509,-61.98008289,81.240685,178.6629251
3016000000,152.43077,-62.16083718,80.958267,178.5730313
3017000000,152.34959,-62.34155176,80.903519,178.483118
3018000000,152.35851,-62.52222699,80.755714,178.3932243
3019000000,152.16922,-62.70286326,80.417496,178.3033499
3020000000,152.05067,-62.88346096,80.212608,178.2134367
3021000000,151.7278,-63.06402047,79.97496,178.1235429
3022000000,151.94269,-63.24454218,79.956627,178.0336297
3023000000,151.79175,-63.42502649,79.545578,177.9437359
3024000000,151.76152,-63.60547378,79.404663,177.8538421
3025000000,151.44357,-63.78588447,79.162842,177.7639289
3026000000,151.41899,-63.96625894,78.944511,177.6739962
3027000000,151.60693,-64.14659761,78.836433,177.584083
3028000000,151.42508,-64.32690088,78.737915,177.4941504
3029000000,151.31183,-64.50716916,78.258003,177.4042371
3030000000,151.16225,-64.68740286,78.112251,177.3143239
3031000000,150.82748,-64.8676024,77.700325,177.2243524
3032000000,150.87456,-65.0477682,77.805969,177.1344198
3033000000,150.76506,-65.22790067,77.452469,177.0444483
3034000000,150.83873,-65.40800024,77.290375,176.9544574
3035000000,150.68561,-65.58806734,77.109352,176.8645053
3036000000,150.69414,-65.76810239,76.684944,176.7745144
3037000000,150.54431,-65.94810584,76.790321,176.684504
3038000000,150.31952,-66.1280781,76.337875,176.5944936
3039000000,150.38721,-66.30801963,76.282707,176.5044444
3040000000,150.38019,-66.48793086,76.013901,176.4144146
3041000000,150.2076,-66.66781223,75.76532,176.3243848
3042000000,150.04419,-66.84766419,75.53997,176.2343356
3043000000,149.90707,-67.02748719,75.426254,176.1442281
3044000000,149.79344,-67.20728168,75.059319,176.0541206
3045000000,149.86659,-67.38704812,74.941765,175.9640131
3046000000,149.59584,-67.56678696,74.624619,175.8739251
3047000000,149.6785,-67.74649866,74.477219,175.7837787
3048000000,149.48952,-67.92618369,74.118614,175.6936129
3049000000,149.44873,-68.10584251,73.935074,175.6034083
3050000000,149.39746,-68.28547558,73.762001,175.5132037
3051000000,149.15858,-68.46508339,73.524834,175.4230184
3052000000,149.0874,-68.6446664,73.215233,175.3327944
3053000000,149.08626,-68.8242251,72.997726,175.242512
3054000000,148.92662,-69.00375995,72.772263,175.1522102
3055000000,149.07698,-69.18327145,72.969666,175.0619085
3056000000,148.75211,-69.36276008,72.357033,174.9715873
3057000000,148.65945,-69.54222633,72.251968,174.8812661
3058000000,148.64301,-69.72167069,71.913177,174.7908866
3059000000,148.33881,-69.90109365,71.750122,174.7004876
3060000000,148.38824,-70.08049571,71.579819,174.6100499
3061000000,148.28421,-70.25987736,71.201485,174.5195927
3062000000,148.44208,-70.43923912,71.363831,174.4291549
3063000000,148.22525,-70.61858149,71.065353,174.3386588
3064000000,148.09659,-70.79790497,70.784195,174.2481045
3065000000,148.03606,-70.97721008,70.536789,174.1575307
3066000000,147.6879,-71.15649733,70.169701,174.0669569
3067000000,147.81833,-71.33576723,69.971207,173.9763832
3068000000,147.72368,-71.51502031,69.807877,173.8857317
3069000000,147.46942,-71.6942571,69.554756,173.7950413
3070000000,147.33549,-71.8734781,69.227707,173.7043316
3071000000,147.28984,-72.05268387,69.105911,173.6135829
3072000000,147.252,-72.23187491,68.973114,173.5227955
3073000000,147.27762,-72.41105178,68.906494,173.432008
3074000000,147.27043,-72.590215,68.675804,173.3411622
3075000000,147.015,-72.76936512,68.319611,173.250297
3076000000,147.02209,-72.94850268,68.267143,173.1593735
3077000000,146.79349,-73.12762823,67.964287,173.0684501
3078000000,146.67918,-73.30674232,67.690498,172.9774683
3079000000,146.54152,-73.48584549,67.323799,172.8864671
3080000000,146.43123,-73.66493831,67.198936,172.7954076
3081000000,146.37021,-73.84402133,67.140762,172.7042899
3082000000,146.3484,-74.02309511,66.905602,172.6131721
3083000000,145.93259,-74.20216022,66.361824,172.5219961
3084000000,146.08058,-74.38121722,66.283882,172.4307812
3085000000,145.79865,-74.56026669,66.138069,172.3395274
3086000000,145.97714,-74.7393092,66.02076,172.2482348
3087000000,146.02367,-74.91834533,65.953194,172.1568839
3088000000,145.83176,-75.09737565,65.631989,172.0654747
3089000000,145.6317,-75.27640075,65.525795,171.9741044
3090000000,145.50734,-75.45542121,65.272964,171.8826175
3091000000,145.50349,-75.63443763,65.164444,171.7910723
3092000000,145.34204,-75.8134506,65.000504,171.6995272
3093000000,145.0647,-75.9924607,64.462921,171.6079237
3094000000,145.02119,-76.17146855,64.404419,171.5162814
3095000000,144.92065,-76.35047474,64.504662,171.4245613
3096000000,144.94307,-76.52947988,64.427422,171.3328025
3097000000,144.71629,-76.70848457,63.851383,171.2410047
3098000000,144.69537,-76.88748943,63.783997,171.1491487
3099000000,144.72412,-77.06649507,63.619656,171.0572732
3100000000,144.50473,-77.24550212,63.309578,170.9653201
3101000000,144.25668,-77.42451118,63.291477,170.8733086
3102000000,144.10844,-77.6035229,62.865131,170.7812389
3103000000,144.26056,-77.78253789,62.854446,170.6891497
3104000000,143.68782,-77.96155679,62.496143,170.5969634
3105000000,143.81517,-78.14058024,62.358097,170.5047577
3106000000,143.73087,-78.31960886,62.173054,170.4124937
3107000000,143.7674,-78.49864331,62.201374,170.3201714
3108000000,143.61794,-78.67768423,61.874294,170.2277714
3109000000,143.55502,-78.85673227,61.825253,170.1352936
3110000000,143.48448,-79.03578807,61.497829,170.0428548
3111000000,143.26477,-79.21485231,61.339756,169.9502605
3112000000,143.28154,-79.39392563,61.259586,169.8576467
3113000000,143.23155,-79.5730087,61.010426,169.7649747
3114000000,143.22598,-79.75210219,60.796909,169.6722056
3115000000,143.17419,-79.93120677,60.526356,169.5794364
3116000000,142.95093,-80.1103231,60.478779,169.4865313
3117000000,142.99515,-80.28945188,60.043072,169.3936067
3118000000,142.82533,-80.46859377,59.733803,169.3006239
3119000000,142.89713,-80.64774947,59.680916,169.2075633
3120000000,142.86584,-80.82691967,59.569736,169.114425
3121000000,143.03186,-81.00610505,59.38974,169.0212479
3122000000,143.15395,-81.18530632,59.192791,168.9279736
3123000000,142.94649,-81.36452417,58.957653,168.8346605
3124000000,143.20767,-81.54375931,58.735535,168.7412502
3125000000,143.14027,-81.72301245,58.46125,168.6478011
3126000000,143.45534,-81.9022843,58.269012,168.5542742
3127000000,143.36449,-82.08157557,58.045681,168.4606697
3128000000,143.78151,-82.26088699,57.761368,168.3670068
3129000000,144.00569,-82.44021928,57.695408,168.2732468
3130000000,144.11224,-82.61957317,57.460197,168.1794092
3131000000,144.30479,-82.79894939,56.924114,168.085552
3132000000,144.77556,-82.97834868,56.99662,167.9915783
3133000000,145.0316,-83.15777178,56.70253,167.8975075
3134000000,145.1353,-83.33721943,56.344131,167.8033978
3135000000,145.53969,-83.51669238,56.205212,167.709191
3136000000,145.81569,-83.69619139,56.173306,167.6149065
3137000000,146.02821,-83.87571721,55.851254,167.5205636
3138000000,146.31059,-84.05527061,55.547718,167.4261237
3139000000,146.64638,-84.23485235,55.288727,167.331606
3140000000,146.93228,-84.41446321,54.922478,167.2369912
3141000000,147.31953,-84.59410395,54.880009,167.1423375
3142000000,147.56015,-84.77377537,54.636936,167.0475673
3143000000,147.72815,-84.95347824,54.367367,166.9527193
3144000000,147.91457,-85.13321335,53.977814,166.8578131
3145000000,148.04482,-85.3129815,53.862003,166.7627903
3146000000,148.21938,-85.49278349,53.673389,166.6676509
3147000000,148.47302,-85.67262011,53.46785,166.5724921
3148000000,148.52342,-85.85249218,52.971531,166.4772167
3149000000,148.61172,-86.03240051,53.089401,166.3818442
3150000000,148.38257,-86.21234592,52.553646,166.286394
3151000000,148.56339,-86.39232923,52.498871,166.1908466
3152000000,148.34441,-86.57235126,52.09972,166.0952216
3153000000,148.43846,-86.75241286,51.842709,165.9994799
3154000000,148.47328,-86.93251485,51.585987,165.9036606
3155000000,148.67709,-87.11265809,51.594627,165.8077441
3156000000,148.69244,-87.29284341,51.398781,165.711711
3157000000,148.46051,-87.47307168,51.148045,165.6156196
3158000000,148.31841,-87.65334374,50.676342,165.5194117
3159000000,148.35425,-87.83366047,50.746769,165.4231455
3160000000,148.61076,-88.01402273,50.512402,165.3267239
3161000000,148.093,-88.1944314,50.042866,165.2302245
3162000000,148.20134,-88.37488736,49.827446,165.1336281
3163000000,147.98213,-88.55539149,49.574394,165.0369344
3164000000,147.83496,-88.73594468,49.279419,164.9401437
3165000000,147.87057,-88.91654783,49.177914,164.8432363
3166000000,147.73586,-89.09720185,48.952595,164.746193
3167000000,147.56662,-89.27790764,48.661564,164.6490914
3168000000,147.32663,-89.45866611,48.439342,164.5518538
3169000000,147.26924,-89.63947819,48.24049,164.4545579
3170000000,147.31595,-89.8203448,48.129292,164.3571066
3171000000,147.28232,-90.00126687,48.038387,164.2595776
3172000000,147.10612,-90.18224534,47.745823,164.1618931
3173000000,147.14203,-90.36328116,47.563103,164.0641309
3174000000,146.69991,-90.54437527,47.306477,163.9662522
3175000000,146.93552,-90.72552863,47.514721,163.8682763
3176000000,146.64186,-90.9067422,46.746582,163.770145
3177000000,146.47359,-91.08801696,47.074043,163.671936
3178000000,146.60712,-91.26935388,47.085079,163.573591
3179000000,146.30186,-91.45075394,46.684044,163.4751683
3180000000,146.07959,-91.63221813,46.548203,163.3765707
3181000000,146.17189,-91.81374745,46.485016,163.277876
3182000000,146.05179,-91.99534289,46.472984,163.1790841
3183000000,145.79691,-92.17700547,46.187679,163.0801174
3184000000,145.85904,-92.35873621,46.614529,162.981073
3185000000,145.79607,-92.54053612,46.437168,162.8819217
3186000000,145.68819,-92.72240623,46.43248,162.7826247
3187000000,145.61632,-92.90434759,46.51104,162.6831626
3188000000,145.47334,-93.08636124,46.397503,162.5836228
3189000000,145.30777,-93.26844822,46.282982,162.4839275
3190000000,145.15062,-93.45060961,46.511742,162.3841545
3191000000,145.11375,-93.63284646,46.446156,162.2841873
3192000000,144.98155,-93.81515985,46.451347,162.1841229
3193000000,144.80074,-93.99755086,46.637562,162.0839031
3194000000,144.74704,-94.18002058,46.705311,161.9835667
3195000000,144.83476,-94.3625701,47.063046,161.883104
3196000000,144.65956,-94.54520054,47.242798,161.782515
3197000000,144.59967,-94.72791301,47.522324,161.6817415
3198000000,144.61693,-94.91070862,47.820335,161.5808514
3199000000,144.50011,-95.0935885,48.006199,161.4798351
3200000000,144.24608,-95.2765538,48.678902,161.3786535
3201000000,144.30695,-95.45960566,48.825703,161.2773458
3202000000,144.26767,-95.64274523,49.511852,161.1759117
3203000000,143.86708,-95.82597368,49.570675,161.0743125
3204000000,143.8819,-96.00929217,50.274712,160.9725772
3205000000,143.72206,-96.19270189,50.818722,160.8706963
3206000000,143.6624,-96.37620402,51.421764,160.76866
3207000000,143.59145,-96.55979977,51.973129,160.6664682
3208000000,143.57632,-96.74349034,52.61306,160.5641404
3209000000,143.57301,-96.92727694,53.168484,160.4616378
3210000000,143.42068,-97.1111608,54.075947,160.3589895
3211000000,143.47008,-97.29514316,54.703537,160.2562052
3212000000,143.27856,-97.47922526,55.644264,160.1532945
3213000000,143.17203,-97.66340835,56.754707,160.0501605
3214000000,143.25011,-97.84769369,57.885818,159.9469002
3215000000,143.26988,-98.03208255,58.835857,159.843465
3216000000,142.91879,-98.21657623,59.778049,159.7398453
3217000000,142.91562,-98.40117601,60.94138,159.6361478
3218000000,142.73613,-98.58588319,61.926361,159.532227
3219000000,142.86761,-98.77069908,63.419037,159.4281215
3220000000,142.83574,-98.95562502,64.63353,159.3238704
3221000000,142.50708,-99.14066232,65.465462,159.2194541
3222000000,142.64815,-99.32581234,67.080971,159.1149018
3223000000,142.3363,-99.51107642,68.231979,159.0101552
3224000000,142.3132,-99.69645594,69.582039,158.9051949
3225000000,142.38429,-99.88195226,70.885887,158.8001084
3226000000,142.19113,-100.0675668,72.130821,158.6948178
3227000000,142.31702,-100.2533009,73.633553,158.5893719
3228000000,142.08299,-100.439156,74.747887,158.483751
3229000000,142.22986,-100.6251335,76.161148,158.3779068
3230000000,142.0284,-100.8112349,77.491806,158.2719265
3231000000,141.93959,-100.9974616,79.004112,158.165752
3232000000,141.79517,-101.183815,79.994011,158.0593929
3233000000,141.69922,-101.3702966,81.172974,157.9528395
3234000000,141.66959,-101.5569079,82.481827,157.8461113
3235000000,141.5506,-101.7436504,83.520027,157.7391791
3236000000,141.6064,-101.9305256,84.970467,157.6320331
3237000000,141.47092,-102.117535,85.98597,157.5247318
3238000000,141.44403,-102.3046801,86.927528,157.4172555
3239000000,141.38908,-102.4919624,88.210831,157.3095559
3240000000,141.37907,-102.6793836,88.993599,157.2016231
3241000000,141.31526,-102.8669451,90.097626,157.0935155
3242000000,141.37044,-103.0546486,91.080124,156.9852039
3243000000,141.08235,-103.2424956,91.750557,156.8767271
3244000000,141.07227,-103.4304878,92.566353,156.7680172
3245000000,141.07857,-103.6186267,93.219643,156.6590742
3246000000,140.7999,-103.806914,93.804123,156.5499563
3247000000,140.83687,-103.9953513,94.640663,156.4406247
3248000000,140.85045,-104.1839403,95.344215,156.33106
3249000000,140.71608,-104.3726826,95.634171,156.2213204
3250000000,140.5619,-104.5615799,96.260513,156.1113477
3251000000,140.65398,-104.750634,96.68174,156.0011224
3252000000,140.6105,-104.9398465,97.137703,155.8907222
3253000000,140.45613,-105.1292191,97.532089,155.7800598
3254000000,140.51205,-105.3187537,97.982452,155.669242
3255000000,140.43788,-105.5084518,98.34861,155.5581327
3256000000,140.23775,-105.6983154,98.503304,155.4468
3257000000,140.17123,-105.8883461,98.720497,155.3352633
3258000000,140.03102,-106.0785458,99.085632,155.2234935
3259000000,140.1367,-106.2689163,99.389168,155.11151
3260000000,139.8504,-106.4594594,99.467735,154.9992544
3261000000,139.93723,-106.6501769,99.531616,154.8867658
3262000000,139.88664,-106.8410707,99.741661,154.7740148
3263000000,139.69391,-107.0321426,99.736267,154.6610502
3264000000,139.59932,-107.2233946,100.06538,154.5478524
3265000000,139.77057,-107.4148284,100.19174,154.4344118
3266000000,139.73029,-107.6064461,100.3833,154.3206797
3267000000,139.49554,-107.7982495,100.0727,154.2067339
3268000000,139.59999,-107.9902406,100.32211,154.0925356
3269000000,139.21413,-108.1824213,100.14516,153.9780653
3270000000,139.42101,-108.3747936,100.22066,153.8633618
3271000000,139.48619,-108.5673595,100.30061,153.7483475
3272000000,139.34727,-108.7601209,100.1983,153.6331097
3273000000,139.22273,-108.9530799,100.10879,153.5176097
3274000000,139.03139,-109.1462385,99.981934,153.401828
3275000000,139.0197,-109.3395987,99.814102,153.2858229
3276000000,139.02914,-109.5331626,99.8218,153.1694777
3277000000,138.86346,-109.7269322,99.553551,153.0528897
3278000000,138.85909,-109.9209096,99.420288,152.93602
3279000000,138.9668,-110.115097,99.588272,152.8188589
3280000000,138.71649,-110.3094963,99.141045,152.7014355
3281000000,138.71568,-110.5041097,99.135727,152.5837304
3282000000,138.80481,-110.6989394,98.992241,152.4657047
3283000000,138.66016,-110.8939875,98.88253,152.3474265
3284000000,138.46051,-111.0892561,98.547516,152.2288277
3285000000,138.59782,-111.2847475,98.597977,152.1099472
3286000000,138.14937,-111.4804637,97.975922,151.9907947
3287000000,138.41808,-111.676407,98.100578,151.8713216
3288000000,138.29065,-111.8725796,97.904068,151.7515183
3289000000,137.98351,-112.0689836,97.477661,151.6314041
3290000000,138.10374,-112.2656214,97.238396,151.5109985
3291000000,138.02512,-112.4624951,97.010063,151.3903403
3292000000,137.88739,-112.659607,96.705681,151.2693033
3293000000,137.90211,-112.8569593,96.551102,151.1479457
3294000000,137.96014,-113.0545543,96.544945,151.0262579
3295000000,137.94032,-113.2523942,96.145927,150.9042591
3296000000,137.75676,-113.4504814,95.897827,150.7819204
3297000000,137.80104,-113.648818,95.845177,150.6592903
3298000000,137.76546,-113.8474064,95.583496,150.5363202
3299000000,137.65941,-114.0462489,95.326225,150.4129907
3300000000,137.55533,-114.2453476,95.088905,150.2893114
3301000000,137.47035,-114.4447051,94.690971,150.1653019
3302000000,137.45996,-114.6443234,94.503578,150.0409815
3303000000,137.38808,-114.8442049,94.250481,149.9162434
3304000000,137.22697,-115.0443519,94.154243,149.7911945
3305000000,137.26273,-115.2447667,93.770157,149.6657667
3306000000,137.13377,-115.4454516,93.57486,149.5399795
3307000000,137.23021,-115.6464087,93.427559,149.4138718
3308000000,137.2037,-115.8476405,93.100075,149.2873366
3309000000,137.08957,-116.0491492,92.824806,149.160442
3310000000,136.99582,-116.2509369,92.223351,149.0331686
3311000000,136.95172,-116.453006,92.209641,148.9055552
3312000000,136.89372,-116.6553586,91.832924,148.7775337
3313000000,136.58177,-116.857997,91.481407,148.6491237
3314000000,136.67827,-117.0609234,91.318871,148.5202961
3315000000,136.76968,-117.2641399,91.040024,148.3911187
3316000000,136.76245,-117.4676486,90.818008,148.2615138
3317000000,136.63184,-117.6714517,90.448784,148.1315205
3318000000,136.44792,-117.8755512,90.218216,148.0011191
3319000000,136.36392,-118.0799493,89.835327,147.8702903
3320000000,136.52698,-118.2846478,89.896011,147.7390536
3321000000,136.40024,-118.4896489,89.536606,147.6073796
3322000000,136.24658,-118.6949544,89.235825,147.4753172
3323000000,136.14156,-118.9005661,88.771599,147.3427982
3324000000,136.17322,-119.106486,88.581192,147.2098517
3325000000,136.25644,-119.3127158,88.498398,147.0764681
3326000000,135.94843,-119.5192573,88.014297,146.9426571
3327000000,135.96573,-119.726112,87.745491,146.8083604
3328000000,136.22472,-119.9332817,87.655922,146.6736266
3329000000,136.08263,-120.1407677,87.197357,146.5384751
3330000000,135.95416,-120.3485715,86.892326,146.4028281
3331000000,135.81363,-120.5566944,86.762772,146.2666955
3332000000,135.638,-120.7651378,86.291672,146.1301257
3333000000,135.84885,-120.9739027,86.269836,145.9930216
3334000000,135.74052,-121.1829902,85.908775,145.8555387
3335000000,135.59177,-121.3924013,85.425362,145.7174827
3336000000,135.29408,-121.6021366,85.259857,145.5789507
3337000000,135.47594,-121.812197,84.996223,145.4399038
3338000000,135.42493,-122.0225829,84.651695,145.300381
3339000000,135.42242,-122.2332946,84.312302,145.1603433
3340000000,135.29703,-122.4443326,84.147255,145.0198101
3341000000,135.22314,-122.6556967,83.902069,144.8787039
3342000000,135.07881,-122.8673869,83.53392,144.7371022
3343000000,135.06917,-123.0794029,83.192543,144.5949566
3344000000,135.18806,-123.2917441,83.048576,144.4522475
3345000000,135.01459,-123.5044098,82.77739,144.3090528
3346000000,134.95601,-123.717399,82.617935,144.1652557
3347000000,134.87773,-123.9307106,82.096794,144.020905
3348000000,134.88824,-124.144343,82.075737,143.8760103
3349000000,134.71884,-124.3582945,81.618416,143.7304938
3350000000,134.70259,-124.5725631,81.409164,143.584482
3351000000,134.73285,-124.7871464,81.405037,143.4378485
3352000000,134.68839,-125.0020417,80.902069,143.290603
3353000000,134.50194,-125.2172461,80.49588,143.1427649
3354000000,134.37773,-125.4327561,80.118492,142.9943148
3355000000,134.48929,-125.6485679,79.983734,142.8452333
