frequency, S11, S12, S21, S22
1600000000.0000000000, 0.0517237000, 0.9971953034, 0.9971950650, 0.0517236590
1610000000.0000000000, 0.0537134111, 0.9970846176, 0.9970847964, 0.0537135378
1620000000.0000000000, 0.0557672456, 0.9969660044, 0.9969661236, 0.0557672605
1630000000.0000000000, 0.0578878298, 0.9968391657, 0.9968392849, 0.0578877293
1640000000.0000000000, 0.0600765087, 0.9967038035, 0.9967038631, 0.0600763895
1650000000.0000000000, 0.0623349845, 0.9965590239, 0.9965591431, 0.0623348504
1660000000.0000000000, 0.0646655709, 0.9964045286, 0.9964040518, 0.0646657944
1670000000.0000000000, 0.0670709386, 0.9962386489, 0.9962389469, 0.0670708939
1680000000.0000000000, 0.0695523545, 0.9960621595, 0.9960621595, 0.0695523024
1690000000.0000000000, 0.0721120983, 0.9958729148, 0.9958728552, 0.0721122622
1700000000.0000000000, 0.0747525617, 0.9956717491, 0.9956715703, 0.0747526735
1710000000.0000000000, 0.0774761289, 0.9954561591, 0.9954560399, 0.0774757713
1720000000.0000000000, 0.0802842677, 0.9952267408, 0.9952263236, 0.0802841336
1730000000.0000000000, 0.0831806585, 0.9949810505, 0.9949812293, 0.0831805095
1740000000.0000000000, 0.0861665532, 0.9947190881, 0.9947192669, 0.0861666650
1750000000.0000000000, 0.0892450139, 0.9944398999, 0.9944397211, 0.0892448500
1760000000.0000000000, 0.0924181864, 0.9941420555, 0.9941418171, 0.0924181417
1770000000.0000000000, 0.0956885442, 0.9938244820, 0.9938242435, 0.0956886858
1780000000.0000000000, 0.0990598574, 0.9934858084, 0.9934861660, 0.0990599245
1790000000.0000000000, 0.1025335491, 0.9931246638, 0.9931246638, 0.1025335267
1800000000.0000000000, 0.1061119959, 0.9927400351, 0.9927400947, 0.1061120629
1810000000.0000000000, 0.1097994074, 0.9923301935, 0.9923301935, 0.1097993106
1820000000.0000000000, 0.1135971546, 0.9918935895, 0.9918937683, 0.1135972217
1830000000.0000000000, 0.1175088510, 0.9914286733, 0.9914287925, 0.1175088733
1840000000.0000000000, 0.1215370297, 0.9909334183, 0.9909332395, 0.1215371341
1850000000.0000000000, 0.1256851256, 0.9904066324, 0.9904066324, 0.1256851256
1860000000.0000000000, 0.1299554706, 0.9898455739, 0.9898453951, 0.1299555153
1870000000.0000000000, 0.1343511790, 0.9892486334, 0.9892487526, 0.1343510151
1880000000.0000000000, 0.1388757676, 0.9886131883, 0.9886134863, 0.1388756782
1890000000.0000000000, 0.1435312331, 0.9879381061, 0.9879383445, 0.1435312927
1900000000.0000000000, 0.1483217627, 0.9872200489, 0.9872198701, 0.1483215392
1910000000.0000000000, 0.1532497108, 0.9864565134, 0.9864563942, 0.1532498151
1920000000.0000000000, 0.1583182365, 0.9856452942, 0.9856454134, 0.1583182365
1930000000.0000000000, 0.1635308117, 0.9847829342, 0.9847829938, 0.1635308862
1940000000.0000000000, 0.1688898653, 0.9838674068, 0.9838674068, 0.1688898355
1950000000.0000000000, 0.1743991971, 0.9828945398, 0.9828943610, 0.1743990779
1960000000.0000000000, 0.1800613105, 0.9818620682, 0.9818620682, 0.1800612658
1970000000.0000000000, 0.1858792901, 0.9807661772, 0.9807662368, 0.1858793646
1980000000.0000000000, 0.1918560416, 0.9796033502, 0.9796031713, 0.1918560714
1990000000.0000000000, 0.1979950368, 0.9783696532, 0.9783700109, 0.1979949325
2000000000.0000000000, 0.2042980641, 0.9770616889, 0.9770615101, 0.2042980343
2010000000.0000000000, 0.2107692510, 0.9756750464, 0.9756751657, 0.2107689232
2020000000.0000000000, 0.2174097449, 0.9742054939, 0.9742055535, 0.2174095362
2030000000.0000000000, 0.2242224216, 0.9726480842, 0.9726482034, 0.2242226005
2040000000.0000000000, 0.2312111109, 0.9709995389, 0.9709997773, 0.2312109917
2050000000.0000000000, 0.2383762747, 0.9692541957, 0.9692543745, 0.2383762747
2060000000.0000000000, 0.2457206547, 0.9674069285, 0.9674069881, 0.2457207143
2070000000.0000000000, 0.2532468736, 0.9654530883, 0.9654532671, 0.2532468438
2080000000.0000000000, 0.2609556615, 0.9633869529, 0.9633870721, 0.2609557807
2090000000.0000000000, 0.2688486874, 0.9612033367, 0.9612034559, 0.2688486576
2100000000.0000000000, 0.2769274712, 0.9588965178, 0.9588969946, 0.2769277096
2110000000.0000000000, 0.2851932049, 0.9564602971, 0.9564605355, 0.2851932645
2120000000.0000000000, 0.2936457694, 0.9538893104, 0.9538893700, 0.2936457098
2130000000.0000000000, 0.3022856414, 0.9511770606, 0.9511768222, 0.3022858799
2140000000.0000000000, 0.3111133277, 0.9483165741, 0.9483167529, 0.3111134171
2150000128.0000000000, 0.3201279342, 0.9453030825, 0.9453031421, 0.3201280534
2160000000.0000000000, 0.3293282092, 0.9421283007, 0.9421285391, 0.3293283284
2169999872.0000000000, 0.3387132883, 0.9387867451, 0.9387866855, 0.3387133479
2179999744.0000000000, 0.3482815325, 0.9352722764, 0.9352726340, 0.3482815325
2189999616.0000000000, 0.3580301106, 0.9315766096, 0.9315766096, 0.3580301404
2199999488.0000000000, 0.3679568172, 0.9276946783, 0.9276945591, 0.3679568172
2209999360.0000000000, 0.3780576587, 0.9236190319, 0.9236189723, 0.3780574799
2219999232.0000000000, 0.3883295059, 0.9193423986, 0.9193421006, 0.3883297145
2229999104.0000000000, 0.3987666667, 0.9148602486, 0.9148601890, 0.3987665474
2239998976.0000000000, 0.4093642235, 0.9101641178, 0.9101638198, 0.4093643725
2249998848.0000000000, 0.4201168716, 0.9052485824, 0.9052484632, 0.4201171100
2259998720.0000000000, 0.4310179651, 0.9001080394, 0.9001080990, 0.4310179651
2269998592.0000000000, 0.4420600235, 0.8947371840, 0.8947371244, 0.4420602918
2279998464.0000000000, 0.4532349706, 0.8891295195, 0.8891294003, 0.4532349408
2289998336.0000000000, 0.4645343721, 0.8832808733, 0.8832805753, 0.4645346701
2299998208.0000000000, 0.4759489298, 0.8771858215, 0.8771860600, 0.4759492278
2309998080.0000000000, 0.4874689579, 0.8708410859, 0.8708411455, 0.4874690771
2319997952.0000000000, 0.4990838170, 0.8642433286, 0.8642433882, 0.4990837276
2329997824.0000000000, 0.5107817650, 0.8573895693, 0.8573898673, 0.5107821226
2339997696.0000000000, 0.5225507617, 0.8502762914, 0.8502767682, 0.5225510001
2349997568.0000000000, 0.5343788266, 0.8429040313, 0.8429035544, 0.5343787074
2359997440.0000000000, 0.5462528467, 0.8352695107, 0.8352697492, 0.5462528467
2369997312.0000000000, 0.5581586957, 0.8273748755, 0.8273746967, 0.5581591725
2379997184.0000000000, 0.5700829625, 0.8192185163, 0.8192188740, 0.5700830221
2389997056.0000000000, 0.5820109248, 0.8108050823, 0.8108049631, 0.5820114017
2399996928.0000000000, 0.5939289927, 0.8021350503, 0.8021351695, 0.5939285159
2409996800.0000000000, 0.6058200002, 0.7932131886, 0.7932131886, 0.6058201790
2419996672.0000000000, 0.6176701188, 0.7840420604, 0.7840423584, 0.6176699996
2429996544.0000000000, 0.6294645667, 0.7746288776, 0.7746293545, 0.6294639707
2439996416.0000000000, 0.6411863565, 0.7649796009, 0.7649796605, 0.6411860585
2449996288.0000000000, 0.6528216600, 0.7551010847, 0.7551007867, 0.6528219581
2459996160.0000000000, 0.6643554568, 0.7450020909, 0.7450019717, 0.6643555760
2469996032.0000000000, 0.6757735014, 0.7346916199, 0.7346917391, 0.6757723689
2479995904.0000000000, 0.6870592237, 0.7241798043, 0.7241796255, 0.6870592237
2489995776.0000000000, 0.6982008815, 0.7134772539, 0.7134773135, 0.6982006431
2499995648.0000000000, 0.7091842294, 0.7025957108, 0.7025958896, 0.7091839910
2509995520.0000000000, 0.7199955583, 0.6915478110, 0.6915476918, 0.7199957967
2519995392.0000000000, 0.7306236625, 0.6803464890, 0.6803464890, 0.7306237221
2529995264.0000000000, 0.7410575747, 0.6690050960, 0.6690050960, 0.7410576344
2539995136.0000000000, 0.7512856722, 0.6575377584, 0.6575376987, 0.7512856722
2549995008.0000000000, 0.7612977028, 0.6459591985, 0.6459591985, 0.7612974644
2559994880.0000000000, 0.7710867524, 0.6342845559, 0.6342847943, 0.7710861564
2569994752.0000000000, 0.7806414366, 0.6225283146, 0.6225280762, 0.7806421518
2579994624.0000000000, 0.7899582982, 0.6107053161, 0.6107052565, 0.7899577618
2589994496.0000000000, 0.7990277410, 0.5988315940, 0.5988314748, 0.7990282178
2599994368.0000000000, 0.8078480363, 0.5869229436, 0.5869228840, 0.8078479767
2609994240.0000000000, 0.8164126277, 0.5749929547, 0.5749929547, 0.8164127469
2619994112.0000000000, 0.8247187138, 0.5630574822, 0.5630574822, 0.8247185349
2629993984.0000000000, 0.8327648640, 0.5511313677, 0.5511315465, 0.8327645063
2639993856.0000000000, 0.8405478597, 0.5392286777, 0.5392285585, 0.8405480385
2649993728.0000000000, 0.8480682969, 0.5273630619, 0.5273628831, 0.8480682969
2659993600.0000000000, 0.8553270698, 0.5155478716, 0.5155479908, 0.8553270698
2669993472.0000000000, 0.8623236418, 0.5037968159, 0.5037968755, 0.8623237610
2679993344.0000000000, 0.8690615296, 0.4921223819, 0.4921223521, 0.8690609932
2689993216.0000000000, 0.8755417466, 0.4805351198, 0.4805350602, 0.8755416274
2699993088.0000000000, 0.8817690015, 0.4690471888, 0.4690474272, 0.8817684054
2709992960.0000000000, 0.8877452016, 0.4576691091, 0.4576692283, 0.8877452016
2719992832.0000000000, 0.8934754133, 0.4464099705, 0.4464100003, 0.8934753537
2729992704.0000000000, 0.8989637494, 0.4352791309, 0.4352791905, 0.8989644647
2739992576.0000000000, 0.9042173624, 0.4242855608, 0.4242855906, 0.9042176008
2749992448.0000000000, 0.9092404246, 0.4134368598, 0.4134369493, 0.9092404842
2759992320.0000000000, 0.9140379429, 0.4027397633, 0.4027397335, 0.9140382409
2769992192.0000000000, 0.9186170697, 0.3922004700, 0.3922004700, 0.9186168313
2779992064.0000000000, 0.9229838252, 0.3818249702, 0.3818251193, 0.9229834676
2789991936.0000000000, 0.9271452427, 0.3716192245, 0.3716191947, 0.9271451235
2799991808.0000000000, 0.9311056137, 0.3615858555, 0.3615859151, 0.9311060905
2809991680.0000000000, 0.9348749518, 0.3517300785, 0.3517300487, 0.9348751903
2819991552.0000000000, 0.9384576082, 0.3420542777, 0.3420542479, 0.9384576082
2829991424.0000000000, 0.9418608546, 0.3325614631, 0.3325615525, 0.9418608546
2839991296.0000000000, 0.9450919032, 0.3232544363, 0.3232544661, 0.9450921416
2849991168.0000000000, 0.9481575489, 0.3141336143, 0.3141335547, 0.9481569529
2859991040.0000000000, 0.9510633945, 0.3052014410, 0.3052013218, 0.9510630369
2869990912.0000000000, 0.9538160563, 0.2964574695, 0.2964574993, 0.9538162351
2879990784.0000000000, 0.9564234614, 0.2879028022, 0.2879027426, 0.9564237595
2889990656.0000000000, 0.9588908553, 0.2795371413, 0.2795372307, 0.9588904977
2899990528.0000000000, 0.9612242579, 0.2713601291, 0.2713601291, 0.9612237215
2909990400.0000000000, 0.9634293914, 0.2633707821, 0.2633708119, 0.9634292722
2919990272.0000000000, 0.9655128121, 0.2555685639, 0.2555685043, 0.9655124545
2929990144.0000000000, 0.9674795866, 0.2479513735, 0.2479513288, 0.9674791694
2939990016.0000000000, 0.9693357944, 0.2405184060, 0.2405184358, 0.9693358541
2949989888.0000000000, 0.9710864425, 0.2332672030, 0.2332672179, 0.9710860848
2959989760.0000000000, 0.9727365375, 0.2261965573, 0.2261964828, 0.9727362394
2969989632.0000000000, 0.9742913246, 0.2193034291, 0.2193035185, 0.9742913842
2979989504.0000000000, 0.9757556915, 0.2125862688, 0.2125862986, 0.9757550359
2989989376.0000000000, 0.9771338105, 0.2060420364, 0.2060418576, 0.9771337509
2999989248.0000000000, 0.9784300327, 0.1996679455, 0.1996679753, 0.9784299135
3009989120.0000000000, 0.9796489477, 0.1934619099, 0.1934618503, 0.9796490669
3019988992.0000000000, 0.9807947874, 0.1874207407, 0.1874206811, 0.9807947278
3029988864.0000000000, 0.9818704128, 0.1815414280, 0.1815414280, 0.9818701744
3039988736.0000000000, 0.9828805923, 0.1758212745, 0.1758211702, 0.9828805923
3049988608.0000000000, 0.9838282466, 0.1702569723, 0.1702570766, 0.9838278890
3059988480.0000000000, 0.9847171307, 0.1648458242, 0.1648458093, 0.9847169518
3069988352.0000000000, 0.9855500460, 0.1595845968, 0.1595845968, 0.9855502248
3079988224.0000000000, 0.9863308668, 0.1544700712, 0.1544700116, 0.9863307476
3089988096.0000000000, 0.9870611429, 0.1494991481, 0.1494991928, 0.9870613813
3099987968.0000000000, 0.9877440929, 0.1446686089, 0.1446686089, 0.9877439141
3109987840.0000000000, 0.9883834124, 0.1399758011, 0.1399757713, 0.9883835316
3119987712.0000000000, 0.9889808893, 0.1354171485, 0.1354171336, 0.9889805913
3129987584.0000000000, 0.9895378351, 0.1309896111, 0.1309895664, 0.9895378947
3139987456.0000000000, 0.9900578856, 0.1266902685, 0.1266902536, 0.9900578260
3149987328.0000000000, 0.9905425906, 0.1225160360, 0.1225160584, 0.9905425906
3159987200.0000000000, 0.9909942150, 0.1184638813, 0.1184639335, 0.9909943938
3169987072.0000000000, 0.9914151430, 0.1145308688, 0.1145309061, 0.9914146662
3179986944.0000000000, 0.9918066263, 0.1107139215, 0.1107140109, 0.9918062091
3189986816.0000000000, 0.9921692014, 0.1070101038, 0.1070101708, 0.9921692014
3199986688.0000000000, 0.9925062060, 0.1034168750, 0.1034168676, 0.9925063252
3209986560.0000000000, 0.9928189516, 0.0999312028, 0.0999311358, 0.9928192496
3219986432.0000000000, 0.9931080937, 0.0965501890, 0.0965501294, 0.9931080937
3229986304.0000000000, 0.9933758974, 0.0932713524, 0.0932712853, 0.9933759570
3239986176.0000000000, 0.9936229587, 0.0900916159, 0.0900916606, 0.9936229587
3249986048.0000000000, 0.9938507080, 0.0870088413, 0.0870088637, 0.9938505888
3259985920.0000000000, 0.9940606356, 0.0840202421, 0.0840202793, 0.9940605164
3269985792.0000000000, 0.9942528605, 0.0811232477, 0.0811232254, 0.9942531586
3279985664.0000000000, 0.9944291115, 0.0783154592, 0.0783154368, 0.9944291115
3289985536.0000000000, 0.9945908189, 0.0755944625, 0.0755943656, 0.9945908785
3299985408.0000000000, 0.9947378635, 0.0729576945, 0.0729576945, 0.9947381020
3309985280.0000000000, 0.9948726296, 0.0704031065, 0.0704031289, 0.9948722720
3319985152.0000000000, 0.9949939847, 0.0679282397, 0.0679283068, 0.9949936867
3329985024.0000000000, 0.9951035380, 0.0655310825, 0.0655310750, 0.9951035976
3339984896.0000000000, 0.9952021837, 0.0632092953, 0.0632092729, 0.9952026010
3349984768.0000000000, 0.9952914715, 0.0609608442, 0.0609608740, 0.9952911735
3359984640.0000000000, 0.9953696728, 0.0587835498, 0.0587835796, 0.9953694940
3369984512.0000000000, 0.9954397678, 0.0566755794, 0.0566756092, 0.9954396486
3379984384.0000000000, 0.9955009222, 0.0546348244, 0.0546348579, 0.9955011010
3389984256.0000000000, 0.9955540895, 0.0526595488, 0.0526595414, 0.9955540895
3399984128.0000000000, 0.9956001043, 0.0507475995, 0.0507476740, 0.9955998659
3409984000.0000000000, 0.9956387877, 0.0488974676, 0.0488974340, 0.9956387877
3419983872.0000000000, 0.9956706762, 0.0471071079, 0.0471071154, 0.9956707954
3429983744.0000000000, 0.9956972003, 0.0453748852, 0.0453749150, 0.9956969619
3439983616.0000000000, 0.9957168698, 0.0436992720, 0.0436992459, 0.9957168102
3449983488.0000000000, 0.9957326055, 0.0420784019, 0.0420783795, 0.9957321882
3459983360.0000000000, 0.9957416654, 0.0405106880, 0.0405107103, 0.9957420230
3469983232.0000000000, 0.9957469702, 0.0389947593, 0.0389947295, 0.9957467914
3479983104.0000000000, 0.9957475662, 0.0375289284, 0.0375289023, 0.9957477450
3489982976.0000000000, 0.9957441688, 0.0361117162, 0.0361117311, 0.9957443476
3499982848.0000000000, 0.9957370758, 0.0347418524, 0.0347418338, 0.9957373738
3509982720.0000000000, 0.9957264662, 0.0334177427, 0.0334177315, 0.9957267046
3519982592.0000000000, 0.9957123399, 0.0321381316, 0.0321381129, 0.9957121015
3529982464.0000000000, 0.9956947565, 0.0309016388, 0.0309016220, 0.9956946969
3539982336.0000000000, 0.9956745505, 0.0297070034, 0.0297070108, 0.9956744313
3549982208.0000000000, 0.9956511259, 0.0285529625, 0.0285529811, 0.9956511259
3559982080.0000000000, 0.9956259727, 0.0274382923, 0.0274383053, 0.9956260920
3569981952.0000000000, 0.9955981970, 0.0263618622, 0.0263618510, 0.9955982566
3579981824.0000000000, 0.9955679178, 0.0253224075, 0.0253223721, 0.9955678582
3589981696.0000000000, 0.9955357313, 0.0243188608, 0.0243188199, 0.9955359101
3599981568.0000000000, 0.9955021143, 0.0233501028, 0.0233500879, 0.9955020547
3609981440.0000000000, 0.9954660535, 0.0224151462, 0.0224151295, 0.9954661727
3619981312.0000000000, 0.9954287410, 0.0215127915, 0.0215128195, 0.9954288006
3629981184.0000000000, 0.9953900576, 0.0206422601, 0.0206422471, 0.9953901172
3639981056.0000000000, 0.9953496456, 0.0198023953, 0.0198023934, 0.9953497052
3649980928.0000000000, 0.9953077435, 0.0189923085, 0.0189923067, 0.9953079224
3659980800.0000000000, 0.9952651858, 0.0182110630, 0.0182110760, 0.9952651262
3669980672.0000000000, 0.9952214956, 0.0174578037, 0.0174578112, 0.9952213168
3679980544.0000000000, 0.9951765537, 0.0167316049, 0.0167316254, 0.9951763749
3689980416.0000000000, 0.9951305985, 0.0160316620, 0.0160316415, 0.9951306581
3699980288.0000000000, 0.9950838685, 0.0153570743, 0.0153570930, 0.9950841069
3709980160.0000000000, 0.9950367212, 0.0147071434, 0.0147071239, 0.9950364828
3719980032.0000000000, 0.9949879646, 0.0140810218, 0.0140810031, 0.9949881434
3729979904.0000000000, 0.9949395657, 0.0134778908, 0.0134779196, 0.9949395657
3739979776.0000000000, 0.9948903918, 0.0128971618, 0.0128971739, 0.9948904514
3749979648.0000000000, 0.9948406219, 0.0123380581, 0.0123380376, 0.9948407412
3759979520.0000000000, 0.9947898388, 0.0117998319, 0.0117998235, 0.9947900176
3769979392.0000000000, 0.9947389364, 0.0112818396, 0.0112818424, 0.9947390556
3779979264.0000000000, 0.9946880937, 0.0107834646, 0.0107834684, 0.9946880341
3789979136.0000000000, 0.9946367741, 0.0103040207, 0.0103040300, 0.9946368337
3799979008.0000000000, 0.9945850372, 0.0098429136, 0.0098429341, 0.9945851564
3809978880.0000000000, 0.9945330024, 0.0093995500, 0.0093995566, 0.9945329428
3819978752.0000000000, 0.9944810271, 0.0089733070, 0.0089733256, 0.9944807291
3829978624.0000000000, 0.9944288135, 0.0085636796, 0.0085636778, 0.9944288135
3839978496.0000000000, 0.9943761230, 0.0081700450, 0.0081700450, 0.9943759441
3849978368.0000000000, 0.9943231940, 0.0077919131, 0.0077919168, 0.9943232536
3859978240.0000000000, 0.9942710400, 0.0074287634, 0.0074287592, 0.9942707419
3869978112.0000000000, 0.9942186475, 0.0070800809, 0.0070800763, 0.9942186475
3879977984.0000000000, 0.9941654801, 0.0067453641, 0.0067453575, 0.9941654801
3889977856.0000000000, 0.9941130877, 0.0064241444, 0.0064241556, 0.9941127300
3899977728.0000000000, 0.9940599203, 0.0061160051, 0.0061159949, 0.9940598607
3909977600.0000000000, 0.9940076470, 0.0058204439, 0.0058204345, 0.9940077066
3919977472.0000000000, 0.9939549565, 0.0055370359, 0.0055370210, 0.9939553142
3929977344.0000000000, 0.9939027429, 0.0052653705, 0.0052653593, 0.9939028621
3939977216.0000000000, 0.9938502908, 0.0050050230, 0.0050050300, 0.9938502312
3949977088.0000000000, 0.9937984943, 0.0047556418, 0.0047556246, 0.9937981367
3959976960.0000000000, 0.9937461019, 0.0045167753, 0.0045167715, 0.9937463403
3969976832.0000000000, 0.9936941862, 0.0042880913, 0.0042880881, 0.9936943650
3979976704.0000000000, 0.9936426282, 0.0040692156, 0.0040692128, 0.9936426282
3989976576.0000000000, 0.9935913086, 0.0038598012, 0.0038598019, 0.9935916662
3999976448.0000000000, 0.9935402870, 0.0036595303, 0.0036595152, 0.9935404658
4009976320.0000000000, 0.9934892654, 0.0034680101, 0.0034680075, 0.9934891462
4019976192.0000000000, 0.9934384823, 0.0032849780, 0.0032849715, 0.9934384227
4029976064.0000000000, 0.9933879375, 0.0031100807, 0.0031100858, 0.9933882952
4039975936.0000000000, 0.9933380485, 0.0029430524, 0.0029430569, 0.9933381081
4049975808.0000000000, 0.9932878613, 0.0027835881, 0.0027835898, 0.9932878613
4059975680.0000000000, 0.9932381511, 0.0026314068, 0.0026314021, 0.9932382107
4069975552.0000000000, 0.9931892157, 0.0024862168, 0.0024862215, 0.9931892157
4079975424.0000000000, 0.9931400418, 0.0023477755, 0.0023477778, 0.9931401610
4089975296.0000000000, 0.9930909872, 0.0022158171, 0.0022158141, 0.9930911660
4099975168.0000000000, 0.9930429459, 0.0020900862, 0.0020900839, 0.9930430651
4109975040.0000000000, 0.9929947257, 0.0019703351, 0.0019703400, 0.9929946661
4119974912.0000000000, 0.9929474592, 0.0018563487, 0.0018563530, 0.9929472208
4129974784.0000000000, 0.9928997159, 0.0017478968, 0.0017478971, 0.9928997755
4139974656.0000000000, 0.9928532243, 0.0016447471, 0.0016447476, 0.9928531647
4149974528.0000000000, 0.9928064346, 0.0015466925, 0.0015466971, 0.9928064942
4159974400.0000000000, 0.9927603602, 0.0014535433, 0.0014535387, 0.9927605391
4169974272.0000000000, 0.9927142859, 0.0013650721, 0.0013650724, 0.9927142262
4179974144.0000000000, 0.9926688671, 0.0012811032, 0.0012811041, 0.9926689267
4189974016.0000000000, 0.9926239848, 0.0012014495, 0.0012014523, 0.9926237464
4199973888.0000000000, 0.9925790429, 0.0011259302, 0.0011259363, 0.9925790429
4209973760.0000000000, 0.9925349951, 0.0010543811, 0.0010543793, 0.9925350547
4219973632.0000000000, 0.9924910069, 0.0009866232, 0.0009866160, 0.9924910665
4229973504.0000000000, 0.9924475551, 0.0009224809, 0.0009224818, 0.9924475551
4239973376.0000000000, 0.9924048185, 0.0008618196, 0.0008618198, 0.9924048185
4249973248.0000000000, 0.9923621416, 0.0008044751, 0.0008044787, 0.9923622608
4259973120.0000000000, 0.9923201799, 0.0007503126, 0.0007503136, 0.9923203588
4269972992.0000000000, 0.9922789335, 0.0006991829, 0.0006991823, 0.9922788143
4279972864.0000000000, 0.9922373891, 0.0006509449, 0.0006509457, 0.9922373891
4289972736.0000000000, 0.9921963215, 0.0006054753, 0.0006054757, 0.9921962619
4299972608.0000000000, 0.9921567440, 0.0005626422, 0.0005626435, 0.9921565652
4309972480.0000000000, 0.9921169877, 0.0005223273, 0.0005223257, 0.9921169877
