Freq,Thru2,Thru,S180,S90
2.986,-22.157351,-25.642979,-14.562415,-27.882761
2.987,-22.215368,-25.481052,-14.537462,-27.894053
2.988,-22.261597,-25.671272,-14.55324,-28.043438
2.989,-22.161879,-25.680172,-14.61672,-28.199312
2.99,-22.179922,-25.669983,-14.518408,-28.061272
2.991,-22.139668,-25.668905,-14.587806,-28.054296
2.992,-22.186241,-25.548012,-14.577713,-28.123182
2.993,-22.163738,-25.708904,-14.599175,-28.304785
2.994,-22.179621,-25.665779,-14.537834,-28.062489
2.995,-22.202585,-25.635965,-14.637929,-28.361757
2.996,-22.052042,-25.702887,-14.58184,-28.202263
2.997,-22.002907,-25.800673,-14.597994,-28.442574
2.998,-22.007956,-25.841825,-14.597248,-28.358883
2.999,-22.054928,-25.805227,-14.547424,-28.417355
3,-22.064161,-25.755426,-14.592907,-28.31575
3.001,-22.078047,-25.852047,-14.615921,-28.477644
3.002,-21.970518,-25.943733,-14.571734,-28.539482
3.003,-21.942652,-26.006981,-14.633053,-28.757914
3.004,-21.909191,-26.08156,-14.623824,-28.792473
3.005,-21.964037,-25.992041,-14.630233,-28.663591
3.006,-21.966509,-26.06101,-14.647277,-28.731833
3.007,-21.970411,-25.965845,-14.600101,-28.738968
3.008,-21.954699,-26.028734,-14.631791,-28.883566
3.009,-21.875416,-26.077494,-14.611261,-28.954386
3.01,-21.89657,-26.101501,-14.608086,-28.774509
3.011,-21.817192,-26.203436,-14.63022,-29.066536
3.012,-21.846212,-26.196333,-14.622376,-29.127672
3.013,-21.884377,-26.126923,-14.661416,-29.029621
3.014,-21.805538,-26.185652,-14.626054,-28.903173
3.015,-21.872786,-26.120665,-14.666853,-29.081791
3.016,-21.795259,-26.164991,-14.618915,-28.910845
3.017,-21.844269,-26.022856,-14.66377,-29.034836
3.018,-21.81011,-26.292532,-14.631155,-29.265005
3.019,-21.834503,-26.167778,-14.63862,-29.201616
3.02,-21.819912,-26.266901,-14.661712,-29.257584
3.021,-21.806713,-26.230553,-14.621866,-29.1348
3.022,-21.783304,-26.325928,-14.687208,-29.43907
3.023,-21.774582,-26.320055,-14.659654,-29.197838
3.024,-21.827785,-26.218954,-14.647811,-28.986
3.025,-21.804819,-26.308378,-14.651943,-29.436573
3.026,-21.803093,-26.201355,-14.630366,-29.426554
3.027,-21.797733,-26.278933,-14.648839,-29.363127
3.028,-21.704884,-26.306307,-14.63221,-29.30966
3.029,-21.7724,-26.244045,-14.62249,-29.322184
3.03,-21.776525,-26.485685,-14.667062,-29.484217
3.031,-21.892317,-26.150866,-14.652905,-29.467728
3.032,-21.8636,-26.234446,-14.707064,-29.52582
3.033,-21.843803,-26.252722,-14.672813,-29.522291
3.034,-21.727341,-26.342979,-14.714652,-29.681847
3.035,-21.781599,-26.340134,-14.694215,-29.37751
3.036,-21.76265,-26.436539,-14.686582,-29.548786
3.037,-21.686184,-26.37977,-14.704809,-29.637709
3.038,-21.71413,-26.333786,-14.661327,-29.432842
3.039,-21.77713,-26.313391,-14.660405,-29.507458
3.04,-21.799299,-26.381285,-14.673859,-29.503145
3.041,-21.733042,-26.495695,-14.68751,-29.329916
3.042,-21.771267,-26.233957,-14.704405,-29.480021
3.043,-21.709433,-26.495367,-14.675284,-29.556253
3.044,-21.730743,-26.456343,-14.665928,-29.519112
3.045,-21.858694,-26.314939,-14.674905,-29.499723
3.046,-21.741825,-26.456999,-14.701889,-29.66761
3.047,-21.666574,-26.457628,-14.676951,-29.657499
3.048,-21.76668,-26.436947,-14.682916,-29.590256
3.049,-21.707916,-26.418411,-14.689926,-29.585222
3.05,-21.72245,-26.582134,-14.74134,-29.867958
3.051,-21.654394,-26.488136,-14.7026,-29.535141
3.052,-21.765598,-26.390261,-14.691704,-29.40472
3.053,-21.76688,-26.39366,-14.70155,-29.524963
3.054,-21.660656,-26.473547,-14.688153,-29.612339
3.055,-21.683037,-26.414379,-14.71895,-29.809669
3.056,-21.678715,-26.5299,-14.739317,-29.672346
3.057,-21.72731,-26.394468,-14.736511,-29.776978
3.058,-21.619118,-26.746328,-14.731305,-30.006853
3.059,-21.674282,-26.46908,-14.747344,-29.682566
3.06,-21.626368,-26.535309,-14.758854,-29.941164
3.061,-21.791342,-26.493303,-14.702944,-29.676046
3.062,-21.734665,-26.600391,-14.704424,-29.843706
3.063,-21.659966,-26.547476,-14.729328,-29.621828
3.064,-21.611174,-26.461708,-14.70181,-29.618429
3.065,-21.619215,-26.663692,-14.753448,-29.859844
3.066,-21.640715,-26.471134,-14.739874,-29.603748
3.067,-21.683226,-26.478525,-14.705855,-29.665552
3.068,-21.633366,-26.636442,-14.763709,-29.709808
3.069,-21.646282,-26.642284,-14.707473,-29.508551
3.07,-21.661547,-26.56546,-14.747588,-29.777718
3.071,-21.658455,-26.529161,-14.751143,-29.717537
3.072,-21.714695,-26.486547,-14.724358,-29.478846
3.073,-21.684095,-26.650288,-14.776283,-29.921522
3.074,-21.666344,-26.778292,-14.696218,-29.481991
3.075,-21.614307,-26.666412,-14.739469,-29.704285
3.076,-21.619707,-26.668194,-14.709633,-29.684631
3.077,-21.676783,-26.633253,-14.753652,-29.534538
3.078,-21.676266,-26.319942,-14.726853,-29.477715
3.079,-21.636585,-26.617283,-14.680702,-29.352089
3.08,-21.618042,-26.746803,-14.699467,-29.243664
3.081,-21.712046,-26.486511,-14.718537,-29.591646
3.082,-21.646063,-26.679129,-14.712332,-29.343681
3.083,-21.761042,-26.54705,-14.717693,-29.515562
3.084,-21.613632,-26.683651,-14.732575,-29.643021
3.085,-21.575235,-26.7813,-14.742717,-29.538111
3.086,-21.554703,-26.679726,-14.766211,-29.651619
3.087,-21.64831,-26.699532,-14.738063,-29.341475
3.088,-21.748932,-26.518948,-14.692608,-29.238113
3.089,-21.785917,-26.618643,-14.725388,-29.302298
3.09,-21.739859,-26.548056,-14.671669,-29.256023
3.091,-21.730055,-26.671093,-14.739298,-29.441872
3.092,-21.68165,-26.659401,-14.750309,-29.538765
3.093,-21.720886,-26.619135,-14.72693,-29.278437
3.094,-21.717228,-26.569075,-14.743905,-29.087406
3.095,-21.682859,-26.681202,-14.732413,-29.264112
3.096,-21.610004,-26.759924,-14.719613,-29.476606
3.097,-21.561516,-26.816172,-14.746681,-29.234562
3.098,-21.67734,-26.697617,-14.726869,-29.344133
3.099,-21.720699,-26.589937,-14.728303,-29.259333
3.1,-21.73782,-26.614948,-14.707552,-29.171707
3.101,-21.675568,-26.671698,-14.707706,-29.211073
3.102,-21.662098,-26.740562,-14.707338,-29.152342
3.103,-21.771299,-26.70647,-14.709847,-29.030455
3.104,-21.66482,-26.661991,-14.702296,-29.07893
3.105,-21.619818,-26.746302,-14.736908,-29.219906
3.106,-21.669727,-26.670359,-14.740335,-29.04467
3.107,-21.621416,-26.76807,-14.762861,-29.300438
3.108,-21.752113,-26.604195,-14.685921,-28.867672
3.109,-21.659672,-26.820026,-14.730339,-28.917639
3.11,-21.671875,-26.625896,-14.719295,-29.022409
3.111,-21.670816,-26.771303,-14.712314,-28.872772
3.112,-21.62734,-26.726007,-14.729786,-28.981909
3.113,-21.716778,-26.60552,-14.715259,-28.838692
3.114,-21.682947,-26.707611,-14.753315,-28.879721
3.115,-21.673105,-26.966974,-14.722053,-28.778198
3.116,-21.645784,-26.720617,-14.709205,-28.918966
3.117,-21.603958,-26.799599,-14.72377,-28.707968
3.118,-21.640747,-26.898388,-14.65873,-28.810925
3.119,-21.751057,-26.722897,-14.730261,-28.589413
3.12,-21.69105,-26.740923,-14.756002,-28.700109
3.121,-21.637451,-26.698616,-14.751031,-29.078568
3.122,-21.765196,-26.725967,-14.716594,-28.633894
3.123,-21.723484,-26.736584,-14.722075,-28.489647
3.124,-21.562563,-26.95849,-14.713383,-28.618628
3.125,-21.786488,-26.711515,-14.710889,-28.604525
3.126,-21.737402,-26.619244,-14.70699,-28.835152
3.127,-21.883722,-26.65411,-14.729115,-28.64142
3.128,-21.751234,-26.765984,-14.734069,-28.516268
3.129,-21.854717,-26.796417,-14.675437,-28.32728
3.13,-21.750027,-26.849958,-14.710166,-28.550814
3.131,-21.894882,-26.637093,-14.697336,-28.490749
3.132,-21.679127,-26.784325,-14.744455,-28.735548
3.133,-21.814453,-26.718439,-14.71984,-28.634275
3.134,-21.900034,-26.764025,-14.713173,-28.50193
3.135,-21.782206,-26.882391,-14.713949,-28.375967
3.136,-21.753544,-26.728399,-14.658161,-28.25083
3.137,-21.821007,-26.709993,-14.685666,-28.426441
3.138,-21.779894,-26.741629,-14.627473,-28.275818
3.139,-21.829052,-26.72912,-14.648685,-28.163988
3.14,-21.830576,-26.781506,-14.668809,-28.172276
3.141,-21.841005,-26.677757,-14.681643,-28.239498
3.142,-21.734293,-26.987015,-14.633613,-28.167803
3.143,-21.807844,-26.658871,-14.663868,-28.037548
3.144,-21.8941,-26.626066,-14.665107,-28.000893
3.145,-21.913216,-26.674049,-14.702839,-28.135246
3.146,-21.888655,-26.769341,-14.637035,-27.96327
3.147,-21.812773,-26.799702,-14.641792,-28.077993
3.148,-21.860893,-26.683468,-14.646172,-28.144968
3.149,-21.879105,-26.695547,-14.643826,-27.838179
3.15,-21.908424,-26.797888,-14.669674,-28.017792
3.151,-21.991413,-26.625217,-14.672142,-27.984892
3.152,-21.954483,-26.6707,-14.64884,-27.882372
3.153,-21.993616,-26.742895,-14.654664,-27.773666
3.154,-21.872026,-26.748268,-14.669164,-27.784218
3.155,-21.921238,-26.665813,-14.642896,-27.718779
3.156,-21.932663,-26.638935,-14.634581,-27.734114
3.157,-21.95524,-26.648125,-14.606637,-27.634748
3.158,-21.95767,-26.736374,-14.61476,-27.536539
3.159,-21.938822,-26.678076,-14.607183,-27.446127
3.16,-21.964405,-26.775711,-14.616714,-27.422897
3.161,-21.969255,-26.643976,-14.593936,-27.514442
3.162,-22.026297,-26.693701,-14.58312,-27.437672
3.163,-22.095282,-26.537415,-14.644052,-27.485319
3.164,-22.082979,-26.507092,-14.60847,-27.395815
3.165,-22.11342,-26.506891,-14.617902,-27.466143
3.166,-22.021233,-26.800817,-14.565776,-27.413805
3.167,-21.975796,-26.782888,-14.611686,-27.165281
3.168,-22.127214,-26.648258,-14.62468,-27.378998
3.169,-22.092381,-26.724096,-14.562544,-27.097931
3.17,-22.102528,-26.62133,-14.598003,-27.039341
3.171,-22.081373,-26.65587,-14.564083,-27.211285
3.172,-22.190737,-26.721237,-14.571591,-27.072479
3.173,-22.169413,-26.638872,-14.588796,-27.02659
3.174,-22.22118,-26.617544,-14.556289,-27.167559
3.175,-22.198006,-26.703571,-14.532582,-26.980318
3.176,-22.159521,-26.563969,-14.556583,-27.093285
3.177,-22.162893,-26.607182,-14.511544,-26.897486
3.178,-22.16433,-26.688763,-14.5548,-27.094608
3.179,-22.085541,-26.634838,-14.551445,-26.80691
3.18,-22.24712,-26.463964,-14.54122,-27.0252
3.181,-22.166651,-26.705992,-14.538029,-26.99951
3.182,-22.20879,-26.548206,-14.552377,-26.892773
3.183,-22.08507,-26.762249,-14.485514,-26.667263
3.184,-22.213528,-26.683529,-14.524849,-26.70801
3.185,-22.19471,-26.718321,-14.575882,-26.816391
3.186,-22.17454,-26.84095,-14.556026,-26.712257
3.187,-22.32159,-26.64068,-14.540286,-26.707533
3.188,-22.148344,-26.575882,-14.43716,-26.541492
3.189,-22.302197,-26.616959,-14.538582,-26.657595
3.19,-22.276224,-26.481371,-14.520255,-26.695711
3.191,-22.334385,-26.630339,-14.529951,-26.597141
3.192,-22.328043,-26.514282,-14.45373,-26.525284
3.193,-22.383257,-26.536217,-14.421024,-26.367455
3.194,-22.362656,-26.621803,-14.489342,-26.508635
3.195,-22.466213,-26.542173,-14.498374,-26.424099
3.196,-22.371222,-26.353628,-14.520595,-26.609835
3.197,-22.367823,-26.533287,-14.485459,-26.447433
3.198,-22.322594,-26.627077,-14.469563,-26.340639
3.199,-22.512028,-26.55867,-14.464924,-26.336695
3.2,-22.377939,-26.596321,-14.425827,-26.145302
3.201,-22.523891,-26.452156,-14.485863,-26.22138
3.202,-22.422297,-26.554813,-14.459062,-26.175087
3.203,-22.467299,-26.619242,-14.407506,-26.007252
3.204,-22.521009,-26.33802,-14.446445,-26.290485
3.205,-22.62933,-26.356352,-14.431957,-26.095295
3.206,-22.563005,-26.736279,-14.417344,-26.020514
3.207,-22.61199,-26.44079,-14.440237,-25.921598
3.208,-22.508295,-26.526844,-14.365717,-25.868612
3.209,-22.67379,-26.456102,-14.427055,-26.070564
3.21,-22.591894,-26.460396,-14.411054,-25.829184
3.211,-22.532549,-26.585304,-14.359159,-25.875183
3.212,-22.523186,-26.516792,-14.417505,-25.953747
3.213,-22.563183,-26.445414,-14.391811,-25.695557
3.214,-22.652971,-26.583437,-14.405938,-25.88279
3.215,-22.605314,-26.565744,-14.424414,-25.903379
3.216,-22.55073,-26.617294,-14.339869,-25.656725
3.217,-22.642344,-26.425339,-14.439102,-25.801365
3.218,-22.537813,-26.650143,-14.378712,-25.69927
3.219,-22.675869,-26.659201,-14.323181,-25.481922
3.22,-22.694448,-26.495045,-14.358948,-25.68902
3.221,-22.75349,-26.550323,-14.350665,-25.620861
3.222,-22.729326,-26.524813,-14.36624,-25.653296
3.223,-22.718178,-26.465942,-14.376072,-25.68708
3.224,-22.718502,-26.511349,-14.380424,-25.49028
3.225,-22.786119,-26.35644,-14.330699,-25.456142
3.226,-22.801975,-26.498243,-14.325595,-25.453012
3.227,-22.820608,-26.394238,-14.312439,-25.45158
3.228,-22.913139,-26.456205,-14.359559,-25.432949
3.229,-22.933569,-26.359594,-14.348503,-25.495775
3.23,-22.946915,-26.342701,-14.342919,-25.54059
3.231,-22.82715,-26.559818,-14.309497,-25.305094
3.232,-22.875334,-26.350637,-14.366611,-25.281532
3.233,-22.877312,-26.348589,-14.311967,-25.344051
3.234,-23.071951,-26.18331,-14.293197,-25.309946
3.235,-22.946339,-26.546606,-14.322386,-25.253353
3.236,-23.02297,-26.256987,-14.312691,-25.203604
3.237,-23.111206,-26.341139,-14.320125,-25.124512
3.238,-22.900244,-26.530289,-14.315479,-25.100925
3.239,-23.057358,-26.357164,-14.301266,-25.082672
3.24,-23.036884,-26.482347,-14.255006,-25.000135
3.241,-23.008026,-26.407665,-14.284074,-25.086145
3.242,-22.986017,-26.474802,-14.229095,-24.957747
3.243,-23.028376,-26.334658,-14.242784,-25.014837
3.244,-23.051529,-26.290222,-14.301421,-25.030956
3.245,-23.047735,-26.211475,-14.2513,-24.887779
3.246,-23.179649,-26.250654,-14.265968,-24.894075
3.247,-23.191198,-26.428389,-14.220861,-24.888529
3.248,-23.208561,-26.31555,-14.251117,-24.993399
3.249,-23.170712,-26.262144,-14.241873,-24.890459
3.25,-23.216925,-26.321739,-14.216497,-24.868362
3.251,-23.127132,-26.367359,-14.192101,-24.825584
3.252,-23.212046,-26.217825,-14.188201,-24.790472
3.253,-23.409073,-26.171663,-14.283292,-24.704281
3.254,-23.294228,-26.293152,-14.210707,-24.557625
3.255,-23.217054,-26.209591,-14.159209,-24.561646
3.256,-23.198175,-26.369602,-14.166773,-24.503786
3.257,-23.225513,-26.327234,-14.195502,-24.49292
3.258,-23.424654,-26.170288,-14.148753,-24.551344
3.259,-23.278635,-26.347719,-14.14914,-24.424704
3.26,-23.313431,-26.353319,-14.156517,-24.520506
3.261,-23.579527,-26.169352,-14.152507,-24.425257
3.262,-23.519934,-26.112732,-14.156193,-24.489038
3.263,-23.466177,-26.292513,-14.163012,-24.464838
3.264,-23.509193,-26.150057,-14.152852,-24.415125
3.265,-23.482246,-26.293955,-14.166434,-24.429031
3.266,-23.416182,-26.291245,-14.184452,-24.438011
3.267,-23.61548,-26.0446,-14.142041,-24.372999
3.268,-23.450718,-26.165033,-14.125571,-24.320286
3.269,-23.543482,-26.22311,-14.129318,-24.345438
3.27,-23.594677,-26.26302,-14.157356,-24.277229
3.271,-23.642969,-26.132109,-14.184914,-24.322161
3.272,-23.701977,-26.162853,-14.161221,-24.391958
3.273,-23.608969,-26.190712,-14.131124,-24.179461
3.274,-23.711243,-26.091272,-14.148832,-24.195278
3.275,-23.747343,-25.974661,-14.178242,-24.328262
3.276,-23.726179,-26.06292,-14.089067,-24.129303
3.277,-23.71051,-26.100393,-14.120584,-24.135269
3.278,-23.707151,-26.095592,-14.097088,-24.03894
3.279,-23.874104,-25.980268,-14.165454,-24.212639
3.28,-23.871874,-26.101135,-14.149502,-24.134386
3.281,-23.984346,-26.041605,-14.119728,-24.033463
3.282,-23.977495,-25.975662,-14.118237,-23.988791
3.283,-23.927929,-26.080727,-14.131456,-24.043716
3.284,-23.98979,-26.015902,-14.125694,-24.01074
3.285,-23.92894,-25.921846,-14.068894,-23.99637
3.286,-23.919661,-26.024353,-14.085743,-23.982859
3.287,-23.917606,-26.142321,-14.136424,-23.896152
3.288,-24.048941,-25.835972,-14.086187,-23.863159
3.289,-23.93816,-26.036264,-14.084632,-23.820423
3.29,-23.9501,-25.950727,-14.106422,-23.872454
3.291,-23.964567,-25.968906,-14.065157,-23.951111
3.292,-24.014378,-25.876755,-14.064673,-23.808689
3.293,-24.138988,-25.952553,-14.04417,-23.767994
3.294,-24.049332,-26.06246,-14.078468,-23.787376
3.295,-24.195986,-26.048189,-14.079896,-23.68222
3.296,-24.068819,-26.008823,-14.039387,-23.688337
3.297,-23.992861,-26.033405,-14.037998,-23.597786
3.298,-24.255411,-25.951208,-14.071054,-23.633316
3.299,-24.124937,-25.90369,-14.040519,-23.654829
3.3,-24.239687,-25.910517,-14.042695,-23.595387
3.301,-24.023623,-25.935383,-14.058356,-23.5877
3.302,-24.24497,-25.781857,-14.036694,-23.563845
3.303,-24.427973,-25.847183,-14.054045,-23.556919
3.304,-24.232189,-26.006573,-14.037722,-23.620909
3.305,-24.240103,-25.940857,-14.036549,-23.504595
3.306,-24.179506,-25.921503,-14.006568,-23.415886
3.307,-24.282413,-25.889179,-14.044385,-23.546877
3.308,-24.35445,-25.733355,-14.018962,-23.431864
3.309,-24.328033,-25.845207,-14.007658,-23.418461
3.31,-24.350391,-25.904896,-14.020237,-23.427177
3.311,-24.285095,-25.807379,-14.042181,-23.320343
3.312,-24.367588,-25.711937,-13.962698,-23.326141
3.313,-24.490971,-25.842213,-14.023853,-23.355236
3.314,-24.394289,-25.817553,-14.022346,-23.373486
3.315,-24.429846,-25.678055,-13.990393,-23.254992
3.316,-24.460733,-25.74823,-14.005477,-23.243309
3.317,-24.502354,-25.600271,-13.994447,-23.338055
3.318,-24.420279,-25.762562,-14.008141,-23.255913
3.319,-24.528505,-25.690727,-14.010659,-23.073126
3.32,-24.603363,-25.545418,-14.027921,-23.237474
3.321,-24.695715,-25.495527,-14.034089,-23.213251
3.322,-24.489082,-25.534302,-13.974836,-23.112238
3.323,-24.666447,-25.509411,-14.039545,-23.195564
3.324,-24.68438,-25.617182,-13.956662,-23.030334
3.325,-24.717997,-25.556181,-14.023074,-23.045742
3.326,-24.827633,-25.554644,-13.995434,-23.070908
3.327,-24.884159,-25.601986,-14.007186,-22.985029
3.328,-24.888165,-25.38286,-14.038166,-23.027319
3.329,-24.664774,-25.570837,-13.988859,-23.024157
3.33,-24.930992,-25.403795,-13.967765,-22.948977
3.331,-24.797071,-25.436127,-13.997379,-22.999619
3.332,-24.776171,-25.487396,-13.956757,-22.900993
3.333,-24.767012,-25.469992,-13.958125,-22.968891
3.334,-25.036814,-25.292389,-13.980494,-22.942837
3.335,-24.834555,-25.416367,-13.962629,-22.825096
3.336,-24.911686,-25.390705,-13.961685,-22.802132
3.337,-24.959637,-25.499659,-13.963382,-22.85593
3.338,-25.138462,-25.292192,-14.019361,-22.805105
3.339,-24.886551,-25.541029,-13.95796,-22.699949
3.34,-24.965866,-25.328733,-13.922266,-22.747555
3.341,-25.067791,-25.370888,-13.96417,-22.701738
3.342,-25.132656,-25.368065,-13.957933,-22.701954
3.343,-25.192724,-25.31419,-13.966208,-22.69241
3.344,-25.057184,-25.378868,-13.892271,-22.616663
3.345,-25.073267,-25.462952,-13.968384,-22.622911
3.346,-25.098831,-25.272667,-13.911466,-22.679148
3.347,-25.069305,-25.300768,-13.949746,-22.597742
3.348,-25.204624,-25.184256,-13.969057,-22.597961
3.349,-25.091904,-25.157709,-13.966653,-22.574102
3.35,-25.292337,-25.146685,-13.988321,-22.585068
3.351,-25.171841,-25.233414,-13.956243,-22.472731
3.352,-25.346481,-25.115137,-13.978564,-22.481371
3.353,-25.096189,-25.218594,-13.98013,-22.442606
3.354,-25.435163,-25.229696,-13.995115,-22.523766
3.355,-25.136843,-25.116932,-13.973647,-22.429068
3.356,-25.320023,-25.011671,-13.977773,-22.413584
3.357,-25.253685,-25.069611,-13.992044,-22.44277
3.358,-25.365133,-25.027353,-13.958956,-22.378716
3.359,-25.392488,-24.988146,-13.940557,-22.438175
3.36,-25.37855,-24.99069,-13.925879,-22.336786
3.361,-25.529327,-24.773716,-13.960337,-22.330442
3.362,-25.374939,-24.908054,-13.967942,-22.297739
3.363,-25.639517,-24.863199,-13.959858,-22.287052
3.364,-25.506268,-24.905958,-13.980412,-22.15118
3.365,-25.464439,-24.832539,-13.96362,-22.244425
3.366,-25.636612,-24.724972,-13.93303,-22.113008
3.367,-25.558199,-24.910685,-13.946375,-22.252531
3.368,-25.447216,-24.819597,-13.987153,-22.022686
3.369,-25.612047,-24.875187,-13.93835,-22.119606
3.37,-25.597673,-24.751596,-13.940536,-22.135134
3.371,-25.66633,-24.867048,-13.974488,-22.056013
3.372,-25.562849,-24.613361,-13.983479,-21.978355
3.373,-25.69216,-24.717144,-13.96004,-22.000839
3.374,-25.615868,-24.724169,-13.973288,-22.019247
3.375,-25.694248,-24.549921,-13.93402,-21.992287
3.376,-25.404589,-24.760626,-13.976891,-21.946199
3.377,-25.447187,-24.742136,-13.923071,-21.811199
3.378,-25.621099,-24.44388,-13.972296,-21.83415
3.379,-25.717419,-24.570913,-13.997579,-21.931515
3.38,-25.536657,-24.602201,-13.925616,-21.822315
3.381,-25.724686,-24.565878,-13.973149,-21.831245
3.382,-25.702017,-24.511456,-13.965487,-21.821493
3.383,-25.620262,-24.533495,-13.944772,-21.762266
3.384,-25.717947,-24.497477,-13.964588,-21.728441
3.385,-25.829283,-24.437157,-14.000392,-21.722048
3.386,-25.729879,-24.43062,-13.993617,-21.659744
3.387,-25.750757,-24.269688,-13.973779,-21.671816
3.388,-25.741987,-24.397713,-13.98611,-21.692348
3.389,-25.805592,-24.308407,-14.002095,-21.644632
3.39,-25.808445,-24.281179,-13.977043,-21.636724
3.391,-25.778021,-24.224714,-14.008011,-21.581472
3.392,-25.758535,-24.230003,-13.96424,-21.606838
3.393,-25.695559,-24.337845,-14.010581,-21.541901
3.394,-25.84907,-24.143915,-14.034103,-21.548368
3.395,-25.678734,-24.188099,-13.958076,-21.462854
3.396,-25.719213,-24.179443,-13.989616,-21.483131
3.397,-25.885828,-24.015047,-14.027969,-21.425533
3.398,-25.789038,-24.203358,-13.991343,-21.414108
3.399,-25.764418,-24.022034,-13.99307,-21.405603
3.4,-25.894861,-24.084311,-14.043061,-21.422472
3.401,-25.839455,-24.040741,-14.03003,-21.381165
3.402,-25.753183,-24.022078,-14.008234,-21.371771
3.403,-25.899275,-23.919868,-14.002434,-21.327667
3.404,-25.983305,-23.844118,-14.004171,-21.304358
3.405,-25.818474,-23.869644,-13.96438,-21.268818
3.406,-25.818409,-23.850094,-13.996919,-21.2759
3.407,-25.808863,-23.945829,-14.049062,-21.171001
3.408,-25.61458,-23.799072,-13.994898,-21.083485
3.409,-25.640409,-23.690056,-14.001899,-21.04224
3.41,-25.713198,-23.819277,-14.107738,-21.071678
3.411,-25.59391,-24.032082,-14.130548,-21.141258
3.412,-25.869205,-23.888885,-14.048532,-21.138617
3.413,-25.73003,-23.696417,-14.075917,-20.970921
3.414,-25.769938,-23.641603,-14.046597,-20.941984
3.415,-25.642353,-23.647072,-14.1497,-20.910883
3.416,-25.866957,-23.583019,-14.090805,-20.972057
3.417,-25.533676,-23.629795,-14.049983,-20.828016
3.418,-25.662067,-23.474409,-14.059736,-20.870232
3.419,-25.774982,-23.531214,-14.175633,-20.876265
3.42,-25.664598,-23.665129,-14.055751,-20.832621
3.421,-25.62455,-23.480709,-14.092771,-20.94072
3.422,-25.770739,-23.362484,-14.110725,-20.802795
3.423,-25.710901,-23.620699,-14.075261,-20.811316
3.424,-25.643059,-23.424257,-14.10998,-20.693268
3.425,-25.669361,-23.458534,-14.104388,-20.742678
3.426,-25.669319,-23.34507,-14.08993,-20.73526
3.427,-25.697767,-23.360659,-14.121394,-20.691505
3.428,-25.562267,-23.300762,-14.204817,-20.646111
3.429,-25.70166,-23.328144,-14.189827,-20.683281
3.43,-25.698666,-23.202539,-14.069326,-20.623911
3.431,-25.668537,-23.22308,-14.144676,-20.568226
3.432,-25.616194,-23.137012,-14.153967,-20.530087
3.433,-25.775282,-23.194767,-14.121246,-20.572924
3.434,-25.627892,-23.171675,-14.146521,-20.485657
3.435,-25.73884,-23.038408,-14.202971,-20.577147
3.436,-25.693474,-23.087938,-14.214302,-20.456522
3.437,-25.659878,-23.111794,-14.148248,-20.460032
3.438,-25.596079,-23.081926,-14.143573,-20.444017
3.439,-25.552576,-23.005247,-14.164626,-20.403118
3.44,-25.559633,-22.929972,-14.160698,-20.334187
3.441,-25.528595,-22.934311,-14.212711,-20.343678
3.442,-25.568989,-22.981453,-14.196888,-20.328478
3.443,-25.502581,-22.905928,-14.181665,-20.298672
3.444,-25.619158,-22.867289,-14.190109,-20.275089
3.445,-25.531569,-22.819397,-14.187811,-20.254435
3.446,-25.456015,-22.772724,-14.209897,-20.218084
3.447,-25.490808,-22.770615,-14.28785,-20.206572
3.448,-25.389292,-22.721624,-14.221567,-20.119699
3.449,-25.459129,-22.68667,-14.232542,-20.128338
3.45,-25.552855,-22.684576,-14.295479,-20.120092
3.451,-25.423029,-22.640469,-14.224472,-20.040606
3.452,-25.511568,-22.59796,-14.288957,-20.080959
3.453,-25.512947,-22.56926,-14.311112,-20.020126
3.454,-25.523809,-22.558208,-14.303983,-20.027437
3.455,-25.408823,-22.504074,-14.253193,-19.957706
3.456,-25.326204,-22.464247,-14.322594,-19.979002
3.457,-25.374603,-22.414122,-14.335076,-19.877703
3.458,-25.460546,-22.450102,-14.266737,-19.995871
3.459,-25.349182,-22.388845,-14.369137,-19.843819
3.46,-25.408798,-22.322096,-14.302028,-19.862848
3.461,-25.278595,-22.378933,-14.334592,-19.84272
3.462,-25.470863,-22.335865,-14.38745,-19.88768
3.463,-25.371674,-22.223621,-14.351064,-19.791739
3.464,-25.168573,-22.272913,-14.297218,-19.680347
3.465,-25.280027,-22.238289,-14.358392,-19.720448
3.466,-25.094498,-22.119888,-14.315635,-19.599998
3.467,-25.082651,-22.215555,-14.294507,-19.632349
3.468,-25.297556,-22.10475,-14.376554,-19.673147
3.469,-25.133982,-22.100801,-14.427732,-19.64234
3.47,-24.99386,-22.028008,-14.364104,-19.582327
3.471,-25.11352,-22.134544,-14.395753,-19.626198
3.472,-25.158876,-22.051908,-14.479296,-19.600225
3.473,-25.106924,-22.009239,-14.412625,-19.53223
3.474,-25.012007,-21.939604,-14.488939,-19.473946
3.475,-24.932629,-21.918371,-14.399515,-19.454058
3.476,-25.013805,-21.863697,-14.466285,-19.408566
3.477,-24.809534,-21.791384,-14.404572,-19.32122
3.478,-24.967951,-21.796244,-14.470391,-19.353964
3.479,-24.885111,-21.775438,-14.444593,-19.322727
3.48,-24.865189,-21.771648,-14.439723,-19.298319
3.481,-24.780697,-21.751141,-14.441151,-19.270721
3.482,-24.748962,-21.68865,-14.458032,-19.247999
3.483,-24.758654,-21.702103,-14.482558,-19.190954
3.484,-24.789148,-21.656921,-14.578259,-19.184858
