Freq,S21,S31,S32
2.27,-212.4837,-212.47453,-258.09363
2.271,-212.72345,-212.48943,-258.00302
2.272,-212.74347,-212.72192,-258.02011
2.273,-212.74344,-212.86172,-257.92529
2.274,-213.09694,-213.00966,-257.96756
2.275,-213.04889,-212.74319,-257.53928
2.276,-213.23637,-212.9549,-257.8439
2.277,-213.03616,-213.24477,-257.76337
2.278,-213.11806,-213.19197,-257.62219
2.279,-213.28174,-213.34589,-257.45239
2.28,-213.50966,-213.58231,-257.42276
2.281,-213.5265,-213.51372,-257.37042
2.282,-213.71086,-213.59814,-257.24783
2.283,-213.57027,-213.61014,-257.01428
2.284,-213.80095,-213.75085,-257.01913
2.285,-214.05298,-214.07883,-257.24185
2.286,-214.27431,-214.22644,-257.10953
2.287,-214.12296,-214.10139,-257.0358
2.288,-214.23888,-214.1846,-256.76285
2.289,-214.10236,-214.34882,-256.68652
2.29,-214.58122,-214.42407,-256.43204
2.291,-214.56451,-214.56422,-256.63229
2.292,-214.35002,-214.48535,-256.22141
2.293,-214.79167,-214.77629,-256.56638
2.294,-214.73068,-214.84393,-256.07089
2.295,-214.7341,-214.90573,-256.23129
2.296,-215.09641,-215.13518,-256.0354
2.297,-215.16653,-215.0771,-255.78865
2.298,-215.1629,-215.18355,-255.76198
2.299,-215.17708,-215.16061,-255.66402
2.3,-215.4706,-215.46333,-255.73474
2.301,-215.51373,-215.60529,-255.66313
2.302,-215.62877,-215.55554,-255.33821
2.303,-215.61107,-215.72701,-255.11319
2.304,-215.63858,-215.56741,-255.00577
2.305,-215.58661,-215.81023,-254.8678
2.306,-215.78635,-215.77792,-254.87958
2.307,-216.06624,-215.93645,-255.02197
2.308,-216.09148,-216.06367,-254.90761
2.309,-215.91733,-216.20709,-254.8784
2.31,-216.38326,-216.44606,-254.67256
2.311,-216.35567,-216.42514,-254.55809
2.312,-216.59166,-216.70078,-254.59468
2.313,-216.71939,-216.7072,-254.19046
2.314,-216.49763,-216.57854,-254.30292
2.315,-216.85913,-216.8195,-254.25128
2.316,-216.8936,-216.76721,-253.95163
2.317,-216.70172,-216.89348,-253.81967
2.318,-217.17578,-216.90643,-253.9675
2.319,-217.22272,-217.29817,-253.75594
2.32,-217.24789,-217.19856,-253.70544
2.321,-217.36835,-217.01524,-253.34404
2.322,-217.35951,-217.53421,-253.55968
2.323,-217.63629,-217.45366,-253.1599
2.324,-217.59596,-217.57796,-253.04892
2.325,-217.72502,-217.65273,-253.02873
2.326,-217.76715,-217.77686,-252.72079
2.327,-217.77045,-217.82088,-252.72829
2.328,-218.21776,-218.27258,-252.84897
2.329,-217.94754,-218.03593,-252.49715
2.33,-218.19579,-218.04855,-252.46672
2.331,-218.22099,-218.3913,-252.18619
2.332,-218.42418,-218.39949,-252.32236
2.333,-218.57617,-218.47469,-252.20451
2.334,-218.50082,-218.48958,-251.91927
2.335,-218.96114,-218.92781,-251.92621
2.336,-218.70097,-218.71544,-251.55554
2.337,-218.88023,-218.82275,-251.73053
2.338,-218.84436,-218.89897,-251.1306
2.339,-219.12378,-219.00702,-251.21269
2.34,-219.05513,-219.13797,-251.19997
2.341,-219.16193,-219.12039,-250.87115
2.342,-219.30029,-219.14891,-250.94656
2.343,-219.40288,-219.4258,-250.7767
2.344,-219.4812,-219.63843,-250.57834
2.345,-219.39774,-219.34586,-250.42552
2.346,-219.8942,-219.72472,-250.41916
2.347,-219.81108,-219.75545,-250.23671
2.348,-219.90671,-220.06616,-249.9178
2.349,-219.80296,-219.72502,-249.99307
2.35,-220.00311,-219.96628,-249.99242
2.351,-220.13612,-219.97488,-249.7574
2.352,-220.34529,-220.44861,-249.72101
2.353,-220.29543,-220.22377,-249.61038
2.354,-220.48856,-220.25018,-249.40204
2.355,-220.34439,-220.37958,-249.10124
2.356,-220.60599,-220.7036,-249.03717
2.357,-220.76105,-220.63058,-248.97375
2.358,-220.60432,-220.80907,-248.8544
2.359,-221.00259,-220.84593,-248.67299
2.36,-221.01933,-220.98,-248.56958
2.361,-220.88805,-220.76253,-248.33885
2.362,-220.98064,-221.03647,-248.05835
2.363,-221.24373,-221.07956,-248.11343
2.364,-221.39552,-221.27631,-248.11029
2.365,-221.45451,-221.5105,-247.96255
2.366,-221.55905,-221.46169,-248.03256
2.367,-221.85683,-221.77719,-247.6293
2.368,-221.64197,-221.59622,-247.53128
2.369,-221.76639,-221.69872,-247.31151
2.37,-221.79691,-221.76666,-247.48027
2.371,-221.95853,-221.78824,-247.209
2.372,-222.23026,-222.2829,-247.24055
2.373,-222.39581,-222.17245,-247.16417
2.374,-222.24182,-222.35057,-246.87637
2.375,-222.49289,-222.39264,-246.8838
2.376,-222.43506,-222.32318,-246.61015
2.377,-222.645,-222.66765,-246.49146
2.378,-222.69827,-222.80312,-246.52994
2.379,-222.93521,-222.78174,-246.12909
2.38,-223.15434,-223.13463,-246.01341
2.381,-223.01894,-222.85898,-245.93924
2.382,-222.90475,-223.12207,-245.97466
2.383,-223.42302,-223.40729,-245.88663
2.384,-223.0827,-223.07283,-245.68442
2.385,-223.25217,-223.38382,-245.29259
2.386,-223.64165,-223.68826,-245.36534
2.387,-223.44363,-223.57724,-245.07962
2.388,-223.58632,-223.53627,-244.93581
2.389,-223.6667,-223.45604,-244.7366
2.39,-223.95078,-223.88673,-244.62402
2.391,-223.99319,-224.11499,-244.59558
2.392,-224.16273,-223.99727,-244.44583
2.393,-224.17871,-224.12643,-244.39668
2.394,-224.28688,-224.14191,-244.17065
2.395,-224.18739,-224.29187,-244.05089
2.396,-224.51071,-224.37877,-244.10135
2.397,-224.42775,-224.35197,-243.79399
2.398,-224.5695,-224.53265,-243.71277
2.399,-224.7224,-224.62766,-243.38216
2.4,-224.82805,-224.76462,-243.19899
2.401,-224.81595,-224.56813,-243.26706
2.402,-224.94749,-224.85707,-243.19788
2.403,-225.11943,-225.2318,-243.01447
2.404,-225.09247,-225.17416,-242.79277
2.405,-225.15189,-225.11465,-242.4832
2.406,-225.20598,-225.31371,-242.47226
2.407,-225.68219,-225.48552,-242.41225
2.408,-225.53729,-225.53404,-242.23665
2.409,-225.37187,-225.30632,-241.94775
2.41,-225.90311,-225.86523,-242.12067
2.411,-225.62379,-225.60263,-241.7262
2.412,-226.06303,-225.89841,-241.7007
2.413,-226.054,-225.93779,-241.5273
2.414,-226.12924,-226.18427,-241.55125
2.415,-226.43771,-226.26497,-241.37572
2.416,-226.23422,-226.47324,-241.37569
2.417,-226.22989,-226.34645,-241.13731
2.418,-226.73766,-226.52205,-240.9568
2.419,-226.5208,-226.50134,-240.78485
2.42,-226.57535,-226.6301,-240.37419
2.421,-226.94382,-226.84784,-240.57733
2.422,-226.99402,-227.01001,-240.52708
2.423,-226.88956,-226.64079,-240.04028
2.424,-227.1402,-227.11617,-240.09465
2.425,-227.23155,-227.14433,-240.12759
2.426,-227.07251,-227.19965,-239.66377
2.427,-227.49072,-227.38435,-239.90846
2.428,-227.28951,-227.45706,-239.75822
2.429,-227.52969,-227.50912,-239.60312
2.43,-227.52638,-227.45963,-239.47215
2.431,-227.75313,-227.84444,-239.15938
2.432,-227.89296,-227.7739,-239.05655
2.433,-228.11748,-227.90915,-239.12135
2.434,-227.85814,-227.89008,-238.96069
2.435,-227.9664,-228.04536,-238.74339
2.436,-228.17802,-228.11119,-238.30194
2.437,-228.37155,-228.28784,-238.5955
2.438,-228.35115,-228.51711,-238.36723
2.439,-228.35316,-228.34563,-238.12477
2.44,-228.72856,-228.59259,-237.97879
2.441,-228.50026,-228.33008,-237.97275
2.442,-228.82434,-228.59775,-237.80276
2.443,-228.50604,-228.45473,-237.646
2.444,-229.06366,-228.97144,-237.61595
2.445,-229.12627,-229.04477,-237.46417
2.446,-229.03925,-229.14235,-237.33362
2.447,-229.37978,-229.28421,-237.30542
2.448,-229.40594,-229.32147,-237.284
2.449,-229.51477,-229.30806,-236.84758
2.45,-229.66826,-229.62337,-236.80957
2.451,-229.67096,-229.58856,-236.8441
2.452,-229.94901,-229.69415,-236.88219
2.453,-229.68565,-229.718,-236.59229
2.454,-229.81461,-229.78735,-236.32422
2.455,-229.97815,-230.06342,-236.17961
2.456,-229.95215,-229.80142,-235.9314
2.457,-230.12863,-229.99069,-235.96091
2.458,-230.25978,-230.15776,-236.03148
2.459,-230.26035,-230.33633,-235.82964
2.46,-230.5067,-230.43594,-235.60806
2.461,-230.48151,-230.55646,-235.43285
2.462,-230.65912,-230.68022,-235.42603
2.463,-230.83644,-230.90294,-235.22989
2.464,-230.84277,-230.82425,-235.30309
2.465,-230.88408,-230.85089,-234.95212
2.466,-231.07932,-231.03673,-234.69003
2.467,-230.92856,-231.10216,-234.8777
2.468,-231.21289,-231.10098,-234.93379
2.469,-231.21777,-231.33141,-234.63596
2.47,-231.44246,-231.35138,-234.76295
2.471,-231.73018,-231.53677,-234.67964
2.472,-231.6674,-231.72849,-234.62247
2.473,-231.68207,-231.68628,-234.27724
2.474,-231.92514,-232.00027,-234.22476
2.475,-232.05357,-231.9175,-234.19661
2.476,-232.02571,-232.19908,-234.21809
2.477,-232.2541,-232.13254,-233.95471
2.478,-232.31078,-232.23419,-233.70383
2.479,-232.119,-232.19614,-233.6369
2.48,-232.28613,-232.30911,-233.5018
2.481,-232.53423,-232.41071,-233.37973
2.482,-232.51595,-232.3788,-233.49068
2.483,-232.74014,-232.64703,-233.03609
2.484,-232.54082,-232.32343,-233.26199
2.485,-232.88889,-232.7711,-233.06844
2.486,-232.9024,-232.81853,-232.89735
2.487,-233.12778,-232.80211,-232.88747
2.488,-233.30688,-233.01051,-232.80908
2.489,-233.48473,-233.42827,-232.93846
2.49,-233.21353,-233.14293,-232.64406
2.491,-233.4218,-233.34911,-232.59087
2.492,-233.72501,-233.56651,-232.39552
2.493,-233.61244,-233.64842,-232.08354
2.494,-233.69449,-233.61313,-232.21722
2.495,-233.93906,-233.79779,-232.15898
2.496,-234.06679,-233.99936,-232.22845
2.497,-234.10214,-233.78465,-231.94408
2.498,-234.117,-234.1609,-231.89127
2.499,-234.16391,-234.19356,-231.88242
2.5,-234.41513,-234.37291,-231.98776
2.501,-234.38428,-234.37674,-231.53922
2.502,-234.67418,-234.59178,-231.31561
2.503,-234.64507,-234.54758,-231.65352
2.504,-234.61998,-234.6794,-231.41187
2.505,-234.65648,-234.56146,-231.24396
2.506,-235.08058,-234.8241,-231.2222
2.507,-235.00078,-234.74188,-230.95656
2.508,-234.88818,-234.84439,-230.77338
2.509,-235.12624,-234.97963,-231.35277
2.51,-235.18448,-235.17639,-231.00916
2.511,-235.1814,-234.97157,-230.58203
2.512,-235.34013,-235.30644,-230.98299
2.513,-235.4196,-235.40941,-230.43695
2.514,-235.733,-235.63074,-230.65883
2.515,-235.69016,-235.60814,-230.17465
2.516,-235.69325,-235.72972,-230.4133
2.517,-235.93045,-235.88405,-230.16412
2.518,-235.94984,-235.89493,-230.32736
2.519,-236.12907,-236.10814,-230.23425
2.52,-236.1665,-236.01309,-230.16841
2.521,-236.26013,-236.15504,-229.6572
2.522,-236.38206,-236.28938,-229.95872
2.523,-236.30774,-236.27635,-229.50099
2.524,-236.63507,-236.41846,-229.60411
2.525,-236.39462,-236.33058,-229.36267
2.526,-236.82077,-236.64795,-229.59448
2.527,-236.8622,-236.57285,-229.54834
2.528,-236.91055,-236.909,-229.29306
2.529,-237.01793,-237.00017,-229.13155
2.53,-237.09726,-237.09975,-229.24146
2.531,-237.36525,-237.27515,-229.13866
2.532,-237.27695,-236.99803,-229.04381
2.533,-237.53754,-237.41461,-228.9975
2.534,-237.60266,-237.48114,-228.98068
2.535,-237.55292,-237.79202,-229.1575
2.536,-237.58527,-237.55344,-228.63599
2.537,-237.76596,-237.7393,-228.70441
2.538,-237.88226,-237.99974,-228.76379
2.539,-237.98552,-238.11165,-228.8264
2.54,-237.91319,-237.86176,-228.42749
2.541,-238.14996,-238.129,-228.39046
2.542,-238.19228,-237.98936,-228.23473
2.543,-238.40562,-238.44368,-228.28532
2.544,-238.38406,-238.53023,-228.3365
2.545,-238.47461,-238.42535,-228.33444
2.546,-238.69104,-238.67914,-228.12318
2.547,-238.62982,-238.66455,-228.15825
2.548,-238.793,-238.72197,-227.96771
2.549,-239.12949,-238.83276,-227.84082
2.55,-238.79478,-238.8046,-227.632
2.551,-239.17168,-238.97253,-227.76813
2.552,-239.25999,-239.15465,-227.75238
2.553,-239.08051,-239.15074,-227.52275
2.554,-239.32909,-239.21907,-227.79163
2.555,-239.35075,-239.42485,-227.55444
2.556,-239.56531,-239.5596,-227.2106
2.557,-239.60529,-239.46526,-227.22112
2.558,-239.52736,-239.59683,-227.2713
2.559,-239.8889,-239.68199,-227.27316
2.56,-239.89195,-239.8886,-227.21301
2.561,-239.97424,-239.91988,-227.12265
2.562,-240.01463,-239.91559,-226.74176
2.563,-240.35051,-240.36482,-227.07147
2.564,-240.2301,-239.974,-226.84648
2.565,-240.42973,-240.30765,-226.97435
2.566,-240.33633,-240.18257,-226.82719
2.567,-240.46927,-240.70276,-226.86377
2.568,-240.5865,-240.51755,-226.77171
2.569,-240.838,-240.77176,-226.91901
2.57,-241.06909,-240.99945,-226.80812
2.571,-240.80037,-240.86403,-226.61882
2.572,-241.3855,-240.94345,-226.65819
2.573,-241.17445,-241.12856,-226.55626
2.574,-241.22002,-241.23764,-226.5929
2.575,-241.32564,-241.14511,-226.36314
2.576,-241.56943,-241.48801,-226.7065
2.577,-241.54285,-241.50853,-226.29732
2.578,-241.4812,-241.41151,-226.20964
2.579,-241.76924,-241.746,-226.51151
2.58,-241.9256,-241.76619,-226.12804
2.581,-241.88336,-241.9557,-226.21352
2.582,-242.04051,-242.11322,-226.14494
2.583,-242.04413,-241.79001,-226.05627
2.584,-242.22189,-242.20122,-226.22057
2.585,-242.31075,-242.09584,-226.1411
2.586,-242.28329,-242.28265,-226.14661
2.587,-242.38962,-242.36183,-225.97287
2.588,-242.7131,-242.51276,-226.3416
2.589,-242.80698,-242.58061,-225.9962
2.59,-242.73296,-242.7746,-226.07051
2.591,-242.75258,-242.86691,-225.90532
2.592,-242.80804,-242.95177,-225.62932
2.593,-242.9906,-243.00142,-225.82022
2.594,-243.03242,-243.00754,-225.98708
2.595,-243.31995,-243.09865,-225.64302
2.596,-243.23312,-243.2397,-225.84773
2.597,-243.43529,-243.32402,-225.7467
2.598,-243.72101,-243.60075,-225.82001
2.599,-244.11037,-243.74724,-225.9109
2.6,-243.75746,-243.5787,-225.67818
2.601,-243.873,-243.53835,-225.61592
2.602,-243.95522,-243.8512,-225.74477
2.603,-243.92447,-243.9404,-225.43338
2.604,-244.06479,-244.12115,-225.46313
2.605,-244.17104,-243.92188,-225.64011
2.606,-244.27243,-244.06779,-225.38451
2.607,-244.38164,-244.326,-225.42007
2.608,-244.51872,-244.38358,-225.24007
2.609,-244.45979,-244.44476,-225.46835
2.61,-244.54999,-244.67978,-225.37595
2.611,-244.89793,-244.77582,-225.3503
2.612,-244.73245,-244.72295,-225.28708
2.613,-244.864,-244.98091,-225.53328
2.614,-245.03241,-244.8821,-225.26343
2.615,-245.04329,-244.94138,-225.34116
2.616,-245.02878,-245.08574,-225.18031
2.617,-245.07126,-244.97072,-224.95746
2.618,-245.4157,-245.39133,-225.38876
2.619,-245.60817,-245.37129,-225.07568
2.62,-245.42735,-245.54189,-225.02669
2.621,-245.75948,-245.61111,-225.2444
2.622,-245.78493,-245.76346,-225.30066
2.623,-245.77922,-245.77357,-225.14856
2.624,-246.01866,-246.06273,-225.21657
2.625,-246.13568,-245.91843,-225.30127
2.626,-246.23573,-246.04645,-225.20943
2.627,-246.19911,-246.2822,-225.41623
2.628,-246.30942,-246.37645,-225.07341
2.629,-246.12401,-246.26709,-225.18802
2.63,-246.43861,-246.52585,-224.95905
2.631,-246.66365,-246.53636,-225.24025
2.632,-246.56746,-246.54243,-224.93242
2.633,-246.97667,-246.65149,-225.09663
2.634,-247.07059,-246.95317,-225.26859
2.635,-246.95227,-246.84244,-224.9987
2.636,-247.15977,-247.19214,-225.29926
2.637,-247.14655,-247.22752,-225.19452
2.638,-247.22337,-247.13206,-225.24294
2.639,-247.6611,-247.34271,-225.17337
2.64,-247.5325,-247.30006,-224.93695
2.641,-247.6554,-247.42194,-225.2072
2.642,-247.85175,-247.74837,-225.03604
2.643,-247.75687,-247.83812,-224.92453
2.644,-247.85902,-247.78299,-225.00113
2.645,-247.91418,-247.83073,-225.10373
2.646,-248.04463,-247.95343,-225.09576
2.647,-248.28387,-248.18484,-225.21548
2.648,-248.02029,-248.08592,-225.01457
2.649,-248.20099,-248.2753,-224.80219
2.65,-248.37724,-248.19293,-224.93089
2.651,-248.43076,-248.44305,-225.1277
2.652,-248.47858,-248.36,-224.98074
2.653,-248.68344,-248.63664,-225.01012
2.654,-248.76634,-248.62914,-225.12712
2.655,-248.78773,-248.71074,-225.03058
2.656,-249.06471,-249.05276,-224.98114
2.657,-249.00983,-249.02393,-224.92308
2.658,-249.17244,-249.1053,-224.96219
2.659,-249.38335,-249.06683,-224.93022
2.66,-249.3127,-249.20763,-225.04993
2.661,-249.53383,-249.53793,-225.19373
2.662,-249.36958,-249.5249,-224.95685
2.663,-249.67293,-249.67279,-225.10303
2.664,-249.70203,-249.74699,-225.08168
2.665,-249.68164,-249.64754,-225.27003
2.666,-249.81589,-249.73373,-224.87141
2.667,-250.09618,-250.08255,-225.28784
2.668,-250.07617,-250.18352,-225.14493
2.669,-250.13779,-250.04063,-225.11435
2.67,-250.33154,-250.18188,-225.31885
2.671,-250.36386,-250.54001,-225.44289
2.672,-250.4649,-250.33476,-225.12605
2.673,-250.64616,-250.65611,-225.23297
2.674,-250.72478,-250.69376,-225.35338
2.675,-250.74866,-250.55049,-225.02019
2.676,-250.7457,-250.8208,-225.13828
2.677,-250.87993,-250.81398,-225.32765
2.678,-250.98825,-250.8287,-225.41713
2.679,-251.18407,-251.13008,-225.22154
2.68,-251.24777,-251.01205,-225.28221
2.681,-251.39085,-251.27873,-225.48882
2.682,-251.36244,-251.17587,-225.26062
2.683,-251.68228,-251.45065,-225.27547
2.684,-251.62445,-251.41791,-225.35266
2.685,-251.69644,-251.63881,-225.42244
2.686,-251.67274,-251.66617,-225.30429
2.687,-252.04355,-251.90659,-225.51863
2.688,-252.15053,-251.9635,-225.58456
2.689,-251.97986,-251.88515,-225.27255
2.69,-252.04027,-252.11008,-225.38127
2.691,-252.23042,-252.33353,-225.71837
2.692,-252.50729,-252.41011,-225.666
2.693,-252.5295,-252.46075,-225.41876
2.694,-252.4306,-252.54608,-225.66328
2.695,-252.48193,-252.5168,-225.50388
2.696,-252.93628,-252.78856,-225.63811
2.697,-252.99297,-252.9173,-225.77646
2.698,-252.90549,-252.91216,-225.64563
2.699,-253.02054,-252.88499,-225.80386
2.7,-253.26521,-253.16113,-225.85559
2.701,-253.24162,-253.06982,-225.68111
2.702,-253.46228,-253.41275,-226.10971
2.703,-253.39114,-253.28535,-225.75339
2.704,-253.41988,-253.22801,-225.62234
2.705,-253.4431,-253.50764,-225.53087
2.706,-253.61002,-253.53226,-225.83116
2.707,-253.74167,-253.63785,-225.77235
2.708,-253.92805,-253.64296,-225.77933
2.709,-254.11328,-253.77251,-225.9223
2.71,-254.13239,-253.91873,-225.87399
2.711,-254.10542,-253.89142,-225.77374
2.712,-254.24803,-254.20935,-225.899
2.713,-254.28972,-254.34799,-225.81622
2.714,-254.62157,-254.42859,-225.95435
2.715,-254.63748,-254.32918,-225.78851
2.716,-254.71019,-254.59344,-226.14984
2.717,-254.57364,-254.49117,-225.82451
2.718,-254.91231,-254.71202,-225.98891
2.719,-255.20291,-255.02003,-226.09074
2.72,-254.8622,-254.98828,-226.00974
2.721,-255.0679,-255.1288,-226.06308
2.722,-255.2281,-255.17429,-225.93231
2.723,-255.20784,-255.04877,-225.85989
2.724,-255.34802,-255.22816,-226.05743
2.725,-255.44394,-255.31741,-225.89433
2.726,-255.59953,-255.58615,-226.03526
2.727,-255.6172,-255.52164,-226.06781
2.728,-255.79259,-255.62386,-226.17703
2.729,-255.57098,-255.79507,-226.15346
2.73,-255.96468,-255.87292,-226.13185
2.731,-256.04315,-255.94022,-226.2254
2.732,-256.23611,-256.17465,-226.4325
2.733,-256.12479,-256.13596,-226.15533
2.734,-256.31781,-256.26071,-226.10863
2.735,-256.58676,-256.47565,-226.37158
2.736,-256.6293,-256.41379,-226.33105
2.737,-256.72733,-256.43091,-226.28206
2.738,-256.71164,-256.56949,-226.29781
2.739,-256.89148,-256.87909,-226.58784
2.74,-256.94458,-256.96161,-226.47838
2.741,-257.10107,-256.91208,-226.21906
2.742,-256.94867,-256.90826,-226.47011
2.743,-257.19595,-256.9563,-226.43721
2.744,-257.23792,-257.28,-226.45651
2.745,-257.32761,-257.2897,-226.31638
2.746,-257.54233,-257.41321,-226.67862
2.747,-257.38724,-257.42957,-226.36404
2.748,-257.71191,-257.57022,-226.53758
2.749,-257.75134,-257.66348,-226.6532
2.75,-257.8479,-257.75095,-226.89394
2.751,-258.12595,-257.82935,-227.06723
2.752,-257.97488,-257.89276,-226.77805
2.753,-258.09497,-258.09488,-226.83144
2.754,-258.34583,-258.19415,-227.0069
2.755,-258.16519,-258.17059,-226.78249
2.756,-258.28061,-258.15262,-226.77296
2.757,-258.51538,-258.53552,-227.01331
2.758,-258.62314,-258.4151,-226.92937
2.759,-258.6441,-258.38602,-227.06548
2.76,-258.74866,-258.68082,-226.95276
2.761,-259.1026,-258.94656,-227.20992
2.762,-259.04816,-258.98773,-227.14586
2.763,-259.32346,-259.00137,-227.44637
2.764,-259.14203,-258.85672,-227.09801
2.765,-259.34891,-259.10431,-227.09123
2.766,-259.3645,-259.18304,-227.05153
2.767,-259.56201,-259.31418,-227.33675
2.768,-259.61078,-259.5094,-227.29829
2.769,-259.5369,-259.34164,-227.49709
2.77,-259.86588,-259.65887,-227.34456
2.771,-259.89948,-259.91223,-227.31419
2.772,-259.89899,-259.82529,-227.25977
2.773,-259.83661,-259.81528,-227.41293
2.774,-260.323,-259.95297,-227.63309
2.775,-260.25116,-260.15421,-227.60953
2.776,-260.25137,-260.01355,-227.54843
2.777,-260.7023,-260.45706,-227.642
2.778,-260.56128,-260.18692,-227.57564
2.779,-260.83566,-260.54623,-227.77728
2.78,-260.74942,-260.63577,-227.72932
2.781,-260.81912,-260.73672,-227.95349
2.782,-260.79562,-260.80899,-227.51857
2.783,-260.82816,-260.63989,-227.80367
2.784,-261.11349,-260.91089,-227.94298
2.785,-261.05386,-261.07434,-228.07074
2.786,-261.29459,-260.99112,-228.11639
2.787,-261.31616,-261.07111,-228.07826
2.788,-261.60635,-261.4657,-228.0793
2.789,-261.50989,-261.43936,-228.12036
2.79,-261.69595,-261.57465,-228.2037
2.791,-261.77109,-261.66904,-228.39937
2.792,-261.76733,-261.63034,-228.20108
2.793,-262.04181,-261.87332,-228.46494
2.794,-262.1586,-261.92099,-228.37312
2.795,-262.13644,-261.75363,-228.10497
2.796,-262.15259,-262.06406,-228.53557
2.797,-262.25906,-261.9993,-228.25658
2.798,-262.47021,-262.18973,-228.56166
2.799,-262.46307,-262.22223,-228.35057
2.8,-262.50113,-262.54376,-228.59941
2.801,-262.54492,-262.39929,-228.27322
2.802,-262.68915,-262.62512,-228.73763
2.803,-262.75964,-262.70859,-228.69601
2.804,-262.85474,-262.76144,-228.76781
2.805,-263.11929,-262.93112,-228.58058
2.806,-263.16394,-263.13226,-228.65152
2.807,-263.20398,-263.23248,-228.98302
2.808,-263.15848,-263.22281,-228.75995
2.809,-263.2804,-263.25961,-228.78242
2.81,-263.62793,-263.68304,-229.01782
2.811,-263.48581,-263.37238,-228.94559
2.812,-263.97409,-263.74075,-229.03229
2.813,-264.09396,-263.90247,-229.14059
2.814,-263.74585,-263.56741,-228.91112
2.815,-264.14688,-264.22397,-229.3252
2.816,-263.94989,-263.91525,-229.09738
2.817,-264.26526,-264.16104,-229.37743
2.818,-264.09006,-264.02893,-229.1541
2.819,-264.27017,-264.06287,-229.22929
2.82,-264.34879,-264.29266,-229.37762
2.821,-264.47583,-264.41876,-229.27208
2.822,-264.83841,-264.52145,-229.41852
2.823,-264.77209,-264.63382,-229.36761
2.824,-264.74329,-264.77087,-229.50562
2.825,-264.82361,-264.74667,-229.47704
2.826,-265.04138,-264.94543,-229.64107
2.827,-265.17426,-264.97592,-229.76103
2.828,-265.17862,-265.08224,-229.66243
2.829,-265.04111,-265.01932,-229.73276
2.83,-265.24429,-265.19818,-229.60408
2.831,-265.54266,-265.46313,-230.11325
2.832,-265.8024,-265.46399,-229.84218
2.833,-265.75183,-265.48508,-229.98288
2.834,-265.76041,-265.6106,-229.9902
2.835,-266.00177,-265.81409,-229.89401
2.836,-266.08569,-265.88614,-230.185
2.837,-265.99146,-265.95624,-229.94794
2.838,-266.15884,-265.92758,-230.01572
2.839,-266.29276,-265.99417,-230.4137
2.84,-266.33084,-265.97327,-230.24689
2.841,-266.35846,-266.16721,-230.2829
2.842,-266.66516,-266.34351,-230.59593
2.843,-266.78088,-266.43411,-230.39278
2.844,-266.70905,-266.59491,-230.47766
2.845,-266.93018,-266.79089,-230.59818
2.846,-266.9061,-266.75052,-230.70915
2.847,-267.13913,-266.8335,-230.78603
2.848,-267.05719,-266.80255,-230.68631
2.849,-267.25369,-267.04608,-230.73628
2.85,-267.39511,-267.06641,-230.76117
2.851,-267.42395,-267.12701,-230.89818
2.852,-267.39502,-267.28714,-230.81076
2.853,-267.57214,-267.62341,-230.99979
2.854,-267.71753,-267.62289,-230.85548
2.855,-267.90494,-267.59427,-231.03418
2.856,-267.76089,-267.71143,-230.86226
2.857,-268.20981,-267.92975,-231.21054
2.858,-268.13147,-268.01215,-231.14771
2.859,-268.18945,-267.95749,-231.03127
2.86,-268.28522,-267.97498,-231.28384
2.861,-268.35446,-268.19937,-231.31139
2.862,-268.38248,-268.18561,-231.23734
2.863,-268.3938,-268.29712,-231.28256
2.864,-268.77274,-268.52542,-231.57951
2.865,-268.69162,-268.43127,-231.26059
2.866,-269.05038,-268.73511,-231.48274
2.867,-268.91467,-268.75644,-231.76453
2.868,-269.15799,-268.97018,-231.72472
2.869,-269.13559,-268.93677,-231.69565
2.87,-269.07047,-268.9855,-231.58432
2.871,-269.27789,-269.03516,-231.53894
2.872,-269.39493,-269.15598,-231.62659
2.873,-269.61621,-269.34961,-231.85246
2.874,-269.62204,-269.30746,-231.83028
2.875,-269.66843,-269.47519,-231.97829
2.876,-269.67581,-269.61469,-231.87146
2.877,-269.80185,-269.78336,-232.11156
2.878,-270.1069,-269.86038,-232.21564
2.879,-270.30191,-269.99033,-232.37894
2.88,-270.22397,-269.96747,-232.0921
2.881,-270.12708,-270.0054,-232.51334
2.882,-270.38721,-270.09277,-232.30626
2.883,-270.48376,-270.09991,-232.39673
2.884,-270.39694,-270.20309,-232.37924
2.885,-270.93777,-270.44379,-232.56917
2.886,-270.83368,-270.70688,-232.63269
2.887,-270.85153,-270.81052,-232.66714
2.888,-271.1423,-270.69263,-232.84732
2.889,-270.74136,-270.73422,-232.65414
2.89,-271.06845,-270.87817,-232.95929
2.891,-271.37079,-271.0383,-232.73714
2.892,-271.42599,-271.12424,-233.06633
2.893,-271.52365,-271.47864,-233.15384
2.894,-271.57471,-271.51624,-233.09979
2.895,-271.6196,-271.42441,-232.85129
2.896,-271.78619,-271.67249,-233.07265
2.897,-271.94791,-271.63007,-233.11761
2.898,-271.99426,-271.54443,-233.29938
2.899,-272.03293,-271.87204,-233.18649
2.9,-272.19507,-272.02374,-233.54813
2.901,-272.09061,-272.09821,-233.54214
2.902,-272.23401,-271.95132,-233.40631
2.903,-272.33603,-272.17142,-233.60556
2.904,-272.53168,-272.27435,-233.76862
2.905,-272.45255,-272.12579,-233.58969
2.906,-272.67639,-272.48074,-233.68703
