Freq,S11,S22,S33
2.317,171.605,-67.181389,-72.775642
2.318,171.05661,-67.345116,-73.03849
2.319,171.06844,-67.552696,-73.207466
2.32,170.75832,-67.759865,-73.03434
2.321,170.88504,-67.56871,-72.990547
2.322,170.65321,-67.791786,-73.507133
2.323,170.84927,-67.69265,-73.492256
2.324,170.65846,-67.677628,-73.36805
2.325,170.7993,-68.003983,-73.727379
2.326,170.64813,-68.053665,-73.71637
2.327,170.13457,-68.217468,-73.832253
2.328,170.71211,-68.222282,-73.899498
2.329,170.24411,-67.908409,-73.973404
2.33,170.17969,-68.591309,-73.889824
2.331,170.06638,-68.26741,-74.116371
2.332,170.07396,-68.687447,-74.067047
2.333,169.72501,-68.544266,-74.332657
2.334,169.80814,-68.642151,-74.20932
2.335,169.59113,-69.082245,-74.666168
2.336,169.48981,-68.894058,-74.577888
2.337,169.70738,-68.919327,-74.5159
2.338,169.80481,-69.037498,-74.408752
2.339,168.98094,-68.691856,-74.613693
2.34,169.02106,-69.150909,-74.892754
2.341,169.66946,-69.306908,-74.981842
2.342,169.19003,-69.360542,-74.814896
2.343,168.95459,-69.451202,-74.97924
2.344,168.72362,-69.335815,-74.867905
2.345,169.32414,-69.068741,-74.819237
2.346,168.88342,-69.47226,-75.26651
2.347,168.54459,-69.634682,-75.279091
2.348,168.54678,-69.621826,-75.319229
2.349,168.62498,-69.769485,-75.185455
2.35,168.38916,-69.704216,-75.466431
2.351,168.46568,-69.916916,-75.648537
2.352,168.22617,-70.220825,-75.672577
2.353,168.35323,-70.13546,-75.596809
2.354,168.06905,-70.117195,-75.623283
2.355,167.99052,-70.324654,-75.769005
2.356,167.65244,-70.37709,-75.886032
2.357,168.05507,-70.370857,-76.049667
2.358,167.54956,-70.447327,-76.081337
2.359,167.60828,-70.463211,-75.977295
2.36,167.6492,-70.997559,-76.320053
2.361,167.26323,-70.528831,-76.165001
2.362,167.64235,-70.958412,-76.301476
2.363,167.30548,-70.994392,-76.461731
2.364,167.20456,-71.006149,-76.366997
2.365,167.28001,-70.888718,-76.42585
2.366,166.85161,-71.080368,-76.573975
2.367,166.7751,-71.185776,-76.734619
2.368,166.96951,-71.582893,-76.887299
2.369,166.95537,-71.497192,-77.048203
2.37,166.86049,-71.591507,-77.183502
2.371,166.34094,-71.633476,-77.022881
2.372,166.57234,-71.479675,-76.865997
2.373,166.14526,-71.926514,-77.153015
2.374,166.17551,-71.689095,-77.374283
2.375,166.03285,-72.032661,-77.354218
2.376,166.29985,-71.965775,-77.480385
2.377,165.99832,-72.146011,-77.70015
2.378,165.80293,-72.004623,-77.582825
2.379,165.41116,-72.252724,-77.839401
2.38,165.40245,-72.255379,-77.888985
2.381,165.54008,-72.25631,-77.862213
2.382,165.28293,-72.310455,-77.782074
2.383,165.34616,-72.639389,-78.158356
2.384,165.29401,-72.573555,-77.951775
2.385,165.48688,-72.516533,-78.081085
2.386,165.21573,-72.841827,-78.341431
2.387,164.931,-72.700661,-78.253372
2.388,165.21237,-72.644501,-78.180977
2.389,164.7169,-72.821426,-78.090363
2.39,164.51662,-72.876793,-78.227371
2.391,164.58615,-73.068779,-78.41497
2.392,164.43153,-73.302429,-78.86824
2.393,164.96704,-72.875717,-78.394318
2.394,164.31192,-73.066216,-78.650368
2.395,164.72931,-73.174408,-78.721169
2.396,164.30943,-73.284019,-78.792587
2.397,164.20738,-73.339615,-78.812317
2.398,164.41737,-73.982559,-78.992752
2.399,163.65794,-73.684845,-79.253426
2.4,163.83018,-73.648834,-79.174416
2.401,163.86549,-73.49733,-79.228386
2.402,163.79066,-73.945389,-79.155907
2.403,163.43747,-74.131409,-79.093498
2.404,163.7934,-73.829399,-79.203796
2.405,163.26019,-74.359627,-79.55278
2.406,163.4619,-73.797752,-79.311852
2.407,163.06166,-74.240952,-79.473793
2.408,162.95724,-74.207031,-79.624252
2.409,163.38263,-74.055504,-79.405098
2.41,162.67679,-74.732239,-79.883362
2.411,162.91191,-74.325157,-79.659142
2.412,162.72461,-74.781555,-80.007027
2.413,162.57495,-74.652267,-79.994263
2.414,162.42401,-74.709679,-79.780342
2.415,162.17728,-75.083366,-80.212921
2.416,162.00037,-75.345146,-80.31115
2.417,162.05769,-75.060913,-80.25705
2.418,162.21259,-75.08062,-80.313248
2.419,162.07231,-75.224091,-80.399467
2.42,161.99115,-75.206291,-80.464943
2.421,161.65002,-75.173096,-80.388268
2.422,161.65504,-75.616783,-80.790092
2.423,161.70207,-75.255478,-80.452324
2.424,161.6512,-75.772598,-80.860077
2.425,161.64902,-75.679642,-80.874252
2.426,161.29904,-75.767548,-80.825684
2.427,160.99753,-75.629112,-80.794922
2.428,161.603,-75.915794,-81.038704
2.429,160.99672,-75.810837,-80.991432
2.43,160.97845,-76.247955,-81.076797
2.431,160.99982,-76.017784,-81.125664
2.432,161.13165,-76.209877,-81.156479
2.433,160.71973,-76.315994,-81.343887
2.434,160.61102,-76.294098,-81.254898
2.435,160.18019,-76.234932,-81.242279
2.436,160.34483,-76.303307,-81.439377
2.437,160.50757,-76.464706,-81.4049
2.438,160.28915,-76.337196,-81.667343
2.439,160.25481,-76.638824,-81.475624
2.44,159.96992,-76.837166,-81.622513
2.441,160.09328,-76.955284,-81.889961
2.442,159.89073,-76.996773,-81.796524
2.443,160.05495,-76.752487,-81.597343
2.444,159.7653,-76.857834,-82.042557
2.445,159.51178,-76.944374,-81.904358
2.446,159.34167,-77.181664,-81.961967
2.447,159.11108,-77.367119,-82.489624
2.448,159.20062,-77.349266,-82.317253
2.449,158.90495,-77.482056,-82.480782
2.45,158.89915,-77.523582,-82.495323
2.451,158.95488,-77.57328,-82.28067
2.452,158.60971,-77.434853,-82.706787
2.453,158.89499,-77.71109,-82.61953
2.454,158.63603,-77.667801,-82.510841
2.455,158.40793,-77.688004,-82.670456
2.456,158.45192,-78.128151,-82.551369
2.457,158.25839,-78.006187,-82.607323
2.458,158.41838,-77.706062,-82.981667
2.459,158.18353,-78.008926,-82.591751
2.46,158.02605,-78.242317,-83.503281
2.461,157.88043,-77.939178,-82.765221
2.462,157.85709,-78.106781,-82.691368
2.463,157.65533,-78.278778,-83.287949
2.464,157.84743,-78.582794,-83.402672
2.465,157.49925,-78.2201,-83.034462
2.466,157.3584,-78.372025,-83.144897
2.467,157.35138,-78.58783,-83.189598
2.468,157.44618,-78.301697,-83.178253
2.469,157.27754,-79.047424,-83.490448
2.47,157.13713,-78.7472,-83.471497
2.471,156.9072,-78.942841,-83.633797
2.472,156.77705,-79.12928,-83.656448
2.473,156.76762,-79.046204,-83.734741
2.474,156.68971,-78.983231,-83.607811
2.475,156.51227,-79.252357,-83.873039
2.476,156.35509,-79.017357,-84.101944
2.477,156.44775,-79.025742,-83.903519
2.478,156.18979,-79.630508,-83.875198
2.479,156.06384,-79.204956,-83.922478
2.48,156.03598,-79.569931,-84.053619
2.481,155.85034,-79.652199,-84.580879
2.482,155.77536,-79.685059,-84.150146
2.483,155.74124,-79.616951,-84.351997
2.484,155.66243,-79.829338,-84.332176
2.485,155.46246,-80.103088,-84.415611
2.486,155.34775,-79.904747,-84.278542
2.487,155.45248,-79.946159,-84.571075
2.488,155.01205,-80.202339,-84.64933
2.489,155.07117,-80.142929,-84.768944
2.49,155.04504,-80.385841,-84.792183
2.491,154.94162,-80.381966,-84.764412
2.492,154.86052,-80.412346,-84.934761
2.493,154.8994,-80.205368,-84.903938
2.494,154.51195,-80.684906,-85.100212
2.495,154.86041,-80.662041,-85.070442
2.496,154.47346,-80.725426,-85.11557
2.497,154.43013,-80.552086,-84.966415
2.498,154.35759,-80.729591,-85.03624
2.499,154.19872,-80.919235,-85.036766
2.5,154.23849,-81.152237,-85.438301
2.501,153.90681,-80.888397,-85.537399
2.502,153.88347,-81.087334,-85.874626
2.503,153.69708,-81.325737,-85.597
2.504,153.772,-81.308258,-85.42691
2.505,153.56012,-81.494263,-85.976601
2.506,153.47513,-81.523445,-85.880821
2.507,153.68008,-81.207016,-85.874428
2.508,153.16327,-81.269363,-85.692932
2.509,153.30116,-81.476051,-86.027382
2.51,153.00708,-81.739655,-85.741486
2.511,152.88184,-81.596718,-86.024788
2.512,153.17218,-81.374023,-86.054146
2.513,152.8138,-81.542282,-86.001625
2.514,152.54021,-81.785721,-86.04023
2.515,152.61771,-81.668503,-86.030067
2.516,152.50487,-81.831314,-86.080994
2.517,152.37337,-81.91124,-86.271187
2.518,152.58197,-81.681747,-85.974266
2.519,152.55824,-82.226135,-86.121033
2.52,151.65877,-82.285774,-86.456894
2.521,152.07642,-82.35318,-86.553719
2.522,151.58839,-82.491585,-86.6091
2.523,151.84085,-82.322853,-86.577454
2.524,151.49593,-82.14492,-86.806587
2.525,151.56097,-82.145142,-86.256943
2.526,151.61362,-82.319099,-86.695938
2.527,151.39827,-82.792938,-86.705872
2.528,151.25198,-82.693466,-86.895271
2.529,151.10281,-82.772598,-87.067322
2.53,150.83316,-82.696526,-86.965309
2.531,150.57991,-82.827583,-87.172333
2.532,150.71599,-82.868828,-87.136238
2.533,150.70541,-82.777374,-87.060745
2.534,150.57426,-83.289314,-87.414124
2.535,150.43829,-83.070648,-87.092461
2.536,150.5094,-82.916275,-87.340454
2.537,150.17529,-83.146286,-87.476921
2.538,150.34914,-83.075211,-87.369743
2.539,149.7361,-83.098022,-87.059959
2.54,150.13422,-83.126862,-87.477722
2.541,149.87163,-83.467102,-87.578857
2.542,149.78633,-83.319672,-87.672699
2.543,149.69852,-83.358231,-87.477753
2.544,149.3662,-83.674118,-87.816422
2.545,149.3414,-83.581848,-88.156845
2.546,149.56482,-83.645973,-87.913155
2.547,149.32135,-83.591805,-87.900627
2.548,149.0531,-83.641991,-87.956085
2.549,149.17017,-83.970284,-88.097008
2.55,148.93312,-83.763817,-87.981529
2.551,149.03218,-83.699562,-88.124519
2.552,148.83763,-84.036293,-87.983665
2.553,148.96664,-83.968674,-88.36676
2.554,148.75974,-83.760971,-88.244499
2.555,148.94646,-84.339478,-88.317726
2.556,148.37959,-84.040123,-88.480812
2.557,148.1593,-84.117073,-88.601707
2.558,148.17557,-84.051086,-88.477623
2.559,148.02142,-84.64814,-88.476021
2.56,147.77899,-84.498772,-88.482452
2.561,148.12395,-84.546432,-88.55368
2.562,147.91267,-84.361023,-88.304337
2.563,147.69141,-84.637054,-89.054977
2.564,147.36288,-84.542221,-88.859024
2.565,147.29214,-84.649132,-88.871902
2.566,147.36711,-84.861038,-88.331711
2.567,147.06779,-85.005882,-88.7994
2.568,147.23299,-85.031891,-88.901192
2.569,147.29736,-84.720741,-88.994667
2.57,147.46591,-85.223473,-89.101196
2.571,146.64487,-85.040359,-88.848015
2.572,146.47804,-84.764236,-89.416504
2.573,146.64247,-84.991005,-88.97979
2.574,146.86617,-85.268227,-89.092522
2.575,146.46013,-85.022354,-88.94799
2.576,146.16771,-85.34996,-89.45266
2.577,146.14485,-85.402588,-89.043427
2.578,146.15428,-85.209587,-89.220665
2.579,146.34795,-84.819206,-89.347832
2.58,145.88757,-85.646515,-89.53524
2.581,145.9136,-85.197823,-89.751183
2.582,145.48438,-84.985229,-89.185448
2.583,145.76289,-85.577126,-89.4851
2.584,145.67966,-85.806557,-89.674286
2.585,145.2066,-85.33873,-89.64595
2.586,145.23396,-85.491821,-89.532455
2.587,145.1313,-85.822342,-89.71389
2.588,145.12759,-86.059753,-89.946663
2.589,144.92279,-85.903969,-89.850044
2.59,144.9088,-85.607773,-89.981216
2.591,144.72087,-85.526588,-89.978638
2.592,144.69228,-85.769661,-89.865532
2.593,144.3633,-85.997711,-90.010338
2.594,144.47505,-85.524971,-89.925026
2.595,144.16341,-86.180435,-90.118797
2.596,144.32022,-86.04409,-90.172188
2.597,144.33218,-86.190796,-90.355583
2.598,144.12253,-86.424889,-90.338707
2.599,143.95515,-86.320114,-90.300789
2.6,143.71504,-86.302666,-90.319305
2.601,143.6866,-86.293823,-90.501602
2.602,143.87254,-86.343033,-90.540596
2.603,143.77921,-86.399605,-90.328415
2.604,143.59769,-86.361305,-90.511002
2.605,143.3421,-86.283104,-90.544548
2.606,143.36821,-86.743996,-90.647301
2.607,143.24995,-86.797897,-90.416336
2.608,142.98567,-86.703934,-90.588203
2.609,142.67267,-86.408325,-90.514862
2.61,142.66451,-86.751625,-90.575974
2.611,142.64911,-86.95919,-90.981773
2.612,142.80592,-87.11525,-90.669395
2.613,142.60304,-87.008537,-90.861404
2.614,142.61118,-86.996864,-90.872856
2.615,142.43857,-86.87886,-91.025879
2.616,142.30695,-86.805916,-90.732361
2.617,141.88272,-86.766754,-90.686516
2.618,141.82559,-86.819618,-90.841995
2.619,141.81546,-87.118904,-90.836594
2.62,141.79224,-87.067894,-91.13694
2.621,141.80048,-86.977089,-90.64502
2.622,141.8322,-87.304176,-91.196945
2.623,141.69012,-87.007507,-91.259087
2.624,141.39645,-87.578995,-91.287552
2.625,141.46114,-87.746559,-91.624802
2.626,141.01088,-87.548309,-91.497017
2.627,141.24358,-87.456062,-91.631981
2.628,141.17702,-87.422485,-91.165367
2.629,140.77264,-87.507568,-91.457413
2.63,140.80417,-87.468163,-91.416039
2.631,140.60327,-87.709709,-91.544388
2.632,140.75949,-87.232101,-91.039047
2.633,140.40913,-87.66346,-91.523003
2.634,140.32607,-87.865219,-91.587814
2.635,140.28975,-88.02037,-91.213402
2.636,140.23537,-87.696693,-91.596642
2.637,140.18028,-87.534622,-91.452911
2.638,139.87418,-88.304871,-91.782227
2.639,139.75671,-87.946457,-91.662704
2.64,139.99921,-88.044868,-91.5187
2.641,139.72069,-88.243744,-91.876343
2.642,139.74826,-87.997536,-91.877869
2.643,139.53247,-87.859985,-91.445541
2.644,139.48358,-88.096855,-91.682152
2.645,139.31049,-88.230377,-91.770782
2.646,139.20782,-88.646553,-91.961563
2.647,138.97015,-88.155464,-91.939758
2.648,138.88287,-88.247719,-92.065971
2.649,138.97307,-88.112747,-92.045158
2.65,138.74896,-88.249565,-91.769524
2.651,138.52115,-88.085426,-91.957344
2.652,138.43369,-88.208954,-91.929459
2.653,138.27362,-88.352135,-92.026955
2.654,138.26567,-88.466652,-92.159286
2.655,138.22557,-88.555923,-92.111305
2.656,137.98619,-88.617218,-91.830376
2.657,137.92773,-88.600357,-91.976501
2.658,138.131,-88.766655,-92.264076
2.659,137.74895,-88.474915,-92.080711
2.66,137.53589,-88.636238,-92.147377
2.661,137.30774,-88.724174,-92.306641
2.662,137.46478,-88.735115,-92.198486
2.663,137.47461,-88.977913,-92.205093
2.664,137.00858,-88.691582,-92.383301
2.665,137.08957,-88.775795,-92.171371
2.666,136.78062,-88.823181,-92.270576
2.667,136.86214,-89.161171,-92.327896
2.668,136.85103,-88.901833,-92.358612
2.669,136.61755,-89.214653,-92.514015
2.67,136.45502,-88.971298,-92.343651
2.671,136.33022,-89.134964,-92.444031
2.672,136.58078,-89.123077,-92.538925
2.673,136.23607,-89.032333,-92.488716
2.674,135.8743,-88.992645,-91.985741
2.675,135.96693,-89.45797,-92.671547
2.676,136.13499,-89.044182,-92.200394
2.677,135.73695,-89.449608,-92.336868
2.678,135.7829,-89.128937,-92.390968
2.679,135.41829,-89.426117,-92.606277
2.68,135.81107,-89.28669,-92.355568
2.681,135.4801,-89.349113,-92.46788
2.682,135.45729,-89.280197,-92.671547
2.683,134.90953,-89.458,-92.602173
2.684,135.14813,-89.737259,-92.706932
2.685,135.00685,-89.30661,-92.603798
2.686,135.20554,-88.698807,-92.629585
2.687,134.44606,-90.013855,-92.648338
2.688,134.57065,-89.413055,-92.652328
2.689,134.59615,-89.292068,-92.789589
2.69,134.5197,-89.430542,-92.698517
2.691,134.48497,-89.905602,-92.67099
2.692,134.06973,-89.799217,-92.576202
2.693,134.34036,-89.468346,-92.929192
2.694,134.12064,-89.641319,-92.89872
2.695,133.95993,-90.083664,-93.235565
2.696,133.90738,-89.665718,-92.608284
2.697,133.71788,-89.914375,-93.245522
2.698,133.41707,-89.762367,-92.639694
2.699,133.3452,-89.787689,-92.590134
2.7,133.31627,-89.914139,-93.086327
2.701,133.28696,-90.161613,-92.796539
2.702,133.16238,-89.963013,-92.97567
2.703,132.94925,-90.108948,-92.758224
2.704,132.86723,-89.855705,-92.5793
2.705,132.70561,-89.857697,-92.695679
2.706,132.88571,-89.905113,-93.129822
2.707,132.71213,-89.715714,-93.006348
2.708,132.53571,-89.926483,-92.87973
2.709,132.52969,-90.021706,-93.379822
2.71,132.28725,-90.350807,-93.472809
2.711,132.05437,-90.027718,-92.97168
2.712,132.31537,-89.952797,-93.277084
2.713,132.10512,-90.166565,-93.046028
2.714,132.01289,-89.945091,-93.204735
2.715,131.81801,-90.313721,-93.272514
2.716,131.57036,-90.222992,-93.260063
2.717,131.45711,-90.108788,-93.309555
2.718,131.48123,-90.244202,-93.291954
2.719,131.45813,-90.298759,-93.2743
2.72,131.25475,-90.043343,-93.041466
2.721,131.15457,-89.92234,-93.050041
2.722,131.20743,-90.126045,-93.119164
2.723,131.01732,-90.249794,-93.018509
2.724,130.95979,-89.973015,-93.257477
2.725,130.88885,-90.30851,-93.236526
2.726,130.44809,-90.39682,-93.687073
2.727,130.54802,-90.166725,-93.441505
2.728,130.19209,-90.366829,-93.230103
2.729,130.37891,-90.503532,-93.475624
2.73,130.39575,-90.565842,-93.555733
2.731,130.16675,-90.422798,-93.434868
2.732,130.03371,-90.29612,-93.520279
2.733,130.03001,-90.377533,-93.596024
2.734,129.82925,-90.915688,-93.161835
2.735,129.68521,-91.052849,-93.680359
2.736,129.49425,-90.305855,-93.227242
2.737,129.21283,-90.276817,-93.715454
2.738,129.24666,-90.375328,-93.508102
2.739,129.17975,-90.53096,-93.753601
2.74,129.23857,-90.525497,-93.070946
2.741,129.14543,-90.696114,-93.21817
2.742,128.86974,-91.088501,-93.792656
2.743,128.89325,-90.668434,-93.476883
2.744,128.76776,-90.65918,-93.579887
2.745,128.74522,-90.362526,-93.444321
2.746,128.27354,-90.684059,-93.614723
2.747,128.28622,-90.576889,-93.022461
2.748,128.28812,-90.959763,-93.210159
2.749,128.26007,-90.643875,-93.254974
2.75,128.05037,-90.729561,-93.668159
2.751,127.95576,-91.196747,-93.863579
2.752,127.78889,-90.844666,-93.439217
2.753,127.68495,-90.579933,-93.167603
2.754,127.51664,-91.496284,-93.280449
2.755,127.51638,-90.674995,-93.192284
2.756,127.22822,-90.882484,-93.787636
2.757,127.379,-90.316208,-93.672073
2.758,127.37174,-90.566147,-93.550835
2.759,127.28243,-90.723648,-93.686935
2.76,127.02037,-90.683304,-93.302635
2.761,126.625,-90.840218,-93.775391
2.762,126.88371,-90.808289,-93.403725
2.763,126.53506,-90.998169,-93.711617
2.764,126.52021,-90.690994,-93.484558
2.765,126.43467,-90.733841,-93.605072
2.766,126.35234,-90.59729,-93.520775
2.767,126.20741,-91.201599,-93.732147
2.768,126.08169,-90.781784,-93.45253
2.769,126.05542,-90.693924,-93.036659
2.77,126.03255,-90.592941,-93.489578
2.771,125.75079,-90.993034,-93.7033
2.772,125.90482,-90.772186,-93.487488
2.773,125.66515,-90.580978,-93.40387
2.774,125.82944,-91.200394,-93.628052
2.775,125.77482,-90.658669,-93.416435
2.776,125.34945,-90.771271,-93.446808
2.777,124.98961,-90.92366,-93.537361
2.778,125.12039,-90.301109,-93.277878
2.779,125.0531,-90.739952,-93.280258
2.78,124.65845,-90.434341,-93.560417
2.781,124.66701,-90.758049,-93.66571
2.782,124.837,-90.676819,-93.591835
2.783,124.22291,-90.527809,-93.192421
2.784,124.38912,-90.912514,-93.526581
2.785,124.38441,-90.656593,-93.387962
2.786,124.16692,-90.66378,-93.048256
2.787,123.93291,-90.043877,-93.361069
2.788,123.77743,-90.592941,-93.32917
2.789,123.94743,-90.290695,-93.267448
2.79,123.97248,-90.65744,-93.050568
2.791,123.59057,-90.792618,-92.783707
2.792,123.33913,-90.22847,-93.018318
2.793,123.42713,-90.070129,-92.118637
2.794,123.12326,-90.767502,-92.850769
2.795,123.08743,-90.425255,-93.124519
2.796,123.34062,-90.682175,-93.039917
2.797,122.97891,-90.181717,-93.011833
2.798,122.74982,-90.354088,-92.500343
2.799,122.69195,-90.149918,-93.035202
2.8,122.81371,-90.800232,-93.186241
2.801,122.47981,-90.021286,-92.596626
2.802,122.69341,-90.92424,-92.618378
2.803,122.23171,-90.353714,-92.569283
2.804,122.03977,-90.123169,-92.463371
2.805,122.27693,-90.464493,-92.866554
2.806,122.03338,-90.488655,-93.043785
2.807,121.83012,-90.036171,-93.172577
2.808,121.60082,-89.869644,-92.257133
2.809,121.73584,-90.365898,-92.322258
2.81,121.54521,-90.471527,-92.678551
2.811,121.44298,-90.052422,-92.703766
2.812,121.3437,-90.051285,-92.608566
2.813,121.24441,-90.392555,-92.932045
2.814,121.15772,-90.166107,-92.280083
2.815,120.94895,-90.127174,-92.57663
2.816,120.95381,-90.058815,-92.373138
2.817,120.72966,-90.281197,-92.721596
2.818,120.64893,-89.550514,-92.379761
2.819,120.51602,-90.260239,-92.359444
2.82,120.51707,-89.922806,-92.638641
2.821,120.41396,-89.97892,-92.398865
2.822,120.1447,-90.196609,-92.55481
2.823,119.97626,-89.752785,-92.161407
2.824,119.92783,-89.929482,-92.214012
2.825,120.03545,-89.657372,-92.227661
2.826,119.85664,-89.924202,-92.806213
2.827,119.88833,-89.905151,-92.219276
2.828,119.64251,-89.573959,-92.024544
2.829,119.47274,-89.684975,-91.994431
2.83,119.39922,-89.531937,-91.880219
2.831,119.24581,-89.793327,-92.500084
2.832,119.3054,-89.353836,-92.147652
2.833,119.19908,-89.807243,-91.916695
2.834,119.13213,-89.840485,-92.131104
2.835,118.95475,-89.530365,-92.029144
2.836,118.70813,-89.193611,-91.716911
2.837,118.77157,-88.775215,-91.328133
2.838,118.4656,-89.249245,-91.697632
2.839,118.39265,-89.50029,-92.151367
2.84,118.2194,-89.371544,-91.796761
2.841,118.19278,-89.158714,-91.68145
2.842,117.84851,-89.108162,-91.485527
2.843,117.82207,-89.538399,-92.18779
2.844,117.91304,-89.572205,-91.859421
2.845,117.86636,-89.599159,-91.543831
2.846,117.63635,-89.444923,-91.627258
2.847,117.36063,-89.089561,-91.517838
2.848,117.49804,-89.209938,-91.621033
2.849,117.07684,-88.700386,-91.281715
2.85,117.40393,-88.838974,-91.278099
2.851,117.09277,-89.172714,-91.027122
2.852,116.88782,-88.606583,-91.260353
2.853,116.94657,-89.197556,-91.735168
2.854,116.72565,-88.826706,-91.089012
2.855,116.42522,-89.006966,-90.935204
2.856,116.41362,-88.537903,-90.752701
2.857,116.44512,-89.036697,-90.795227
2.858,116.34752,-89.054008,-91.323807
2.859,116.24701,-89.008804,-91.49762
2.86,115.97909,-88.81955,-91.033218
2.861,115.95666,-88.998993,-91.15554
2.862,115.75256,-88.712509,-90.626816
2.863,115.92973,-88.762756,-90.802444
2.864,115.47734,-88.751526,-90.61338
2.865,115.55721,-88.387154,-90.939995
2.866,115.42245,-88.698265,-90.859009
2.867,115.39983,-88.596001,-90.219177
2.868,114.98599,-88.482101,-90.653099
2.869,114.94557,-88.319336,-90.827995
2.87,115.0116,-88.660286,-90.27803
2.871,115.07926,-88.550362,-90.464882
2.872,114.74351,-88.430229,-90.161285
2.873,114.58649,-88.211327,-90.610123
2.874,114.49414,-88.354103,-90.528839
2.875,114.42581,-87.780403,-90.007523
2.876,114.3877,-88.143906,-90.001633
2.877,114.22199,-88.218193,-89.922745
2.878,114.15497,-88.166603,-90.227028
2.879,113.66826,-88.182556,-90.518127
2.88,113.49348,-87.717453,-89.641968
2.881,113.66125,-87.782265,-90.172295
2.882,113.48847,-87.960709,-89.867081
2.883,113.23544,-87.99617,-89.438995
2.884,113.30609,-87.616524,-89.733559
2.885,113.02825,-87.88089,-89.676849
2.886,112.82441,-87.673126,-89.755981
2.887,112.9804,-87.688255,-89.615356
2.888,112.59641,-87.942001,-89.647224
2.889,112.64274,-87.603539,-89.703049
2.89,112.60328,-87.391426,-89.299217
2.891,112.22685,-86.936348,-89.329239
2.892,112.43713,-87.244499,-89.831436
2.893,112.23611,-87.772484,-89.568382
2.894,112.07977,-87.194733,-89.346481
2.895,111.91172,-87.534271,-89.103683
2.896,111.74221,-87.865959,-89.53759
2.897,111.85555,-87.474915,-88.848701
2.898,111.67433,-87.058922,-88.977936
2.899,111.48601,-87.440376,-88.596436
2.9,111.44324,-87.385445,-88.915993
2.901,111.02791,-86.603859,-88.115585
2.902,110.97135,-87.046906,-87.826576
2.903,111.03084,-86.705032,-88.737083
2.904,111.12929,-87.247276,-89.171738
2.905,111.01221,-86.963249,-88.277046
2.906,110.79581,-86.273941,-88.725212
2.907,110.66502,-87.202507,-88.922874
2.908,110.58085,-86.653717,-88.96254
2.909,110.49078,-85.974442,-88.566994
2.91,110.04042,-86.374672,-88.369705
2.911,110.2522,-87.563576,-88.937607
2.912,110.21757,-86.62735,-88.432686
2.913,110.09892,-86.119446,-88.874146
2.914,109.71589,-86.329674,-87.958794
2.915,110.18488,-86.655502,-87.908539
2.916,109.61116,-86.402847,-87.954483
2.917,109.64578,-85.455879,-88.348366
2.918,109.08675,-85.752739,-88.184998
2.919,109.33522,-85.808731,-87.912155
2.92,109.30746,-86.036491,-87.885422
2.921,109.06607,-86.320663,-87.6259
2.922,108.87648,-85.497993,-88.587456
2.923,108.9727,-85.407364,-87.306488
2.924,108.50094,-85.616127,-87.782509
2.925,108.49554,-85.816933,-87.772339
2.926,108.44481,-86.390976,-87.811897
2.927,108.47346,-85.674522,-87.69519
2.928,108.36734,-85.797432,-87.548401
2.929,107.94591,-85.692024,-87.334915
2.93,108.06593,-85.369255,-87.454567
2.931,107.67149,-85.195084,-87.102036
2.932,107.76601,-85.189636,-87.391457
2.933,107.72594,-85.291336,-87.643105
2.934,107.57105,-85.150711,-86.964943
2.935,107.32571,-85.38549,-87.408562
2.936,107.32628,-85.549278,-87.01725
2.937,107.08841,-85.103554,-86.821793
2.938,107.22935,-85.071281,-86.708893
2.939,107.09061,-85.147751,-87.08094
2.94,106.75852,-85.045784,-86.867401
2.941,106.52388,-84.46489,-86.129494
2.942,106.49271,-84.656509,-86.672836
2.943,106.68203,-85.133217,-86.644745
2.944,106.5443,-84.713562,-86.494255
2.945,106.12338,-84.67807,-86.371727
2.946,106.13972,-84.706589,-86.82943
2.947,105.96306,-84.55468,-86.602455
2.948,105.76737,-83.922318,-85.910133
2.949,105.64055,-83.958458,-86.181122
2.95,106.03591,-84.633614,-86.604744
2.951,105.42307,-84.123344,-85.837799
2.952,105.37341,-84.579094,-85.637665
2.953,105.54961,-84.292305,-86.04863
2.954,105.32294,-83.969246,-86.030869
2.955,104.7225,-83.66391,-85.483017
2.956,104.88281,-83.99614,-85.807236
2.957,104.53886,-84.030167,-85.169922
2.958,104.80077,-83.777298,-85.39537
2.959,104.65299,-83.490959,-85.054985
2.96,104.41615,-83.926346,-85.249367
2.961,104.08207,-82.955963,-84.859177
2.962,103.94104,-83.646011,-85.746094
2.963,103.96378,-83.311615,-84.903397
2.964,103.84566,-83.566856,-85.218491
2.965,103.57895,-83.211731,-84.517159
2.966,103.74865,-83.615257,-85.302765
2.967,103.49631,-83.088478,-84.97139
2.968,103.45037,-83.653633,-84.563263
2.969,103.69359,-82.998878,-84.997192
2.97,103.23129,-83.131302,-84.829987
2.971,103.11997,-83.073273,-85.250664
2.972,102.82058,-82.614502,-84.522881
2.973,102.71386,-82.831375,-84.458847
2.974,102.64188,-82.628151,-83.826233
2.975,102.43707,-82.954437,-84.122353
2.976,102.37447,-82.766663,-84.101456
2.977,102.50709,-83.00782,-84.328766
2.978,101.93404,-82.720291,-83.999756
2.979,102.13659,-82.619629,-84.448654
2.98,101.86214,-82.016907,-83.805313
2.981,101.87794,-82.467476,-84.357582
2.982,101.7362,-82.644554,-83.810349
