!CSV A.01.01
!Agilent Technologies,E8362C,MY49020225,A.09.42.22
!Agilent E8362C: A.09.42.22
!Date: Friday, March 04, 2016 13:47:58
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11 Phase(°),S21 Phase(°)
1339000000,-118.66211,160.9399
1340000000,-119.41184,160.56438
1341000000,-119.60013,160.56462
1342000000,-120.91487,160.43452
1343000000,-120.92612,160.25237
1344000000,-121.51793,160.05611
1345000000,-121.63381,159.98715
1346000000,-123.19869,159.73181
1347000000,-123.65368,159.88359
1348000000,-124.34004,159.66379
1349000000,-125.19128,159.2867
1350000000,-125.38109,159.25011
1351000000,-126.02826,159.17316
1352000000,-127.76802,158.90616
1353000000,-126.87474,158.92863
1354000000,-127.86476,158.66191
1355000000,-128.63608,158.61383
1356000000,-130.8456,158.28653
1357000000,-129.78651,158.25066
1358000000,-131.34705,158.09715
1359000000,-131.11319,157.91083
1360000000,-132.0985,157.77315
1361000000,-132.61797,157.55016
1362000000,-134.16682,157.46355
1363000000,-134.44165,157.29631
1364000000,-134.78807,157.27725
1365000000,-134.80042,156.98262
1366000000,-137.31511,156.77287
1367000000,-137.81749,156.71204
1368000000,-139.39551,156.48859
1369000000,-139.20647,156.37866
1370000000,-139.83562,156.16991
1371000000,-140.3705,156.11324
1372000000,-141.57727,155.97691
1373000000,-143.07339,155.78496
1374000000,-143.94763,155.66823
1375000000,-142.98654,155.71626
1376000000,-145.71776,155.35812
1377000000,-147.58415,155.12515
1378000000,-147.09415,155.01953
1379000000,-148.62123,154.90836
1380000000,-148.13737,155.00037
1381000000,-150.6207,154.56601
1382000000,-151.21611,154.54633
1383000000,-154.45784,154.41113
1384000000,-153.4072,154.27609
1385000000,-154.47639,154.1145
1386000000,-157.39728,153.83766
1387000000,-156.61617,153.54697
1388000000,-158.67264,153.53256
1389000000,-159.57314,153.40672
1390000000,-159.68539,153.22647
1391000000,-161.32094,152.93387
1392000000,-162.63443,152.95584
1393000000,-164.47932,152.69891
1394000000,-163.83629,152.68111
1395000000,-164.58978,152.47432
1396000000,-166.69734,152.37128
1397000000,-168.62747,152.1564
1398000000,-172.00508,152.03217
1399000000,-170.59364,151.80051
1400000000,-172.02591,151.67244
1401000000,-172.46591,151.68388
1402000000,-171.9614,151.60727
1403000000,-175.593,151.3896
1404000000,-175.44965,151.31409
1405000000,-178.4761,151.10829
1406000000,-178.73129,150.99898
1407000000,178.98116,150.71945
1408000000,-179.61427,150.61093
1409000000,177.91574,150.23344
1410000000,176.16881,150.36781
1411000000,172.99664,150.2052
1412000000,175.66837,150.15695
1413000000,171.91228,149.68942
1414000000,171.88737,149.6516
1415000000,170.27338,149.48289
1416000000,169.97913,149.48207
1417000000,167.9677,149.3264
1418000000,165.83786,149.16028
1419000000,165.03506,148.91501
1420000000,162.45387,148.87541
1421000000,160.83167,148.55981
1422000000,161.41348,148.6145
1423000000,157.99428,148.11057
1424000000,157.35568,148.2159
1425000000,156.81828,148.12379
1426000000,157.79945,147.81158
1427000000,154.2493,147.90257
1428000000,152.20763,147.57549
1429000000,152.74634,147.58104
1430000000,150.11807,147.18332
1431000000,149.07184,146.98421
1432000000,149.123,146.92378
1433000000,148.11934,146.84949
1434000000,145.93202,146.70929
1435000000,146.57651,146.65422
1436000000,145.39058,146.29813
1437000000,141.63338,146.16534
1438000000,140.01976,146.04179
1439000000,141.16595,145.96425
1440000000,139.03851,145.82248
1441000000,136.8121,145.57179
1442000000,138.8644,145.50423
1443000000,136.31796,145.25566
1444000000,136.17122,145.14677
1445000000,134.41841,144.98489
1446000000,134.89523,145.05426
1447000000,134.38933,144.6447
1448000000,132.50543,144.51625
1449000000,132.40469,144.51132
1450000000,130.41757,144.39281
1451000000,131.64265,144.16327
1452000000,130.79791,144.10089
1453000000,129.34135,144.01028
1454000000,128.48978,143.74794
1455000000,127.69261,143.35269
1456000000,126.14443,143.48802
1457000000,126.50441,143.40279
1458000000,124.37837,143.10667
1459000000,124.20408,143.04745
1460000000,124.64745,142.7498
1461000000,121.68557,142.53618
1462000000,121.02522,142.40648
1463000000,120.35558,142.38405
1464000000,121.67172,142.34406
1465000000,119.58211,141.89474
1466000000,117.53484,142.11067
1467000000,118.70554,141.65807
1468000000,117.39437,141.59337
1469000000,116.18353,141.4127
1470000000,115.56411,141.23155
1471000000,115.09613,140.90245
1472000000,115.7172,140.77686
1473000000,114.13038,140.82037
1474000000,115.16639,140.71725
1475000000,113.77804,140.51067
1476000000,112.49094,140.26709
1477000000,111.84502,140.25363
1478000000,110.34521,140.14337
1479000000,109.1835,139.99266
1480000000,110.24665,139.71286
1481000000,109.19839,139.58464
1482000000,108.64954,139.46603
1483000000,107.84483,139.38509
1484000000,107.05985,139.10953
1485000000,106.66277,138.91251
1486000000,106.42263,138.87688
1487000000,105.88775,138.79224
1488000000,106.21046,138.53619
1489000000,104.94568,138.44633
1490000000,105.05867,138.28125
1491000000,103.56689,138.05289
1492000000,103.7214,138.13811
1493000000,102.51786,137.69894
1494000000,101.50201,137.83316
1495000000,102.08932,137.57658
1496000000,101.67538,137.39256
1497000000,101.54059,137.30583
1498000000,101.5797,137.10538
1499000000,100.05794,136.89691
1500000000,100.28394,137.01059
1501000000,98.974739,136.62338
1502000000,99.267586,136.80907
1503000000,98.063187,136.3456
1504000000,99.311356,136.27359
1505000000,98.567612,136.11594
1506000000,98.531235,136.01529
1507000000,98.274506,135.87103
1508000000,97.663925,135.67865
1509000000,95.543091,135.40456
1510000000,97.248863,135.29253
1511000000,95.742516,135.09335
1512000000,96.033737,135.17656
1513000000,95.105186,134.96227
1514000000,94.522179,134.63084
1515000000,93.561363,134.64525
1516000000,92.950203,134.47214
1517000000,93.274475,134.21661
1518000000,92.156448,134.15346
1519000000,92.561951,133.91762
1520000000,91.817589,133.73936
1521000000,90.497993,133.71336
1522000000,91.234978,133.57368
1523000000,90.519341,133.29393
1524000000,90.347206,133.21994
1525000000,89.264206,133.21001
1526000000,89.46199,132.89946
1527000000,88.540054,132.77864
1528000000,89.355362,132.70142
1529000000,87.202614,132.47285
1530000000,87.68615,132.28094
1531000000,87.702042,132.29889
1532000000,87.692352,132.17809
1533000000,88.235939,131.90257
1534000000,86.583954,131.80959
1535000000,86.006195,131.47661
1536000000,85.676331,131.48424
1537000000,85.624405,131.16054
1538000000,85.526604,131.16359
1539000000,84.245285,130.96181
1540000000,85.344406,130.86328
1541000000,84.078171,130.80861
1542000000,85.010696,130.60539
1543000000,84.569077,130.40234
1544000000,83.602524,130.26231
1545000000,83.248032,130.05792
1546000000,83.62989,129.96623
1547000000,83.197357,129.7865
1548000000,82.427315,129.55916
1549000000,81.876541,129.45215
1550000000,82.39505,129.55719
1551000000,81.235931,129.24625
1552000000,82.0047,129.03632
1553000000,81.355659,128.85475
1554000000,81.896828,128.96661
1555000000,80.569885,128.59969
1556000000,81.558968,128.37297
1557000000,80.548576,128.42146
1558000000,79.243851,128.09207
1559000000,79.585655,128.05269
1560000000,79.78006,127.97467
1561000000,78.726784,127.6461
1562000000,78.869232,127.38826
1563000000,79.350624,127.34934
1564000000,78.025948,127.2913
1565000000,78.735107,127.0049
1566000000,76.863045,126.87434
1567000000,76.907417,126.70415
1568000000,77.114067,126.55793
1569000000,76.713417,126.4931
1570000000,76.711586,126.33202
1571000000,76.911331,126.14271
1572000000,75.719864,126.04124
1573000000,75.738838,126.07452
1574000000,76.11515,125.79436
1575000000,75.944893,125.61046
1576000000,74.868187,125.41348
1577000000,75.702782,125.28634
1578000000,74.776108,125.13194
1579000000,74.280777,125.18551
1580000000,73.978851,124.88349
1581000000,74.029167,124.78291
1582000000,73.448624,124.56754
1583000000,73.648666,124.26862
1584000000,73.946869,124.27804
1585000000,72.541908,124.05556
1586000000,73.114204,124.11024
1587000000,72.266182,123.76058
1588000000,72.648666,123.60095
1589000000,72.294952,123.55647
1590000000,72.727676,123.47187
1591000000,71.26561,123.3475
1592000000,71.027069,123.14115
1593000000,70.943222,122.89965
1594000000,70.500099,122.86797
1595000000,70.452858,122.683
1596000000,70.563324,122.61311
1597000000,70.544846,122.36126
1598000000,70.361298,122.15771
1599000000,69.283783,122.09443
1600000000,69.639252,121.92773
1601000000,68.152657,121.63712
1602000000,69.020126,121.49826
1603000000,68.767944,121.34145
1604000000,68.551392,121.23782
1605000000,67.342659,121.16434
1606000000,67.787743,121.08321
1607000000,67.684425,120.99252
1608000000,67.958275,120.94221
1609000000,68.268089,120.51933
1610000000,67.61142,120.29753
1611000000,66.786217,120.23383
1612000000,67.137939,120.1078
1613000000,66.472366,119.97311
1614000000,66.455032,119.77065
1615000000,66.442825,119.67866
