Freq [GHz],"Simul_cang_deg(S(2,1)) [deg]",Measure_S21 Phase(°)
3.625,69.50826939,-110.96292
3.626,69.47741557,-110.92589
3.627,69.44656144,-110.78536
3.628,69.41570701,-111.09705
3.629,69.38485228,-110.95414
3.63,69.35399725,-110.95632
3.631,69.32314192,-110.9698
3.632,69.29228628,-110.88426
3.633,69.26143035,-111.18748
3.634,69.23057411,-111.25076
3.635,69.19971757,-111.1724
3.636,69.16886073,-111.01175
3.637,69.13800359,-111.28817
3.638,69.10714614,-111.26016
3.639,69.0762884,-111.39317
3.64,69.04543036,-111.4558
3.641,69.01457201,-111.40724
3.642,68.98371336,-111.46519
3.643,68.95285442,-111.31391
3.644,68.92199517,-111.5181
3.645,68.89113562,-111.53663
3.646,68.86027577,-111.45497
3.647,68.82941562,-111.47338
3.648,68.79855517,-111.65117
3.649,68.76769442,-111.73573
3.65,68.73683337,-111.70147
3.651,68.70597202,-111.44425
3.652,68.67511037,-111.70445
3.653,68.64424842,-111.64845
3.654,68.61338617,-111.82367
3.655,68.58252361,-111.70629
3.656,68.55166076,-111.79831
3.657,68.52079761,-111.87733
3.658,68.48993416,-111.6927
3.659,68.45907042,-111.85482
3.66,68.42820637,-111.81334
3.661,68.39734202,-111.87859
3.662,68.36647737,-112.1064
3.663,68.33561243,-111.75163
3.664,68.30474718,-111.96014
3.665,68.27388164,-111.95068
3.666,68.24301579,-111.96041
3.667,68.21214965,-112.26996
3.668,68.18128321,-112.13592
3.669,68.15041647,-112.22031
3.67,68.11954943,-112.35496
3.671,68.0886821,-112.24738
3.672,68.05781446,-112.08103
3.673,68.02694653,-112.36113
3.674,67.9960783,-112.39267
3.675,67.96520977,-112.49668
3.676,67.93434094,-112.31779
3.677,67.90347182,-112.49734
3.678,67.87260239,-112.41949
3.679,67.84173267,-112.39384
3.68,67.81086266,-112.41906
3.681,67.77999234,-112.53097
3.682,67.74912173,-112.63669
3.683,67.71825081,-112.65276
3.684,67.68737961,-112.46416
3.685,67.6565081,-112.53
3.686,67.6256363,-112.87652
3.687,67.5947642,-112.62746
3.688,67.5638918,-112.75438
3.689,67.53301911,-112.81672
3.69,67.50214612,-112.6317
3.691,67.47127283,-112.7997
3.692,67.44039925,-112.98898
3.693,67.40952537,-112.73505
3.694,67.37865119,-112.95322
3.695,67.34777672,-112.9252
3.696,67.31690195,-112.71876
3.697,67.28602689,-112.9783
3.698,67.25515152,-113.05096
3.699,67.22427587,-113.04639
3.7,67.19339992,-113.13
3.701,67.16252367,-112.80492
3.702,67.13164712,-113.07095
3.703,67.10077028,-113.1552
3.704,67.06989315,-113.4519
3.705,67.03901572,-113.19012
3.706,67.008138,-113.28708
3.707,66.97725997,-113.18579
3.708,66.94638166,-113.39113
3.709,66.91550305,-113.366
3.71,66.88462414,-113.4109
3.711,66.85374494,-113.43246
3.712,66.82286545,-113.45062
3.713,66.79198566,-113.44924
3.714,66.76110558,-113.54327
3.715,66.7302252,-113.67992
3.716,66.69934453,-113.51759
3.717,66.66846356,-113.70098
3.718,66.63758231,-113.79903
3.719,66.60670075,-113.72899
3.72,66.5758189,-113.74427
3.721,66.54493676,-113.59602
3.722,66.51405433,-113.88192
3.723,66.4831716,-113.88474
3.724,66.45228858,-113.83122
3.725,66.42140527,-113.80921
3.726,66.39052166,-113.87317
3.727,66.35963776,-113.98302
3.728,66.32875356,-113.87807
3.729,66.29786908,-113.83511
3.73,66.2669843,-114.05364
3.731,66.23609923,-114.09114
3.732,66.20521386,-113.98777
3.733,66.17432821,-114.2942
3.734,66.14344226,-114.13633
3.735,66.11255602,-114.19526
3.736,66.08166948,-114.28639
3.737,66.05078266,-114.29745
3.738,66.01989554,-114.3834
3.739,65.98900814,-114.23109
3.74,65.95812044,-114.26054
3.741,65.92723244,-114.40942
3.742,65.89634416,-114.43916
3.743,65.86545559,-114.5378
3.744,65.83456672,-114.47964
3.745,65.80367757,-114.44696
3.746,65.77278812,-114.49862
3.747,65.74189838,-114.61874
3.748,65.71100835,-114.57994
3.749,65.68011803,-114.60799
3.75,65.64922743,-114.65201
3.751,65.61833653,-114.67304
3.752,65.58744534,-114.69481
3.753,65.55655386,-114.70135
3.754,65.52566209,-114.84464
3.755,65.49477003,-114.71177
3.756,65.46387768,-114.77402
3.757,65.43298504,-114.82947
3.758,65.40209211,-114.86519
3.759,65.37119889,-114.8764
3.76,65.34030538,-114.99793
3.761,65.30941159,-115.03497
3.762,65.2785175,-114.97576
3.763,65.24762313,-115.00443
3.764,65.21672846,-115.09158
3.765,65.18583351,-114.99979
3.766,65.15493827,-115.18346
3.767,65.12404274,-115.07036
3.768,65.09314692,-115.15381
3.769,65.06225082,-115.34934
3.77,65.03135442,-115.39464
3.771,65.00045774,-115.16138
3.772,64.96956077,-115.21953
3.773,64.93866352,-115.29729
3.774,64.90776597,-115.29526
3.775,64.87686814,-115.34074
3.776,64.84597002,-115.36646
3.777,64.81507162,-115.48618
3.778,64.78417292,-115.3559
3.779,64.75327394,-115.64416
3.78,64.72237468,-115.46767
3.781,64.69147512,-115.55389
3.782,64.66057528,-115.7163
3.783,64.62967515,-115.59271
3.784,64.59877474,-115.676
3.785,64.56787404,-115.65891
3.786,64.53697306,-115.77352
3.787,64.50607179,-115.77378
3.788,64.47517023,-115.8144
3.789,64.44426839,-115.95634
3.79,64.41336626,-115.94152
3.791,64.38246385,-115.9114
3.792,64.35156115,-116.06658
3.793,64.32065816,-115.9925
3.794,64.28975489,-115.7599
3.795,64.25885134,-116.01265
3.796,64.2279475,-116.15369
3.797,64.19704338,-116.05643
3.798,64.16613897,-116.19531
3.799,64.13523428,-116.11428
3.8,64.1043293,-116.38813
3.801,64.07342404,-116.29646
3.802,64.0425185,-116.41939
3.803,64.01161267,-116.25523
3.804,63.98070656,-116.31657
3.805,63.94980017,-116.53942
3.806,63.91889349,-116.33418
3.807,63.88798653,-116.31453
3.808,63.85707928,-116.5661
3.809,63.82617175,-116.53548
3.81,63.79526394,-116.62577
3.811,63.76435585,-116.62493
3.812,63.73344748,-116.42773
3.813,63.70253882,-116.50457
3.814,63.67162988,-116.59282
3.815,63.64072065,-116.6368
3.816,63.60981115,-116.62495
3.817,63.57890136,-116.64653
3.818,63.5479913,-116.87527
3.819,63.51708095,-116.67355
3.82,63.48617031,-117.0236
3.821,63.4552594,-116.9708
3.822,63.42434821,-116.91074
3.823,63.39343673,-116.94821
3.824,63.36252498,-116.98976
3.825,63.33161294,-117.18169
3.826,63.30070063,-117.00555
3.827,63.26978803,-117.06308
3.828,63.23887515,-117.22054
3.829,63.20796199,-117.20243
3.83,63.17704856,-117.32764
3.831,63.14613484,-117.17613
3.832,63.11522084,-117.36309
3.833,63.08430656,-117.22063
3.834,63.05339201,-117.2982
3.835,63.02247717,-117.35992
3.836,62.99156206,-117.43405
3.837,62.96064666,-117.26627
3.838,62.92973099,-117.18631
3.839,62.89881504,-117.41945
3.84,62.86789881,-117.39352
3.841,62.8369823,-117.33859
3.842,62.80606552,-117.4487
3.843,62.77514845,-117.53957
3.844,62.74423111,-117.73679
3.845,62.71331349,-117.44655
3.846,62.68239559,-117.47461
3.847,62.65147741,-117.73024
3.848,62.62055896,-117.72601
3.849,62.58964023,-117.73468
3.85,62.55872122,-118.00417
3.851,62.52780194,-117.8018
3.852,62.49688238,-117.7881
3.853,62.46596254,-118.01455
3.854,62.43504243,-117.80671
3.855,62.40412204,-118.04407
3.856,62.37320137,-118.05027
3.857,62.34228043,-118.14141
3.858,62.31135921,-117.98055
3.859,62.28043772,-117.99592
3.86,62.24951595,-118.16476
3.861,62.2185939,-118.10486
3.862,62.18767158,-118.32072
3.863,62.15674899,-118.08325
3.864,62.12582612,-118.22552
3.865,62.09490297,-118.31639
3.866,62.06397956,-118.44675
3.867,62.03305586,-118.31601
3.868,62.00213189,-118.26675
3.869,61.97120765,-118.3837
3.87,61.94028314,-118.47073
3.871,61.90935835,-118.44753
3.872,61.87843328,-118.58336
3.873,61.84750795,-118.54554
3.874,61.81658234,-118.44638
3.875,61.78565645,-118.59869
3.876,61.7547303,-118.60165
3.877,61.72380387,-118.62327
3.878,61.69287717,-118.44434
3.879,61.66195019,-118.67179
3.88,61.63102295,-118.77629
3.881,61.60009543,-118.65546
3.882,61.56916764,-118.74259
3.883,61.53823957,-118.81643
3.884,61.50731124,-118.85472
3.885,61.47638263,-119.02807
3.886,61.44545375,-118.9257
3.887,61.41452461,-118.94109
3.888,61.38359519,-118.83092
3.889,61.3526655,-119.08346
3.89,61.32173553,-119.00629
3.891,61.2908053,-119.12177
3.892,61.2598748,-119.02721
3.893,61.22894403,-119.18821
3.894,61.19801299,-119.13226
3.895,61.16708167,-119.33244
3.896,61.13615009,-119.27982
3.897,61.10521824,-119.36306
3.898,61.07428612,-119.34968
3.899,61.04335373,-119.36885
3.9,61.01242107,-119.44993
3.901,60.98148814,-119.42751
3.902,60.95055494,-119.48644
3.903,60.91962148,-119.59302
3.904,60.88868774,-119.50004
3.905,60.85775374,-119.5304
3.906,60.82681947,-119.41138
3.907,60.79588493,-119.38492
3.908,60.76495013,-119.73048
3.909,60.73401505,-119.64713
3.91,60.70307971,-119.88844
3.911,60.67214411,-119.82338
3.912,60.64120823,-119.67904
3.913,60.61027209,-119.90407
3.914,60.57933568,-119.7579
3.915,60.54839901,-119.71042
3.916,60.51746206,-119.8079
3.917,60.48652486,-119.86536
3.918,60.45558738,-119.95759
3.919,60.42464964,-119.87862
3.92,60.39371164,-120.10121
3.921,60.36277337,-120.02626
3.922,60.33183483,-120.15663
3.923,60.30089603,-120.04207
3.924,60.26995697,-120.02701
3.925,60.23901764,-120.31179
3.926,60.20807804,-120.09497
3.927,60.17713818,-120.19249
3.928,60.14619806,-120.35087
3.929,60.11525767,-120.22166
3.93,60.08431702,-120.19415
3.931,60.05337611,-120.28615
3.932,60.02243493,-120.57294
3.933,59.99149349,-120.41142
3.934,59.96055178,-120.43304
3.935,59.92960981,-120.38285
3.936,59.89866758,-120.39168
3.937,59.86772509,-120.50456
3.938,59.83678233,-120.55922
3.939,59.80583931,-120.7613
3.94,59.77489603,-120.65578
3.941,59.74395249,-120.79027
3.942,59.71300869,-120.73835
3.943,59.68206462,-120.89223
3.944,59.6511203,-120.66282
3.945,59.62017571,-120.89343
3.946,59.58923086,-120.84087
3.947,59.55828575,-120.8518
3.948,59.52734038,-121.03527
3.949,59.49639475,-121.14281
3.95,59.46544886,-121.05122
3.951,59.43450271,-121.15759
3.952,59.4035563,-121.12569
3.953,59.37260963,-121.0675
3.954,59.3416627,-120.99359
3.955,59.31071551,-121.26234
3.956,59.27976806,-121.04483
3.957,59.24882035,-121.36347
3.958,59.21787239,-121.16051
3.959,59.18692416,-121.51727
3.96,59.15597568,-121.21594
3.961,59.12502694,-121.4397
3.962,59.09407794,-121.42799
3.963,59.06312868,-121.42996
3.964,59.03217917,-121.41922
3.965,59.0012294,-121.36705
3.966,58.97027937,-121.54237
3.967,58.93932908,-121.47362
3.968,58.90837854,-121.77326
3.969,58.87742774,-121.69187
3.97,58.84647668,-121.66158
3.971,58.81552537,-121.82685
3.972,58.7845738,-121.84873
3.973,58.75362197,-121.83157
3.974,58.72266989,-122.00115
3.975,58.69171756,-121.82777
3.976,58.66076497,-121.86555
3.977,58.62981212,-121.93498
3.978,58.59885902,-121.87457
3.979,58.56790566,-122.01554
3.98,58.53695205,-122.09708
3.981,58.50599819,-121.93742
3.982,58.47504407,-122.01254
3.983,58.44408969,-122.2197
3.984,58.41313507,-122.15108
3.985,58.38218019,-122.12687
3.986,58.35122505,-122.23093
3.987,58.32026966,-122.2971
3.988,58.28931402,-122.36279
3.989,58.25835813,-122.28571
3.99,58.22740199,-122.14116
3.991,58.19644559,-122.16456
3.992,58.16548894,-122.41602
3.993,58.13453203,-122.42966
3.994,58.10357488,-122.55287
3.995,58.07261747,-122.48643
3.996,58.04165982,-122.44444
3.997,58.01070191,-122.61263
3.998,57.97974375,-122.55621
3.999,57.94878534,-122.55787
4,57.91782668,-122.81641
4.001,57.88686777,-122.60632
4.002,57.8559086,-122.58932
4.003,57.82494919,-122.70325
4.004,57.79398953,-122.85851
4.005,57.76302962,-122.79491
4.006,57.73206946,-122.7633
4.007,57.70110905,-122.78738
4.008,57.67014839,-122.83177
4.009,57.63918748,-122.97978
4.01,57.60822632,-122.98204
4.011,57.57726492,-122.99847
4.012,57.54630327,-122.98286
4.013,57.51534137,-123.28779
4.014,57.48437922,-123.02967
4.015,57.45341682,-123.17211
4.016,57.42245418,-123.30383
4.017,57.39149128,-123.20706
4.018,57.36052815,-123.16605
4.019,57.32956476,-123.32536
4.02,57.29860113,-123.27687
4.021,57.26763725,-123.12905
4.022,57.23667313,-123.20205
4.023,57.20570876,-123.31048
4.024,57.17474414,-123.31644
4.025,57.14377928,-123.45366
4.026,57.11281417,-123.41794
4.027,57.08184882,-123.32378
4.028,57.05088322,-123.60272
4.029,57.01991738,-123.69089
4.03,56.9889513,-123.55042
4.031,56.95798497,-123.49191
4.032,56.92701839,-123.60916
4.033,56.89605157,-123.74403
4.034,56.86508451,-123.63226
4.035,56.8341172,-123.62644
4.036,56.80314965,-123.96368
4.037,56.77218186,-123.80751
4.038,56.74121383,-123.89197
4.039,56.71024555,-124.0223
4.04,56.67927703,-123.59663
4.041,56.64830827,-124.00465
4.042,56.61733926,-123.92303
4.043,56.58637002,-124.05379
4.044,56.55540053,-123.84644
4.045,56.5244308,-123.8922
4.046,56.49346083,-124.08586
4.047,56.46249062,-124.11159
4.048,56.43152017,-124.07843
4.049,56.40054948,-124.03311
4.05,56.36957854,-124.21299
4.051,56.33860737,-124.25917
4.052,56.30763596,-124.22286
4.053,56.2766643,-124.16604
4.054,56.24569241,-124.31466
4.055,56.21472028,-124.19913
4.056,56.18374791,-124.47572
4.057,56.1527753,-124.33748
4.058,56.12180246,-124.61249
4.059,56.09082937,-124.58839
4.06,56.05985605,-124.52831
4.061,56.02888248,-124.64276
4.062,55.99790868,-124.62978
4.063,55.96693465,-124.79372
4.064,55.93596037,-124.60665
4.065,55.90498586,-124.34856
4.066,55.87401111,-124.83132
4.067,55.84303613,-124.65587
4.068,55.81206091,-124.86282
4.069,55.78108545,-124.81848
4.07,55.75010975,-125.03915
4.071,55.71913383,-124.88519
4.072,55.68815766,-124.77196
4.073,55.65718126,-124.89866
4.074,55.62620462,-124.93628
4.075,55.59522775,-124.99614
4.076,55.56425065,-125.03984
4.077,55.53327331,-125.13888
4.078,55.50229574,-125.06403
4.079,55.47131793,-125.08971
4.08,55.44033989,-125.0073
4.081,55.40936161,-125.13019
4.082,55.3783831,-125.23047
4.083,55.34740436,-125.21365
4.084,55.31642539,-125.34442
4.085,55.28544618,-125.25753
4.086,55.25446674,-125.49435
4.087,55.22348707,-125.46402
4.088,55.19250717,-125.43523
4.089,55.16152703,-125.51022
4.09,55.13054666,-125.55207
4.091,55.09956607,-125.46468
4.092,55.06858524,-125.43274
4.093,55.03760418,-125.55194
4.094,55.00662288,-125.56732
4.095,54.97564136,-125.69943
4.096,54.94465961,-125.62061
4.097,54.91367763,-125.69909
4.098,54.88269542,-125.69382
4.099,54.85171298,-125.74473
4.1,54.82073031,-125.90071
4.101,54.78974741,-125.882
4.102,54.75876428,-125.872
4.103,54.72778092,-125.88634
4.104,54.69679734,-125.74832
4.105,54.66581353,-126.03497
4.106,54.63482948,-126.05244
4.107,54.60384521,-125.9816
4.108,54.57286072,-125.93204
4.109,54.54187599,-125.93748
4.11,54.51089104,-126.07249
4.111,54.47990587,-126.13961
4.112,54.44892046,-126.27765
4.113,54.41793483,-126.19704
4.114,54.38694898,-126.07748
4.115,54.35596289,-126.53906
4.116,54.32497659,-126.19493
4.117,54.29399005,-126.32464
4.118,54.26300329,-126.0825
4.119,54.23201631,-126.35032
4.12,54.2010291,-126.2695
4.121,54.17004167,-126.53408
4.122,54.13905401,-126.39305
4.123,54.10806613,-126.54674
4.124,54.07707803,-126.51849
4.125,54.0460897,-126.46479
4.126,54.01510115,-126.67667
4.127,53.98411237,-126.76364
4.128,53.95312337,-126.66158
4.129,53.92213415,-126.46612
4.13,53.89114471,-126.62042
4.131,53.86015505,-126.87216
4.132,53.82916516,-126.68208
4.133,53.79817505,-126.65481
4.134,53.76718472,-126.80199
4.135,53.73619417,-126.87239
4.136,53.7052034,-126.84758
4.137,53.6742124,-126.86238
4.138,53.64322119,-126.71161
4.139,53.61222976,-126.98917
4.14,53.5812381,-127.00725
4.141,53.55024623,-126.95644
4.142,53.51925414,-126.99764
4.143,53.48826183,-127.01321
4.144,53.45726929,-126.92422
4.145,53.42627654,-127.00487
4.146,53.39528357,-127.27118
4.147,53.36429039,-127.19917
4.148,53.33329698,-127.24426
4.149,53.30230336,-127.37148
4.15,53.27130952,-127.36308
4.151,53.24031546,-127.26662
4.152,53.20932118,-127.20342
4.153,53.17832669,-127.45479
4.154,53.14733198,-127.40979
4.155,53.11633706,-127.46146
4.156,53.08534191,-127.68554
4.157,53.05434656,-127.57516
4.158,53.02335098,-127.40277
4.159,52.99235519,-127.59962
4.16,52.96135919,-127.42516
4.161,52.93036297,-127.50571
4.162,52.89936653,-127.57055
4.163,52.86836989,-127.50371
4.164,52.83737302,-127.62874
4.165,52.80637594,-127.70992
4.166,52.77537865,-127.75487
4.167,52.74438115,-127.69593
4.168,52.71338343,-127.82674
4.169,52.6823855,-127.9089
4.17,52.65138736,-127.90385
4.171,52.620389,-127.91391
4.172,52.58939043,-127.95161
4.173,52.55839165,-127.98335
4.174,52.52739266,-127.80829
4.175,52.49639345,-128.0361
4.176,52.46539404,-128.08548
4.177,52.43439441,-128.15765
4.178,52.40339457,-127.89787
4.179,52.37239452,-128.16106
4.18,52.34139426,-128.11348
4.181,52.31039379,-128.28308
4.182,52.27939311,-128.14285
4.183,52.24839223,-128.20836
4.184,52.21739113,-128.23099
4.185,52.18638982,-128.21223
4.186,52.1553883,-128.44516
4.187,52.12438658,-128.37863
4.188,52.09338465,-128.29807
4.189,52.0623825,-128.3373
4.19,52.03138015,-128.4238
4.191,52.0003776,-128.65645
4.192,51.96937483,-128.35594
4.193,51.93837186,-128.47772
4.194,51.90736868,-128.58727
4.195,51.8763653,-128.57309
4.196,51.8453617,-128.55582
4.197,51.81435791,-128.65654
4.198,51.7833539,-128.77498
4.199,51.75234969,-128.74133
4.2,51.72134528,-128.78795
4.201,51.69034066,-128.95399
4.202,51.65933583,-128.79845
4.203,51.6283308,-128.74956
4.204,51.59732556,-128.92151
4.205,51.56632013,-128.89001
4.206,51.53531448,-129.08679
4.207,51.50430864,-128.94571
4.208,51.47330259,-129.07468
4.209,51.44229633,-129.16306
4.21,51.41128988,-128.8049
4.211,51.38028322,-129.20723
4.212,51.34927636,-129.14331
4.213,51.31826929,-129.01605
4.214,51.28726203,-129.12811
4.215,51.25625456,-129.05125
4.216,51.22524689,-129.29694
4.217,51.19423902,-129.25706
4.218,51.16323095,-129.22171
4.219,51.13222268,-129.21474
4.22,51.10121421,-129.3484
4.221,51.07020553,-129.46834
4.222,51.03919666,-129.52597
4.223,51.00818759,-129.50676
4.224,50.97717832,-129.55284
4.225,50.94616885,-129.43327
4.226,50.91515918,-129.5806
4.227,50.88414931,-129.63329
4.228,50.85313924,-129.57532
4.229,50.82212898,-129.65082
4.23,50.79111852,-129.63824
4.231,50.76010786,-129.73918
4.232,50.729097,-129.83176
4.233,50.69808595,-129.7637
4.234,50.66707469,-129.63408
4.235,50.63606325,-129.84395
4.236,50.6050516,-129.92535
4.237,50.57403976,-129.85493
4.238,50.54302773,-129.9886
4.239,50.51201549,-129.85783
4.24,50.48100307,-129.97849
4.241,50.44999044,-130.1037
4.242,50.41897763,-130.05669
4.243,50.38796462,-129.97908
4.244,50.35695141,-130.20067
4.245,50.32593801,-130.14003
4.246,50.29492442,-130.06302
4.247,50.26391063,-130.01041
4.248,50.23289665,-130.00528
4.249,50.20188247,-130.16452
4.25,50.17086811,-130.27625
4.251,50.13985355,-130.14621
4.252,50.1088388,-130.34198
4.253,50.07782386,-130.20985
4.254,50.04680872,-130.31352
4.255,50.01579339,-130.38649
4.256,49.98477788,-130.5097
4.257,49.95376217,-130.53587
4.258,49.92274627,-130.39162
4.259,49.89173018,-130.65221
4.26,49.8607139,-130.51945
4.261,49.82969743,-130.59798
4.262,49.79868077,-130.54672
4.263,49.76766392,-130.69138
4.264,49.73664689,-130.5352
4.265,49.70562966,-130.63821
4.266,49.67461225,-130.83209
4.267,49.64359464,-130.81839
4.268,49.61257685,-130.74123
4.269,49.58155887,-130.73274
4.27,49.55054071,-130.84901
4.271,49.51952235,-130.91029
4.272,49.48850381,-130.99333
4.273,49.45748508,-131.02679
4.274,49.42646617,-130.91084
4.275,49.39544707,-130.89877
4.276,49.36442778,-131.03658
4.277,49.33340831,-131.14844
4.278,49.30238865,-130.97375
4.279,49.27136881,-131.09784
4.28,49.24034879,-131.03474
4.281,49.20932857,-131.11438
4.282,49.17830818,-131.18787
4.283,49.1472876,-131.11797
4.284,49.11626683,-131.17009
4.285,49.08524588,-131.2388
4.286,49.05422475,-131.35303
4.287,49.02320344,-131.28174
4.288,48.99218194,-131.37044
4.289,48.96116026,-131.4201
4.29,48.9301384,-131.40283
4.291,48.89911636,-131.37726
4.292,48.86809413,-131.33264
4.293,48.83707173,-131.37358
4.294,48.80604914,-131.60382
4.295,48.77502637,-131.62233
4.296,48.74400342,-131.55209
4.297,48.71298029,-131.63809
4.298,48.68195698,-131.63025
4.299,48.65093349,-131.71802
4.3,48.61990982,-131.76457
4.301,48.58888597,-131.85046
4.302,48.55786195,-131.75102
4.303,48.52683774,-131.82233
4.304,48.49581336,-131.91647
4.305,48.46478879,-131.80412
4.306,48.43376405,-131.79134
4.307,48.40273913,-131.85275
4.308,48.37171404,-131.98108
4.309,48.34068876,-131.98541
4.31,48.30966331,-132.05309
4.311,48.27863769,-132.06628
4.312,48.24761188,-132.14169
4.313,48.2165859,-132.08168
4.314,48.18555975,-132.08556
4.315,48.15453342,-131.92891
4.316,48.12350691,-132.14487
4.317,48.09248023,-132.12738
4.318,48.06145338,-132.33969
4.319,48.03042635,-132.23625
4.32,47.99939914,-132.21822
4.321,47.96837177,-132.24934
4.322,47.93734422,-132.35451
4.323,47.90631649,-132.35493
4.324,47.87528859,-132.24768
4.325,47.84426052,-132.39374
4.326,47.81323228,-132.37784
4.327,47.78220386,-132.39392
4.328,47.75117528,-132.57927
4.329,47.72014652,-132.3416
4.33,47.68911759,-132.5766
4.331,47.65808848,-132.56241
4.332,47.62705921,-132.65782
4.333,47.59602977,-132.57703
4.334,47.56500016,-132.75323
4.335,47.53397037,-132.77611
4.336,47.50294042,-132.70091
4.337,47.47191029,-132.71564
4.338,47.44088,-132.6376
4.339,47.40984954,-132.76245
4.34,47.37881891,-132.64928
4.341,47.34778811,-132.91985
4.342,47.31675715,-132.81464
4.343,47.28572601,-133.01205
4.344,47.25469471,-132.90251
4.345,47.22366324,-133.16385
4.346,47.1926316,-133.117
4.347,47.1615998,-133.08957
4.348,47.13056783,-133.25618
4.349,47.09953569,-133.08803
4.35,47.06850339,-133.18797
4.351,47.03747093,-133.2641
4.352,47.00643829,-133.25401
4.353,46.97540549,-133.00673
4.354,46.94437253,-133.17467
4.355,46.9133394,-133.24382
4.356,46.88230611,-133.49791
4.357,46.85127266,-133.49059
4.358,46.82023904,-133.26794
4.359,46.78920525,-133.37923
4.36,46.75817131,-133.4068
4.361,46.7271372,-133.5784
4.362,46.69610293,-133.42477
4.363,46.66506849,-133.66391
4.364,46.6340339,-133.47528
4.365,46.60299914,-133.54726
4.366,46.57196422,-133.60487
4.367,46.54092914,-133.58673
4.368,46.5098939,-133.69565
4.369,46.47885849,-133.63292
4.37,46.44782293,-133.64925
4.371,46.41678721,-133.77051
4.372,46.38575132,-133.65096
4.373,46.35471528,-133.78496
4.374,46.32367908,-134.02214
4.375,46.29264272,-133.67973
4.376,46.2616062,-133.90829
4.377,46.23056952,-133.77029
4.378,46.19953269,-133.89584
4.379,46.16849569,-134.04503
4.38,46.13745854,-133.90605
4.381,46.10642123,-133.88191
4.382,46.07538377,-133.77011
4.383,46.04434615,-134.10066
4.384,46.01330837,-134.09819
4.385,45.98227043,-134.20602
4.386,45.95123234,-134.2077
4.387,45.92019409,-134.34581
4.388,45.88915569,-134.41066
4.389,45.85811713,-134.40778
4.39,45.82707842,-134.47777
4.391,45.79603956,-134.35359
4.392,45.76500054,-134.42043
4.393,45.73396136,-134.29988
4.394,45.70292203,-134.39233
4.395,45.67188255,-134.4113
4.396,45.64084292,-134.38052
4.397,45.60980313,-134.38478
4.398,45.57876319,-134.49628
4.399,45.5477231,-134.49734
4.4,45.51668285,-134.52736
4.401,45.48564246,-134.60316
4.402,45.45460191,-134.63689
4.403,45.42356121,-134.7406
4.404,45.39252036,-134.61508
4.405,45.36147936,-134.66327
4.406,45.33043821,-134.7812
4.407,45.29939691,-134.69191
4.408,45.26835546,-134.84874
4.409,45.23731386,-134.73853
4.41,45.20627212,-134.78615
4.411,45.17523022,-134.86371
4.412,45.14418817,-134.85934
4.413,45.11314598,-134.84569
4.414,45.08210364,-135.05611
4.415,45.05106115,-135.02602
4.416,45.02001851,-135.02658
4.417,44.98897573,-135.13316
4.418,44.9579328,-135.15639
4.419,44.92688972,-135.14922
4.42,44.8958465,-135.2684
4.421,44.86480313,-135.14035
4.422,44.83375961,-135.24973
4.423,44.80271595,-135.15254
4.424,44.77167215,-135.3107
4.425,44.7406282,-135.24094
4.426,44.7095841,-135.27856
4.427,44.67853986,-135.36533
4.428,44.64749548,-135.18842
4.429,44.61645095,-135.31311
4.43,44.58540628,-135.27052
4.431,44.55436147,-135.57416
4.432,44.52331652,-135.45345
4.433,44.49227142,-135.4398
4.434,44.46122618,-135.508
4.435,44.43018079,-135.52405
4.436,44.39913527,-135.69379
4.437,44.3680896,-135.60744
4.438,44.3370438,-135.59589
4.439,44.30599785,-135.5564
4.44,44.27495176,-135.73778
4.441,44.24390553,-135.7166
4.442,44.21285917,-135.82741
4.443,44.18181266,-135.7881
4.444,44.15076601,-135.6433
4.445,44.11971923,-135.77702
4.446,44.0886723,-136.03683
4.447,44.05762524,-135.81107
4.448,44.02657804,-135.97299
4.449,43.9955307,-135.97574
4.45,43.96448322,-136.01125
4.451,43.93343561,-135.91031
4.452,43.90238786,-136.1097
4.453,43.87133997,-136.19876
4.454,43.84029195,-136.02911
4.455,43.80924379,-136.15617
4.456,43.77819549,-136.19814
4.457,43.74714706,-136.1212
4.458,43.71609849,-136.34012
4.459,43.68504979,-136.26781
4.46,43.65400095,-136.22461
4.461,43.62295198,-136.34679
4.462,43.59190288,-136.29109
4.463,43.56085364,-136.17696
4.464,43.52980427,-136.34926
4.465,43.49875476,-136.4919
4.466,43.46770512,-136.33847
4.467,43.43665535,-136.4599
4.468,43.40560545,-136.37172
4.469,43.37455542,-136.49615
4.47,43.34350525,-136.54787
4.471,43.31245495,-136.52698
4.472,43.28140452,-136.70343
4.473,43.25035396,-136.48904
4.474,43.21930327,-136.63223
4.475,43.18825245,-136.56024
4.476,43.1572015,-136.68134
4.477,43.12615042,-136.79298
4.478,43.09509921,-136.69582
4.479,43.06404787,-136.73123
4.48,43.0329964,-136.98878
4.481,43.00194481,-136.95473
4.482,42.97089308,-136.76216
4.483,42.93984123,-136.9445
4.484,42.90878925,-136.72026
4.485,42.87773714,-136.93402
4.486,42.84668491,-136.94846
4.487,42.81563255,-136.9437
4.488,42.78458006,-137.19753
4.489,42.75352745,-137.06686
4.49,42.72247471,-136.97658
4.491,42.69142185,-137.092
4.492,42.66036886,-137.1127
4.493,42.62931574,-137.12152
4.494,42.5982625,-137.29399
4.495,42.56720914,-137.26653
4.496,42.53615565,-137.08432
4.497,42.50510204,-137.1673
