Freq,S11M,S22M,S33M,S44M,S11H,S22H,S33H,S44H
3.346,-7.4664063,-8.0384331,-3.0306582,-13.254769,-8.289641569,-8.587265727,-3.25091691,-9.516018787
3.347,-7.4722872,-8.0322838,-3.0211639,-13.224319,-8.266942514,-8.608940716,-3.257569818,-9.496063208
3.348,-7.4547186,-8.0471239,-3.0243559,-13.267028,-8.244302385,-8.630666538,-3.264281611,-9.476140087
3.349,-7.401792,-8.0849895,-3.0334532,-13.295668,-8.221721323,-8.652442505,-3.27105256,-9.456249613
3.35,-7.4346433,-8.0769367,-3.0093403,-13.277416,-8.199199468,-8.674267908,-3.277882931,-9.436391975
3.351,-7.4311652,-8.1161919,-3.0466366,-13.282216,-8.176736961,-8.696142021,-3.284772993,-9.416567362
3.352,-7.404346,-8.1470308,-3.0344968,-13.288439,-8.154333942,-8.718064096,-3.291723015,-9.396775962
3.353,-7.4065943,-8.1684704,-3.0614209,-13.300338,-8.131990551,-8.740033365,-3.298733263,-9.377017966
3.354,-7.4129529,-8.1537437,-3.0647519,-13.33136,-8.109706926,-8.762049043,-3.305804007,-9.357293563
3.355,-7.3967643,-8.1886139,-3.0761709,-13.308175,-8.087483207,-8.784110321,-3.312935512,-9.337602944
3.356,-7.4180121,-8.1891394,-3.0448115,-13.324596,-8.065319532,-8.80621637,-3.320128047,-9.317946299
3.357,-7.3474674,-8.2373123,-3.0692766,-13.336485,-8.043216039,-8.828366341,-3.327381879,-9.298323819
3.358,-7.3539772,-8.2354584,-3.070652,-13.33869,-8.021172866,-8.850559362,-3.334697273,-9.278735695
3.359,-7.3849454,-8.2663012,-3.093992,-13.327337,-7.99919015,-8.872794542,-3.342074498,-9.259182119
3.36,-7.3099232,-8.2810383,-3.0694635,-13.418832,-7.977268027,-8.895070965,-3.349513818,-9.239663282
3.361,-7.2942767,-8.2753096,-3.0487339,-13.36265,-7.955406635,-8.917387694,-3.357015499,-9.220179376
3.362,-7.3142371,-8.3057966,-3.0850532,-13.373824,-7.933606108,-8.939743769,-3.364579808,-9.200730593
3.363,-7.2268696,-8.349556,-3.085427,-13.404118,-7.911866581,-8.962138209,-3.372207009,-9.181317125
3.364,-7.2506042,-8.3621607,-3.0859261,-13.350754,-7.89018819,-8.984570006,-3.379897367,-9.161939164
3.365,-7.2436028,-8.3866158,-3.1071525,-13.412118,-7.868571069,-9.007038133,-3.387651146,-9.142596904
3.366,-7.2539449,-8.3800087,-3.0905969,-13.430407,-7.847015351,-9.029541535,-3.395468611,-9.123290538
3.367,-7.2260094,-8.3901482,-3.0625126,-13.40213,-7.825521169,-9.052079137,-3.403350024,-9.104020257
3.368,-7.2064242,-8.4141579,-3.084465,-13.429376,-7.804088657,-9.074649836,-3.41129565,-9.084786255
3.369,-7.2595549,-8.453455,-3.1237755,-13.432093,-7.782717945,-9.097252506,-3.41930575,-9.065588726
3.37,-7.225872,-8.4885387,-3.1275837,-13.489502,-7.761409165,-9.119885997,-3.427380587,-9.046427862
3.371,-7.1912527,-8.5055208,-3.1163452,-13.457938,-7.740162449,-9.142549132,-3.435520422,-9.027303858
3.372,-7.1475048,-8.4926319,-3.109462,-13.455949,-7.718977925,-9.165240709,-3.443725517,-9.008216906
3.373,-7.1733637,-8.511919,-3.1277926,-13.453843,-7.697855724,-9.187959501,-3.451996132,-8.989167201
3.374,-7.1552401,-8.5730705,-3.1514995,-13.472009,-7.676795974,-9.210704255,-3.460332527,-8.970154935
3.375,-7.1535454,-8.5822487,-3.1303201,-13.513537,-7.655798804,-9.23347369,-3.468734962,-8.951180303
3.376,-7.1466455,-8.6131773,-3.1395726,-13.492208,-7.634864341,-9.2562665,-3.477203695,-8.932243498
3.377,-7.1223011,-8.6442108,-3.1653922,-13.506253,-7.613992712,-9.279081351,-3.485738985,-8.913344714
3.378,-7.1392798,-8.6659546,-3.1728704,-13.470266,-7.593184043,-9.301916882,-3.494341089,-8.894484145
3.379,-7.0913553,-8.654315,-3.1700537,-13.522846,-7.572438459,-9.324771707,-3.503010265,-8.875661984
3.38,-7.073699,-8.6900978,-3.1711876,-13.555578,-7.551756085,-9.347644408,-3.511746767,-8.856878425
3.381,-7.0698738,-8.6840963,-3.1870749,-13.576247,-7.531137045,-9.370533542,-3.520550853,-8.838133662
3.382,-7.0620303,-8.7115326,-3.1648586,-13.551519,-7.510581461,-9.393437639,-3.529422777,-8.819427888
3.383,-7.0449529,-8.7598515,-3.2026494,-13.557193,-7.490089457,-9.416355196,-3.538362792,-8.800761297
3.384,-6.9970303,-8.7586641,-3.2074914,-13.580421,-7.469661154,-9.439284686,-3.547371153,-8.782134082
3.385,-6.99891,-8.768733,-3.2039671,-13.601702,-7.449296673,-9.462224551,-3.556448111,-8.763546437
3.386,-7.0538154,-8.8125906,-3.2248595,-13.584579,-7.428996133,-9.485173204,-3.565593919,-8.744998554
3.387,-6.9969358,-8.8486834,-3.2256584,-13.63448,-7.408759653,-9.508129029,-3.574808827,-8.726490627
3.388,-7.0212989,-8.8578959,-3.2206895,-13.621652,-7.388587353,-9.53109038,-3.584093086,-8.708022848
3.389,-6.9333849,-8.8502626,-3.2105672,-13.658476,-7.368479348,-9.554055583,-3.593446945,-8.68959541
3.39,-6.9731617,-8.8938475,-3.2283816,-13.679125,-7.348435756,-9.577022932,-3.602870651,-8.671208506
3.391,-6.9535837,-8.9128914,-3.2507768,-13.690358,-7.328456693,-9.599990691,-3.612364453,-8.652862328
3.392,-6.9318132,-8.9401026,-3.2045338,-13.652569,-7.308542273,-9.622957097,-3.621928597,-8.634557068
3.393,-6.8944988,-8.8945856,-3.2162063,-13.690517,-7.28869261,-9.645920352,-3.631563328,-8.616292918
3.394,-6.8994894,-8.9775372,-3.2325823,-13.686953,-7.268907816,-9.66887863,-3.641268891,-8.59807007
3.395,-6.8644781,-8.9450064,-3.2426043,-13.718338,-7.249188004,-9.691830076,-3.65104553,-8.579888714
3.396,-6.8591399,-9.0008612,-3.2384357,-13.723609,-7.229533284,-9.7147728,-3.660893487,-8.561749043
3.397,-6.8986354,-9.0064535,-3.2456493,-13.728781,-7.209943767,-9.737704884,-3.670813004,-8.543651246
3.398,-6.8426437,-9.0549545,-3.2848325,-13.756292,-7.190419561,-9.760624379,-3.68080432,-8.525595514
3.399,-6.8037519,-9.0609341,-3.2712753,-13.7607,-7.170960775,-9.783529304,-3.690867677,-8.507582037
3.4,-6.8528304,-9.05655,-3.2401726,-13.729822,-7.151567515,-9.806417647,-3.701003311,-8.489611006
3.401,-6.8380156,-9.0666361,-3.2694297,-13.724683,-7.132239888,-9.829287365,-3.711211461,-8.471682608
3.402,-6.8147764,-9.1241064,-3.3057082,-13.76824,-7.112977997,-9.852136384,-3.721492362,-8.453797034
3.403,-6.7957864,-9.1374083,-3.3005719,-13.824992,-7.093781948,-9.874962599,-3.731846249,-8.435954472
3.404,-6.8182931,-9.1914864,-3.3264861,-13.822289,-7.074651842,-9.897763872,-3.742273355,-8.41815511
3.405,-6.7848907,-9.179636,-3.3018861,-13.832874,-7.055587781,-9.920538036,-3.752773914,-8.400399136
3.406,-6.7277474,-9.1783581,-3.2882211,-13.83722,-7.036589866,-9.943282891,-3.763348156,-8.382686738
3.407,-6.8020744,-9.1997633,-3.3057051,-13.849418,-7.017658196,-9.965996207,-3.773996312,-8.365018101
3.408,-6.7461715,-9.1850557,-3.3013299,-13.841069,-6.99879287,-9.988675723,-3.78471861,-8.347393412
3.409,-6.7305269,-9.2744493,-3.3339734,-13.881396,-6.979993984,-10.01131915,-3.795515278,-8.329812858
3.41,-6.7295446,-9.250514,-3.3537939,-13.885507,-6.961261635,-10.03392415,-3.806386542,-8.312276623
3.411,-6.7269077,-9.2926226,-3.3641977,-13.926475,-6.942595917,-10.05648838,-3.817332626,-8.294784892
3.412,-6.7390442,-9.338007,-3.352407,-13.875568,-6.923996924,-10.07900946,-3.828353755,-8.27733785
3.413,-6.6830878,-9.3385725,-3.3576186,-13.937761,-6.905464748,-10.10148497,-3.839450149,-8.25993568
3.414,-6.7089243,-9.3671951,-3.3680768,-13.902942,-6.886999481,-10.12391246,-3.850622031,-8.242578565
3.415,-6.7075996,-9.4121037,-3.4106507,-13.929803,-6.868601212,-10.14628945,-3.861869619,-8.225266687
3.416,-6.6699667,-9.3935089,-3.3694489,-13.915968,-6.85027003,-10.16861345,-3.87319313,-8.208000229
3.417,-6.6555018,-9.4194908,-3.37398,-13.960385,-6.832006023,-10.19088191,-3.884592782,-8.190779372
3.418,-6.6336617,-9.4428043,-3.3952694,-13.97875,-6.813809276,-10.21309226,-3.896068789,-8.173604295
3.419,-6.6357908,-9.47328,-3.3959408,-13.989831,-6.795679875,-10.23524193,-3.907621364,-8.156475179
3.42,-6.5887427,-9.4660835,-3.4037898,-14.034586,-6.777617904,-10.25732828,-3.919250719,-8.139392203
3.421,-6.6250191,-9.5000553,-3.4232602,-14.039921,-6.759623443,-10.27934866,-3.930957065,-8.122355546
3.422,-6.5987186,-9.5124273,-3.3971865,-14.025468,-6.741696576,-10.3013004,-3.94274061,-8.105365385
3.423,-6.5845275,-9.5503283,-3.4202809,-14.080929,-6.72383738,-10.32318078,-3.95460156,-8.088421896
3.424,-6.5713367,-9.546773,-3.4120672,-14.058254,-6.706045935,-10.34498708,-3.966540123,-8.071525257
3.425,-6.6012015,-9.5959167,-3.4396889,-14.039713,-6.688322317,-10.36671653,-3.9785565,-8.054675642
3.426,-6.5176835,-9.5836172,-3.4654863,-14.087942,-6.670666602,-10.38836635,-3.990650895,-8.037873226
3.427,-6.5346017,-9.6128359,-3.4377801,-14.127719,-6.653078864,-10.40993373,-4.002823507,-8.021118183
3.428,-6.53722,-9.6335001,-3.4591932,-14.124587,-6.635559176,-10.43141582,-4.015074536,-8.004410685
3.429,-6.5173268,-9.6749716,-3.4736829,-14.153366,-6.618107609,-10.45280978,-4.027404178,-7.987750905
3.43,-6.5349827,-9.6893187,-3.4823959,-14.172307,-6.600724233,-10.47411271,-4.039812629,-7.971139014
3.431,-6.5007405,-9.6579666,-3.4733422,-14.181826,-6.583409117,-10.4953217,-4.052300082,-7.954575182
3.432,-6.5493784,-9.729723,-3.5069799,-14.160556,-6.566162328,-10.51643384,-4.064866728,-7.938059578
3.433,-6.4632926,-9.7155371,-3.4723766,-14.210848,-6.548983931,-10.53744615,-4.077512758,-7.921592371
3.434,-6.4884739,-9.7453537,-3.4651191,-14.206833,-6.53187399,-10.55835568,-4.09023836,-7.905173729
3.435,-6.4647679,-9.7866297,-3.5185421,-14.252562,-6.514832569,-10.57915943,-4.103043719,-7.888803817
3.436,-6.4550424,-9.7735748,-3.5160427,-14.280666,-6.497859727,-10.59985438,-4.115929019,-7.872482801
3.437,-6.4342995,-9.8165827,-3.5490496,-14.283334,-6.480955526,-10.62043751,-4.128894444,-7.856210846
3.438,-6.401351,-9.818574,-3.5245731,-14.325572,-6.464120023,-10.64090576,-4.141940173,-7.839988116
3.439,-6.4193597,-9.8715458,-3.5159748,-14.300204,-6.447353274,-10.66125608,-4.155066384,-7.823814772
3.44,-6.4387765,-9.8882685,-3.5346184,-14.338492,-6.430655336,-10.68148538,-4.168273255,-7.807690976
3.441,-6.3980079,-9.9032669,-3.5397804,-14.348438,-6.41402626,-10.70159056,-4.181560959,-7.791616888
3.442,-6.3766999,-9.8892555,-3.5581741,-14.378274,-6.3974661,-10.72156852,-4.19492967,-7.775592669
3.443,-6.3659463,-9.9320765,-3.5665715,-14.411104,-6.380974906,-10.74141613,-4.208379556,-7.759618475
3.444,-6.3843188,-9.941824,-3.5682302,-14.405708,-6.364552727,-10.76113027,-4.221910788,-7.743694464
3.445,-6.3539114,-9.9834433,-3.5836694,-14.448927,-6.348199609,-10.78070779,-4.23552353,-7.727820791
3.446,-6.3445449,-9.9582005,-3.6035025,-14.517044,-6.331915599,-10.80014553,-4.249217947,-7.711997612
3.447,-6.3135071,-10.008347,-3.5854373,-14.482271,-6.31570074,-10.81944034,-4.262994201,-7.696225079
3.448,-6.3788114,-10.017753,-3.6322951,-14.492759,-6.299555076,-10.83858904,-4.276852452,-7.680503346
3.449,-6.3314161,-10.030753,-3.6115878,-14.501507,-6.283478646,-10.85758847,-4.290792857,-7.664832563
3.45,-6.3307934,-10.036287,-3.6121268,-14.509254,-6.26747149,-10.87643545,-4.304815572,-7.64921288
3.451,-6.3461595,-10.094386,-3.6494625,-14.553357,-6.251533646,-10.8951268,-4.31892075,-7.633644446
3.452,-6.2830873,-10.085493,-3.6561098,-14.555122,-6.23566515,-10.91365934,-4.333108542,-7.618127408
3.453,-6.2752671,-10.109451,-3.6329997,-14.61495,-6.219866035,-10.93202988,-4.347379097,-7.602661912
3.454,-6.331439,-10.141744,-3.6533372,-14.610916,-6.204136335,-10.95023524,-4.361732561,-7.587248103
3.455,-6.2856789,-10.123334,-3.6880624,-14.617352,-6.188476079,-10.96827225,-4.376169079,-7.571886124
3.456,-6.2708044,-10.166722,-3.6944909,-14.640503,-6.172885298,-10.98613774,-4.390688791,-7.556576118
3.457,-6.2419233,-10.192266,-3.6717741,-14.720027,-6.157364019,-11.00382853,-4.405291838,-7.541318226
3.458,-6.2445397,-10.202456,-3.6969531,-14.659739,-6.141912268,-11.02134147,-4.419978357,-7.526112586
3.459,-6.2299743,-10.231635,-3.7289605,-14.741032,-6.126530068,-11.03867341,-4.434748482,-7.510959337
3.46,-6.1995001,-10.218465,-3.6932082,-14.755146,-6.111217443,-11.05582119,-4.449602347,-7.495858616
3.461,-6.2535963,-10.266697,-3.7344253,-14.758387,-6.095974412,-11.07278171,-4.464540079,-7.480810557
3.462,-6.2175217,-10.280628,-3.7541656,-14.819432,-6.080800995,-11.08955183,-4.479561808,-7.465815295
3.463,-6.1809154,-10.291191,-3.7405486,-14.829605,-6.065697209,-11.10612847,-4.494667658,-7.450872961
3.464,-6.1958704,-10.304879,-3.7644827,-14.808465,-6.05066307,-11.12250854,-4.509857751,-7.435983688
3.465,-6.2081981,-10.302103,-3.7567215,-14.823453,-6.03569859,-11.13868896,-4.525132207,-7.421147604
3.466,-6.1715584,-10.34481,-3.7845695,-14.885414,-6.020803783,-11.15466671,-4.540491145,-7.406364837
3.467,-6.1479278,-10.350623,-3.7706249,-14.915916,-6.005978658,-11.17043876,-4.555934678,-7.391635513
3.468,-6.1588764,-10.358809,-3.764009,-14.870236,-5.991223223,-11.18600211,-4.571462918,-7.376959758
3.469,-6.1156693,-10.372878,-3.8012133,-14.970733,-5.976537486,-11.20135379,-4.587075977,-7.362337695
3.47,-6.1245275,-10.395065,-3.8235974,-14.964578,-5.961921451,-11.21649086,-4.602773959,-7.347769446
3.471,-6.1388249,-10.408216,-3.8037872,-14.965401,-5.947375122,-11.23141039,-4.618556971,-7.33325513
3.472,-6.0785904,-10.412871,-3.8019423,-15.02653,-5.932898499,-11.24610952,-4.634425113,-7.318794867
3.473,-6.0897818,-10.425452,-3.8431261,-14.993507,-5.918491582,-11.26058537,-4.650378485,-7.304388774
3.474,-6.1262131,-10.483493,-3.8484502,-15.028811,-5.904154369,-11.27483515,-4.666417183,-7.290036966
3.475,-6.0841813,-10.494866,-3.8588438,-15.118272,-5.889886855,-11.28885606,-4.6825413,-7.275739557
3.476,-6.1021218,-10.50579,-3.8949742,-15.077789,-5.875689036,-11.30264537,-4.698750928,-7.261496659
3.477,-6.0410867,-10.509142,-3.8774402,-15.147119,-5.861560902,-11.31620037,-4.715046155,-7.247308383
3.478,-6.0513282,-10.539533,-3.8915243,-15.17218,-5.847502446,-11.32951841,-4.731427065,-7.233174837
3.479,-6.0278745,-10.521625,-3.8953166,-15.162292,-5.833513654,-11.34259686,-4.747893741,-7.219096129
3.48,-6.0465145,-10.540667,-3.8966458,-15.222883,-5.819594515,-11.35543315,-4.764446264,-7.205072365
3.481,-6.0536804,-10.558009,-3.9238062,-15.22534,-5.805745013,-11.36802476,-4.781084709,-7.191103647
3.482,-6.011066,-10.604001,-3.9225471,-15.263962,-5.791965132,-11.38036921,-4.797809151,-7.177190079
3.483,-6.0276351,-10.576336,-3.9283123,-15.281086,-5.778254852,-11.39246408,-4.81461966,-7.16333176
3.484,-6.0383773,-10.590249,-3.9561796,-15.31114,-5.764614154,-11.40430699,-4.831516306,-7.14952879
3.485,-5.9796267,-10.599511,-3.9322915,-15.283464,-5.751043015,-11.41589563,-4.848499152,-7.135781264
3.486,-5.9757886,-10.614556,-3.9355962,-15.338432,-5.73754141,-11.42722773,-4.865568262,-7.122089278
3.487,-6.0094032,-10.687515,-4.0150766,-15.397279,-5.724109315,-11.43830107,-4.882723694,-7.108452926
3.488,-5.9477191,-10.630471,-3.9585578,-15.422602,-5.710746702,-11.44911352,-4.899965504,-7.094872298
3.489,-5.9819856,-10.673885,-4.0161724,-15.445514,-5.69745354,-11.45966299,-4.917293747,-7.081347485
3.49,-5.9715271,-10.660748,-3.998811,-15.46019,-5.684229798,-11.46994745,-4.934708472,-7.067878574
3.491,-5.936316,-10.695841,-4.0257068,-15.482249,-5.671075443,-11.47996494,-4.952209725,-7.054465652
3.492,-5.9301071,-10.728501,-4.0350919,-15.532997,-5.65799044,-11.48971355,-4.969797553,-7.041108802
3.493,-5.9590402,-10.711018,-4.0410089,-15.502932,-5.644974752,-11.49919147,-4.987471994,-7.027808107
3.494,-5.8905358,-10.719625,-4.0639267,-15.565965,-5.632028341,-11.50839691,-5.005233087,-7.014563648
3.495,-5.9139943,-10.751093,-4.0540314,-15.597995,-5.619151165,-11.5173282,-5.023080867,-7.001375502
3.496,-5.8731451,-10.725131,-4.0895905,-15.636543,-5.606343182,-11.52598371,-5.041015365,-6.988243748
3.497,-5.921,-10.807866,-4.1021485,-15.677611,-5.593604347,-11.53436187,-5.05903661,-6.975168459
3.498,-5.8979883,-10.782114,-4.1230307,-15.662591,-5.580934615,-11.54246122,-5.077144626,-6.962149709
3.499,-5.8886838,-10.760693,-4.0991411,-15.71819,-5.568333938,-11.55028035,-5.095339435,-6.949187568
3.5,-5.8926935,-10.784056,-4.1005659,-15.747713,-5.555802266,-11.55781792,-5.113621057,-6.936282107
3.501,-5.8463154,-10.809581,-4.142561,-15.763174,-5.543339547,-11.56507268,-5.131989506,-6.923433391
3.502,-5.8689075,-10.851495,-4.1609893,-15.827618,-5.530945728,-11.57204345,-5.150444794,-6.910641486
3.503,-5.8524256,-10.82582,-4.1516309,-15.834094,-5.518620754,-11.57872913,-5.16898693,-6.897906456
3.504,-5.8585558,-10.828106,-4.1669269,-15.864424,-5.506364567,-11.58512871,-5.18761592,-6.885228362
3.505,-5.860178,-10.845141,-4.1825604,-15.881543,-5.494177108,-11.59124123,-5.206331766,-6.872607263
3.506,-5.8230534,-10.827741,-4.1800642,-15.943912,-5.482058317,-11.59706585,-5.225134466,-6.860043217
3.507,-5.8053689,-10.839743,-4.1726465,-15.990266,-5.470008131,-11.60260177,-5.244024015,-6.847536279
3.508,-5.7941589,-10.845359,-4.1990905,-16.02404,-5.458026487,-11.6078483,-5.263000405,-6.835086503
3.509,-5.7864938,-10.87853,-4.2195621,-16.033709,-5.446113316,-11.61280483,-5.282063625,-6.82269394
3.51,-5.779017,-10.859623,-4.2308493,-16.084175,-5.434268553,-11.61747082,-5.30121366,-6.810358639
3.511,-5.7933216,-10.906572,-4.2499251,-16.073465,-5.422492126,-11.62184582,-5.32045049,-6.798080648
3.512,-5.8082147,-10.950117,-4.2676978,-16.166914,-5.410783965,-11.62592946,-5.339774095,-6.785860013
3.513,-5.7623396,-10.921483,-4.2536345,-16.176508,-5.399143995,-11.62972146,-5.359184447,-6.773696776
3.514,-5.7783699,-10.916076,-4.3030939,-16.215054,-5.387572142,-11.63322163,-5.378681519,-6.76159098
3.515,-5.7860208,-10.936611,-4.2970128,-16.215122,-5.376068329,-11.63642985,-5.398265276,-6.749542663
3.516,-5.7655015,-10.945342,-4.3160214,-16.280081,-5.364632477,-11.63934608,-5.417935684,-6.737551864
3.517,-5.7534661,-10.91772,-4.2873883,-16.257654,-5.353264506,-11.64197039,-5.437692701,-6.725618617
3.518,-5.7452555,-10.919918,-4.3255568,-16.325474,-5.341964333,-11.6443029,-5.457536284,-6.713742955
3.519,-5.7232203,-10.944835,-4.3528023,-16.395672,-5.330731875,-11.64634384,-5.477466385,-6.70192491
3.52,-5.7392817,-10.979532,-4.348773,-16.425194,-5.319567045,-11.64809352,-5.497482954,-6.690164512
3.521,-5.7038131,-10.942699,-4.3595676,-16.475464,-5.308469756,-11.64955232,-5.517585937,-6.678461786
3.522,-5.7115612,-10.947914,-4.3817134,-16.520269,-5.297439918,-11.65072072,-5.537775273,-6.666816758
3.523,-5.7030816,-10.985474,-4.3926888,-16.539232,-5.286477442,-11.65159926,-5.558050901,-6.655229452
3.524,-5.6972084,-10.959745,-4.3795238,-16.552984,-5.275582234,-11.6521886,-5.578412755,-6.643699887
3.525,-5.6793938,-11.002516,-4.4348269,-16.638531,-5.264754199,-11.65248943,-5.598860765,-6.632228083
3.526,-5.6796083,-10.995031,-4.4335852,-16.687157,-5.253993241,-11.65250258,-5.619394857,-6.620814057
3.527,-5.6893926,-11.005341,-4.4529018,-16.725946,-5.243299263,-11.6522289,-5.640014953,-6.609457823
3.528,-5.6973691,-11.029402,-4.453721,-16.719639,-5.232672165,-11.65166937,-5.660720972,-6.598159394
3.529,-5.701035,-11.003773,-4.4686599,-16.750723,-5.222111846,-11.65082502,-5.681512828,-6.586918781
3.53,-5.6604304,-11.00436,-4.4786797,-16.811092,-5.211618203,-11.64969696,-5.702390433,-6.575735991
3.531,-5.6520348,-11.024643,-4.4952078,-16.813496,-5.20119113,-11.64828639,-5.723353691,-6.564611032
3.532,-5.6421943,-11.017421,-4.5195622,-16.897196,-5.190830523,-11.64659458,-5.744402507,-6.553543908
3.533,-5.6439743,-10.994907,-4.528605,-16.97014,-5.180536272,-11.64462287,-5.765536778,-6.54253462
3.534,-5.6532936,-11.04393,-4.5200667,-16.958502,-5.170308268,-11.64237267,-5.786756399,-6.531583169
3.535,-5.640151,-11.058492,-4.535439,-17.007418,-5.160146401,-11.63984548,-5.808061261,-6.520689553
3.536,-5.6346097,-11.035,-4.5999551,-17.07128,-5.150050556,-11.63704286,-5.829451249,-6.509853768
3.537,-5.6402831,-11.003384,-4.5632005,-17.116219,-5.140020621,-11.63396643,-5.850926246,-6.499075808
3.538,-5.5859609,-10.984843,-4.5727572,-17.178017,-5.130056477,-11.6306179,-5.87248613,-6.488355665
3.539,-5.6283603,-11.046351,-4.6075869,-17.233639,-5.120158009,-11.62699904,-5.894130774,-6.477693328
3.54,-5.5778656,-11.021469,-4.6491423,-17.275745,-5.110325096,-11.62311168,-5.915860048,-6.467088785
3.541,-5.5849147,-11.021496,-4.6182013,-17.332659,-5.100557617,-11.61895771,-5.937673818,-6.456542022
3.542,-5.5706468,-11.034776,-4.61093,-17.282948,-5.090855451,-11.61453909,-5.959571943,-6.446053022
3.543,-5.5824175,-11.029159,-4.6450067,-17.347948,-5.081218472,-11.60985786,-5.981554282,-6.435621766
3.544,-5.5915656,-11.031196,-4.663383,-17.394743,-5.071646556,-11.60491609,-6.003620686,-6.425248234
3.545,-5.5561728,-11.017989,-4.6810508,-17.457418,-5.062139575,-11.59971592,-6.025771002,-6.414932403
3.546,-5.5646734,-11.022783,-4.6684299,-17.466108,-5.052697401,-11.59425956,-6.048005075,-6.404674248
3.547,-5.54497,-11.056323,-4.700644,-17.564058,-5.043319903,-11.58854925,-6.070322744,-6.394473743
3.548,-5.5648422,-11.055912,-4.7356133,-17.569103,-5.03400695,-11.58258731,-6.092723843,-6.384330858
3.549,-5.5502586,-11.0505,-4.759819,-17.605804,-5.024758409,-11.57637609,-6.115208202,-6.374245563
3.55,-5.5336137,-11.062594,-4.7675023,-17.713417,-5.015574144,-11.569918,-6.137775647,-6.364217824
3.551,-5.5399532,-11.049538,-4.7727075,-17.696203,-5.00645402,-11.56321549,-6.160425999,-6.354247607
3.552,-5.5345197,-11.052502,-4.7914839,-17.724361,-4.997397899,-11.55627109,-6.183159073,-6.344334874
3.553,-5.5312352,-11.037979,-4.7738509,-17.773314,-4.988405642,-11.54908732,-6.205974682,-6.334479586
3.554,-5.4928303,-11.020576,-4.8149409,-17.89921,-4.979477108,-11.5416668,-6.228872632,-6.324681702
3.555,-5.5226207,-11.066696,-4.8250299,-17.923519,-4.970612156,-11.53401214,-6.251852726,-6.314941179
3.556,-5.5209694,-11.068186,-4.854239,-17.961216,-4.961810642,-11.52612603,-6.274914762,-6.305257971
3.557,-5.4982228,-11.028004,-4.8481846,-18.034666,-4.953072421,-11.51801118,-6.298058531,-6.295632032
3.558,-5.4966884,-11.041018,-4.8742771,-18.041334,-4.944397348,-11.50967033,-6.321283822,-6.286063312
3.559,-5.5081429,-11.031481,-4.8807044,-18.11422,-4.935785274,-11.50110628,-6.344590418,-6.276551759
3.56,-5.4805818,-11.011711,-4.9109435,-18.150911,-4.92723605,-11.49232182,-6.367978097,-6.26709732
3.561,-5.4460258,-10.973279,-4.8890338,-18.156393,-4.918749527,-11.48331982,-6.391446632,-6.257699941
3.562,-5.4551125,-11.010206,-4.9151211,-18.239212,-4.910325553,-11.47410314,-6.41499579,-6.248359564
3.563,-5.4375582,-11.017111,-4.9444904,-18.313416,-4.901963975,-11.46467469,-6.438625336,-6.239076129
3.564,-5.4596829,-11.0072,-4.9386935,-18.313686,-4.893664639,-11.4550374,-6.462335027,-6.229849576
3.565,-5.4716806,-10.996037,-4.9650049,-18.388697,-4.885427388,-11.44519421,-6.486124617,-6.220679841
3.566,-5.415895,-11.010411,-4.976748,-18.422585,-4.877252067,-11.43514811,-6.509993852,-6.21156686
3.567,-5.4578328,-10.985992,-5.0351119,-18.434914,-4.869138517,-11.42490208,-6.533942475,-6.202510564
3.568,-5.4543624,-10.992242,-5.0279021,-18.523275,-4.861086579,-11.41445914,-6.557970224,-6.193510886
3.569,-5.4363651,-10.963584,-5.0344348,-18.557013,-4.853096092,-11.40382232,-6.582076831,-6.184567754
3.57,-5.4179425,-10.978982,-5.0691576,-18.649776,-4.845166895,-11.39299466,-6.606262023,-6.175681095
3.571,-5.4412432,-10.989599,-5.0669122,-18.716845,-4.837298824,-11.38197923,-6.63052552,-6.166850835
3.572,-5.4006104,-10.963142,-5.0603294,-18.771105,-4.829491715,-11.37077909,-6.654867039,-6.158076897
3.573,-5.3915944,-10.982841,-5.0903044,-18.818844,-4.821745402,-11.35939732,-6.67928629,-6.149359202
3.574,-5.3952217,-10.896735,-5.0992422,-18.859333,-4.814059719,-11.34783702,-6.703782978,-6.140697671
3.575,-5.3903666,-10.919854,-5.1089215,-18.916359,-4.806434499,-11.33610129,-6.728356802,-6.13209222
3.576,-5.3776903,-10.938146,-5.1492596,-18.953709,-4.798869571,-11.32419321,-6.753007456,-6.123542766
3.577,-5.3800268,-10.935718,-5.1693344,-19.019905,-4.791364767,-11.31211592,-6.777734628,-6.115049222
3.578,-5.3726273,-10.951695,-5.1956286,-19.09016,-4.783919915,-11.2998725,-6.802538001,-6.106611501
3.579,-5.3616338,-10.926397,-5.2114587,-19.183481,-4.776534842,-11.28746608,-6.82741725,-6.098229514
3.58,-5.364244,-10.861577,-5.1897984,-19.281666,-4.769209376,-11.27489977,-6.852372048,-6.089903167
3.581,-5.3703504,-10.884381,-5.2143917,-19.260355,-4.761943341,-11.26217668,-6.877402057,-6.08163237
3.582,-5.323658,-10.879878,-5.2425132,-19.362911,-4.754736562,-11.24929991,-6.902506938,-6.073417025
3.583,-5.3530874,-10.890828,-5.256382,-19.417597,-4.747588864,-11.23627257,-6.927686343,-6.065257037
3.584,-5.3541274,-10.904498,-5.2555008,-19.424135,-4.740500067,-11.22309775,-6.95293992,-6.057152306
3.585,-5.3391805,-10.863327,-5.2689342,-19.477106,-4.733469994,-11.20977856,-6.978267308,-6.049102733
