!CSV A.01.01
!Agilent Technologies,E8362C,MY49020225,A.09.42.22
!Agilent E8362C: A.09.42.22
!Date: Wednesday, March 30, 2016 16:57:40
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11 SMITH Real(Ohm),S11 SMITH Imag(Ohm),S11 SWR(U)
1606000000,7.106112,-58.72324,16.824387
1607000000,6.9796047,-58.385635,17.012667
1608000000,6.9434261,-58.222252,17.045403
1609000000,7.1085954,-57.91679,16.552961
1610000000,7.0966229,-57.830566,16.552382
1611000000,7.0191884,-57.669895,16.680117
1612000000,6.9843798,-57.252068,16.624454
1613000000,7.0341239,-57.182304,16.485233
1614000000,6.9432154,-57.050102,16.655333
1615000000,7.0375228,-57.059013,16.437181
1616000000,6.6641936,-56.571144,17.182314
1617000000,6.8827281,-56.5121,16.622147
1618000000,6.7510648,-56.364506,16.893795
1619000000,6.8413615,-55.907654,16.522343
1620000000,6.6756592,-55.835884,16.904593
1621000000,6.758059,-55.671276,16.645798
1622000000,6.5238395,-55.627941,17.223261
1623000000,6.701272,-55.365337,16.68383
1624000000,6.6005731,-55.188953,16.876822
1625000000,6.6202292,-54.8703,16.720814
1626000000,6.6061816,-54.786377,16.728096
1627000000,6.6606326,-54.515331,16.503252
1628000000,6.4958692,-54.569756,16.936541
1629000000,6.4488096,-54.240387,16.947569
1630000000,6.5559773,-54.204647,16.660982
1631000000,6.5430989,-53.813194,16.563774
1632000000,6.463603,-53.640575,16.708164
1633000000,6.5010138,-53.565769,16.588057
1634000000,6.2912321,-53.429932,17.090229
1635000000,6.3941731,-53.260391,16.760508
1636000000,6.3671618,-53.021179,16.750887
1637000000,6.1448646,-53.007137,17.347183
1638000000,6.2908926,-52.625912,16.819115
1639000000,6.414772,-52.413284,16.427008
1640000000,6.0498204,-52.294762,17.368868
1641000000,6.1682386,-52.248138,17.022028
1642000000,5.9584298,-52.074547,17.555939
1643000000,5.9643021,-51.779659,17.435741
1644000000,6.1421595,-51.62307,16.881609
1645000000,5.9415679,-51.43314,17.381197
1646000000,6.0562901,-51.293732,17.006847
1647000000,5.9055352,-51.078587,17.363008
1648000000,6.0037808,-51.030586,17.064501
