!CSV A.01.01
!Agilent Technologies,E8362C,MY49020225,A.09.42.22
!Agilent E8362C: A.09.42.22
!Date: Friday, April 01, 2016 14:28:56
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11 SMITH Real(Ohm),S11 SMITH Imag(Ohm),S11 SWR(U)
1406000000,127.24767,-426.89352,31.549242
1407000000,123.00061,-422.61969,31.87685
1408000000,114.7569,-412.70953,32.385181
1409000000,112.39951,-404.94843,31.840063
1410000000,117.43124,-405.87152,30.797791
1411000000,112.67314,-402.62445,31.440056
1412000000,106.2617,-396.77826,32.195892
1413000000,106.48748,-389.97357,31.130032
1414000000,104.29162,-387.51306,31.330738
1415000000,101.51149,-383.44165,31.458651
1416000000,98.328499,-375.33325,31.096869
1417000000,95.803902,-367.87747,30.657621
1418000000,93.567024,-368.88577,31.4604
1419000000,87.254784,-360.73547,32.114601
1420000000,91.176277,-357.86328,30.431038
1421000000,87.205025,-354.03394,31.031294
1422000000,82.55442,-346.58673,31.326206
1423000000,81.306458,-346.23843,31.698227
1424000000,76.972725,-339.00305,32.018528
1425000000,78.152557,-338.89551,31.562418
1426000000,76.067314,-332.59024,31.230423
1427000000,74.408134,-330.2883,31.450495
1428000000,73.92675,-328.64157,31.342512
1429000000,74.508324,-324.41312,30.378544
1430000000,68.358383,-319.45374,31.924833
1431000000,69.520332,-314.2103,30.479469
1432000000,66.937286,-314.76981,31.65797
1433000000,66.790405,-310.67188,30.953571
1434000000,66.451195,-304.83179,30.015259
1435000000,61.913563,-300.37479,31.159233
1436000000,61.828976,-300.09323,31.143812
1437000000,60.50164,-296.77908,31.120167
1438000000,59.375507,-293.56757,31.026831
1439000000,57.497173,-289.33905,31.107824
1440000000,56.177216,-290.2222,31.96917
1441000000,55.699188,-283.1611,30.769606
1442000000,53.684628,-282.33386,31.670031
1443000000,53.220654,-278.76483,31.174702
1444000000,51.270802,-276.94772,31.888855
1445000000,52.136028,-275.45514,31.076328
1446000000,52.381336,-270.56741,29.920197
1447000000,49.327808,-270.30966,31.593735
1448000000,47.152283,-268.27988,32.50103
1449000000,48.96365,-265.61038,30.784792
1450000000,48.295055,-261.01767,30.182236
1451000000,46.119637,-259.4223,31.159372
1452000000,44.336735,-257.53046,31.900496
1453000000,45.918255,-254.8723,30.267923
1454000000,42.789951,-254.323,32.224751
1455000000,43.943996,-251.38409,30.745302
1456000000,43.079956,-248.72821,30.711016
1457000000,42.36068,-244.96486,30.32641
1458000000,43.616463,-243.37318,29.144073
1459000000,42.654427,-240.44101,29.098028
1460000000,39.1366,-239.31296,31.295429
1461000000,39.971619,-237.96886,30.352064
1462000000,38.044868,-235.34415,31.159645
1463000000,38.502167,-233.38348,30.329096
1464000000,38.477116,-231.19609,29.819075
1465000000,38.570782,-228.46616,29.09882
1466000000,37.188923,-227.70691,29.939745
1467000000,35.417538,-226.35201,31.01997
1468000000,35.684879,-223.14012,29.987726
1469000000,35.101284,-223.35672,30.519007
1470000000,35.277672,-222.1633,30.071367
1471000000,35.295315,-219.79999,29.464478
1472000000,33.436214,-216.04268,30.049328
1473000000,33.515297,-215.84116,29.929432
1474000000,32.843216,-214.16032,30.075447
1475000000,32.603813,-212.30527,29.801323
1476000000,32.381386,-211.75685,29.85375
1477000000,30.722677,-209.51154,30.78447
1478000000,29.226246,-208.95624,32.143311
1479000000,30.107897,-206.39842,30.528521
1480000000,28.802944,-206.02464,31.753981
1481000000,29.593786,-203.29764,30.179775
1482000000,29.399952,-202.47574,30.144281
1483000000,30.362186,-200.9171,28.81008
1484000000,27.977982,-199.21719,30.684608
1485000000,28.392965,-197.67484,29.819988
1486000000,27.312092,-196.87006,30.725821
1487000000,27.740107,-193.79971,29.401955
1488000000,25.828573,-193.31866,31.359098
1489000000,25.978539,-191.85707,30.749823
1490000000,25.477251,-191.63596,31.269217
1491000000,24.356354,-189.18147,31.896959
1492000000,25.538994,-187.90451,30.085684
1493000000,25.472006,-187.36452,30.003004
1494000000,24.535641,-185.09323,30.422012
1495000000,24.182682,-184.83949,30.775043
1496000000,24.125837,-182.23953,30.053396
1497000000,24.635441,-181.99272,29.377453
1498000000,22.805574,-181.3828,31.469128
1499000000,23.952724,-179.7227,29.502605
1500000000,23.42737,-178.03223,29.627546
1501000000,23.808176,-177.84035,29.11027
1502000000,22.229828,-175.95944,30.517076
1503000000,23.124746,-174.55707,28.942997
1504000000,22.475887,-174.00206,29.581831
1505000000,22.253376,-172.77849,29.487558
1506000000,21.489361,-171.74484,30.175377
1507000000,21.538231,-169.77614,29.483675
1508000000,22.060284,-169.44617,28.703377
1509000000,20.860962,-167.42262,29.653807
1510000000,21.794035,-167.36833,28.40114
1511000000,20.644478,-166.02856,29.505898
1512000000,20.346601,-164.81522,29.531805
1513000000,19.632769,-163.65265,30.189442
1514000000,19.894474,-163.42479,29.726837
1515000000,20.054787,-162.53223,29.204584
1516000000,19.511681,-162.05194,29.837347
1517000000,19.200069,-160.92963,29.932095
1518000000,19.11902,-160.48798,29.907351
1519000000,19.355156,-158.66211,28.948212
1520000000,19.501278,-157.87209,28.479839
1521000000,18.365824,-157.52058,30.077066
1522000000,18.521162,-156.09256,29.346283
1523000000,18.418518,-154.82216,29.076681
1524000000,18.58486,-154.19664,28.614182
1525000000,17.851223,-153.45728,29.507841
1526000000,17.251919,-152.18388,30.059114
1527000000,17.39028,-152.02138,29.768023
1528000000,16.721415,-150.35136,30.32946
1529000000,17.429909,-151.03195,29.357317
1530000000,17.186094,-149.32193,29.166525
1531000000,17.003014,-148.48865,29.181709
1532000000,16.559258,-147.72008,29.672253
1533000000,16.846142,-146.54967,28.767794
