Freq(Hz),S11_90deg,S11_180deg,S11_thru,S11_thru_with_coupling
1831000000,-12.624441,-16.305399,-20.246181,-27.70434
1832000000,-12.554684,-16.323355,-20.217104,-27.49362
1833000000,-12.62329,-16.375456,-20.276705,-27.654282
1834000000,-12.594949,-16.366825,-20.206532,-27.536674
1835000000,-12.570021,-16.385025,-20.133673,-27.572746
1836000000,-12.55378,-16.409138,-20.041523,-27.360735
1837000000,-12.546556,-16.469524,-20.044661,-27.31004
1838000000,-12.556684,-16.476904,-19.929119,-27.203697
1839000000,-12.501442,-16.500774,-19.91106,-27.141523
1840000000,-12.527846,-16.514,-19.920813,-27.120241
1841000000,-12.533535,-16.547993,-19.862509,-27.0553
1842000000,-12.53109,-16.594793,-19.863958,-27.134598
1843000000,-12.505449,-16.617758,-19.763498,-27.033829
1844000000,-12.526405,-16.65394,-19.773468,-26.952068
1845000000,-12.476241,-16.659431,-19.716711,-26.954445
1846000000,-12.507649,-16.707853,-19.598612,-26.813574
1847000000,-12.47953,-16.750565,-19.587051,-26.680386
1848000000,-12.519967,-16.781731,-19.634907,-26.917923
1849000000,-12.552831,-16.791344,-19.612539,-26.844034
1850000000,-12.472233,-16.819616,-19.510466,-26.697823
1851000000,-12.477142,-16.85318,-19.543612,-26.756491
1852000000,-12.44403,-16.881392,-19.394188,-26.470268
1853000000,-12.479626,-16.915333,-19.380461,-26.46777
1854000000,-12.464198,-16.961224,-19.349461,-26.404997
1855000000,-12.411537,-16.993649,-19.286533,-26.313318
1856000000,-12.431875,-17.010189,-19.27317,-26.354
1857000000,-12.456327,-17.036556,-19.292906,-26.379105
1858000000,-12.372859,-17.085375,-19.159225,-26.226669
1859000000,-12.417736,-17.098368,-19.200096,-26.231651
1860000000,-12.38535,-17.130148,-19.116659,-26.062361
1861000000,-12.40522,-17.155462,-19.063242,-26.098333
1862000000,-12.344579,-17.211582,-18.927435,-25.784727
1863000000,-12.367362,-17.234261,-18.956989,-25.925346
1864000000,-12.358341,-17.241879,-18.862667,-25.860483
1865000000,-12.366987,-17.278894,-18.911982,-25.86153
1866000000,-12.386434,-17.315372,-18.960659,-25.908808
1867000000,-12.397274,-17.332726,-18.870186,-25.828354
1868000000,-12.325326,-17.381638,-18.832375,-25.765858
1869000000,-12.324284,-17.436991,-18.769989,-25.593325
1870000000,-12.320979,-17.438215,-18.706434,-25.670307
1871000000,-12.262342,-17.448633,-18.603193,-25.377522
1872000000,-12.327054,-17.511633,-18.690102,-25.529657
1873000000,-12.303777,-17.507935,-18.582582,-25.475401
1874000000,-12.274061,-17.534073,-18.552612,-25.328884
1875000000,-12.331761,-17.594444,-18.573822,-25.449337
1876000000,-12.345316,-17.588001,-18.577629,-25.450932
1877000000,-12.274715,-17.649197,-18.533491,-25.360674
1878000000,-12.251329,-17.701984,-18.430309,-25.1607
1879000000,-12.319476,-17.729155,-18.463268,-25.293142
1880000000,-12.244087,-17.776541,-18.305159,-25.029436
1881000000,-12.249965,-17.779549,-18.40136,-25.210779
1882000000,-12.29187,-17.825703,-18.269712,-25.050072
1883000000,-12.233269,-17.878798,-18.229599,-24.919001
1884000000,-12.188703,-17.888447,-18.208607,-24.985043
1885000000,-12.236766,-17.934971,-18.173006,-24.909407
1886000000,-12.265797,-17.968483,-18.229038,-24.975967
1887000000,-12.224475,-17.964092,-18.119825,-24.948521
1888000000,-12.213034,-18.021189,-18.050623,-24.697407
1889000000,-12.229671,-18.07778,-18.003609,-24.609192
1890000000,-12.217327,-18.102877,-18.037174,-24.785484
1891000000,-12.22145,-18.137054,-17.956179,-24.625147
1892000000,-12.185035,-18.178772,-17.897429,-24.624184
1893000000,-12.201624,-18.201067,-17.963287,-24.659332
1894000000,-12.188042,-18.214407,-17.872044,-24.505566
1895000000,-12.172266,-18.263895,-17.829878,-24.454712
1896000000,-12.195218,-18.308168,-17.830034,-24.453773
1897000000,-12.197188,-18.345625,-17.815115,-24.450153
1898000000,-12.22313,-18.36038,-17.781307,-24.421898
1899000000,-12.205478,-18.41189,-17.721912,-24.308956
1900000000,-12.173381,-18.430958,-17.676432,-24.219784
1901000000,-12.177543,-18.4855,-17.668577,-24.304037
1902000000,-12.165976,-18.517948,-17.64678,-24.268383
1903000000,-12.130211,-18.552504,-17.611322,-24.156345
1904000000,-12.179988,-18.603361,-17.543118,-24.093027
1905000000,-12.169082,-18.608101,-17.594791,-24.171141
1906000000,-12.161708,-18.643581,-17.540657,-24.143898
1907000000,-12.182062,-18.701569,-17.475538,-24.045853
1908000000,-12.147758,-18.71781,-17.455845,-24.010284
1909000000,-12.141986,-18.744486,-17.442505,-23.989458
1910000000,-12.149299,-18.800678,-17.399073,-23.937151
1911000000,-12.113791,-18.826952,-17.344416,-23.855722
1912000000,-12.111509,-18.858868,-17.329746,-23.91762
1913000000,-12.129728,-18.9175,-17.303453,-23.805079
1914000000,-12.111616,-18.931288,-17.275127,-23.88195
1915000000,-12.133049,-18.971582,-17.220671,-23.718805
1916000000,-12.103336,-19.026506,-17.206102,-23.659098
1917000000,-12.152421,-19.038046,-17.178759,-23.742973
1918000000,-12.114867,-19.06201,-17.197502,-23.818996
1919000000,-12.115757,-19.114853,-17.108934,-23.626842
1920000000,-12.052218,-19.115744,-17.100523,-23.72123
1921000000,-12.04782,-19.155075,-17.005676,-23.461636
1922000000,-12.083649,-19.211781,-17.052719,-23.521902
1923000000,-12.108059,-19.238129,-16.97928,-23.496698
1924000000,-12.112669,-19.295378,-16.983232,-23.402403
1925000000,-12.124786,-19.28343,-16.973309,-23.528511
1926000000,-12.148112,-19.307028,-16.936731,-23.466291
1927000000,-12.090234,-19.362848,-16.923546,-23.453302
1928000000,-12.076807,-19.391941,-16.880518,-23.306396
1929000000,-12.093099,-19.407209,-16.841045,-23.250957
1930000000,-12.076575,-19.447397,-16.861715,-23.29265
1931000000,-12.068594,-19.468874,-16.762054,-23.149435
1932000000,-12.05832,-19.473946,-16.813213,-23.315598
1933000000,-12.087393,-19.548134,-16.782116,-23.208084
1934000000,-12.069873,-19.557224,-16.638887,-23.079113
1935000000,-12.055601,-19.580595,-16.69627,-23.131754
1936000000,-12.072661,-19.597733,-16.719307,-23.261648
1937000000,-12.072376,-19.628307,-16.617409,-23.070259
1938000000,-12.064557,-19.662573,-16.58679,-22.956205
1939000000,-12.041074,-19.69903,-16.527237,-22.818859
1940000000,-12.041835,-19.717884,-16.530865,-22.954884
1941000000,-12.059352,-19.772522,-16.550379,-22.955048
1942000000,-12.094578,-19.808504,-16.509958,-22.941607
1943000000,-12.049182,-19.844278,-16.460941,-22.757015
1944000000,-12.065623,-19.819586,-16.460859,-22.880381
1945000000,-12.024625,-19.850466,-16.384363,-22.817331
1946000000,-12.009474,-19.870064,-16.383749,-22.786713
1947000000,-12.03141,-19.906046,-16.304989,-22.671856
1948000000,-12.043645,-19.905767,-16.395473,-22.780392
1949000000,-12.050148,-19.915066,-16.30442,-22.687424
1950000000,-12.080771,-19.90649,-16.328262,-22.734612
1951000000,-12.064841,-19.98167,-16.364866,-22.759674
1952000000,-12.040641,-19.9932,-16.260466,-22.677366
1953000000,-12.051044,-20.043722,-16.297001,-22.618155
1954000000,-12.017026,-20.04855,-16.195452,-22.594707
1955000000,-12.091041,-20.063465,-16.223986,-22.636456
1956000000,-12.014378,-20.082794,-16.204922,-22.60981
1957000000,-12.047523,-20.141068,-16.127655,-22.460939
1958000000,-12.016398,-20.172829,-16.089914,-22.467218
1959000000,-12.023036,-20.196175,-16.051262,-22.379925
1960000000,-11.999774,-20.157146,-16.080669,-22.393463
1961000000,-12.05932,-20.182701,-16.055529,-22.459501
1962000000,-11.981496,-20.235826,-16.045307,-22.349812
1963000000,-11.976144,-20.211214,-15.966638,-22.290997
1964000000,-12.004496,-20.22023,-15.996489,-22.319546
1965000000,-12.01742,-20.265615,-15.922862,-22.312658
1966000000,-12.00617,-20.251301,-15.912246,-22.269087
1967000000,-12.025509,-20.266754,-15.927365,-22.277859
1968000000,-12.055958,-20.2845,-15.857376,-22.172216
1969000000,-12.01898,-20.301062,-15.854661,-22.189062
1970000000,-11.992068,-20.329786,-15.769862,-22.160545
1971000000,-12.02374,-20.305836,-15.849234,-22.216352
1972000000,-11.981556,-20.298328,-15.79225,-22.15097
1973000000,-11.997309,-20.297853,-15.751494,-22.069815
1974000000,-11.959815,-20.323563,-15.67608,-22.061075
1975000000,-11.993946,-20.351801,-15.649539,-21.993961
1976000000,-11.997958,-20.331127,-15.660445,-22.032715
1977000000,-11.994013,-20.302925,-15.630628,-21.995033
1978000000,-12.043923,-20.350603,-15.650892,-21.9751
1979000000,-12.042521,-20.322205,-15.657721,-22.019304
1980000000,-12.038007,-20.368002,-15.662241,-22.046679
1981000000,-12.009162,-20.293015,-15.521266,-22.023405
1982000000,-12.007561,-20.322985,-15.549921,-21.934929
1983000000,-12.004083,-20.380323,-15.562581,-21.891357
1984000000,-12.031522,-20.334751,-15.516842,-21.862856
1985000000,-12.001827,-20.351402,-15.518439,-21.912527
1986000000,-12.018471,-20.296986,-15.49154,-21.902977
1987000000,-12.020522,-20.273064,-15.446667,-21.866863
1988000000,-11.995738,-20.335392,-15.432423,-21.811626
1989000000,-11.972048,-20.303793,-15.405476,-21.761135
1990000000,-11.959582,-20.290531,-15.352662,-21.78343
1991000000,-11.969772,-20.306467,-15.349952,-21.758774
1992000000,-11.980339,-20.356256,-15.319751,-21.718313
1993000000,-11.976853,-20.276348,-15.321245,-21.719919
1994000000,-11.985843,-20.270298,-15.335167,-21.712381
1995000000,-11.9733,-20.287327,-15.363804,-21.763279
1996000000,-11.97109,-20.269232,-15.317723,-21.742626
1997000000,-11.979337,-20.223406,-15.226273,-21.648075
1998000000,-11.979023,-20.284857,-15.234443,-21.65864
1999000000,-11.979721,-20.19516,-15.245154,-21.663492
2000000000,-11.959043,-20.194731,-15.253139,-21.635538
2001000000,-12.010112,-20.194662,-15.245981,-21.641727
2002000000,-11.982654,-20.233944,-15.15046,-21.5411
2003000000,-11.92328,-20.218414,-15.127144,-21.540216
2004000000,-12.019055,-20.149128,-15.127671,-21.567247
2005000000,-11.947841,-20.148245,-15.109409,-21.499018
2006000000,-11.988953,-20.122742,-15.097616,-21.580688
2007000000,-11.993067,-20.152678,-15.056047,-21.501362
2008000000,-11.979878,-20.122471,-15.102736,-21.450834
2009000000,-11.995017,-20.036551,-15.049421,-21.504419
2010000000,-11.968295,-20.087507,-14.976452,-21.395603
2011000000,-11.991586,-20.091345,-14.971754,-21.385374
2012000000,-11.979424,-20.01173,-14.959754,-21.420788
2013000000,-11.987628,-20.0373,-14.885928,-21.312147
2014000000,-11.975576,-20.034468,-14.906572,-21.334558
2015000000,-12.024927,-20.016562,-14.944842,-21.468184
2016000000,-11.987628,-19.911697,-14.90264,-21.388947
2017000000,-12.001896,-20.008398,-14.898761,-21.429827
2018000000,-11.988315,-19.887774,-14.867057,-21.376125
2019000000,-12.02871,-19.878908,-14.911015,-21.419739
2020000000,-12.013433,-19.874809,-14.917278,-21.431995
2021000000,-11.97574,-19.856043,-14.822586,-21.292189
2022000000,-11.963654,-19.819004,-14.809809,-21.34498
2023000000,-12.013806,-19.814671,-14.817768,-21.350031
2024000000,-11.968858,-19.788017,-14.781714,-21.294298
2025000000,-12.028106,-19.770067,-14.792584,-21.317858
2026000000,-11.968643,-19.769583,-14.70317,-21.303684
2027000000,-12.018664,-19.735447,-14.712868,-21.292381
2028000000,-12.020901,-19.757521,-14.691138,-21.262491
2029000000,-11.996428,-19.633003,-14.720212,-21.267229
2030000000,-12.038146,-19.592495,-14.748822,-21.305702
2031000000,-12.029386,-19.624527,-14.638724,-21.217279
2032000000,-12.025019,-19.58005,-14.65314,-21.24449
2033000000,-11.976252,-19.584557,-14.659403,-21.206015
2034000000,-11.990523,-19.480461,-14.619535,-21.135519
2035000000,-12.004672,-19.420183,-14.673615,-21.215738
2036000000,-12.016112,-19.488529,-14.624211,-21.213064
2037000000,-12.01787,-19.368784,-14.685889,-21.294428
2038000000,-12.044538,-19.342695,-14.639424,-21.191513
2039000000,-12.01092,-19.297203,-14.584445,-21.231318
2040000000,-12.029709,-19.265224,-14.61203,-21.19228
2041000000,-12.018979,-19.287792,-14.523552,-21.120325
2042000000,-12.00422,-19.22674,-14.528866,-21.164709
2043000000,-12.056841,-19.169424,-14.523179,-21.117836
2044000000,-12.014626,-19.119116,-14.504353,-21.057869
2045000000,-12.027813,-19.123718,-14.487014,-21.145855
2046000000,-12.043343,-19.120855,-14.502498,-21.150131
2047000000,-12.009066,-19.06889,-14.454534,-21.072924
2048000000,-12.062696,-19.022047,-14.4522,-21.143408
2049000000,-12.044525,-18.986832,-14.481856,-21.185633
2050000000,-12.047421,-18.931433,-14.442995,-21.190617
2051000000,-12.074425,-18.873371,-14.413211,-21.174875
2052000000,-12.022639,-18.863609,-14.352036,-21.07905
2053000000,-12.042581,-18.782333,-14.379343,-21.072344
2054000000,-12.003173,-18.77117,-14.329799,-21.070978
2055000000,-12.072475,-18.780672,-14.448295,-21.139925
2056000000,-12.056214,-18.705389,-14.365207,-21.069323
2057000000,-12.025201,-18.646465,-14.387027,-21.102329
2058000000,-12.068546,-18.6096,-14.357741,-21.096674
2059000000,-12.048983,-18.637684,-14.303682,-21.103575
2060000000,-12.064331,-18.600243,-14.385372,-21.152719
2061000000,-12.088141,-18.577131,-14.333452,-21.181944
2062000000,-12.062858,-18.557463,-14.293023,-21.137939
2063000000,-12.079041,-18.517075,-14.269851,-21.127348
2064000000,-12.06787,-18.359034,-14.261236,-21.024616
2065000000,-12.095098,-18.389721,-14.306251,-21.201767
2066000000,-12.116691,-18.30934,-14.364692,-21.136671
2067000000,-12.058134,-18.364752,-14.228114,-21.159098
2068000000,-12.071665,-18.277967,-14.22084,-21.075916
2069000000,-12.074978,-18.218718,-14.244145,-21.06901
2070000000,-12.102323,-18.265577,-14.283796,-21.108294
2071000000,-12.110731,-18.159389,-14.250761,-21.139906
2072000000,-12.128424,-18.191767,-14.257438,-21.16279
2073000000,-12.095122,-18.09758,-14.188203,-21.058035
2074000000,-12.085276,-18.062256,-14.202813,-21.145906
2075000000,-12.129061,-18.060963,-14.237745,-21.182878
2076000000,-12.103636,-18.028513,-14.148145,-21.1418
2077000000,-12.139519,-18.02548,-14.19057,-21.153015
2078000000,-12.092054,-17.932068,-14.161424,-21.08493
2079000000,-12.111852,-17.878273,-14.136587,-21.144117
2080000000,-12.111104,-17.792013,-14.15576,-21.124243
2081000000,-12.119619,-17.80884,-14.158146,-21.093227
2082000000,-12.127896,-17.742235,-14.153338,-21.109238
2083000000,-12.127169,-17.71439,-14.155068,-21.134752
2084000000,-12.117496,-17.711355,-14.054361,-21.028463
2085000000,-12.127711,-17.611961,-14.141122,-21.152267
2086000000,-12.133404,-17.622927,-14.10269,-21.10918
2087000000,-12.104314,-17.545362,-14.022185,-21.056473
2088000000,-12.152137,-17.579901,-14.09236,-21.15419
2089000000,-12.126084,-17.443424,-14.020399,-21.105841
2090000000,-12.119419,-17.452391,-14.066177,-21.138784
2091000000,-12.128408,-17.428669,-14.06915,-21.183516
2092000000,-12.15171,-17.322308,-14.042732,-21.093765
2093000000,-12.155522,-17.350124,-14.031595,-21.129303
2094000000,-12.147879,-17.239349,-14.007968,-21.091288
2095000000,-12.163455,-17.30761,-13.947933,-21.187695
2096000000,-12.152503,-17.263927,-14.078892,-21.29108
2097000000,-12.140072,-17.199951,-14.010213,-21.234276
2098000000,-12.140251,-17.14587,-14.017576,-21.171675
2099000000,-12.164463,-17.112637,-13.976973,-21.170177
2100000000,-12.189249,-17.031893,-13.924927,-21.093485
2101000000,-12.177901,-17.018459,-13.982748,-21.16544
2102000000,-12.188783,-16.97901,-13.967919,-21.210516
2103000000,-12.184628,-16.95503,-13.971544,-21.169699
2104000000,-12.144388,-16.94911,-13.963381,-21.167837
2105000000,-12.175971,-16.854757,-13.958887,-21.147097
2106000000,-12.185219,-16.810854,-13.90682,-21.170609
2107000000,-12.195271,-16.840448,-13.936406,-21.20607
2108000000,-12.176451,-16.771751,-13.921671,-21.167828
2109000000,-12.201747,-16.755198,-13.942959,-21.273817
2110000000,-12.176296,-16.687946,-13.87858,-21.159439
2111000000,-12.19764,-16.658625,-13.866865,-21.142151
2112000000,-12.182141,-16.662487,-13.890665,-21.256701
2113000000,-12.192089,-16.572914,-13.875579,-21.232363
2114000000,-12.207004,-16.535686,-13.868342,-21.156528
2115000000,-12.199334,-16.50161,-13.856391,-21.159937
2116000000,-12.195489,-16.426916,-13.830556,-21.25038
2117000000,-12.208183,-16.41239,-13.867789,-21.251768
2118000000,-12.234288,-16.405199,-13.933319,-21.324022
2119000000,-12.211724,-16.377615,-13.852989,-21.223333
2120000000,-12.215644,-16.340609,-13.876794,-21.212889
2121000000,-12.207212,-16.26589,-13.819417,-21.137417
2122000000,-12.207129,-16.290148,-13.835224,-21.28162
2123000000,-12.23463,-16.259861,-13.850938,-21.320192
2124000000,-12.22661,-16.228765,-13.893163,-21.330694
2125000000,-12.233319,-16.198566,-13.857948,-21.356134
2126000000,-12.238278,-16.155603,-13.857663,-21.326902
2127000000,-12.242995,-16.058277,-13.823134,-21.30476
2128000000,-12.239347,-16.03998,-13.813329,-21.197329
2129000000,-12.250381,-16.022774,-13.847987,-21.364813
2130000000,-12.246113,-16.015314,-13.810918,-21.324331
2131000000,-12.249256,-15.926762,-13.842898,-21.348476
2132000000,-12.255239,-15.891117,-13.798919,-21.329367
2133000000,-12.248189,-15.896237,-13.818277,-21.308699
2134000000,-12.262327,-15.811552,-13.804178,-21.283279
2135000000,-12.287747,-15.845178,-13.826872,-21.387899
2136000000,-12.286239,-15.815812,-13.82155,-21.381399
2137000000,-12.269355,-15.778735,-13.773402,-21.375425
2138000000,-12.293109,-15.744867,-13.828488,-21.444342
2139000000,-12.282092,-15.725233,-13.834686,-21.476095
2140000000,-12.259577,-15.677924,-13.779074,-21.415598
2141000000,-12.268724,-15.614482,-13.799304,-21.414209
2142000000,-12.267889,-15.544798,-13.736738,-21.389799
2143000000,-12.288316,-15.5725,-13.743417,-21.429489
2144000000,-12.264158,-15.511596,-13.746797,-21.441084
2145000000,-12.297701,-15.479143,-13.760813,-21.477779
2146000000,-12.302722,-15.460338,-13.782413,-21.516603
2147000000,-12.283587,-15.411574,-13.749256,-21.427713
2148000000,-12.275599,-15.335019,-13.763363,-21.442852
2149000000,-12.300766,-15.35313,-13.734938,-21.514397
2150000000,-12.280383,-15.312911,-13.772784,-21.514368
2151000000,-12.299533,-15.312969,-13.745252,-21.471161
2152000000,-12.292484,-15.281984,-13.803776,-21.540333
2153000000,-12.294328,-15.220951,-13.761653,-21.552105
2154000000,-12.287811,-15.22728,-13.754157,-21.619951
2155000000,-12.308196,-15.168218,-13.751091,-21.596817
2156000000,-12.315434,-15.16737,-13.777913,-21.662613
2157000000,-12.319399,-15.139668,-13.71981,-21.559786
2158000000,-12.298954,-15.029655,-13.722806,-21.58363
2159000000,-12.296284,-15.088726,-13.781351,-21.677389
2160000000,-12.334864,-15.014757,-13.716876,-21.664852
2161000000,-12.302016,-15.023861,-13.73407,-21.711176
2162000000,-12.312022,-14.948396,-13.723301,-21.706627
2163000000,-12.310905,-14.998458,-13.754336,-21.765825
2164000000,-12.306357,-14.89698,-13.746537,-21.666176
2165000000,-12.319786,-14.826865,-13.697853,-21.667826
2166000000,-12.298857,-14.816381,-13.682168,-21.670528
2167000000,-12.311401,-14.802002,-13.731574,-21.716356
2168000000,-12.329256,-14.814852,-13.734072,-21.742348
2169000000,-12.312149,-14.758495,-13.721717,-21.701262
2170000000,-12.328967,-14.723398,-13.717723,-21.740877
2171000000,-12.295205,-14.680617,-13.683245,-21.801931
2172000000,-12.305965,-14.639161,-13.738383,-21.804733
2173000000,-12.311952,-14.678568,-13.713715,-21.855289
2174000000,-12.313337,-14.578821,-13.717512,-21.88871
2175000000,-12.304062,-14.609043,-13.664964,-21.826569
2176000000,-12.297317,-14.540791,-13.691741,-21.838219
2177000000,-12.313884,-14.492614,-13.666963,-21.825714
2178000000,-12.321181,-14.50183,-13.675484,-21.87446
2179000000,-12.324454,-14.49732,-13.733066,-21.930151
2180000000,-12.34433,-14.445289,-13.716121,-21.917311
2181000000,-12.32025,-14.401328,-13.713738,-21.947123
2182000000,-12.341094,-14.371416,-13.74391,-22.009754
2183000000,-12.313897,-14.362004,-13.686483,-21.950262
2184000000,-12.286209,-14.322862,-13.709119,-22.008953
2185000000,-12.342988,-14.336824,-13.783803,-22.085806
2186000000,-12.330459,-14.349133,-13.725922,-22.041475
2187000000,-12.324017,-14.256773,-13.704025,-22.045603
2188000000,-12.324883,-14.301208,-13.731811,-22.18688
2189000000,-12.31521,-14.272286,-13.729639,-22.142057
2190000000,-12.326468,-14.19395,-13.744318,-22.104061
2191000000,-12.30442,-14.184424,-13.693914,-22.095522
2192000000,-12.320153,-14.137615,-13.701157,-22.129349
2193000000,-12.323022,-14.090581,-13.739953,-22.208506
2194000000,-12.319684,-14.153084,-13.716444,-22.249828
2195000000,-12.329129,-14.094154,-13.742982,-22.222265
2196000000,-12.336412,-14.057225,-13.727081,-22.262791
2197000000,-12.320138,-14.020846,-13.730672,-22.256565
2198000000,-12.292569,-13.985458,-13.732612,-22.308147
2199000000,-12.316662,-13.976507,-13.751228,-22.308455
2200000000,-12.316181,-13.914852,-13.744167,-22.313023
2201000000,-12.284941,-13.884842,-13.711145,-22.328335
2202000000,-12.271079,-13.907405,-13.794102,-22.431776
2203000000,-12.302888,-13.878622,-13.747897,-22.390522
2204000000,-12.291882,-13.821456,-13.749624,-22.421242
2205000000,-12.298271,-13.80876,-13.714499,-22.411751
2206000000,-12.2938,-13.773877,-13.753613,-22.472622
2207000000,-12.307589,-13.736991,-13.771631,-22.449228
2208000000,-12.295932,-13.709088,-13.75674,-22.526121
2209000000,-12.292573,-13.723198,-13.778889,-22.570457
2210000000,-12.293183,-13.705194,-13.785341,-22.611652
2211000000,-12.276486,-13.653785,-13.764154,-22.528135
2212000000,-12.300402,-13.679355,-13.750737,-22.600628
2213000000,-12.280729,-13.627775,-13.766058,-22.641674
2214000000,-12.285077,-13.578109,-13.804641,-22.68292
2215000000,-12.301132,-13.600127,-13.770965,-22.710564
2216000000,-12.299436,-13.57898,-13.828609,-22.757477
2217000000,-12.296318,-13.533199,-13.793084,-22.753885
2218000000,-12.277554,-13.477863,-13.798221,-22.736368
2219000000,-12.250067,-13.45034,-13.760781,-22.730909
2220000000,-12.298871,-13.519835,-13.828671,-22.863192
2221000000,-12.269242,-13.490509,-13.817786,-22.90193
2222000000,-12.255237,-13.396273,-13.74926,-22.718849
2223000000,-12.271697,-13.412299,-13.814436,-22.950697
2224000000,-12.28549,-13.383187,-13.799876,-22.964462
2225000000,-12.258801,-13.350621,-13.759919,-22.92786
2226000000,-12.289259,-13.386172,-13.789871,-23.003414
2227000000,-12.2588,-13.339448,-13.845882,-22.978401
2228000000,-12.249615,-13.324162,-13.799155,-22.96637
2229000000,-12.261539,-13.2755,-13.822331,-23.066612
2230000000,-12.2574,-13.326739,-13.80611,-23.126516
2231000000,-12.246052,-13.249249,-13.816302,-23.001669
2232000000,-12.235868,-13.211797,-13.824639,-23.140692
2233000000,-12.245107,-13.190246,-13.807445,-23.080221
2234000000,-12.234982,-13.15967,-13.840137,-23.160166
2235000000,-12.226709,-13.17636,-13.853433,-23.224972
2236000000,-12.228765,-13.178124,-13.832622,-23.233782
2237000000,-12.212788,-13.156863,-13.831537,-23.22081
2238000000,-12.230748,-13.151281,-13.897342,-23.402563
2239000000,-12.204182,-13.153966,-13.85659,-23.297495
2240000000,-12.230017,-13.029459,-13.844545,-23.319778
2241000000,-12.233886,-13.055676,-13.868133,-23.414358
2242000000,-12.223192,-13.043142,-13.87396,-23.370691
2243000000,-12.218221,-13.007832,-13.888321,-23.414097
2244000000,-12.202221,-13.000502,-13.88626,-23.451962
2245000000,-12.215193,-13.02379,-13.876843,-23.508003
2246000000,-12.190701,-12.962688,-13.863834,-23.545443
2247000000,-12.189817,-12.93559,-13.884301,-23.54059
2248000000,-12.175254,-12.904078,-13.855944,-23.522125
2249000000,-12.199531,-12.980989,-13.938771,-23.776337
2250000000,-12.153863,-12.905207,-13.935184,-23.675785
2251000000,-12.183084,-12.869871,-13.903175,-23.661217
2252000000,-12.198394,-12.916574,-13.944627,-23.730616
2253000000,-12.177978,-12.892211,-13.933886,-23.756197
2254000000,-12.153443,-12.799361,-13.93877,-23.762722
2255000000,-12.154553,-12.788776,-13.936917,-23.828321
2256000000,-12.162623,-12.764129,-13.946818,-23.848442
2257000000,-12.162123,-12.834835,-13.932309,-23.872755
2258000000,-12.189133,-12.770968,-13.994483,-23.973516
2259000000,-12.134445,-12.777594,-13.952081,-23.998837
2260000000,-12.130365,-12.768581,-13.981676,-24.104176
2261000000,-12.132859,-12.737229,-13.980495,-24.05196
2262000000,-12.122027,-12.700405,-13.997955,-24.190674
2263000000,-12.160419,-12.695236,-13.986193,-24.094479
2264000000,-12.108085,-12.638693,-13.973964,-24.175573
2265000000,-12.106103,-12.67167,-14.014601,-24.275618
2266000000,-12.09261,-12.641491,-14.027914,-24.250774
2267000000,-12.070726,-12.610259,-13.998618,-24.258661
2268000000,-12.069252,-12.639695,-14.008567,-24.348225
2269000000,-12.098429,-12.639726,-14.031436,-24.453207
2270000000,-12.076427,-12.555251,-14.075025,-24.456152
2271000000,-12.058583,-12.622797,-14.071961,-24.589981
2272000000,-12.064973,-12.601865,-14.051832,-24.477661
2273000000,-12.037359,-12.597294,-14.043568,-24.51129
2274000000,-12.053954,-12.545371,-14.05386,-24.546406
2275000000,-12.02317,-12.545641,-14.055025,-24.597343
2276000000,-12.020392,-12.511752,-14.108974,-24.635614
2277000000,-12.046391,-12.521483,-14.086793,-24.716703
2278000000,-11.99716,-12.472879,-14.118336,-24.707951
2279000000,-12.014512,-12.462699,-14.106589,-24.87714
2280000000,-12.00824,-12.509112,-14.148582,-24.848639
2281000000,-12.007957,-12.425556,-14.107769,-24.871828
2282000000,-11.988535,-12.41341,-14.138024,-24.881117
2283000000,-11.990752,-12.42885,-14.172066,-25.02496
2284000000,-11.981914,-12.428455,-14.161159,-24.989397
2285000000,-11.97302,-12.416036,-14.154559,-25.010342
2286000000,-11.989022,-12.359881,-14.146834,-25.071926
2287000000,-11.980435,-12.406224,-14.175671,-25.139221
2288000000,-11.954523,-12.392742,-14.180774,-25.114159
2289000000,-11.945344,-12.360732,-14.185744,-25.076935
2290000000,-11.955434,-12.362471,-14.242778,-25.197863
2291000000,-11.940384,-12.396563,-14.236928,-25.394421
2292000000,-11.927166,-12.289002,-14.215158,-25.377907
2293000000,-11.937109,-12.290908,-14.243269,-25.414551
2294000000,-11.946387,-12.293169,-14.256598,-25.454695
2295000000,-11.900629,-12.265167,-14.227971,-25.395845
2296000000,-11.946324,-12.326746,-14.293937,-25.573254
2297000000,-11.877688,-12.236796,-14.289862,-25.470198
2298000000,-11.935887,-12.286478,-14.312796,-25.671295
2299000000,-11.907814,-12.270098,-14.321312,-25.65513
2300000000,-11.927314,-12.323553,-14.345896,-25.772968
2301000000,-11.877573,-12.214176,-14.341382,-25.808834
2302000000,-11.895494,-12.223153,-14.341118,-25.849409
2303000000,-11.916073,-12.264916,-14.382039,-25.956341
2304000000,-11.907238,-12.211304,-14.390785,-25.92037
2305000000,-11.859949,-12.194913,-14.381892,-25.936369
2306000000,-11.848774,-12.174419,-14.363617,-25.959433
2307000000,-11.865635,-12.187575,-14.381578,-26.13098
2308000000,-11.820119,-12.143451,-14.41647,-26.13328
2309000000,-11.784095,-12.147123,-14.435936,-26.122358
2310000000,-11.885395,-12.164513,-14.458336,-26.234146
2311000000,-11.827888,-12.141299,-14.448816,-26.291481
