Freq,Thru2,Thru,S180,S90
1.965,-0.50026375,-0.47957885,-0.80556315,-0.69654751
1.966,-0.52187568,-0.46325174,-0.83140171,-0.70641637
1.967,-0.51369292,-0.46780515,-0.81239939,-0.67739344
1.968,-0.52488303,-0.50401229,-0.82338643,-0.70307153
1.969,-0.51842022,-0.45823032,-0.80507237,-0.69832629
1.97,-0.47190052,-0.47008467,-0.79372621,-0.67303789
1.971,-0.5058099,-0.47897401,-0.82031792,-0.69538575
1.972,-0.5057748,-0.50391656,-0.80939049,-0.70057219
1.973,-0.49782845,-0.48316509,-0.80432177,-0.65529609
1.974,-0.50621831,-0.48115891,-0.81321079,-0.70014781
1.975,-0.51979285,-0.46628261,-0.79610842,-0.68566293
1.976,-0.49876341,-0.47316065,-0.81249279,-0.69581991
1.977,-0.54438794,-0.50159407,-0.82677519,-0.71535677
1.978,-0.48843756,-0.46557042,-0.82212096,-0.67760181
1.979,-0.48728698,-0.45675758,-0.79739237,-0.68931288
1.98,-0.56413275,-0.53900433,-0.85950857,-0.73118234
1.981,-0.48971432,-0.48574528,-0.7984122,-0.69088501
1.982,-0.50293934,-0.45173123,-0.77979839,-0.68887657
1.983,-0.5317151,-0.50480598,-0.82113844,-0.69574076
1.984,-0.5313952,-0.47784328,-0.81774485,-0.68365788
1.985,-0.5235008,-0.49866903,-0.83718437,-0.71219021
1.986,-0.50307173,-0.47701302,-0.78816622,-0.68264782
1.987,-0.51022732,-0.47555092,-0.80896044,-0.69420427
1.988,-0.52839667,-0.46217427,-0.80533224,-0.68832421
1.989,-0.51108259,-0.47571024,-0.80657244,-0.70610207
1.99,-0.50076848,-0.46328157,-0.8042559,-0.68864441
1.991,-0.50335616,-0.46218544,-0.82452619,-0.68889201
1.992,-0.51771355,-0.4836382,-0.80292296,-0.71963519
1.993,-0.52242643,-0.49646142,-0.83931983,-0.71273267
1.994,-0.51570863,-0.47660217,-0.81220359,-0.70553809
1.995,-0.49943081,-0.46368608,-0.80739498,-0.68784398
1.996,-0.51184988,-0.48575768,-0.82004875,-0.69116896
1.997,-0.53714246,-0.47893402,-0.81789547,-0.71041739
1.998,-0.51528025,-0.49269426,-0.84201002,-0.70595467
1.999,-0.53830218,-0.484294,-0.82850909,-0.70964742
2,-0.54438126,-0.50236309,-0.84036303,-0.70775205
2.001,-0.52166456,-0.50706023,-0.82931495,-0.71160597
2.002,-0.51131159,-0.47903886,-0.82904613,-0.7103191
2.003,-0.52770507,-0.48847365,-0.80284435,-0.6852625
2.004,-0.53768057,-0.48856267,-0.84018338,-0.71139145
2.005,-0.51612604,-0.48966208,-0.84730989,-0.69778824
2.006,-0.5019623,-0.48084721,-0.80079806,-0.67541492
2.007,-0.51493597,-0.49016851,-0.8257134,-0.70516342
2.008,-0.54187179,-0.49125317,-0.82584888,-0.7012285
2.009,-0.52047312,-0.46779805,-0.79651594,-0.70280689
2.01,-0.53956681,-0.49041647,-0.82264149,-0.70857847
2.011,-0.56433839,-0.52305305,-0.84845352,-0.71493071
2.012,-0.52588612,-0.47738603,-0.83209294,-0.70434016
2.013,-0.52314216,-0.48707929,-0.82144219,-0.69518936
2.014,-0.5424732,-0.49838889,-0.82384467,-0.70195949
2.015,-0.53692293,-0.51387715,-0.84425193,-0.69897908
2.016,-0.53522611,-0.50342631,-0.81654924,-0.71270174
2.017,-0.54683197,-0.53750819,-0.85361636,-0.74044704
2.018,-0.54977018,-0.48001423,-0.81823468,-0.71132421
2.019,-0.52954227,-0.46686307,-0.79701906,-0.6988135
2.02,-0.55510527,-0.52908635,-0.81493461,-0.72427762
2.021,-0.52968091,-0.49829867,-0.82408339,-0.69715774
2.022,-0.53939879,-0.50726664,-0.81626898,-0.73031729
2.023,-0.51932287,-0.51394302,-0.82525414,-0.71236575
2.024,-0.53125131,-0.49322796,-0.79897547,-0.69937611
2.025,-0.53326428,-0.50662154,-0.83694994,-0.72007972
2.026,-0.51526064,-0.48757392,-0.79336071,-0.71065545
2.027,-0.53837079,-0.52053547,-0.84223986,-0.71971172
2.028,-0.53815919,-0.49284661,-0.83534044,-0.73883945
2.029,-0.54581213,-0.48465484,-0.81707257,-0.70732248
2.03,-0.54482919,-0.54015177,-0.85825986,-0.73574591
2.031,-0.5413273,-0.51499075,-0.83325386,-0.72101438
2.032,-0.52951401,-0.51259804,-0.85966504,-0.69133198
2.033,-0.55302817,-0.51548374,-0.8356567,-0.72513407
2.034,-0.50394887,-0.49658191,-0.81280786,-0.702865
2.035,-0.52707273,-0.48932311,-0.79224581,-0.69047284
2.036,-0.54296011,-0.51159513,-0.83231121,-0.74440014
2.037,-0.55195194,-0.51678413,-0.83246958,-0.7077328
2.038,-0.53847963,-0.51889622,-0.85085559,-0.72969437
2.039,-0.53492087,-0.52732426,-0.81523758,-0.72248077
2.04,-0.53354806,-0.5022853,-0.8382616,-0.70670217
2.041,-0.55319738,-0.52621394,-0.82233959,-0.7240271
2.042,-0.54410982,-0.49925148,-0.81275904,-0.72310919
2.043,-0.56040949,-0.5183664,-0.85969883,-0.73379815
2.044,-0.5323295,-0.5065617,-0.82919925,-0.70972449
2.045,-0.54917282,-0.51943648,-0.85254258,-0.73304522
2.046,-0.54466021,-0.51359034,-0.8069585,-0.72114044
2.047,-0.55081636,-0.51506215,-0.80822492,-0.72028208
2.048,-0.5102548,-0.52374345,-0.82628298,-0.68515283
2.049,-0.55712664,-0.52896863,-0.85456002,-0.70854026
2.05,-0.54924005,-0.51869833,-0.8361007,-0.71960789
2.051,-0.51335579,-0.50368214,-0.80895877,-0.68722039
2.052,-0.53401625,-0.51519591,-0.8379705,-0.71024388
2.053,-0.51406091,-0.49586737,-0.8368178,-0.69233316
2.054,-0.53990501,-0.51982874,-0.82162803,-0.74230027
2.055,-0.53656256,-0.51175094,-0.81225002,-0.7159003
2.056,-0.53467292,-0.52870286,-0.82908714,-0.72978896
2.057,-0.55882609,-0.53638542,-0.82580048,-0.69930035
2.058,-0.51753765,-0.51822317,-0.85677052,-0.6992389
2.059,-0.54747856,-0.52902806,-0.84268099,-0.73342234
2.06,-0.4976297,-0.51795632,-0.81292254,-0.70420891
2.061,-0.53162521,-0.49696517,-0.81497794,-0.7000618
2.062,-0.54475731,-0.54198927,-0.86094242,-0.73659778
2.063,-0.52452052,-0.4843159,-0.81915379,-0.67701477
2.064,-0.54345,-0.51757073,-0.84548956,-0.72595108
2.065,-0.59148932,-0.54101723,-0.84794462,-0.73195356
2.066,-0.55096865,-0.5236429,-0.85496503,-0.75003976
2.067,-0.52336782,-0.52114868,-0.81791502,-0.72873926
2.068,-0.55322647,-0.50506747,-0.83535504,-0.72749704
2.069,-0.53321302,-0.508959,-0.83268529,-0.7165978
2.07,-0.55097884,-0.52105618,-0.82505381,-0.72734052
2.071,-0.52601111,-0.52079499,-0.8213678,-0.74775773
2.072,-0.58121872,-0.54839647,-0.84693015,-0.75492275
2.073,-0.58036017,-0.53241861,-0.86238027,-0.74037713
2.074,-0.5311299,-0.50231218,-0.80297577,-0.71718305
2.075,-0.53419727,-0.48689494,-0.81424916,-0.70216316
2.076,-0.55365831,-0.52747375,-0.84694493,-0.7259981
2.077,-0.53290009,-0.5176509,-0.82468742,-0.71480328
2.078,-0.5538798,-0.55326301,-0.85235137,-0.71572965
2.079,-0.54907382,-0.5434218,-0.84804928,-0.72552747
2.08,-0.53136635,-0.52134746,-0.86843497,-0.72077721
2.081,-0.55107182,-0.54950798,-0.84505141,-0.75278056
2.082,-0.51195002,-0.50558072,-0.832497,-0.71927238
2.083,-0.54792565,-0.52285355,-0.81765383,-0.72250801
2.084,-0.5631358,-0.52494317,-0.85659939,-0.74576622
2.085,-0.5595665,-0.52307695,-0.83601391,-0.73204893
2.086,-0.5229128,-0.51392007,-0.83142525,-0.72288787
2.087,-0.54306859,-0.55280769,-0.84078318,-0.71842504
2.088,-0.53270805,-0.51486331,-0.84435225,-0.72150356
2.089,-0.56408602,-0.56243294,-0.85856771,-0.73837113
2.09,-0.53461969,-0.54994506,-0.84557492,-0.73589498
2.091,-0.53684241,-0.54191631,-0.84917653,-0.75525129
2.092,-0.52100772,-0.49057922,-0.82124829,-0.69865477
2.093,-0.55816215,-0.55970752,-0.86011744,-0.72316355
2.094,-0.53264207,-0.52319056,-0.84126407,-0.69901747
2.095,-0.56720698,-0.56568861,-0.86146235,-0.72516572
2.096,-0.58601087,-0.5509333,-0.8632021,-0.74784911
2.097,-0.53606367,-0.53550792,-0.8366732,-0.74107033
2.098,-0.54657257,-0.5455724,-0.83092576,-0.73229706
2.099,-0.56485909,-0.55091029,-0.84858918,-0.7348085
2.1,-0.54255283,-0.54479933,-0.8521198,-0.7216019
2.101,-0.54993933,-0.57065207,-0.88393855,-0.74568605
2.102,-0.54371804,-0.53740978,-0.8288312,-0.73280728
2.103,-0.55259925,-0.52672338,-0.86181283,-0.73100674
2.104,-0.53920645,-0.54536724,-0.85388047,-0.72855753
2.105,-0.54392797,-0.52654022,-0.82943153,-0.73730212
2.106,-0.5580861,-0.52924001,-0.82990414,-0.7330634
2.107,-0.56509304,-0.55320323,-0.86831903,-0.75307775
2.108,-0.54146868,-0.520715,-0.83771336,-0.73814905
2.109,-0.57464844,-0.55043358,-0.84301448,-0.75290668
2.11,-0.57747519,-0.54879338,-0.84898299,-0.75248349
2.111,-0.5436601,-0.54036003,-0.82792628,-0.73843074
2.112,-0.5820865,-0.55680364,-0.85290599,-0.73946708
2.113,-0.56479323,-0.56203902,-0.84651262,-0.71978348
2.114,-0.537687,-0.51109636,-0.82164592,-0.70990765
2.115,-0.57577592,-0.55928212,-0.84056181,-0.73122478
2.116,-0.53952485,-0.5142414,-0.80575514,-0.72808021
2.117,-0.58919615,-0.55228263,-0.86735809,-0.7516253
2.118,-0.55381757,-0.54549873,-0.85256428,-0.74473655
2.119,-0.57232755,-0.56149399,-0.83122993,-0.7286725
2.12,-0.57176745,-0.57051402,-0.84371197,-0.75383586
2.121,-0.5383383,-0.52613652,-0.86391664,-0.72783434
2.122,-0.53235078,-0.55858153,-0.82541013,-0.74557823
2.123,-0.55330831,-0.54508251,-0.85463083,-0.73985559
2.124,-0.55699116,-0.54957455,-0.86021966,-0.73652542
2.125,-0.53230184,-0.52447361,-0.82803243,-0.72294295
2.126,-0.5637247,-0.55340147,-0.86026096,-0.7307328
2.127,-0.53486085,-0.51003683,-0.843436,-0.72507083
2.128,-0.53465819,-0.54855287,-0.84379578,-0.7254321
2.129,-0.56000155,-0.54437536,-0.84233356,-0.73862177
2.13,-0.58141679,-0.56884575,-0.87918884,-0.73649514
2.131,-0.54318833,-0.54767787,-0.84535986,-0.7446034
2.132,-0.57314819,-0.58091867,-0.85581577,-0.75278658
2.133,-0.56895453,-0.52623022,-0.82559913,-0.74134845
2.134,-0.52246451,-0.52590305,-0.81337619,-0.73491061
2.135,-0.54239577,-0.54655302,-0.85276508,-0.75336641
2.136,-0.57620674,-0.58174062,-0.85952711,-0.77221525
2.137,-0.55649817,-0.55840808,-0.84450668,-0.72329473
2.138,-0.56716311,-0.56833619,-0.86228144,-0.73167485
2.139,-0.55344677,-0.58010733,-0.85460687,-0.73767751
2.14,-0.55105942,-0.52977186,-0.83364367,-0.72565508
2.141,-0.57203555,-0.54579544,-0.84844255,-0.7563355
2.142,-0.59083921,-0.58864486,-0.89373153,-0.77823466
2.143,-0.53194517,-0.5606057,-0.82022482,-0.74323964
2.144,-0.53271264,-0.53214508,-0.82428515,-0.76040161
2.145,-0.57690603,-0.55070895,-0.86365932,-0.76073515
2.146,-0.58227915,-0.58493441,-0.84545219,-0.76025677
2.147,-0.55004841,-0.553316,-0.85605961,-0.74216032
2.148,-0.53310049,-0.54936206,-0.86639947,-0.76347774
2.149,-0.56649548,-0.5586108,-0.83801252,-0.73643684
2.15,-0.57797426,-0.55799896,-0.84489793,-0.75756514
2.151,-0.55882668,-0.55965585,-0.8452388,-0.74609613
2.152,-0.55058575,-0.54855716,-0.84409004,-0.74494922
2.153,-0.5913288,-0.58940333,-0.86567849,-0.75996459
2.154,-0.59121066,-0.57469857,-0.86090845,-0.76184684
2.155,-0.56330502,-0.5771848,-0.84478819,-0.73881161
2.156,-0.53226417,-0.5418179,-0.83483326,-0.74452126
2.157,-0.55252045,-0.57331747,-0.84750032,-0.74315602
2.158,-0.56904525,-0.56748897,-0.86460626,-0.76671761
2.159,-0.60012984,-0.58775431,-0.89642644,-0.75865841
2.16,-0.55477417,-0.5820421,-0.84612489,-0.76044965
2.161,-0.54262018,-0.57085526,-0.84156901,-0.74150825
2.162,-0.56123924,-0.53485817,-0.84309441,-0.73484015
2.163,-0.57002228,-0.55511558,-0.86055595,-0.76226431
2.164,-0.5820443,-0.58554441,-0.85781598,-0.7651425
2.165,-0.56485349,-0.55922306,-0.86839437,-0.74581861
2.166,-0.54920512,-0.55406314,-0.86608517,-0.76093727
2.167,-0.55528009,-0.57205814,-0.88553607,-0.78225267
2.168,-0.59072292,-0.58862668,-0.8813675,-0.77269769
2.169,-0.5614717,-0.59147,-0.86627507,-0.77069712
2.17,-0.5870496,-0.56431019,-0.85485595,-0.78269815
2.171,-0.59932691,-0.58712006,-0.8639341,-0.77691287
2.172,-0.56614572,-0.57138085,-0.85291082,-0.73137611
2.173,-0.5513432,-0.55565476,-0.83420473,-0.74719065
2.174,-0.56604141,-0.57302308,-0.86235255,-0.75125462
2.175,-0.6002292,-0.56840956,-0.86493742,-0.8022539
2.176,-0.58511603,-0.57592696,-0.88966501,-0.78109986
2.177,-0.57400548,-0.59594089,-0.87062597,-0.77845526
2.178,-0.57537979,-0.56373912,-0.87183052,-0.76006287
2.179,-0.57964164,-0.58638948,-0.88062602,-0.77662921
2.18,-0.57137442,-0.55473506,-0.857122,-0.75166786
2.181,-0.5739221,-0.57265455,-0.85817385,-0.74753451
2.182,-0.56834668,-0.5779959,-0.87183392,-0.78415972
2.183,-0.59124297,-0.58526236,-0.87762243,-0.78718895
2.184,-0.55758309,-0.56256783,-0.86333597,-0.78581256
2.185,-0.58160949,-0.57571959,-0.876858,-0.78221786
2.186,-0.57910603,-0.58864558,-0.87312508,-0.76698744
2.187,-0.54807055,-0.55980128,-0.88209295,-0.77625209
2.188,-0.5667671,-0.57687342,-0.88854098,-0.8030228
2.189,-0.59974343,-0.60284245,-0.90209073,-0.80074608
2.19,-0.58037192,-0.56492329,-0.84963179,-0.76907027
2.191,-0.55264479,-0.57096541,-0.84688777,-0.78733438
2.192,-0.5535444,-0.55239493,-0.85977387,-0.78892314
2.193,-0.56748819,-0.57924849,-0.84482265,-0.77817059
2.194,-0.60377133,-0.59480941,-0.8635093,-0.80094743
2.195,-0.57854843,-0.57587624,-0.873496,-0.78981048
2.196,-0.558245,-0.56960112,-0.86290342,-0.78061765
2.197,-0.54691821,-0.54620916,-0.85752082,-0.79724997
2.198,-0.58534974,-0.60229105,-0.87664038,-0.78891724
2.199,-0.59404987,-0.60747576,-0.9006924,-0.81511635
2.2,-0.60868502,-0.59917027,-0.89448392,-0.81904352
2.201,-0.58489084,-0.5785858,-0.87818772,-0.81521112
2.202,-0.59931993,-0.60841411,-0.91319275,-0.80215979
2.203,-0.57192552,-0.58348864,-0.87037557,-0.7826497
2.204,-0.57361722,-0.5785808,-0.87458044,-0.80098391
2.205,-0.57627153,-0.57704192,-0.88015592,-0.82074082
2.206,-0.58169645,-0.57155108,-0.88468546,-0.79584682
2.207,-0.60418004,-0.63456017,-0.90623468,-0.84984857
2.208,-0.57993406,-0.61268717,-0.88224983,-0.84149051
2.209,-0.58565325,-0.60717458,-0.90992039,-0.8116706
2.21,-0.57484502,-0.61182803,-0.89032614,-0.82395953
2.211,-0.60154498,-0.5945372,-0.87725979,-0.82793778
2.212,-0.58552778,-0.58530354,-0.8862499,-0.82063013
2.213,-0.52775639,-0.55673099,-0.84967965,-0.80949008
2.214,-0.58706963,-0.58136344,-0.9021461,-0.84079534
2.215,-0.59039032,-0.59546268,-0.88231856,-0.84057057
2.216,-0.58343405,-0.59566301,-0.91692597,-0.82495743
2.217,-0.56407225,-0.58916712,-0.89394408,-0.82241625
2.218,-0.55844253,-0.57457536,-0.8685798,-0.81653631
2.219,-0.57022601,-0.58207083,-0.87086856,-0.80426633
2.22,-0.5997867,-0.61543381,-0.90983212,-0.86330009
2.221,-0.61170965,-0.64059633,-0.9219147,-0.84282047
2.222,-0.5759483,-0.59064269,-0.86937124,-0.81691664
2.223,-0.57536232,-0.57386994,-0.89152735,-0.80962116
2.224,-0.57470757,-0.57418001,-0.86937952,-0.78891569
2.225,-0.5755282,-0.58624953,-0.88255185,-0.80763704
2.226,-0.57866806,-0.57679105,-0.8546446,-0.8011393
2.227,-0.57746345,-0.59584099,-0.88986278,-0.82178944
2.228,-0.5939461,-0.60133231,-0.93650943,-0.81421155
2.229,-0.60967374,-0.61048311,-0.90528339,-0.82237768
2.23,-0.61571217,-0.63028425,-0.91330743,-0.8265816
2.231,-0.59396839,-0.60652137,-0.89094484,-0.80837411
2.232,-0.5913102,-0.59951776,-0.8969022,-0.80636406
2.233,-0.57900977,-0.5961017,-0.89601427,-0.79031032
2.234,-0.58958781,-0.59642607,-0.88240635,-0.80728352
2.235,-0.57846373,-0.60081899,-0.87853068,-0.77696687
2.236,-0.57137883,-0.58544326,-0.87630528,-0.76941437
2.237,-0.59720719,-0.59716523,-0.90397543,-0.80675048
2.238,-0.55160159,-0.56101573,-0.88553452,-0.76966113
2.239,-0.56644309,-0.57029569,-0.87236601,-0.77962321
2.24,-0.63212323,-0.63950968,-0.93202984,-0.82321453
2.241,-0.58612084,-0.61333781,-0.88365728,-0.7941066
2.242,-0.57755303,-0.59700042,-0.89971036,-0.80211455
2.243,-0.57745665,-0.61356962,-0.90101343,-0.79670238
2.244,-0.57872051,-0.60457999,-0.89693922,-0.78725302
2.245,-0.58896542,-0.61939472,-0.90943909,-0.78489679
2.246,-0.61120695,-0.61172801,-0.91878891,-0.77710837
2.247,-0.58973843,-0.60896266,-0.90482277,-0.77758139
2.248,-0.59051901,-0.61569607,-0.91378456,-0.79260504
2.249,-0.57685864,-0.58842266,-0.89532727,-0.78899229
2.25,-0.56065494,-0.57875466,-0.90942401,-0.79161519
2.251,-0.5875544,-0.60951734,-0.94233346,-0.80698919
2.252,-0.6152733,-0.62820488,-0.91140324,-0.79453099
2.253,-0.58132744,-0.5982132,-0.9133718,-0.78336233
2.254,-0.56538081,-0.59564131,-0.89387381,-0.80715334
2.255,-0.58376104,-0.63736892,-0.92058861,-0.79404956
2.256,-0.57903332,-0.61020958,-0.88817787,-0.76035708
2.257,-0.59689426,-0.5963583,-0.93155736,-0.77419692
2.258,-0.6012038,-0.6353364,-0.92817307,-0.84992677
2.259,-0.60046345,-0.62431234,-0.90249532,-0.78821784
2.26,-0.59136778,-0.61820012,-0.89611751,-0.78719378
2.261,-0.60639977,-0.62112981,-0.92655706,-0.78821754
2.262,-0.61065829,-0.6106239,-0.93783557,-0.79793566
2.263,-0.5592978,-0.57337159,-0.88418853,-0.78359604
2.264,-0.56220132,-0.59144425,-0.88354975,-0.7763508
2.265,-0.61122137,-0.60744631,-0.9141084,-0.80348647
2.266,-0.62321562,-0.60767496,-0.92562163,-0.79485524
2.267,-0.57492322,-0.60855222,-0.90825367,-0.77542293
2.268,-0.60479969,-0.62864792,-0.93792534,-0.79084247
2.269,-0.611296,-0.6265527,-0.91633773,-0.77240926
2.27,-0.58924985,-0.62174159,-0.91945416,-0.81159157
2.271,-0.61874181,-0.62669092,-0.9373377,-0.78528237
2.272,-0.61221004,-0.61504716,-0.94168347,-0.80017674
2.273,-0.59868753,-0.60736454,-0.92743969,-0.79561138
2.274,-0.60504097,-0.61361849,-0.91216499,-0.81776965
2.275,-0.58429915,-0.6041677,-0.93710327,-0.81600523
2.276,-0.61418957,-0.63971323,-0.90100491,-0.82112002
2.277,-0.63592738,-0.63247037,-0.93529767,-0.80792153
2.278,-0.62280136,-0.58283532,-0.89914137,-0.76605785
2.279,-0.5754863,-0.60689384,-0.88868344,-0.77072018
2.28,-0.59423178,-0.61819959,-0.92270017,-0.79035544
2.281,-0.58785731,-0.6178509,-0.92270678,-0.77538377
2.282,-0.59641689,-0.62174523,-0.92149383,-0.80998617
2.283,-0.60232919,-0.60493749,-0.93771338,-0.78654671
2.284,-0.62598383,-0.64673853,-0.93945932,-0.80655277
2.285,-0.57931584,-0.6007086,-0.91534758,-0.77972919
2.286,-0.59999174,-0.63996506,-0.9332034,-0.79941368
2.287,-0.61657846,-0.63080555,-0.94216704,-0.80556744
2.288,-0.6248275,-0.6389879,-0.94095236,-0.78919959
2.289,-0.6104579,-0.6251803,-0.91495699,-0.79484129
2.29,-0.60666859,-0.62480539,-0.91775525,-0.81054568
2.291,-0.61592716,-0.6430009,-0.93147409,-0.80530381
2.292,-0.6019212,-0.6076566,-0.89786184,-0.77682894
2.293,-0.57056242,-0.63333666,-0.93158448,-0.7901969
2.294,-0.59845263,-0.61708963,-0.9315083,-0.79655302
2.295,-0.61320901,-0.6147275,-0.90041548,-0.78776062
2.296,-0.57253897,-0.62456292,-0.93028015,-0.78559637
2.297,-0.59181142,-0.62578708,-0.91991639,-0.79148769
2.298,-0.62448388,-0.63111717,-0.93797261,-0.83651626
2.299,-0.61943036,-0.62915087,-0.97256005,-0.80977124
2.3,-0.62509376,-0.63154995,-0.94251782,-0.81206638
2.301,-0.5959155,-0.62530929,-0.91706538,-0.82196218
2.302,-0.60783988,-0.6275565,-0.92227715,-0.79674506
2.303,-0.62403953,-0.63947797,-0.96810323,-0.80175328
2.304,-0.60042238,-0.6331296,-0.94562298,-0.8024767
2.305,-0.65565324,-0.65278661,-0.96075803,-0.83247733
2.306,-0.64772505,-0.61107302,-0.93689287,-0.79592949
2.307,-0.6057297,-0.63829315,-0.94721967,-0.81161469
2.308,-0.59148324,-0.62243342,-0.93963742,-0.79300803
2.309,-0.59707779,-0.60559934,-0.94297647,-0.78866214
2.31,-0.61365926,-0.62419826,-0.97327739,-0.81753612
2.311,-0.59268457,-0.60791737,-0.92270935,-0.78436661
2.312,-0.59530216,-0.62602663,-0.90719473,-0.81248939
2.313,-0.58882332,-0.63206863,-0.94517833,-0.80114686
2.314,-0.58988279,-0.64041203,-0.93954557,-0.78403801
2.315,-0.61348152,-0.63208324,-0.96343213,-0.81059873
2.316,-0.6426053,-0.66324049,-0.98420751,-0.85054898
2.317,-0.63822961,-0.63513207,-0.95854354,-0.82275814
2.318,-0.61509246,-0.60757136,-0.93834776,-0.77114701
2.319,-0.62417889,-0.63498855,-0.96079296,-0.80573815
2.32,-0.58631909,-0.59333372,-0.95259857,-0.8105039
2.321,-0.62890732,-0.65971631,-0.95038074,-0.83226788
2.322,-0.62489933,-0.60266256,-0.94694179,-0.79379582
2.323,-0.60763603,-0.64582324,-0.96796769,-0.82527834
2.324,-0.60969728,-0.63643479,-0.95301706,-0.83327013
2.325,-0.62333041,-0.63837117,-0.96231306,-0.81268829
2.326,-0.6100421,-0.59210473,-0.93917942,-0.80046308
2.327,-0.62942594,-0.65835279,-0.97886157,-0.8318907
2.328,-0.61880767,-0.64390934,-1.0001167,-0.82994813
2.329,-0.62220985,-0.62477428,-0.96205056,-0.81436348
2.33,-0.59561694,-0.61646384,-0.9635002,-0.77665591
2.331,-0.61030459,-0.64105839,-0.97006112,-0.81098503
2.332,-0.62223166,-0.65143037,-0.99223799,-0.81290376
2.333,-0.59894454,-0.63735205,-0.95762354,-0.80749595
2.334,-0.62613213,-0.6590656,-0.9603734,-0.7992239
2.335,-0.61381406,-0.61293745,-0.94575322,-0.8164385
2.336,-0.60655129,-0.61102086,-0.9626087,-0.79831487
2.337,-0.61799306,-0.63809854,-0.97205955,-0.83305937
2.338,-0.62718254,-0.64005297,-0.97168452,-0.8045156
2.339,-0.61692256,-0.6343419,-0.96360892,-0.80911082
2.34,-0.64250845,-0.63782883,-0.97473145,-0.83548176
2.341,-0.64503354,-0.65174335,-0.98124534,-0.83441865
2.342,-0.58383471,-0.62235582,-0.95740223,-0.81164324
2.343,-0.64996004,-0.63731056,-0.96777576,-0.82151961
2.344,-0.62137079,-0.63425577,-0.97195262,-0.82705057
2.345,-0.62500542,-0.63299954,-0.96268642,-0.83587986
2.346,-0.63961154,-0.62761116,-0.95181525,-0.83312476
2.347,-0.6286279,-0.64004648,-0.99000877,-0.86248165
2.348,-0.62051338,-0.62110049,-0.97494584,-0.84596252
2.349,-0.6360051,-0.62872744,-0.9989633,-0.85303879
2.35,-0.61161196,-0.61097449,-0.95418358,-0.85604864
2.351,-0.60985291,-0.63753337,-0.96037722,-0.82251477
2.352,-0.61066502,-0.62906933,-0.97738284,-0.86227679
2.353,-0.62427825,-0.65124393,-0.99945801,-0.87498444
2.354,-0.60500109,-0.62466621,-0.95985192,-0.81089526
2.355,-0.62001985,-0.63723892,-0.96873021,-0.81138325
2.356,-0.62235141,-0.6329214,-0.99802601,-0.83170533
2.357,-0.63308579,-0.62787253,-0.97366619,-0.83505332
2.358,-0.62704134,-0.63524902,-0.98809838,-0.86970001
2.359,-0.6224696,-0.64941186,-1.0038307,-0.82880598
2.36,-0.62189275,-0.65851796,-0.98780167,-0.85086203
2.361,-0.63986725,-0.62515688,-0.97586226,-0.84403586
2.362,-0.65012723,-0.64912462,-0.97526371,-0.85674173
2.363,-0.62161589,-0.61803323,-0.98207927,-0.84512597
2.364,-0.61268741,-0.63687539,-0.99312848,-0.85532498
2.365,-0.6098302,-0.6166234,-0.9633652,-0.85232985
2.366,-0.63606131,-0.66034967,-1.0042292,-0.86939913
2.367,-0.62033844,-0.64894176,-1.0014435,-0.86193764
2.368,-0.64942545,-0.65345526,-1.0012978,-0.87406272
2.369,-0.60844034,-0.6162703,-0.97282308,-0.87037873
2.37,-0.64106971,-0.63427788,-1.0022845,-0.87098175
2.371,-0.64627033,-0.65447187,-0.99821246,-0.8575151
2.372,-0.63438362,-0.63456219,-1.0039579,-0.86792105
2.373,-0.61208475,-0.6022625,-0.9543587,-0.84988731
2.374,-0.62483597,-0.62112248,-0.9990865,-0.85760587
2.375,-0.61973369,-0.63126528,-1.0047745,-0.86290359
2.376,-0.61956859,-0.61299032,-0.97331274,-0.86949265
2.377,-0.62225407,-0.62467551,-0.99979448,-0.86790788
2.378,-0.63717955,-0.64609665,-1.0166726,-0.86793751
2.379,-0.65583605,-0.62968147,-1.0266911,-0.869331
2.38,-0.67513674,-0.65457523,-1.0185823,-0.89431536
2.381,-0.63851273,-0.63573557,-0.98631918,-0.86576378
2.382,-0.64697576,-0.63940674,-1.0242524,-0.87933177
2.383,-0.6432662,-0.62306207,-1.0098202,-0.87853062
2.384,-0.6301918,-0.63815016,-1.0123218,-0.89024842
2.385,-0.62037003,-0.64440602,-0.99242181,-0.8863247
2.386,-0.61799175,-0.63858402,-1.0137728,-0.91271126
2.387,-0.65715998,-0.68064147,-1.0285451,-0.91948402
2.388,-0.60605323,-0.62775582,-1.0119597,-0.9200058
2.389,-0.60737634,-0.62346363,-0.98494732,-0.90768385
2.39,-0.68515027,-0.66000283,-1.023985,-0.92966396
2.391,-0.62529767,-0.63173401,-0.98549783,-0.91019636
2.392,-0.65711516,-0.6868915,-1.0341221,-0.94455934
2.393,-0.61989558,-0.64534593,-0.98594934,-0.92282432
2.394,-0.65725058,-0.65314907,-1.0260082,-0.96043426
2.395,-0.60058314,-0.62073392,-1.0116886,-0.90974957
2.396,-0.61644238,-0.62869817,-1.0032043,-0.91870517
2.397,-0.62733197,-0.65124404,-1.0483165,-0.94887781
2.398,-0.62425262,-0.62894553,-1.0219058,-0.95011872
2.399,-0.62851381,-0.6555872,-1.0485836,-0.9702028
2.4,-0.66611731,-0.66361403,-1.0339563,-0.97283888
2.401,-0.6277796,-0.64864796,-1.0461069,-0.94983625
