Freq,S21_HFSS,S31_HFSS,S32_HFSS,S21_Milled,S31_Milled,S32_Milled
3.179,-3.746777723,-3.741659945,-20.73630111,-3.2085412,-3.3052409,-18.179441
3.18,-3.746885994,-3.741781933,-20.74788583,-3.216094,-3.2906375,-18.196215
3.181,-3.74699371,-3.741903381,-20.75948374,-3.2539482,-3.3122752,-18.195732
3.182,-3.747100871,-3.742024288,-20.77109487,-3.2264011,-3.2752419,-18.157106
3.183,-3.747207476,-3.742144656,-20.78271926,-3.2169776,-3.2987432,-18.153742
3.184,-3.747313526,-3.742264484,-20.79435695,-3.2113562,-3.2860701,-18.145531
3.185,-3.747419021,-3.742383772,-20.80600797,-3.2318783,-3.2900229,-18.108038
3.186,-3.747523961,-3.74250252,-20.81767236,-3.2288048,-3.2952459,-18.134211
3.187,-3.747628346,-3.742620728,-20.82935016,-3.2235744,-3.2728465,-18.116455
3.188,-3.747732175,-3.742738397,-20.8410414,-3.2439282,-3.3145745,-18.115873
3.189,-3.74783545,-3.742855525,-20.85274614,-3.2285583,-3.266984,-18.078325
3.19,-3.74793817,-3.742972114,-20.86446439,-3.2552104,-3.334975,-18.122095
3.191,-3.748040335,-3.743088163,-20.87619621,-3.2493293,-3.2878008,-18.11293
3.192,-3.748141945,-3.743203672,-20.88794163,-3.2394919,-3.3209832,-18.091051
3.193,-3.748243001,-3.743318641,-20.89970069,-3.2357585,-3.2771816,-18.073551
3.194,-3.748343502,-3.743433071,-20.91147343,-3.2266438,-3.3097494,-18.061352
3.195,-3.748443449,-3.743546961,-20.92325989,-3.2330995,-3.2993312,-18.041254
3.196,-3.748542841,-3.743660311,-20.9350601,-3.254751,-3.3085067,-18.074957
3.197,-3.748641679,-3.743773122,-20.94687411,-3.2452574,-3.3029463,-18.071291
3.198,-3.748739963,-3.743885393,-20.95870196,-3.2160747,-3.2710021,-17.99794
3.199,-3.748837693,-3.743997126,-20.97054368,-3.2522061,-3.2888684,-18.029331
3.2,-3.74893487,-3.744108318,-20.98239932,-3.1848798,-3.2678335,-17.973717
3.201,-3.749031492,-3.744218972,-20.99426891,-3.2033813,-3.3022885,-18.020241
3.202,-3.749127561,-3.744329086,-21.0061525,-3.2093871,-3.277266,-17.977268
3.203,-3.749223076,-3.744438661,-21.01805013,-3.2268326,-3.3076108,-17.985888
3.204,-3.749318038,-3.744547697,-21.02996183,-3.2010555,-3.2580495,-17.949711
3.205,-3.749412447,-3.744656194,-21.04188765,-3.2712357,-3.3142626,-17.965929
3.206,-3.749506302,-3.744764152,-21.05382763,-3.2271359,-3.277885,-17.955013
3.207,-3.749599605,-3.744871572,-21.06578181,-3.2641568,-3.3133783,-17.939779
3.208,-3.749692355,-3.744978453,-21.07775022,-3.189537,-3.2636845,-17.890255
3.209,-3.749784552,-3.745084795,-21.08973293,-3.1997504,-3.2809536,-17.906603
3.21,-3.749876197,-3.745190599,-21.10172995,-3.1804471,-3.2853138,-17.873281
3.211,-3.749967289,-3.745295864,-21.11374134,-3.2298217,-3.294296,-17.919289
3.212,-3.750057829,-3.745400592,-21.12576714,-3.2402644,-3.291971,-17.890329
3.213,-3.750147817,-3.745504781,-21.13780738,-3.2616322,-3.305618,-17.915089
3.214,-3.750237254,-3.745608432,-21.14986212,-3.22277,-3.2712233,-17.871632
3.215,-3.750326138,-3.745711545,-21.16193139,-3.2339127,-3.2946305,-17.857721
3.216,-3.750414472,-3.745814121,-21.17401524,-3.2445419,-3.2827432,-17.846149
3.217,-3.750502254,-3.745916159,-21.1861137,-3.2351882,-3.2919881,-17.848835
3.218,-3.750589484,-3.746017659,-21.19822683,-3.2359674,-3.317477,-17.84668
3.219,-3.750676164,-3.746118622,-21.21035467,-3.2160916,-3.2610421,-17.823017
3.22,-3.750762293,-3.746219048,-21.22249725,-3.2085276,-3.2737894,-17.826166
3.221,-3.750847872,-3.746318937,-21.23465462,-3.1978977,-3.2833397,-17.789238
3.222,-3.7509329,-3.746418289,-21.24682683,-3.215574,-3.2855368,-17.789274
3.223,-3.751017378,-3.746517104,-21.25901391,-3.2393491,-3.2746971,-17.784153
3.224,-3.751101307,-3.746615383,-21.27121592,-3.2351804,-3.2938826,-17.780819
3.225,-3.751184685,-3.746713125,-21.2834329,-3.1945894,-3.2687213,-17.724005
3.226,-3.751267514,-3.746810331,-21.29566489,-3.2093287,-3.2641151,-17.763134
3.227,-3.751349794,-3.746907001,-21.30791193,-3.2280514,-3.2951615,-17.758751
3.228,-3.751431525,-3.747003135,-21.32017407,-3.2259634,-3.2908688,-17.764631
3.229,-3.751512707,-3.747098733,-21.33245136,-3.2010515,-3.2790248,-17.740889
3.23,-3.75159334,-3.747193796,-21.34474384,-3.2175226,-3.316956,-17.739033
3.231,-3.751673426,-3.747288323,-21.35705156,-3.2142429,-3.2930665,-17.69491
3.232,-3.751752963,-3.747382316,-21.36937455,-3.2108696,-3.2891517,-17.713034
3.233,-3.751831952,-3.747475773,-21.38171287,-3.2449067,-3.3316143,-17.714916
3.234,-3.751910393,-3.747568696,-21.39406657,-3.21295,-3.2751703,-17.696329
3.235,-3.751988288,-3.747661084,-21.40643568,-3.2405629,-3.3089831,-17.693117
3.236,-3.752065635,-3.747752937,-21.41882026,-3.2339826,-3.2673612,-17.66242
3.237,-3.752142435,-3.747844257,-21.43122034,-3.2348199,-3.2791436,-17.655827
3.238,-3.752218689,-3.747935042,-21.44363599,-3.2368772,-3.2866793,-17.632322
3.239,-3.752294396,-3.748025294,-21.45606724,-3.2466705,-3.3070035,-17.65163
3.24,-3.752369558,-3.748115012,-21.46851414,-3.2377567,-3.3011377,-17.633112
3.241,-3.752444173,-3.748204197,-21.48097673,-3.2343755,-3.3210256,-17.632357
3.242,-3.752518244,-3.748292849,-21.49345508,-3.2184274,-3.2862284,-17.596817
3.243,-3.752591769,-3.748380968,-21.50594921,-3.232934,-3.2729371,-17.590969
3.244,-3.752664749,-3.748468555,-21.51845919,-3.21755,-3.295012,-17.609085
3.245,-3.752737184,-3.748555609,-21.53098505,-3.2195179,-3.2863698,-17.593113
3.246,-3.752809076,-3.748642131,-21.54352685,-3.268126,-3.3236003,-17.597502
3.247,-3.752880423,-3.748728121,-21.55608464,-3.20822,-3.2944529,-17.556376
3.248,-3.752951226,-3.74881358,-21.56865845,-3.2454095,-3.3088384,-17.556198
3.249,-3.753021486,-3.748898507,-21.58124835,-3.2335732,-3.29109,-17.527456
3.25,-3.753091203,-3.748982903,-21.59385438,-3.2124507,-3.298655,-17.534695
3.251,-3.753160377,-3.749066768,-21.60647659,-3.2238238,-3.2852137,-17.526031
3.252,-3.753229009,-3.749150103,-21.61911503,-3.2281895,-3.2920837,-17.515295
3.253,-3.753297098,-3.749232907,-21.63176975,-3.2223637,-3.3085463,-17.540442
3.254,-3.753364646,-3.749315182,-21.6444408,-3.2737231,-3.3339889,-17.526014
3.255,-3.753431652,-3.749396926,-21.65712822,-3.2282615,-3.3235686,-17.516226
3.256,-3.753498117,-3.749478141,-21.66983207,-3.2724321,-3.3409226,-17.530399
3.257,-3.753564041,-3.749558827,-21.68255241,-3.2161431,-3.2977462,-17.489363
3.258,-3.753629425,-3.749638984,-21.69528927,-3.2470214,-3.3262465,-17.501465
3.259,-3.753694268,-3.749718613,-21.70804271,-3.2777834,-3.3360715,-17.520411
3.26,-3.753758572,-3.749797713,-21.72081278,-3.2160213,-3.3213558,-17.483034
3.261,-3.753822336,-3.749876285,-21.73359953,-3.2556987,-3.3333194,-17.476772
3.262,-3.753885561,-3.749954329,-21.74640302,-3.2233584,-3.2606478,-17.415249
3.263,-3.753948247,-3.750031846,-21.75922329,-3.2519066,-3.3520541,-17.466814
3.264,-3.754010395,-3.750108836,-21.7720604,-3.2115824,-3.3037417,-17.432404
3.265,-3.754072005,-3.750185298,-21.78491439,-3.2106216,-3.2747192,-17.377718
3.266,-3.754133077,-3.750261235,-21.79778533,-3.261692,-3.2985404,-17.425671
3.267,-3.754193612,-3.750336645,-21.81067326,-3.2311513,-3.2855644,-17.396284
3.268,-3.75425361,-3.75041153,-21.82357824,-3.2462907,-3.2968664,-17.403141
3.269,-3.754313071,-3.750485889,-21.83650032,-3.2410541,-3.2902172,-17.376049
3.27,-3.754371996,-3.750559722,-21.84943955,-3.2459164,-3.3018982,-17.366093
3.271,-3.754430385,-3.750633031,-21.86239598,-3.2340434,-3.3009257,-17.38801
3.272,-3.754488239,-3.750705815,-21.87536967,-3.2312264,-3.3053029,-17.345598
3.273,-3.754545558,-3.750778076,-21.88836068,-3.2274344,-3.3095169,-17.342594
3.274,-3.754602343,-3.750849812,-21.90136906,-3.2325892,-3.2918284,-17.327526
3.275,-3.754658593,-3.750921025,-21.91439485,-3.2297804,-3.2817204,-17.298052
3.276,-3.754714309,-3.750991714,-21.92743812,-3.2287016,-3.2814488,-17.289759
3.277,-3.754769492,-3.751061881,-21.94049892,-3.2184467,-3.2952631,-17.27006
3.278,-3.754824142,-3.751131526,-21.95357731,-3.2363412,-3.2843115,-17.304316
3.279,-3.754878259,-3.751200648,-21.96667334,-3.2595854,-3.2832391,-17.322027
3.28,-3.754931844,-3.751269249,-21.97978706,-3.2196596,-3.3063495,-17.264242
3.281,-3.754984898,-3.751337328,-21.99291854,-3.2291741,-3.2745702,-17.263353
3.282,-3.75503742,-3.751404887,-22.00606782,-3.2094061,-3.2747562,-17.265896
3.283,-3.755089411,-3.751471924,-22.01923497,-3.2374365,-3.2744515,-17.216524
3.284,-3.755140872,-3.751538442,-22.03242004,-3.2127399,-3.2854209,-17.21427
3.285,-3.755191802,-3.75160444,-22.04562308,-3.2376368,-3.2903628,-17.233763
3.286,-3.755242203,-3.751669918,-22.05884416,-3.2491646,-3.2757046,-17.205559
3.287,-3.755292075,-3.751734877,-22.07208333,-3.2401619,-3.3209438,-17.231735
3.288,-3.755341418,-3.751799318,-22.08534064,-3.2210176,-3.3027265,-17.182997
3.289,-3.755390233,-3.75186324,-22.09861617,-3.2620683,-3.334794,-17.200329
3.29,-3.75543852,-3.751926645,-22.11190995,-3.2567997,-3.3274336,-17.173306
3.291,-3.75548628,-3.751989532,-22.12522206,-3.2084177,-3.2776854,-17.140738
3.292,-3.755533513,-3.752051902,-22.13855255,-3.2363887,-3.2955706,-17.16045
3.293,-3.75558022,-3.752113756,-22.15190147,-3.2341933,-3.3113577,-17.134129
3.294,-3.7556264,-3.752175093,-22.1652689,-3.2326934,-3.303335,-17.133238
3.295,-3.755672055,-3.752235914,-22.17865488,-3.2237902,-3.3287199,-17.139288
3.296,-3.755717185,-3.75229622,-22.19205947,-3.2338521,-3.3089459,-17.126049
3.297,-3.75576179,-3.752356011,-22.20548274,-3.2051954,-3.2911217,-17.095581
3.298,-3.755805872,-3.752415288,-22.21892475,-3.2547233,-3.3147314,-17.109724
3.299,-3.755849429,-3.75247405,-22.23238555,-3.2714548,-3.3434057,-17.133463
3.3,-3.755892464,-3.752532299,-22.24586521,-3.2456391,-3.2823722,-17.060463
3.301,-3.755934976,-3.752590034,-22.25936378,-3.2708058,-3.3028946,-17.056271
3.302,-3.755976966,-3.752647257,-22.27288133,-3.2390633,-3.2992034,-17.051596
3.303,-3.756018434,-3.752703967,-22.28641792,-3.216574,-3.3046598,-17.03285
3.304,-3.756059381,-3.752760166,-22.29997361,-3.2105541,-3.2917199,-17.028328
3.305,-3.756099808,-3.752815853,-22.31354846,-3.2283671,-3.291409,-17.017559
3.306,-3.756139714,-3.752871029,-22.32714253,-3.2326503,-3.2729795,-17.010687
3.307,-3.756179101,-3.752925694,-22.34075589,-3.2230537,-3.3137994,-17.02145
3.308,-3.756217968,-3.75297985,-22.35438859,-3.2455218,-3.3077471,-17.037794
3.309,-3.756256317,-3.753033496,-22.36804071,-3.2333961,-3.3190877,-16.987024
3.31,-3.756294148,-3.753086632,-22.3817123,-3.2352767,-3.293366,-16.99469
3.311,-3.756331462,-3.75313926,-22.39540343,-3.2681041,-3.320312,-16.99169
3.312,-3.756368258,-3.75319138,-22.40911416,-3.2520421,-3.3165212,-16.959217
3.313,-3.756404538,-3.753242992,-22.42284456,-3.2739742,-3.3308451,-16.95636
3.314,-3.756440302,-3.753294097,-22.43659468,-3.2524765,-3.3126504,-16.943232
3.315,-3.75647555,-3.753344695,-22.4503646,-3.2444854,-3.3082855,-16.955757
3.316,-3.756510284,-3.753394787,-22.46415437,-3.2377753,-3.2909718,-16.917984
3.317,-3.756544503,-3.753444373,-22.47796407,-3.2462029,-3.3233991,-16.91576
3.318,-3.756578209,-3.753493454,-22.49179375,-3.2317553,-3.3058777,-16.901875
3.319,-3.756611401,-3.75354203,-22.50564349,-3.2518928,-3.3062103,-16.922382
3.32,-3.75664408,-3.753590102,-22.51951335,-3.2351074,-3.3048131,-16.88518
3.321,-3.756676248,-3.75363767,-22.5334034,-3.2552857,-3.3189437,-16.861422
3.322,-3.756707904,-3.753684734,-22.5473137,-3.2106333,-3.2750654,-16.831367
3.323,-3.756739048,-3.753731296,-22.56124431,-3.2287285,-3.2895324,-16.858427
3.324,-3.756769683,-3.753777356,-22.57519531,-3.2462664,-3.2727907,-16.845201
3.325,-3.756799807,-3.753822914,-22.58916677,-3.2313008,-3.2910068,-16.843496
3.326,-3.756829422,-3.753867971,-22.60315875,-3.2544003,-3.3296328,-16.839403
3.327,-3.756858529,-3.753912527,-22.61717131,-3.2130818,-3.2667918,-16.807507
3.328,-3.756887127,-3.753956583,-22.63120453,-3.2456934,-3.2796576,-16.807795
3.329,-3.756915217,-3.754000139,-22.64525848,-3.227891,-3.2927301,-16.787708
3.33,-3.756942801,-3.754043196,-22.65933322,-3.2513511,-3.3095043,-16.766411
3.331,-3.756969878,-3.754085755,-22.67342883,-3.2205045,-3.3023682,-16.759327
3.332,-3.756996449,-3.754127815,-22.68754537,-3.2491045,-3.287003,-16.754164
3.333,-3.757022515,-3.754169378,-22.70168291,-3.2459712,-3.3035812,-16.784777
3.334,-3.757048077,-3.754210444,-22.71584152,-3.261085,-3.2941401,-16.734247
3.335,-3.757073134,-3.754251014,-22.73002128,-3.25896,-3.3156166,-16.727154
3.336,-3.757097688,-3.754291088,-22.74422225,-3.2647984,-3.312372,-16.722004
3.337,-3.757121739,-3.754330667,-22.75844451,-3.2404928,-3.3020334,-16.686541
3.338,-3.757145288,-3.754369751,-22.77268812,-3.2393548,-3.3184707,-16.681505
3.339,-3.757168336,-3.754408341,-22.78695316,-3.2556469,-3.3408427,-16.729839
3.34,-3.757190882,-3.754446437,-22.8012397,-3.2435627,-3.3221257,-16.689785
3.341,-3.757212928,-3.75448404,-22.81554781,-3.2460296,-3.3210616,-16.661369
3.342,-3.757234474,-3.754521151,-22.82987757,-3.2313728,-3.2922204,-16.646173
3.343,-3.757255521,-3.75455777,-22.84422904,-3.2584691,-3.2900562,-16.638105
3.344,-3.757276069,-3.754593897,-22.85860231,-3.2349472,-3.3042266,-16.644619
3.345,-3.75729612,-3.754629534,-22.87299744,-3.227226,-3.3028626,-16.608307
3.346,-3.757315673,-3.754664681,-22.8874145,-3.261755,-3.3354032,-16.606205
3.347,-3.75733473,-3.754699338,-22.90185358,-3.240834,-3.3204246,-16.604429
3.348,-3.757353291,-3.754733506,-22.91631475,-3.241318,-3.2971613,-16.566689
3.349,-3.757371356,-3.754767186,-22.93079808,-3.2353821,-3.3161845,-16.564835
3.35,-3.757388927,-3.754800378,-22.94530364,-3.2230473,-3.3060403,-16.558634
3.351,-3.757406004,-3.754833082,-22.95983152,-3.2373116,-3.316972,-16.567019
3.352,-3.757422587,-3.754865301,-22.97438179,-3.2258549,-3.2883487,-16.556519
3.353,-3.757438678,-3.754897033,-22.98895452,-3.2408984,-3.3038518,-16.522718
3.354,-3.757454276,-3.75492828,-23.0035498,-3.2430551,-3.3067722,-16.519333
3.355,-3.757469383,-3.754959042,-23.01816769,-3.2416887,-3.3294854,-16.544924
3.356,-3.757484,-3.75498932,-23.03280828,-3.225842,-3.3108017,-16.481497
3.357,-3.757498126,-3.755019114,-23.04747164,-3.2387624,-3.3046627,-16.508787
3.358,-3.757511763,-3.755048426,-23.06215786,-3.2798529,-3.2971396,-16.500948
3.359,-3.757524911,-3.755077255,-23.076867,-3.2536376,-3.3130386,-16.481157
3.36,-3.757537571,-3.755105603,-23.09159915,-3.2470036,-3.2982905,-16.450741
3.361,-3.757549744,-3.755133469,-23.1063544,-3.2161169,-3.2834222,-16.430258
3.362,-3.75756143,-3.755160855,-23.12113281,-3.2238333,-3.2879753,-16.452183
3.363,-3.75757263,-3.755187762,-23.13593446,-3.2384729,-3.3105423,-16.449297
3.364,-3.757583344,-3.755214189,-23.15075945,-3.2512672,-3.2830288,-16.423037
3.365,-3.757593574,-3.755240138,-23.16560784,-3.2601447,-3.3059418,-16.459106
3.366,-3.75760332,-3.755265609,-23.18047972,-3.2540231,-3.3056967,-16.431297
3.367,-3.757612583,-3.755290603,-23.19537517,-3.2593958,-3.300797,-16.393576
3.368,-3.757621363,-3.75531512,-23.21029428,-3.2459407,-3.3238957,-16.356737
3.369,-3.757629662,-3.755339161,-23.22523711,-3.2803223,-3.3184319,-16.388842
3.37,-3.757637479,-3.755362727,-23.24020377,-3.2649591,-3.3308761,-16.371429
3.371,-3.757644815,-3.755385818,-23.25519432,-3.2698116,-3.3182266,-16.36022
3.372,-3.757651672,-3.755408436,-23.27020886,-3.2219267,-3.3063965,-16.326452
3.373,-3.75765805,-3.75543058,-23.28524746,-3.2418926,-3.3051186,-16.325214
3.374,-3.75766395,-3.755452252,-23.30031022,-3.2590747,-3.3060842,-16.337532
3.375,-3.757669372,-3.755473451,-23.3153972,-3.2664952,-3.3332279,-16.337736
3.376,-3.757674317,-3.75549418,-23.33050851,-3.2475648,-3.342288,-16.303547
3.377,-3.757678786,-3.755514438,-23.34564422,-3.2894874,-3.3244703,-16.319035
3.378,-3.757682779,-3.755534226,-23.36080442,-3.2399704,-3.3129461,-16.309549
3.379,-3.757686298,-3.755553544,-23.3759892,-3.2499893,-3.3307161,-16.271439
3.38,-3.757689343,-3.755572395,-23.39119864,-3.2469895,-3.3182151,-16.25342
3.381,-3.757691914,-3.755590777,-23.40643283,-3.2435994,-3.3181303,-16.26737
3.382,-3.757694013,-3.755608692,-23.42169186,-3.2448351,-3.3361483,-16.232941
3.383,-3.757695641,-3.755626141,-23.43697581,-3.2566216,-3.3385963,-16.222713
3.384,-3.757696797,-3.755643124,-23.45228477,-3.2631297,-3.316057,-16.236963
3.385,-3.757697483,-3.755659641,-23.46761883,-3.24439,-3.2843995,-16.190405
3.386,-3.7576977,-3.755675695,-23.48297808,-3.2687504,-3.3162856,-16.181221
3.387,-3.757697447,-3.755691285,-23.49836261,-3.2810051,-3.351229,-16.220165
3.388,-3.757696727,-3.755706411,-23.5137725,-3.265449,-3.3497674,-16.191881
3.389,-3.757695539,-3.755721076,-23.52920786,-3.2490079,-3.3204641,-16.152195
3.39,-3.757693885,-3.755735279,-23.54466876,-3.2562692,-3.3152819,-16.159918
3.391,-3.757691766,-3.755749021,-23.5601553,-3.2494469,-3.310626,-16.130447
3.392,-3.757689181,-3.755762303,-23.57566757,-3.2546813,-3.307385,-16.142527
3.393,-3.757686132,-3.755775125,-23.59120567,-3.232553,-3.3167207,-16.094532
3.394,-3.757682619,-3.755787489,-23.60676968,-3.2606044,-3.3072424,-16.097702
3.395,-3.757678644,-3.755799395,-23.62235969,-3.2613213,-3.3063018,-16.086433
3.396,-3.757674207,-3.755810844,-23.63797581,-3.2261629,-3.3218036,-16.067074
3.397,-3.757669309,-3.755821836,-23.65361812,-3.2599659,-3.3198466,-16.056107
3.398,-3.75766395,-3.755832372,-23.66928672,-3.2873685,-3.3410022,-16.077045
3.399,-3.757658132,-3.755842453,-23.6849817,-3.2855227,-3.3436496,-16.072508
3.4,-3.757651855,-3.755852081,-23.70070316,-3.2462111,-3.3138883,-16.03788
3.401,-3.757645121,-3.755861254,-23.71645119,-3.2325783,-3.2811391,-16.001184
3.402,-3.757637929,-3.755869975,-23.73222589,-3.2565556,-3.321454,-16.006643
3.403,-3.75763028,-3.755878243,-23.74802735,-3.248414,-3.3654323,-16.013802
3.404,-3.757622176,-3.75588606,-23.76385567,-3.2518578,-3.3251369,-15.983855
3.405,-3.757613617,-3.755893427,-23.77971095,-3.299201,-3.3061955,-16.026739
3.406,-3.757604604,-3.755900344,-23.79559329,-3.2745392,-3.3122857,-15.959764
3.407,-3.757595138,-3.755906812,-23.81150278,-3.2553804,-3.3059106,-15.927928
3.408,-3.75758522,-3.755912831,-23.82743953,-3.2387524,-3.3092377,-15.924694
3.409,-3.75757485,-3.755918403,-23.84340362,-3.2817795,-3.3369238,-15.943055
3.41,-3.757564029,-3.755923528,-23.85939517,-3.2494416,-3.3181074,-15.931997
3.411,-3.757552758,-3.755928208,-23.87541426,-3.259573,-3.3364997,-15.916782
3.412,-3.757541038,-3.755932441,-23.89146101,-3.2707648,-3.3248391,-15.915673
3.413,-3.757528869,-3.755936231,-23.90753551,-3.2670987,-3.3490732,-15.907893
3.414,-3.757516254,-3.755939577,-23.92363786,-3.2614868,-3.3492501,-15.876826
3.415,-3.757503191,-3.75594248,-23.93976817,-3.2687006,-3.3560219,-15.916566
3.416,-3.757489683,-3.75594494,-23.95592654,-3.2571077,-3.3377266,-15.879079
3.417,-3.757475729,-3.75594696,-23.97211307,-3.2519965,-3.3453548,-15.851865
3.418,-3.757461331,-3.755948538,-23.98832786,-3.2720649,-3.3319213,-15.841441
3.419,-3.75744649,-3.755949677,-24.00457102,-3.2981839,-3.3372602,-15.807554
3.42,-3.757431207,-3.755950377,-24.02084265,-3.2613368,-3.3090415,-15.792162
3.421,-3.757415481,-3.755950639,-24.03714286,-3.3002648,-3.3165193,-15.82375
3.422,-3.757399315,-3.755950463,-24.05347175,-3.2648063,-3.3250515,-15.804849
3.423,-3.757382709,-3.755949851,-24.06982943,-3.2713583,-3.3231759,-15.794607
3.424,-3.757365663,-3.755948803,-24.08621601,-3.2645414,-3.3266654,-15.758802
3.425,-3.757348179,-3.75594732,-24.10263159,-3.2846863,-3.3313859,-15.757569
3.426,-3.757330258,-3.755945403,-24.11907628,-3.2802732,-3.3555727,-15.734175
3.427,-3.7573119,-3.755943052,-24.13555018,-3.2613726,-3.3141201,-15.7278
3.428,-3.757293106,-3.755940269,-24.15205342,-3.2524064,-3.3186867,-15.718819
3.429,-3.757273878,-3.755937054,-24.16858608,-3.2592678,-3.327987,-15.742099
3.43,-3.757254215,-3.755933408,-24.18514829,-3.2534695,-3.3162324,-15.699319
3.431,-3.757234119,-3.755929332,-24.20174016,-3.2542145,-3.2992077,-15.676885
3.432,-3.757213591,-3.755924826,-24.21836179,-3.2688081,-3.3444467,-15.681955
3.433,-3.757192631,-3.755919892,-24.2350133,-3.2681787,-3.282284,-15.652918
3.434,-3.757171241,-3.75591453,-24.2516948,-3.2503881,-3.3273182,-15.646722
3.435,-3.757149421,-3.755908742,-24.2684064,-3.2973962,-3.3283656,-15.6309
3.436,-3.757127172,-3.755902527,-24.28514821,-3.2823951,-3.3255911,-15.639999
3.437,-3.757104495,-3.755895887,-24.30192035,-3.2769384,-3.3473272,-15.632766
3.438,-3.75708139,-3.755888823,-24.31872293,-3.2802918,-3.3383377,-15.612954
3.439,-3.75705786,-3.755881336,-24.33555607,-3.2739778,-3.3344774,-15.584604
3.44,-3.757033904,-3.755873425,-24.35241987,-3.2552395,-3.3291533,-15.612487
3.441,-3.757009524,-3.755865093,-24.36931447,-3.258904,-3.3176169,-15.577836
3.442,-3.75698472,-3.75585634,-24.38623996,-3.306777,-3.3399324,-15.5761
3.443,-3.756959494,-3.755847166,-24.40319648,-3.2757411,-3.3276987,-15.549682
3.444,-3.756933845,-3.755837573,-24.42018413,-3.292542,-3.3313179,-15.554754
3.445,-3.756907776,-3.755827562,-24.43720304,-3.2928765,-3.3628156,-15.558762
3.446,-3.756881287,-3.755817133,-24.45425332,-3.2905631,-3.3418815,-15.533615
3.447,-3.756854378,-3.755806288,-24.4713351,-3.2804067,-3.3298509,-15.514963
3.448,-3.756827052,-3.755795026,-24.48844848,-3.2904088,-3.3582833,-15.527762
3.449,-3.756799307,-3.75578335,-24.5055936,-3.3015225,-3.3503273,-15.486193
3.45,-3.756771147,-3.755771259,-24.52277057,-3.2966926,-3.3371856,-15.478872
3.451,-3.756742571,-3.755758755,-24.53997952,-3.3207285,-3.3557444,-15.475041
3.452,-3.75671358,-3.755745838,-24.55722057,-3.2747095,-3.3287079,-15.461829
3.453,-3.756684176,-3.75573251,-24.57449384,-3.2757618,-3.3379874,-15.454898
3.454,-3.756654359,-3.755718771,-24.59179945,-3.3306162,-3.3267031,-15.454207
3.455,-3.75662413,-3.755704622,-24.60913752,-3.2861888,-3.3406801,-15.427919
3.456,-3.75659349,-3.755690065,-24.62650819,-3.2832296,-3.3535924,-15.430657
3.457,-3.75656244,-3.755675099,-24.64391158,-3.2797158,-3.3375108,-15.420556
3.458,-3.756530981,-3.755659726,-24.66134781,-3.2938704,-3.3477328,-15.410453
3.459,-3.756499113,-3.755643946,-24.67881701,-3.3086803,-3.3364968,-15.388829
3.46,-3.756466838,-3.755627762,-24.69631931,-3.2778077,-3.3490198,-15.368316
3.461,-3.756434157,-3.755611172,-24.71385483,-3.2720251,-3.3564789,-15.366358
3.462,-3.756401071,-3.755594179,-24.73142371,-3.3298571,-3.3607049,-15.371437
3.463,-3.75636758,-3.755576783,-24.74902607,-3.2901649,-3.33798,-15.341369
3.464,-3.756333685,-3.755558985,-24.76666204,-3.2940946,-3.3396578,-15.325503
3.465,-3.756299388,-3.755540786,-24.78433175,-3.278677,-3.3397775,-15.287535
3.466,-3.756264689,-3.755522187,-24.80203534,-3.3165319,-3.3624249,-15.312918
3.467,-3.756229589,-3.755503189,-24.81977293,-3.2959008,-3.3479071,-15.298611
3.468,-3.75619409,-3.755483793,-24.83754466,-3.3006005,-3.3407445,-15.2679
3.469,-3.756158191,-3.755463999,-24.85535067,-3.2922342,-3.3503211,-15.24355
3.47,-3.756121895,-3.755443808,-24.87319107,-3.2850246,-3.3523736,-15.25376
3.471,-3.756085201,-3.755423222,-24.89106602,-3.3121164,-3.3439803,-15.245646
3.472,-3.756048112,-3.755402241,-24.90897564,-3.2897394,-3.3418734,-15.23149
3.473,-3.756010627,-3.755380867,-24.92692007,-3.2767785,-3.3324847,-15.217492
3.474,-3.755972748,-3.755359099,-24.94489944,-3.3073192,-3.331959,-15.197716
3.475,-3.755934476,-3.75533694,-24.9629139,-3.2793028,-3.3686824,-15.182953
3.476,-3.755895812,-3.755314389,-24.98096358,-3.3029699,-3.357012,-15.171949
3.477,-3.755856757,-3.755291448,-24.99904862,-3.280942,-3.3348353,-15.14329
3.478,-3.755817311,-3.755268119,-25.01716916,-3.3046513,-3.3566351,-15.171417
3.479,-3.755777475,-3.7552444,-25.03532534,-3.3101556,-3.3488486,-15.160357
3.48,-3.755737252,-3.755220295,-25.0535173,-3.308027,-3.3376515,-15.118798
3.481,-3.755696641,-3.755195803,-25.07174518,-3.3092296,-3.3609822,-15.127813
3.482,-3.755655643,-3.755170925,-25.09000912,-3.3000872,-3.3485172,-15.094552
3.483,-3.75561426,-3.755145663,-25.10830927,-3.2883971,-3.3506036,-15.087231
3.484,-3.755572492,-3.755120017,-25.12664577,-3.306689,-3.3588579,-15.094088
3.485,-3.755530341,-3.755093989,-25.14501876,-3.2967236,-3.349926,-15.059935
3.486,-3.755487807,-3.755067579,-25.1634284,-3.302875,-3.3420584,-15.075966
3.487,-3.755444892,-3.755040788,-25.18187482,-3.3592377,-3.4058259,-15.104238
3.488,-3.755401596,-3.755013617,-25.20035817,-3.3215771,-3.3685377,-15.018581
3.489,-3.75535792,-3.754986067,-25.2188786,-3.3175962,-3.3692229,-15.036287
