Freq,Thru2,Thru,S180,S90
2.028,-185.22627,-389.46094,100.36323,-435.76913
2.029,-180.60367,-390.27444,99.925056,-435.46713
2.03,-181.18239,-390.26614,99.700279,-435.76047
2.031,-184.19843,-390.4368,99.626282,-436.24811
2.032,-185.79572,-390.60699,98.694191,-436.06183
2.033,-188.87897,-390.51843,98.494789,-436.28854
2.034,-187.35988,-391.3645,98.474251,-436.84851
2.035,-183.32283,-391.78156,97.844688,-436.59396
2.036,-185.48183,-391.30167,97.350517,-436.71246
2.037,-177.67638,-392.22525,96.346474,-436.92075
2.038,-185.76318,-392.45685,96.717979,-436.94406
2.039,-181.34566,-392.55261,96.302475,-436.91162
2.04,-175.7261,-393.20358,95.970497,-437.37497
2.041,-195.53142,-392.87433,95.282486,-437.6282
2.042,-189.46046,-393.34946,95.084557,-437.43182
2.043,-195.19447,-393.58212,94.639244,-437.85153
2.044,-189.60179,-393.94858,94.785141,-438.33865
2.045,-200.47243,-394.30914,93.76931,-438.14072
2.046,-229.44095,-393.94131,93.593346,-438.34351
2.047,-217.46268,-394.28375,93.351433,-438.27414
2.048,-209.18887,-394.60648,92.561913,-438.60245
2.049,-94.041985,-395.01779,91.960648,-438.21423
2.05,-270.00665,-395.30966,91.907013,-438.71014
2.051,-104.56941,-395.74429,91.290688,-438.86588
2.052,49.259525,-395.8468,91.165932,-439.40836
2.053,79.776138,-396.24969,90.910133,-439.52985
2.054,37.217758,-395.97662,90.532753,-439.62982
2.055,10.765854,-396.5549,89.824951,-439.40573
2.056,29.891733,-396.56024,89.680626,-440.10971
2.057,15.055892,-396.95157,89.149292,-440.04211
2.058,16.122961,-397.5004,88.509552,-440.02942
2.059,14.266082,-397.40002,88.360023,-439.81549
2.06,2.4503562,-397.61603,87.946861,-440.17813
2.061,-5.4444404,-397.65356,87.309357,-440.43149
2.062,6.2651739,-398.05246,86.783264,-440.7168
2.063,3.355969,-398.50723,86.610924,-440.98871
2.064,3.6260061,-398.87946,86.736786,-440.8934
2.065,-3.4124753,-399.00519,85.711914,-441.01389
2.066,-1.0195494,-399.61212,85.233337,-440.55789
2.067,-2.9897878,-398.87808,84.689735,-441.04312
2.068,2.2639203,-399.69449,84.704803,-441.52377
2.069,-1.7629801,-400.26968,84.475594,-441.33215
2.07,0.25027314,-399.84467,83.884293,-441.68781
2.071,-5.7119002,-400.53003,83.17614,-441.31503
2.072,-0.23255274,-400.64835,82.702003,-441.366
2.073,0.29740599,-400.88684,82.454414,-442.34564
2.074,-2.6778975,-401.08411,81.970734,-442.62851
2.075,-9.0832033,-401.69482,81.035408,-441.8183
2.076,0.13882598,-401.56454,81.044258,-442.65482
2.077,-2.8876257,-401.67978,80.650627,-442.20825
2.078,-1.2877532,-401.79919,80.330223,-442.69083
2.079,-5.515152,-402.39703,79.664101,-442.51129
2.08,-5.2831182,-402.64612,79.252953,-442.64276
2.081,-3.0574946,-403.05969,79.052498,-443.04459
2.082,-3.9015577,-403.30258,78.421524,-443.04257
2.083,-4.2891903,-403.41333,78.221176,-443.20209
2.084,-2.9288158,-403.65875,77.85762,-443.69324
2.085,-5.8877406,-403.86917,76.867157,-443.09457
2.086,-3.0792332,-403.84546,76.895164,-443.82462
2.087,-1.5508537,-404.09137,76.616043,-444.2402
2.088,-3.5391521,-404.47311,76.003975,-444.1145
2.089,-4.5041566,-404.69943,75.254303,-444.04276
2.09,-5.3906398,-404.88791,74.701057,-443.76117
2.091,-5.4816937,-405.22592,74.249626,-443.88083
2.092,-7.2540698,-405.647,74.116493,-444.65509
2.093,-3.777236,-405.71481,73.544312,-444.59842
2.094,-8.2340651,-406.23935,73.128029,-444.96143
2.095,-4.9462695,-405.53043,72.532341,-444.84482
2.096,-6.8971834,-405.94568,71.817734,-444.19766
2.097,-8.6475754,-406.48694,71.482262,-444.96887
2.098,-7.8689733,-406.96539,70.999855,-444.63998
2.099,-4.9460258,-406.64914,71.016991,-445.25571
2.1,-5.8729205,-407.12277,70.53463,-445.77103
2.101,-8.0770674,-407.24976,69.729156,-445.28827
2.102,-7.5858684,-407.99167,69.302071,-445.54364
2.103,-6.5528402,-407.91187,69.026253,-445.98621
2.104,-5.9568467,-407.97678,68.229858,-446.00974
2.105,-7.1474824,-408.57477,68.007462,-445.86862
2.106,-7.7444735,-408.38507,67.566757,-446.14038
2.107,-6.5919867,-408.46671,66.946053,-446.01923
2.108,-7.5755644,-409.1564,66.216942,-446.09882
2.109,-8.0076571,-409.16345,65.734291,-445.9072
2.11,-6.8816409,-409.54089,65.58622,-446.65457
2.111,-6.3835931,-409.44455,65.161354,-446.66644
2.112,-7.8779616,-409.56647,64.16468,-446.2988
2.113,-7.552072,-409.8476,64.053894,-446.7692
2.114,-9.5783701,-410.59912,63.542877,-447.3876
2.115,-8.8709869,-410.63663,62.947388,-447.17291
2.116,-10.4519,-411.33722,62.44585,-447.19223
2.117,-8.2904825,-411.04758,62.036423,-447.48541
2.118,-11.966411,-411.38843,61.184338,-446.75607
2.119,-8.8143673,-411.5885,60.8531,-447.86127
2.12,-9.6033707,-411.67166,60.665207,-447.39404
2.121,-9.741189,-411.91794,60.358711,-448.87503
2.122,-11.219714,-411.94647,59.559113,-447.57065
2.123,-10.822579,-412.14688,58.87751,-447.64664
2.124,-12.223125,-412.74863,58.192406,-447.87576
2.125,-12.039579,-413.01892,57.597401,-447.55005
2.126,-11.158913,-413.08972,57.309227,-447.83954
2.127,-12.941248,-413.84909,56.729038,-448.41129
2.128,-11.888005,-413.38446,56.644135,-448.88882
2.129,-13.068671,-413.85944,55.952984,-448.11343
2.13,-11.632713,-414.05075,55.321609,-448.08096
2.131,-13.954762,-414.18546,54.766949,-448.21579
2.132,-13.605086,-414.54913,54.425747,-448.64069
2.133,-13.458091,-415.04843,53.582092,-448.58102
2.134,-13.969309,-415.2124,53.28941,-449.09201
2.135,-11.954418,-414.74365,52.85791,-448.52567
2.136,-12.882337,-415.34402,52.331738,-449.04449
2.137,-13.766323,-415.43823,51.775295,-449.40955
2.138,-14.563278,-415.92239,50.847301,-448.47156
2.139,-14.178126,-415.67264,50.467056,-448.29343
2.14,-14.449774,-415.88544,50.036404,-448.92374
2.141,-15.007341,-416.53217,49.368572,-448.30267
2.142,-14.280834,-417.00946,49.174133,-449.41
2.143,-14.493573,-416.89044,48.520267,-449.40073
2.144,-15.344809,-417.16766,47.88401,-449.16135
2.145,-15.510212,-417.46274,47.475002,-449.45517
2.146,-15.633856,-417.30222,46.85918,-449.39929
2.147,-15.218673,-417.78467,46.513313,-450.24481
2.148,-15.749562,-418.33975,45.683613,-449.53903
2.149,-15.214884,-418.2999,45.309875,-450.18015
2.15,-16.074703,-418.55554,44.770241,-449.65558
2.151,-14.87799,-418.2832,44.783657,-450.39297
2.152,-16.008308,-418.86807,43.538811,-449.54263
2.153,-16.232038,-419.09995,42.771564,-449.53336
2.154,-16.297373,-419.11789,42.349174,-449.12424
2.155,-15.509918,-418.94305,42.003918,-449.77274
2.156,-16.835171,-419.40393,41.192165,-449.40286
2.157,-16.452017,-419.80154,41.102257,-450.42157
2.158,-16.660351,-420.11615,40.214611,-449.8367
2.159,-16.055065,-419.96756,39.509098,-449.18204
2.16,-17.652473,-420.08881,39.019924,-449.38821
2.161,-16.660444,-420.56509,38.252735,-449.35687
2.162,-17.329775,-420.82944,37.659023,-449.68494
2.163,-17.15984,-420.70975,37.202663,-448.98358
2.164,-17.332447,-420.84268,36.841629,-449.55328
2.165,-17.560333,-421.42783,36.234741,-450.1759
2.166,-17.449406,-421.55682,35.970818,-450.57684
2.167,-17.10836,-421.62598,35.456406,-450.14569
2.168,-17.050711,-422.07932,34.691025,-450.25311
2.169,-17.852886,-421.95816,34.489277,-450.58118
2.17,-17.913198,-422.44342,33.746948,-449.82361
2.171,-16.929651,-422.38419,33.064484,-450.29816
2.172,-18.293976,-422.46973,32.500519,-449.66873
2.173,-19.153629,-422.98438,31.462774,-449.52429
2.174,-18.965,-423.00488,31.026579,-449.51233
2.175,-17.223719,-422.99088,31.082747,-450.18967
2.176,-19.339516,-423.45325,30.065315,-450.30383
2.177,-18.734858,-423.68607,29.843788,-451.02014
2.178,-19.368065,-423.98721,29.09514,-450.23114
2.179,-19.292616,-424.07828,28.315006,-450.10257
2.18,-19.019754,-424.22299,28.141548,-450.49533
2.181,-19.678675,-424.34985,27.430542,-450.23233
2.182,-19.854259,-424.50912,26.758804,-449.73819
2.183,-19.821983,-424.5484,26.227564,-450.54459
2.184,-20.494663,-425.03448,25.365641,-449.76181
2.185,-20.81336,-425.26523,24.742483,-449.27274
2.186,-20.076067,-425.39334,24.680267,-450.18698
2.187,-21.413612,-425.72705,23.798433,-450.41251
2.188,-21.104843,-425.33795,23.486732,-449.63522
2.189,-20.013144,-425.60434,23.007763,-449.66977
2.19,-21.27599,-425.97586,21.948759,-449.78217
2.191,-21.827021,-426.26587,21.609478,-449.84042
2.192,-21.550581,-426.85294,20.782089,-450.31796
2.193,-22.114361,-426.62704,20.285765,-449.66724
2.194,-21.555504,-426.96652,19.8218,-449.94327
2.195,-22.48341,-427.03049,19.233313,-449.43173
2.196,-22.455456,-427.34177,18.762043,-450.09821
2.197,-23.134096,-427.73315,17.785809,-449.99551
2.198,-23.155964,-427.4729,17.228777,-449.4798
2.199,-22.576805,-427.92963,16.927307,-450.68613
2.2,-22.783802,-427.90643,16.232954,-450.15195
2.201,-22.803581,-428.26556,15.885506,-450.34958
2.202,-23.618286,-428.3486,14.833915,-450.09039
2.203,-23.529003,-428.45068,14.434212,-450.50616
2.204,-24.138132,-428.83896,13.649047,-450.59909
2.205,-23.582554,-428.91422,13.400537,-451.61911
2.206,-24.142738,-429.38333,12.493984,-451.14038
2.207,-23.726885,-429.15869,11.980564,-451.51776
2.208,-23.821672,-429.3461,11.705417,-451.7843
2.209,-23.967382,-429.38446,11.00669,-451.74716
2.21,-24.703848,-429.85129,10.066443,-452.09494
2.211,-24.869967,-429.98572,9.7011566,-453.00601
2.212,-24.610777,-430.21204,9.1324663,-452.79388
2.213,-25.341972,-430.48376,8.4510727,-452.95615
2.214,-24.577927,-430.69037,8.0519571,-453.66129
2.215,-24.848988,-430.48279,7.6593127,-454.44376
2.216,-24.578718,-430.54391,6.8971992,-454.58301
2.217,-25.891245,-431.28497,5.8648582,-454.59299
2.218,-26.008173,-431.47531,5.4001236,-455.29587
2.219,-25.71393,-431.62216,4.7195797,-455.95432
2.22,-25.005718,-431.33371,4.5680175,-455.41766
2.221,-25.500246,-431.55823,3.9023254,-455.66638
2.222,-26.417608,-432.34933,2.9005847,-456.77206
2.223,-26.503473,-432.33191,2.4161277,-456.08688
2.224,-26.857738,-432.15936,1.9082206,-457.32678
2.225,-26.159178,-432.40741,1.4732124,-458.17987
2.226,-27.215332,-432.62158,0.63467711,-456.49844
2.227,-26.727036,-432.97269,0.1487509,-457.0679
2.228,-26.48625,-433.15585,-0.18929309,-457.8342
2.229,-27.017134,-433.38171,-1.2992926,-456.92029
2.23,-26.876434,-433.37167,-1.3575672,-457.92389
2.231,-27.223352,-433.67236,-2.1442697,-458.62973
2.232,-27.512352,-433.91556,-2.9220726,-458.13449
2.233,-27.726334,-434.33325,-3.461041,-458.27823
2.234,-27.672991,-434.4725,-4.1176591,-457.07477
2.235,-28.359373,-434.56253,-4.879869,-457.31744
2.236,-28.006042,-434.46899,-4.9025145,-457.94351
2.237,-28.442501,-434.91199,-5.58636,-457.35486
2.238,-28.712299,-434.79382,-6.1099114,-456.63864
2.239,-28.960966,-435.27225,-6.8420115,-457.22314
2.24,-28.15604,-435.17456,-7.3354406,-456.78442
2.241,-28.789644,-435.21176,-7.8666902,-457.5224
2.242,-28.971828,-435.50742,-8.4861507,-456.96405
2.243,-29.665585,-435.86441,-9.0729418,-456.7457
2.244,-29.510017,-436.40042,-9.5984125,-456.55231
2.245,-29.761423,-436.27701,-10.500035,-455.88663
2.246,-29.242432,-436.35266,-10.74032,-456.04993
2.247,-29.926481,-436.60068,-11.421806,-456.27014
2.248,-29.566547,-436.87677,-11.561399,-456.25174
2.249,-30.288116,-436.8273,-12.443221,-453.55707
2.25,-30.841139,-437.30035,-13.251933,-453.83243
2.251,-30.225924,-437.44647,-13.156982,-454.93307
2.252,-30.614021,-437.50473,-14.213951,-453.88998
2.253,-30.66217,-437.52335,-14.568605,-454.22101
2.254,-30.934214,-438.21411,-15.605504,-453.23959
2.255,-30.90871,-437.90671,-15.554954,-452.63956
2.256,-31.024004,-438.25806,-16.327784,-453.07297
2.257,-31.042585,-438.617,-16.587154,-453.05835
2.258,-31.355957,-438.61295,-17.26277,-451.30029
2.259,-31.578339,-438.63907,-17.977451,-452.2059
2.26,-31.442772,-438.92685,-18.471695,-449.57303
2.261,-31.127815,-439.06107,-19.026674,-450.85529
2.262,-31.061539,-438.98108,-19.103775,-450.05533
2.263,-31.857574,-439.3757,-19.685144,-451.35379
2.264,-32.208584,-439.3067,-20.238659,-450.11047
2.265,-31.838726,-439.58163,-20.498446,-449.70016
2.266,-31.673975,-439.74179,-21.370731,-448.96756
2.267,-32.246918,-439.91223,-21.814396,-449.33282
2.268,-32.09111,-439.89734,-21.984768,-448.76416
2.269,-32.252708,-440.112,-22.741093,-447.784
2.27,-32.92767,-440.35516,-23.349426,-446.52975
2.271,-32.546371,-440.49905,-23.860649,-445.96875
2.272,-32.374485,-440.82489,-24.316135,-444.96237
2.273,-32.539799,-440.91718,-24.650923,-445.62021
2.274,-32.680126,-441.42279,-25.485025,-445.30621
2.275,-32.955143,-441.48123,-25.852209,-443.85431
2.276,-33.062042,-441.43307,-26.425451,-444.03046
2.277,-32.769276,-441.62784,-26.683207,-444.18314
2.278,-33.13842,-442.08389,-27.710302,-443.10214
2.279,-33.865562,-441.93445,-27.939135,-441.73465
2.28,-33.843346,-442.14218,-28.297127,-442.01035
2.281,-33.712132,-442.08875,-28.707689,-441.19778
2.282,-34.332272,-442.72342,-29.528769,-441.42484
2.283,-34.370251,-442.71603,-29.714731,-439.57516
2.284,-33.735085,-442.72006,-30.170263,-440.0668
2.285,-34.464592,-442.86816,-30.48616,-438.51706
2.286,-34.422695,-443.05713,-30.976397,-438.68286
2.287,-34.501221,-443.29413,-31.604782,-437.2637
2.288,-34.388924,-443.69214,-32.311005,-438.25455
2.289,-35.045372,-443.83633,-32.964115,-437.862
2.29,-35.27726,-443.93396,-33.478569,-435.93674
2.291,-35.014217,-444.02124,-33.593895,-434.73752
2.292,-35.127251,-444.36255,-33.974747,-434.17224
2.293,-35.695599,-444.12302,-34.500183,-433.26886
2.294,-35.355362,-444.47107,-34.992764,-432.76959
2.295,-35.768867,-445.32495,-35.812027,-433.15277
2.296,-35.811924,-444.931,-36.109577,-430.4223
2.297,-36.276142,-445.49698,-36.657234,-432.91422
2.298,-35.382675,-445.31894,-36.890842,-428.44983
2.299,-35.94519,-445.75824,-37.393173,-429.72205
2.3,-36.50491,-445.59305,-37.796932,-426.40854
2.301,-37.008316,-446.01108,-38.453514,-426.98749
2.302,-36.767231,-446.14966,-38.511627,-426.18927
2.303,-37.125191,-446.2995,-39.458603,-426.22476
2.304,-36.989449,-446.36606,-39.7887,-426.05853
2.305,-36.740829,-446.66766,-40.065781,-423.75647
2.306,-36.870987,-446.77048,-40.487366,-423.78424
2.307,-37.59296,-446.61407,-40.695709,-421.5426
2.308,-38.005093,-447.08072,-41.737686,-422.1806
2.309,-38.131813,-447.1665,-41.997986,-423.32437
2.31,-37.808369,-447.42407,-42.359196,-420.0968
2.311,-37.963425,-447.57257,-42.844223,-418.2778
2.312,-38.203983,-447.6362,-43.36956,-420.06747
2.313,-37.907722,-447.80914,-43.519035,-417.84628
2.314,-38.746044,-448.03574,-44.210041,-417.94263
2.315,-38.54425,-448.41937,-44.690094,-417.95346
2.316,-38.694912,-448.6568,-45.023571,-414.07065
2.317,-38.740471,-448.6564,-45.620232,-418.44156
2.318,-38.438644,-448.49814,-45.478653,-413.43292
2.319,-38.821182,-448.76517,-46.174046,-413.08246
2.32,-38.958218,-449.33377,-46.748367,-411.97797
2.321,-39.125095,-449.2847,-47.104736,-412.0899
2.322,-38.859097,-449.62701,-47.515926,-410.80161
2.323,-39.402931,-449.67334,-47.9147,-408.59482
2.324,-39.440098,-449.70093,-48.445057,-409.57388
2.325,-39.838299,-449.91724,-49.205929,-410.16736
2.326,-39.556534,-450.19806,-49.107738,-407.79544
2.327,-39.422596,-450.32101,-49.456669,-405.32901
2.328,-39.682205,-450.1398,-49.519691,-404.23694
2.329,-39.599728,-450.23856,-50.231411,-403.98547
2.33,-39.761875,-450.76376,-50.810139,-406.86002
2.331,-39.853619,-451.00552,-51.125652,-404.41138
2.332,-40.170158,-451.02335,-51.571903,-405.63535
2.333,-39.908829,-451.07516,-51.950523,-402.58353
2.334,-40.092899,-450.90594,-52.340534,-402.58331
2.335,-40.29932,-451.59448,-53.038338,-400.08835
2.336,-40.442482,-451.67999,-53.011402,-400.1954
2.337,-40.348751,-451.69617,-53.561783,-397.93976
2.338,-40.328728,-452.03827,-54.050079,-400.16083
2.339,-40.455078,-452.18219,-54.55658,-397.87177
2.34,-40.599472,-452.49707,-54.9268,-398.2413
2.341,-40.135338,-452.35071,-55.240482,-398.13525
2.342,-41.021561,-452.92725,-55.552654,-394.30347
2.343,-40.392006,-452.85913,-56.086334,-395.63699
2.344,-41.121319,-452.67355,-56.325489,-394.33472
2.345,-41.416847,-453.29572,-57.024967,-393.06357
2.346,-40.834511,-453.60016,-57.385132,-393.52924
2.347,-41.37862,-453.05042,-57.609913,-390.13565
2.348,-41.782146,-453.50717,-58.155586,-392.33609
2.349,-41.890701,-453.96381,-58.163631,-390.44785
2.35,-42.000931,-453.74603,-58.757538,-390.12146
2.351,-42.29755,-453.80182,-59.462521,-391.0076
2.352,-42.584274,-454.5094,-59.67173,-388.79581
2.353,-41.909386,-454.43738,-60.043621,-388.27908
2.354,-42.239864,-454.29419,-60.309486,-387.02878
2.355,-42.209526,-454.67502,-60.717663,-388.72726
2.356,-42.218227,-455.02603,-61.199863,-389.02737
2.357,-42.502399,-455.07651,-61.649357,-386.43405
2.358,-42.762226,-455.08255,-62.061745,-385.44492
2.359,-43.125511,-455.56995,-62.513794,-386.85464
2.36,-43.344978,-455.50928,-62.755867,-384.65881
2.361,-43.378391,-456.26096,-63.410454,-386.54327
2.362,-42.801285,-455.72122,-63.701488,-383.74985
2.363,-43.573784,-455.68073,-63.64397,-383.33621
2.364,-43.58741,-456.09317,-64.132408,-381.66641
2.365,-43.825157,-456.43591,-64.475273,-381.26962
2.366,-44.17894,-456.6965,-64.990936,-381.05222
2.367,-43.743549,-456.69952,-65.384773,-380.43814
2.368,-43.898151,-456.86725,-65.434715,-381.06195
2.369,-44.487885,-457.15335,-66.289017,-379.13815
2.37,-44.45026,-456.99359,-66.520111,-379.38297
2.371,-44.008064,-456.80258,-66.541824,-377.78772
2.372,-44.111519,-457.25424,-67.187965,-378.93637
2.373,-45.030567,-457.87894,-67.713425,-378.78516
2.374,-44.724346,-457.77386,-67.718819,-376.22195
2.375,-44.837765,-458.0816,-68.15239,-376.57422
2.376,-45.088104,-457.97098,-68.372513,-374.4928
2.377,-45.322643,-458.35202,-68.834969,-374.67648
2.378,-45.107822,-458.29047,-69.088196,-374.66333
2.379,-44.973145,-458.55493,-69.258217,-373.39816
2.38,-44.841736,-458.52039,-69.795341,-372.36722
2.381,-45.497105,-458.87299,-69.913193,-371.86053
2.382,-44.791428,-458.86636,-70.551636,-372.42239
2.383,-45.009048,-459.07159,-70.905655,-371.79654
2.384,-45.983501,-459.19128,-71.193069,-371.21054
2.385,-45.589626,-459.24258,-71.576149,-371.51611
2.386,-45.985325,-459.42044,-71.806923,-368.70038
2.387,-45.24324,-459.50568,-71.921959,-367.88821
2.388,-46.165871,-459.85168,-72.288818,-365.75824
2.389,-46.08733,-459.79544,-72.886749,-365.71716
2.39,-45.369049,-460.23611,-73.247887,-365.0842
2.391,-46.199661,-460.64926,-73.914124,-364.83292
2.392,-46.06044,-460.05353,-73.668358,-363.72214
2.393,-46.068687,-460.38815,-74.561905,-364.52283
2.394,-46.032948,-460.20969,-74.435745,-361.88403
2.395,-46.620621,-460.84308,-75.012077,-364.48203
2.396,-46.523365,-460.71524,-75.426659,-363.41949
2.397,-46.434204,-461.02612,-75.582542,-361.62881
2.398,-46.664162,-461.55261,-75.831261,-361.1037
2.399,-46.734821,-461.642,-75.93454,-359.46982
2.4,-46.215534,-461.27258,-76.412743,-358.75168
2.401,-46.716099,-461.44742,-76.811981,-357.63385
2.402,-46.65612,-462.09668,-77.279205,-357.74686
2.403,-46.983715,-461.99258,-77.80307,-357.44043
2.404,-46.178959,-461.89133,-77.829964,-356.46494
2.405,-46.523087,-462.06857,-78.162979,-356.96338
2.406,-46.738983,-462.40228,-78.737518,-355.07242
2.407,-47.793442,-463.05115,-78.640366,-353.57001
2.408,-47.76511,-462.91406,-79.329262,-355.34848
2.409,-47.008728,-463.02313,-79.678047,-353.31052
2.41,-47.366196,-463.12961,-79.930557,-354.22775
2.411,-46.85001,-463.04071,-80.093132,-352.51077
2.412,-47.114395,-463.22498,-80.480873,-351.65094
2.413,-47.253773,-463.86139,-80.949318,-351.34946
2.414,-47.149433,-463.76318,-81.229851,-351.09537
2.415,-47.791176,-464.38086,-81.471687,-350.65207
2.416,-48.081272,-464.28568,-81.99408,-350.57468
2.417,-47.267067,-464.01514,-81.898445,-349.85712
2.418,-47.767521,-464.34555,-82.748779,-349.68198
2.419,-47.958981,-464.42337,-82.906197,-350.34174
2.42,-47.62048,-464.06061,-82.959457,-349.80927
2.421,-47.900509,-464.83655,-83.409851,-349.30228
2.422,-47.789219,-464.97269,-83.821465,-349.28134
2.423,-47.603683,-465.16202,-84.149567,-350.28378
2.424,-47.855362,-465.14221,-84.298286,-350.40262
2.425,-48.007141,-465.43521,-84.506516,-349.89911
2.426,-48.523121,-464.98917,-84.768272,-349.89487
2.427,-48.910812,-465.3533,-85.128845,-350.79797
2.428,-48.510685,-465.5657,-85.606636,-350.5213
2.429,-47.922901,-466.00009,-85.679581,-351.31058
2.43,-48.668522,-466.24774,-86.132256,-351.8587
2.431,-48.378571,-466.36673,-86.924782,-352.84888
2.432,-48.184883,-466.32489,-86.780823,-353.12842
2.433,-48.67012,-466.43735,-86.854614,-353.88791
2.434,-48.352016,-466.3992,-87.228867,-354.255
2.435,-48.383854,-466.76523,-87.391129,-355.28391
2.436,-48.728424,-467.11069,-88.058655,-356.28339
2.437,-49.178131,-466.97824,-88.225677,-357.46756
2.438,-49.06654,-467.24588,-88.594582,-358.07391
2.439,-49.390045,-467.49734,-88.780586,-358.82834
2.44,-48.826454,-467.36719,-89.146568,-360.11581
2.441,-48.347897,-467.80557,-89.517342,-361.91129
2.442,-49.362556,-467.51645,-89.574287,-362.19159
2.443,-49.109215,-467.70038,-89.836349,-363.61688
2.444,-49.255814,-467.95129,-90.092857,-364.66483
2.445,-49.3097,-468.47406,-90.736465,-365.99454
2.446,-49.171822,-468.34738,-90.887772,-366.96103
2.447,-49.720512,-468.35541,-91.42923,-368.03189
2.448,-49.399487,-468.37717,-91.392784,-368.34619
2.449,-49.215698,-468.53125,-91.691643,-370.16461
2.45,-49.260056,-468.992,-92.112488,-370.36206
2.451,-49.385056,-469.10428,-92.286301,-371.76743
2.452,-50.045048,-469.34787,-92.631775,-372.34766
2.453,-49.377628,-469.33258,-92.791809,-373.63379
2.454,-50.168556,-469.53427,-93.023666,-374.10281
2.455,-49.595409,-469.5665,-93.539131,-375.0271
2.456,-48.937679,-469.78583,-93.924965,-375.45807
2.457,-50.02816,-469.88635,-94.015167,-376.24646
2.458,-50.02327,-469.72141,-94.608185,-377.57031
2.459,-49.897156,-470.03378,-94.425873,-378.43741
2.46,-49.042587,-470.53223,-94.63073,-378.41895
2.461,-50.269955,-470.8887,-95.803207,-379.7012
2.462,-49.985714,-470.03711,-95.733231,-380.09271
2.463,-50.174809,-470.53452,-95.885063,-380.67651
2.464,-49.797512,-471.14279,-96.635315,-381.76294
2.465,-50.461864,-471.30618,-96.737328,-381.62653
2.466,-50.563049,-471.53616,-97.032967,-382.19467
2.467,-50.641884,-471.22415,-97.171463,-382.77313
2.468,-50.510437,-471.13116,-97.463577,-383.3353
2.469,-51.065559,-471.58014,-97.848137,-383.73807
2.47,-50.994949,-471.5036,-97.665276,-383.96201
2.471,-50.863232,-472.11011,-98.298233,-384.22025
2.472,-50.41217,-472.17349,-98.485275,-384.98874
2.473,-50.910645,-472.20914,-99.022003,-385.5723
2.474,-51.010654,-472.57578,-99.133003,-385.76117
2.475,-51.310139,-472.2973,-99.355148,-385.91461
2.476,-51.313789,-472.74823,-99.996269,-386.26749
2.477,-50.776417,-472.56091,-99.950203,-386.52161
2.478,-51.510063,-472.811,-100.19482,-387.21765
2.479,-51.485432,-472.56964,-100.29692,-386.79501
2.48,-51.522854,-473.03131,-100.72014,-387.25974
2.481,-51.709076,-473.27774,-101.14077,-387.66467
2.482,-51.897846,-473.65466,-101.20564,-387.67725
2.483,-51.295292,-473.65039,-101.53777,-388.31754
2.484,-51.07476,-473.758,-101.48536,-388.04922
2.485,-51.853111,-473.51648,-102.02009,-388.42017
2.486,-51.766884,-474.0665,-102.39574,-389.03119
2.487,-51.952938,-474.22845,-102.59442,-388.80942
2.488,-52.183025,-474.46201,-102.8914,-389.26413
2.489,-52.227852,-474.25867,-103.17697,-389.22772
2.49,-52.0966,-474.92807,-103.58962,-389.67786
2.491,-52.245163,-474.74246,-103.42371,-389.73264
2.492,-51.679394,-475.12534,-103.85337,-390.46106
2.493,-52.234413,-474.76645,-104.41703,-390.90497
2.494,-51.664425,-475.04156,-104.31855,-390.40408
2.495,-51.861256,-475.25327,-105.03294,-390.40836
2.496,-51.706676,-475.31036,-104.91671,-391.09299
2.497,-52.287682,-475.77441,-105.31667,-391.55283
2.498,-52.111332,-475.57248,-105.57349,-390.80884
2.499,-52.222515,-475.64346,-106.22032,-391.29044
2.5,-51.408134,-475.92847,-105.9705,-391.64307
2.501,-52.71265,-475.78464,-106.53262,-391.56628
2.502,-50.913933,-476.20889,-106.55397,-391.66772
2.503,-52.291405,-476.08008,-106.57932,-391.69107
2.504,-52.96217,-476.46756,-107.25447,-391.85678
2.505,-52.414711,-476.15533,-107.68929,-392.47906
2.506,-52.037621,-476.63568,-107.70982,-392.29385
2.507,-51.662025,-476.70154,-108.04855,-392.35782
2.508,-51.848057,-476.89108,-108.33874,-392.55042
2.509,-52.667736,-477.39493,-108.80661,-392.26367
2.51,-51.505688,-477.12692,-108.86501,-393.19919
2.511,-52.084213,-477.65353,-109.30135,-393.24435
2.512,-52.259811,-477.37018,-109.32923,-392.79471
2.513,-52.405857,-477.57507,-109.66488,-392.98962
2.514,-52.196079,-477.67398,-110.04019,-393.94287
2.515,-52.233593,-477.91693,-110.22205,-393.54297
2.516,-51.647057,-478.2605,-110.60883,-393.13132
2.517,-51.837662,-478.2251,-110.47406,-393.7963
2.518,-52.123413,-478.70639,-111.17308,-393.71732
2.519,-52.150185,-478.34116,-111.01114,-394.17938
2.52,-51.513958,-478.67151,-111.23575,-394.31403
2.521,-52.062675,-479.30417,-112.08676,-394.90961
2.522,-52.026333,-478.69473,-111.85438,-394.42154
2.523,-51.231369,-479.04443,-112.17021,-394.39166
2.524,-51.818798,-479.16574,-112.41669,-394.79227
2.525,-52.585663,-479.61716,-112.9383,-395.02545
2.526,-52.304482,-479.55377,-113.23216,-395.10211
2.527,-52.402309,-479.63257,-113.26544,-395.48526
2.528,-53.171577,-479.9072,-113.77728,-395.31607
2.529,-52.833046,-480.13837,-114.334,-395.74887
2.53,-52.071793,-480.29645,-114.56349,-395.8667
2.531,-52.192829,-480.33633,-114.3561,-395.53568
