Freq,Thru2,Thru,S180,S90
2.002,-309.92993,-295.31726,-73.005608,-38.85043
2.003,-309.7655,-295.22223,-73.185913,-38.977127
2.004,-310.30478,-295.48257,-73.445976,-39.327534
2.005,-310.3584,-295.84543,-73.617119,-39.468922
2.006,-310.40488,-295.87216,-73.891006,-39.550503
2.007,-310.58652,-295.96912,-74.07682,-39.754311
2.008,-310.68542,-296.21548,-74.098335,-39.855644
2.009,-310.84659,-296.27402,-74.515182,-40.293781
2.01,-311.29892,-296.52515,-75.037109,-40.571903
2.011,-311.47964,-296.76144,-74.980354,-40.723904
2.012,-311.39572,-296.5936,-75.148102,-40.751259
2.013,-311.70184,-297.14603,-75.617668,-41.240215
2.014,-311.67102,-297.04443,-75.700714,-41.153477
2.015,-311.92505,-297.35587,-75.953285,-41.55426
2.016,-312.05692,-297.2196,-76.033234,-41.581718
2.017,-312.11588,-297.49014,-76.304031,-41.864693
2.018,-312.34717,-297.62744,-76.594292,-42.121716
2.019,-312.37308,-297.82544,-76.645844,-42.144775
2.02,-312.70059,-297.92688,-76.876076,-42.317108
2.021,-312.92484,-298.02936,-77.152725,-42.676376
2.022,-312.80783,-298.19788,-77.222031,-42.672901
2.023,-313.12546,-298.17993,-77.517708,-43.03022
2.024,-313.45648,-298.53906,-77.877426,-43.4207
2.025,-313.5929,-298.88181,-78.244553,-43.6166
2.026,-313.51181,-298.78125,-78.175896,-43.685581
2.027,-313.50775,-298.72815,-78.31282,-43.583538
2.028,-313.81006,-299.09558,-78.597115,-44.027836
2.029,-314.12589,-299.30582,-79.102524,-44.276318
2.03,-314.27734,-299.40918,-79.096573,-44.505337
2.031,-314.34839,-299.58313,-79.332466,-44.771572
2.032,-314.71512,-299.90973,-79.696136,-44.881809
2.033,-314.79059,-299.75104,-79.903763,-45.169006
2.034,-314.88647,-300.09076,-80.032341,-45.141056
2.035,-315.005,-300.28021,-80.18174,-45.388947
2.036,-315.13104,-300.29364,-80.421173,-45.616882
2.037,-315.27063,-300.43713,-80.893715,-45.983879
2.038,-315.65576,-300.70313,-80.946236,-46.169823
2.039,-315.53326,-300.52158,-80.97686,-46.160374
2.04,-315.66959,-300.72372,-81.337288,-46.476833
2.041,-316.05237,-301.18994,-81.671341,-46.79343
2.042,-316.18924,-301.10419,-81.755852,-46.799114
2.043,-316.4689,-301.34503,-82.058266,-47.114113
2.044,-316.26202,-301.34189,-82.022537,-47.15237
2.045,-316.67188,-301.69589,-82.531158,-47.578743
2.046,-316.86475,-301.71732,-82.546883,-47.625202
2.047,-316.94626,-301.89713,-82.971046,-47.896706
2.048,-317.07748,-302.09036,-83.097382,-48.053879
2.049,-317.18591,-301.99271,-83.271355,-48.241741
2.05,-317.2063,-302.34558,-83.537651,-48.420704
2.051,-317.52133,-302.53677,-83.915138,-48.697681
2.052,-317.63153,-302.70004,-83.915695,-49.011173
2.053,-317.78967,-302.82425,-84.243355,-49.164703
2.054,-317.85733,-303.02756,-84.365196,-49.269592
2.055,-318.09891,-303.03619,-84.649605,-49.43919
2.056,-318.18158,-303.25873,-84.866608,-49.631367
2.057,-318.56802,-303.44437,-85.107727,-49.986225
2.058,-318.82825,-303.80261,-85.439217,-50.236012
2.059,-318.61426,-303.68823,-85.344276,-50.117168
2.06,-318.94409,-303.97928,-85.695892,-50.428024
2.061,-318.97684,-303.89072,-85.849976,-50.630142
2.062,-319.33099,-304.21509,-86.251831,-51.013664
2.063,-319.42004,-304.29135,-86.221062,-51.108513
2.064,-319.52072,-304.32761,-86.563797,-51.371281
2.065,-319.61029,-304.38135,-86.800331,-51.576885
2.066,-320.09653,-304.8573,-87.291557,-51.754627
2.067,-319.86551,-304.88571,-87.274918,-51.932617
2.068,-320.25006,-305.05258,-87.526932,-52.192848
2.069,-320.32977,-305.27679,-87.799301,-52.31345
2.07,-320.31018,-305.10718,-87.626434,-52.404594
2.071,-320.73294,-305.44843,-88.254829,-52.8228
2.072,-320.70709,-305.44971,-88.321884,-52.89743
2.073,-320.81641,-305.77835,-88.542519,-53.018848
2.074,-320.87363,-305.82547,-88.704361,-53.339718
2.075,-321.27856,-306.20721,-89.160614,-53.634583
2.076,-321.45218,-306.3548,-89.372704,-53.663113
2.077,-321.5397,-306.24469,-89.499817,-53.926277
2.078,-321.57748,-306.39557,-89.551277,-53.986626
2.079,-321.79483,-306.49622,-89.899864,-54.244762
2.08,-322.00351,-306.74136,-90.041603,-54.383633
2.081,-322.27304,-307.20691,-90.465355,-54.966064
2.082,-322.03961,-307.08127,-90.470177,-54.830887
2.083,-322.47382,-307.19247,-90.616035,-55.01754
2.084,-322.46152,-307.35019,-91.023407,-55.404831
2.085,-322.56818,-307.31406,-91.098076,-55.474541
2.086,-323.05057,-307.65955,-91.362793,-55.834431
2.087,-323.06229,-307.76364,-91.699219,-55.848793
2.088,-323.36362,-308.06714,-91.921448,-56.145916
2.089,-323.39832,-308.08929,-92.305885,-56.230038
2.09,-323.53979,-308.29608,-92.27478,-56.504498
2.091,-323.7796,-308.29333,-92.518379,-56.716618
2.092,-323.51144,-308.37741,-92.570366,-56.857384
2.093,-324.12903,-308.72974,-92.971565,-57.366837
2.094,-324.11734,-308.81696,-93.167747,-57.249237
2.095,-324.24283,-308.92758,-93.4823,-57.554043
2.096,-324.5961,-309.25909,-93.643318,-57.913067
2.097,-324.37372,-309.24207,-93.757759,-57.889618
2.098,-324.75555,-309.36868,-93.988632,-58.065899
2.099,-325.05063,-309.62869,-94.046577,-58.352097
2.1,-325.01651,-309.54892,-94.443192,-58.473087
2.101,-325.26135,-309.82562,-94.634338,-58.736355
2.102,-325.41089,-310.16779,-95.082443,-58.876381
2.103,-325.5878,-310.16092,-95.136154,-59.14698
2.104,-325.85272,-310.53699,-95.473801,-59.523045
2.105,-325.8732,-310.62384,-95.678108,-59.602779
2.106,-325.93521,-310.48868,-95.744537,-59.600491
2.107,-326.11954,-310.67294,-95.94278,-59.857635
2.108,-326.50211,-310.82547,-96.513947,-60.343842
2.109,-326.5199,-311.04886,-96.518753,-60.397682
2.11,-326.66125,-311.17328,-96.556526,-60.762592
2.111,-326.77203,-311.19296,-96.832344,-60.57843
2.112,-327.10629,-311.51416,-97.28389,-61.012535
2.113,-327.17407,-311.53445,-97.199577,-61.182293
2.114,-327.3847,-311.97455,-97.698051,-61.521679
2.115,-327.56442,-311.99622,-97.902077,-61.651527
2.116,-327.73969,-312.04276,-98.043373,-61.977306
2.117,-327.74649,-312.25061,-98.319618,-62.141022
2.118,-327.78525,-312.13351,-98.427467,-62.117798
2.119,-328.07291,-312.55579,-98.924507,-62.561398
2.12,-328.3208,-312.65588,-98.776878,-62.613781
2.121,-328.32443,-312.58994,-99.197571,-63.034233
2.122,-328.50699,-312.84631,-99.321541,-62.959148
2.123,-328.73389,-313.01285,-99.523033,-63.162148
2.124,-328.84756,-313.29785,-99.815498,-63.519894
2.125,-329.08722,-313.48608,-100.04404,-63.635399
2.126,-329.18564,-313.64188,-100.19216,-63.791229
2.127,-329.51422,-313.84219,-100.59663,-64.126984
2.128,-329.37994,-313.64209,-100.43023,-64.274498
2.129,-329.30313,-313.88391,-100.68346,-64.297302
2.13,-329.71606,-314.18588,-101.02362,-64.414658
2.131,-329.82233,-314.16611,-101.33463,-64.750603
2.132,-330.19098,-314.42679,-101.49442,-65.191658
2.133,-330.38348,-314.70493,-101.82416,-65.33812
2.134,-330.52002,-314.65649,-102.12806,-65.584473
2.135,-330.54391,-314.85794,-102.32303,-65.577614
2.136,-330.76538,-315.07816,-102.50965,-66.008545
2.137,-330.94946,-315.05603,-102.64099,-66.082054
2.138,-331.04108,-315.327,-102.88069,-66.23452
2.139,-330.88181,-315.28033,-102.9262,-66.115334
2.14,-331.39972,-315.5686,-103.24245,-66.75322
2.141,-331.44272,-315.57007,-103.59301,-66.79438
2.142,-331.84213,-316.02643,-103.89213,-67.110916
2.143,-331.8573,-316.07733,-104.1258,-67.354897
2.144,-332.13278,-316.15979,-104.3092,-67.408714
2.145,-332.11743,-316.26599,-104.37984,-67.671547
2.146,-332.23703,-316.37469,-104.76787,-67.867157
2.147,-332.3316,-316.48483,-104.78403,-68.047325
2.148,-332.56174,-316.82111,-105.21043,-68.282082
2.149,-332.85233,-317.09549,-105.2628,-68.600067
2.15,-332.97119,-317.09326,-105.63583,-68.886719
2.151,-332.94315,-317.22592,-105.63524,-68.809509
2.152,-333.21664,-317.36365,-105.81211,-69.025261
2.153,-333.37988,-317.61331,-106.29805,-69.351028
2.154,-333.54843,-317.71985,-106.35703,-69.547813
2.155,-333.75595,-317.65427,-106.62104,-69.700241
2.156,-333.86801,-317.92673,-107.01215,-70.105667
2.157,-333.91779,-318.11234,-107.13077,-70.263832
2.158,-334.18292,-318.28189,-107.30473,-70.444366
2.159,-334.49106,-318.41672,-107.55191,-70.599495
2.16,-334.35498,-318.28149,-107.71405,-70.623825
2.161,-334.75208,-318.66006,-108.03463,-70.861748
2.162,-334.96304,-318.94574,-108.40667,-71.268524
2.163,-334.92429,-318.93506,-108.5515,-71.4375
2.164,-335.13171,-319.08066,-108.76086,-71.618248
2.165,-335.29352,-319.16873,-109.07401,-71.847954
2.166,-335.37039,-319.26251,-109.11864,-71.9254
2.167,-335.5527,-319.66519,-109.41662,-72.260452
2.168,-335.73767,-319.89502,-109.55691,-72.398415
2.169,-335.93848,-319.9054,-109.91477,-72.669876
2.17,-335.95993,-320.13181,-110.11391,-72.521362
2.171,-336.18457,-320.15973,-110.36199,-73.030037
2.172,-336.37973,-320.2908,-110.37399,-73.231354
2.173,-336.50705,-320.46664,-110.49167,-73.577881
2.174,-336.71368,-320.547,-110.99098,-73.579277
2.175,-337.07639,-320.6709,-111.0669,-73.875259
2.176,-336.9942,-320.94473,-111.31913,-74.252129
2.177,-337.22668,-321.05289,-111.64661,-74.51049
2.178,-337.35544,-321.16333,-111.91576,-74.444618
2.179,-337.53644,-321.29138,-111.88683,-74.599495
2.18,-337.70822,-321.54401,-112.21326,-74.964165
2.181,-337.73541,-321.5463,-112.33705,-75.051979
2.182,-338.00479,-321.76666,-112.58315,-75.294655
2.183,-337.99194,-321.71692,-112.84182,-75.43779
2.184,-338.16617,-321.96069,-113.01252,-75.67746
2.185,-338.61539,-322.28879,-113.36713,-75.971741
2.186,-338.43768,-322.31329,-113.50252,-76.014839
2.187,-338.67627,-322.54535,-113.77734,-76.490013
2.188,-338.90121,-322.67773,-114.00212,-76.649155
2.189,-338.92935,-322.75912,-114.12216,-76.526123
2.19,-339.21097,-322.97818,-114.65163,-77.073021
2.191,-339.2388,-323.10358,-114.50768,-77.039993
2.192,-339.59674,-323.34003,-114.99581,-77.493462
2.193,-339.59421,-323.36768,-115.13734,-77.379868
2.194,-339.68817,-323.47733,-115.33813,-77.659134
2.195,-339.89212,-323.68478,-115.55704,-77.910042
2.196,-340.0513,-323.9205,-115.74137,-78.103226
2.197,-340.34167,-324.05283,-116.01327,-78.539734
2.198,-340.30188,-324.12589,-116.16899,-78.574158
2.199,-340.59125,-324.20645,-116.43724,-78.699203
2.2,-340.55615,-324.34821,-116.72527,-79.030273
2.201,-340.69516,-324.67749,-116.74562,-79.03978
2.202,-340.95007,-324.59549,-117.11668,-79.276138
2.203,-341.16998,-324.77396,-117.37085,-79.581718
2.204,-341.314,-324.8887,-117.46531,-79.767021
2.205,-341.46008,-325.06604,-117.80194,-79.764847
2.206,-341.7301,-325.38177,-118.07826,-80.332069
2.207,-341.79538,-325.36856,-118.19981,-80.326431
2.208,-341.90363,-325.50635,-118.35706,-80.470963
2.209,-342.13614,-325.61166,-118.62801,-80.668846
2.21,-342.28302,-326.09421,-119.06264,-80.961624
2.211,-342.26779,-325.94458,-118.96988,-80.995026
2.212,-342.68176,-326.19968,-119.30869,-81.285683
2.213,-342.69293,-326.38345,-119.56988,-81.465614
2.214,-343.00406,-326.50458,-119.78873,-81.834717
2.215,-343.15872,-326.53427,-119.92572,-81.906013
2.216,-343.34641,-326.80661,-120.31597,-82.086105
2.217,-343.45657,-327.00623,-120.45201,-82.264694
2.218,-343.63596,-327.02603,-120.63676,-82.378845
2.219,-343.60596,-327.16089,-120.79125,-82.56546
2.22,-343.85709,-327.35464,-121.13432,-82.795776
2.221,-343.96228,-327.43243,-121.46316,-82.924637
2.222,-344.17496,-327.7348,-121.70554,-83.157974
2.223,-344.14511,-327.82739,-121.69927,-83.280029
2.224,-344.51697,-327.78357,-121.94789,-83.540535
2.225,-344.59418,-327.95773,-122.29342,-83.75016
2.226,-344.41336,-328.09171,-122.37595,-83.600792
2.227,-344.85693,-328.49033,-122.65684,-84.276855
2.228,-345.04727,-328.64752,-122.84856,-84.161049
2.229,-345.1908,-328.61765,-122.96008,-84.315361
2.23,-345.479,-328.80188,-123.30803,-84.710587
2.231,-345.66147,-328.98056,-123.58248,-84.888046
2.232,-345.63373,-329.04141,-123.72511,-84.984344
2.233,-345.96518,-329.48233,-124.16679,-85.345001
2.234,-345.99527,-329.49222,-124.04935,-85.331421
2.235,-346.20969,-329.69095,-124.51587,-85.672836
2.236,-346.42645,-329.67831,-124.72022,-85.95266
2.237,-346.42926,-329.85034,-124.70207,-85.82769
2.238,-346.55972,-329.8262,-125.04437,-86.243622
2.239,-346.88998,-330.32504,-125.38835,-86.591637
2.24,-346.8898,-330.17285,-125.54066,-86.411896
2.241,-347.29269,-330.41812,-125.79539,-87.001335
2.242,-347.17609,-330.45432,-125.97469,-87.060081
2.243,-347.45093,-330.6976,-126.16344,-87.325264
2.244,-347.57852,-330.98126,-126.2531,-87.481232
2.245,-347.66718,-331.05884,-126.91261,-87.748886
2.246,-347.71011,-331.11584,-126.85825,-87.823196
2.247,-347.85388,-331.21707,-126.95717,-88.029945
2.248,-348.20444,-331.5585,-127.20473,-88.242821
2.249,-348.23254,-331.50824,-127.23991,-88.451454
2.25,-348.39789,-331.60971,-127.6483,-88.493828
2.251,-348.74332,-332.07651,-127.99303,-88.853699
2.252,-348.59842,-332.0192,-128.0829,-88.962296
2.253,-349.0376,-332.08588,-128.4805,-89.390388
2.254,-349.12372,-332.48328,-128.85513,-89.487045
2.255,-349.18423,-332.43628,-128.76183,-89.752625
2.256,-349.37094,-332.51511,-129.04982,-89.99205
2.257,-349.52167,-332.84653,-129.28108,-90.20578
2.258,-349.80911,-332.978,-129.30878,-90.318764
2.259,-349.9563,-332.95395,-129.7751,-90.570038
2.26,-350.01022,-333.1358,-129.84822,-90.666527
2.261,-350.26285,-333.36111,-130.36049,-91.195259
2.262,-350.36606,-333.45743,-130.4113,-91.295792
2.263,-350.45575,-333.42792,-130.40259,-91.562256
2.264,-350.59262,-333.51974,-130.748,-91.581841
2.265,-350.79678,-333.92242,-131.12206,-91.824074
2.266,-350.86285,-334.00073,-131.19084,-92.071632
2.267,-351.21164,-334.21085,-131.54761,-92.281174
2.268,-351.1575,-334.26627,-131.65837,-92.400406
2.269,-351.64383,-334.46167,-132.13611,-92.808121
2.27,-351.54608,-334.58182,-132.03659,-92.863144
2.271,-351.55862,-334.67941,-132.33955,-92.908775
2.272,-351.90262,-334.87277,-132.62575,-93.139397
2.273,-352.1456,-335.09512,-132.95778,-93.61412
2.274,-352.26862,-335.38214,-133.2294,-93.659248
2.275,-352.48154,-335.50583,-133.38527,-93.889702
2.276,-352.4505,-335.48526,-133.52098,-93.947197
2.277,-352.81052,-335.76056,-133.7991,-94.366257
2.278,-352.74365,-335.70953,-133.88838,-94.498978
2.279,-353.06528,-335.97351,-134.35732,-94.77523
2.28,-353.08228,-335.92487,-134.27129,-94.900101
2.281,-353.24374,-336.08408,-134.53212,-95.030067
2.282,-353.42499,-336.47098,-134.89629,-95.489059
2.283,-353.61224,-336.52658,-135.03595,-95.489082
2.284,-353.75598,-336.6496,-135.28496,-95.656868
2.285,-353.70782,-336.69662,-135.29216,-95.845268
2.286,-354.0304,-336.95779,-135.67046,-96.165565
2.287,-354.39044,-337.03098,-135.79752,-96.409454
2.288,-354.44232,-337.25989,-136.24019,-96.901955
2.289,-354.62808,-337.42422,-136.53287,-96.747345
2.29,-354.67004,-337.47583,-136.54646,-97.091484
2.291,-354.8627,-337.75366,-136.8878,-97.238655
2.292,-354.97256,-337.93674,-136.98294,-97.209564
2.293,-355.21597,-337.83112,-137.43147,-97.661819
2.294,-355.36206,-338.10654,-137.62213,-97.92498
2.295,-355.52225,-338.47116,-137.89688,-98.216927
2.296,-355.65509,-338.44345,-138.07076,-98.204163
2.297,-355.90808,-338.82779,-138.17432,-98.411987
2.298,-355.93613,-338.7677,-138.439,-98.601334
2.299,-356.09137,-338.94125,-138.74327,-98.898003
2.3,-356.16809,-339.04971,-138.76753,-99.139435
2.301,-356.69775,-339.39856,-139.31407,-99.373917
2.302,-356.52292,-339.38589,-139.07094,-99.488136
2.303,-356.82239,-339.55234,-139.68054,-99.864616
2.304,-356.75995,-339.49246,-139.63069,-99.868454
2.305,-357.14148,-339.7901,-139.97636,-100.10703
2.306,-357.09683,-339.82202,-140.06502,-100.19989
2.307,-357.37234,-339.8855,-140.30713,-100.59041
2.308,-357.48587,-340.10324,-140.82364,-100.68691
2.309,-357.77625,-340.26205,-140.73491,-100.97172
2.31,-357.89642,-340.53629,-141.10547,-101.17872
2.311,-357.99493,-340.62634,-141.45384,-101.4796
2.312,-358.1442,-340.6958,-141.52986,-101.37817
2.313,-358.05481,-340.93265,-141.76311,-101.7625
2.314,-358.43341,-340.94894,-141.89215,-101.93624
2.315,-358.46149,-341.28003,-142.21318,-102.28919
2.316,-358.83069,-341.45605,-142.54288,-102.48077
2.317,-358.87091,-341.44363,-142.74185,-102.74178
2.318,-358.909,-341.57932,-142.6747,-102.84276
2.319,-359.07764,-341.56393,-142.86769,-102.8281
2.32,-359.50766,-342.05887,-143.43697,-103.47248
2.321,-359.44485,-342.22672,-143.38774,-103.42374
2.322,-359.5903,-342.18826,-143.71378,-103.54799
2.323,-359.91287,-342.54138,-144.05864,-103.88159
2.324,-359.99207,-342.49817,-144.16457,-104.03876
2.325,-360.34335,-342.65137,-144.6037,-104.16704
2.326,-360.28711,-342.85794,-144.47647,-104.46996
2.327,-360.29709,-343.19299,-144.87807,-104.75459
2.328,-360.63434,-343.07349,-144.94987,-104.82883
2.329,-360.84442,-343.24774,-145.32553,-105.20317
2.33,-360.88956,-343.55939,-145.51282,-105.24457
2.331,-361.18732,-343.61047,-145.67908,-105.43047
2.332,-361.1593,-343.71262,-145.86369,-105.47565
2.333,-361.27478,-343.84576,-146.16879,-106.01184
2.334,-361.4071,-343.59271,-146.0946,-105.92377
2.335,-361.74222,-344.2084,-146.68553,-106.34637
2.336,-361.92221,-344.16812,-146.69449,-106.27971
2.337,-361.86243,-344.38062,-147.09488,-106.71031
2.338,-362.24542,-344.61307,-147.16902,-107.02229
2.339,-362.3602,-344.7146,-147.52402,-107.12388
2.34,-362.49609,-344.98059,-147.67462,-107.491
2.341,-362.59763,-345.01483,-148.00745,-107.68666
2.342,-362.63519,-345.30069,-148.08653,-107.86373
2.343,-362.8588,-345.25967,-148.17177,-107.8736
2.344,-362.94345,-345.27747,-148.47061,-108.05473
2.345,-363.2757,-345.65814,-148.94315,-108.63279
2.346,-363.57388,-345.92105,-149.03732,-108.78706
2.347,-363.53516,-345.67969,-149.34247,-108.85561
2.348,-363.82031,-345.79794,-149.43225,-109.08585
2.349,-363.92438,-346.12695,-149.46352,-109.29707
2.35,-364.04178,-346.21216,-149.8391,-109.63531
2.351,-364.18027,-346.30695,-150.19666,-109.60636
2.352,-364.59625,-346.75427,-150.37938,-110.04137
2.353,-364.4317,-346.79703,-150.65408,-110.13656
2.354,-364.52145,-346.82626,-150.77707,-110.22344
2.355,-364.72415,-346.91333,-150.97308,-110.55758
2.356,-364.82452,-347.24286,-151.24344,-110.8358
2.357,-365.17734,-347.38568,-151.57977,-111.08665
2.358,-365.14526,-347.40976,-151.78435,-111.19679
2.359,-365.51727,-347.68805,-151.9744,-111.56237
2.36,-365.58231,-347.66907,-152.10776,-111.55458
2.361,-365.78806,-348.00131,-152.34093,-111.80647
2.362,-365.82376,-347.95807,-152.7334,-112.25034
2.363,-366.09589,-348.02985,-152.68289,-112.28143
2.364,-366.19244,-348.30688,-153.08704,-112.31273
2.365,-366.36566,-348.50305,-153.12469,-112.51443
2.366,-366.60947,-348.76315,-153.47725,-113.03807
2.367,-366.58832,-348.78561,-153.75975,-113.03311
2.368,-366.90094,-349.03235,-153.81619,-113.22824
2.369,-367.05655,-349.14539,-154.1936,-113.5477
2.37,-367.32343,-349.04895,-154.45099,-113.73672
2.371,-367.17542,-349.13293,-154.51863,-113.8786
2.372,-367.40335,-349.49353,-155.01538,-114.25442
2.373,-367.71426,-349.74823,-155.02849,-114.37257
2.374,-367.68973,-349.75174,-155.24828,-114.49957
2.375,-368.10568,-350.25735,-155.70947,-114.83472
2.376,-368.0379,-350.02176,-155.71889,-115.02074
2.377,-368.2085,-350.23145,-155.82739,-115.27164
2.378,-368.53189,-350.46436,-156.09369,-115.54463
2.379,-368.48987,-350.56046,-156.21352,-115.68374
2.38,-368.80325,-350.75919,-156.70575,-116.03076
2.381,-369.02304,-350.94302,-156.72314,-116.08199
2.382,-368.83682,-350.89737,-156.91139,-116.16315
2.383,-369.21472,-351.22629,-157.23888,-116.72023
2.384,-369.19443,-351.19797,-157.43036,-116.73827
2.385,-369.48767,-351.57114,-157.83279,-116.97319
2.386,-369.68903,-351.67514,-157.92455,-117.26218
2.387,-369.65521,-351.66907,-157.9583,-117.27975
2.388,-369.8143,-351.82928,-158.13713,-117.46922
2.389,-370.0697,-351.93201,-158.57379,-117.71987
2.39,-370.24097,-352.18839,-158.84116,-117.92559
2.391,-370.45102,-352.5144,-159.17769,-118.25667
2.392,-370.66055,-352.42682,-159.27434,-118.37349
2.393,-370.94373,-352.633,-159.57347,-118.69351
2.394,-370.54611,-352.48868,-159.58145,-118.68828
2.395,-371.19031,-353.07315,-160.03688,-119.18342
2.396,-371.14444,-352.99017,-160.22737,-119.35208
2.397,-371.09717,-353.02148,-160.20717,-119.24166
2.398,-371.37512,-353.43869,-160.58621,-119.70468
2.399,-371.64154,-353.53937,-160.54643,-119.76395
2.4,-371.78754,-353.62964,-161.0359,-120.28924
2.401,-371.81967,-353.70334,-161.24963,-120.37254
2.402,-372.24356,-354.09064,-161.70053,-120.80329
2.403,-372.16092,-354.13846,-161.70714,-120.8645
2.404,-372.28314,-354.039,-161.76825,-120.9444
2.405,-372.35431,-354.18488,-161.99184,-121.19108
2.406,-372.48578,-354.38712,-162.35524,-121.36694
2.407,-372.95547,-354.78839,-162.45557,-121.663
2.408,-373.12427,-354.85788,-162.79866,-121.94112
2.409,-373.19489,-354.9729,-163.04732,-122.15456
2.41,-373.44669,-355.13654,-163.18723,-122.28981
2.411,-373.33179,-355.07376,-163.26865,-122.33023
2.412,-373.47763,-355.23462,-163.58987,-122.63217
2.413,-373.69864,-355.57935,-163.80377,-122.87172
2.414,-373.875,-355.62769,-164.05182,-123.03706
2.415,-374.11664,-355.77802,-164.19269,-123.27082
2.416,-374.41589,-356.03406,-164.60362,-123.50601
2.417,-374.36945,-356.11945,-164.61156,-123.55798
2.418,-374.52899,-356.05005,-164.96407,-123.57984
2.419,-374.73373,-356.35257,-165.18149,-124.07972
2.42,-374.74847,-356.27563,-165.29889,-124.04924
2.421,-375.08261,-356.59747,-165.54242,-124.331
2.422,-375.20786,-356.84332,-165.83089,-124.57559
2.423,-375.32135,-356.99573,-166.05234,-124.63008
2.424,-375.48822,-357.01627,-166.14166,-124.72625
2.425,-375.61893,-357.34177,-166.36038,-124.97681
2.426,-375.81085,-357.09085,-166.4774,-124.97321
2.427,-375.96811,-357.3945,-166.7838,-125.26522
2.428,-376.48056,-357.8045,-167.23352,-125.61935
2.429,-376.32263,-357.65906,-167.30573,-125.55362
2.43,-376.53955,-357.92816,-167.52643,-125.79646
2.431,-376.65274,-358.03622,-167.94148,-125.86304
2.432,-376.69901,-358.18243,-168.13019,-126.06755
2.433,-376.99756,-358.29456,-168.02509,-126.00346
2.434,-377.1655,-358.59683,-168.45752,-126.25728
2.435,-377.10107,-358.62891,-168.56212,-126.24453
2.436,-377.45969,-358.89148,-168.94078,-126.48936
2.437,-377.53302,-358.9133,-169.05867,-126.34138
2.438,-377.72266,-359.30106,-169.46086,-126.60846
2.439,-377.90005,-359.32001,-169.54657,-126.65778
2.44,-377.91714,-359.34354,-169.77257,-126.8186
2.441,-378.16846,-359.78851,-170.18982,-126.98058
2.442,-378.38425,-359.64218,-170.17838,-126.94663
2.443,-378.41849,-359.85474,-170.3911,-127.01057
2.444,-378.68289,-360.19214,-170.59276,-127.23218
2.445,-378.76993,-360.26212,-170.96729,-127.45024
2.446,-378.92926,-360.50601,-171.30727,-127.68718
2.447,-379.24225,-360.66132,-171.57652,-127.8031
2.448,-379.22424,-360.58066,-171.60454,-127.69663
2.449,-379.47064,-360.68051,-171.799,-128.07314
2.45,-379.65326,-360.92542,-171.96616,-127.98973
2.451,-379.54541,-361.03085,-172.13539,-128.40686
2.452,-379.87698,-361.2254,-172.36267,-128.35269
2.453,-380.11084,-361.32947,-172.68282,-128.63902
2.454,-380.13068,-361.4791,-172.79547,-128.64064
2.455,-380.39899,-361.54092,-173.14046,-128.93332
2.456,-380.53833,-361.82983,-173.43588,-128.99121
2.457,-380.70233,-362.00024,-173.60199,-129.29376
2.458,-380.95309,-362.0274,-173.78842,-129.43471
2.459,-381.05035,-362.06003,-173.85788,-129.69299
2.46,-380.97092,-362.24219,-174.14276,-129.74481
2.461,-381.42685,-362.59219,-174.5477,-130.01396
2.462,-381.24643,-362.41071,-174.67506,-130.30687
2.463,-381.68756,-362.77487,-174.94832,-130.55754
2.464,-381.66949,-362.92664,-175.19685,-130.65242
2.465,-382.17151,-363.38968,-175.54514,-131.12488
2.466,-382.11835,-363.28156,-175.65439,-131.35916
2.467,-382.43625,-363.52026,-175.89861,-131.43941
2.468,-382.34445,-363.53946,-176.03725,-131.65434
2.469,-382.51886,-363.70401,-176.33374,-131.81721
2.47,-382.85037,-363.7782,-176.33536,-131.77122
2.471,-382.89752,-364.00357,-176.76096,-132.07813
2.472,-382.99249,-364.01831,-176.75343,-132.50435
2.473,-383.24432,-364.36514,-177.21141,-132.70839
2.474,-383.56699,-364.51312,-177.4115,-133.0954
2.475,-383.55667,-364.55255,-177.41502,-132.99345
2.476,-383.60535,-364.77435,-177.86243,-133.20355
2.477,-383.73425,-364.84372,-177.97168,-133.29424
2.478,-384.0885,-364.9877,-178.28244,-133.87636
2.479,-384.09311,-364.99173,-178.3842,-133.82397
2.48,-384.25674,-365.18988,-178.539,-133.97379
2.481,-384.49673,-365.37189,-178.77609,-134.32263
2.482,-384.7204,-365.70554,-179.14052,-134.62086
2.483,-384.50034,-365.82111,-179.33299,-134.7043
2.484,-384.59943,-365.70758,-179.25778,-134.76021
2.485,-385.08606,-365.9389,-179.64256,-135.07634
2.486,-385.01971,-366.14737,-179.79869,-135.55092
2.487,-385.3367,-366.30176,-180.1543,-135.69267
2.488,-385.59955,-366.50766,-180.30388,-135.88774
2.489,-385.70102,-366.56949,-180.55298,-135.99603
2.49,-385.8111,-367.02277,-181.00528,-136.37253
2.491,-385.95175,-366.84451,-180.8295,-136.41893
2.492,-386.23471,-367.2666,-181.26193,-136.871
2.493,-386.4733,-367.21323,-181.57693,-137.13867
2.494,-386.39673,-367.42206,-181.67284,-137.32143
2.495,-386.59534,-367.46912,-182.05603,-137.37941
2.496,-386.80869,-367.6973,-182.19354,-137.78879
2.497,-387.09103,-367.8436,-182.22356,-137.92664
2.498,-387.09244,-368.01288,-182.61769,-138.07672
2.499,-387.13834,-367.98413,-182.93857,-138.09778
2.5,-387.52682,-368.23428,-183.0833,-138.63927
