!CSV A.01.01
!Agilent Technologies,E8362C,MY49020225,A.09.42.22
!Agilent E8362C: A.09.42.22
!Date: Wednesday, March 02, 2016 16:34:12
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11 Log Mag(dB),S21 Log Mag(dB)
1552000000,-33.427704,-0.33424336
1553000000,-33.396595,-0.32324761
1554000000,-33.682201,-0.32360998
1555000000,-33.531883,-0.35138613
1556000000,-33.649395,-0.33207467
1557000000,-33.856144,-0.33595583
1558000000,-33.632423,-0.30480921
1559000000,-34.043823,-0.31721509
1560000000,-33.785736,-0.32981062
1561000000,-34.423832,-0.31581503
1562000000,-34.017216,-0.3275955
1563000000,-34.224125,-0.31491575
1564000000,-34.12672,-0.34337118
1565000000,-34.520897,-0.3170684
1566000000,-34.179626,-0.32351816
1567000000,-34.245617,-0.30977285
1568000000,-34.370171,-0.33522096
1569000000,-34.376045,-0.32967457
1570000000,-34.665615,-0.33361709
1571000000,-34.433788,-0.32793045
1572000000,-34.851574,-0.35290146
1573000000,-34.860531,-0.34000769
1574000000,-34.698765,-0.3201032
1575000000,-34.82238,-0.35917911
1576000000,-34.968388,-0.3243435
1577000000,-34.902157,-0.31317034
1578000000,-34.905182,-0.34329706
1579000000,-35.026688,-0.32525566
1580000000,-35.308575,-0.33822381
1581000000,-35.012779,-0.33397397
1582000000,-35.351044,-0.32344654
1583000000,-35.560181,-0.35535258
1584000000,-35.770443,-0.34971663
1585000000,-35.543308,-0.36263013
1586000000,-35.746834,-0.3386074
1587000000,-35.711128,-0.34592313
1588000000,-35.766121,-0.36303431
1589000000,-35.764877,-0.34680507
1590000000,-35.77951,-0.33617935
1591000000,-35.713066,-0.29964331
1592000000,-35.680111,-0.34882301
1593000000,-36.051136,-0.34172797
1594000000,-36.064362,-0.30208308
1595000000,-36.112896,-0.35354689
1596000000,-36.060696,-0.34922829
1597000000,-36.268356,-0.34878752
1598000000,-36.157764,-0.33130401
1599000000,-36.09586,-0.35851181
1600000000,-36.204845,-0.33354238
1601000000,-36.232548,-0.34696817
1602000000,-36.237564,-0.31563315
1603000000,-36.184601,-0.32012844
1604000000,-36.238499,-0.31387413
1605000000,-36.363815,-0.36095345
1606000000,-36.504059,-0.34563807
1607000000,-36.413708,-0.35638264
1608000000,-36.675423,-0.34372318
1609000000,-36.679417,-0.33730054
1610000000,-36.537838,-0.32211807
1611000000,-36.680874,-0.36457017
1612000000,-36.675148,-0.32552806
1613000000,-37.039085,-0.34029496
1614000000,-37.088036,-0.34081581
1615000000,-36.860325,-0.32549459
1616000000,-36.706776,-0.33278134
1617000000,-37.113319,-0.35407865
1618000000,-36.870781,-0.3516373
1619000000,-37.129448,-0.33919594
1620000000,-36.998714,-0.34496281
1621000000,-36.652359,-0.33158955
1622000000,-36.652599,-0.33986264
1623000000,-36.330139,-0.35818419
1624000000,-36.893429,-0.34631717
1625000000,-36.483173,-0.32926911
1626000000,-37.128242,-0.35169867
1627000000,-36.440502,-0.32232752
1628000000,-36.92178,-0.36679244
1629000000,-36.596291,-0.35773402
1630000000,-36.339821,-0.35579798
1631000000,-36.908527,-0.32311955
1632000000,-36.926304,-0.34590197
1633000000,-36.397285,-0.30907863
1634000000,-36.771778,-0.34438169
1635000000,-36.666046,-0.33853704
1636000000,-36.569794,-0.33423689
1637000000,-36.543911,-0.30986542
1638000000,-37.038486,-0.33434948
1639000000,-36.004993,-0.32703668
1640000000,-36.180099,-0.33043951
1641000000,-36.471882,-0.33203495
1642000000,-36.253834,-0.33489889
1643000000,-36.247265,-0.31689066
1644000000,-36.628819,-0.32629943
1645000000,-36.152786,-0.32579824
1646000000,-36.217159,-0.34896782
1647000000,-35.836445,-0.34125245
1648000000,-35.833797,-0.36555663
1649000000,-36.151981,-0.34195679
1650000000,-36.074112,-0.33584392
1651000000,-35.889866,-0.34784514
1652000000,-35.824413,-0.37453797
1653000000,-35.761333,-0.31463885
1654000000,-35.858181,-0.35352585
1655000000,-35.435581,-0.36666608
1656000000,-35.559505,-0.36070275
1657000000,-35.436794,-0.31636375
1658000000,-35.445271,-0.36286348
1659000000,-35.256565,-0.34449559
1660000000,-35.712151,-0.35670322
1661000000,-35.214508,-0.33989996
1662000000,-35.112812,-0.3561905
1663000000,-35.667934,-0.34950668
1664000000,-35.135857,-0.36471248
1665000000,-35.135281,-0.31209084
1666000000,-34.634125,-0.35994741
1667000000,-35.044884,-0.38179186
1668000000,-34.592396,-0.34733668
1669000000,-34.153511,-0.34743226
1670000000,-34.756542,-0.37011117
1671000000,-34.485554,-0.35601994
1672000000,-34.446247,-0.34742337
1673000000,-34.280655,-0.34650716
1674000000,-34.439556,-0.32873368
1675000000,-34.528793,-0.36196789
1676000000,-34.193939,-0.35596436
1677000000,-34.300671,-0.32685658
1678000000,-33.965874,-0.36238214
1679000000,-34.001156,-0.35492411
1680000000,-33.713436,-0.35833105
1681000000,-33.819,-0.3459653
1682000000,-33.886173,-0.35900256
1683000000,-33.486115,-0.3554239
1684000000,-33.457638,-0.33519319
1685000000,-33.182888,-0.35197893
1686000000,-33.110714,-0.34299147
1687000000,-33.158028,-0.34447414
1688000000,-33.111546,-0.35548449
1689000000,-33.26041,-0.37193871
1690000000,-32.945099,-0.3411853
1691000000,-32.998684,-0.3731423
1692000000,-32.840801,-0.32875353
1693000000,-32.939255,-0.36406359
1694000000,-32.841915,-0.37164664
1695000000,-32.718231,-0.33952323
1696000000,-32.496861,-0.34732419
1697000000,-32.491638,-0.34616429
1698000000,-32.428432,-0.35513401
1699000000,-32.325378,-0.3467769
