!CSV A.01.01
!Agilent Technologies,E8362C,MY49020225,A.09.42.22
!Agilent E8362C: A.09.42.22
!Date: Friday, March 04, 2016 14:48:31
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11 Phase(°),S21 Phase(°)
1804000000,-104.66493,-8.6531296
1805000000,-104.76299,-8.8339615
1806000000,-105.24064,-9.1657248
1807000000,-105.4516,-9.4247074
1808000000,-105.8677,-9.7901173
1809000000,-106.10124,-10.126198
1810000000,-106.17941,-10.126314
1811000000,-106.56783,-10.694079
1812000000,-106.98701,-10.906227
1813000000,-107.1419,-11.062527
1814000000,-107.37482,-11.364352
1815000000,-107.58701,-11.511126
1816000000,-107.87041,-11.908556
1817000000,-108.08397,-11.994838
1818000000,-108.61033,-12.554772
1819000000,-108.61472,-12.719075
1820000000,-109.23824,-13.082899
1821000000,-109.32736,-13.370607
1822000000,-109.3861,-13.344758
1823000000,-109.78122,-13.716118
1824000000,-110.08336,-14.132715
1825000000,-110.40688,-14.614283
1826000000,-110.46793,-14.54007
1827000000,-111.0489,-15.018934
1828000000,-111.2898,-15.423894
1829000000,-111.24889,-15.294078
1830000000,-111.9202,-15.961226
1831000000,-112.25822,-16.184359
1832000000,-112.32395,-16.361261
1833000000,-112.62457,-16.582336
1834000000,-112.95133,-16.829641
1835000000,-113.08322,-17.166405
1836000000,-113.38526,-17.413879
1837000000,-113.64196,-17.64694
1838000000,-113.80697,-17.760439
1839000000,-114.23988,-18.27869
1840000000,-114.61637,-18.443655
1841000000,-114.79447,-18.789764
1842000000,-115.18855,-19.123068
1843000000,-115.35506,-19.326189
