Freq [GHz],"dB(S(1,1)) []","dB(S(2,1)) []","dB(S(2,2)) []","dB(S(3,1)) []","dB(S(3,2)) []","dB(S(3,3)) []"
1.719,-16.7723780263,-3.3736766012,-17.9974087648,-3.3617465299,-15.2094166762,-18.1877238441
1.72,-16.7747285358,-3.3737475362,-17.9929993137,-3.3618152699,-15.2205881616,-18.1833979083
1.721,-16.7770668113,-3.3738187416,-17.9885927478,-3.3618842959,-15.2317744285,-18.1790751189
1.722,-16.7793928097,-3.3738902179,-17.9841891249,-3.3619536084,-15.2429755135,-18.1747555337
1.723,-16.7817064883,-3.3739619656,-17.9797885021,-3.3620232078,-15.2541914536,-18.1704392102
1.724,-16.7840078044,-3.3740339851,-17.9753909366,-3.3620930944,-15.2654222856,-18.1661262056
1.725,-16.7862967153,-3.3741062767,-17.970996485,-3.3621632685,-15.2766680467,-18.1618165769
1.726,-16.7885731786,-3.3741788409,-17.9666052037,-3.3622337306,-15.2879287742,-18.1575103806
1.727,-16.7908371518,-3.3742516781,-17.962217149,-3.3623044809,-15.2992045054,-18.153207673
1.728,-16.7930885926,-3.3743247887,-17.9578323765,-3.3623755199,-15.3104952778,-18.1489085101
1.729,-16.7953274587,-3.3743981731,-17.9534509419,-3.362446848,-15.3218011291,-18.1446129476
1.73,-16.797553708,-3.3744718317,-17.9490729004,-3.3625184654,-15.3331220969,-18.1403210407
1.731,-16.7997672985,-3.374545765,-17.9446983069,-3.3625903725,-15.3444582192,-18.1360328447
1.732,-16.8019681882,-3.3746199733,-17.9403272161,-3.3626625698,-15.355809534,-18.1317484141
1.733,-16.8041563352,-3.3746944571,-17.9359596824,-3.3627350574,-15.3671760793,-18.1274678035
1.734,-16.8063316979,-3.3747692166,-17.9315957598,-3.3628078359,-15.3785578935,-18.123191067
1.735,-16.8084942348,-3.3748442525,-17.9272355021,-3.3628809055,-15.389955015,-18.1189182584
1.736,-16.8106439042,-3.3749195649,-17.9228789629,-3.3629542666,-15.4013674823,-18.1146494312
1.737,-16.8127806648,-3.3749951544,-17.9185261953,-3.3630279196,-15.4127953341,-18.1103846387
1.738,-16.8149044754,-3.3750710212,-17.9141772523,-3.3631018647,-15.4242386091,-18.1061239339
1.739,-16.8170152949,-3.3751471659,-17.9098321865,-3.3631761024,-15.4356973464,-18.1018673693
1.74,-16.8191130822,-3.3752235888,-17.9054910504,-3.3632506329,-15.4471715849,-18.0976149973
1.741,-16.8211977965,-3.3753002902,-17.9011538959,-3.3633254566,-15.4586613639,-18.09336687
1.742,-16.8232693971,-3.3753772706,-17.8968207749,-3.3634005739,-15.4701667227,-18.0891230391
1.743,-16.8253278434,-3.3754545303,-17.8924917389,-3.3634759851,-15.4816877008,-18.0848835561
1.744,-16.8273730948,-3.3755320698,-17.8881668391,-3.3635516905,-15.4932243379,-18.0806484722
1.745,-16.8294051111,-3.3756098893,-17.8838461266,-3.3636276904,-15.5047766737,-18.0764178382
1.746,-16.8314238521,-3.3756879893,-17.879529652,-3.3637039853,-15.516344748,-18.0721917047
1.747,-16.8334292777,-3.3757663702,-17.8752174658,-3.3637805753,-15.527928601,-18.0679701221
1.748,-16.8354213481,-3.3758450323,-17.870909618,-3.3638574609,-15.5395282728,-18.0637531403
1.749,-16.8374000234,-3.3759239759,-17.8666061585,-3.3639346423,-15.5511438037,-18.0595408092
1.75,-16.8393652642,-3.3760032015,-17.862307137,-3.3640121199,-15.5627752342,-18.0553331781
1.751,-16.8413170309,-3.3760827094,-17.8580126028,-3.3640898941,-15.5744226049,-18.0511302963
1.752,-16.8432552844,-3.3761625,-17.8537226049,-3.364167965,-15.5860859567,-18.0469322126
1.753,-16.8451799854,-3.3762425736,-17.8494371921,-3.3642463331,-15.5977653302,-18.0427389757
1.754,-16.847091095,-3.3763229305,-17.845156413,-3.3643249987,-15.6094607668,-18.0385506338
1.755,-16.8489885744,-3.3764035712,-17.8408803158,-3.364403962,-15.6211723074,-18.0343672351
1.756,-16.850872385,-3.376484496,-17.8366089484,-3.3644832234,-15.6328999935,-18.0301888273
1.757,-16.8527424884,-3.3765657053,-17.8323423587,-3.3645627831,-15.6446438666,-18.0260154579
1.758,-16.8545988462,-3.3766471993,-17.828080594,-3.3646426416,-15.6564039682,-18.0218471742
1.759,-16.8564414204,-3.3767289784,-17.8238237017,-3.3647227991,-15.6681803403,-18.0176840231
1.76,-16.858270173,-3.376811043,-17.8195717285,-3.3648032558,-15.6799730247,-18.0135260514
1.761,-16.8600850663,-3.3768933934,-17.8153247213,-3.3648840121,-15.6917820635,-18.0093733054
1.762,-16.8618860627,-3.3769760299,-17.8110827264,-3.3649650684,-15.7036074991,-18.0052258313
1.763,-16.8636731248,-3.3770589529,-17.80684579,-3.3650464248,-15.7154493737,-18.001083675
1.764,-16.8654462154,-3.3771421627,-17.802613958,-3.3651280817,-15.72730773,-17.996946882
1.765,-16.8672052976,-3.3772256597,-17.7983872761,-3.3652100394,-15.7391826106,-17.9928154979
1.766,-16.8689503345,-3.377309444,-17.7941657897,-3.3652922981,-15.7510740585,-17.9886895675
1.767,-16.8706812896,-3.3773935162,-17.7899495439,-3.3653748581,-15.7629821166,-17.9845691359
1.768,-16.8723981263,-3.3774778764,-17.7857385836,-3.3654577198,-15.7749068282,-17.9804542475
1.769,-16.8741008086,-3.3775625251,-17.7815329535,-3.3655408834,-15.7868482366,-17.9763449467
1.77,-16.8757893004,-3.3776474625,-17.777332698,-3.3656243492,-15.7988063853,-17.9722412775
1.771,-16.8774635658,-3.3777326889,-17.7731378612,-3.3657081174,-15.8107813179,-17.9681432838
1.772,-16.8791235694,-3.3778182046,-17.768948487,-3.3657921883,-15.8227730784,-17.9640510089
1.773,-16.8807692757,-3.37790401,-17.7647646191,-3.3658765622,-15.8347817106,-17.9599644964
1.774,-16.8824006496,-3.3779901054,-17.7605863009,-3.3659612394,-15.8468072588,-17.9558837891
1.775,-16.884017656,-3.378076491,-17.7564135756,-3.3660462202,-15.8588497673,-17.9518089298
1.776,-16.8856202604,-3.3781631671,-17.7522464861,-3.3661315047,-15.8709092805,-17.9477399611
1.777,-16.8872084281,-3.3782501341,-17.7480850751,-3.3662170933,-15.8829858431,-17.9436769253
1.778,-16.888782125,-3.3783373922,-17.7439293851,-3.3663029861,-15.8950795,-17.9396198644
1.779,-16.8903413169,-3.3784249417,-17.7397794582,-3.3663891836,-15.907190296,-17.9355688202
1.78,-16.89188597,-3.3785127829,-17.7356353364,-3.3664756858,-15.9193182764,-17.9315238342
1.781,-16.8934160507,-3.3786009161,-17.7314970615,-3.3665624932,-15.9314634865,-17.9274849478
1.782,-16.8949315256,-3.3786893415,-17.727364675,-3.3666496058,-15.9436259718,-17.9234522019
1.783,-16.8964323618,-3.3787780595,-17.723238218,-3.366737024,-15.955805778,-17.9194256374
1.784,-16.8979185261,-3.3788670702,-17.7191177318,-3.366824748,-15.9680029508,-17.9154052948
1.785,-16.8993899861,-3.378956374,-17.715003257,-3.366912778,-15.9802175364,-17.9113912145
1.786,-16.9008467093,-3.3790459712,-17.7108948342,-3.3670011143,-15.9924495809,-17.9073834367
1.787,-16.9022886635,-3.379135862,-17.7067925038,-3.367089757,-16.0046991306,-17.903382001
1.788,-16.9037158169,-3.3792260466,-17.7026963059,-3.3671787065,-16.0169662322,-17.8993869472
1.789,-16.9051281378,-3.3793165253,-17.6986062803,-3.367267963,-16.0292509323,-17.8953983147
1.79,-16.9065255948,-3.3794072984,-17.6945224668,-3.3673575267,-16.0415532778,-17.8914161426
1.791,-16.9079081568,-3.3794983661,-17.6904449048,-3.3674473977,-16.0538733159,-17.8874404697
1.792,-16.9092757929,-3.3795897286,-17.6863736334,-3.3675375764,-16.0662110937,-17.8834713349
1.793,-16.9106284724,-3.3796813862,-17.6823086916,-3.3676280629,-16.0785666588,-17.8795087766
1.794,-16.9119661651,-3.3797733392,-17.6782501183,-3.3677188574,-16.0909400587,-17.875552833
1.795,-16.9132888407,-3.3798655877,-17.674197952,-3.3678099602,-16.1033313413,-17.8716035421
1.796,-16.9145964696,-3.3799581321,-17.6701522309,-3.3679013714,-16.1157405546,-17.8676609417
1.797,-16.9158890221,-3.3800509724,-17.6661129932,-3.3679930914,-16.1281677467,-17.8637250693
1.798,-16.9171664691,-3.380144109,-17.6620802769,-3.3680851201,-16.140612966,-17.8597959624
1.799,-16.9184287813,-3.3802375421,-17.6580541194,-3.368177458,-16.153076261,-17.8558736579
1.8,-16.9196759303,-3.3803312719,-17.6540345584,-3.3682701051,-16.1655576806,-17.8519581928
1.801,-16.9209078874,-3.3804252986,-17.6500216311,-3.3683630616,-16.1780572737,-17.8480496038
1.802,-16.9221246247,-3.3805196224,-17.6460153745,-3.3684563278,-16.1905750893,-17.8441479274
1.803,-16.9233261141,-3.3806142435,-17.6420158254,-3.3685499037,-16.2031111768,-17.8402531996
1.804,-16.924512328,-3.3807091621,-17.6380230204,-3.3686437897,-16.2156655857,-17.8363654567
1.805,-16.9256832393,-3.3808043785,-17.634036996,-3.3687379858,-16.2282383657,-17.8324847343
1.806,-16.9268388209,-3.3808998927,-17.6300577882,-3.3688324923,-16.2408295668,-17.8286110682
1.807,-16.9279790461,-3.3809957051,-17.6260854332,-3.3689273093,-16.253439239,-17.8247444935
1.808,-16.9291038884,-3.3810918158,-17.6221199667,-3.369022437,-16.2660674326,-17.8208850456
1.809,-16.9302133218,-3.381188225,-17.6181614243,-3.3691178755,-16.2787141981,-17.8170327594
1.81,-16.9313073204,-3.3812849328,-17.6142098413,-3.3692136251,-16.2913795862,-17.8131876697
1.811,-16.9323858587,-3.3813819395,-17.6102652529,-3.3693096858,-16.3040636479,-17.8093498109
1.812,-16.9334489116,-3.3814792451,-17.6063276941,-3.3694060578,-16.3167664342,-17.8055192175
1.813,-16.9344964541,-3.38157685,-17.6023971996,-3.3695027413,-16.3294879964,-17.8016959235
1.814,-16.9355284616,-3.3816747542,-17.5984738041,-3.3695997364,-16.342228386,-17.7978799629
1.815,-16.9365449099,-3.3817729579,-17.5945575418,-3.3696970433,-16.3549876547,-17.7940713694
1.816,-16.937545775,-3.3818714613,-17.590648447,-3.3697946621,-16.3677658546,-17.7902701766
1.817,-16.9385310332,-3.3819702645,-17.5867465537,-3.3698925929,-16.3805630376,-17.7864764177
1.818,-16.9395006613,-3.3820693676,-17.5828518956,-3.3699908359,-16.3933792562,-17.7826901259
1.819,-16.9404546362,-3.3821687709,-17.5789645063,-3.3700893912,-16.4062145628,-17.7789113342
1.82,-16.9413929352,-3.3822684744,-17.5750844192,-3.3701882589,-16.4190690103,-17.7751400752
1.821,-16.942315536,-3.3823684783,-17.5712116675,-3.3702874392,-16.4319426517,-17.7713763816
1.822,-16.9432224166,-3.3824687828,-17.5673462843,-3.3703869322,-16.44483554,-17.7676202856
1.823,-16.9441135551,-3.3825693879,-17.5634883024,-3.3704867379,-16.4577477288,-17.7638718193
1.824,-16.9449889304,-3.3826702937,-17.5596377543,-3.3705868565,-16.4706792716,-17.7601310149
1.825,-16.9458485213,-3.3827715005,-17.5557946726,-3.3706872882,-16.4836302223,-17.7563979039
1.826,-16.946692307,-3.3828730083,-17.5519590895,-3.370788033,-16.4966006349,-17.7526725181
1.827,-16.9475202674,-3.3829748172,-17.5481310371,-3.370889091,-16.5095905638,-17.7489548888
1.828,-16.9483323823,-3.3830769274,-17.5443105474,-3.3709904622,-16.5226000633,-17.7452450471
1.829,-16.949128632,-3.3831793389,-17.5404976519,-3.3710921469,-16.5356291884,-17.7415430242
1.83,-16.9499089972,-3.3832820519,-17.5366923822,-3.3711941451,-16.5486779938,-17.7378488508
1.831,-16.9506734588,-3.3833850664,-17.5328947698,-3.3712964569,-16.5617465347,-17.7341625576
1.832,-16.9514219984,-3.3834883825,-17.5291048457,-3.3713990824,-16.5748348666,-17.7304841751
1.833,-16.9521545974,-3.3835920004,-17.525322641,-3.3715020215,-16.5879430452,-17.7268137336
1.834,-16.952871238,-3.38369592,-17.5215481864,-3.3716052745,-16.6010711261,-17.7231512631
1.835,-16.9535719026,-3.3838001416,-17.5177815127,-3.3717088414,-16.6142191656,-17.7194967935
1.836,-16.9542565739,-3.383904665,-17.5140226502,-3.3718127222,-16.6273872199,-17.7158503547
1.837,-16.954925235,-3.3840094906,-17.5102716293,-3.3719169171,-16.6405753457,-17.7122119762
1.838,-16.9555778693,-3.3841146182,-17.5065284801,-3.372021426,-16.6537835996,-17.7085816874
1.839,-16.9562144608,-3.384220048,-17.5027932326,-3.3721262491,-16.6670120388,-17.7049595175
1.84,-16.9568349936,-3.3843257799,-17.4990659164,-3.3722313863,-16.6802607204,-17.7013454956
1.841,-16.9574394522,-3.3844318142,-17.4953465612,-3.3723368378,-16.693529702,-17.6977396505
1.842,-16.9580278216,-3.3845381507,-17.4916351965,-3.3724426035,-16.7068190413,-17.694142011
1.843,-16.958600087,-3.3846447897,-17.4879318515,-3.3725486836,-16.7201287963,-17.6905526055
1.844,-16.959156234,-3.384751731,-17.4842365553,-3.372655078,-16.7334590252,-17.6869714624
1.845,-16.9596962487,-3.3848589747,-17.4805493368,-3.3727617867,-16.7468097865,-17.68339861
1.846,-16.9602201175,-3.3849665209,-17.4768702248,-3.3728688099,-16.7601811389,-17.6798340763
1.847,-16.9607278271,-3.3850743696,-17.473199248,-3.3729761475,-16.7735731414,-17.6762778891
1.848,-16.9612193646,-3.3851825208,-17.4695364347,-3.3730837996,-16.7869858531,-17.6727300761
1.849,-16.9616947177,-3.3852909745,-17.4658818132,-3.3731917661,-16.8004193335,-17.6691906648
1.85,-16.962153874,-3.3853997307,-17.4622354117,-3.3733000471,-16.8138736424,-17.6656596827
1.851,-16.962596822,-3.3855087895,-17.4585972581,-3.3734086425,-16.8273488397,-17.662137157
1.852,-16.9630235502,-3.3856181508,-17.4549673802,-3.3735175525,-16.8408449856,-17.6586231147
1.853,-16.9634340477,-3.3857278147,-17.4513458057,-3.3736267769,-16.8543621405,-17.6551175826
1.854,-16.9638283039,-3.3858377811,-17.447732562,-3.3737363158,-16.8679003653,-17.6516205876
1.855,-16.9642063086,-3.3859480501,-17.4441276765,-3.3738461691,-16.8814597209,-17.6481321561
1.856,-16.9645680519,-3.3860586215,-17.4405311764,-3.3739563369,-16.8950402685,-17.6446523147
1.857,-16.9649135245,-3.3861694954,-17.4369430886,-3.3740668191,-16.9086420697,-17.6411810896
1.858,-16.9652427173,-3.3862806718,-17.4333634401,-3.3741776158,-16.9222651862,-17.6377185069
1.859,-16.9655556216,-3.3863921506,-17.4297922575,-3.3742887268,-16.9359096801,-17.6342645925
1.86,-16.9658522292,-3.3865039318,-17.4262295675,-3.3744001521,-16.9495756137,-17.6308193723
1.861,-16.9661325323,-3.3866160154,-17.4226753964,-3.3745118917,-16.9632630495,-17.6273828719
1.862,-16.9663965232,-3.3867284013,-17.4191297705,-3.3746239457,-16.9769720505,-17.6239551169
1.863,-16.966644195,-3.3868410894,-17.4155927159,-3.3747363138,-16.9907026796,-17.6205361325
1.864,-16.9668755411,-3.3869540797,-17.4120642587,-3.3748489961,-17.0044550003,-17.617125944
1.865,-16.967090555,-3.3870673722,-17.4085444246,-3.3749619925,-17.0182290762,-17.6137245765
1.866,-16.9672892309,-3.3871809667,-17.4050332393,-3.375075303,-17.0320249713,-17.6103320549
1.867,-16.9674715634,-3.3872948633,-17.4015307284,-3.3751889275,-17.0458427499,-17.606948404
1.868,-16.9676375473,-3.3874090618,-17.3980369172,-3.3753028659,-17.0596824763,-17.6035736483
1.869,-16.967787178,-3.3875235621,-17.394551831,-3.3754171182,-17.0735442153,-17.6002078124
1.87,-16.9679204512,-3.3876383643,-17.3910754949,-3.3755316842,-17.0874280321,-17.5968509206
1.871,-16.9680373631,-3.3877534681,-17.3876079339,-3.3756465639,-17.1013339919,-17.5935029971
1.872,-16.9681379101,-3.3878688734,-17.3841491729,-3.3757617573,-17.1152621604,-17.5901640661
1.873,-16.9682220892,-3.3879845803,-17.3806992365,-3.3758772642,-17.1292126034,-17.5868341513
1.874,-16.9682898978,-3.3881005886,-17.3772581492,-3.3759930845,-17.1431853873,-17.5835132767
1.875,-16.9683413337,-3.3882168981,-17.3738259355,-3.3761092181,-17.1571805784,-17.5802014658
1.876,-16.9683763949,-3.3883335088,-17.3704026198,-3.376225665,-17.1711982435,-17.5768987422
1.877,-16.9683950801,-3.3884504205,-17.366988226,-3.3763424249,-17.1852384498,-17.5736051293
1.878,-16.9683973883,-3.3885676332,-17.3635827783,-3.3764594979,-17.1993012646,-17.5703206503
1.879,-16.9683833188,-3.3886851466,-17.3601863006,-3.3765768838,-17.2133867555,-17.5670453283
1.88,-16.9683528715,-3.3888029607,-17.3567988165,-3.3766945824,-17.2274949906,-17.5637791864
1.881,-16.9683060467,-3.3889210752,-17.3534203498,-3.3768125937,-17.2416260381,-17.5605222473
1.882,-16.9682428449,-3.3890394902,-17.3500509239,-3.3769309174,-17.2557799666,-17.5572745338
1.883,-16.9681632673,-3.3891582053,-17.3466905621,-3.3770495536,-17.2699568449,-17.5540360686
1.884,-16.9680673153,-3.3892772205,-17.3433392878,-3.3771685019,-17.2841567422,-17.550806874
1.885,-16.9679549908,-3.3893965356,-17.3399971239,-3.3772877624,-17.2983797281,-17.5475869724
1.886,-16.9678262961,-3.3895161505,-17.3366640936,-3.3774073347,-17.3126258723,-17.5443763861
1.887,-16.967681234,-3.3896360649,-17.3333402196,-3.3775272189,-17.326895245,-17.541175137
1.888,-16.9675198077,-3.3897562786,-17.3300255247,-3.3776474146,-17.3411879165,-17.5379832473
1.889,-16.9673420206,-3.3898767916,-17.3267200316,-3.3777679218,-17.3555039576,-17.5348007387
1.89,-16.9671478768,-3.3899976036,-17.3234237626,-3.3778887403,-17.3698434394,-17.531627633
1.891,-16.9669373807,-3.3901187144,-17.3201367401,-3.3780098698,-17.3842064333,-17.5284639517
1.892,-16.9667105372,-3.3902401238,-17.3168589865,-3.3781313103,-17.3985930109,-17.5253097164
1.893,-16.9664673514,-3.3903618316,-17.3135905238,-3.3782530615,-17.4130032443,-17.5221649483
1.894,-16.9662078291,-3.3904838376,-17.310331374,-3.3783751233,-17.4274372058,-17.5190296689
1.895,-16.9659319765,-3.3906061416,-17.307081559,-3.3784974954,-17.4418949681,-17.5159038991
1.896,-16.9656397999,-3.3907287434,-17.3038411006,-3.3786201776,-17.4563766042,-17.51278766
1.897,-16.9653313064,-3.3908516428,-17.3006100204,-3.3787431698,-17.4708821875,-17.5096809725
1.898,-16.9650065034,-3.3909748394,-17.29738834,-3.3788664718,-17.4854117915,-17.5065838573
1.899,-16.9646653986,-3.3910983332,-17.2941760808,-3.3789900832,-17.4999654904,-17.5034963352
1.9,-16.9643080004,-3.3912221238,-17.2909732642,-3.379114004,-17.5145433584,-17.5004184267
1.901,-16.9639343172,-3.3913462109,-17.2877799112,-3.3792382338,-17.5291454702,-17.4973501522
1.902,-16.9635443583,-3.3914705944,-17.2845960429,-3.3793627725,-17.5437719009,-17.4942915321
1.903,-16.9631381331,-3.391595274,-17.2814216805,-3.3794876197,-17.5584227258,-17.4912425865
1.904,-16.9627156515,-3.3917202494,-17.2782568446,-3.3796127754,-17.5730980206,-17.4882033357
1.905,-16.9622769239,-3.3918455204,-17.2751015562,-3.3797382391,-17.5877978614,-17.4851737995
1.906,-16.9618219612,-3.3919710867,-17.2719558357,-3.3798640108,-17.6025223245,-17.482153998
1.907,-16.9613507745,-3.3920969479,-17.2688197038,-3.37999009,-17.6172714868,-17.4791439508
1.908,-16.9608633754,-3.3922231039,-17.2656931808,-3.3801164766,-17.6320454253,-17.4761436777
1.909,-16.960359776,-3.3923495542,-17.2625762871,-3.3802431703,-17.6468442175,-17.4731531982
1.91,-16.9598399889,-3.3924762987,-17.259469043,-3.3803701709,-17.6616679413,-17.4701725318
1.911,-16.9593040268,-3.3926033371,-17.2563714684,-3.3804974779,-17.6765166747,-17.4672016979
1.912,-16.9587519033,-3.3927306689,-17.2532835835,-3.3806250913,-17.6913904964,-17.4642407158
1.913,-16.958183632,-3.3928582939,-17.2502054081,-3.3807530106,-17.7062894852,-17.4612896046
1.914,-16.9575992272,-3.3929862119,-17.2471369621,-3.3808812355,-17.7212137205,-17.4583483834
1.915,-16.9569987035,-3.3931144223,-17.244078265,-3.3810097659,-17.7361632818,-17.4554170712
1.916,-16.9563820759,-3.393242925,-17.2410293366,-3.3811386014,-17.7511382492,-17.4524956867
1.917,-16.95574936,-3.3933717197,-17.2379901963,-3.3812677416,-17.7661387031,-17.4495842489
1.918,-16.9551005716,-3.3935008058,-17.2349608636,-3.3813971863,-17.7811647242,-17.4466827763
1.919,-16.954435727,-3.3936301832,-17.2319413577,-3.3815269351,-17.7962163937,-17.4437912876
1.92,-16.9537548432,-3.3937598514,-17.2289316978,-3.3816569878,-17.8112937931,-17.4409098012
1.921,-16.9530579371,-3.3938898101,-17.225931903,-3.3817873439,-17.8263970043,-17.4380383355
1.922,-16.9523450266,-3.3940200589,-17.2229419924,-3.3819180033,-17.8415261095,-17.4351769087
1.923,-16.9516161295,-3.3941505975,-17.2199619849,-3.3820489654,-17.8566811915,-17.4323255392
1.924,-16.9508712644,-3.3942814255,-17.2169918992,-3.38218023,-17.8718623333,-17.429484245
1.925,-16.9501104502,-3.3944125425,-17.2140317541,-3.3823117968,-17.8870696183,-17.4266530441
1.926,-16.9493337062,-3.3945439481,-17.2110815684,-3.3824436653,-17.9023031305,-17.4238319544
1.927,-16.9485410521,-3.3946756419,-17.2081413604,-3.3825758352,-17.917562954,-17.4210209938
1.928,-16.9477325081,-3.3948076236,-17.2052111486,-3.3827083061,-17.9328491735,-17.41822018
1.929,-16.9469080948,-3.3949398926,-17.2022909514,-3.3828410778,-17.9481618741,-17.4154295307
1.93,-16.9460678332,-3.3950724487,-17.1993807872,-3.3829741497,-17.9635011411,-17.4126490633
1.931,-16.9452117448,-3.3952052914,-17.1964806739,-3.3831075215,-17.9788670605,-17.4098787956
1.932,-16.9443398513,-3.3953384202,-17.1935906299,-3.3832411929,-17.9942597185,-17.4071187447
1.933,-16.9434521752,-3.3954718348,-17.190710673,-3.3833751634,-18.0096792018,-17.404368928
1.934,-16.9425487391,-3.3956055347,-17.1878408211,-3.3835094326,-18.0251255974,-17.4016293628
1.935,-16.9416295661,-3.3957395195,-17.1849810922,-3.3836440001,-18.0405989929,-17.3989000662
1.936,-16.9406946798,-3.3958737887,-17.1821315039,-3.3837788656,-18.0560994763,-17.3961810552
1.937,-16.9397441041,-3.3960083419,-17.179292074,-3.3839140285,-18.0716271357,-17.3934723468
1.938,-16.9387778635,-3.3961431786,-17.1764628199,-3.3840494886,-18.08718206,-17.3907739579
1.939,-16.9377959826,-3.3962782983,-17.1736437592,-3.3841852452,-18.1027643385,-17.3880859054
1.94,-16.9367984869,-3.3964137007,-17.1708349094,-3.3843212981,-18.1183740607,-17.3854082059
1.941,-16.9357854018,-3.3965493851,-17.1680362877,-3.3844576468,-18.1340113166,-17.3827408761
1.942,-16.9347567535,-3.3966853512,-17.1652479113,-3.3845942909,-18.1496761968,-17.3800839326
1.943,-16.9337125684,-3.3968215985,-17.1624697975,-3.3847312298,-18.1653687923,-17.3774373919
1.944,-16.9326528734,-3.3969581264,-17.1597019634,-3.3848684631,-18.1810891943,-17.3748012704
1.945,-16.9315776958,-3.3970949344,-17.1569444259,-3.3850059905,-18.1968374946,-17.3721755845
1.946,-16.9304870633,-3.3972320221,-17.1541972021,-3.3851438113,-18.2126137856,-17.3695603504
1.947,-16.9293810041,-3.397369389,-17.1514603086,-3.3852819252,-18.22841816,-17.3669555843
1.948,-16.9282595466,-3.3975070345,-17.1487337624,-3.3854203316,-18.2442507108,-17.3643613023
1.949,-16.9271227199,-3.3976449581,-17.1460175801,-3.3855590301,-18.2601115318,-17.3617775205
1.95,-16.9259705532,-3.3977831593,-17.1433117784,-3.3856980202,-18.2760007169,-17.3592042548
1.951,-16.9248030764,-3.3979216375,-17.1406163737,-3.3858373014,-18.2919183607,-17.3566415213
1.952,-16.9236203196,-3.3980603922,-17.1379313827,-3.3859768732,-18.3078645582,-17.3540893356
1.953,-16.9224223134,-3.3981994229,-17.1352568216,-3.3861167351,-18.3238394048,-17.3515477135
1.954,-16.9212090888,-3.398338729,-17.1325927069,-3.3862568866,-18.3398429965,-17.3490166708
1.955,-16.9199806771,-3.39847831,-17.1299390547,-3.3863973271,-18.3558754297,-17.346496223
1.956,-16.9187371102,-3.3986181652,-17.1272958813,-3.3865380562,-18.3719368012,-17.3439863858
1.957,-16.9174784203,-3.3987582942,-17.1246632028,-3.3866790733,-18.3880272083,-17.3414871746
1.958,-16.9162046399,-3.3988986963,-17.1220410352,-3.3868203779,-18.4041467489,-17.3389986047
1.959,-16.9149158021,-3.399039371,-17.1194293945,-3.3869619694,-18.4202955213,-17.3365206916
1.96,-16.9136119402,-3.3991803177,-17.1168282967,-3.3871038473,-18.4364736244,-17.3340534506
1.961,-16.9122930881,-3.3993215357,-17.1142377575,-3.387246011,-18.4526811572,-17.3315968969
1.962,-16.9109592799,-3.3994630246,-17.1116577927,-3.38738846,-18.4689182197,-17.3291510455
1.963,-16.9096105502,-3.3996047836,-17.1090884181,-3.3875311938,-18.4851849122,-17.3267159117
1.964,-16.908246934,-3.3997468121,-17.1065296492,-3.3876742117,-18.5014813353,-17.3242915105
1.965,-16.9068684667,-3.3998891097,-17.1039815017,-3.3878175132,-18.5178075903,-17.3218778567
1.966,-16.905475184,-3.4000316755,-17.101443991,-3.3879610976,-18.5341637791,-17.3194749654
1.967,-16.9040671221,-3.4001745091,-17.0989171327,-3.3881049645,-18.5505500039,-17.3170828513
1.968,-16.9026443176,-3.4003176097,-17.096400942,-3.3882491132,-18.5669663675,-17.3147015293
1.969,-16.9012068073,-3.4004609768,-17.0938954344,-3.3883935432,-18.5834129732,-17.312331014
1.97,-16.8997546286,-3.4006046096,-17.091400625,-3.3885382537,-18.5998899249,-17.3099713202
1.971,-16.8982878192,-3.4007485075,-17.0889165291,-3.3886832443,-18.6163973268,-17.3076224624
1.972,-16.8968064172,-3.4008926699,-17.0864431618,-3.3888285143,-18.6329352839,-17.3052844552
1.973,-16.895310461,-3.4010370961,-17.0839805381,-3.388974063,-18.6495039015,-17.3029573131
1.974,-16.8937999895,-3.4011817854,-17.0815286731,-3.3891198899,-18.6661032856,-17.3006410505
1.975,-16.8922750419,-3.4013267372,-17.0790875818,-3.3892659943,-18.6827335426,-17.2983356818
1.976,-16.8907356579,-3.4014719507,-17.0766572789,-3.3894123756,-18.6993947796,-17.2960412213
1.977,-16.8891818774,-3.4016174253,-17.0742377794,-3.3895590331,-18.716087104,-17.2937576833
1.978,-16.8876137407,-3.4017631603,-17.0718290981,-3.3897059662,-18.732810624,-17.291485082
1.979,-16.8860312886,-3.4019091549,-17.0694312496,-3.3898531742,-18.7495654483,-17.2892234315
1.98,-16.8844345623,-3.4020554086,-17.0670442487,-3.3900006565,-18.7663516859,-17.286972746
1.981,-16.8828236031,-3.4022019204,-17.0646681099,-3.3901484123,-18.7831694466,-17.2847330395
1.982,-16.8811984529,-3.4023486898,-17.0623028478,-3.3902964411,-18.8000188408,-17.2825043261
1.983,-16.879559154,-3.402495716,-17.0599484769,-3.3904447422,-18.8168999792,-17.2802866196
1.984,-16.8779057488,-3.4026429983,-17.0576050116,-3.3905933147,-18.8338129734,-17.278079934
1.985,-16.8762382804,-3.402790536,-17.0552724664,-3.3907421582,-18.8507579352,-17.2758842831
1.986,-16.874556792,-3.4029383282,-17.0529508555,-3.3908912718,-18.8677349774,-17.2736996807
1.987,-16.8728613273,-3.4030863742,-17.0506401933,-3.3910406549,-18.884744213,-17.2715261407
1.988,-16.8711519303,-3.4032346734,-17.048340494,-3.3911903067,-18.9017857557,-17.2693636766
