Freq(Hz),Line S21 Phase,,Thru S21 Phase,,Line S21 Phase Sim,,Thru S21 Phase Sim
3165000000,-96.85334,,-0.44093242,,-139.5426339,,-204.3929466
3166000000,-96.658653,,-0.39507228,,-139.6449274,,-204.4584175
3167000000,-96.907364,,-0.50055498,,-139.7472219,,-204.523889
3168000000,-96.812668,,-0.43627328,,-139.8495174,,-204.589361
3169000000,-96.885757,,-0.5404464,,-139.9518139,,-204.6548337
3170000000,-96.928864,,-0.2813206,,-140.0541114,,-204.720307
3171000000,-96.936249,,-0.40308395,,-140.15641,,-204.7857809
3172000000,-96.789856,,-0.39469442,,-140.2587095,,-204.8512553
3173000000,-97.021378,,-0.50690103,,-140.36101,,-204.9167304
3174000000,-97.150871,,-0.50462222,,-140.4633115,,-204.9822061
3175000000,-97.238777,,-0.54090643,,-140.565614,,-205.0476824
3176000000,-97.177818,,-0.41136879,,-140.6679175,,-205.1131592
3177000000,-97.23494,,-0.52658552,,-140.770222,,-205.1786367
3178000000,-97.09005,,-0.43645647,,-140.8725276,,-205.2441148
3179000000,-97.192406,,-0.57216048,,-140.9748341,,-205.3095934
3180000000,-97.200081,,-0.38040608,,-141.0771416,,-205.3750727
3181000000,-97.294533,,-0.30689064,,-141.1794502,,-205.4405525
3182000000,-97.309891,,-0.49728656,,-141.2817597,,-205.506033
3183000000,-97.272835,,-0.47020641,,-141.3840702,,-205.5715141
3184000000,-97.616051,,-0.62814844,,-141.4863818,,-205.6369957
3185000000,-97.29631,,-0.40991873,,-141.5886943,,-205.702478
3186000000,-97.466347,,-0.49747914,,-141.6910079,,-205.7679608
3187000000,-97.432762,,-0.34570849,,-141.7933225,,-205.8334443
3188000000,-97.689934,,-0.53032535,,-141.895638,,-205.8989283
3189000000,-97.711937,,-0.63881356,,-141.9979546,,-205.964413
3190000000,-97.445251,,-0.30136013,,-142.1002722,,-206.0298982
3191000000,-97.540154,,-0.18617436,,-142.2025908,,-206.095384
3192000000,-97.684319,,-0.48473662,,-142.3049104,,-206.1608705
3193000000,-97.540451,,-0.32588211,,-142.407231,,-206.2263575
3194000000,-97.849144,,-0.6436491,,-142.5095527,,-206.2918452
3195000000,-97.740463,,-0.45040321,,-142.6118753,,-206.3573334
3196000000,-97.678177,,-0.50616944,,-142.714199,,-206.4228222
3197000000,-97.723175,,-0.60666186,,-142.8165236,,-206.4883116
3198000000,-97.813896,,-0.46863973,,-142.9188493,,-206.5538017
3199000000,-97.802994,,-0.40773931,,-143.021176,,-206.6192923
3200000000,-97.729263,,-0.40148243,,-143.1235037,,-206.6847835
3201000000,-97.948021,,-0.53477687,,-143.2258324,,-206.7502753
3202000000,-98.033997,,-0.7554701,,-143.3281622,,-206.8157677
3203000000,-97.844177,,-0.15349582,,-143.4304929,,-206.8812607
3204000000,-97.97065,,-0.48076805,,-143.5328247,,-206.9467543
3205000000,-98.05867,,-0.44256371,,-143.6351575,,-207.0122485
3206000000,-97.957008,,-0.33029145,,-143.7374913,,-207.0777433
3207000000,-98.073395,,-0.37615889,,-143.8398261,,-207.1432387
3208000000,-98.05513,,-0.35631457,,-143.9421619,,-207.2087347
3209000000,-98.094254,,-0.45793042,,-144.0444988,,-207.2742313
3210000000,-98.062599,,-0.40749204,,-144.1468366,,-207.3397284
3211000000,-98.193588,,-0.47035974,,-144.2491755,,-207.4052262
3212000000,-98.143433,,-0.52065259,,-144.3515154,,-207.4707246
3213000000,-98.047012,,-0.5265522,,-144.4538564,,-207.5362236
3214000000,-98.450523,,-0.51719135,,-144.5561983,,-207.6017231
3215000000,-98.115578,,-0.42614871,,-144.6585413,,-207.6672233
3216000000,-98.237961,,-0.49750891,,-144.7608853,,-207.732724
3217000000,-98.388367,,-0.42764115,,-144.8632303,,-207.7982254
3218000000,-98.395157,,-0.49373773,,-144.9655763,,-207.8637273
3219000000,-98.380539,,-0.4530997,,-145.0679234,,-207.9292299
3220000000,-98.751297,,-0.6433028,,-145.1702715,,-207.994733
3221000000,-98.354301,,-0.45033833,,-145.2726206,,-208.0602367
3222000000,-98.700829,,-0.70339829,,-145.3749707,,-208.1257411
3223000000,-98.580078,,-0.40697372,,-145.4773219,,-208.191246
3224000000,-98.721886,,-0.44347,,-145.5796741,,-208.2567515
3225000000,-98.588364,,-0.49155137,,-145.6820273,,-208.3222576
3226000000,-98.66571,,-0.55862731,,-145.7843815,,-208.3877643
3227000000,-98.941483,,-0.56652546,,-145.8867368,,-208.4532716
3228000000,-98.875954,,-0.68711704,,-145.9890931,,-208.5187795
3229000000,-98.819557,,-0.41746283,,-146.0914504,,-208.584288
3230000000,-98.922432,,-0.53352129,,-146.1938088,,-208.6497971
3231000000,-98.92971,,-0.44211924,,-146.2961681,,-208.7153068
3232000000,-98.866501,,-0.3905898,,-146.3985286,,-208.780817
3233000000,-98.94957,,-0.56114495,,-146.50089,,-208.8463279
3234000000,-99.143028,,-0.68595064,,-146.6032525,,-208.9118394
3235000000,-98.978455,,-0.48438111,,-146.705616,,-208.9773514
3236000000,-99.018593,,-0.58562613,,-146.8079805,,-209.0428641
3237000000,-99.188042,,-0.67040914,,-146.9103461,,-209.1083773
3238000000,-99.227036,,-0.61725312,,-147.0127127,,-209.1738912
3239000000,-98.966652,,-0.59651583,,-147.1150803,,-209.2394056
3240000000,-99.109642,,-0.55004168,,-147.217449,,-209.3049206
3241000000,-99.183411,,-0.48088679,,-147.3198187,,-209.3704363
3242000000,-99.368393,,-0.59998596,,-147.4221894,,-209.4359525
3243000000,-99.117744,,-0.46122992,,-147.5245612,,-209.5014693
3244000000,-99.33136,,-0.41289762,,-147.626934,,-209.5669867
3245000000,-99.552116,,-0.53463423,,-147.7293079,,-209.6325047
3246000000,-99.229843,,-0.51648855,,-147.8316828,,-209.6980233
3247000000,-99.548546,,-0.73827618,,-147.9340587,,-209.7635425
3248000000,-99.428391,,-0.48364195,,-148.0364357,,-209.8290622
3249000000,-99.360863,,-0.54479527,,-148.1388137,,-209.8945826
3250000000,-99.333633,,-0.58935016,,-148.2411927,,-209.9601036
3251000000,-99.528534,,-0.51290166,,-148.3435728,,-210.0256251
3252000000,-99.797829,,-0.75624996,,-148.4459539,,-210.0911473
3253000000,-99.751564,,-0.59660798,,-148.5483361,,-210.15667
3254000000,-99.593948,,-0.40734947,,-148.6507193,,-210.2221933
3255000000,-99.674736,,-0.44875374,,-148.7531035,,-210.2877173
3256000000,-99.704727,,-0.43688196,,-148.8554888,,-210.3532418
3257000000,-99.585579,,-0.49197212,,-148.9578752,,-210.4187669
3258000000,-99.80172,,-0.62339562,,-149.0602625,,-210.4842926
3259000000,-99.828888,,-0.57321531,,-149.162651,,-210.5498189
3260000000,-99.965103,,-0.61489528,,-149.2650404,,-210.6153458
3261000000,-99.900032,,-0.5953294,,-149.3674309,,-210.6808733
3262000000,-99.796692,,-0.35899419,,-149.4698225,,-210.7464014
3263000000,-100.01057,,-0.49985108,,-149.5722151,,-210.81193
3264000000,-100.21387,,-0.48261824,,-149.6746088,,-210.8774593
3265000000,-99.963127,,-0.55546445,,-149.7770035,,-210.9429891
3266000000,-100.07118,,-0.68533468,,-149.8793992,,-211.0085196
3267000000,-99.943123,,-0.58969957,,-149.981796,,-211.0740506
3268000000,-100.18144,,-0.64263952,,-150.0841938,,-211.1395823
3269000000,-100.0543,,-0.47046253,,-150.1865927,,-211.2051145
3270000000,-100.2979,,-0.54265952,,-150.2889927,,-211.2706473
3271000000,-100.25142,,-0.71746778,,-150.3913937,,-211.3361807
3272000000,-100.21059,,-0.61531794,,-150.4937957,,-211.4017147
3273000000,-100.19949,,-0.47623867,,-150.5961988,,-211.4672493
3274000000,-100.16493,,-0.46422341,,-150.6986029,,-211.5327845
3275000000,-100.39333,,-0.75040025,,-150.8010081,,-211.5983202
3276000000,-100.26494,,-0.69112343,,-150.9034144,,-211.6638566
3277000000,-100.54001,,-0.63501072,,-151.0058217,,-211.7293935
3278000000,-100.53091,,-0.70713532,,-151.1082301,,-211.7949311
3279000000,-100.44038,,-0.60546601,,-151.2106395,,-211.8604692
3280000000,-100.54292,,-0.66479611,,-151.3130499,,-211.926008
3281000000,-100.68723,,-0.6365816,,-151.4154615,,-211.9915473
3282000000,-100.47274,,-0.62711942,,-151.517874,,-212.0570872
3283000000,-100.67355,,-0.58786988,,-151.6202877,,-212.1226277
3284000000,-100.4163,,-0.498853,,-151.7227024,,-212.1881688
3285000000,-100.70226,,-0.63116103,,-151.8251181,,-212.2537105
3286000000,-100.62469,,-0.57173496,,-151.9275349,,-212.3192527
3287000000,-100.79463,,-0.85472888,,-152.0299528,,-212.3847956
3288000000,-100.66331,,-0.52645439,,-152.1323717,,-212.450339
3289000000,-100.74819,,-0.44265661,,-152.2347917,,-212.5158831
3290000000,-100.79606,,-0.42944974,,-152.3372128,,-212.5814277
3291000000,-100.83745,,-0.69321853,,-152.4396349,,-212.6469729
3292000000,-101.03959,,-0.64574432,,-152.542058,,-212.7125188
3293000000,-100.87407,,-0.72334796,,-152.6444823,,-212.7780652
3294000000,-100.82662,,-0.5166921,,-152.7469076,,-212.8436122
3295000000,-100.86966,,-0.44002932,,-152.8493339,,-212.9091598
3296000000,-101.03669,,-0.49730015,,-152.9517613,,-212.9747079
3297000000,-100.93918,,-0.46651414,,-153.0541898,,-213.0402567
3298000000,-100.84119,,-0.3774673,,-153.1566194,,-213.1058061
3299000000,-101.10893,,-0.48009422,,-153.25905,,-213.171356
3300000000,-101.28722,,-0.51696652,,-153.3614816,,-213.2369065
3301000000,-101.15922,,-0.56045824,,-153.4639144,,-213.3024577
3302000000,-101.20541,,-0.56154722,,-153.5663482,,-213.3680094
3303000000,-101.03348,,-0.46864489,,-153.6687831,,-213.4335617
3304000000,-101.35275,,-0.64367259,,-153.771219,,-213.4991146
3305000000,-101.12629,,-0.40196651,,-153.873656,,-213.5646681
3306000000,-101.3939,,-0.56858706,,-153.9760941,,-213.6302221
3307000000,-101.41022,,-0.6406821,,-154.0785333,,-213.6957768
3308000000,-101.17397,,-0.48417684,,-154.1809735,,-213.7613321
3309000000,-101.51348,,-0.52995729,,-154.2834148,,-213.8268879
3310000000,-101.37572,,-0.49281955,,-154.3858571,,-213.8924443
3311000000,-101.41153,,-0.41777822,,-154.4883005,,-213.9580014
3312000000,-101.65795,,-0.52610368,,-154.5907451,,-214.023559
3313000000,-101.66553,,-0.54366517,,-154.6931906,,-214.0891172
3314000000,-101.43457,,-0.60829151,,-154.7956373,,-214.1546759
3315000000,-101.62215,,-0.34221703,,-154.898085,,-214.2202353
3316000000,-101.65234,,-0.59434032,,-155.0005338,,-214.2857953
3317000000,-101.7621,,-0.64537078,,-155.1029836,,-214.3513558
3318000000,-101.90383,,-0.39109001,,-155.2054346,,-214.416917
3319000000,-101.55347,,-0.41083723,,-155.3078866,,-214.4824787
3320000000,-101.76725,,-0.44506633,,-155.4103397,,-214.548041
3321000000,-101.90592,,-0.56808841,,-155.5127939,,-214.613604
3322000000,-101.91889,,-0.63777101,,-155.6152491,,-214.6791675
3323000000,-102.00662,,-0.5005511,,-155.7177054,,-214.7447315
3324000000,-101.97523,,-0.60865456,,-155.8201628,,-214.8102962
3325000000,-101.78079,,-0.46079695,,-155.9226213,,-214.8758615
3326000000,-101.89431,,-0.65281355,,-156.0250808,,-214.9414273
3327000000,-101.90705,,-0.55070066,,-156.1275415,,-215.0069938
3328000000,-102.10281,,-0.52624953,,-156.2300032,,-215.0725608
3329000000,-101.99503,,-0.53498149,,-156.332466,,-215.1381284
3330000000,-102.05565,,-0.47413823,,-156.4349298,,-215.2036966
3331000000,-101.90257,,-0.43575323,,-156.5373948,,-215.2692654
3332000000,-102.12277,,-0.53966886,,-156.6398608,,-215.3348348
3333000000,-102.01864,,-0.40758181,,-156.7423279,,-215.4004048
3334000000,-102.23653,,-0.65872985,,-156.8447961,,-215.4659753
3335000000,-102.20815,,-0.57375836,,-156.9472654,,-215.5315465
3336000000,-102.18719,,-0.58789885,,-157.0497358,,-215.5971182
3337000000,-102.03387,,-0.4946841,,-157.1522072,,-215.6626905
3338000000,-102.40427,,-0.71499276,,-157.2546798,,-215.7282634
3339000000,-102.08607,,-0.53720772,,-157.3571534,,-215.7938369
3340000000,-102.4464,,-0.34687033,,-157.4596281,,-215.859411
3341000000,-102.3443,,-0.55044925,,-157.5621039,,-215.9249857
3342000000,-102.34013,,-0.41419962,,-157.6645808,,-215.9905609
3343000000,-102.49288,,-0.39036092,,-157.7670587,,-216.0561368
3344000000,-102.50377,,-0.69253862,,-157.8695378,,-216.1217132
3345000000,-102.5867,,-0.52766562,,-157.9720179,,-216.1872902
3346000000,-102.6422,,-0.54585451,,-158.0744991,,-216.2528678
3347000000,-102.49651,,-0.44968349,,-158.1769814,,-216.318446
3348000000,-102.64113,,-0.40694574,,-158.2794648,,-216.3840248
3349000000,-102.7553,,-0.5386883,,-158.3819493,,-216.4496041
3350000000,-102.66914,,-0.57199901,,-158.4844349,,-216.5151841
3351000000,-102.84924,,-0.85979092,,-158.5869216,,-216.5807646
3352000000,-102.68537,,-0.46912807,,-158.6894094,,-216.6463458
3353000000,-102.65666,,-0.37660676,,-158.7918982,,-216.7119275
3354000000,-102.77434,,-0.61728251,,-158.8943882,,-216.7775098
3355000000,-102.8016,,-0.53993362,,-158.9968792,,-216.8430927
3356000000,-102.71203,,-0.33312473,,-159.0993713,,-216.9086761
3357000000,-103.09464,,-0.61859858,,-159.2018646,,-216.9742602
3358000000,-103.09776,,-0.60223758,,-159.3043589,,-217.0398448
3359000000,-103.0445,,-0.52880001,,-159.4068543,,-217.1054301
3360000000,-103.28152,,-0.69655496,,-159.5093508,,-217.1710159
3361000000,-103.03678,,-0.39630955,,-159.6118484,,-217.2366023
3362000000,-102.89868,,-0.44066593,,-159.7143471,,-217.3021893
3363000000,-103.24117,,-0.62577784,,-159.8168469,,-217.3677769
3364000000,-103.19338,,-0.61678189,,-159.9193478,,-217.433365
3365000000,-103.24304,,-0.67528868,,-160.0218498,,-217.4989538
3366000000,-102.8698,,-0.35503858,,-160.1243529,,-217.5645431
3367000000,-103.27013,,-0.55803776,,-160.2268571,,-217.6301331
3368000000,-103.28108,,-0.34639955,,-160.3293623,,-217.6957236
3369000000,-103.37589,,-0.68086731,,-160.4318687,,-217.7613147
3370000000,-103.65791,,-0.89919335,,-160.5343762,,-217.8269063
3371000000,-103.34695,,-0.4821609,,-160.6368848,,-217.8924986
3372000000,-103.39198,,-0.53788245,,-160.7393945,,-217.9580915
3373000000,-103.55502,,-0.66820884,,-160.8419053,,-218.0236849
3374000000,-103.39677,,-0.41588598,,-160.9444171,,-218.0892789
3375000000,-103.46586,,-0.64763129,,-161.0469301,,-218.1548735
3376000000,-103.58665,,-0.53573233,,-161.1494442,,-218.2204687
3377000000,-103.59428,,-0.50812453,,-161.2519594,,-218.2860645
3378000000,-103.62714,,-0.49889782,,-161.3544757,,-218.3516609
3379000000,-103.75676,,-0.57072896,,-161.4569931,,-218.4172578
3380000000,-103.63062,,-0.41142458,,-161.5595116,,-218.4828554
3381000000,-103.56239,,-0.4985947,,-161.6620312,,-218.5484535
3382000000,-103.47231,,-0.37753731,,-161.7645519,,-218.6140522
3383000000,-103.71323,,-0.63999623,,-161.8670737,,-218.6796515
3384000000,-103.67647,,-0.45087537,,-161.9695967,,-218.7452514
3385000000,-103.89935,,-0.55178356,,-162.0721207,,-218.8108518
3386000000,-104.02932,,-0.69385159,,-162.1746458,,-218.8764529
3387000000,-103.74489,,-0.30631348,,-162.2771721,,-218.9420545
3388000000,-103.97266,,-0.48242551,,-162.3796994,,-219.0076567
3389000000,-103.96695,,-0.45381057,,-162.4822279,,-219.0732595
3390000000,-104.13924,,-0.46618322,,-162.5847574,,-219.1388629
3391000000,-103.86494,,-0.40515515,,-162.6872881,,-219.2044669
3392000000,-103.90756,,-0.48592672,,-162.7898199,,-219.2700714
3393000000,-104.05509,,-0.49979207,,-162.8923528,,-219.3356766
3394000000,-103.98775,,-0.46562281,,-162.9948868,,-219.4012823
3395000000,-104.19031,,-0.56866264,,-163.0974219,,-219.4668886
3396000000,-104.14034,,-0.31429979,,-163.1999581,,-219.5324955
3397000000,-104.10037,,-0.38155317,,-163.3024955,,-219.598103
3398000000,-104.27081,,-0.56693351,,-163.4050339,,-219.6637111
3399000000,-104.13363,,-0.31306145,,-163.5075735,,-219.7293197
3400000000,-104.17113,,-0.57645321,,-163.6101141,,-219.794929
3401000000,-104.18304,,-0.31832221,,-163.7126559,,-219.8605388
3402000000,-104.30717,,-0.3620083,,-163.8151988,,-219.9261492
3403000000,-104.40826,,-0.47982726,,-163.9177428,,-219.9917602
3404000000,-104.53845,,-0.45649436,,-164.020288,,-220.0573718
3405000000,-104.39181,,-0.31139734,,-164.1228342,,-220.1229839
3406000000,-104.38981,,-0.4536522,,-164.2253816,,-220.1885967
3407000000,-104.52588,,-0.66106313,,-164.32793,,-220.25421
3408000000,-104.28535,,-0.32222825,,-164.4304796,,-220.3198239
3409000000,-104.58846,,-0.26217762,,-164.5330303,,-220.3854384
3410000000,-104.59862,,-0.29526603,,-164.6355821,,-220.4510535
3411000000,-104.38045,,-0.34029099,,-164.7381351,,-220.5166691
3412000000,-104.65209,,-0.42057648,,-164.8406891,,-220.5822854
3413000000,-104.46433,,-0.46624568,,-164.9432443,,-220.6479022
3414000000,-104.54524,,-0.56838346,,-165.0458006,,-220.7135196
3415000000,-104.57143,,-0.35002026,,-165.148358,,-220.7791376
3416000000,-104.80364,,-0.50095761,,-165.2509165,,-220.8447562
3417000000,-104.73949,,-0.33823729,,-165.3534762,,-220.9103754
3418000000,-104.92287,,-0.43792605,,-165.4560369,,-220.9759951
3419000000,-104.72942,,-0.41117749,,-165.5585988,,-221.0416154
3420000000,-104.79679,,-0.39588666,,-165.6611618,,-221.1072364
3421000000,-104.74107,,-0.32911557,,-165.763726,,-221.1728579
3422000000,-104.99783,,-0.53020358,,-165.8662912,,-221.2384799
3423000000,-104.81721,,-0.21344277,,-165.9688576,,-221.3041026
3424000000,-104.85425,,-0.4718087,,-166.0714251,,-221.3697259
3425000000,-105.00417,,-0.43157387,,-166.1739937,,-221.4353497
3426000000,-105.14818,,-0.43507537,,-166.2765634,,-221.5009741
3427000000,-105.21062,,-0.57618952,,-166.3791343,,-221.5665991
3428000000,-105.04979,,-0.37321121,,-166.4817063,,-221.6322247
3429000000,-105.12432,,-0.36641616,,-166.5842794,,-221.6978509
3430000000,-105.12051,,-0.46510959,,-166.6868536,,-221.7634776
3431000000,-104.97159,,-0.42874944,,-166.789429,,-221.8291049
3432000000,-105.29271,,-0.28032622,,-166.8920054,,-221.8947329
3433000000,-105.24029,,-0.37274957,,-166.9945831,,-221.9603614
3434000000,-105.2552,,-0.39118123,,-167.0971618,,-222.0259905
3435000000,-105.2063,,-0.30901423,,-167.1997416,,-222.0916201
3436000000,-105.35671,,-0.49295238,,-167.3023226,,-222.1572504
3437000000,-105.48025,,-0.56952184,,-167.4049047,,-222.2228812
3438000000,-105.20708,,-0.26449177,,-167.507488,,-222.2885126
3439000000,-105.58035,,-0.51615167,,-167.6100723,,-222.3541446
3440000000,-105.4232,,-0.40276924,,-167.7126578,,-222.4197772
3441000000,-105.32325,,-0.2094864,,-167.8152445,,-222.4854104
3442000000,-105.47777,,-0.23962991,,-167.9178322,,-222.5510441
3443000000,-105.64124,,-0.4757961,,-168.0204211,,-222.6166784
3444000000,-105.51575,,-0.30527377,,-168.1230111,,-222.6823134
3445000000,-105.63303,,-0.30809587,,-168.2256022,,-222.7479489
3446000000,-105.60056,,-0.47052485,,-168.3281945,,-222.8135849
3447000000,-105.79872,,-0.47577336,,-168.4307879,,-222.8792216
3448000000,-105.51685,,-0.46252841,,-168.5333824,,-222.9448588
3449000000,-105.66376,,-0.25174916,,-168.6359781,,-223.0104967
3450000000,-105.53746,,-0.2860333,,-168.7385749,,-223.0761351
3451000000,-105.72462,,-0.27551797,,-168.8411728,,-223.1417741
3452000000,-105.71902,,-0.24836959,,-168.9437719,,-223.2074136
3453000000,-106.00224,,-0.43222171,,-169.0463721,,-223.2730538
3454000000,-105.74957,,-0.27374801,,-169.1489734,,-223.3386945
3455000000,-105.89525,,-0.18597224,,-169.2515758,,-223.4043359
3456000000,-105.98372,,-0.46739876,,-169.3541794,,-223.4699778
3457000000,-105.85464,,-0.23419566,,-169.4567841,,-223.5356203
3458000000,-105.8391,,-0.41635305,,-169.55939,,-223.6012633
3459000000,-105.75098,,-0.24891731,,-169.661997,,-223.666907
3460000000,-105.99711,,-0.35588023,,-169.7646051,,-223.7325512
3461000000,-106.21129,,-0.30774271,,-169.8672144,,-223.798196
3462000000,-106.07435,,-0.40539378,,-169.9698247,,-223.8638414
3463000000,-106.21726,,-0.6245901,,-170.0724363,,-223.9294874
3464000000,-106.20654,,-0.35211459,,-170.1750489,,-223.995134
3465000000,-106.15289,,-0.3186608,,-170.2776627,,-224.0607811
3466000000,-106.41611,,-0.54941392,,-170.3802777,,-224.1264288
3467000000,-105.93945,,-0.35709196,,-170.4828937,,-224.1920772
3468000000,-106.2038,,-0.2927759,,-170.5855109,,-224.257726
3469000000,-106.3026,,-0.37881184,,-170.6881293,,-224.3233755
3470000000,-106.35174,,-0.31328645,,-170.7907488,,-224.3890256
3471000000,-106.24691,,-0.31744853,,-170.8933694,,-224.4546762
3472000000,-106.59841,,-0.42085049,,-170.9959911,,-224.5203274
3473000000,-106.40313,,-0.40518805,,-171.098614,,-224.5859792
3474000000,-106.54038,,-0.56791216,,-171.2012381,,-224.6516316
3475000000,-106.46942,,-0.32705837,,-171.3038632,,-224.7172846
3476000000,-106.67427,,-0.31274238,,-171.4064896,,-224.7829381
3477000000,-106.4593,,-0.25305548,,-171.509117,,-224.8485923
3478000000,-106.61298,,-0.2546272,,-171.6117456,,-224.914247
3479000000,-106.50761,,-0.26802436,,-171.7143753,,-224.9799023
3480000000,-106.49533,,-0.25390199,,-171.8170062,,-225.0455581
3481000000,-106.78181,,-0.41227093,,-171.9196382,,-225.1112146
3482000000,-106.73156,,-0.3789103,,-172.0222714,,-225.1768716
3483000000,-106.41473,,-0.088864535,,-172.1249056,,-225.2425292
3484000000,-106.78641,,-0.28830144,,-172.2275411,,-225.3081874
3485000000,-106.91837,,-0.32951891,,-172.3301776,,-225.3738462
3486000000,-106.72075,,-0.38560808,,-172.4328154,,-225.4395056
3487000000,-106.88126,,-0.18508399,,-172.5354542,,-225.5051655
3488000000,-106.97993,,-0.42141497,,-172.6380942,,-225.5708261
3489000000,-106.81113,,-0.27973303,,-172.7407354,,-225.6364872
3490000000,-106.92133,,-0.29825035,,-172.8433776,,-225.7021489
3491000000,-106.80935,,-0.20010857,,-172.9460211,,-225.7678111
3492000000,-107.02325,,-0.41351518,,-173.0486656,,-225.833474
3493000000,-107.11846,,-0.36945054,,-173.1513113,,-225.8991374
3494000000,-107.1665,,-0.47736645,,-173.2539582,,-225.9648014
3495000000,-107.1049,,-0.16032527,,-173.3566062,,-226.030466
3496000000,-106.87089,,-0.2778582,,-173.4592553,,-226.0961312
3497000000,-107.11722,,-0.2500363,,-173.5619056,,-226.161797
3498000000,-106.99296,,-0.32948458,,-173.6645571,,-226.2274633
3499000000,-107.16329,,-0.27991787,,-173.7672096,,-226.2931302
3500000000,-107.30191,,-0.040275186,,-173.8698634,,-226.3587977
3501000000,-107.11604,,-0.34086287,,-173.9725182,,-226.4244658
3502000000,-107.16758,,-0.27344987,,-174.0751742,,-226.4901345
3503000000,-107.48441,,-0.60048842,,-174.1778314,,-226.5558037
3504000000,-107.25941,,-0.17898113,,-174.2804897,,-226.6214736
3505000000,-107.30965,,-0.17176677,,-174.3831491,,-226.687144
3506000000,-107.27031,,-0.26246169,,-174.4858097,,-226.752815
3507000000,-107.53432,,-0.31607413,,-174.5884715,,-226.8184866
3508000000,-107.57252,,-0.38789353,,-174.6911344,,-226.8841587
3509000000,-107.50398,,-0.2708382,,-174.7937984,,-226.9498314
3510000000,-107.75727,,-0.30094573,,-174.8964636,,-227.0155048
3511000000,-107.70496,,-0.34075812,,-174.9991299,,-227.0811787
3512000000,-107.72057,,-0.40532264,,-175.1017974,,-227.1468531
3513000000,-107.5079,,-0.24704666,,-175.204466,,-227.2125282
3514000000,-107.66688,,-0.20723148,,-175.3071358,,-227.2782038
3515000000,-107.74129,,-0.25013059,,-175.4098067,,-227.3438801
3516000000,-107.72822,,-0.32857186,,-175.5124787,,-227.4095569
3517000000,-107.69439,,-0.16364644,,-175.6151519,,-227.4752342
3518000000,-107.75456,,-0.26331094,,-175.7178263,,-227.5409122
3519000000,-107.85178,,-0.26712915,,-175.8205018,,-227.6065908
3520000000,-107.52345,,-0.058281377,,-175.9231785,,-227.6722699
3521000000,-107.8178,,-0.27409536,,-176.0258563,,-227.7379496
3522000000,-107.93902,,-0.33962917,,-176.1285352,,-227.8036299
3523000000,-107.98612,,-0.18651344,,-176.2312153,,-227.8693107
3524000000,-107.92459,,-0.009162546,,-176.3338966,,-227.9349922
3525000000,-108.14935,,-0.33816689,,-176.436579,,-228.0006742
3526000000,-107.87087,,-0.11663233,,-176.5392625,,-228.0663568
3527000000,-108.09889,,-0.24716313,,-176.6419472,,-228.13204
3528000000,-108.01242,,-0.31411129,,-176.7446331,,-228.1977238
3529000000,-108.02995,,-0.25128236,,-176.8473201,,-228.2634082
3530000000,-108.4472,,-0.53749168,,-176.9500082,,-228.3290931
3531000000,-108.22707,,-0.28016523,,-177.0526975,,-228.3947786
3532000000,-108.20161,,-0.31485012,,-177.155388,,-228.4604647
3533000000,-108.1324,,-0.09268944,,-177.2580796,,-228.5261514
3534000000,-108.40913,,-0.4041065,,-177.3607723,,-228.5918387
3535000000,-108.33279,,-0.2509985,,-177.4634662,,-228.6575265
3536000000,-108.11422,,-0.099685386,,-177.5661613,,-228.7232149
3537000000,-108.24263,,0.001516837,,-177.6688575,,-228.7889039
3538000000,-108.61543,,-0.31687701,,-177.7715548,,-228.8545935
3539000000,-108.41439,,-0.27022931,,-177.8742533,,-228.9202837
3540000000,-108.28599,,-0.20379475,,-177.976953,,-228.9859744
3541000000,-108.53413,,-0.33363873,,-178.0796538,,-229.0516657
3542000000,-108.56387,,-0.11069395,,-178.1823557,,-229.1173576
3543000000,-108.50877,,-0.29484624,,-178.2850588,,-229.1830501
3544000000,-108.47773,,-0.086665682,,-178.3877631,,-229.2487432
3545000000,-108.56226,,-0.25557262,,-178.4904685,,-229.3144368
3546000000,-108.77943,,-0.44107014,,-178.5931751,,-229.3801311
3547000000,-108.62193,,-0.37035003,,-178.6958828,,-229.4458259
3548000000,-108.64114,,-0.30349192,,-178.7985917,,-229.5115213
3549000000,-108.6955,,-0.28985569,,-178.9013017,,-229.5772172
3550000000,-108.76302,,0.01964511,,-179.0040128,,-229.6429138
3551000000,-108.86437,,-0.139318,,-179.1067252,,-229.7086109
3552000000,-108.70558,,-0.1263551,,-179.2094386,,-229.7743086
3553000000,-108.97761,,-0.25983408,,-179.3121533,,-229.8400069
3554000000,-108.81869,,-0.36286843,,-179.414869,,-229.9057058
3555000000,-108.77114,,-0.26606843,,-179.517586,,-229.9714052
3556000000,-108.86639,,-0.16895247,,-179.620304,,-230.0371053
3557000000,-108.92416,,-0.022187922,,-179.7230233,,-230.1028059
3558000000,-108.86983,,-0.16181125,,-179.8257437,,-230.1685071
3559000000,-108.81738,,-0.18013881,,-179.9284652,,-230.2342089
3560000000,-109.05864,,-0.11520261,,-180.0311879,,-230.2999112
3561000000,-109.1734,,-0.30225024,,-180.1339117,,-230.3656142
3562000000,-109.0247,,-0.21784069,,-180.2366367,,-230.4313177
3563000000,-109.26311,,-0.4056538,,-180.3393629,,-230.4970218
3564000000,-109.11965,,-0.05807177,,-180.4420902,,-230.5627265
