"Freq [GHz]","cang_deg(S(2,1)) [deg]"
2.12,-136.309806197129
2.121,-136.37465279727
2.122,-136.439499891599
2.123,-136.504347480621
2.124,-136.569195564836
2.125,-136.634044144745
2.126,-136.698893220849
2.127,-136.763742793645
2.128,-136.82859286363
2.129,-136.893443431301
2.13,-136.958294497153
2.131,-137.023146061679
2.132,-137.087998125371
2.133,-137.152850688721
2.134,-137.21770375222
2.135,-137.282557316356
2.136,-137.347411381617
2.137,-137.412265948491
2.138,-137.477121017462
2.139,-137.541976589015
2.14,-137.606832663633
2.141,-137.671689241799
2.142,-137.736546323992
2.143,-137.801403910695
2.144,-137.866262002383
2.145,-137.931120599537
2.146,-137.99597970263
2.147,-138.06083931214
2.148,-138.125699428539
2.149,-138.190560052301
2.15,-138.255421183898
2.151,-138.3202828238
2.152,-138.385144972476
2.153,-138.450007630395
2.154,-138.514870798024
2.155,-138.57973447583
2.156,-138.644598664276
2.157,-138.709463363827
2.158,-138.774328574945
2.159,-138.839194298091
2.16,-138.904060533727
2.161,-138.968927282312
2.162,-139.033794544302
2.163,-139.098662320156
2.164,-139.163530610329
2.165,-139.228399415275
2.166,-139.293268735448
2.167,-139.358138571302
2.168,-139.423008923285
2.169,-139.48787979185
2.17,-139.552751177445
2.171,-139.617623080518
2.172,-139.682495501515
2.173,-139.747368440882
2.174,-139.812241899064
2.175,-139.877115876504
2.176,-139.941990373645
2.177,-140.006865390926
2.178,-140.071740928789
2.179,-140.136616987673
2.18,-140.201493568014
2.181,-140.266370670251
2.182,-140.331248294817
2.183,-140.396126442148
2.184,-140.461005112677
2.185,-140.525884306837
2.186,-140.590764025057
2.187,-140.655644267769
2.188,-140.720525035401
2.189,-140.785406328381
2.19,-140.850288147135
2.191,-140.915170492089
2.192,-140.980053363667
2.193,-141.044936762294
2.194,-141.10982068839
2.195,-141.174705142377
2.196,-141.239590124675
2.197,-141.304475635704
2.198,-141.36936167588
2.199,-141.43424824562
2.2,-141.499135345341
2.201,-141.564022975456
2.202,-141.628911136379
2.203,-141.693799828523
2.204,-141.758689052298
2.205,-141.823578808115
2.206,-141.888469096383
2.207,-141.953359917509
2.208,-142.018251271901
2.209,-142.083143159964
2.21,-142.148035582103
2.211,-142.212928538721
2.212,-142.277822030222
2.213,-142.342716057006
2.214,-142.407610619475
2.215,-142.472505718026
2.216,-142.537401353058
2.217,-142.602297524969
2.218,-142.667194234154
2.219,-142.732091481009
2.22,-142.796989265927
2.221,-142.8618875893
2.222,-142.926786451521
2.223,-142.991685852981
2.224,-143.056585794068
2.225,-143.121486275172
2.226,-143.18638729668
2.227,-143.251288858977
2.228,-143.31619096245
2.229,-143.381093607482
2.23,-143.445996794458
2.231,-143.510900523757
2.232,-143.575804795763
2.233,-143.640709610854
2.234,-143.70561496941
2.235,-143.770520871809
2.236,-143.835427318426
2.237,-143.900334309638
2.238,-143.96524184582
2.239,-144.030149927345
2.24,-144.095058554585
2.241,-144.159967727913
2.242,-144.224877447698
2.243,-144.289787714309
2.244,-144.354698528116
2.245,-144.419609889485
2.246,-144.484521798783
2.247,-144.549434256375
2.248,-144.614347262624
2.249,-144.679260817895
2.25,-144.744174922548
2.251,-144.809089576945
2.252,-144.874004781446
2.253,-144.93892053641
2.254,-145.003836842195
2.255,-145.068753699156
2.256,-145.133671107651
2.257,-145.198589068034
2.258,-145.263507580658
2.259,-145.328426645877
2.26,-145.393346264041
2.261,-145.458266435502
2.262,-145.523187160608
2.263,-145.58810843971
2.264,-145.653030273153
2.265,-145.717952661284
2.266,-145.78287560445
2.267,-145.847799102994
2.268,-145.912723157259
2.269,-145.977647767588
2.27,-146.042572934323
2.271,-146.107498657804
2.272,-146.172424938369
2.273,-146.237351776358
2.274,-146.302279172107
2.275,-146.367207125952
2.276,-146.43213563823
2.277,-146.497064709274
2.278,-146.561994339417
2.279,-146.626924528991
2.28,-146.691855278328
2.281,-146.756786587758
2.282,-146.821718457609
2.283,-146.886650888211
2.284,-146.95158387989
2.285,-147.016517432972
2.286,-147.081451547782
2.287,-147.146386224644
2.288,-147.211321463883
2.289,-147.276257265818
2.29,-147.341193630773
2.291,-147.406130559066
2.292,-147.471068051017
2.293,-147.536006106944
2.294,-147.600944727164
2.295,-147.665883911993
2.296,-147.730823661747
2.297,-147.795763976739
2.298,-147.860704857282
2.299,-147.925646303689
2.3,-147.990588316271
2.301,-148.055530895338
2.302,-148.120474041199
2.303,-148.185417754162
2.304,-148.250362034534
2.305,-148.315306882622
2.306,-148.380252298731
2.307,-148.445198283165
2.308,-148.510144836228
2.309,-148.575091958221
2.31,-148.640039649446
2.311,-148.704987910203
2.312,-148.769936740792
2.313,-148.834886141511
2.314,-148.899836112657
2.315,-148.964786654527
2.316,-149.029737767417
2.317,-149.09468945162
2.318,-149.15964170743
2.319,-149.22459453514
2.32,-149.289547935042
2.321,-149.354501907425
2.322,-149.419456452581
2.323,-149.484411570796
2.324,-149.54936726236
2.325,-149.614323527558
2.326,-149.679280366678
2.327,-149.744237780002
2.328,-149.809195767816
2.329,-149.874154330402
2.33,-149.939113468043
2.331,-150.004073181018
2.332,-150.069033469609
2.333,-150.133994334095
2.334,-150.198955774753
2.335,-150.263917791861
2.336,-150.328880385695
2.337,-150.393843556531
2.338,-150.458807304642
2.339,-150.523771630302
2.34,-150.588736533785
2.341,-150.65370201536
2.342,-150.718668075299
2.343,-150.783634713872
2.344,-150.848601931347
2.345,-150.913569727992
2.346,-150.978538104074
2.347,-151.043507059859
2.348,-151.108476595611
2.349,-151.173446711595
2.35,-151.238417408075
2.351,-151.303388685311
2.352,-151.368360543565
2.353,-151.433332983099
2.354,-151.49830600417
2.355,-151.563279607038
2.356,-151.62825379196
2.357,-151.693228559193
2.358,-151.758203908992
2.359,-151.823179841612
2.36,-151.888156357308
2.361,-151.953133456331
2.362,-152.018111138935
2.363,-152.083089405369
2.364,-152.148068255885
2.365,-152.213047690732
2.366,-152.278027710158
2.367,-152.34300831441
2.368,-152.407989503735
2.369,-152.472971278379
2.37,-152.537953638586
2.371,-152.6029365846
2.372,-152.667920116664
2.373,-152.732904235021
2.374,-152.797888939911
2.375,-152.862874231574
2.376,-152.92786011025
2.377,-152.992846576177
2.378,-153.057833629593
2.379,-153.122821270734
2.38,-153.187809499836
2.381,-153.252798317134
2.382,-153.317787722862
2.383,-153.382777717253
2.384,-153.447768300538
2.385,-153.51275947295
2.386,-153.577751234719
2.387,-153.642743586073
2.388,-153.707736527242
2.389,-153.772730058454
2.39,-153.837724179935
2.391,-153.902718891911
2.392,-153.967714194607
2.393,-154.032710088247
2.394,-154.097706573055
2.395,-154.162703649254
2.396,-154.227701317064
2.397,-154.292699576707
2.398,-154.357698428401
2.399,-154.422697872367
2.4,-154.487697908822
2.401,-154.552698537984
2.402,-154.617699760068
2.403,-154.68270157529
2.404,-154.747703983865
2.405,-154.812706986006
2.406,-154.877710581927
2.407,-154.942714771839
2.408,-155.007719555954
2.409,-155.072724934481
2.41,-155.13773090763
2.411,-155.202737475611
2.412,-155.267744638629
2.413,-155.332752396893
2.414,-155.397760750608
2.415,-155.462769699979
2.416,-155.527779245212
2.417,-155.592789386508
2.418,-155.657800124071
2.419,-155.722811458102
2.42,-155.787823388803
2.421,-155.852835916373
2.422,-155.917849041012
2.423,-155.982862762917
2.424,-156.047877082288
2.425,-156.112891999319
2.426,-156.177907514207
2.427,-156.242923627148
2.428,-156.307940338334
2.429,-156.37295764796
2.43,-156.437975556218
2.431,-156.5029940633
2.432,-156.568013169396
2.433,-156.633032874697
2.434,-156.698053179391
2.435,-156.763074083667
2.436,-156.828095587713
2.437,-156.893117691715
2.438,-156.958140395859
2.439,-157.023163700331
2.44,-157.088187605314
2.441,-157.153212110991
2.442,-157.218237217546
2.443,-157.28326292516
2.444,-157.348289234014
2.445,-157.413316144288
2.446,-157.478343656162
2.447,-157.543371769814
2.448,-157.608400485421
2.449,-157.673429803162
2.45,-157.73845972321
2.451,-157.803490245743
2.452,-157.868521370935
2.453,-157.933553098958
2.454,-157.998585429986
2.455,-158.063618364192
2.456,-158.128651901745
2.457,-158.193686042817
2.458,-158.258720787578
2.459,-158.323756136196
2.46,-158.388792088839
2.461,-158.453828645674
2.462,-158.518865806869
2.463,-158.583903572588
2.464,-158.648941942996
2.465,-158.713980918259
2.466,-158.779020498538
2.467,-158.844060683996
2.468,-158.909101474796
2.469,-158.974142871098
2.47,-159.039184873062
2.471,-159.104227480848
2.472,-159.169270694614
2.473,-159.234314514518
2.474,-159.299358940717
2.475,-159.364403973368
2.476,-159.429449612625
2.477,-159.494495858644
2.478,-159.559542711579
2.479,-159.624590171582
2.48,-159.689638238806
2.481,-159.754686913403
2.482,-159.819736195523
2.483,-159.884786085317
2.484,-159.949836582934
2.485,-160.014887688522
2.486,-160.07993940223
2.487,-160.144991724203
2.488,-160.21004465459
2.489,-160.275098193534
2.49,-160.340152341182
2.491,-160.405207097676
2.492,-160.47026246316
2.493,-160.535318437777
2.494,-160.600375021668
2.495,-160.665432214974
2.496,-160.730490017836
2.497,-160.795548430392
2.498,-160.860607452783
2.499,-160.925667085145
2.5,-160.990727327616
2.501,-161.055788180332
2.502,-161.12084964343
2.503,-161.185911717043
2.504,-161.250974401308
2.505,-161.316037696355
2.506,-161.38110160232
2.507,-161.446166119334
2.508,-161.511231247528
2.509,-161.576296987032
2.51,-161.641363337977
2.511,-161.706430300492
2.512,-161.771497874704
2.513,-161.836566060743
2.514,-161.901634858734
2.515,-161.966704268804
2.516,-162.031774291078
2.517,-162.096844925682
2.518,-162.161916172738
2.519,-162.226988032372
2.52,-162.292060504704
2.521,-162.357133589857
2.522,-162.422207287952
2.523,-162.48728159911
2.524,-162.55235652345
2.525,-162.617432061091
2.526,-162.682508212152
2.527,-162.74758497675
2.528,-162.812662355003
2.529,-162.877740347025
2.53,-162.942818952933
2.531,-163.007898172842
2.532,-163.072978006865
2.533,-163.138058455116
2.534,-163.203139517708
2.535,-163.268221194752
2.536,-163.33330348636
2.537,-163.398386392642
2.538,-163.463469913709
2.539,-163.528554049668
2.54,-163.59363880063
2.541,-163.658724166701
2.542,-163.723810147989
2.543,-163.7888967446
2.544,-163.85398395664
2.545,-163.919071784213
2.546,-163.984160227425
2.547,-164.049249286378
2.548,-164.114338961176
2.549,-164.179429251921
2.55,-164.244520158715
2.551,-164.309611681658
2.552,-164.374703820851
2.553,-164.439796576394
2.554,-164.504889948385
2.555,-164.569983936922
2.556,-164.635078542103
2.557,-164.700173764025
2.558,-164.765269602784
2.559,-164.830366058476
2.56,-164.895463131195
2.561,-164.960560821036
2.562,-165.025659128092
2.563,-165.090758052457
2.564,-165.155857594221
2.565,-165.220957753477
2.566,-165.286058530316
2.567,-165.351159924828
2.568,-165.416261937102
2.569,-165.481364567228
2.57,-165.546467815294
2.571,-165.611571681386
2.572,-165.676676165593
2.573,-165.741781268
2.574,-165.806886988694
2.575,-165.871993327758
2.576,-165.937100285278
2.577,-166.002207861338
2.578,-166.067316056019
2.579,-166.132424869405
2.58,-166.197534301578
2.581,-166.262644352618
2.582,-166.327755022607
2.583,-166.392866311623
2.584,-166.457978219746
2.585,-166.523090747055
2.586,-166.588203893628
2.587,-166.653317659542
2.588,-166.718432044873
2.589,-166.783547049698
2.59,-166.848662674093
2.591,-166.913778918131
2.592,-166.978895781888
2.593,-167.044013265436
2.594,-167.109131368849
2.595,-167.174250092198
2.596,-167.239369435557
2.597,-167.304489398995
2.598,-167.369609982583
2.599,-167.434731186391
2.6,-167.499853010488
2.601,-167.564975454943
2.602,-167.630098519823
2.603,-167.695222205197
2.604,-167.760346511131
2.605,-167.82547143769
2.606,-167.890596984941
2.607,-167.955723152949
2.608,-168.020849941777
2.609,-168.08597735149
2.61,-168.15110538215
2.611,-168.216234033821
2.612,-168.281363306564
2.613,-168.34649320044
2.614,-168.41162371551
2.615,-168.476754851835
2.616,-168.541886609473
2.617,-168.607018988484
2.618,-168.672151988927
2.619,-168.737285610858
2.62,-168.802419854335
2.621,-168.867554719414
2.622,-168.932690206152
2.623,-168.997826314604
2.624,-169.062963044825
2.625,-169.128100396869
2.626,-169.19323837079
2.627,-169.258376966641
2.628,-169.323516184473
2.629,-169.38865602434
2.63,-169.453796486293
2.631,-169.518937570381
2.632,-169.584079276657
2.633,-169.649221605168
2.634,-169.714364555964
2.635,-169.779508129094
2.636,-169.844652324606
2.637,-169.909797142547
2.638,-169.974942582963
2.639,-170.040088645901
2.64,-170.105235331406
2.641,-170.170382639524
2.642,-170.2355305703
2.643,-170.300679123776
2.644,-170.365828299997
2.645,-170.430978099005
2.646,-170.496128520843
2.647,-170.561279565552
2.648,-170.626431233174
2.649,-170.691583523749
2.65,-170.756736437317
2.651,-170.821889973918
2.652,-170.887044133591
2.653,-170.952198916374
2.654,-171.017354322305
2.655,-171.082510351422
2.656,-171.14766700376
2.657,-171.212824279358
2.658,-171.27798217825
2.659,-171.343140700471
2.66,-171.408299846056
2.661,-171.47345961504
2.662,-171.538620007456
2.663,-171.603781023336
2.664,-171.668942662714
2.665,-171.734104925621
2.666,-171.799267812089
2.667,-171.864431322148
2.668,-171.92959545583
2.669,-171.994760213164
2.67,-172.059925594179
2.671,-172.125091598905
2.672,-172.190258227369
2.673,-172.255425479599
2.674,-172.320593355623
2.675,-172.385761855467
2.676,-172.450930979157
2.677,-172.51610072672
2.678,-172.581271098181
2.679,-172.646442093563
2.68,-172.711613712892
2.681,-172.776785956191
2.682,-172.841958823483
2.683,-172.907132314791
2.684,-172.972306430136
2.685,-173.037481169542
2.686,-173.102656533028
2.687,-173.167832520615
2.688,-173.233009132324
2.689,-173.298186368174
2.69,-173.363364228185
2.691,-173.428542712374
2.692,-173.493721820761
2.693,-173.558901553362
2.694,-173.624081910195
2.695,-173.689262891277
2.696,-173.754444496623
2.697,-173.81962672625
2.698,-173.884809580173
2.699,-173.949993058405
2.7,-174.015177160963
2.701,-174.080361887859
2.702,-174.145547239106
2.703,-174.210733214718
2.704,-174.275919814706
2.705,-174.341107039083
2.706,-174.40629488786
2.707,-174.471483361047
2.708,-174.536672458656
2.709,-174.601862180695
2.71,-174.667052527176
2.711,-174.732243498105
2.712,-174.797435093493
2.713,-174.862627313346
2.714,-174.927820157673
2.715,-174.993013626481
2.716,-175.058207719777
2.717,-175.123402437565
2.718,-175.188597779854
2.719,-175.253793746646
2.72,-175.318990337948
2.721,-175.384187553764
2.722,-175.449385394097
2.723,-175.514583858951
2.724,-175.579782948329
2.725,-175.644982662234
2.726,-175.710183000667
2.727,-175.77538396363
2.728,-175.840585551125
2.729,-175.905787763152
2.73,-175.970990599712
2.731,-176.036194060803
2.732,-176.101398146426
2.733,-176.16660285658
2.734,-176.231808191263
2.735,-176.297014150473
2.736,-176.362220734208
2.737,-176.427427942465
2.738,-176.49263577524
2.739,-176.557844232531
2.74,-176.623053314333
2.741,-176.688263020641
2.742,-176.753473351451
2.743,-176.818684306757
2.744,-176.883895886553
2.745,-176.949108090833
2.746,-177.014320919591
2.747,-177.079534372818
2.748,-177.144748450509
2.749,-177.209963152654
2.75,-177.275178479246
2.751,-177.340394430275
2.752,-177.405611005733
2.753,-177.470828205609
2.754,-177.536046029895
2.755,-177.601264478578
2.756,-177.66648355165
2.757,-177.731703249097
2.758,-177.796923570909
2.759,-177.862144517074
2.76,-177.927366087578
2.761,-177.99258828241
2.762,-178.057811101555
2.763,-178.123034545
2.764,-178.188258612732
2.765,-178.253483304734
2.766,-178.318708620994
2.767,-178.383934561494
2.768,-178.44916112622
2.769,-178.514388315156
2.77,-178.579616128284
2.771,-178.644844565588
2.772,-178.710073627052
2.773,-178.775303312656
2.774,-178.840533622383
2.775,-178.905764556215
2.776,-178.970996114133
2.777,-179.036228296117
2.778,-179.101461102148
2.779,-179.166694532207
2.78,-179.231928586271
2.781,-179.297163264322
2.782,-179.362398566337
2.783,-179.427634492296
2.784,-179.492871042176
2.785,-179.558108215955
2.786,-179.62334601361
2.787,-179.688584435119
2.788,-179.753823480458
2.789,-179.819063149603
2.79,-179.884303442531
2.791,-179.949544359216
2.792,-180.014785899634
2.793,-180.08002806376
2.794,-180.145270851568
2.795,-180.210514263033
2.796,-180.275758298127
2.797,-180.341002956824
2.798,-180.406248239098
2.799,-180.471494144921
2.8,-180.536740674264
2.801,-180.601987827101
2.802,-180.667235603403
2.803,-180.73248400314
2.804,-180.797733026284
2.805,-180.862982672805
2.806,-180.928232942674
2.807,-180.99348383586
2.808,-181.058735352332
2.809,-181.123987492061
2.81,-181.189240255014
2.811,-181.25449364116
2.812,-181.319747650467
2.813,-181.385002282903
2.814,-181.450257538435
2.815,-181.515513417031
2.816,-181.580769918657
2.817,-181.64602704328
2.818,-181.711284790865
2.819,-181.776543161379
2.82,-181.841802154786
2.821,-181.907061771053
2.822,-181.972322010143
2.823,-182.037582872022
2.824,-182.102844356653
2.825,-182.168106464
2.826,-182.233369194026
2.827,-182.298632546695
2.828,-182.36389652197
2.829,-182.429161119812
2.83,-182.494426340185
2.831,-182.55969218305
2.832,-182.624958648369
2.833,-182.690225736102
2.834,-182.755493446212
2.835,-182.820761778658
2.836,-182.8860307334
2.837,-182.951300310399
2.838,-183.016570509615
2.839,-183.081841331007
2.84,-183.147112774533
2.841,-183.212384840153
2.842,-183.277657527826
2.843,-183.342930837508
2.844,-183.408204769159
2.845,-183.473479322736
2.846,-183.538754498195
2.847,-183.604030295495
2.848,-183.669306714591
2.849,-183.734583755441
2.85,-183.799861417999
2.851,-183.865139702223
2.852,-183.930418608067
2.853,-183.995698135487
2.854,-184.060978284438
2.855,-184.126259054874
2.856,-184.19154044675
2.857,-184.256822460019
2.858,-184.322105094636
2.859,-184.387388350554
2.86,-184.452672227727
2.861,-184.517956726107
2.862,-184.583241845646
2.863,-184.648527586298
2.864,-184.713813948015
2.865,-184.779100930748
2.866,-184.844388534449
2.867,-184.909676759069
2.868,-184.97496560456
2.869,-185.040255070871
2.87,-185.105545157955
2.871,-185.17083586576
2.872,-185.236127194236
2.873,-185.301419143335
2.874,-185.366711713004
2.875,-185.432004903193
2.876,-185.497298713852
2.877,-185.562593144928
2.878,-185.62788819637
2.879,-185.693183868126
2.88,-185.758480160145
2.881,-185.823777072373
2.882,-185.889074604759
2.883,-185.954372757248
2.884,-186.01967152979
2.885,-186.084970922328
2.886,-186.150270934811
2.887,-186.215571567185
2.888,-186.280872819394
2.889,-186.346174691386
2.89,-186.411477183105
2.891,-186.476780294496
2.892,-186.542084025505
2.893,-186.607388376075
2.894,-186.672693346152
2.895,-186.73799893568
2.896,-186.803305144603
2.897,-186.868611972864
2.898,-186.933919420407
2.899,-186.999227487175
2.9,-187.064536173111
2.901,-187.129845478158
2.902,-187.195155402259
2.903,-187.260465945356
2.904,-187.325777107391
2.905,-187.391088888306
2.906,-187.456401288043
2.907,-187.521714306542
2.908,-187.587027943746
2.909,-187.652342199596
2.91,-187.717657074032
2.911,-187.782972566994
2.912,-187.848288678423
2.913,-187.91360540826
2.914,-187.978922756444
2.915,-188.044240722915
2.916,-188.109559307612
2.917,-188.174878510475
2.918,-188.240198331443
2.919,-188.305518770454
2.92,-188.370839827448
2.921,-188.436161502362
2.922,-188.501483795136
2.923,-188.566806705707
2.924,-188.632130234012
2.925,-188.697454379991
2.926,-188.762779143579
2.927,-188.828104524715
2.928,-188.893430523335
2.929,-188.958757139376
2.93,-189.024084372776
2.931,-189.089412223469
2.932,-189.154740691394
2.933,-189.220069776485
2.934,-189.285399478679
2.935,-189.350729797911
2.936,-189.416060734118
2.937,-189.481392287233
2.938,-189.546724457193
2.939,-189.612057243932
2.94,-189.677390647385
2.941,-189.742724667488
2.942,-189.808059304173
2.943,-189.873394557376
2.944,-189.93873042703
2.945,-190.004066913069
2.946,-190.069404015428
2.947,-190.134741734039
2.948,-190.200080068837
2.949,-190.265419019753
2.95,-190.330758586722
2.951,-190.396098769675
2.952,-190.461439568547
2.953,-190.526780983268
2.954,-190.592123013773
2.955,-190.657465659991
2.956,-190.722808921857
2.957,-190.788152799301
2.958,-190.853497292256
2.959,-190.918842400652
2.96,-190.984188124422
2.961,-191.049534463496
2.962,-191.114881417806
2.963,-191.180228987282
2.964,-191.245577171855
2.965,-191.310925971455
2.966,-191.376275386014
2.967,-191.441625415461
2.968,-191.506976059727
2.969,-191.572327318742
2.97,-191.637679192434
2.971,-191.703031680735
2.972,-191.768384783574
2.973,-191.833738500879
2.974,-191.899092832581
2.975,-191.964447778608
2.976,-192.02980333889
2.977,-192.095159513355
2.978,-192.160516301931
2.979,-192.225873704549
2.98,-192.291231721135
2.981,-192.356590351618
2.982,-192.421949595926
2.983,-192.487309453988
2.984,-192.552669925732
2.985,-192.618031011084
2.986,-192.683392709972
2.987,-192.748755022325
2.988,-192.81411794807
2.989,-192.879481487133
2.99,-192.944845639442
2.991,-193.010210404924
2.992,-193.075575783505
2.993,-193.140941775113
2.994,-193.206308379675
2.995,-193.271675597115
2.996,-193.337043427362
2.997,-193.402411870341
2.998,-193.467780925979
2.999,-193.533150594201
3,-193.598520874934
3.001,-193.663891768103
3.002,-193.729263273634
3.003,-193.794635391452
3.004,-193.860008121484
3.005,-193.925381463654
3.006,-193.990755417887
3.007,-194.05612998411
3.008,-194.121505162246
3.009,-194.186880952222
3.01,-194.252257353961
3.011,-194.317634367389
3.012,-194.38301199243
3.013,-194.448390229009
3.014,-194.51376907705
3.015,-194.579148536477
3.016,-194.644528607216
3.017,-194.709909289189
3.018,-194.775290582322
3.019,-194.840672486537
3.02,-194.90605500176
3.021,-194.971438127913
3.022,-195.036821864921
3.023,-195.102206212707
3.024,-195.167591171195
3.025,-195.232976740308
3.026,-195.298362919969
3.027,-195.363749710103
3.028,-195.429137110631
3.029,-195.494525121477
3.03,-195.559913742564
3.031,-195.625302973816
3.032,-195.690692815155
3.033,-195.756083266503
3.034,-195.821474327784
3.035,-195.88686599892
3.036,-195.952258279834
3.037,-196.017651170448
3.038,-196.083044670685
3.039,-196.148438780467
3.04,-196.213833499717
3.041,-196.279228828356
3.042,-196.344624766307
3.043,-196.410021313492
3.044,-196.475418469833
3.045,-196.540816235251
3.046,-196.60621460967
3.047,-196.67161359301
3.048,-196.737013185194
3.049,-196.802413386143
3.05,-196.867814195778
3.051,-196.933215614022
3.052,-196.998617640797
3.053,-197.064020276022
3.054,-197.129423519621
3.055,-197.194827371514
3.056,-197.260231831622
3.057,-197.325636899867
3.058,-197.391042576171
3.059,-197.456448860454
3.06,-197.521855752637
3.061,-197.587263252642
3.062,-197.65267136039
3.063,-197.718080075801
3.064,-197.783489398797
3.065,-197.848899329299
3.066,-197.914309867226
3.067,-197.979721012501
3.068,-198.045132765044
3.069,-198.110545124776
3.07,-198.175958091617
3.071,-198.241371665488
3.072,-198.30678584631
3.073,-198.372200634004
3.074,-198.437616028489
3.075,-198.503032029687
3.076,-198.568448637518
3.077,-198.633865851902
3.078,-198.699283672761
3.079,-198.764702100014
3.08,-198.830121133581
3.081,-198.895540773384
3.082,-198.960961019342
3.083,-199.026381871376
3.084,-199.091803329406
3.085,-199.157225393353
3.086,-199.222648063136
3.087,-199.288071338676
3.088,-199.353495219893
3.089,-199.418919706708
3.09,-199.48434479904
3.091,-199.54977049681
3.092,-199.615196799937
3.093,-199.680623708343
3.094,-199.746051221946
3.095,-199.811479340668
3.096,-199.876908064428
3.097,-199.942337393147
3.098,-200.007767326744
3.099,-200.073197865139
3.1,-200.138629008254
3.101,-200.204060756007
3.102,-200.269493108318
3.103,-200.334926065109
3.104,-200.400359626298
3.105,-200.465793791807
3.106,-200.531228561554
3.107,-200.596663935461
3.108,-200.662099913446
3.109,-200.727536495431
3.11,-200.792973681335
3.111,-200.858411471078
3.112,-200.923849864581
3.113,-200.989288861763
3.114,-201.054728462545
3.115,-201.120168666846
3.116,-201.185609474587
3.117,-201.251050885688
3.118,-201.316492900068
3.119,-201.381935517649
3.12,-201.44737873835
3.121,-201.512822562092
3.122,-201.578266988794
3.123,-201.643712018377
3.124,-201.709157650761
3.125,-201.774603885866
3.126,-201.840050723613
3.127,-201.905498163921
3.128,-201.970946206711
3.129,-202.036394851904
3.13,-202.10184409942
3.131,-202.167293949178
3.132,-202.2327444011
3.133,-202.298195455106
3.134,-202.363647111116
3.135,-202.429099369051
3.136,-202.494552228831
3.137,-202.560005690377
3.138,-202.625459753609
3.139,-202.690914418448
3.14,-202.756369684815
3.141,-202.82182555263
3.142,-202.887282021814
3.143,-202.952739092287
3.144,-203.018196763971
3.145,-203.083655036786
3.146,-203.149113910652
3.147,-203.214573385492
3.148,-203.280033461226
3.149,-203.345494137774
3.15,-203.410955415058
3.151,-203.476417292998
3.152,-203.541879771517
3.153,-203.607342850535
3.154,-203.672806529972
3.155,-203.738270809751
3.156,-203.803735689793
3.157,-203.869201170019
3.158,-203.93466725035
3.159,-204.000133930707
3.16,-204.065601211013
3.161,-204.131069091189
3.162,-204.196537571156
3.163,-204.262006650836
3.164,-204.327476330151
3.165,-204.392946609021
3.166,-204.458417487371
3.167,-204.52388896512
3.168,-204.589361042191
3.169,-204.654833718506
3.17,-204.720306993987
3.171,-204.785780868555
3.172,-204.851255342134
3.173,-204.916730414646
3.174,-204.982206086012
3.175,-205.047682356155
3.176,-205.113159224998
3.177,-205.178636692462
3.178,-205.244114758471
3.179,-205.309593422947
3.18,-205.375072685813
3.181,-205.440552546992
3.182,-205.506033006405
3.183,-205.571514063977
3.184,-205.636995719631
3.185,-205.702477973288
3.186,-205.767960824873
3.187,-205.833444274309
3.188,-205.898928321518
3.189,-205.964412966424
3.19,-206.029898208952
3.191,-206.095384049023
3.192,-206.160870486562
3.193,-206.226357521493
3.194,-206.291845153739
3.195,-206.357333383223
3.196,-206.422822209871
3.197,-206.488311633606
3.198,-206.553801654351
3.199,-206.619292272032
3.2,-206.684783486572
3.201,-206.750275297896
3.202,-206.815767705929
3.203,-206.881260710594
3.204,-206.946754311816
3.205,-207.012248509521
3.206,-207.077743303632
3.207,-207.143238694075
3.208,-207.208734680775
3.209,-207.274231263656
3.21,-207.339728442645
3.211,-207.405226217666
3.212,-207.470724588645
3.213,-207.536223555506
3.214,-207.601723118177
3.215,-207.667223276581
3.216,-207.732724030646
3.217,-207.798225380297
3.218,-207.86372732546
3.219,-207.92922986606
3.22,-207.994733002025
3.221,-208.060236733281
3.222,-208.125741059753
3.223,-208.191245981369
3.224,-208.256751498054
3.225,-208.322257609736
3.226,-208.387764316342
3.227,-208.453271617798
3.228,-208.518779514031
3.229,-208.584288004969
3.23,-208.649797090539
3.231,-208.715306770668
3.232,-208.780817045284
3.233,-208.846327914314
3.234,-208.911839377686
3.235,-208.977351435328
3.236,-209.042864087167
3.237,-209.108377333132
3.238,-209.173891173152
3.239,-209.239405607153
3.24,-209.304920635066
3.241,-209.370436256817
3.242,-209.435952472337
3.243,-209.501469281553
3.244,-209.566986684395
3.245,-209.632504680792
3.246,-209.698023270672
3.247,-209.763542453965
3.248,-209.829062230601
3.249,-209.894582600509
3.25,-209.960103563619
3.251,-210.02562511986
3.252,-210.091147269162
3.253,-210.156670011456
3.254,-210.222193346671
3.255,-210.287717274739
3.256,-210.353241795588
3.257,-210.418766909151
3.258,-210.484292615357
3.259,-210.549818914138
3.26,-210.615345805424
3.261,-210.680873289147
3.262,-210.746401365238
3.263,-210.811930033628
3.264,-210.877459294248
3.265,-210.942989147031
3.266,-211.008519591908
3.267,-211.074050628812
3.268,-211.139582257673
3.269,-211.205114478425
3.27,-211.270647291
3.271,-211.33618069533
3.272,-211.401714691349
3.273,-211.467249278988
3.274,-211.532784458181
3.275,-211.59832022886
3.276,-211.66385659096
3.277,-211.729393544414
3.278,-211.794931089154
3.279,-211.860469225115
3.28,-211.92600795223
3.281,-211.991547270435
3.282,-212.057087179662
3.283,-212.122627679845
