"Freq [GHz]","ang_deg(S(1,1)) [deg]","ang_deg(S(2,1)) [deg]"
1.696,124.428075212209,-174.560260232202
1.697,124.494407707681,-174.783549790881
1.698,124.565655431631,-175.006876567342
1.699,124.641936785241,-175.230240625928
1.7,124.723373378166,-175.453642031111
1.701,124.810090106337,-175.677080847489
1.702,124.902215229759,-175.90055713979
1.703,124.999880450053,-176.124070972872
1.704,125.103220987449,-176.347622411719
1.705,125.212375656887,-176.571211521448
1.706,125.327486942869,-176.794838367305
1.707,125.448701072632,-177.018503014664
1.708,125.576168087198,-177.242205529034
1.709,125.710041909761,-177.465945976049
1.71,125.850480410858,-177.68972442148
1.711,125.997645469681,-177.913540931226
1.712,126.151703030826,-178.137395571319
1.713,126.312823155704,-178.361288407923
1.714,126.481180067769,-178.585219507333
1.715,126.656952190609,-178.809188935981
1.716,126.84032217788,-179.033196760428
1.717,127.031476933951,-179.25724304737
1.718,127.23060762403,-179.481327863637
1.719,127.437909672412,-179.705451276194
1.72,127.653582747402,-179.929613352139
1.721,127.877830731307,179.846185841293
1.722,128.11086167377,179.621946236734
1.723,128.352887726595,179.39766776668
1.724,128.604125058024,179.173350363489
1.725,128.864793744317,178.948993959385
1.726,129.1351176363,178.724598486453
1.727,129.415324198386,178.500163876644
1.728,129.705644317424,178.275690061768
1.729,130.006312078531,178.051176973501
1.73,130.317564504935,177.826624543377
1.731,130.639641258647,177.602032702794
1.732,130.972784298673,177.377401383011
1.733,131.317237493258,177.152730515147
1.734,131.673246182601,176.92802003018
1.735,132.041056688281,176.703269858951
1.736,132.420915765594,176.478479932158
1.737,132.813069994911,176.25365018036
1.738,133.217765108133,176.028780533974
1.739,133.635245246358,175.803870923274
1.74,134.065752144919,175.578921278394
1.741,134.50952424209,175.353931529326
1.742,134.966795707976,175.128901605917
1.743,135.437795390372,174.903831437873
1.744,135.922745674779,174.678720954755
1.745,136.421861256235,174.45357008598
1.746,136.935347821279,174.228378760823
1.747,137.463400639053,174.00314690841
1.748,138.006203061497,173.777874457726
1.749,138.56392493361,173.552561337608
1.75,139.13672091597,173.327207476748
1.751,139.724728723087,173.10181280369
1.752,140.328067282751,172.876377246833
1.753,140.946834823226,172.650900734427
1.754,141.581106897099,172.425383194577
1.755,142.230934352628,172.199824555237
1.756,142.896341265655,171.974224744214
1.757,143.577322847471,171.748583689166
1.758,144.273843346454,171.522901317599
1.759,144.985833963704,171.297177556874
1.76,145.713190805404,171.071412334197
1.761,146.455772896941,170.845605576626
1.762,147.213400286085,170.619757211067
1.763,147.98585226447,170.393867164274
1.764,148.77286573836,170.16793536285
1.765,149.574133780889,169.941961733244
1.766,150.389304398767,169.715946201752
1.767,151.217979546625,169.489888694519
1.768,152.05971442163,169.263789137533
1.769,152.914017069751,169.03764745663
1.77,153.780348332966,168.811463577489
1.771,154.658122163707,168.585237425635
1.772,155.54670632902,168.358968926437
1.773,156.445423522196,168.132658005108
1.774,157.353552894048,167.906304586704
1.775,158.270332009759,167.679908596123
1.776,159.194959230262,167.453469958107
1.777,160.12659650974,167.226988597238
1.778,161.064372593113,167.000464437941
1.779,162.007386589599,166.77389740448
1.78,162.954711890819,166.547287420961
1.781,163.905400394592,166.320634411329
1.782,164.858486989019,166.093938299369
1.783,165.812994245554,165.867199008703
1.784,166.767937265095,165.640416462794
1.785,167.722328617567,165.413590584941
1.786,168.675183313279,165.186721298282
1.787,169.625523743645,164.959808525789
1.788,170.57238452952,164.732852190272
1.789,171.514817217577,164.505852214379
1.79,172.45189476867,164.278808520589
1.791,173.382715786811,164.051721031218
1.792,174.306408443208,163.824589668416
1.793,175.22213405642,163.597414354168
1.794,176.129090296936,163.370195010289
1.795,177.026513992138,163.142931558429
1.796,177.913683515362,162.915623920071
1.797,178.789920750525,162.688272016526
1.798,179.654592631127,162.460875768939
1.799,-179.492887740562,162.233435098284
1.8,-178.65306038205,162.005949925367
1.801,-177.826418109265,161.778420170819
1.802,-177.013406582867,161.550845755105
1.803,-176.214424696036,161.323226598515
1.804,-175.429825274433,161.095562621167
1.805,-174.659916057048,160.867853743006
1.806,-173.904960925268,160.640099883806
1.807,-173.165181347017,160.412300963164
1.808,-172.440758002991,160.184456900503
1.809,-171.731832562716,159.956567615072
1.81,-171.038509579495,159.728633025944
1.811,-170.360858474903,159.500653052014
1.812,-169.698915585538,159.272627612002
1.813,-169.052686246924,159.04455662445
1.814,-168.422146891806,158.816440007721
1.815,-167.807247142569,158.58827768
1.816,-167.207911879901,158.360069559294
1.817,-166.624043272296,158.131815563427
1.818,-166.055522753265,157.903515610046
1.819,-165.50221293537,157.675169616615
1.82,-164.96395945228,157.446777500415
1.821,-164.440592721888,157.218339178548
1.822,-163.931929625377,156.989854567931
1.823,-163.437775098574,156.761323585297
1.824,-162.957923633415,156.532746147196
1.825,-162.492160688491,156.304122169992
1.826,-162.040264008749,156.075451569866
1.827,-161.602004855276,155.846734262811
1.828,-161.177149146872,155.617970164632
1.829,-160.765458515739,155.389159190951
1.83,-160.366691280075,155.160301257197
1.831,-159.980603336786,154.931396278614
1.832,-159.606948977816,154.702444170255
1.833,-159.245481633767,154.473444846984
1.834,-158.895954548663,154.244398223474
1.835,-158.558121389737,154.015304214206
1.836,-158.231736796182,153.786162733472
1.837,-157.916556870716,153.556973695368
1.838,-157.61233961782,153.327737013799
1.839,-157.318845332353,153.098452602476
1.84,-157.035836942152,152.869120374913
1.841,-156.763080308103,152.639740244433
1.842,-156.500344484986,152.41031212416
1.843,-156.247401946268,152.180835927022
1.844,-156.00402877583,151.95131156575
1.845,-155.770004829476,151.721738952879
1.846,-155.54511386886,151.492118000741
1.847,-155.329143670346,151.262448621473
1.848,-155.121886111117,151.032730727011
1.849,-154.923137234714,150.802964229088
1.85,-154.732697298019,150.573149039237
1.851,-154.55037080155,150.343285068791
1.852,-154.375966504797,150.113372228877
1.853,-154.209297428206,149.88341043042
1.854,-154.050180843248,149.653399584141
1.855,-153.898438251968,149.423339600555
1.856,-153.753895357198,149.193230389972
1.857,-153.61638202461,148.963071862496
1.858,-153.485732237611,148.732863928023
1.859,-153.361784046038,148.502606496242
1.86,-153.244379509489,148.272299476633
1.861,-153.1333646361,148.041942778466
1.862,-153.028589317435,147.811536310802
1.863,-152.929907260145,147.581079982491
1.864,-152.837175914974,147.350573702171
1.865,-152.750256403612,147.120017378267
1.866,-152.669013443869,146.889410918994
1.867,-152.593315273599,146.65875423235
1.868,-152.523033573716,146.42804722612
1.869,-152.458043390663,146.197289807872
1.87,-152.39822305861,145.966481884959
1.871,-152.343454121657,145.735623364519
1.872,-152.293621256254,145.504714153469
1.873,-152.248612194064,145.27375415851
1.874,-152.20831764543,145.042743286123
1.875,-152.172631223605,144.811681442569
1.876,-152.141449369884,144.580568533887
1.877,-152.114671279749,144.349404465897
1.878,-152.092198830127,144.118189144196
1.879,-152.073936507844,143.886922474156
1.88,-152.059791339353,143.655604360927
1.881,-152.049672821774,143.424234709433
1.882,-152.043492855317,143.192813424374
1.883,-152.041165677105,142.961340410222
1.884,-152.042607796436,142.729815571223
1.885,-152.047737931507,142.498238811395
1.886,-152.056476947593,142.266610034527
1.887,-152.068747796717,142.034929144178
1.888,-152.084475458788,141.803196043677
1.889,-152.103586884223,141.571410636121
1.89,-152.126010938027,141.339572824377
1.891,-152.151678345332,141.107682511077
1.892,-152.180521638385,140.87573959862
1.893,-152.212475104948,140.643743989171
1.894,-152.247474738118,140.411695584659
1.895,-152.285458187518,140.179594286776
1.896,-152.326364711857,139.947439996979
1.897,-152.37013513282,139.715232616485
1.898,-152.416711790277,139.482972046273
1.899,-152.466038498767,139.250658187083
1.9,-152.518060505241,139.018290939413
1.901,-152.572724448038,138.785870203521
1.902,-152.629978317049,138.553395879423
1.903,-152.689771415067,138.32086786689
1.904,-152.752054320266,138.088286065451
1.905,-152.816778849801,137.855650374389
1.906,-152.883898024492,137.622960692741
1.907,-152.953366034554,137.3902169193
1.908,-153.025138206372,137.157418952607
1.909,-153.099170970257,136.924566690959
1.91,-153.175421829185,136.691660032402
1.911,-153.253849328478,136.45869887473
1.912,-153.334413026394,136.22568311549
1.913,-153.417073465621,135.992612651973
1.914,-153.501792145622,135.75948738122
1.915,-153.58853149583,135.526307200017
1.916,-153.677254849647,135.293072004895
1.917,-153.767926419241,135.059781692131
1.918,-153.860511271104,134.826436157744
1.919,-153.954975302352,134.593035297496
1.92,-154.051285217749,134.359579006892
1.921,-154.149408507423,134.126067181175
1.922,-154.249313425262,133.89249971533
1.923,-154.350968967966,133.658876504081
1.924,-154.454344854726,133.425197441889
1.925,-154.559411507532,133.191462422952
1.926,-154.666140032057,132.957671341206
1.927,-154.774502199138,132.72382409032
1.928,-154.884470426803,132.489920563698
1.929,-154.996017762841,132.255960654477
1.93,-155.109117867899,132.021944255528
1.931,-155.223744999085,131.787871259451
1.932,-155.339873994061,131.553741558579
1.933,-155.457480255612,131.319555044972
1.934,-155.576539736676,131.08531161042
1.935,-155.697028925823,130.851011146441
1.936,-155.818924833158,130.616653544279
1.937,-155.942204976647,130.382238694902
1.938,-156.066847368852,130.147766489007
1.939,-156.192830504045,129.91323681701
1.94,-156.320133345716,129.678649569053
1.941,-156.448735314438,129.444004634999
1.942,-156.57861627609,129.209301904431
1.943,-156.709756530429,128.974541266653
1.944,-156.842136799989,128.739722610687
1.945,-156.975738219302,128.504845825273
1.946,-157.110542324444,128.269910798869
1.947,-157.246531042864,128.034917419647
1.948,-157.383686683526,127.799865575495
1.949,-157.521991927316,127.564755154015
1.95,-157.661429817745,127.329586042522
1.951,-157.801983751895,127.094358128043
1.952,-157.943637471643,126.859071297316
1.953,-158.086375055122,126.623725436787
1.954,-158.230180908431,126.388320432614
1.955,-158.375039757576,126.152856170661
1.956,-158.520936640639,125.9173325365
1.957,-158.667856900166,125.681749415408
1.958,-158.81578617577,125.446106692367
1.959,-158.964710396942,125.210404252063
1.96,-159.114615776058,124.974641978885
1.961,-159.265488801582,124.738819756924
1.962,-159.417316231459,124.502937469972
1.963,-159.570085086685,124.26699500152
1.964,-159.723782645062,124.030992234758
1.965,-159.878396435117,123.794929052575
1.966,-160.033914230191,123.558805337555
1.967,-160.190324042682,123.322620971978
1.968,-160.34761411846,123.08637583782
1.969,-160.505772931415,122.85006981675
1.97,-160.66478917816,122.613702790127
1.971,-160.824651772883,122.377274639007
1.972,-160.985349842323,122.140785244131
1.973,-161.146872720893,121.904234485933
1.974,-161.309209945924,121.667622244534
1.975,-161.472351253038,121.430948399743
1.976,-161.636286571649,121.194212831054
1.977,-161.801006020571,120.957415417649
1.978,-161.966499903752,120.720556038392
1.979,-162.132758706115,120.48363457183
1.98,-162.299773089506,120.246650896193
1.981,-162.467533888753,120.009604889394
1.982,-162.636032107818,119.772496429022
1.983,-162.805258916063,119.535325392347
1.984,-162.975205644591,119.298091656319
1.985,-163.145863782707,119.060795097561
1.986,-163.317224974442,118.823435592375
1.987,-163.489281015191,118.586013016736
1.988,-163.662023848415,118.348527246293
1.989,-163.835445562443,118.110978156369
1.99,-164.009538387346,117.873365621955
1.991,-164.184294691888,117.635689517717
1.992,-164.359706980563,117.397949717988
1.993,-164.535767890694,117.160146096769
1.994,-164.712470189615,116.922278527729
1.995,-164.889806771915,116.684346884204
1.996,-165.067770656753,116.446351039195
1.997,-165.246354985244,116.208290865365
1.998,-165.425553017899,115.970166235043
1.999,-165.605358132137,115.731977020218
2,-165.785763819854,115.49372309254
2.001,-165.966763685048,115.255404323321
2.002,-166.148351441509,115.017020583528
2.003,-166.330520910559,114.778571743788
2.004,-166.513266018847,114.540057674386
2.005,-166.6965807962,114.301478245259
2.006,-166.880459373521,114.062833326002
2.007,-167.064895980742,113.82412278586
2.008,-167.249884944821,113.585346493734
2.009,-167.435420687792,113.346504318173
2.01,-167.621497724854,113.107596127377
2.011,-167.80811066251,112.868621789197
2.012,-167.995254196747,112.62958117113
2.013,-168.182923111263,112.39047414032
2.014,-168.371112275731,112.151300563558
2.015,-168.559816644102,111.912060307279
2.016,-168.749031252951,111.672753237563
2.017,-168.938751219861,111.433379220129
2.018,-169.128971741843,111.193938120343
2.019,-169.319688093792,110.954429803206
2.02,-169.510895626974,110.714854133364
2.021,-169.70258976756,110.475210975097
2.022,-169.894766015181,110.235500192323
2.023,-170.087419941518,109.995721648598
2.024,-170.280547188929,109.755875207113
2.025,-170.474143469101,109.515960730691
2.026,-170.66820456174,109.27597808179
2.027,-170.862726313276,109.035927122499
2.028,-171.057704635615,108.795807714538
2.029,-171.253135504903,108.555619719257
2.03,-171.449014960327,108.315362997636
2.031,-171.645339102941,108.07503741028
2.032,-171.84210409451,107.834642817423
2.033,-172.039306156391,107.594179078923
2.034,-172.236941568433,107.353646054264
2.035,-172.435006667895,107.113043602553
2.036,-172.633497848401,106.872371582519
2.037,-172.832411558903,106.631629852511
2.038,-173.031744302678,106.390818270503
2.039,-173.23149263634,106.149936694083
2.04,-173.431653168875,105.908984980459
2.041,-173.632222560696,105.667962986459
2.042,-173.833197522719,105.426870568522
2.043,-174.034574815461,105.185707582707
2.044,-174.236351248149,104.944473884683
2.045,-174.438523677859,104.703169329736
2.046,-174.641089008663,104.46179377276
2.047,-174.844044190801,104.220347068263
2.048,-175.047386219863,103.978829070362
2.049,-175.251112136001,103.737239632783
2.05,-175.455219023139,103.495578608858
2.051,-175.659704008216,103.253845851529
2.052,-175.864564260436,103.012041213341
2.053,-176.069796990535,102.770164546447
2.054,-176.275399450063,102.528215702601
2.055,-176.481368930682,102.28619453316
2.056,-176.687702763476,102.044100889085
2.057,-176.894398318279,101.801934620936
2.058,-177.101453003011,101.559695578874
2.059,-177.308864263032,101.317383612656
2.06,-177.516629580508,101.07499857164
2.061,-177.724746473787,100.832540304781
2.062,-177.933212496794,100.590008660627
2.063,-178.142025238426,100.347403487322
2.064,-178.351182321977,100.104724632606
2.065,-178.560681404556,99.8619719438098
2.066,-178.770520176528,99.6191452678561
2.067,-178.980696360963,99.3762444512592
2.068,-179.191207713096,99.1332693401237
2.069,-179.402052019794,98.8902197801428
2.07,-179.613227099042,98.6470956165981
2.071,-179.824730799428,98.4038966943583
2.072,179.963439000352,98.1606228578781
2.073,179.751284391986,97.9172739511981
2.074,179.538807438024,97.6738498179428
2.075,179.326010172353,97.4303503013202
2.076,179.112894600653,97.1867752441213
2.077,178.899462700857,96.943124488718
2.078,178.68571642359,96.6993978770637
2.079,178.471657692605,96.4555952506911
2.08,178.257288405214,96.2117164507119
2.081,178.042610432706,95.967761317816
2.082,177.827625620758,95.7237296922703
2.083,177.612335789839,95.4796214139181
2.084,177.396742735607,95.2354363221781
2.085,177.180848229295,94.9911742560434
2.086,176.964654018098,94.7468350540808
2.087,176.748161825541,94.5024185544302
2.088,176.531373351853,94.2579245948029
2.089,176.314290274322,94.0133530124818
2.09,176.096914247652,93.7687036443204
2.091,175.87924690431,93.5239763267407
2.092,175.661289854866,93.2791708957345
2.093,175.443044688331,93.0342871868605
2.094,175.224512972482,92.789325035245
2.095,175.005696254185,92.5442842755805
2.096,174.786596059716,92.2991647421248
2.097,174.567213895067,92.0539662687005
2.098,174.347551246255,91.8086886886942
2.099,174.127609579619,91.5633318350553
2.1,173.907390342119,91.3178955402963
2.101,173.68689496162,91.0723796364907
2.102,173.46612484718,90.826783955273
2.103,173.245081389328,90.5811083278385
2.104,173.023765960338,90.3353525849411
2.105,172.802179914497,90.0895165568942
2.106,172.580324588372,89.8436000735687
2.107,172.358201301067,89.5976029643935
2.108,172.135811354483,89.3515250583535
2.109,171.913156033561,89.1053661839902
2.11,171.690236606536,88.8591261694001
2.111,171.467054325175,88.6128048422348
2.112,171.243610425016,88.3664020296992
2.113,171.0199061256,88.1199175585526
2.114,170.795942630705,87.8733512551066
2.115,170.571721128567,87.6267029452247
2.116,170.347242792103,87.3799724543229
2.117,170.122508779131,87.1331596073676
2.118,169.897520232583,86.8862642288754
2.119,169.672278280716,86.6392861429137
2.12,169.446784037317,86.3922251730981
2.121,169.221038601908,86.1450811425938
2.122,168.995043059949,85.8978538741141
2.123,168.768798483029,85.6505431899198
2.124,168.542305929063,85.4031489118193
2.125,168.31556644248,85.1556708611672
2.126,168.088581054413,84.9081088588649
2.127,167.861350782881,84.6604627253595
2.128,167.633876632966,84.412732280643
2.129,167.406159596998,84.1649173442529
2.13,167.178200654725,83.9170177352708
2.131,166.950000773485,83.6690332723225
2.132,166.721560908376,83.4209637735775
2.133,166.49288200242,83.1728090567484
2.134,166.263964986733,82.9245689390908
2.135,166.034810780677,82.6762432374031
2.136,165.805420292023,82.4278317680252
2.137,165.575794417108,82.1793343468397
2.138,165.345934040984,81.9307507892704
2.139,165.11584003757,81.6820809102822
2.14,164.885513269801,81.4333245243812
2.141,164.654954589775,81.1844814456144
2.142,164.424164838892,80.9355514875686
2.143,164.193144848,80.6865344633719
2.144,163.961895437529,80.4374301856914
2.145,163.730417417631,80.1882384667344
2.146,163.498711588315,79.938959118248
2.147,163.266778739576,79.6895919515185
2.148,163.034619651526,79.4401367773719
2.149,162.802235094524,79.1905934061728
2.15,162.569625829302,78.9409616478254
2.151,162.336792607086,78.6912413117727
2.152,162.103736169721,78.4414322069962
2.153,161.870457249791,78.1915341420169
2.154,161.636956570736,77.9415469248942
2.155,161.403234846969,77.6914703632261
2.156,161.16929278399,77.4413042641502
2.157,160.935131078502,77.1910484343414
2.158,160.700750418519,76.9407026800149
2.159,160.466151483474,76.690266806924
2.16,160.231334944332,76.439740620361
2.161,159.996301463692,76.1891239251572
2.162,159.761051695893,75.9384165256834
2.163,159.525586287114,75.6876182258492
2.164,159.289905875482,75.4367288291045
2.165,159.054011091163,75.1857481384371
2.166,158.817902556467,74.9346759563768
2.167,158.581580885943,74.6835120849916
2.168,158.345046686473,74.432256325891
2.169,158.108300557365,74.1809084802245
2.17,157.871343090449,73.9294683486824
2.171,157.634174870165,73.6779357314965
2.172,157.396796473655,73.42631042844
2.173,157.159208470848,73.1745922388274
2.174,156.921411424551,72.9227809615163
2.175,156.683405890533,72.6708763949063
2.176,156.445192417609,72.4188783369404
2.177,156.206771547721,72.166786585105
2.178,155.968143816027,71.9146009364305
2.179,155.729309750976,71.6623211874917
2.18,155.490269874388,71.4099471344092
2.181,155.251024701533,71.1574785728477
2.182,155.011574741212,70.9049152980194
2.183,154.771920495828,70.6522571046829
2.184,154.532062461463,70.3995037871441
2.185,154.292001127954,70.1466551392572
2.186,154.051736978963,69.893710954425
2.187,153.81127049205,69.6406710255999
2.188,153.570602138745,69.3875351452847
2.189,153.329732384617,69.1343031055327
2.19,153.088661689341,68.8809746979497
2.191,152.847390506769,68.6275497136937
2.192,152.605919284998,68.3740279434763
2.193,152.364248466429,68.1204091775638
2.194,152.122378487841,67.8666932057776
2.195,151.880309780449,67.6128798174951
2.196,151.638042769969,67.358968801652
2.197,151.395577876682,67.1049599467408
2.198,151.152915515493,66.8508530408143
2.199,150.910056095992,66.5966478714858
2.2,150.667000022518,66.3423442259294
2.201,150.423747694212,66.0879418908824
2.202,150.180299505078,65.8334406526458
2.203,149.936655844041,65.5788402970855
2.204,149.692817095003,65.3241406096341
2.205,149.448783636899,65.0693413752907
2.206,149.204555843752,64.8144423786245
2.207,148.960134084726,64.559443403774
2.208,148.715518724183,64.3043442344497
2.209,148.470710121732,64.049144653935
2.21,148.225708632285,63.7938444450874
2.211,147.980514606105,63.5384433903405
2.212,147.735128388859,63.2829412717061
2.213,147.489550321669,63.0273378707732
2.214,147.243780741158,62.7716329687129
2.215,146.997819979502,62.5158263462779
2.216,146.751668364478,62.2599177838048
2.217,146.505326219511,62.0039070612159
2.218,146.258793863718,61.7477939580204
2.219,146.012071611961,61.4915782533169
2.22,145.765159774888,61.2352597257953
2.221,145.518058658978,60.9788381537373
2.222,145.270768566588,60.72231331502
2.223,145.023289795995,60.4656849871171
2.224,144.775622641442,60.2089529471006
2.225,144.527767393179,59.952116971643
2.226,144.279724337506,59.6951768370201
2.227,144.031493756812,59.4381323191117
2.228,143.783075929625,59.1809831934055
2.229,143.534471130641,58.9237292349971
2.23,143.285679630774,58.6663702185948
2.231,143.036701697191,58.4089059185195
2.232,142.787537593355,58.1513361087087
2.233,142.538187579058,57.893660562718
2.234,142.288651910466,57.6358790537238
2.235,142.038930840152,57.3779913545257
2.236,141.789024617138,57.1199972375495
2.237,141.538933486927,56.8618964748482
2.238,141.288657691545,56.6036888381069
2.239,141.038197469574,56.3453740986435
2.24,140.787553056186,56.0869520274121
2.241,140.536724683185,55.8284223950064
2.242,140.285712579035,55.5697849716613
2.243,140.034516968897,55.3110395272563
2.244,139.783138074667,55.0521858313191
2.245,139.531576115003,54.7932236530268
2.246,139.279831305364,54.5341527612106
2.247,139.02790385804,54.2749729243582
2.248,138.775793982186,54.0156839106166
2.249,138.523501883853,53.7562854877955
2.25,138.271027766024,53.4967774233709
2.251,138.018371828639,53.2371594844875
2.252,137.765534268633,52.977431437963
2.253,137.512515279962,52.7175930502903
2.254,137.259315053636,52.457644087642
2.255,137.005933777749,52.1975843158733
2.256,136.75237163751,51.9374135005258
2.257,136.498628815269,51.6771314068306
2.258,136.244705490552,51.4167377997122
2.259,135.990601840085,51.1562324437927
2.26,135.736318037826,50.8956151033953
2.261,135.481854254992,50.6348855425467
2.262,135.227210660086,50.3740435249835
2.263,134.97238741893,50.1130888141541
2.264,134.717384694685,49.8520211732235
2.265,134.462202647888,49.5908403650774
2.266,134.206841436468,49.3295461523261
2.267,133.951301215782,49.0681382973083
2.268,133.695582138638,48.8066165620966
2.269,133.43968435532,48.5449807085
2.27,133.183608013619,48.2832304980697
2.271,132.927353258853,48.0213656921029
2.272,132.670920233897,47.7593860516473
2.273,132.414309079205,47.497291337506
2.274,132.157519932838,47.2350813102414
2.275,131.90055293049,46.9727557301803
2.276,131.643408205508,46.7103143574195
2.277,131.386085888921,46.4477569518284
2.278,131.128586109463,46.1850832730563
2.279,130.870908993596,45.9222930805357
2.28,130.613054665536,45.6593861334881
2.281,130.355023247275,45.3963621909292
2.282,130.096814858607,45.1332210116723
2.283,129.838429617147,44.8699623543369
2.284,129.57986763836,44.6065859773504
2.285,129.321129035579,44.3430916389558
2.286,129.06221392003,44.0794790972162
2.287,128.803122400858,43.8157481100206
2.288,128.543854585141,43.551898435089
2.289,128.284410577921,43.2879298299791
2.29,128.024790482223,43.0238420520902
2.291,127.764994399074,42.7596348586711
2.292,127.505022427532,42.4953080068247
2.293,127.244874664701,42.2308612535141
2.294,126.984551205755,41.9662943555687
2.295,126.724052143961,41.7016070696906
2.296,126.463377570698,41.43679915246
2.297,126.202527575481,41.1718703603431
2.298,125.941502245979,40.9068204496953
2.299,125.680301668037,40.6416491767716
2.3,125.418925925699,40.37635629773
2.301,125.157375101225,40.1109415686395
2.302,124.895649275116,39.8454047454862
2.303,124.63374852613,39.5797455841806
2.304,124.371672931306,39.3139638405633
2.305,124.109422565981,39.0480592704137
2.306,123.846997503814,38.7820316294546
2.307,123.584397816803,38.5158806733618
2.308,123.321623575306,38.2496061577694
2.309,123.058674848061,37.9832078382774
2.31,122.795551702207,37.7166854704601
2.311,122.5322542033,37.4500388098717
2.312,122.268782415336,37.1832676120551
2.313,122.005136400773,36.91637163255
2.314,121.741316220541,36.6493506268977
2.315,121.477321934072,36.3822043506527
2.316,121.213153599315,36.1149325593878
2.317,120.948811272751,35.8475350087031
2.318,120.684295009421,35.5800114542336
2.319,120.419604862938,35.3123616516579
2.32,120.154740885508,35.0445853567053
2.321,119.88970312795,34.7766823251663
2.322,119.624491639716,34.5086523128974
2.323,119.359106468905,34.2404950758335
2.324,119.093547662288,33.9722103699938
2.325,118.827815265322,33.7037979514913
2.326,118.561909322171,33.4352575765421
2.327,118.295829875725,33.1665890014733
2.328,118.029576967617,32.8977919827322
2.329,117.763150638244,32.6288662768963
2.33,117.496550926781,32.3598116406809
2.331,117.229777871206,32.0906278309495
2.332,116.962831508314,31.8213146047232
2.333,116.695711873735,31.5518717191889
2.334,116.428419001955,31.2822989317101
2.335,116.160952926335,31.0125959998364
2.336,115.893313679127,30.7427626813122
2.337,115.625501291491,30.4727987340886
2.338,115.357515793518,30.2027039163303
2.339,115.089357214246,29.9324779864291
2.34,114.821025581676,29.6621207030112
2.341,114.552520922796,29.3916318249494
2.342,114.283843263592,29.1210111113723
2.343,114.014992629072,28.8502583216751
2.344,113.745969043284,28.5793732155304
2.345,113.47677252933,28.3083555528994
2.346,113.207403109388,28.0372050940402
2.347,112.937860804729,27.7659215995225
2.348,112.668145635737,27.4945048302354
2.349,112.398257621924,27.2229545474002
2.35,112.128196781952,26.951270512581
2.351,111.857963133646,26.6794524876963
2.352,111.587556694021,26.4075002350301
2.353,111.31697747929,26.1354135172443
2.354,111.046225504891,25.8631920973886
2.355,110.775300785501,25.5908357389145
2.356,110.504203335053,25.3183442056856
2.357,110.232933166759,25.0457172619903
2.358,109.961490293126,24.7729546725535
2.359,109.689874725972,24.5000562025494
2.36,109.418086476451,24.2270216176129
2.361,109.146125555064,23.9538506838536
2.362,108.873991971681,23.6805431678666
2.363,108.601685735562,23.4070988367464
2.364,108.32920685537,23.1335174580991
2.365,108.056555339196,22.859798800056
2.366,107.783731194572,22.5859426312858
2.367,107.510734428492,22.3119487210081
2.368,107.237565047432,22.0378168390074
2.369,106.964223057368,21.7635467556452
2.37,106.690708463791,21.4891382418742
2.371,106.417021271734,21.2145910692525
2.372,106.143161485782,20.939905009956
2.373,105.869129110098,20.6650798367935
2.374,105.594924148438,20.3901153232203
2.375,105.320546604171,20.1150112433521
2.376,105.045996480297,19.8397673719792
2.377,104.771273779471,19.564383484582
2.378,104.496378504016,19.2888593573435
2.379,104.221310655943,19.0131947671656
2.38,103.946070236978,18.7373894916832
2.381,103.670657248569,18.461443309279
2.382,103.395071691917,18.1853559990988
2.383,103.119313567988,17.9091273410662
2.384,102.843382877536,17.632757115898
2.385,102.567279621121,17.3562451051204
2.386,102.291003799131,17.0795910910828
2.387,102.014555411798,16.8027948569747
2.388,101.737934459222,16.525856186841
2.389,101.461140941387,16.2487748655983
2.39,101.184174858185,15.9715506790506
2.391,100.907036209433,15.6941834139048
2.392,100.629724994892,15.4166728577882
2.393,100.352241214294,15.1390187992644
2.394,100.074584867352,14.8612210278488
2.395,99.7967559537907,14.5832793340271
2.396,99.5187544733585,14.3051935092707
2.397,99.2405804258532,14.0269633460537
2.398,98.9622338111408,13.7485886378712
2.399,98.6837146291761,13.4700691792545
2.4,98.4050228800233,13.1914047657899
2.401,98.1261585638781,12.9125951941359
2.402,97.8471216810864,12.6336402620401
2.403,97.5679122321672,12.3545397683573
2.404,97.2885302178333,12.0752935130677
2.405,97.0089756390115,11.795901297294
2.406,96.729248496865,11.5163629233206
2.407,96.4493487928139,11.2366781946106
2.408,96.1692765285573,10.9568469158249
2.409,95.889031706094,10.6768688928405
2.41,95.6086143277453,10.3967439327693
2.411,95.3280243961753,10.1164718439765
2.412,95.0472619144138,9.83605243609958
2.413,94.7663268858777,9.55548552006749
2.414,94.4852193143931,9.27477090811997
2.415,94.2039392042166,8.99390841382545
2.416,93.9224865600595,8.71289785210291
2.417,93.6408613871075,8.43173903923909
2.418,93.359063691045,8.15043179290923
2.419,93.0770934780766,7.86897593219718
2.42,92.7949507549502,7.58737127761444
2.421,92.5126355289785,7.30561765112058
2.422,92.2301478080643,7.02371487614444
2.423,91.9474876007194,6.74166277760182
2.424,91.6646549160917,6.4594611819193
2.425,91.3816497639856,6.17710991705249
2.426,91.0984721548859,5.89460881250749
2.427,90.8151220999811,5.61195769936146
2.428,90.5315996111869,5.32915641028429
2.429,90.2479047011692,5.04620477955888
2.43,89.9640373833687,4.76310264310341
2.431,89.6799976720223,4.47984983849052
2.432,89.3957855821897,4.1964462049721
2.433,89.1114011297756,3.91289158349813
