"Freq [GHz]","ang_deg(S(1,1)) [deg]","ang_deg(S(2,1)) [deg]","ang_deg(S(3,1)) [deg]","ang_deg(S(4,1)) [deg]"
1.954,106.685105884097,-73.5358870676889,-146.687144640864,-123.453085436976
1.955,106.606639236713,-73.5643551616669,-146.786193547312,-123.558548726361
1.956,106.528147551809,-73.5929924254412,-146.885302570495,-123.664125881737
1.957,106.449631284964,-73.6217995425761,-146.98447158995,-123.769816909813
1.958,106.371090895701,-73.650777193107,-147.083700483585,-123.875621816041
1.959,106.292526847502,-73.6799260534819,-147.182989127684,-123.981540604606
1.96,106.21393960783,-73.7092467965021,-147.282337396896,-124.08757327842
1.961,106.135329648148,-73.7387400912635,-147.381745164238,-124.193719839122
1.962,106.056697443936,-73.7684066030975,-147.481212301088,-124.299980287066
1.963,105.978043474717,-73.7982469935128,-147.580738677185,-124.406354621316
1.964,105.899368224068,-73.8282619201361,-147.680324160623,-124.512842839645
1.965,105.820672179645,-73.8584520366534,-147.779968617851,-124.619444938524
1.966,105.741955833202,-73.8888179927517,-147.879671913671,-124.726160913118
1.967,105.663219680606,-73.9193604340599,-147.979433911231,-124.832990757283
1.968,105.584464221864,-73.9500800020908,-148.079254472026,-124.939934463554
1.969,105.505689961136,-73.9809773341823,-148.179133455896,-125.046992023148
1.97,105.426897406758,-74.0120530634392,-148.279070721022,-125.154163425951
1.971,105.34808707126,-74.0433078186755,-148.379066123924,-125.261448660514
1.972,105.269259471387,-74.0747422243551,-148.479119519458,-125.368847714052
1.973,105.190415128117,-74.1063569005352,-148.579230760816,-125.476360572431
1.974,105.111554566683,-74.1381524628076,-148.679399699522,-125.58398722017
1.975,105.03267831659,-74.1701295222414,-148.779626185433,-125.691727640428
1.976,104.953786911637,-74.2022886853254,-148.879910066732,-125.799581815005
1.977,104.874880889934,-74.234630553911,-148.980251189932,-125.907549724333
1.978,104.795960793926,-74.2671557251547,-149.080649399869,-126.015631347471
1.979,104.717027170408,-74.2998647914611,-149.181104539706,-126.123826662099
1.98,104.63808057055,-74.3327583404271,-149.281616450926,-126.232135644514
1.981,104.55912154991,-74.3658369547838,-149.382184973335,-126.340558269625
1.982,104.480150668462,-74.3991012123416,-149.482809945056,-126.449094510944
1.983,104.401168490609,-74.4325516859334,-149.583491202534,-126.557744340585
1.984,104.322175585207,-74.4661889433591,-149.684228580529,-126.666507729255
1.985,104.243172525584,-74.5000135473297,-149.785021912119,-126.775384646253
1.986,104.164159889559,-74.5340260554124,-149.885871028696,-126.884375059459
1.987,104.085138259463,-74.5682270199753,-149.986775759967,-126.993478935334
1.988,104.00610822216,-74.6026169881329,-150.087735933954,-127.10269623891
1.989,103.927070369065,-74.6371965016911,-150.18875137699,-127.212026933791
1.99,103.848025296164,-74.6719660970942,-150.289821913722,-127.321470982141
1.991,103.768973604039,-74.7069263053699,-150.390947367109,-127.431028344681
1.992,103.68991589788,-74.7420776520766,-150.492127558423,-127.540698980689
1.993,103.610852787514,-74.77742065725,-150.593362307244,-127.650482847986
1.994,103.531784887418,-74.8129558353504,-150.694651431467,-127.760379902937
1.995,103.452712816745,-74.8486836952102,-150.795994747295,-127.870390100447
1.996,103.37363719934,-74.8846047399821,-150.897392069246,-127.980513393948
1.997,103.294558663765,-74.9207194670872,-150.998843210146,-128.090749735404
1.998,103.215477843312,-74.9570283681639,-151.100347981135,-128.2010990753
1.999,103.136395376034,-74.993531929017,-151.201906191663,-128.311561362636
2,103.057311904755,-75.0302306295673,-151.303517649494,-128.422136544929
2.001,102.9782280771,-75.0671249438019,-151.405182160705,-128.532824568199
2.002,102.899144545508,-75.1042153397239,-151.506899529685,-128.643625376971
2.003,102.820061967257,-75.1415022793043,-151.60866955914,-128.754538914268
2.004,102.740981004484,-75.1789862184324,-151.710492050088,-128.865565121606
2.005,102.661902324205,-75.2166676068683,-151.812366801865,-128.976703938989
2.006,102.582826598337,-75.2545468881951,-151.914293612127,-129.087955304904
2.007,102.503754503717,-75.2926244997713,-152.016272276843,-129.199319156318
2.008,102.424686722128,-75.3309008726845,-152.118302590306,-129.310795428673
2.009,102.345623940312,-75.3693764317052,-152.220384345129,-129.422384055878
2.01,102.266566849997,-75.4080515952413,-152.322517332247,-129.534084970311
2.011,102.18751614792,-75.4469267752922,-152.424701340921,-129.645898102807
2.012,102.108472535841,-75.4860023774051,-152.526936158736,-129.757823382659
2.013,102.02943672057,-75.5252788006308,-152.629221571608,-129.869860737612
2.014,101.950409413988,-75.5647564374795,-152.73155736378,-129.982010093857
2.015,101.871391333066,-75.6044356738792,-152.833943317828,-130.094271376029
2.016,101.792383199887,-75.6443168891323,-152.936379214663,-130.206644507201
2.017,101.713385741672,-75.6844004558742,-153.038864833533,-130.319129408881
2.018,101.634399690795,-75.7246867400326,-153.141399952022,-130.431726001006
2.019,101.555425784811,-75.7651761007863,-153.24398434606,-130.544434201941
2.02,101.476464766471,-75.8058688905261,-153.346617789917,-130.657253928469
2.021,101.397517383754,-75.8467654548148,-153.449300056213,-130.770185095795
2.022,101.318584389877,-75.8878661323493,-153.552030915915,-130.883227617534
2.023,101.239666543329,-75.9291712549221,-153.654810138347,-130.996381405712
2.024,101.160764607883,-75.9706811473843,-153.757637491185,-131.109646370761
2.025,101.081879352627,-76.0123961276089,-153.860512740466,-131.223022421515
2.026,101.003011551981,-76.0543165064548,-153.963435650589,-131.336509465204
2.027,100.92416198572,-76.096442587732,-154.066405984321,-131.450107407453
2.028,100.845331439,-76.1387746681662,-154.169423502796,-131.563816152277
2.029,100.766520702378,-76.1813130373655,-154.272487965524,-131.677635602078
2.03,100.687730571837,-76.2240579777875,-154.375599130391,-131.791565657641
2.031,100.608961848806,-76.2670097647063,-154.478756753663,-131.905606218128
2.032,100.530215340187,-76.3101686661811,-154.581960589994,-132.019757181079
2.033,100.451491858375,-76.3535349430252,-154.685210392426,-132.134018442405
2.034,100.372792221284,-76.3971088487758,-154.788505912396,-132.248389896386
2.035,100.294117252371,-76.4408906296647,-154.891846899738,-132.362871435666
2.036,100.215467780655,-76.4848805245895,-154.99523310269,-132.477462951253
2.037,100.136844640748,-76.5290787650853,-155.098664267897,-132.592164332511
2.038,100.058248672873,-76.5734855752986,-155.202140140417,-132.706975467162
2.039,99.9796807228929,-76.6181011719594,-155.305660463726,-132.821896241277
2.04,99.9011416423308,-76.6629257643571,-155.409224979721,-132.936926539278
2.041,99.8226322883979,-76.7079595543151,-155.512833428728,-133.052066243932
2.042,99.7441535240162,-76.7532027361666,-155.616485549506,-133.16731523635
2.043,99.6657062178445,-76.7986554967319,-155.720181079252,-133.282673395981
2.044,99.587291244303,-76.8443180152958,-155.823919753607,-133.398140600612
2.045,99.5089094835987,-76.8901904635862,-155.927701306663,-133.513716726365
2.046,99.4305618217509,-76.9362730057535,-156.031525470967,-133.629401647691
2.047,99.3522491506173,-76.9825657983505,-156.135391977527,-133.745195237372
2.048,99.273972367919,-77.0290689903138,-156.23930055582,-133.861097366515
2.049,99.1957323772672,-77.0757827229451,-156.343250933794,-133.977107904549
2.05,99.1175300881899,-77.1227071298946,-156.447242837882,-134.093226719226
2.051,99.0393664161574,-77.169842337144,-156.551275992999,-134.209453676616
2.052,98.9612422826101,-77.2171884629913,-156.655350122557,-134.325788641103
2.053,98.8831586149846,-77.2647456180356,-156.759464948465,-134.442231475387
2.054,98.8051163467416,-77.3125139051642,-156.863620191141,-134.558782040477
2.055,98.7271164173935,-77.3604934195385,-156.967815569515,-134.675440195693
2.056,98.6491597725312,-77.4086842485831,-157.072050801041,-134.792205798662
2.057,98.5712473638533,-77.4570864719737,-157.176325601698,-134.909078705314
2.058,98.4933801491933,-77.5057001616274,-157.280639686001,-135.026058769884
2.059,98.4155590925492,-77.554525381693,-157.38499276701,-135.143145844907
2.06,98.3377851641114,-77.6035621885428,-157.489384556334,-135.260339781217
2.061,98.2600593402921,-77.6528106307648,-157.59381476414,-135.377640427945
2.062,98.1823826037553,-77.7022707491562,-157.698283099162,-135.495047632518
2.063,98.1047559434455,-77.7519425767174,-157.802789268709,-135.612561240657
2.064,98.0271803546188,-77.8018261386476,-157.90733297867,-135.730181096376
2.065,97.9496568388723,-77.8519214523403,-158.011913933526,-135.847907041978
2.066,97.8721864041755,-77.902228527381,-158.116531836358,-135.965738918057
2.067,97.794770064901,-77.9527473655442,-158.221186388852,-136.083676563495
2.068,97.7174088418557,-78.0034779607934,-158.325877291311,-136.201719815458
2.069,97.6401037623133,-78.0544202992795,-158.430604242665,-136.319868509402
2.07,97.5628558600452,-78.1055743593429,-158.535366940474,-136.438122479064
2.071,97.4856661753541,-78.1569401115139,-158.640165080943,-136.556481556466
2.072,97.4085357551061,-78.2085175185161,-158.744998358929,-136.674945571911
2.073,97.3314656527645,-78.2603065352693,-158.849866467948,-136.793514353984
2.074,97.2544569284228,-78.3123071088943,-158.954769100188,-136.912187729552
2.075,97.1775106488397,-78.3645191787182,-159.059705946518,-137.03096552376
2.076,97.1006278874723,-78.4169426762802,-159.164676696494,-137.149847560032
2.077,97.0238097245123,-78.4695775253395,-159.269681038374,-137.268833660073
2.078,96.9470572469206,-78.5224236418831,-159.374718659123,-137.387923643865
2.079,96.8703715484633,-78.5754809341344,-159.479789244426,-137.507117329665
2.08,96.7937537297484,-78.6287493025643,-159.584892478698,-137.626414534012
2.081,96.7172048982616,-78.682228639901,-159.690028045093,-137.745815071719
2.082,96.6407261684045,-78.7359188311427,-159.795195625516,-137.865318755876
2.083,96.5643186615321,-78.7898197535696,-159.900394900631,-137.984925397851
2.084,96.4879835059907,-78.8439312767582,-160.005625549874,-138.104634807288
2.085,96.4117218371572,-78.898253262596,-160.110887251462,-138.22444679211
2.086,96.3355347974781,-78.9527855652965,-160.216179682407,-138.344361158514
2.087,96.2594235365093,-79.0075280314163,-160.321502518522,-138.464377710975
2.088,96.1833892109575,-79.0624804998717,-160.426855434437,-138.584496252248
2.089,96.1074329847195,-79.1176428019581,-160.532238103606,-138.704716583363
2.09,96.0315560289257,-79.1730147613682,-160.637650198322,-138.825038503631
2.091,95.9557595219809,-79.2285961942128,-160.743091389727,-138.945461810641
2.092,95.8800446496077,-79.2843869090416,-160.848561347822,-139.065986300262
2.093,95.8044126048903,-79.3403867068651,-160.954059741482,-139.186611766645
2.094,95.7288645883181,-79.3965953811775,-161.059586238465,-139.30733800222
2.095,95.6534018078307,-79.4530127179806,-161.165140505425,-139.428164797702
2.096,95.5780254788632,-79.5096384958083,-161.270722207923,-139.549091942088
2.097,95.5027368243928,-79.5664724857521,-161.376331010443,-139.670119222662
2.098,95.4275370749856,-79.6235144514874,-161.481966576398,-139.79124642499
2.099,95.3524274688432,-79.6807641493014,-161.587628568149,-139.912473332929
2.1,95.2774092518527,-79.7382213281202,-161.693316647012,-140.033799728624
2.101,95.2024836776345,-79.7958857295391,-161.799030473274,-140.15522539251
2.102,95.1276520075928,-79.8537570878514,-161.904769706206,-140.276750103313
2.103,95.052915510966,-79.9118351300798,-162.010534004072,-140.398373638053
2.104,94.9782754648785,-79.9701195760077,-162.116323024146,-140.520095772047
2.105,94.9037331543926,-80.0286101382121,-162.222136422724,-140.641916278908
2.106,94.8292898725619,-80.0873065220963,-162.327973855136,-140.763834930548
2.107,94.7549469204855,-80.1462084259245,-162.433834975761,-140.885851497182
2.108,94.6807056073625,-80.2053155408565,-162.539719438039,-141.007965747328
2.109,94.6065672505483,-80.2646275509836,-162.645626894484,-141.13017744781
2.11,94.5325331756108,-80.3241441333655,-162.751556996701,-141.252486363759
2.111,94.4586047163887,-80.3838649580668,-162.857509395395,-141.37489225862
2.112,94.3847832150498,-80.4437896881963,-162.963483740388,-141.49739489415
2.113,94.3110700221506,-80.5039179799455,-163.069479680633,-141.61999403042
2.114,94.2374664966973,-80.5642494826279,-163.175496864227,-141.742689425825
2.115,94.1639740062071,-80.6247838387208,-163.281534938423,-141.865480837078
2.116,94.0905939267713,-80.6855206839053,-163.387593549649,-141.988368019217
2.117,94.017327643119,-80.7464596471092,-163.49367234352,-142.111350725612
2.118,93.9441765486816,-80.8076003505499,-163.599770964849,-142.23442870796
2.119,93.8711420456597,-80.8689424097775,-163.705889057669,-142.357601716295
2.12,93.7982255450899,-80.9304854337191,-163.81202626524,-142.480869498988
2.121,93.7254284669127,-80.9922290247246,-163.918182230069,-142.604231802754
2.122,93.6527522400428,-81.0541727786118,-164.024356593923,-142.72768837265
2.123,93.5801983024395,-81.116316284713,-164.130548997842,-142.851238952085
2.124,93.5077681011788,-81.1786591259225,-164.236759082158,-142.97488328282
2.125,93.4354630925269,-81.241200878744,-164.342986486506,-143.098621104972
2.126,93.3632847420145,-81.3039411133393,-164.449230849843,-143.22245215702
2.127,93.291234524513,-81.366879393578,-164.555491810461,-143.346376175808
2.128,93.219313924312,-81.4300152770866,-164.661769006,-143.47039289655
2.129,93.1475244351973,-81.4933483152994,-164.768062073471,-143.594502052833
2.13,93.0758675605316,-81.5568780535102,-164.874370649261,-143.718703376625
2.131,93.0043448133362,-81.6206040309227,-164.98069436916,-143.842996598272
2.132,92.9329577163737,-81.6845257807046,-165.087032868366,-143.967381446514
2.133,92.8617078022321,-81.7486428300394,-165.19338578151,-144.091857648479
2.134,92.7905966134121,-81.8129547001806,-165.299752742664,-144.216424929696
2.135,92.7196257024138,-81.8774609065056,-165.406133385364,-144.341083014094
2.136,92.6487966318259,-81.9421609585708,-165.512527342619,-144.465831624012
2.137,92.5781109744176,-82.0070543601667,-165.618934246933,-144.590670480202
2.138,92.5075703132298,-82.0721406093739,-165.725353730319,-144.715599301833
2.139,92.4371762416707,-82.1374191986195,-165.831785424314,-144.840617806501
2.14,92.3669303636108,-82.2028896147341,-165.938228959997,-144.965725710231
2.141,92.2968342934812,-82.2685513390093,-166.044683968004,-145.090922727482
2.142,92.2268896563731,-82.3344038472558,-166.151150078547,-145.216208571158
2.143,92.1570980881395,-82.4004466098616,-166.257626921426,-145.341582952606
2.144,92.0874612354979,-82.4666790918512,-166.36411412605,-145.467045581632
2.145,92.0179807561366,-82.533100752945,-166.470611321453,-145.592596166499
2.146,91.9486583188208,-82.5997110476193,-166.577118136309,-145.718234413936
2.147,91.8794956035029,-82.6665094251665,-166.683634198947,-145.843960029147
2.148,91.8104943014328,-82.7334953297559,-166.790159137374,-145.969772715814
2.149,91.7416561152725,-82.800668200495,-166.896692579287,-146.095672176106
2.15,91.6729827592105,-82.8680274714911,-167.00323415209,-146.221658110684
2.151,91.6044759590805,-82.9355725719132,-167.109783482914,-146.347730218711
2.152,91.5361374524803,-83.0033029260546,-167.216340198632,-146.473888197855
2.153,91.467968988895,-83.0712179533954,-167.322903925875,-146.600131744301
2.154,91.3999723298211,-83.1393170686661,-167.429474291052,-146.726460552752
2.155,91.3321492488931,-83.2075996819104,-167.536050920365,-146.852874316445
2.156,91.2645015320135,-83.2760651985497,-167.642633439829,-146.979372727149
2.157,91.1970309774839,-83.3447130194468,-167.749221475285,-147.105955475182
2.158,91.1297393961397,-83.4135425409706,-167.855814652422,-147.232622249411
2.159,91.0626286114869,-83.4825531550604,-167.962412596792,-147.359372737264
2.16,90.9957004598413,-83.5517442492917,-168.069014933826,-147.48620662474
2.161,90.9289567904709,-83.6211152069408,-168.175621288854,-147.613123596411
2.162,90.8623994657406,-83.6906654070507,-168.282231287124,-147.740123335437
2.163,90.79603036126,-83.7603942244968,-168.388844553815,-147.86720552357
2.164,90.7298513660335,-83.8303010300528,-168.495460714058,-147.994369841165
2.165,90.6638643826142,-83.9003851904572,-168.602079392953,-148.121615967186
2.166,90.5980713272595,-83.9706460684799,-168.708700215584,-148.248943579219
2.167,90.5324741300912,-84.0410830229882,-168.815322807044,-148.376352353478
2.168,90.4670747352575,-84.1116954090144,-168.921946792443,-148.503841964815
2.169,90.4018751010982,-84.1824825778221,-169.028571796934,-148.631412086729
2.17,90.3368772003142,-84.2534438769741,-169.135197445726,-148.759062391376
2.171,90.2720830201387,-84.3245786503989,-169.241823364103,-148.886792549576
2.172,90.2074945625131,-84.3958862384588,-169.348449177443,-149.014602230829
2.173,90.1431138442656,-84.4673659780171,-169.455074511235,-149.142491103316
2.174,90.0789428972931,-84.5390172025059,-169.561698991098,-149.270458833916
2.175,90.0149837687471,-84.6108392419935,-169.668322242796,-149.398505088215
2.176,89.9512385212236,-84.6828314232526,-169.774943892258,-149.526629530511
2.177,89.887709232955,-84.7549930698284,-169.881563565599,-149.654831823831
2.178,89.824397998008,-84.8273235021055,-169.98818088913,-149.783111629938
2.179,89.7613069264835,-84.8998220373772,-170.094795489385,-149.911468609343
2.18,89.6984381447215,-84.9724879899124,-170.201406993132,-150.039902421313
2.181,89.6357937955097,-85.0453206710244,-170.308015027395,-150.168412723887
2.182,89.5733760382958,-85.1183193891383,-170.414619219472,-150.296999173881
2.183,89.5111870494047,-85.1914834498596,-170.521219196949,-150.425661426905
2.184,89.4492290222591,-85.2648121560417,-170.627814587723,-150.554399137369
2.185,89.3875041676053,-85.3383048078541,-170.734405020018,-150.683211958499
2.186,89.3260147137429,-85.4119607028502,-170.840990122401,-150.812099542345
2.187,89.2647629067589,-85.485779136035,-170.947569523803,-150.941061539798
2.188,89.2037510107668,-85.5597593999335,-171.054142853537,-151.070097600594
2.189,89.1429813081501,-85.6339007846578,-171.160709741314,-151.199207373333
2.19,89.0824560998111,-85.7082025779745,-171.26726981726,-151.328390505488
2.191,89.022177705424,-85.7826640653729,-171.37382271194,-151.457646643419
2.192,88.9621484636928,-85.857284530132,-171.480368056369,-151.586975432384
2.193,88.9023707326156,-85.9320632533876,-171.586905482034,-151.716376516551
2.194,88.8428468897526,-86.0069995141996,-171.693434620909,-151.845849539015
2.195,88.7835793325006,-86.082092589619,-171.799955105478,-151.975394141805
2.196,88.7245704783717,-86.1573417547543,-171.906466568747,-152.105009965903
2.197,88.6658227652791,-86.2327462828387,-172.012968644266,-152.234696651252
2.198,88.6073386518268,-86.3083054452963,-172.119460966145,-152.364453836774
2.199,88.5491206176069,-86.3840185118078,-172.225943169073,-152.494281160381
2.2,88.4911711635013,-86.4598847503771,-172.332414888333,-152.624178258988
2.201,88.43349281199,-86.5359034273972,-172.438875759826,-152.754144768532
2.202,88.3760881074659,-86.6120738077153,-172.54532542008,-152.884180323978
2.203,88.3189596165552,-86.6883951546983,-172.651763506277,-153.014284559341
2.204,88.262109928445,-86.7648667302979,-172.758189656264,-153.144457107695
2.205,88.2055416552163,-86.8414877951156,-172.864603508572,-153.274697601191
2.206,88.1492574321847,-86.9182576084669,-172.971004702436,-153.405005671071
2.207,88.093259918248,-86.9951754284455,-173.077392877812,-153.53538094768
2.208,88.0375517962397,-87.0722405119881,-173.183767675392,-153.665823060486
2.209,87.9821357732905,-87.1494521149367,-173.290128736624,-153.796331638091
2.21,87.9270145811969,-87.2268094921031,-173.396475703729,-153.926906308252
2.211,87.8721909767972,-87.3043118973317,-173.502808219718,-154.057546697887
2.212,87.8176677423547,-87.3819585835616,-173.60912592841,-154.188252433102
2.213,87.7634476859497,-87.4597488028896,-173.715428474449,-154.3190231392
2.214,87.7095336418775,-87.537681806632,-173.821715503321,-154.449858440698
2.215,87.6559284710568,-87.6157568453864,-173.92798666137,-154.580757961344
2.216,87.6026350614445,-87.6939731690926,-174.034241595821,-154.711721324138
2.217,87.5496563284598,-87.772330027094,-174.140479954789,-154.842748151339
2.218,87.4969952154169,-87.8508266681976,-174.246701387301,-154.973838064492
2.219,87.444654693966,-87.929462340735,-174.352905543314,-155.104990684438
2.22,87.392637764544,-88.0082362926209,-174.459092073726,-155.236205631335
2.221,87.3409474568332,-88.0871477714136,-174.565260630401,-155.367482524676
2.222,87.2895868302312,-88.1661960243733,-174.67141086618,-155.498820983303
2.223,87.238558974328,-88.2453802985209,-174.7775424349,-155.630220625429
2.224,87.1878670093959,-88.3246998406955,-174.883654991409,-155.761681068653
2.225,87.1375140868862,-88.4041538976127,-174.989748191586,-155.893201929982
2.226,87.0875033899381,-88.4837417159214,-175.095821692354,-156.024782825845
2.227,87.0378381338982,-88.5634625422608,-175.201875151698,-156.156423372115
2.228,86.9885215668488,-88.643315623316,-175.307908228683,-156.288123184128
2.229,86.9395569701497,-88.7233002058748,-175.413920583468,-156.419881876701
2.23,86.8909476589887,-88.8034155368822,-175.519911877322,-156.551699064151
2.231,86.842696982945,-88.8836608634957,-175.625881772643,-156.683574360317
2.232,86.7948083265643,-88.9640354331393,-175.731829932973,-156.815507378578
2.233,86.7472851099445,-89.0445384935575,-175.837756023011,-156.947497731872
2.234,86.700130789335,-89.1251692928689,-175.943659708634,-157.079545032722
2.235,86.6533488577476,-89.2059270796188,-176.049540656908,-157.211648893249
2.236,86.6069428455806,-89.2868111028316,-176.15539853611,-157.343808925198
2.237,86.5609163212552,-89.3678206120626,-176.261233015736,-157.476024739959
2.238,86.5152728918665,-89.4489548574492,-176.367043766522,-157.608295948585
2.239,86.4700162038467,-89.5302130897621,-176.47283046046,-157.740622161816
2.24,86.4251499436423,-89.6115945604553,-176.578592770808,-157.873002990104
2.241,86.3806778384074,-89.6930985217154,-176.684330372112,-158.00543804363
2.242,86.336603656709,-89.7747242265116,-176.790042940217,-158.137926932326
2.243,86.2929312092485,-89.8564709286434,-176.895730152283,-158.270469265906
2.244,86.2496643495987,-89.9383378827897,-177.001391686801,-158.403064653878
2.245,86.2068069749553,-90.0203243445555,-177.107027223607,-158.535712705575
2.246,86.1643630269053,-90.1024295705192,-177.212636443898,-158.668413030179
2.247,86.1223364922115,-90.1846528182786,-177.318219030245,-158.801165236738
2.248,86.0807314036123,-90.2669933464979,-177.423774666609,-158.933968934198
2.249,86.0395518406414,-90.3494504149513,-177.529303038356,-159.066823731422
2.25,85.9988019304616,-90.4320232845691,-177.63480383227,-159.19972923722
2.251,85.9584858487191,-90.5147112174808,-177.740276736569,-159.332685060369
2.252,85.9186078204145,-90.5975134770596,-177.845721440917,-159.465690809642
2.253,85.8791721207934,-90.6804293279643,-177.95113763644,-159.598746093835
2.254,85.8401830762548,-90.7634580361828,-178.05652501574,-159.731850521788
2.255,85.8016450652814,-90.8465988690728,-178.161883272908,-159.865003702418
2.256,85.763562519387,-90.9298510954037,-178.267212103539,-159.998205244742
2.257,85.7259399240868,-91.0132139853969,-178.372511204742,-160.131454757907
2.258,85.6887818198873,-91.0966868107661,-178.477780275161,-160.264751851214
2.259,85.6520928032982,-91.1802688447563,-178.583019014981,-160.39809613415
2.26,85.6158775278666,-91.2639593621828,-178.688227125943,-160.531487216417
2.261,85.5801407052327,-91.3477576394694,-178.793404311363,-160.664924707957
2.262,85.5448871062091,-91.4316629546862,-178.898550276135,-160.798408218985
2.263,85.5101215618844,-91.5156745875864,-179.003664726755,-160.931937360018
2.264,85.4758489647494,-91.5997918196426,-179.108747371324,-161.065511741905
2.265,85.4420742698501,-91.6840139340827,-179.213797919567,-161.199130975859
2.266,85.4088024959633,-91.7683402159253,-179.318816082844,-161.332794673485
2.267,85.3760387268006,-91.852769952014,-179.423801574161,-161.466502446818
2.268,85.3437881122384,-91.9373024310515,-179.528754108186,-161.600253908349
2.269,85.3120558695735,-92.0219369436329,-179.633673401255,-161.734048671061
2.27,85.2808472848093,-92.1066727822785,-179.73855917139,-161.867886348463
2.271,85.2501677139679,-92.1915092414661,-179.843411138311,-162.001766554621
2.272,85.2200225844332,-92.2764456176622,-179.94822902344,-162.135688904196
2.273,85.1904173963233,-92.3614812093534,179.946987450076,-162.269653012476
2.274,85.1613577238938,-92.4466153170762,179.842238557362,-162.403658495414
2.275,85.1328492169721,-92.5318472434471,179.7375245718,-162.537704969664
2.276,85.1048976024249,-92.6171762931917,179.63284576502,-162.671792052615
2.277,85.0775086856575,-92.7026017731728,179.528202406884,-162.805919362433
2.278,85.0506883521482,-92.7881229924188,179.423594765481,-162.940086518096
2.279,85.0244425690162,-92.873739262151,179.319023107112,-163.074293139433
2.28,84.998777386626,-92.9594498958097,179.214487696281,-163.208538847167
2.281,84.9736989402283,-93.0452542090807,179.109988795683,-163.342823262951
2.282,84.9492134516365,-93.1311515199212,179.005526666197,-163.47714600941
2.283,84.9253272309446,-93.2171411485837,178.90110156687,-163.611506710187
2.284,84.9020466782817,-93.3032224176412,178.796713754913,-163.74590498998
2.285,84.8793782856074,-93.3893946520103,178.692363485686,-163.880340474587
2.286,84.8573286385497,-93.4756571789747,178.58805101269,-164.014812790955
2.287,84.8359044182836,-93.5620093282072,178.483776587558,-164.149321567218
2.288,84.815112403454,-93.6484504317923,178.379540460046,-164.283866432748
2.289,84.7949594721428,-93.7349798242471,178.27534287802,-164.418447018201
2.29,84.7754526038823,-93.8215968425416,178.17118408745,-164.553062955564
2.291,84.7565988817141,-93.9083008261199,178.067064332399,-164.687713878203
2.292,84.7384054942974,-93.9950911169189,177.962983855017,-164.822399420919
2.293,84.7208797380653,-94.0819670593877,177.858942895527,-164.957119219991
2.294,84.7040290194331,-94.1689280005057,177.754941692222,-165.091872913232
2.295,84.6878608570568,-94.2559732898007,177.65098048145,-165.226660140045
2.296,84.672382884146,-94.3431022793662,177.547059497613,-165.361480541472
2.297,84.6576028508307,-94.4303143238778,177.443178973153,-165.496333760254
2.298,84.6435286265844,-94.5176087806096,177.339339138546,-165.631219440886
2.299,84.6301682027045,-94.6049850094494,177.235540222293,-165.766137229675
2.3,84.6175296948513,-94.6924423729143,177.131782450915,-165.901086774801
2.301,84.6056213456484,-94.7799802361646,177.028066048941,-166.036067726377
2.302,84.5944515273437,-94.8675979670178,176.924391238905,-166.171079736512
2.303,84.5840287445359,-94.9552949359625,176.820758241335,-166.306122459374
2.304,84.5743616369647,-95.0430705161699,176.717167274748,-166.441195551257
2.305,84.565458982369,-95.1309240835078,176.613618555641,-166.576298670647
2.306,84.5573296994137,-95.2188550165508,176.510112298488,-166.71143147829
2.307,84.5499828506876,-95.3068626965922,176.406648715727,-166.846593637263
2.308,84.543427645773,-95.3949465076546,176.30322801776,-166.981784813049
2.309,84.5376734443905,-95.4831058365,176.199850412942,-167.117004673607
2.31,84.5327297596209,-95.5713400726392,176.096516107576,-167.25225288945
2.311,84.5286062612031,-95.6596486083411,175.993225305909,-167.387529133722
2.312,84.5253127789158,-95.7480308386412,175.889978210122,-167.522833082279
2.313,84.5228593060402,-95.8364861613497,175.786775020327,-167.658164413771
2.314,84.5212560029079,-95.9250139770588,175.683615934562,-167.793522809728
2.315,84.5205132005365,-96.0136136891499,175.580501148783,-167.928907954642
2.316,84.520641404354,-96.1022847038006,175.47743085686,-168.064319536063
2.317,84.5216512980166,-96.1910264299897,175.374405250572,-168.199757244682
2.318,84.5235537473194,-96.2798382795039,175.271424519601,-168.335220774435
2.319,84.5263598042065,-96.3687196669422,175.168488851529,-168.470709822593
2.32,84.5300807108778,-96.4576700097204,175.065598431832,-168.606224089862
2.321,84.5347279040007,-96.5466887280758,174.962753443873,-168.74176328049
2.322,84.5403130190262,-96.6357752450703,174.859954068905,-168.87732710237
2.323,84.5468478946127,-96.724928986594,174.757200486057,-169.012915267146
2.324,84.5543445771612,-96.8141493813675,174.654492872338,-169.148527490331
2.325,84.5628153254646,-96.9034358609447,174.551831402628,-169.284163491418
2.326,84.5722726154736,-96.9927878597139,174.449216249678,-169.419822994001
2.327,84.5827291451837,-97.0822048148999,174.346647584103,-169.555505725897
2.328,84.5941978396452,-97.1716861665645,174.244125574381,-169.691211419274
2.329,84.6066918561003,-97.261231357607,174.141650386848,-169.826939810778
2.33,84.6202245892507,-97.3508398337644,174.039222185696,-169.962690641674
2.331,84.6348096766593,-97.440511043611,173.936841132969,-170.098463657977
2.332,84.6504610042895,-97.5302444385575,173.834507388564,-170.234258610605
2.333,84.6671927121857,-97.6200394728499,173.73222111022,-170.37007525552
2.334,84.6850192002995,-97.7098956035678,173.629982453525,-170.505913353884
