frequency,e',e''
4788800000,5.8589,3.9637
4798400000,5.836,3.9555
4808000000,5.8283,3.9411
4817600000,5.832,3.9507
4827200000,5.8308,3.9485
4836800000,5.8279,3.9489
4846400000,5.8262,3.9391
4856000000,5.8226,3.9239
4865600000,5.8147,3.9141
4875200000,5.8015,3.9038
4884800000,5.7722,3.8914
4894400000,5.7671,3.8834
4904000000,5.7738,3.8949
4913600000,5.7556,3.892
4923200000,5.765,3.8955
4932800000,5.7661,3.8928
4942400000,5.7663,3.8924
4952000000,5.7648,3.8845
4961600000,5.7615,3.8849
4971200000,5.736,3.8759
4980800000,5.7326,3.8774
4990400000,5.7516,3.8795
5000000000,5.756,3.8822
