"Freq [GHz]","dB(S(1,1)) []","dB(S(2,1)) []"
1.185,-14.5780630445056,-0.433059308530106
1.186,-14.5735420457703,-0.433401985842823
1.187,-14.5690402336244,-0.43374380162957
1.188,-14.5645576106414,-0.434084756081369
1.189,-14.5600941793247,-0.434424849395618
1.19,-14.555649942107,-0.434764081776109
1.191,-14.5512249013498,-0.435102453433019
1.192,-14.5468190593433,-0.435439964582891
1.193,-14.5424324183055,-0.43577661544863
1.194,-14.5380649803824,-0.436112406259504
1.195,-14.5337167476469,-0.436447337251122
1.196,-14.529387722099,-0.436781408665436
1.197,-14.525077905665,-0.437114620750729
1.198,-14.5207873001973,-0.437446973761609
1.199,-14.5165159074739,-0.437778467959003
1.2,-14.5122637291979,-0.438109103610132
1.201,-14.5080307669975,-0.438438880988539
1.202,-14.5038170224251,-0.438767800374034
1.203,-14.4996224969571,-0.439095862052732
1.204,-14.4954471919939,-0.439423066317008
1.205,-14.4912911088588,-0.43974941346551
1.206,-14.4871542487981,-0.440074903803139
1.207,-14.4830366129807,-0.440399537641051
1.208,-14.4789382024974,-0.440723315296647
1.209,-14.4748590183609,-0.441046237093553
1.21,-14.4707990615053,-0.441368303361624
1.211,-14.4667583327856,-0.441689514436935
1.212,-14.4627368329774,-0.442009870661757
1.213,-14.4587345627767,-0.442329372384575
1.214,-14.4547515227993,-0.442648019960058
1.215,-14.4507877135805,-0.442965813749049
1.216,-14.4468431355748,-0.443282754118578
1.217,-14.4429177891557,-0.443598841441829
1.218,-14.4390116746149,-0.443914076098158
1.219,-14.4351247921624,-0.444228458473047
1.22,-14.431257141926,-0.444541988958129
1.221,-14.4274087239507,-0.444854667951168
1.222,-14.4235795381988,-0.445166495856043
1.223,-14.4197695845494,-0.445477473082744
1.224,-14.4159788627978,-0.44578760004738
1.225,-14.4122073726555,-0.446096877172127
1.226,-14.4084551137499,-0.446405304885268
1.227,-14.4047220856235,-0.446712883621156
1.228,-14.4010082877341,-0.447019613820213
1.229,-14.3973137194545,-0.447325495928906
1.23,-14.3936383800714,-0.447630530399771
1.231,-14.3899822687863,-0.447934717691372
1.232,-14.386345384714,-0.448238058268303
1.233,-14.3827277268831,-0.448540552601187
1.234,-14.3791292942354,-0.448842201166648
1.235,-14.3755500856256,-0.449143004447327
1.236,-14.371990099821,-0.449442962931843
1.237,-14.3684493355013,-0.449742077114815
1.238,-14.364927791258,-0.45004034749682
1.239,-14.3614254655947,-0.450337774584418
1.24,-14.3579423569261,-0.450634358890115
1.241,-14.3544784635783,-0.450930100932362
1.242,-14.3510337837881,-0.45122500123555
1.243,-14.3476083157031,-0.45151906033
1.244,-14.3442020573811,-0.451812278751951
1.245,-14.3408150067899,-0.452104657043543
1.246,-14.3374471618073,-0.452396195752818
1.247,-14.3340985202205,-0.452686895433718
1.248,-14.3307690797258,-0.45297675664604
1.249,-14.3274588379288,-0.45326577995548
1.25,-14.3241677923435,-0.45355396593357
1.251,-14.3208959403929,-0.453841315157702
1.252,-14.3176432794076,-0.454127828211114
1.253,-14.3144098066266,-0.454413505682855
1.254,-14.3111955191966,-0.454698348167821
1.255,-14.3080004141718,-0.454982356266689
1.256,-14.3048244885135,-0.455265530585966
1.257,-14.3016677390902,-0.455547871737921
1.258,-14.2985301626771,-0.455829380340629
1.259,-14.2954117559562,-0.456110057017913
1.26,-14.2923125155156,-0.456389902399371
1.261,-14.2892324378496,-0.456668917120342
1.262,-14.2861715193585,-0.456947101821922
1.263,-14.2831297563482,-0.457224457150907
1.264,-14.28010714503,-0.457500983759838
1.265,-14.2771036815207,-0.457776682306952
1.266,-14.2741193618421,-0.458051553456195
1.267,-14.2711541819208,-0.458325597877189
1.268,-14.2682081375881,-0.458598816245242
1.269,-14.2652812245798,-0.458871209241331
1.27,-14.262373438536,-0.459142777552079
1.271,-14.2594847750009,-0.459413521869773
1.272,-14.2566152294226,-0.459683442892317
1.273,-14.2537647971529,-0.459952541323262
1.274,-14.2509334734472,-0.460220817871751
1.275,-14.2481212534643,-0.460488273252551
1.276,-14.2453281322662,-0.460754908186003
1.277,-14.242554104818,-0.461020723398056
1.278,-14.2397991659875,-0.461285719620213
1.279,-14.2370633105453,-0.461549897589544
1.28,-14.2343465331648,-0.461813258048664
1.281,-14.2316488284215,-0.462075801745742
1.282,-14.2289701907932,-0.46233752943446
1.283,-14.2263106146599,-0.462598441874031
1.284,-14.2236700943037,-0.462858539829168
1.285,-14.2210486239082,-0.463117824070082
1.286,-14.2184461975589,-0.463376295372468
1.287,-14.2158628092428,-0.463633954517505
1.288,-14.2132984528484,-0.46389080229182
1.289,-14.2107531221655,-0.464146839487501
1.29,-14.2082268108848,-0.464402066902079
1.291,-14.2057195125985,-0.464656485338516
1.292,-14.2032312207995,-0.464910095605181
1.293,-14.2007619288814,-0.465162898515861
1.294,-14.1983116301388,-0.465414894889741
1.295,-14.1958803177668,-0.465666085551384
1.296,-14.1934679848609,-0.465916471330725
1.297,-14.1910746244171,-0.466166053063079
1.298,-14.1887002293318,-0.466414831589086
1.299,-14.1863447924016,-0.466662807754743
1.3,-14.184008306323,-0.466909982411381
1.301,-14.181690763693,-0.467156356415619
1.302,-14.179392157008,-0.46740193062942
1.303,-14.1771124786649,-0.467646705920003
1.304,-14.1748517209599,-0.467890683159896
1.305,-14.1726098760894,-0.468133863226889
1.306,-14.170386936149,-0.468376247004023
1.307,-14.1681828931343,-0.468617835379596
1.308,-14.1659977389404,-0.468858629247136
1.309,-14.1638314653617,-0.469098629505405
1.31,-14.1616840640922,-0.469337837058358
1.311,-14.1595555267252,-0.469576252815161
1.312,-14.1574458447535,-0.46981387769017
1.313,-14.1553550095692,-0.47005071260292
1.314,-14.1532830124634,-0.470286758478096
1.315,-14.1512298446267,-0.470522016245544
1.316,-14.1491954971488,-0.470756486840262
1.317,-14.1471799610185,-0.470990171202358
1.318,-14.145183227124,-0.471223070277057
1.319,-14.1432052862523,-0.471455185014704
1.32,-14.1412461290897,-0.471686516370724
1.321,-14.1393057462214,-0.47191706530562
1.322,-14.137384128132,-0.47214683278498
1.323,-14.1354812652048,-0.472375819779416
1.324,-14.1335971477223,-0.472604027264617
