frequency, S11, S12, S13, S21, S22, S23, S31, S32, S33
2111933696,-24.64731465,-3.503674364,-3.503673518,-3.503673518,-49.09226068,-24.53141583,-3.503673518,-24.53141323,-49.09231243
2112933632,-24.67242246,-3.503492445,-3.503492445,-3.503493291,-49.14450504,-24.55712485,-3.503493291,-24.55712485,-49.14451075
2113933568,-24.69759524,-3.50331053,-3.50331053,-3.503311376,-49.19689622,-24.58288882,-3.50331053,-24.58289404,-49.19688027
2114933504,-24.72284567,-3.503127772,-3.503128618,-3.503129464,-49.24946267,-24.60873942,-3.503129464,-24.60873505,-49.24944023
2115933440,-24.74815471,-3.502948401,-3.502948401,-3.50295094,-49.30211871,-24.63464388,-3.502950094,-24.63463863,-49.30208197
2116933376,-24.77353329,-3.502767342,-3.502767342,-3.502768188,-49.35494592,-24.66061563,-3.502767342,-24.66061739,-49.35493555
2117933312,-24.79898266,-3.502587132,-3.50258544,-3.502587132,-49.40797357,-24.68665149,-3.502587132,-24.68665237,-49.4080146
2118933248,-24.82450589,-3.502406925,-3.502406925,-3.502406079,-49.46106781,-24.71276236,-3.502407771,-24.7127606,-49.4611071
2119933184,-24.85010337,-3.502226721,-3.502226721,-3.502227568,-49.5143467,-24.73894425,-3.502227568,-24.73894513,-49.51436975
2120933120,-24.87576924,-3.502049905,-3.502048213,-3.502049059,-49.5677475,-24.76519132,-3.502049059,-24.76519309,-49.56780177
2121933056,-24.90149755,-3.501870554,-3.501869708,-3.501870554,-49.6212906,-24.79150835,-3.501870554,-24.79150568,-49.62123204
2122932992,-24.92730394,-3.501692052,-3.501692052,-3.501692898,-49.67500016,-24.81789303,-3.501693744,-24.81789571,-49.67492791
2123932928,-24.95318974,-3.501515245,-3.501514399,-3.501515245,-49.72879932,-24.84436361,-3.501514399,-24.8443645,-49.72879663
2124932864,-24.97914364,-3.501337596,-3.501337596,-3.501337596,-49.78276437,-24.87089278,-3.501338441,-24.8708901,-49.78275626
2125932800,-25.00516052,-3.501159103,-3.501159949,-3.501161641,-49.83692908,-24.89748714,-3.501159949,-24.89748894,-49.83688624
2126932736,-25.03126531,-3.500983152,-3.500983152,-3.500983997,-49.89113992,-24.92416502,-3.500984843,-24.92416502,-49.89117069
2127932672,-25.05742472,-3.500808049,-3.500808895,-3.500808895,-49.94556652,-24.9508962,-3.500808895,-24.95090072,-49.94555758
2128932608,-25.08367563,-3.500632104,-3.50063295,-3.50063295,-50.00014375,-24.97772348,-3.50063295,-24.97772348,-50.00014652
2129932544,-25.10999288,-3.500456161,-3.500456161,-3.500457853,-50.05486274,-25.0046093,-3.500457853,-25.00461293,-50.05493571
2130932480,-25.13638601,-3.500281068,-3.500281068,-3.500281068,-50.10969694,-25.03157307,-3.500281068,-25.03157033,-50.1097193
2131932416,-25.16285821,-3.500106824,-3.50010767,-3.500106824,-50.16477586,-25.05861612,-3.500105978,-25.05861156,-50.16476673
2132932352,-25.18939975,-3.499934274,-3.499933428,-3.499932582,-50.2198617,-25.08571237,-3.499934274,-25.08571145,-50.21989278
2133932288,-25.21601842,-3.499760036,-3.499760036,-3.499760882,-50.27522069,-25.11289784,-3.499760036,-25.11289784,-50.27519654
2134932224,-25.2427165,-3.4995858,-3.4995858,-3.4995858,-50.3307057,-25.14016386,-3.4995858,-25.14016294,-50.33071213
2135932160,-25.26949631,-3.499414951,-3.499414105,-3.499414951,-50.3863365,-25.16750259,-3.499414951,-25.16750074,-50.38636452
2136932096,-25.29634896,-3.499242413,-3.499242413,-3.499243259,-50.44221134,-25.1949107,-3.499242413,-25.19490792,-50.44213549
2137932032,-25.32326922,-3.499070724,-3.499069879,-3.499069879,-50.49805726,-25.22238765,-3.499070724,-25.22238672,-50.49809213
2138931968,-25.35028189,-3.49890073,-3.498899884,-3.498899038,-50.55416934,-25.2499524,-3.49890073,-25.24995147,-50.5541803
2139931904,-25.37736301,-3.498729047,-3.498729047,-3.498730738,-50.61045847,-25.27758867,-3.498729892,-25.27758774,-50.61044525
2140931840,-25.40453752,-3.498559058,-3.498559058,-3.498559904,-50.66691923,-25.30531651,-3.498559058,-25.30531277,-50.66682023
2141931776,-25.43177754,-3.498388226,-3.49838738,-3.498389072,-50.72346506,-25.33310925,-3.498389072,-25.33310643,-50.72351335
2142931712,-25.45909577,-3.498219935,-3.498219935,-3.498219089,-50.78016508,-25.36097662,-3.498218243,-25.36097567,-50.7802398
2143931648,-25.48650313,-3.498049954,-3.4980508,-3.4980508,-50.83707346,-25.38893224,-3.498049954,-25.38892847,-50.83700508
2144931584,-25.51398295,-3.497880823,-3.497880823,-3.497882514,-50.89415715,-25.41695488,-3.497881668,-25.41695583,-50.89414355
2145931520,-25.54154519,-3.497714231,-3.497714231,-3.497713385,-50.95140591,-25.44505533,-3.497713385,-25.44505722,-50.95138387
2146931456,-25.56919418,-3.497545951,-3.497545951,-3.497545951,-51.0087733,-25.47325113,-3.497545951,-25.47325113,-51.00880006
2147931392,-25.59692657,-3.497379364,-3.497378519,-3.497379364,-51.0663779,-25.50152284,-3.497378519,-25.5015238,-51.06640481
2148931328,-25.62474092,-3.497213626,-3.497212781,-3.497212781,-51.12411673,-25.52987471,-3.497211935,-25.5298728,-51.12402393
2149931264,-25.65263479,-3.497043663,-3.497044509,-3.4970462,-51.18201042,-25.55830431,-3.497044509,-25.55830143,-51.18192563
2150931200,-25.68060765,-3.496877931,-3.496878777,-3.496877931,-51.24011213,-25.58681208,-3.496877085,-25.58681208,-51.24000574
2151931136,-25.70865995,-3.496714738,-3.496713893,-3.496713047,-51.29820244,-25.61540231,-3.496714738,-25.61539942,-51.29829294
2152931072,-25.73681559,-3.496549011,-3.496549011,-3.496548166,-51.35674061,-25.64409098,-3.496548166,-25.64408904,-51.35674773
2153931008,-25.76504877,-3.496383287,-3.496384133,-3.496384133,-51.41530022,-25.67285345,-3.496384133,-25.67284859,-51.4151792
2154930944,-25.79335403,-3.496220102,-3.496220102,-3.496221793,-51.47411507,-25.70168038,-3.496220102,-25.70168136,-51.47407503
2155930880,-25.82176624,-3.496056074,-3.496055229,-3.49605692,-51.53298948,-25.73062288,-3.496056074,-25.73062288,-51.53295806
2156930816,-25.85024854,-3.49589374,-3.49589374,-3.495894586,-51.59203752,-25.7596396,-3.495892895,-25.75963275,-51.59200024
2157930752,-25.87881913,-3.495729718,-3.495729718,-3.495728873,-51.65139309,-25.78872799,-3.495729718,-25.78872406,-51.65139472
2158930688,-25.90748648,-3.495566544,-3.495566544,-3.495567389,-51.71071109,-25.817917,-3.495567389,-25.81791602,-51.71073241
2159930624,-25.93622131,-3.495403372,-3.495404218,-3.495403372,-51.77038305,-25.84717368,-3.495405063,-25.8471717,-51.77042348
2160930560,-25.96506793,-3.495241894,-3.495243585,-3.495241894,-51.83030036,-25.87653602,-3.495243585,-25.87653602,-51.83027131
2161930496,-25.99399901,-3.495081264,-3.495081264,-3.495079574,-51.89034005,-25.90598582,-3.495080419,-25.90598682,-51.89032836
2162930432,-26.02301504,-3.494920637,-3.494920637,-3.494920637,-51.9503703,-25.93551863,-3.494921482,-25.93551564,-51.95031655
2163930368,-26.05212256,-3.494760012,-3.494760858,-3.494762548,-52.01079605,-25.9651419,-3.494761703,-25.96513691,-52.0107614
2164930304,-26.08131607,-3.49459939,-3.49459939,-3.494600235,-52.07132644,-25.99484718,-3.49459939,-25.99484518,-52.07128988
2165930240,-26.11058998,-3.494442997,-3.494442152,-3.494442997,-52.13206978,-26.02463593,-3.494442152,-26.02463292,-52.13198767
2166930176,-26.13996815,-3.49428238,-3.49428238,-3.494283225,-52.19295287,-26.05451974,-3.494283225,-26.05451974,-52.19301569
2167930112,-26.16944614,-3.494123456,-3.494124301,-3.494124301,-52.25404006,-26.08450829,-3.494124301,-26.08450425,-52.25401928
2168930048,-26.19900822,-3.493966225,-3.49396707,-3.493968761,-52.31541733,-26.11457284,-3.493967916,-26.11456878,-52.31534851
2169929984,-26.22866205,-3.493808152,-3.493808997,-3.493807306,-52.37684232,-26.14472907,-3.493807306,-26.144725,-52.37684845
2170929920,-26.25840614,-3.493650926,-3.493651771,-3.493652616,-52.43848731,-26.17498468,-3.493650926,-26.17498059,-52.43843703
2171929856,-26.28825032,-3.493493702,-3.493493702,-3.493494548,-52.50031144,-26.20533108,-3.493495393,-26.20532903,-52.50034782
2172929792,-26.31818798,-3.493338172,-3.493339017,-3.493337327,-52.56243267,-26.23576061,-3.493338172,-26.23575855,-52.56240766
2173929728,-26.34821969,-3.493181799,-3.493181799,-3.493181799,-52.62466366,-26.26629435,-3.493182644,-26.26629435,-52.62467984
2174929664,-26.3783554,-3.493026274,-3.493026274,-3.493026274,-52.68704023,-26.29692677,-3.493026274,-26.29692677,-52.68700497
2175929600,-26.40857489,-3.492871596,-3.492872441,-3.492872441,-52.74977649,-26.32764295,-3.492871596,-26.32764192,-52.74974919
2176929536,-26.43889541,-3.492717766,-3.492717766,-3.492717766,-52.8125966,-26.35846105,-3.492717766,-26.35845897,-52.81262132
2177929472,-26.46931341,-3.492563092,-3.492564783,-3.492563092,-52.87570972,-26.38936712,-3.492563092,-26.38936608,-52.87556046
2178929408,-26.49983264,-3.492410112,-3.492410957,-3.492410112,-52.93887415,-26.42037737,-3.492410112,-26.42037633,-52.93885468
2179929344,-26.53045694,-3.492257134,-3.492257134,-3.492257134,-53.00238223,-26.45148618,-3.492257134,-26.45148304,-53.0023533
2180929280,-26.56116788,-3.492103313,-3.492104159,-3.492104159,-53.066022,-26.4826826,-3.492103313,-26.48268155,-53.06591589
2181929216,-26.59197875,-3.491952031,-3.491952031,-3.491951185,-53.12976978,-26.51397876,-3.491952876,-26.51398087,-53.12982838
2182929152,-26.62289339,-3.49180075,-3.49180075,-3.491799905,-53.19382858,-26.54538376,-3.491799905,-26.54538164,-53.19379814
2183929088,-26.65391354,-3.491648626,-3.491649472,-3.491650317,-53.2582056,-26.57688026,-3.491648626,-26.57687813,-53.25801415
2184929024,-26.6850345,-3.491499041,-3.491499041,-3.491499886,-53.32273575,-26.60848267,-3.491499041,-26.6084816,-53.32259027
2185928960,-26.7162537,-3.491348612,-3.491348612,-3.491347767,-53.38723409,-26.64018206,-3.491346922,-26.64018206,-53.38720694
2186928896,-26.74757931,-3.49119734,-3.49119734,-3.491198185,-53.45227314,-26.67198011,-3.49119734,-26.67197689,-53.45221849
2187928832,-26.77901312,-3.491046916,-3.491046916,-3.491046916,-53.51728605,-26.70389897,-3.491046071,-26.70389251,-53.5171996
2188928768,-26.8105417,-3.490898184,-3.490898184,-3.490898184,-53.58261957,-26.73590276,-3.490897339,-26.73590492,-53.5825909
2189928704,-26.84217437,-3.490749455,-3.490749455,-3.490749455,-53.64829118,-26.76800606,-3.490747765,-26.76800389,-53.64822349
2190928640,-26.87392712,-3.490600727,-3.490600727,-3.490601572,-53.71396908,-26.80022579,-3.490601572,-26.80022144,-53.71389393
2191928576,-26.90576674,-3.490452847,-3.490452847,-3.490452847,-53.7800237,-26.83253658,-3.490452847,-26.83253767,-53.77990469
2192928512,-26.93773009,-3.490306659,-3.490306659,-3.490307504,-53.8461358,-26.86496086,-3.490307504,-26.86495867,-53.84615813
2193928448,-26.96979593,-3.490160474,-3.490159629,-3.490158784,-53.91258466,-26.89749391,-3.490160474,-26.89749501,-53.91257035
2194928384,-27.00197048,-3.4900126,-3.490013445,-3.490013445,-53.97921875,-26.93013314,-3.490013445,-26.93013424,-53.97914364
2195928320,-27.03425777,-3.489867264,-3.489867264,-3.489866419,-54.04613618,-26.96288367,-3.489867264,-26.96288478,-54.04608646
2196928256,-27.06665189,-3.489722774,-3.489722774,-3.489721929,-54.11316761,-26.99574625,-3.489723619,-26.99574403,-54.11322391
2197928192,-27.09914456,-3.489575752,-3.489575752,-3.489575752,-54.18054326,-27.02868938,-3.489575752,-27.02868605,-54.18052751
2198928128,-27.13177124,-3.489430422,-3.489430422,-3.489429577,-54.24826074,-27.06177821,-3.489429577,-27.0617771,-54.24821952
2199928064,-27.16449345,-3.489288473,-3.489287628,-3.489289318,-54.31581634,-27.09495674,-3.489287628,-27.09495674,-54.31578548
2200928000,-27.19732874,-3.489143992,-3.489144837,-3.489143992,-54.38388713,-27.12824685,-3.489143147,-27.12824123,-54.38390106
2201927936,-27.23028354,-3.488999513,-3.488999513,-3.488998668,-54.45217852,-27.16165491,-3.488998668,-27.16165491,-54.45203937
2202927872,-27.26334844,-3.488858416,-3.488858416,-3.488857571,-54.52069728,-27.19517043,-3.488857571,-27.19517382,-54.5206962
2203927808,-27.29654245,-3.488716476,-3.488716476,-3.488716476,-54.58929069,-27.2288202,-3.488715631,-27.2288168,-54.58942193
2204927744,-27.32984013,-3.488574538,-3.488575382,-3.488575382,-54.65834465,-27.26256197,-3.488575382,-27.26255856,-54.65837328
2205927680,-27.36324561,-3.488432601,-3.488432601,-3.488432601,-54.72743302,-27.29641569,-3.488431756,-27.29641797,-54.72745409
2206927616,-27.39678267,-3.488291512,-3.488293202,-3.488293202,-54.79701097,-27.33039586,-3.488292357,-27.33039701,-54.79699199
2207927552,-27.43043721,-3.488150425,-3.488151269,-3.488152114,-54.86682343,-27.3644919,-3.488151269,-27.36449075,-54.8666604
2208927488,-27.46419958,-3.488010184,-3.488011029,-3.488011874,-54.93679268,-27.39870343,-3.488011874,-27.39869997,-54.93667266
2209927424,-27.49809847,-3.487871635,-3.48787248,-3.487871635,-55.00683535,-27.43304167,-3.487871635,-27.43303819,-55.00691174
2210927360,-27.53210448,-3.487731398,-3.487731398,-3.487733088,-55.07729973,-27.46748661,-3.487733088,-27.46748428,-55.07732154
2211927296,-27.56623944,-3.487593698,-3.487593698,-3.487592009,-55.1481728,-27.5020506,-3.487592009,-27.50204944,-55.14816008
2212927232,-27.60048189,-3.48745431,-3.487453465,-3.48745431,-55.2188576,-27.53674033,-3.487456,-27.53673331,-55.21898571
2213927168,-27.63486208,-3.487316614,-3.487316614,-3.487316614,-55.29010425,-27.57155081,-3.487316614,-27.57155316,-55.2901758
2214927104,-27.66937155,-3.487179764,-3.487179764,-3.487179764,-55.3616613,-27.60649114,-3.487179764,-27.60648642,-55.36170974
2215927040,-27.7039922,-3.487044605,-3.487044605,-3.487044605,-55.43334499,-27.64154452,-3.487042916,-27.64154806,-55.43338902
2216926976,-27.73874744,-3.486905225,-3.486905225,-3.48690607,-55.50542759,-27.67672595,-3.486903536,-27.67672832,-55.50537126
2217926912,-27.77361851,-3.486769225,-3.486769225,-3.48677007,-55.57762915,-27.71202326,-3.48677007,-27.71202564,-55.57766355
2218926848,-27.80862543,-3.486634072,-3.486634072,-3.486634072,-55.65015394,-27.74746591,-3.486634072,-27.74746651,-55.65025304
2219926784,-27.84376738,-3.486499766,-3.486498921,-3.486498921,-55.72288459,-27.78302264,-3.486499766,-27.78302324,-55.72306832
2220926720,-27.87902298,-3.486363772,-3.486364617,-3.486365461,-55.79598707,-27.81870624,-3.486365461,-27.81871046,-55.79602532
2221926656,-27.91441304,-3.486229469,-3.486229469,-3.486229469,-55.86934077,-27.85452609,-3.486229469,-27.85452247,-55.86942342
2222926592,-27.94994219,-3.486096857,-3.486096013,-3.486098547,-55.94295416,-27.89046744,-3.486096857,-27.89046925,-55.94293789
2223926528,-27.98559986,-3.485965092,-3.485964247,-3.485965092,-56.01680317,-27.92654998,-3.485965092,-27.92654146,-56.01679812
2224926464,-28.02139557,-3.485830795,-3.485830795,-3.485831639,-56.09096333,-27.96275159,-3.485831639,-27.96274854,-56.09102242
2225926400,-28.05731125,-3.485699033,-3.485699033,-3.485699877,-56.16553994,-27.99909025,-3.485698188,-27.99908596,-56.16543112
2226926336,-28.09336875,-3.485568117,-3.485568117,-3.485568117,-56.24016029,-28.03555406,-3.485568117,-28.03555467,-56.2401848
2227926272,-28.12956543,-3.48543467,-3.485435514,-3.485436359,-56.31525328,-28.07216736,-3.485436359,-28.07216057,-56.31523898
2228926208,-28.16589298,-3.485302913,-3.485303758,-3.485303758,-56.39048427,-28.1089053,-3.485302069,-28.10890344,-56.39042535
2229926144,-28.20236486,-3.485174537,-3.485174537,-3.485172848,-56.46603552,-28.14578616,-3.485174537,-28.14578741,-56.46617867
2230926080,-28.23897338,-3.485043628,-3.485043628,-3.485043628,-56.54192992,-28.18280418,-3.485043628,-28.18280355,-56.54205954
2231926016,-28.27572145,-3.48491441,-3.48491441,-3.484915255,-56.61820446,-28.21995472,-3.484916099,-28.2199566,-56.6182902
2232925952,-28.31260696,-3.48478435,-3.484785194,-3.48478435,-56.69455433,-28.25725511,-3.48478435,-28.25725008,-56.69456513
2233925888,-28.34963664,-3.484656824,-3.484656824,-3.484656824,-56.77137191,-28.29468253,-3.484656824,-28.29467875,-56.77152562
2234925824,-28.38681541,-3.484529301,-3.484529301,-3.484528456,-56.84838389,-28.3322569,-3.484528456,-28.33225753,-56.84831055
2235925760,-28.4241374,-3.484401778,-3.484401778,-3.484400934,-56.925767,-28.36998569,-3.484400089,-28.36997806,-56.92573454
2236925696,-28.46158701,-3.484275103,-3.484273414,-3.484273414,-57.00341181,-28.4078261,-3.484274258,-28.407821,-57.00343478
2237925632,-28.49919607,-3.484146739,-3.484147584,-3.484146739,-57.08135764,-28.44583331,-3.484146739,-28.44583331,-57.08133308
2238925568,-28.53696198,-3.484020066,-3.484020911,-3.484020066,-57.15979347,-28.48399838,-3.484020911,-28.48399774,-57.15983802
2239925504,-28.57485808,-3.483896773,-3.483896773,-3.483895929,-57.23840184,-28.52228321,-3.483896773,-28.52228643,-57.23848878
2240925440,-28.61293025,-3.483768415,-3.483768415,-3.483769259,-57.31729185,-28.56074497,-3.483769259,-28.56074821,-57.31731483
2241925376,-28.65112046,-3.483645125,-3.48364428,-3.483645969,-57.39657314,-28.59933117,-3.483645969,-28.59932792,-57.39670129
2242925312,-28.68947611,-3.483521836,-3.483520991,-3.483520991,-57.47608005,-28.63808055,-3.483521836,-28.63807533,-57.47612092
2243925248,-28.72798143,-3.483395171,-3.483396015,-3.483395171,-57.55603363,-28.67696297,-3.483394327,-28.67695903,-57.55597184
2244925184,-28.76665939,-3.483271885,-3.48327273,-3.48327273,-57.63621634,-28.71603335,-3.483271885,-28.71602809,-57.63605913
2245925120,-28.80546894,-3.483148601,-3.483148601,-3.483149446,-57.71683113,-28.75522197,-3.483146068,-28.75522395,-57.71663153
2246925056,-28.8444497,-3.483025319,-3.483026163,-3.483027008,-57.79759463,-28.79458732,-3.483026163,-28.79458665,-57.79759237
2247924992,-28.88357497,-3.482904571,-3.482904571,-3.482904571,-57.87888427,-28.83409759,-3.482902882,-28.83409492,-57.87880525
2248924928,-28.92286937,-3.482781292,-3.482781292,-3.482781292,-57.96041499,-28.87376525,-3.482781292,-28.87376793,-57.96043491
2249924864,-28.96232823,-3.482660547,-3.482659702,-3.482661391,-58.04219964,-28.91360231,-3.482661391,-28.91360029,-58.04221122
2250924800,-29.00194544,-3.482540648,-3.482540648,-3.482540648,-58.12452941,-28.95360274,-3.482540648,-28.95359937,-58.12449671
2251924736,-29.04171954,-3.482421594,-3.482421594,-3.482419906,-58.20710138,-28.99374622,-3.48242075,-28.99374284,-58.20709981
2252924672,-29.08167159,-3.482299165,-3.482299165,-3.482300854,-58.29015897,-29.03407053,-3.482299165,-29.03406985,-58.29015343
2253924608,-29.12178115,-3.48217927,-3.482180115,-3.48217927,-58.37330148,-29.07456015,-3.48217927,-29.07455674,-58.37353139
2254924544,-29.16205224,-3.482062754,-3.482063599,-3.482062754,-58.45686736,-29.11519245,-3.48206191,-29.1151904,-58.45687702
2255924480,-29.20250274,-3.481942862,-3.481942862,-3.481944551,-58.54093532,-29.15601804,-3.481943707,-29.1560201,-58.54100026
2256924416,-29.24310435,-3.481825505,-3.48182466,-3.481826349,-58.62524773,-29.19698268,-3.481825505,-29.19698198,-58.6252772
2257924352,-29.28389238,-3.481708148,-3.481708148,-3.481709837,-58.70995918,-29.23813522,-3.481708148,-29.2381373,-58.70996579
2258924288,-29.32485165,-3.481591638,-3.481589949,-3.481589949,-58.79518037,-29.27945365,-3.481590794,-29.27945295,-58.79531027
2259924224,-29.36598008,-3.481474284,-3.481474284,-3.481474284,-58.88065451,-29.32095189,-3.48147344,-29.3209428,-58.88064275
2260924160,-29.4072826,-3.481360309,-3.481358621,-3.481358621,-58.96652839,-29.36261042,-3.481358621,-29.36260902,-58.96654872
2261924096,-29.44875925,-3.481242114,-3.481242114,-3.481240426,-59.05266335,-29.40445239,-3.481242114,-29.40444816,-59.05276929
2262924032,-29.49042855,-3.481127298,-3.481128142,-3.481127298,-59.1392209,-29.44647371,-3.481127298,-29.44647159,-59.13936396
2263923968,-29.53226793,-3.481013327,-3.481013327,-3.481014171,-59.22646032,-29.48867733,-3.481013327,-29.48867591,-59.22626906
2264923904,-29.57428238,-3.480900201,-3.480900201,-3.480899357,-59.31367204,-29.53104269,-3.480898513,-29.5310384,-59.31359399
2265923840,-29.61649714,-3.480784544,-3.480784544,-3.480786232,-59.40148206,-29.57361195,-3.480784544,-29.57360622,-59.40138563
2266923776,-29.65889231,-3.480671421,-3.480672265,-3.480673109,-59.48961744,-29.61635672,-3.480672265,-29.61635168,-59.48966921
2267923712,-29.70146072,-3.480559143,-3.480558299,-3.480558299,-59.5783402,-29.65926836,-3.480559143,-29.65926329,-59.57825915
2268923648,-29.74421403,-3.480446867,-3.480446867,-3.480446023,-59.66721662,-29.70237655,-3.480446023,-29.70237437,-59.6670658
2269923584,-29.78716849,-3.480333748,-3.480334592,-3.480334592,-59.75672961,-29.74568086,-3.480333748,-29.74567867,-59.75668377
2270923520,-29.83031929,-3.480223162,-3.480223162,-3.480222318,-59.84625836,-29.78917131,-3.480223162,-29.78916984,-59.84631848
2271923456,-29.87364453,-3.480112578,-3.480112578,-3.480112578,-59.93680031,-29.83283628,-3.480111734,-29.83283186,-59.9366491
2272923392,-29.91717611,-3.480001995,-3.480002839,-3.480001995,-60.02732275,-29.87671123,-3.480002839,-29.87671049,-60.02733594
2273923328,-29.9608846,-3.479892258,-3.479893102,-3.479893102,-60.11829857,-29.92077284,-3.479892258,-29.92076987,-60.1181655
2274923264,-30.00481417,-3.479782521,-3.479783365,-3.479781677,-60.20967608,-29.96503915,-3.479783365,-29.96502796,-60.20969527
2275923200,-30.04894584,-3.47967363,-3.47967363,-3.47967363,-60.30173171,-30.00950752,-3.479672786,-30.00950003,-60.30169783
2276923136,-30.09324972,-3.479563052,-3.479563052,-3.479563052,-60.39403099,-30.05415722,-3.479563052,-30.05414669,-60.39409939
2277923072,-30.13778338,-3.479455007,-3.479455007,-3.479455851,-60.48677889,-30.09900718,-3.479455851,-30.09900037,-60.48684595
2278923008,-30.1825033,-3.479347808,-3.479347808,-3.479347808,-60.58007554,-30.14407361,-3.479348652,-30.14406754,-60.58003572
2279922944,-30.22743942,-3.479238921,-3.479238921,-3.479239766,-60.6737253,-30.18933034,-3.47924061,-30.18933186,-60.67400664
2280922880,-30.27258375,-3.479133413,-3.479134257,-3.479135101,-60.76795813,-30.23481273,-3.479133413,-30.2348043,-60.76781715
2281922816,-30.31793436,-3.479027905,-3.479027905,-3.479027061,-60.86254061,-30.28050062,-3.479027905,-30.28049985,-60.86255904
2282922752,-30.36351252,-3.478922398,-3.478923242,-3.47892493,-60.95753728,-30.32638893,-3.478924086,-30.3263843,-60.95746905
2283922688,-30.40928222,-3.478815204,-3.478815204,-3.47881436,-61.0530495,-30.37248957,-3.47881436,-30.37248491,-61.05302341
2284922624,-30.45528977,-3.478710544,-3.478711388,-3.478712232,-61.14918353,-30.41882556,-3.478710544,-30.41882868,-61.14912031
2285922560,-30.50148323,-3.478608417,-3.478608417,-3.478608417,-61.24552937,-30.46534198,-3.478607573,-30.4653412,-61.2454283
2286922496,-30.54791161,-3.478502914,-3.478502914,-3.478502914,-61.34261268,-30.51209076,-3.478502914,-30.51208524,-61.34254607
2287922432,-30.59456768,-3.478399945,-3.478399101,-3.478399945,-61.43999903,-30.5590678,-3.478399945,-30.55906147,-61.44015632
2288922368,-30.64145281,-3.478297821,-3.478298665,-3.478296977,-61.53797175,-30.60625783,-3.478297821,-30.60625068,-61.53802981
2289922304,-30.6885564,-3.478196542,-3.478195698,-3.478194854,-61.63641378,-30.65368759,-3.478193166,-30.65368359,-61.63640936
2290922240,-30.73590224,-3.478092732,-3.478092732,-3.478091044,-61.73527587,-30.70134176,-3.478091044,-30.70134176,-61.73526693
2291922176,-30.78344256,-3.477991455,-3.477991455,-3.477993143,-61.83451121,-30.74919912,-3.477992299,-30.74919751,-61.83481702
2292922112,-30.83125876,-3.477891023,-3.477891867,-3.477891023,-61.93479363,-30.79732875,-3.477891023,-30.79732146,-61.93474917
2293922048,-30.87929898,-3.477789748,-3.477789748,-3.477791436,-62.03522491,-30.84567731,-3.477790592,-30.84566835,-62.03525715
2294921984,-30.92754236,-3.477689318,-3.477689318,-3.477689318,-62.1362215,-30.89423866,-3.477689318,-30.89423539,-62.13617033
2295921920,-30.97606168,-3.477590577,-3.477590577,-3.477589733,-62.23773863,-30.94305179,-3.477590577,-30.94305343,-62.23784554
2296921856,-31.02480928,-3.477490993,-3.477490993,-3.477490993,-62.33976397,-30.99211841,-3.477490993,-30.99210849,-62.33986604
2297921792,-31.0738015,-3.47739141,-3.47739141,-3.477390566,-62.44241285,-31.0413979,-3.477390566,-31.04140122,-62.44261611
2298921728,-31.12303996,-3.47729436,-3.47729436,-3.477292672,-62.54570591,-31.09094898,-3.477293516,-31.09094398,-62.54592824
2299921664,-31.17255066,-3.47719731,-3.47719731,-3.477196466,-62.64918579,-31.14076359,-3.47719731,-31.14075688,-62.64928434
2300921600,-31.22229757,-3.477100262,-3.477100262,-3.477100262,-62.75356768,-31.190804,-3.477099418,-31.19079557,-62.75357572
2301921536,-31.27226939,-3.477004058,-3.477003214,-3.47700237,-62.8584537,-31.2410698,-3.477001526,-31.24106557,-62.85847557
2302921472,-31.3225255,-3.476906168,-3.476905324,-3.476906168,-62.96390317,-31.29163297,-3.476906168,-31.29162105,-62.96395434
2303921408,-31.37305176,-3.476811654,-3.476811654,-3.47681081,-63.06966376,-31.34245567,-3.47681081,-31.34245054,-63.06969185
2304921344,-31.42381218,-3.476717141,-3.476717141,-3.476715453,-63.17634256,-31.39350788,-3.476716297,-31.3935053,-63.17653355
2305921280,-31.47486019,-3.476620941,-3.476620941,-3.476619253,-63.28360685,-31.44483935,-3.476620941,-31.44483849,-63.28358598
2306921216,-31.52615443,-3.476525585,-3.476525585,-3.476526429,-63.39157334,-31.49643741,-3.476524742,-31.49642699,-63.39132084
2307921152,-31.57773593,-3.476430231,-3.476430231,-3.476431075,-63.49977717,-31.54828999,-3.476431075,-31.54829174,-63.49982315
2308921088,-31.62959103,-3.476336565,-3.476337409,-3.476338253,-63.60851713,-31.60044533,-3.476339097,-31.60044269,-63.60842483
2309921024,-31.68170847,-3.476245432,-3.476244588,-3.476245432,-63.71831836,-31.65284498,-3.476245432,-31.65283439,-63.7184001
2310920960,-31.73409806,-3.476151768,-3.476151768,-3.476150924,-63.82855687,-31.70552154,-3.476150081,-31.70551355,-63.82839777
2311920896,-31.78679845,-3.476060637,-3.476059793,-3.476059793,-63.93956872,-31.75850024,-3.476058949,-31.75849846,-63.93973725
2312920832,-31.83977266,-3.475969506,-3.475969506,-3.475968662,-64.05107887,-31.81176112,-3.475968662,-31.81175036,-64.05114859
2313920768,-31.89301994,-3.475877532,-3.475877532,-3.475878376,-64.16318915,-31.86528735,-3.475877532,-31.86527473,-64.16315995
2314920704,-31.94656408,-3.47578809,-3.475787247,-3.475787247,-64.27608438,-31.91910163,-3.475787247,-31.91910163,-64.27587191
2315920640,-32.00039921,-3.475696962,-3.475696962,-3.475696118,-64.38926413,-31.97321619,-3.475696118,-31.97321436,-64.38935009
