Freq(Hz),S21 Phase_measured(deg),S21 Phase_HFSS(deg)
2463000000,-0.60402209,-0.516981798
2464000000,-0.45647216,-0.517075486
2465000000,-0.54262912,-0.517169128
2466000000,-0.58947146,-0.517262723
2467000000,-0.43429208,-0.517356272
2468000000,-0.72481984,-0.517449775
2469000000,-0.58088708,-0.517543233
2470000000,-0.31656486,-0.517636645
2471000000,-0.3417035,-0.517730012
2472000000,-0.20211305,-0.517823333
2473000000,-0.53900808,-0.51791661
2474000000,-0.57021946,-0.518009842
2475000000,-0.34260097,-0.51810303
2476000000,-0.59216529,-0.518196173
2477000000,-0.45359516,-0.518289272
2478000000,-0.5249145,-0.518382328
2479000000,-0.39625165,-0.51847534
2480000000,-0.36229149,-0.518568308
2481000000,-0.55569553,-0.518661233
2482000000,-0.30493632,-0.518754115
2483000000,-0.21435204,-0.518846954
2484000000,-0.43664849,-0.518939751
2485000000,-0.48732418,-0.519032505
2486000000,-0.26546612,-0.519125216
2487000000,-0.39472905,-0.519217886
2488000000,-0.3429122,-0.519310514
2489000000,-0.45891589,-0.5194031
2490000000,-0.71362996,-0.519495645
2491000000,-0.44726175,-0.519588148
2492000000,-0.24888323,-0.519680611
2493000000,-0.59408206,-0.519773032
2494000000,-0.44269121,-0.519865413
2495000000,-0.54342818,-0.519957753
2496000000,-0.60964048,-0.520050053
2497000000,-0.39247581,-0.520142313
2498000000,-0.32858318,-0.520234532
2499000000,-0.37557933,-0.520326712
2500000000,-0.40517601,-0.520418853
2501000000,-0.43738049,-0.520510954
2502000000,-0.55924833,-0.520603016
2503000000,-0.54808873,-0.520695038
2504000000,-0.42278656,-0.520787022
2505000000,-0.41997498,-0.520878968
2506000000,-0.33945885,-0.520970875
2507000000,-0.30703166,-0.521062743
2508000000,-0.5889203,-0.521154573
2509000000,-0.46508908,-0.521246366
2510000000,-0.35155892,-0.52133812
2511000000,-0.36253974,-0.521429838
2512000000,-0.42798215,-0.521521517
2513000000,-0.34637001,-0.52161316
2514000000,-0.49051803,-0.521704765
2515000000,-0.4179545,-0.521796333
2516000000,-0.36700541,-0.521887865
2517000000,-0.53460878,-0.52197936
2518000000,-0.52386802,-0.522070819
2519000000,-0.46066868,-0.522162242
2520000000,-0.60216027,-0.522253628
2521000000,-0.21732852,-0.522344979
2522000000,-0.5701195,-0.522436294
2523000000,-0.3161481,-0.522527573
2524000000,-0.37407777,-0.522618817
2525000000,-0.31339434,-0.522710026
2526000000,-0.53076565,-0.5228012
2527000000,-0.39177871,-0.522892339
2528000000,-0.19937848,-0.522983443
2529000000,-0.571931,-0.523074513
2530000000,-0.38278359,-0.523165548
2531000000,-0.17665614,-0.523256549
2532000000,-0.5641681,-0.523347516
2533000000,-0.44094977,-0.523438449
2534000000,-0.56418484,-0.523529348
2535000000,-0.54131281,-0.523620214
2536000000,-0.52333242,-0.523711046
2537000000,-0.51318145,-0.523801845
2538000000,-0.32026994,-0.523892611
2539000000,-0.22629052,-0.523983344
2540000000,-0.35510156,-0.524074044
2541000000,-0.38143882,-0.524164712
2542000000,-0.50755584,-0.524255347
2543000000,-0.49031159,-0.524345949
2544000000,-0.48089123,-0.52443652
2545000000,-0.71301728,-0.524527058
2546000000,-0.4809857,-0.524617564
2547000000,-0.37228611,-0.524708039
2548000000,-0.42722604,-0.524798482
2549000000,-0.4263325,-0.524888893
2550000000,-0.42542779,-0.524979274
2551000000,-0.38235822,-0.525069623
2552000000,-0.54100037,-0.525159941
2553000000,-0.38867602,-0.525250228
2554000000,-0.43506384,-0.525340484
2555000000,-0.41705248,-0.52543071
2556000000,-0.40542459,-0.525520905
2557000000,-0.54385406,-0.52561107
2558000000,-0.32030866,-0.525701205
2559000000,-0.51111901,-0.52579131
2560000000,-0.36982679,-0.525881385
2561000000,-0.46881559,-0.52597143
2562000000,-0.4209426,-0.526061446
2563000000,-0.46928838,-0.526151432
2564000000,-0.53214127,-0.526241388
2565000000,-0.39782807,-0.526331316
2566000000,-0.47622454,-0.526421214
2567000000,-0.18890524,-0.526511083
2568000000,-0.48545992,-0.526600924
2569000000,-0.34173042,-0.526690736
2570000000,-0.3843714,-0.526780519
2571000000,-0.49683672,-0.526870274
2572000000,-0.61626297,-0.526960001
2573000000,-0.33161816,-0.527049699
2574000000,-0.45729771,-0.52713937
2575000000,-0.49857542,-0.527229012
2576000000,-0.44208443,-0.527318627
2577000000,-0.32830456,-0.527408214
2578000000,-0.3326315,-0.527497774
2579000000,-0.43304396,-0.527587306
2580000000,-0.5680728,-0.527676811
2581000000,-0.52214897,-0.527766288
2582000000,-0.52856374,-0.527855739
2583000000,-0.46876624,-0.527945163
2584000000,-0.27799082,-0.52803456
2585000000,-0.47934166,-0.52812393
2586000000,-0.51422602,-0.528213274
2587000000,-0.76873606,-0.528302591
2588000000,-0.14277184,-0.528391882
2589000000,-0.40240586,-0.528481147
2590000000,-0.34395188,-0.528570385
2591000000,-0.27430257,-0.528659598
2592000000,-0.38436198,-0.528748785
2593000000,-0.36906669,-0.528837946
2594000000,-0.32725549,-0.528927081
2595000000,-0.41383374,-0.529016191
2596000000,-0.55127841,-0.529105276
2597000000,-0.31384099,-0.529194335
2598000000,-0.3052932,-0.529283369
2599000000,-0.41870782,-0.529372379
2600000000,-0.54280376,-0.529461363
2601000000,-0.25152892,-0.529550322
2602000000,-0.46065372,-0.529639257
2603000000,-0.32651225,-0.529728166
2604000000,-0.39144751,-0.529817052
2605000000,-0.36791986,-0.529905913
2606000000,-0.41090524,-0.52999475
2607000000,-0.25379369,-0.530083562
2608000000,-0.258376,-0.53017235
2609000000,-0.31556538,-0.530261115
2610000000,-0.428756,-0.530349855
2611000000,-0.51688218,-0.530438572
2612000000,-0.41441023,-0.530527265
2613000000,-0.33869147,-0.530615934
2614000000,-0.47998068,-0.53070458
2615000000,-0.39696813,-0.530793203
2616000000,-0.48829925,-0.530881802
2617000000,-0.36175683,-0.530970378
2618000000,-0.49963981,-0.531058931
2619000000,-0.33734599,-0.531147461
2620000000,-0.397928,-0.531235969
2621000000,-0.37437335,-0.531324453
2622000000,-0.37476239,-0.531412914
2623000000,-0.57139379,-0.531501353
2624000000,-0.48929095,-0.53158977
2625000000,-0.47927508,-0.531678164
2626000000,-0.60216308,-0.531766536
2627000000,-0.4665665,-0.531854885
2628000000,-0.42492515,-0.531943212
2629000000,-0.49258342,-0.532031518
2630000000,-0.57154733,-0.532119801
2631000000,-0.40739197,-0.532208062
2632000000,-0.21477492,-0.532296302
2633000000,-0.4166114,-0.53238452
2634000000,-0.54987854,-0.532472716
2635000000,-0.3074311,-0.532560891
2636000000,-0.42757982,-0.532649044
2637000000,-0.56538886,-0.532737176
2638000000,-0.43753454,-0.532825287
2639000000,-0.42049929,-0.532913377
2640000000,-0.37220728,-0.533001445
2641000000,-0.37416652,-0.533089492
2642000000,-0.45907164,-0.533177519
2643000000,-0.35482141,-0.533265524
2644000000,-0.48185289,-0.533353509
2645000000,-0.37527189,-0.533441473
2646000000,-0.49821833,-0.533529417
2647000000,-0.45159039,-0.53361734
2648000000,-0.54509568,-0.533705242
2649000000,-0.26967582,-0.533793124
2650000000,-0.31224486,-0.533880986
2651000000,-0.25639042,-0.533968828
2652000000,-0.44671229,-0.534056649
2653000000,-0.49993965,-0.53414445
2654000000,-0.32362956,-0.534232232
2655000000,-0.42001659,-0.534319993
2656000000,-0.40209219,-0.534407734
2657000000,-0.42385712,-0.534495456
2658000000,-0.37536386,-0.534583158
2659000000,-0.34093106,-0.534670841
2660000000,-0.38415539,-0.534758503
2661000000,-0.45757854,-0.534846147
2662000000,-0.29491869,-0.534933771
2663000000,-0.33620086,-0.535021375
2664000000,-0.20187351,-0.53510896
2665000000,-0.33739397,-0.535196526
2666000000,-0.45674613,-0.535284073
2667000000,-0.48089159,-0.535371601
2668000000,-0.533683,-0.535459109
2669000000,-0.46446818,-0.535546599
2670000000,-0.35457954,-0.53563407
2671000000,-0.44672427,-0.535721522
2672000000,-0.64436769,-0.535808955
2673000000,-0.3588199,-0.53589637
2674000000,-0.49322665,-0.535983766
2675000000,-0.5748316,-0.536071143
2676000000,-0.37136737,-0.536158502
2677000000,-0.4813807,-0.536245842
2678000000,-0.6308049,-0.536333164
2679000000,-0.32902896,-0.536420468
2680000000,-0.49421948,-0.536507753
2681000000,-0.50900906,-0.53659502
2682000000,-0.49699584,-0.536682269
2683000000,-0.16816658,-0.5367695
2684000000,-0.38754916,-0.536856713
2685000000,-0.58682472,-0.536943908
2686000000,-0.40111139,-0.537031085
2687000000,-0.59128356,-0.537118243
2688000000,-0.45849875,-0.537205385
2689000000,-0.46538445,-0.537292508
2690000000,-0.21785115,-0.537379614
2691000000,-0.42947114,-0.537466702
2692000000,-0.50106442,-0.537553772
2693000000,-0.48864913,-0.537640825
2694000000,-0.4193987,-0.53772786
2695000000,-0.24306795,-0.537814878
2696000000,-0.41170436,-0.537901878
2697000000,-0.40533125,-0.537988861
2698000000,-0.49302381,-0.538075827
2699000000,-0.47837743,-0.538162776
2700000000,-0.32783464,-0.538249707
2701000000,-0.36506569,-0.538336621
2702000000,-0.27258489,-0.538423518
2703000000,-0.43720806,-0.538510398
2704000000,-0.40370664,-0.538597261
2705000000,-0.36786887,-0.538684107
2706000000,-0.37259713,-0.538770936
2707000000,-0.40563145,-0.538857748
2708000000,-0.67519164,-0.538944543
2709000000,-0.43574789,-0.539031321
2710000000,-0.2844418,-0.539118083
2711000000,-0.44192916,-0.539204827
2712000000,-0.51869506,-0.539291556
2713000000,-0.22099201,-0.539378267
2714000000,-0.49333411,-0.539464962
2715000000,-0.41173461,-0.53955164
2716000000,-0.27793491,-0.539638302
2717000000,-0.50989795,-0.539724947
2718000000,-0.49286827,-0.539811576
2719000000,-0.38252321,-0.539898189
2720000000,-0.55156505,-0.539984785
2721000000,-0.37540653,-0.540071364
2722000000,-0.41716185,-0.540157928
2723000000,-0.28190321,-0.540244475
2724000000,-0.40734354,-0.540331006
2725000000,-0.35530671,-0.54041752
2726000000,-0.41822338,-0.540504019
2727000000,-0.38760448,-0.540590501
2728000000,-0.27714866,-0.540676968
2729000000,-0.41838869,-0.540763418
2730000000,-0.2895954,-0.540849852
2731000000,-0.30845004,-0.54093627
2732000000,-0.46038017,-0.541022672
2733000000,-0.46637374,-0.541109058
2734000000,-0.40863714,-0.541195429
2735000000,-0.38252839,-0.541281783
2736000000,-0.30408895,-0.541368122
2737000000,-0.35610232,-0.541454444
2738000000,-0.51320577,-0.541540751
2739000000,-0.41665769,-0.541627042
2740000000,-0.30047172,-0.541713318
2741000000,-0.37136701,-0.541799577
2742000000,-0.59657198,-0.541885821
2743000000,-0.34646708,-0.54197205
2744000000,-0.36911529,-0.542058262
2745000000,-0.34866166,-0.542144459
2746000000,-0.56239337,-0.542230641
2747000000,-0.34553215,-0.542316807
2748000000,-0.25405222,-0.542402957
2749000000,-0.39307177,-0.542489092
2750000000,-0.27066156,-0.542575211
2751000000,-0.58589023,-0.542661314
2752000000,-0.27403715,-0.542747403
2753000000,-0.39437756,-0.542833476
2754000000,-0.44718876,-0.542919533
2755000000,-0.27985623,-0.543005575
2756000000,-0.34245268,-0.543091601
2757000000,-0.44102076,-0.543177613
2758000000,-0.39267176,-0.543263608
2759000000,-0.28774431,-0.543349589
2760000000,-0.32097986,-0.543435554
2761000000,-0.41238648,-0.543521504
2762000000,-0.33173573,-0.543607439
2763000000,-0.5228492,-0.543693358
2764000000,-0.49473569,-0.543779262
2765000000,-0.53438944,-0.543865151
2766000000,-0.26169634,-0.543951024
2767000000,-0.29477948,-0.544036883
2768000000,-0.19402774,-0.544122726
2769000000,-0.26648396,-0.544208554
2770000000,-0.60041845,-0.544294366
2771000000,-0.23908603,-0.544380164
2772000000,-0.29190102,-0.544465946
2773000000,-0.28729397,-0.544551714
2774000000,-0.29924425,-0.544637466
2775000000,-0.55946678,-0.544723203
2776000000,-0.23444036,-0.544808925
2777000000,-0.45109975,-0.544894632
2778000000,-0.49770179,-0.544980323
2779000000,-0.55621302,-0.545066
2780000000,-0.5389275,-0.545151662
2781000000,-0.27516541,-0.545237308
2782000000,-0.37378427,-0.545322939
2783000000,-0.36070439,-0.545408556
2784000000,-0.41130254,-0.545494157
2785000000,-0.40215245,-0.545579743
2786000000,-0.29359326,-0.545665315
2787000000,-0.49417853,-0.545750871
2788000000,-0.38209653,-0.545836412
2789000000,-0.45534864,-0.545921938
2790000000,-0.47535139,-0.546007449
2791000000,-0.42021981,-0.546092945
2792000000,-0.45467138,-0.546178426
2793000000,-0.42655885,-0.546263892
2794000000,-0.14914811,-0.546349343
2795000000,-0.22754365,-0.546434779
2796000000,-0.35570568,-0.5465202
2797000000,-0.27560085,-0.546605606
2798000000,-0.51829672,-0.546690997
2799000000,-0.46642184,-0.546776372
2800000000,-0.24195223,-0.546861733
2801000000,-0.54226661,-0.546947079
2802000000,-0.476886,-0.54703241
2803000000,-0.29138339,-0.547117726
2804000000,-0.478149,-0.547203027
2805000000,-0.54430008,-0.547288312
2806000000,-0.20514771,-0.547373583
2807000000,-0.35648137,-0.547458839
2808000000,-0.46030498,-0.547544079
2809000000,-0.40882513,-0.547629305
2810000000,-0.48993525,-0.547714515
2811000000,-0.6007629,-0.547799711
2812000000,-0.47112346,-0.547884891
2813000000,-0.300327,-0.547970057
2814000000,-0.2304519,-0.548055207
2815000000,-0.23324127,-0.548140342
2816000000,-0.30214134,-0.548225462
2817000000,-0.45954227,-0.548310567
2818000000,-0.26245114,-0.548395657
2819000000,-0.42835602,-0.548480732
2820000000,-0.60459495,-0.548565792
2821000000,-0.30753273,-0.548650836
2822000000,-0.33341193,-0.548735866
2823000000,-0.36945906,-0.54882088
2824000000,-0.2306723,-0.548905879
2825000000,-0.32317904,-0.548990863
2826000000,-0.34614319,-0.549075832
2827000000,-0.18606503,-0.549160785
2828000000,-0.58704364,-0.549245723
2829000000,-0.4190439,-0.549330647
2830000000,-0.47747916,-0.549415554
2831000000,-0.17732286,-0.549500447
2832000000,-0.32263419,-0.549585324
2833000000,-0.41639295,-0.549670187
2834000000,-0.50751173,-0.549755033
2835000000,-0.33200547,-0.549839865
2836000000,-0.25238499,-0.549924681
2837000000,-0.40711805,-0.550009482
2838000000,-0.41138005,-0.550094268
2839000000,-0.23456268,-0.550179038
2840000000,-0.41753086,-0.550263792
2841000000,-0.31553096,-0.550348532
2842000000,-0.49455628,-0.550433256
2843000000,-0.41774467,-0.550517964
2844000000,-0.52527744,-0.550602657
2845000000,-0.27644783,-0.550687335
2846000000,-0.13189028,-0.550771997
2847000000,-0.4196021,-0.550856644
2848000000,-0.31358787,-0.550941275
2849000000,-0.45898342,-0.55102589
2850000000,-0.29348499,-0.55111049
2851000000,-0.34014264,-0.551195075
2852000000,-0.37136486,-0.551279644
2853000000,-0.25177509,-0.551364197
2854000000,-0.33778745,-0.551448734
2855000000,-0.38602605,-0.551533256
2856000000,-0.3406893,-0.551617762
2857000000,-0.28881297,-0.551702253
2858000000,-0.20799583,-0.551786728
2859000000,-0.12401772,-0.551871187
2860000000,-0.38204774,-0.55195563
2861000000,-0.45175868,-0.552040057
2862000000,-0.24585162,-0.552124469
2863000000,-0.33558366,-0.552208864
2864000000,-0.30685651,-0.552293244
2865000000,-0.5083133,-0.552377608
2866000000,-0.49706605,-0.552461956
2867000000,-0.42290029,-0.552546288
2868000000,-0.50723016,-0.552630604
2869000000,-0.37274748,-0.552714904
2870000000,-0.45002446,-0.552799188
2871000000,-0.33363354,-0.552883456
2872000000,-0.24449225,-0.552967708
2873000000,-0.59271604,-0.553051943
2874000000,-0.48207021,-0.553136163
2875000000,-0.14543258,-0.553220366
2876000000,-0.5357849,-0.553304554
2877000000,-0.50372046,-0.553388725
2878000000,-0.20432957,-0.553472879
2879000000,-0.32694253,-0.553557018
2880000000,-0.2778337,-0.55364114
2881000000,-0.36380619,-0.553725245
2882000000,-0.37888816,-0.553809335
2883000000,-0.27376139,-0.553893408
2884000000,-0.14020289,-0.553977464
2885000000,-0.23953228,-0.554061504
2886000000,-0.38139775,-0.554145528
2887000000,-0.38338116,-0.554229535
2888000000,-0.31515428,-0.554313525
2889000000,-0.25365722,-0.554397499
2890000000,-0.57171488,-0.554481456
2891000000,-0.31888559,-0.554565397
2892000000,-0.22131921,-0.55464932
2893000000,-0.34607777,-0.554733227
2894000000,-0.40281165,-0.554817118
2895000000,-0.2262311,-0.554900991
2896000000,-0.29197243,-0.554984848
2897000000,-0.30155411,-0.555068688
2898000000,-0.36196393,-0.55515251
2899000000,-0.21842112,-0.555236316
2900000000,-0.42817202,-0.555320105
2901000000,-0.39323249,-0.555403877
2902000000,-0.30894533,-0.555487632
2903000000,-0.25911149,-0.55557137
2904000000,-0.19884054,-0.55565509
2905000000,-0.33407548,-0.555738794
2906000000,-0.29958743,-0.55582248
2907000000,-0.2905719,-0.555906149
2908000000,-0.38405889,-0.555989801
2909000000,-0.44141588,-0.556073435
2910000000,-0.42788079,-0.556157052
2911000000,-0.10974564,-0.556240652
2912000000,-0.3264879,-0.556324234
2913000000,-0.31959206,-0.556407799
2914000000,-0.44747797,-0.556491346
2915000000,-0.36929187,-0.556574876
2916000000,-0.48198399,-0.556658388
2917000000,-0.53785622,-0.556741883
2918000000,-0.30926368,-0.55682536
2919000000,-0.29837555,-0.556908819
2920000000,-0.1447736,-0.55699226
2921000000,-0.52543646,-0.557075684
2922000000,-0.51781976,-0.557159089
2923000000,-0.44669914,-0.557242477
2924000000,-0.27842951,-0.557325847
2925000000,-0.21492457,-0.557409199
2926000000,-0.40897194,-0.557492533
2927000000,-0.37859413,-0.557575849
2928000000,-0.34365168,-0.557659147
2929000000,-0.39514148,-0.557742426
2930000000,-0.39407879,-0.557825688
2931000000,-0.25762165,-0.557908931
2932000000,-0.44762343,-0.557992156
2933000000,-0.52138931,-0.558075363
2934000000,-0.30639121,-0.558158551
2935000000,-0.38968471,-0.558241721
2936000000,-0.39521968,-0.558324873
2937000000,-0.29771623,-0.558408006
2938000000,-0.2714403,-0.55849112
2939000000,-0.44549048,-0.558574216
2940000000,-0.31077063,-0.558657293
2941000000,-0.091040134,-0.558740352
2942000000,-0.17735554,-0.558823391
2943000000,-0.29538766,-0.558906412
2944000000,-0.34417987,-0.558989415
2945000000,-0.26766965,-0.559072398
2946000000,-0.31679815,-0.559155363
2947000000,-0.23387507,-0.559238308
2948000000,-0.49661517,-0.559321235
2949000000,-0.31943461,-0.559404142
2950000000,-0.36546162,-0.55948703
2951000000,-0.55008316,-0.5595699
2952000000,-0.35358655,-0.55965275
2953000000,-0.19060813,-0.55973558
2954000000,-0.38964775,-0.559818392
2955000000,-0.30017149,-0.559901184
2956000000,-0.17816934,-0.559983957
2957000000,-0.28811285,-0.56006671
2958000000,-0.21464807,-0.560149444
2959000000,-0.27841112,-0.560232158
2960000000,-0.28896531,-0.560314852
2961000000,-0.46905151,-0.560397527
2962000000,-0.38060051,-0.560480183
2963000000,-0.40913177,-0.560562818
2964000000,-0.16984221,-0.560645434
2965000000,-0.37295991,-0.56072803
2966000000,-0.30796561,-0.560810606
2967000000,-0.31757826,-0.560893162
2968000000,-0.27330258,-0.560975697
2969000000,-0.35798511,-0.561058213
2970000000,-0.12670997,-0.561140709
2971000000,-0.34831569,-0.561223185
2972000000,-0.16961704,-0.56130564
2973000000,-0.31038135,-0.561388075
2974000000,-0.55415606,-0.56147049
2975000000,-0.14381063,-0.561552885
2976000000,-0.27063194,-0.561635259
2977000000,-0.40850356,-0.561717612
2978000000,-0.051687125,-0.561799945
2979000000,-0.17436178,-0.561882258
2980000000,-0.57702965,-0.561964549
2981000000,-0.46931571,-0.56204682
2982000000,-0.26548162,-0.562129071
2983000000,-0.25723127,-0.5622113
2984000000,-0.36200443,-0.562293509
2985000000,-0.40622488,-0.562375697
2986000000,-0.31683537,-0.562457863
2987000000,-0.4183006,-0.562540009
2988000000,-0.24559157,-0.562622134
2989000000,-0.44873586,-0.562704237
2990000000,-0.21694131,-0.562786319
2991000000,-0.33119124,-0.56286838
2992000000,-0.2939699,-0.56295042
2993000000,-0.30295068,-0.563032438
2994000000,-0.18219747,-0.563114435
2995000000,-0.40018409,-0.563196411
2996000000,-0.20455584,-0.563278364
2997000000,-0.43166602,-0.563360297
2998000000,-0.29331583,-0.563442207
2999000000,-0.38235235,-0.563524096
3000000000,-0.29501662,-0.563605963
3001000000,-0.40569705,-0.563687809
3002000000,-0.35062498,-0.563769632
3003000000,-0.26400238,-0.563851434
3004000000,-0.35833976,-0.563933213
3005000000,-0.35007519,-0.564014971
3006000000,-0.34724569,-0.564096706
3007000000,-0.31235495,-0.564178419
3008000000,-0.26054236,-0.56426011
3009000000,-0.33668584,-0.564341778
3010000000,-0.30270299,-0.564423425
3011000000,-0.36532649,-0.564505049
3012000000,-0.30430359,-0.56458665
3013000000,-0.35051045,-0.564668229
3014000000,-0.28062358,-0.564749785
3015000000,-0.33665913,-0.564831319
3016000000,-0.40722466,-0.56491283
3017000000,-0.23675109,-0.564994318
3018000000,-0.24128637,-0.565075783
3019000000,-0.39489731,-0.565157225
3020000000,-0.3142651,-0.565238645
3021000000,-0.22248054,-0.565320041
3022000000,-0.31075472,-0.565401415
3023000000,-0.29652092,-0.565482765
3024000000,-0.42265001,-0.565564092
3025000000,-0.088773303,-0.565645396
3026000000,-0.26685095,-0.565726676
3027000000,-0.27438203,-0.565807933
3028000000,-0.22633313,-0.565889167
3029000000,-0.48202214,-0.565970377
3030000000,-0.35900414,-0.566051564
3031000000,-0.51268613,-0.566132727
3032000000,-0.58965689,-0.566213866
3033000000,-0.51521248,-0.566294981
3034000000,-0.45445091,-0.566376073
3035000000,-0.28622317,-0.566457141
3036000000,-0.45928866,-0.566538185
3037000000,-0.24564373,-0.566619205
3038000000,-0.33027264,-0.566700201
3039000000,-0.41135088,-0.566781172
3040000000,-0.40424091,-0.56686212
3041000000,-0.34024376,-0.566943043
3042000000,-0.27880317,-0.567023942
3043000000,-0.46774876,-0.567104817
3044000000,-0.34529811,-0.567185667
3045000000,-0.48343462,-0.567266493
3046000000,-0.460951,-0.567347294
3047000000,-0.16627154,-0.56742807
3048000000,-0.33527792,-0.567508822
3049000000,-0.50134116,-0.567589549
3050000000,-0.39343449,-0.567670251
3051000000,-0.32690498,-0.567750928
3052000000,-0.29692772,-0.567831581
3053000000,-0.51705003,-0.567912208
3054000000,-0.38896674,-0.56799281
3055000000,-0.25469452,-0.568073388
3056000000,-0.5737974,-0.568153939
3057000000,-0.45644528,-0.568234466
3058000000,-0.53682685,-0.568314967
3059000000,-0.2825937,-0.568395443
3060000000,-0.54612672,-0.568475894
3061000000,-0.1092976,-0.568556319
3062000000,-0.45115802,-0.568636718
3063000000,-0.42879209,-0.568717092
3064000000,-0.35613585,-0.56879744
3065000000,-0.40800846,-0.568877762
3066000000,-0.4307082,-0.568958058
3067000000,-0.32236218,-0.569038329
3068000000,-0.38279054,-0.569118573
3069000000,-0.32311127,-0.569198792
3070000000,-0.29705626,-0.569278984
3071000000,-0.40167072,-0.56935915
3072000000,-0.35881886,-0.56943929
3073000000,-0.24703194,-0.569519403
3074000000,-0.37118924,-0.56959949
3075000000,-0.25589719,-0.569679551
3076000000,-0.30628023,-0.569759585
3077000000,-0.40947413,-0.569839593
3078000000,-0.49687764,-0.569919574
3079000000,-0.32419699,-0.569999528
3080000000,-0.17671975,-0.570079456
3081000000,-0.5127185,-0.570159356
3082000000,-0.38013989,-0.57023923
3083000000,-0.20869453,-0.570319077
3084000000,-0.26713338,-0.570398897
3085000000,-0.48236734,-0.570478689
3086000000,-0.49394035,-0.570558455
3087000000,-0.3753781,-0.570638193
3088000000,-0.41651279,-0.570717904
3089000000,-0.34991476,-0.570797588
3090000000,-0.43538526,-0.570877244
3091000000,-0.55937928,-0.570956872
3092000000,-0.47899461,-0.571036473
3093000000,-0.49962834,-0.571116047
3094000000,-0.39691669,-0.571195593
3095000000,-0.30397496,-0.57127511
3096000000,-0.41394103,-0.571354601
3097000000,-0.29588619,-0.571434063
3098000000,-0.30263475,-0.571513497
3099000000,-0.45297202,-0.571592903
3100000000,-0.46756285,-0.571672281
3101000000,-0.36412552,-0.571751631
3102000000,-0.43087888,-0.571830953
3103000000,-0.23810218,-0.571910246
3104000000,-0.24390581,-0.571989511
3105000000,-0.40389621,-0.572068748
3106000000,-0.33386874,-0.572147956
3107000000,-0.26768687,-0.572227135
3108000000,-0.32782394,-0.572306286
3109000000,-0.28298512,-0.572385408
3110000000,-0.39610034,-0.572464501
3111000000,-0.58467358,-0.572543566
3112000000,-0.42179564,-0.572622601
3113000000,-0.25250691,-0.572701608
3114000000,-0.20149352,-0.572780585
3115000000,-0.37347504,-0.572859534
3116000000,-0.43825716,-0.572938453
3117000000,-0.3076283,-0.573017343
3118000000,-0.62280315,-0.573096204
3119000000,-0.40860417,-0.573175035
3120000000,-0.32919705,-0.573253837
3121000000,-0.34047142,-0.573332609
3122000000,-0.40775982,-0.573411352
3123000000,-0.56240779,-0.573490065
3124000000,-0.34048879,-0.573568748
3125000000,-0.39801219,-0.573647401
3126000000,-0.34255433,-0.573726025
3127000000,-0.61519682,-0.573804619
3128000000,-0.51834255,-0.573883182
3129000000,-0.52970052,-0.573961716
3130000000,-0.455266,-0.57404022
3131000000,-0.33078718,-0.574118693
3132000000,-0.39048761,-0.574197136
3133000000,-0.39619288,-0.574275549
3134000000,-0.43418404,-0.574353931
3135000000,-0.5580166,-0.574432283
3136000000,-0.37849668,-0.574510604
3137000000,-0.47790113,-0.574588895
3138000000,-0.50580114,-0.574667155
3139000000,-0.70879608,-0.574745384
3140000000,-0.28680134,-0.574823583
3141000000,-0.42646924,-0.57490175
3142000000,-0.36755636,-0.574979887
3143000000,-0.39705983,-0.575057992
3144000000,-0.25241807,-0.575136067
3145000000,-0.49423501,-0.57521411
3146000000,-0.37441155,-0.575292123
3147000000,-0.53991032,-0.575370103
3148000000,-0.49682823,-0.575448053
3149000000,-0.57883191,-0.575525971
3150000000,-0.58509928,-0.575603858
3151000000,-0.49286929,-0.575681713
3152000000,-0.5393486,-0.575759536
3153000000,-0.55288225,-0.575837328
3154000000,-0.22208992,-0.575915088
3155000000,-0.60538977,-0.575992816
3156000000,-0.35244572,-0.576070513
3157000000,-0.39785478,-0.576148177
3158000000,-0.37071562,-0.576225809
3159000000,-0.65703887,-0.576303409
3160000000,-0.49100754,-0.576380977
3161000000,-0.23013477,-0.576458513
3162000000,-0.4031654,-0.576536017
3163000000,-0.69355136,-0.576613488
3164000000,-0.63696361,-0.576690927
3165000000,-0.44093242,-0.576768333
3166000000,-0.39507228,-0.576845707
3167000000,-0.50055498,-0.576923048
3168000000,-0.43627328,-0.577000356
3169000000,-0.5404464,-0.577077632
3170000000,-0.2813206,-0.577154874
3171000000,-0.40308395,-0.577232084
3172000000,-0.39469442,-0.577309261
3173000000,-0.50690103,-0.577386405
3174000000,-0.50462222,-0.577463516
3175000000,-0.54090643,-0.577540593
3176000000,-0.41136879,-0.577617637
3177000000,-0.52658552,-0.577694648
3178000000,-0.43645647,-0.577771626
3179000000,-0.57216048,-0.57784857
3180000000,-0.38040608,-0.577925481
3181000000,-0.30689064,-0.578002358
3182000000,-0.49728656,-0.578079202
3183000000,-0.47020641,-0.578156011
3184000000,-0.62814844,-0.578232787
3185000000,-0.40991873,-0.57830953
3186000000,-0.49747914,-0.578386238
3187000000,-0.34570849,-0.578462912
3188000000,-0.53032535,-0.578539553
3189000000,-0.63881356,-0.578616159
3190000000,-0.30136013,-0.578692731
3191000000,-0.18617436,-0.578769268
3192000000,-0.48473662,-0.578845772
3193000000,-0.32588211,-0.578922241
3194000000,-0.6436491,-0.578998676
3195000000,-0.45040321,-0.579075076
3196000000,-0.50616944,-0.579151442
3197000000,-0.60666186,-0.579227773
