!CSV A.01.01
!Agilent Technologies,E8362C,MY49020225,A.09.42.22
!Agilent E8362C: A.09.42.22
!Date: Wednesday, March 02, 2016 16:48:42
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11 Log Mag(dB),S21 Log Mag(dB)
1472000000,-12.415396,-0.52426684
1473000000,-12.417686,-0.52781844
1474000000,-12.385045,-0.51394296
1475000000,-12.420631,-0.53210282
1476000000,-12.427084,-0.53118503
1477000000,-12.377132,-0.50527191
1478000000,-12.437115,-0.53353316
1479000000,-12.374469,-0.49500632
1480000000,-12.401087,-0.51479805
1481000000,-12.391182,-0.51399666
1482000000,-12.395792,-0.51592225
1483000000,-12.392961,-0.5075776
1484000000,-12.403731,-0.51803154
1485000000,-12.379709,-0.52926069
1486000000,-12.408459,-0.53569007
1487000000,-12.363297,-0.50992608
1488000000,-12.369398,-0.51037008
1489000000,-12.401903,-0.53355241
1490000000,-12.410931,-0.54772073
1491000000,-12.400918,-0.53596115
1492000000,-12.367285,-0.51801664
1493000000,-12.377392,-0.51994568
1494000000,-12.408056,-0.52932775
1495000000,-12.39537,-0.52961814
1496000000,-12.374894,-0.51355624
1497000000,-12.375393,-0.49451056
1498000000,-12.393419,-0.52512145
1499000000,-12.375166,-0.51553011
1500000000,-12.379519,-0.54657555
1501000000,-12.402748,-0.53488678
1502000000,-12.440034,-0.57054073
1503000000,-12.401085,-0.53375548
1504000000,-12.375535,-0.52236217
1505000000,-12.420787,-0.54121649
1506000000,-12.403145,-0.52908951
1507000000,-12.368568,-0.50255686
1508000000,-12.400351,-0.54949033
1509000000,-12.414899,-0.5471136
1510000000,-12.362368,-0.52767026
1511000000,-12.386074,-0.51479977
1512000000,-12.390963,-0.53970653
1513000000,-12.394377,-0.53473395
1514000000,-12.375823,-0.54618144
1515000000,-12.36704,-0.54043794
1516000000,-12.379754,-0.54056638
1517000000,-12.368189,-0.53077769
1518000000,-12.373217,-0.53366315
1519000000,-12.35076,-0.51707518
1520000000,-12.357342,-0.50962079
1521000000,-12.385807,-0.5417999
1522000000,-12.358968,-0.52605379
1523000000,-12.376587,-0.54496515
1524000000,-12.362653,-0.51793748
1525000000,-12.369938,-0.53093636
1526000000,-12.369094,-0.53928787
1527000000,-12.370598,-0.53992397
1528000000,-12.371963,-0.53414547
1529000000,-12.328106,-0.52331448
1530000000,-12.392112,-0.55709243
1531000000,-12.371861,-0.54211718
1532000000,-12.380219,-0.56431186
1533000000,-12.383186,-0.5484826
1534000000,-12.363445,-0.53783101
1535000000,-12.389007,-0.54251385
1536000000,-12.321452,-0.53064382
1537000000,-12.366195,-0.53275377
1538000000,-12.391354,-0.56617457
1539000000,-12.362306,-0.55730247
1540000000,-12.340212,-0.52734709
1541000000,-12.310276,-0.51616168
1542000000,-12.379521,-0.52370828
1543000000,-12.36788,-0.55612212
1544000000,-12.376963,-0.55259323
1545000000,-12.323937,-0.52192229
1546000000,-12.368904,-0.54421282
1547000000,-12.336072,-0.53952152
1548000000,-12.359342,-0.53790563
1549000000,-12.387824,-0.55696762
1550000000,-12.356316,-0.5178827
1551000000,-12.366373,-0.54130816
1552000000,-12.395863,-0.55908889
1553000000,-12.33212,-0.52648211
1554000000,-12.361344,-0.5481227
1555000000,-12.342048,-0.55274701
1556000000,-12.341869,-0.54931086
1557000000,-12.376966,-0.56545323
1558000000,-12.350666,-0.52805072
1559000000,-12.354003,-0.53597176
1560000000,-12.338335,-0.55173963
1561000000,-12.350232,-0.51561779
1562000000,-12.335017,-0.52216804
1563000000,-12.364902,-0.52775168
1564000000,-12.34621,-0.54046869
1565000000,-12.373167,-0.54630065
1566000000,-12.374312,-0.55071324
1567000000,-12.312922,-0.51426846
1568000000,-12.367916,-0.55567622
1569000000,-12.352633,-0.536762
1570000000,-12.356908,-0.52965719
1571000000,-12.34112,-0.54686922
1572000000,-12.352175,-0.56341475
1573000000,-12.362359,-0.5383271
1574000000,-12.327578,-0.54701495
1575000000,-12.322048,-0.54392666
1576000000,-12.320329,-0.5151341
