"Freq [GHz]","cang_deg(S(2,1)) [deg]","cang_deg(S(3,1)) [deg]"
3.089,-356.64129349497,-447.069913475496
3.09,-356.771310426461,-447.21590913049
3.091,-356.901264508846,-447.361897696085
3.092,-357.031155803956,-447.507879150378
3.093,-357.160984373892,-447.653853471324
3.094,-357.290750281025,-447.799820636735
3.095,-357.420453587998,-447.945780624281
3.096,-357.550094357717,-448.091733411494
3.097,-357.679672653359,-448.237678975773
3.098,-357.80918853836,-448.38361729438
3.099,-357.938642076424,-448.529548344446
3.1,-358.068033331514,-448.675472102975
3.101,-358.197362367852,-448.821388546841
3.102,-358.326629249921,-448.967297652794
3.103,-358.455834042459,-449.113199397461
3.104,-358.584976810463,-449.259093757348
3.105,-358.714057619179,-449.404980708843
3.106,-358.843076534112,-449.550860228218
3.107,-358.972033621012,-449.696732291628
3.108,-359.100928945885,-449.842596875118
3.109,-359.22976257498,-449.988453954623
3.11,-359.358534574798,-450.134303505969
3.111,-359.487245012081,-450.280145504875
3.112,-359.615893953819,-450.425979926958
3.113,-359.744481467243,-450.571806747733
3.114,-359.873007619825,-450.717625942613
3.115,-360.001472479278,-450.863437486917
3.116,-360.129876113554,-451.009241355864
3.117,-360.25821859084,-451.155037524584
3.118,-360.386499979561,-451.300825968111
3.119,-360.514720348375,-451.446606661393
3.12,-360.642879766174,-451.592379579287
3.121,-360.770978302081,-451.738144696569
3.122,-360.899016025449,-451.883901987927
3.123,-361.026993005859,-452.02965142797
3.124,-361.154909313123,-452.175392991226
3.125,-361.282765017275,-452.321126652147
3.126,-361.410560188575,-452.466852385109
3.127,-361.538294897508,-452.612570164412
3.128,-361.665969214779,-452.758279964289
3.129,-361.793583211315,-452.903981758898
3.13,-361.921136958261,-453.049675522332
3.131,-362.048630526981,-453.19536122862
3.132,-362.176063989054,-453.341038851722
3.133,-362.303437416278,-453.48670836554
3.134,-362.43075088066,-453.632369743916
3.135,-362.558004454423,-453.77802296063
3.136,-362.68519821,-453.923667989409
3.137,-362.812332220035,-454.069304803925
3.138,-362.939406557378,-454.214933377796
3.139,-363.06642129509,-454.36055368459
3.14,-363.193376506436,-454.506165697827
3.141,-363.320272264885,-454.651769390979
3.142,-363.44710864411,-454.797364737473
3.143,-363.573885717987,-454.942951710693
3.144,-363.700603560592,-455.088530283979
3.145,-363.827262246201,-455.234100430635
3.146,-363.953861849287,-455.379662123924
3.147,-364.080402444521,-455.525215337075
3.148,-364.20688410677,-455.67076004328
3.149,-364.333306911094,-455.816296215702
3.15,-364.459670932747,-455.96182382747
3.151,-364.585976247175,-456.107342851685
3.152,-364.712222930014,-456.252853261421
3.153,-364.838411057089,-456.398355029725
3.154,-364.964540704416,-456.543848129622
3.155,-365.090611948193,-456.689332534114
3.156,-365.216624864807,-456.834808216183
3.157,-365.342579530828,-456.98027514879
3.158,-365.468476023011,-457.125733304882
3.159,-365.594314418289,-457.27118265739
3.16,-365.720094793779,-457.416623179229
3.161,-365.845817226777,-457.562054843305
3.162,-365.971481794755,-457.707477622512
3.163,-366.097088575365,-457.852891489735
3.164,-366.222637646431,-457.998296417853
3.165,-366.348129085956,-458.143692379739
3.166,-366.473562972113,-458.289079348262
3.167,-366.598939383248,-458.43445729629
3.168,-366.724258397877,-458.579826196689
3.169,-366.849520094689,-458.725186022327
3.17,-366.974724552538,-458.870536746073
3.171,-367.099871850447,-459.015878340802
3.172,-367.224962067603,-459.161210779395
3.173,-367.349995283363,-459.306534034739
3.174,-367.474971577242,-459.451848079729
3.175,-367.599891028922,-459.597152887273
3.176,-367.724753718243,-459.74244843029
3.177,-367.849559725208,-459.887734681711
3.178,-367.974309129978,-460.033011614484
3.179,-368.099002012872,-460.178279201572
3.18,-368.223638454367,-460.323537415958
3.181,-368.348218535094,-460.468786230642
3.182,-368.47274233584,-460.614025618647
3.183,-368.597209937543,-460.759255553016
3.184,-368.721621421297,-460.904476006819
3.185,-368.845976868345,-461.04968695315
3.186,-368.970276360079,-461.194888365129
3.187,-369.094519978043,-461.340080215906
3.188,-369.218707803926,-461.485262478658
3.189,-369.342839919565,-461.630435126596
3.19,-369.466916406942,-461.775598132962
3.191,-369.590937348184,-461.920751471032
3.192,-369.714902825562,-462.065895114118
3.193,-369.838812921487,-462.211029035567
3.194,-369.962667718514,-462.356153208766
3.195,-370.086467299336,-462.501267607141
3.196,-370.210211746787,-462.646372204158
3.197,-370.333901143836,-462.791466973326
3.198,-370.457535573593,-462.936551888196
3.199,-370.581115119299,-463.081626922365
3.2,-370.704639864334,-463.226692049476
3.201,-370.828109892209,-463.37174724322
3.202,-370.951525286568,-463.516792477336
3.203,-371.074886131189,-463.661827725613
3.204,-371.198192509977,-463.80685296189
3.205,-371.321444506967,-463.951868160062
3.206,-371.444642206326,-464.096873294074
3.207,-371.567785692344,-464.241868337929
3.208,-371.690875049439,-464.386853265685
3.209,-371.813910362156,-464.531828051458
3.21,-371.936891715161,-464.676792669423
3.211,-372.059819193245,-464.821747093813
3.212,-372.182692881322,-464.966691298926
3.213,-372.305512864427,-465.111625259119
3.214,-372.428279227713,-465.256548948814
3.215,-372.550992056455,-465.401462342499
3.216,-372.673651436044,-465.546365414726
3.217,-372.79625745199,-465.691258140116
3.218,-372.918810189919,-465.836140493357
3.219,-373.04130973557,-465.981012449206
3.22,-373.163756174799,-466.125873982493
3.221,-373.286149593573,-466.270725068118
3.222,-373.408490077974,-466.415565681053
3.223,-373.530777714193,-466.560395796347
3.224,-373.653012588531,-466.705215389121
3.225,-373.775194787401,-466.850024434574
3.226,-373.897324397322,-466.994822907983
3.227,-374.01940150492,-467.1396107847
3.228,-374.141426196931,-467.284388040161
3.229,-374.263398560192,-467.429154649878
3.23,-374.385318681647,-467.573910589449
3.231,-374.507186648345,-467.718655834551
3.232,-374.629002547434,-467.863390360946
3.233,-374.750766466167,-468.008114144482
3.234,-374.872478491896,-468.152827161091
3.235,-374.994138712074,-468.297529386791
3.236,-375.115747214252,-468.44222079769
3.237,-375.23730408608,-468.586901369984
3.238,-375.358809415305,-468.731571079958
3.239,-375.480263289769,-468.876229903987
3.24,-375.601665797411,-469.020877818539
3.241,-375.723017026263,-469.165514800175
3.242,-375.844317064451,-469.310140825549
3.243,-375.965566000195,-469.454755871408
3.244,-376.086763921804,-469.599359914596
3.245,-376.20791091768,-469.743952932054
3.246,-376.329007076314,-469.888534900818
3.247,-376.450052486287,-470.033105798025
3.248,-376.571047236267,-470.177665600909
3.249,-376.69199141501,-470.322214286804
3.25,-376.812885111358,-470.466751833145
3.251,-376.933728414239,-470.611278217471
3.252,-377.054521412666,-470.75579341742
3.253,-377.175264195735,-470.900297410736
3.254,-377.295956852625,-471.044790175266
3.255,-377.416599472598,-471.189271688964
3.256,-377.537192144998,-471.333741929887
3.257,-377.657734959247,-471.478200876201
3.258,-377.778228004848,-471.62264850618
3.259,-377.898671371384,-471.767084798204
3.26,-378.019065148514,-471.911509730764
3.261,-378.139409425974,-472.055923282461
3.262,-378.259704293579,-472.200325432008
3.263,-378.379949841217,-472.344716158226
3.264,-378.500146158851,-472.489095440051
3.265,-378.620293336518,-472.633463256532
3.266,-378.740391464329,-472.777819586832
3.267,-378.860440632466,-472.922164410227
3.268,-378.980440931183,-473.066497706109
3.269,-379.100392450805,-473.210819453989
3.27,-379.220295281726,-473.35512963349
3.271,-379.34014951441,-473.499428224355
3.272,-379.459955239389,-473.643715206446
3.273,-379.579712547261,-473.787990559741
3.274,-379.699421528693,-473.932254264342
3.275,-379.819082274417,-474.076506300467
3.276,-379.93869487523,-474.220746648458
3.277,-380.058259421992,-474.364975288776
3.278,-380.177776005631,-474.509192202005
3.279,-380.297244717132,-474.653397368855
3.28,-380.416665647547,-474.797590770154
3.281,-380.536038887986,-474.94177238686
3.282,-380.655364529623,-475.085942200051
3.283,-380.774642663688,-475.230100190933
3.284,-380.893873381472,-475.374246340838
3.285,-381.013056774326,-475.518380631223
3.286,-381.132192933656,-475.662503043674
3.287,-381.251281950925,-475.806613559904
3.288,-381.370323917655,-475.950712161754
3.289,-381.48931892542,-476.094798831196
3.29,-381.608267065851,-476.238873550329
3.291,-381.727168430632,-476.382936301383
3.292,-381.846023111501,-476.526987066719
3.293,-381.964831200247,-476.671025828829
3.294,-382.083592788713,-476.815052570336
3.295,-382.202307968792,-476.959067273998
3.296,-382.320976832427,-477.103069922701
3.297,-382.439599471612,-477.247060499468
3.298,-382.558175978389,-477.391038987455
3.299,-382.676706444849,-477.535005369952
3.3,-382.795190963132,-477.678959630384
3.301,-382.913629625421,-477.82290175231
3.302,-383.032022523949,-477.966831719426
3.303,-383.150369750995,-478.110749515564
3.304,-383.268671398879,-478.254655124693
3.305,-383.386927559969,-478.398548530919
3.306,-383.505138326676,-478.542429718484
3.307,-383.623303791453,-478.68629867177
3.308,-383.741424046796,-478.830155375296
3.309,-383.859499185242,-478.973999813721
3.31,-383.977529299369,-479.117831971843
3.311,-384.095514481796,-479.261651834599
3.312,-384.213454825183,-479.405459387066
3.313,-384.331350422226,-479.549254614464
3.314,-384.449201365661,-479.693037502149
3.315,-384.567007748263,-479.836808035623
3.316,-384.684769662841,-479.980566200528
3.317,-384.802487202244,-480.124311982647
3.318,-384.920160459356,-480.268045367906
3.319,-385.037789527094,-480.411766342374
3.32,-385.155374498411,-480.555474892263
3.321,-385.272915466296,-480.699171003928
3.322,-385.390412523769,-480.842854663869
3.323,-385.507865763883,-480.986525858728
3.324,-385.625275279725,-481.130184575294
3.325,-385.742641164411,-481.273830800498
3.326,-385.85996351109,-481.417464521417
3.327,-385.977242412942,-481.561085725275
3.328,-386.094477963173,-481.70469439944
3.329,-386.211670255022,-481.848290531425
3.33,-386.328819381756,-481.991874108891
3.331,-386.445925436669,-482.135445119645
3.332,-386.562988513083,-482.279003551641
3.333,-386.680008704346,-482.422549392979
3.334,-386.796986103834,-482.566082631907
3.335,-386.913920804947,-482.70960325682
3.336,-387.030812901111,-482.853111256262
3.337,-387.147662485778,-482.996606618923
3.338,-387.264469652421,-483.140089333643
3.339,-387.381234494538,-483.28355938941
3.34,-387.497957105651,-483.42701677536
3.341,-387.614637579302,-483.570461480779
3.342,-387.731276009058,-483.713893495102
3.343,-387.847872488503,-483.857312807911
3.344,-387.964427111245,-484.00071940894
3.345,-388.080939970912,-484.144113288073
3.346,-388.19741116115,-484.287494435341
3.347,-388.313840775625,-484.430862840929
3.348,-388.430228908022,-484.574218495168
3.349,-388.546575652042,-484.717561388543
3.35,-388.662881101407,-484.860891511687
3.351,-388.779145349853,-485.004208855386
3.352,-388.895368491133,-485.147513410574
3.353,-389.011550619016,-485.290805168338
3.354,-389.127691827288,-485.434084119917
3.355,-389.243792209748,-485.577350256697
3.356,-389.35985186021,-485.720603570221
3.357,-389.475870872502,-485.863844052179
3.358,-389.591849340465,-486.007071694415
3.359,-389.707787357954,-486.150286488923
3.36,-389.823685018834,-486.293488427852
3.361,-389.939542416985,-486.436677503499
3.362,-390.055359646296,-486.579853708314
3.363,-390.171136800667,-486.723017034902
3.364,-390.28687397401,-486.866167476016
3.365,-390.402571260246,-487.009305024565
3.366,-390.518228753305,-487.152429673606
3.367,-390.633846547126,-487.295541416353
3.368,-390.749424735658,-487.438640246169
3.369,-390.864963412856,-487.581726156571
3.37,-390.980462672684,-487.724799141228
3.371,-391.095922609112,-487.867859193962
3.372,-391.211343316118,-488.010906308747
3.373,-391.326724887684,-488.15394047971
3.374,-391.442067417799,-488.296961701131
3.375,-391.557371000458,-488.439969967442
3.376,-391.672635729659,-488.582965273227
3.377,-391.787861699406,-488.725947613224
3.378,-391.903049003705,-488.868916982324
3.379,-392.018197736568,-489.01187337557
3.38,-392.133307992007,-489.154816788156
3.381,-392.248379864038,-489.297747215432
3.382,-392.36341344668,-489.440664652898
3.383,-392.478408833952,-489.583569096207
3.384,-392.593366119875,-489.726460541167
3.385,-392.708285398471,-489.869338983735
3.386,-392.823166763762,-490.012204420022
3.387,-392.938010309769,-490.155056846293
3.388,-393.052816130515,-490.297896258964
3.389,-393.16758432002,-490.440722654603
3.39,-393.282314972303,-490.583536029931
3.391,-393.397008181382,-490.726336381821
3.392,-393.511664041271,-490.869123707299
3.393,-393.626282645984,-491.011898003542
3.394,-393.740864089531,-491.15465926788
3.395,-393.855408465917,-491.297407497794
3.396,-393.969915869146,-491.440142690918
3.397,-394.084386393216,-491.582864845037
3.398,-394.198820132119,-491.725573958087
3.399,-394.313217179846,-491.868270028159
3.4,-394.42757763038,-492.010953053491
3.401,-394.541901577698,-492.153623032476
3.402,-394.656189115771,-492.296279963655
3.403,-394.770440338565,-492.438923845724
3.404,-394.884655340037,-492.581554677528
3.405,-394.998834214137,-492.724172458061
3.406,-395.11297705481,-492.866777186472
3.407,-395.227083955989,-493.009368862057
3.408,-395.341155011601,-493.151947484265
3.409,-395.455190315563,-493.294513052694
3.41,-395.569189961784,-493.437065567093
3.411,-395.683154044162,-493.579605027361
3.412,-395.797082656586,-493.722131433546
3.413,-395.910975892934,-493.864644785847
3.414,-396.024833847075,-494.007145084611
3.415,-396.138656612864,-494.149632330338
3.416,-396.252444284148,-494.292106523672
3.417,-396.36619695476,-494.434567665411
3.418,-396.479914718521,-494.577015756499
3.419,-396.593597669241,-494.71945079803
3.42,-396.707245900716,-494.861872791246
3.421,-396.820859506728,-495.004281737538
3.422,-396.934438581048,-495.146677638444
3.423,-397.047983217431,-495.289060495651
3.424,-397.161493509619,-495.431430310993
3.425,-397.274969551339,-495.573787086453
3.426,-397.388411436304,-495.716130824159
3.427,-397.50181925821,-495.858461526388
3.428,-397.615193110739,-496.000779195564
3.429,-397.728533087557,-496.143083834257
3.43,-397.841839282314,-496.285375445182
3.431,-397.955111788641,-496.427654031204
3.432,-398.068350700157,-496.56991959533
3.433,-398.18155611046,-496.712172140715
3.434,-398.294728113131,-496.854411670659
3.435,-398.407866801735,-496.996638188608
3.436,-398.520972269817,-497.138851698151
3.437,-398.634044610905,-497.281052203024
3.438,-398.747083918507,-497.423239707106
3.439,-398.860090286114,-497.565414214422
3.44,-398.973063807195,-497.707575729139
3.441,-399.086004575201,-497.849724255568
3.442,-399.198912683563,-497.991859798165
3.443,-399.311788225691,-498.133982361529
3.444,-399.424631294976,-498.276091950399
3.445,-399.537441984787,-498.41818856966
3.446,-399.650220388471,-498.560272224339
3.447,-399.762966599355,-498.702342919603
3.448,-399.875680710744,-498.844400660761
3.449,-399.988362815921,-498.986445453267
3.45,-400.101013008146,-499.128477302712
3.451,-400.213631380658,-499.270496214831
3.452,-400.326218026671,-499.412502195496
3.453,-400.438773039378,-499.554495250722
3.454,-400.551296511946,-499.696475386664
3.455,-400.66378853752,-499.838442609617
3.456,-400.776249209223,-499.980396926012
3.457,-400.888678620148,-500.122338342423
3.458,-401.00107686337,-500.264266865561
3.459,-401.113444031935,-500.406182502275
3.46,-401.225780218864,-500.548085259553
3.461,-401.338085517156,-500.68997514452
3.462,-401.45036001978,-500.831852164439
3.463,-401.562603819682,-500.973716326709
3.464,-401.674817009781,-501.115567638867
3.465,-401.78699968297,-501.257406108586
3.466,-401.899151932115,-501.399231743675
3.467,-402.011273850054,-501.541044552077
3.468,-402.1233655296,-501.682844541874
3.469,-402.235427063536,-501.82463172128
3.47,-402.347458544621,-501.966406098644
3.471,-402.459460065582,-502.108167682451
3.472,-402.57143171912,-502.249916481317
3.473,-402.683373597907,-502.391652503994
3.474,-402.795285794587,-502.533375759367
3.475,-402.907168401774,-502.675086256453
3.476,-403.019021512053,-502.816784004401
3.477,-403.130845217981,-502.958469012493
3.478,-403.242639612083,-503.100141290142
3.479,-403.354404786857,-503.241800846894
3.48,-403.466140834767,-503.383447692423
3.481,-403.57784784825,-503.525081836537
3.482,-403.689525919712,-503.666703289171
3.483,-403.801175141526,-503.808312060391
3.484,-403.912795606036,-503.949908160394
3.485,-404.024387405553,-504.091491599502
3.486,-404.135950632359,-504.233062388171
3.487,-404.247485378702,-504.37462053698
3.488,-404.358991736798,-504.516166056638
3.489,-404.470469798833,-504.657698957983
3.49,-404.581919656957,-504.799219251977
3.491,-404.693341403292,-504.940726949711
3.492,-404.804735129922,-505.0822220624
3.493,-404.916100928902,-505.223704601387
3.494,-405.027438892252,-505.365174578138
3.495,-405.138749111958,-505.506632004246
3.496,-405.250031679974,-505.648076891427
3.497,-405.361286688217,-505.789509251521
3.498,-405.472514228574,-505.930929096494
3.499,-405.583714392894,-506.072336438433
3.5,-405.694887272993,-506.213731289547
3.501,-405.806032960653,-506.35511366217
3.502,-405.917151547619,-506.496483568756
3.503,-406.028243125602,-506.637841021881
3.504,-406.139307786277,-506.779186034243
3.505,-406.250345621285,-506.920518618659
3.506,-406.36135672223,-507.061838788068
3.507,-406.472341180679,-507.203146555526
3.508,-406.583299088164,-507.344441934211
3.509,-406.694230536181,-507.485724937418
3.51,-406.805135616189,-507.626995578563
3.511,-406.916014419609,-507.768253871177
3.512,-407.026867037827,-507.90949982891
3.513,-407.137693562191,-508.050733465528
3.514,-407.248494084011,-508.191954794916
3.515,-407.35926869456,-508.333163831071
3.516,-407.470017485074,-508.474360588111
3.517,-407.58074054675,-508.615545080264
3.518,-407.691437970746,-508.756717321877
3.519,-407.802109848184,-508.897877327408
3.52,-407.912756270147,-509.039025111431
3.521,-408.023377327677,-509.180160688633
3.522,-408.133973111781,-509.321284073812
3.523,-408.244543713423,-509.462395281881
3.524,-408.35508922353,-509.603494327863
3.525,-408.465609732991,-509.744581226895
3.526,-408.576105332651,-509.885655994221
3.527,-408.68657611332,-510.0267186452
3.528,-408.797022165766,-510.167769195298
3.529,-408.907443580716,-510.308807660091
3.53,-409.017840448858,-510.449834055265
3.531,-409.12821286084,-510.590848396614
3.532,-409.238560907267,-510.73185070004
3.533,-409.348884678707,-510.872840981552
3.534,-409.459184265684,-511.013819257269
3.535,-409.569459758681,-511.154785543413
3.536,-409.679711248142,-511.295739856314
3.537,-409.789938824467,-511.436682212408
3.538,-409.900142578017,-511.577612628235
3.539,-410.010322599108,-511.71853112044
3.54,-410.120478978017,-511.859437705774
3.541,-410.230611804978,-512.000332401088
3.542,-410.340721170181,-512.141215223339
3.543,-410.450807163777,-512.282086189586
3.544,-410.56086987587,-512.42294531699
3.545,-410.670909396527,-512.563792622814
3.546,-410.780925815766,-512.704628124423
3.547,-410.890919223566,-512.845451839279
3.548,-411.000889709862,-512.986263784949
3.549,-411.110837364545,-513.127063979097
3.55,-411.220762277462,-513.267852439486
3.551,-411.330664538418,-513.408629183979
3.552,-411.440544237174,-513.549394230535
3.553,-411.550401463444,-513.690147597213
3.554,-411.660236306903,-513.830889302168
3.555,-411.770048857177,-513.971619363651
3.556,-411.87983920385,-514.112337800011
3.557,-411.989607436461,-514.253044629689
3.558,-412.099353644505,-514.393739871225
3.559,-412.209077917431,-514.53442354325
3.56,-412.318780344643,-514.675095664493
3.561,-412.4284610155,-514.815756253772
3.562,-412.538120019318,-514.956405330002
3.563,-412.647757445363,-515.097042912187
3.564,-412.75737338286,-515.237669019426
3.565,-412.866967920985,-515.378283670906
3.566,-412.97654114887,-515.518886885908
3.567,-413.086093155601,-515.659478683801
3.568,-413.195624030216,-515.800059084046
3.569,-413.305133861709,-515.940628106191
3.57,-413.414622739026,-516.081185769874
3.571,-413.524090751068,-516.221732094821
3.572,-413.633537986688,-516.362267100846
3.573,-413.742964534693,-516.502790807848
3.574,-413.852370483841,-516.643303235817
3.575,-413.961755922846,-516.783804404825
3.576,-414.071120940374,-516.924294335031
3.577,-414.180465625041,-517.06477304668
3.578,-414.289790065419,-517.205240560098
3.579,-414.39909435003,-517.3456968957
3.58,-414.508378567349,-517.486142073981
3.581,-414.617642805804,-517.626576115518
3.582,-414.726887153774,-517.766999040974
3.583,-414.83611169959,-517.907410871091
3.584,-414.945316531535,-518.047811626692
3.585,-415.054501737842,-518.188201328683
3.586,-415.163667406699,-518.328579998047
3.587,-415.272813626242,-518.46894765585
3.588,-415.381940484559,-518.609304323235
3.589,-415.49104806969,-518.749650021424
3.59,-415.600136469626,-518.889984771716
3.591,-415.709205772308,-519.030308595489
3.592,-415.818256065627,-519.170621514197
3.593,-415.927287437427,-519.310923549371
3.594,-416.036299975501,-519.451214722616
3.595,-416.145293767592,-519.591495055616
3.596,-416.254268901393,-519.731764570124
3.597,-416.363225464549,-519.872023287973
3.598,-416.472163544652,-520.012271231065
3.599,-416.581083229248,-520.152508421379
3.6,-416.689984605828,-520.292734880963
3.601,-416.798867761836,-520.432950631939
3.602,-416.907732784665,-520.5731556965
3.603,-417.016579761656,-520.713350096909
3.604,-417.125408780099,-520.853533855501
3.605,-417.234219927236,-520.993706994679
3.606,-417.343013290256,-521.133869536915
3.607,-417.451788956296,-521.274021504752
3.608,-417.560547012443,-521.414162920799
3.609,-417.669287545734,-521.554293807732
3.61,-417.778010643151,-521.694414188297
3.611,-417.886716391628,-521.834524085303
3.612,-417.995404878045,-521.974623521627
3.613,-418.104076189231,-522.11471252021
3.614,-418.212730411964,-522.254791104059
3.615,-418.321367632968,-522.394859296244
3.616,-418.429987938917,-522.534917119899
3.617,-418.538591416431,-522.674964598222
3.618,-418.647178152077,-522.815001754472
3.619,-418.755748232373,-522.955028611971
3.62,-418.864301743782,-523.095045194102
3.621,-418.972838772712,-523.235051524309
3.622,-419.081359405524,-523.375047626096
3.623,-419.189863728519,-523.515033523027
3.624,-419.298351827952,-523.655009238725
3.625,-419.406823790019,-523.794974796872
3.626,-419.515279700867,-523.934930221207
3.627,-419.623719646587,-524.074875535528
3.628,-419.732143713217,-524.214810763689
3.629,-419.840551986741,-524.3547359296
3.63,-419.948944553092,-524.494651057227
3.631,-420.057321498145,-524.634556170593
3.632,-420.165682907724,-524.774451293773
3.633,-420.274028867598,-524.914336450898
3.634,-420.382359463482,-525.054211666151
3.635,-420.490674781036,-525.19407696377
3.636,-420.598974905867,-525.333932368044
3.637,-420.707259923527,-525.473777903313
3.638,-420.815529919512,-525.613613593971
3.639,-420.923784979265,-525.753439464461
3.64,-421.032025188173,-525.893255539276
3.641,-421.140250631569,-526.03306184296
3.642,-421.248461394731,-526.172858400104
3.643,-421.356657562881,-526.312645235349
3.644,-421.464839221186,-526.452422373385
3.645,-421.573006454758,-526.592189838946
3.646,-421.681159348653,-526.731947656816
3.647,-421.789297987872,-526.871695851824
3.648,-421.89742245736,-527.011434448844
3.649,-422.005532842005,-527.151163472797
3.65,-422.113629226642,-527.290882948646
3.651,-422.221711696047,-527.430592901402
3.652,-422.329780334942,-527.570293356115
3.653,-422.437835227991,-527.70998433788
3.654,-422.545876459803,-527.849665871834
3.655,-422.653904114929,-527.989337983158
3.656,-422.761918277866,-528.129000697069
3.657,-422.869919033052,-528.26865403883
3.658,-422.977906464869,-528.408298033741
3.659,-423.085880657641,-528.547932707143
3.66,-423.193841695638,-528.687558084414
3.661,-423.30178966307,-528.827174190974
3.662,-423.409724644091,-528.966781052276
3.663,-423.517646722798,-529.106378693815
3.664,-423.625555983228,-529.245967141118
3.665,-423.733452509365,-529.385546419754
3.666,-423.84133638513,-529.525116555321
3.667,-423.949207694392,-529.664677573457
3.668,-424.057066520957,-529.804229499833
3.669,-424.164912948577,-529.943772360153
3.67,-424.272747060942,-530.083306180155
3.671,-424.380568941687,-530.22283098561
3.672,-424.488378674388,-530.362346802322
3.673,-424.596176342562,-530.501853656123
3.674,-424.703962029668,-530.641351572882
3.675,-424.811735819105,-530.780840578493
3.676,-424.919497794215,-530.920320698884
3.677,-425.02724803828,-531.059791960009
3.678,-425.134986634524,-531.199254387854
3.679,-425.242713666112,-531.338708008431
3.68,-425.350429216148,-531.478152847781
3.681,-425.458133367679,-531.617588931973
3.682,-425.565826203692,-531.7570162871
3.683,-425.673507807113,-531.896434939283
3.684,-425.781178260809,-532.035844914668
3.685,-425.888837647589,-532.175246239426
3.686,-425.996486050201,-532.314638939753
3.687,-426.104123551332,-532.454023041868
3.688,-426.211750233611,-532.593398572014
3.689,-426.319366179605,-532.732765556456
3.69,-426.426971471823,-532.872124021482
3.691,-426.534566192709,-533.0114739934
3.692,-426.642150424653,-533.150815498541
3.693,-426.749724249979,-533.290148563255
3.694,-426.857287750953,-533.429473213914
3.695,-426.964841009779,-533.568789476908
3.696,-427.072384108601,-533.708097378644
3.697,-427.179917129501,-533.847396945552
3.698,-427.2874401545,-533.986688204074
3.699,-427.394953265559,-534.125971180675
3.7,-427.502456544576,-534.265245901832
3.701,-427.609950073388,-534.404512394041
3.702,-427.71743393377,-534.543770683811
3.703,-427.824908207437,-534.683020797669
3.704,-427.93237297604,-534.822262762154
3.705,-428.039828321169,-534.96149660382
3.706,-428.147274324352,-535.100722349234
3.707,-428.254711067055,-535.239940024976
3.708,-428.36213863068,-535.379149657637
3.709,-428.469557096569,-535.518351273822
3.71,-428.576966545999,-535.657544900145
3.711,-428.684367060188,-535.796730563232
3.712,-428.791758720286,-535.935908289719
3.713,-428.899141607386,-536.075078106249
3.714,-429.006515802513,-536.214240039478
3.715,-429.113881386631,-536.353394116067
3.716,-429.221238440641,-536.492540362687
3.717,-429.328587045381,-536.631678806016
3.718,-429.435927281623,-536.770809472736
3.719,-429.543259230079,-536.909932389539
3.72,-429.650582971394,-537.04904758312
3.721,-429.757898586151,-537.188155080181
3.722,-429.86520615487,-537.327254907428
3.723,-429.972505758003,-537.466347091571
3.724,-430.079797475943,-537.605431659322
3.725,-430.187081389014,-537.744508637398
3.726,-430.294357577479,-537.883578052517
3.727,-430.401626121534,-538.022639931401
3.728,-430.508887101312,-538.16169430077
3.729,-430.61614059688,-538.300741187348
3.73,-430.723386688241,-538.439780617856
3.731,-430.830625455333,-538.578812619019
3.732,-430.937856978028,-538.717837217557
3.733,-431.045081336132,-538.856854440191
3.734,-431.152298609388,-538.995864313639
3.735,-431.259508877471,-539.134866864617
3.736,-431.366712219993,-539.273862119838
3.737,-431.473908716497,-539.412850106011
3.738,-431.581098446462,-539.551830849843
3.739,-431.688281489301,-539.690804378033
3.74,-431.79545792436,-539.829770717277
3.741,-431.90262783092,-539.968729894266
3.742,-432.009791288193,-540.107681935683
3.743,-432.116948375328,-540.246626868205
3.744,-432.224099171404,-540.385564718502
3.745,-432.331243755435,-540.524495513237
3.746,-432.438382206367,-540.663419279061
3.747,-432.545514603081,-540.802336042622
3.748,-432.652641024388,-540.941245830553
3.749,-432.759761549033,-541.08014866948
3.75,-432.866876255694,-541.219044586019
3.751,-432.973985222981,-541.357933606774
3.752,-433.081088529435,-541.496815758337
3.753,-433.188186253531,-541.635691067288
3.754,-433.295278473675,-541.774559560197
3.755,-433.402365268205,-541.913421263617
3.756,-433.509446715391,-542.05227620409
3.757,-433.616522893434,-542.191124408143
3.758,-433.723593880466,-542.329965902288
3.759,-433.830659754553,-542.468800713024
3.76,-433.937720593689,-542.607628866831
3.761,-434.0447764758,-542.746450390175
3.762,-434.151827478744,-542.885265309504
3.763,-434.258873680308,-543.024073651251
3.764,-434.365915158211,-543.162875441828
3.765,-434.472951990102,-543.301670707632
3.766,-434.57998425356,-543.440459475037
3.767,-434.687012026095,-543.579241770402
3.768,-434.794035385147,-543.718017620063
3.769,-434.901054408084,-543.856787050338
3.77,-435.008069172206,-543.995550087522
3.771,-435.115079754742,-544.134306757891
3.772,-435.222086232851,-544.273057087695
3.773,-435.32908868362,-544.411801103167
3.774,-435.436087184065,-544.550538830512
3.775,-435.543081811133,-544.689270295915
3.776,-435.650072641699,-544.827995525535
3.777,-435.757059752566,-544.966714545507
3.778,-435.864043220466,-545.105427381942
3.779,-435.97102312206,-545.244134060925
3.78,-436.077999533937,-545.382834608514
3.781,-436.184972532614,-545.52152905074
3.782,-436.291942194536,-545.66021741361
3.783,-436.398908596076,-545.798899723101
3.784,-436.505871813535,-545.937576005162
3.785,-436.612831923141,-546.076246285714
