frequency,e',e''
2660000000,8.0586,6.3748
2670000000,8.0462,6.3596
2680000000,8.0335,6.3452
2690000000,8.0117,6.3172
2700000000,8.0045,6.3188
2710000000,7.9845,6.3116
2720000000,7.9768,6.2904
2730000000,7.9569,6.2842
2740000000,7.949,6.2703
2750000000,7.9391,6.2575
2760000000,7.9255,6.2582
2770000000,7.9113,6.232
2780000000,7.894,6.2147
2790000000,7.8694,6.1939
2800000000,7.8576,6.1736
2810000000,7.8374,6.1512
2820000000,7.8256,6.1402
2830000000,7.8057,6.1208
2840000000,7.7972,6.1052
2850000000,7.7791,6.0939
2860000000,7.7609,6.0742
2870000000,7.7498,6.0554
2880000000,7.7256,6.032
2890000000,7.7115,6.0247
2900000000,7.6848,5.9902
2910000000,7.6682,5.98
2920000000,7.6541,5.9682
2930000000,7.6414,5.9593
2940000000,7.6278,5.946
2950000000,7.6153,5.9351
2960000000,7.5972,5.929
2970000000,7.5859,5.9049
2980000000,7.5737,5.8778
2990000000,7.5478,5.876
3000000000,7.5319,5.8628
3010000000,7.5222,5.8567
3020000000,7.5109,5.8521
3030000000,7.5072,5.846
3040000000,7.5038,5.8436
3050000000,7.4973,5.8346
3060000000,7.4751,5.82
3070000000,7.4823,5.8119
3080000000,7.4657,5.8005
3090000000,7.4626,5.7996
3100000000,7.4476,5.7963
3110000000,7.4434,5.7897
3120000000,7.429,5.7837
3130000000,7.4121,5.7737
3140000000,7.4191,5.7586
3150000000,7.4103,5.7442
3160000000,7.4102,5.7329
3170000000,7.4023,5.7266
3180000000,7.389,5.7237
3190000000,7.3808,5.7145
3200000000,7.3672,5.7014
3210000000,7.3573,5.6991
3220000000,7.3509,5.6796
3230000000,7.3352,5.668
3240000000,7.3201,5.6543
3250000000,7.3149,5.6359
3260000000,7.3044,5.614
3270000000,7.285,5.6017
3280000000,7.2727,5.5928
3290000000,7.262,5.5745
3300000000,7.2466,5.5624
3310000000,7.2345,5.5433
3320000000,7.2248,5.5294
3330000000,7.2104,5.5226
3340000000,7.199,5.505
3350000000,7.1792,5.4849
3360000000,7.159,5.4717
3370000000,7.1377,5.4673
3380000000,7.1252,5.4409
3390000000,7.1073,5.4416
3400000000,7.0947,5.4347
3410000000,7.0854,5.4235
3420000000,7.073,5.4115
3430000000,7.0596,5.3976
3440000000,7.0482,5.3924
3450000000,7.0295,5.3678
3460000000,7.0162,5.3704
3470000000,6.9991,5.3525
3480000000,6.9853,5.3488
3490000000,6.9738,5.342
3500000000,6.9695,5.3353
3510000000,6.9646,5.3362
3520000000,6.9557,5.3278
3530000000,6.9513,5.3147
3540000000,6.9509,5.3135
3550000000,6.9445,5.287
3560000000,6.9289,5.2924
3570000000,6.9279,5.2857
3580000000,6.916,5.2678
3590000000,6.9052,5.2841
3600000000,6.8974,5.2791
3610000000,6.8968,5.2696
3620000000,6.8946,5.267
3630000000,6.8898,5.2513
3640000000,6.8827,5.2472
3650000000,6.882,5.2461
3660000000,6.874,5.2179
3670000000,6.866,5.224
3680000000,6.8615,5.2079
3690000000,6.851,5.2031
3700000000,6.8502,5.1982
3710000000,6.8452,5.1912
3720000000,6.8382,5.165
3730000000,6.8295,5.1555
3740000000,6.8203,5.1388
3750000000,6.8103,5.1267
3760000000,6.7978,5.1087
3770000000,6.7783,5.099
3780000000,6.7679,5.0894
3790000000,6.7558,5.0765
3800000000,6.7488,5.0667
3810000000,6.7319,5.049
3820000000,6.7209,5.0322
3830000000,6.7135,5.0133
3840000000,6.7024,5.0009
3850000000,6.6847,4.9843
3860000000,6.675,4.971
3870000000,6.6532,4.9708
3880000000,6.6413,4.9581
3890000000,6.6345,4.9566
3900000000,6.6191,4.9502
3910000000,6.6088,4.9282
3920000000,6.5949,4.9196
3930000000,6.5835,4.9132
3940000000,6.5764,4.901
3950000000,6.561,4.9044
3960000000,6.5519,4.9016
3970000000,6.5547,4.8977
3980000000,6.5515,4.8919
3990000000,6.5463,4.8881
4000000000,6.5472,4.8796
4010000000,6.5421,4.8693
4020000000,6.5305,4.8475
4030000000,6.519,4.8408
4040000000,6.5043,4.8373
4050000000,6.4914,4.8359
4060000000,6.4935,4.8252
4070000000,6.4918,4.8369
4080000000,6.4934,4.8476
4090000000,6.5011,4.8445
4100000000,6.5087,4.8458
4110000000,6.5069,4.8317
4120000000,6.5095,4.8206
4130000000,6.5033,4.8153
4140000000,6.4952,4.8015
4150000000,6.487,4.7911
4160000000,6.4816,4.7827
4170000000,6.4705,4.7727
4180000000,6.4727,4.7662
4190000000,6.4722,4.759
4200000000,6.4703,4.7456
4210000000,6.4587,4.7282
4220000000,6.4558,4.7111
4230000000,6.4422,4.69
4240000000,6.4292,4.6748
4250000000,6.4138,4.6598
4260000000,6.4009,4.6517
4270000000,6.3845,4.6361
4280000000,6.3741,4.6281
4290000000,6.3631,4.6181
4300000000,6.3529,4.6044
4310000000,6.3385,4.5855
4320000000,6.3291,4.5774
4330000000,6.3164,4.572
4340000000,6.3081,4.5634
4350000000,6.305,4.551
4360000000,6.2962,4.5455
4370000000,6.2957,4.5417
4380000000,6.2853,4.5244
4390000000,6.2772,4.5159
4400000000,6.2721,4.5007
4410000000,6.2625,4.4979
4420000000,6.2546,4.4971
4430000000,6.2328,4.4923
4440000000,6.249,4.486
4450000000,6.2467,4.4807
4460000000,6.2404,4.4756
4470000000,6.2355,4.4698
4480000000,6.2329,4.461
4490000000,6.2216,4.4571
4500000000,6.2132,4.455
4510000000,6.2096,4.4667
4520000000,6.2071,4.4739
4530000000,6.2085,4.4722
4540000000,6.2151,4.4713
4550000000,6.2215,4.471
4560000000,6.2275,4.4628
4570000000,6.2298,4.4532
4580000000,6.2284,4.4373
4590000000,6.2228,4.4341
4600000000,6.2041,4.4207
4610000000,6.2048,4.4218
4620000000,6.1995,4.4242
4630000000,6.1898,4.4114
4640000000,6.1924,4.4087
4650000000,6.1911,4.3966
4660000000,6.1919,4.3819
4670000000,6.1891,4.3704
4680000000,6.1814,4.3546
4690000000,6.1744,4.3371
4700000000,6.1561,4.3264
4710000000,6.1496,4.3228
4720000000,6.1314,4.3168
4730000000,6.1345,4.3074
4740000000,6.1269,4.2974
4750000000,6.1212,4.2811
4760000000,6.1155,4.2687
4770000000,6.1054,4.248
4780000000,6.0943,4.2363
4790000000,6.0788,4.2306
4800000000,6.056,4.2159
4810000000,6.048,4.2213
4820000000,6.0524,4.2222
4830000000,6.0513,4.2157
4840000000,6.0487,4.2126
4850000000,6.0468,4.2045
4860000000,6.0435,4.1924
4870000000,6.0362,4.1852
4880000000,6.0173,4.1754
4890000000,6.006,4.1696
4900000000,6.0102,4.1732
4910000000,6.0039,4.1783
4920000000,5.9998,4.1716
4930000000,5.9976,4.1696
4940000000,5.9974,4.1661
4950000000,5.992,4.1568
4960000000,5.9931,4.1518
4970000000,5.9809,4.1427
4980000000,5.9831,4.1473
4990000000,5.9792,4.1439
5000000000,5.9807,4.1457
