frequency, S11, S12, S13, S21, S22, S23, S31, S32, S33
1340983040.0000000000, 133.4425799999, -46.5951789555, -46.5951789555, -46.5951789555, 60.9608262368, -61.3272643680, -46.5951740985, -61.3272352258, 60.9608019517
1341982976.0000000000, 133.4064534598, -46.6313540659, -46.6313540659, -46.6313589229, 60.9039359216, -61.3515106288, -46.6313492089, -61.3515106288, 60.9039213505
1342982912.0000000000, 133.3703172057, -46.6675388903, -46.6675340333, -46.6675291762, 60.8470261783, -61.3758006029, -46.6675291762, -61.3757908888, 60.8470067502
1343982848.0000000000, 133.3341712374, -46.7037237147, -46.7037237147, -46.7037188577, 60.7901310061, -61.4000808629, -46.7037188577, -61.4000760059, 60.7901407201
1344982784.0000000000, 133.2980446973, -46.7399085391, -46.7399085391, -46.7399085391, 60.7333329743, -61.4243222668, -46.7399085391, -61.4243271238, 60.7333232603
1345982720.0000000000, 133.2618987291, -46.7760982205, -46.7760982205, -46.7760982205, 60.6764523732, -61.4485976698, -46.7761030776, -61.4485976698, 60.6764718013
1346982656.0000000000, 133.2257527609, -46.8122879020, -46.8122879020, -46.8122879020, 60.6196446274, -61.4728682157, -46.8122879020, -61.4728633587, 60.6196446274
1347982592.0000000000, 133.1896165067, -46.8484824404, -46.8484824404, -46.8484775834, 60.5628903088, -61.4971096196, -46.8484824404, -61.4971096196, 60.5628563097
1348982528.0000000000, 133.1534608245, -46.8846818359, -46.8846818359, -46.8846866929, 60.5060728490, -61.5213655945, -46.8846769789, -61.5213801656, 60.5060631349
1349982464.0000000000, 133.1173148562, -46.9208812313, -46.9208860884, -46.9208812313, 60.4492699602, -61.5456167124, -46.9208812313, -61.5456409975, 60.4492796743
1350982400.0000000000, 133.0811397459, -46.9570854838, -46.9570854838, -46.9570854838, 60.3924913566, -61.5698872583, -46.9570951979, -61.5698775443, 60.3924864995
1351982336.0000000000, 133.0449840636, -46.9932945934, -46.9932945934, -46.9932994504, 60.3357516091, -61.5941383762, -46.9932994504, -61.5941529473, 60.3357613231
1352982272.0000000000, 133.0088186673, -47.0295037029, -47.0295037029, -47.0295037029, 60.2790507178, -61.6183943511, -47.0294988459, -61.6183797801, 60.2790507178
1353982208.0000000000, 132.9726629851, -47.0657128124, -47.0657128124, -47.0657079554, 60.2223303984, -61.6426211839, -47.0657079554, -61.6426163269, 60.2223498265
1354982144.0000000000, 132.9365073028, -47.1019316360, -47.1019316360, -47.1019316360, 60.1656392212, -61.6668480167, -47.1019316360, -61.6668674448, 60.1656586493
1355982080.0000000000, 132.9003224784, -47.1381504595, -47.1381504595, -47.1381456025, 60.1089091877, -61.6911137056, -47.1381456025, -61.6911234197, 60.1089140448
1356982016.0000000000, 132.8641473680, -47.1743595691, -47.1743595691, -47.1743595691, 60.0522665807, -61.7153356814, -47.1743644261, -61.7153551095, 60.0522957229
1357981952.0000000000, 132.8279722577, -47.2105832496, -47.2105832496, -47.2105832496, 59.9956094027, -61.7395819422, -47.2105832496, -61.7395965133, 59.9956094027
1358981888.0000000000, 132.7918165754, -47.2468117873, -47.2468069302, -47.2468117873, 59.9389813667, -61.7638039180, -47.2468117873, -61.7637942039, 59.9390105089
1359981824.0000000000, 132.7556317510, -47.2830451819, -47.2830451819, -47.2830354679, 59.8823776159, -61.7880356078, -47.2830403249, -61.7880404648, 59.8823727589
1360981760.0000000000, 132.7194372126, -47.3192737195, -47.3192688625, -47.3192688625, 59.8257981502, -61.8122672976, -47.3192688625, -61.8122624405, 59.8257641511
1361981696.0000000000, 132.6832718162, -47.3554974001, -47.3554925431, -47.3554925431, 59.7691798283, -61.8364844163, -47.3554925431, -61.8364941303, 59.7691895424
1362981632.0000000000, 132.6470772778, -47.3917405088, -47.3917356518, -47.3917405088, 59.7125760775, -61.8607161061, -47.3917453658, -61.8607161061, 59.7126003626
1363981568.0000000000, 132.6108827394, -47.4279787604, -47.4279836175, -47.4279787604, 59.6560111829, -61.8849429388, -47.4279787604, -61.8849283678, 59.6560208969
1364981504.0000000000, 132.5746979149, -47.4642218691, -47.4642218691, -47.4642218691, 59.5995045725, -61.9091503435, -47.4642170121, -61.9091649146, 59.5995045725
1365981440.0000000000, 132.5385130905, -47.5004649778, -47.5004649778, -47.5004601208, 59.5429736771, -61.9333528912, -47.5004601208, -61.9333674622, 59.5430028192
1366981376.0000000000, 132.5023088380, -47.5366983725, -47.5366983725, -47.5367032295, 59.4864670667, -61.9575942950, -47.5366983725, -61.9575797239, 59.4864962089
1367981312.0000000000, 132.4661045856, -47.5729560522, -47.5729560522, -47.5729560522, 59.4299118861, -61.9818065567, -47.5729511952, -61.9818065567, 59.4299216002
1368981248.0000000000, 132.4299003331, -47.6092088749, -47.6092040179, -47.6092040179, 59.3734198469, -62.0060236754, -47.6092040179, -62.0060139614, 59.3734344179
1369981184.0000000000, 132.3936960806, -47.6454519836, -47.6454568406, -47.6454616977, 59.3169909489, -62.0302019380, -47.6454616977, -62.0302213661, 59.3170298051
1370981120.0000000000, 132.3574821140, -47.6817193774, -47.6817193774, -47.6817145204, 59.2605231947, -62.0544287707, -47.6817193774, -62.0544287707, 59.2605231947
1371981056.0000000000, 132.3212778615, -47.7179819142, -47.7179819142, -47.7179770572, 59.2040797257, -62.0786216043, -47.7179770572, -62.0786313184, 59.2040991538
1372980992.0000000000, 132.2850638950, -47.7542395940, -47.7542347369, -47.7542395940, 59.1476751128, -62.1028192950, -47.7542444510, -62.1028241520, 59.1476896839
1373980928.0000000000, 132.2488402144, -47.7905021307, -47.7905021307, -47.7904972737, 59.0912607859, -62.1270315567, -47.7905021307, -62.1270266996, 59.0912607859
1374980864.0000000000, 132.2126262478, -47.8267743816, -47.8267792386, -47.8267743816, 59.0348610301, -62.1512195332, -47.8267792386, -62.1512292473, 59.0348610301
1375980800.0000000000, 132.1764122813, -47.8630466324, -47.8630466324, -47.8630417754, 58.9784807023, -62.1754172239, -47.8630417754, -62.1754220809, 58.9785001304
1376980736.0000000000, 132.1401886007, -47.8993140262, -47.8993091692, -47.8993188832, 58.9221246597, -62.1996100575, -47.8993140262, -62.1996100575, 58.9221100886
1377980672.0000000000, 132.1039552061, -47.9355911340, -47.9355862770, -47.9355911340, 58.8657734741, -62.2238077481, -47.9355911340, -62.2238077481, 58.8657929022
1378980608.0000000000, 132.0677315255, -47.9718730989, -47.9718730989, -47.9718585278, 58.8094125745, -62.2479860106, -47.9718585278, -62.2479957247, 58.8094125745
1379980544.0000000000, 132.0315078449, -48.0081453497, -48.0081453497, -48.0081453497, 58.7531293872, -62.2721739872, -48.0081502067, -62.2721885583, 58.7531245302
1380980480.0000000000, 131.9952453081, -48.0444418857, -48.0444418857, -48.0444370286, 58.6968073437, -62.2963716778, -48.0444418857, -62.2963813919, 58.6967879156
1381980416.0000000000, 131.9590216275, -48.0807189935, -48.0807189935, -48.0807189935, 58.6405047284, -62.3205499404, -48.0807189935, -62.3205742255, 58.6404998713
1382980352.0000000000, 131.9227979469, -48.1170106724, -48.1170106724, -48.1170106724, 58.5842263981, -62.3447233459, -48.1170058154, -62.3447379170, 58.5842603973
1383980288.0000000000, 131.8865451242, -48.1533072084, -48.1533072084, -48.1532926373, 58.5279674960, -62.3689210365, -48.1532974943, -62.3689161795, 58.5279577819
1384980224.0000000000, 131.8503020155, -48.1895988873, -48.1895988873, -48.1895891732, 58.4717134508, -62.3930895850, -48.1895940303, -62.3931041561, 58.4717523070
1385980160.0000000000, 131.8140589068, -48.2258905662, -48.2258905662, -48.2259002803, 58.4154934049, -62.4172824186, -48.2258905662, -62.4172872756, 58.4154934049
1386980096.0000000000, 131.7778157982, -48.2621919592, -48.2621919592, -48.2621919592, 58.3592587878, -62.4414412530, -48.2621919592, -62.4414461101, 58.3593025010
1387980032.0000000000, 131.7415629754, -48.2985030662, -48.2984982092, -48.2984933521, 58.3030775980, -62.4656243726, -48.2984933521, -62.4656195156, 58.3030970261
1388979968.0000000000, 131.7053198667, -48.3348044591, -48.3348044591, -48.3347996021, 58.2468721231, -62.4897783500, -48.3347947451, -62.4897637789, 58.2468915512
1389979904.0000000000, 131.6690379019, -48.3711107091, -48.3711107091, -48.3711107091, 58.1906909334, -62.5139614696, -48.3711107091, -62.5139566126, 58.1906715053
1390979840.0000000000, 131.6327753651, -48.4074169591, -48.4074169591, -48.4074169591, 58.1345146006, -62.5381203040, -48.4074169591, -62.5381397321, 58.1345388857
1391979776.0000000000, 131.5965322564, -48.4437232091, -48.4437280661, -48.4437232091, 58.0783916951, -62.5622839955, -48.4437183521, -62.5622839955, 58.0783625530
1392979712.0000000000, 131.5602600056, -48.4800488872, -48.4800488872, -48.4800488872, 58.0222785036, -62.5864622580, -48.4800391731, -62.5864574010, 58.0222736466
1393979648.0000000000, 131.5240071828, -48.5163599942, -48.5163599942, -48.5163551372, 57.9661555981, -62.6105968073, -48.5163648512, -62.6106162354, 57.9661361701
1394979584.0000000000, 131.4877252180, -48.5526856723, -48.5526856723, -48.5526856723, 57.9100521207, -62.6347653558, -48.5526856723, -62.6347604988, 57.9100375497
1395979520.0000000000, 131.4514432531, -48.5890113504, -48.5890113504, -48.5890113504, 57.8539097871, -62.6589484754, -48.5890113504, -62.6589484754, 57.8539486433
1396979456.0000000000, 131.4151710023, -48.6253370285, -48.6253370285, -48.6253273144, 57.7978403089, -62.6830975958, -48.6253321714, -62.6831170239, 57.7978645940
1397979392.0000000000, 131.3788890374, -48.6616578495, -48.6616578495, -48.6616627065, 57.7417756877, -62.7072710013, -48.6616578495, -62.7072418591, 57.7417756877
1398979328.0000000000, 131.3426070725, -48.6979980987, -48.6980029557, -48.6980029557, 57.6857499227, -62.7314104076, -48.6980029557, -62.7314152647, 57.6857742078
1399979264.0000000000, 131.3063251077, -48.7343334908, -48.7343334908, -48.7343334908, 57.6297095866, -62.7555789561, -48.7343334908, -62.7555886702, 57.6296804444
1400979200.0000000000, 131.2700334288, -48.7706737399, -48.7706688829, -48.7706737399, 57.5736886785, -62.7797232195, -48.7706737399, -62.7797086484, 57.5736886785
1401979136.0000000000, 131.2337611779, -48.8070091321, -48.8070139891, -48.8070042750, 57.5177066267, -62.8038577688, -48.8070091321, -62.8038577688, 57.5176969127
1402979072.0000000000, 131.1974597850, -48.8433542382, -48.8433542382, -48.8433542382, 57.4617002898, -62.8280214603, -48.8433542382, -62.8280166033, 57.4617002898
1403979008.0000000000, 131.1611778201, -48.8796944874, -48.8796944874, -48.8796944874, 57.4056988099, -62.8521511526, -48.8796993444, -62.8521657236, 57.4057182380
1404978944.0000000000, 131.1248764271, -48.9160444506, -48.9160444506, -48.9160444506, 57.3497264721, -62.8763099870, -48.9160493076, -62.8763099870, 57.3497264721
1405978880.0000000000, 131.0885847482, -48.9523992708, -48.9523992708, -48.9523944138, 57.2937881335, -62.9004542504, -48.9523992708, -62.9004542504, 57.2938124186
1406978816.0000000000, 131.0522736412, -48.9887492340, -48.9887443770, -48.9887443770, 57.2378400808, -62.9245790857, -48.9887443770, -62.9245936567, 57.2378643659
1407978752.0000000000, 131.0159819623, -49.0250991972, -49.0251040542, -49.0250991972, 57.1819114563, -62.9487330631, -49.0250943402, -62.9487379201, 57.1819891686
1408978688.0000000000, 130.9796708553, -49.0614588745, -49.0614637315, -49.0614637315, 57.1260119738, -62.9728773264, -49.0614685885, -62.9728773264, 57.1260265449
1409978624.0000000000, 130.9433694623, -49.0978185517, -49.0978234087, -49.0978234087, 57.0701270625, -62.9970215898, -49.0978185517, -62.9970118758, 57.0701222055
1410978560.0000000000, 130.9070389272, -49.1341879430, -49.1341830860, -49.1341879430, 57.0142470082, -63.0211561391, -49.1341879430, -63.0211561391, 57.0142275801
1411978496.0000000000, 130.8707375342, -49.1705524773, -49.1705524773, -49.1705476202, 56.9583523828, -63.0452809744, -49.1705524773, -63.0453246876, 56.9583912389
1412978432.0000000000, 130.8344167132, -49.2069218686, -49.2069218686, -49.2069218686, 56.9025354697, -63.0694495229, -49.2069218686, -63.0694252378, 56.9025111846
1413978368.0000000000, 130.7980958921, -49.2432961169, -49.2432961169, -49.2432961169, 56.8466602724, -63.0935695012, -49.2432961169, -63.0935646441, 56.8466894146
1414978304.0000000000, 130.7617750711, -49.2796655082, -49.2796703652, -49.2796655082, 56.7908433594, -63.1177089075, -49.2796655082, -63.1177089075, 56.7908530734
1415978240.0000000000, 130.7254445360, -49.3160446135, -49.3160446135, -49.3160397565, 56.7350215894, -63.1418337428, -49.3160397565, -63.1418337428, 56.7350458745
1416978176.0000000000, 130.6891237149, -49.3524237189, -49.3524285759, -49.3524188618, 56.6792192474, -63.1659585781, -49.3524237189, -63.1659731491, 56.6792581036
1417978112.0000000000, 130.6527931798, -49.3888125382, -49.3888125382, -49.3888125382, 56.6234751897, -63.1900736993, -49.3888076812, -63.1900834133, 56.6234751897
1418978048.0000000000, 130.6164626447, -49.4251867866, -49.4251867866, -49.4251867866, 56.5676728478, -63.2142131056, -49.4251867866, -63.2142179627, 56.5676825618
1419977984.0000000000, 130.5801126815, -49.4615756059, -49.4615756059, -49.4615707489, 56.5119190760, -63.2383330839, -49.4615756059, -63.2383525120, 56.5119385041
1420977920.0000000000, 130.5437821464, -49.4979741394, -49.4979741394, -49.4979789964, 56.4561458762, -63.2624627762, -49.4979789964, -63.2624773473, 56.4561750184
1421977856.0000000000, 130.5074418972, -49.5343678158, -49.5343678158, -49.5343629588, 56.4004358177, -63.2865924685, -49.5343678158, -63.2865924685, 56.4004309607
1422977792.0000000000, 130.4711113621, -49.5707614922, -49.5707614922, -49.5707614922, 56.3447063311, -63.3107124467, -49.5707614922, -63.3107027327, 56.3447014741
1423977728.0000000000, 130.4347711130, -49.6071551686, -49.6071600256, -49.6071600256, 56.2890011296, -63.3348129969, -49.6071600256, -63.3348275680, 56.2890448428
1424977664.0000000000, 130.3984211498, -49.6435585591, -49.6435537020, -49.6435537020, 56.2332959281, -63.3589329752, -49.6435634161, -63.3589572603, 56.2333493554
1425977600.0000000000, 130.3620517585, -49.6799619495, -49.6799619495, -49.6799668065, 56.1776004407, -63.3830820955, -49.6799668065, -63.3830772385, 56.1776004407
1426977536.0000000000, 130.3257017953, -49.7163653400, -49.7163653400, -49.7163653400, 56.1219389524, -63.4072166449, -49.7163701970, -63.4072069308, 56.1219486665
1427977472.0000000000, 130.2893421180, -49.7527784445, -49.7527784445, -49.7527784445, 56.0662726071, -63.4313269091, -49.7527833015, -63.4313269091, 56.0662677501
1428977408.0000000000, 130.2530018689, -49.7891915490, -49.7891915490, -49.7891915490, 56.0106839742, -63.4554711724, -49.7891866920, -63.4554371733, 56.0106354040
1429977344.0000000000, 130.2166421916, -49.8256095105, -49.8256046535, -49.8256046535, 55.9550127719, -63.4795522945, -49.8256095105, -63.4795668656, 55.9550127719
1430977280.0000000000, 130.1802728003, -49.8620226150, -49.8620177580, -49.8620177580, 55.8993804257, -63.5036771298, -49.8620226150, -63.5036722728, 55.8993561406
1431977216.0000000000, 130.1439034091, -49.8984405765, -49.8984357195, -49.8984357195, 55.8437772217, -63.5277728229, -49.8984357195, -63.5277825370, 55.8437869358
1432977152.0000000000, 130.1075534459, -49.9348585381, -49.9348585381, -49.9348633951, 55.7882177310, -63.5518928012, -49.9348633951, -63.5519073722, 55.7882420161
1433977088.0000000000, 130.0711743405, -49.9712862136, -49.9712910707, -49.9712813566, 55.7326533832, -63.5759933513, -49.9712910707, -63.5760176365, 55.7326630972
1434977024.0000000000, 130.0348049492, -50.0077138892, -50.0077138892, -50.0077236033, 55.6771084634, -63.6001036155, -50.0077187462, -63.6001181866, 55.6770793213
1435976960.0000000000, 129.9984258439, -50.0441512788, -50.0441512788, -50.0441464218, 55.6215392586, -63.6242235938, -50.0441415648, -63.6242138797, 55.6215246875
1436976896.0000000000, 129.9620564526, -50.0805740974, -50.0805740974, -50.0805740974, 55.5659943389, -63.6483338580, -50.0805692404, -63.6483338580, 55.5659991959
1437976832.0000000000, 129.9256579192, -50.1170066300, -50.1170114870, -50.1170163440, 55.5104834183, -63.6724489792, -50.1170163440, -63.6724489792, 55.5104834183
1438976768.0000000000, 129.8892885279, -50.1534488766, -50.1534537336, -50.1534537336, 55.4549627837, -63.6965592434, -50.1534537336, -63.6965543864, 55.4549627837
1439976704.0000000000, 129.8529094225, -50.1898959803, -50.1898959803, -50.1898911233, 55.3994178640, -63.7206646506, -50.1898911233, -63.7206646506, 55.3994275781
1440976640.0000000000, 129.8165011750, -50.2263333699, -50.2263382269, -50.2263333699, 55.3439603707, -63.7447700578, -50.2263333699, -63.7447846289, 55.3440040840
1441976576.0000000000, 129.7801220697, -50.2627804736, -50.2627804736, -50.2627804736, 55.2885077345, -63.7688803220, -50.2627756165, -63.7688657509, 55.2885320196
1442976512.0000000000, 129.7437235363, -50.2992324343, -50.2992324343, -50.2992227202, 55.2330259561, -63.7929760151, -50.2992227202, -63.7929760151, 55.2330308131
1443976448.0000000000, 129.7073152888, -50.3356892520, -50.3356892520, -50.3356843950, 55.1775927479, -63.8170862793, -50.3356892520, -63.8170959934, 55.1775781768
1444976384.0000000000, 129.6709264694, -50.3721412127, -50.3721412127, -50.3721412127, 55.1221498257, -63.8412062576, -50.3721412127, -63.8411771155, 55.1221401116
1445976320.0000000000, 129.6345182219, -50.4085931734, -50.4085980304, -50.4085980304, 55.0666874753, -63.8652873797, -50.4085980304, -63.8653019507, 55.0667117605
1446976256.0000000000, 129.5981294025, -50.4450451340, -50.4450499911, -50.4450451340, 55.0112931234, -63.8893927869, -50.4450402770, -63.8893927869, 55.0112882663
1447976192.0000000000, 129.5617211551, -50.4815068088, -50.4815068088, -50.4815116658, 54.9559133424, -63.9134933370, -50.4815068088, -63.9134884800, 54.9559230565
1448976128.0000000000, 129.5253031935, -50.5179781976, -50.5179781976, -50.5179733405, 54.9005335615, -63.9375987442, -50.5179781976, -63.9375938872, 54.9005481326
1449976064.0000000000, 129.4888949461, -50.5544495864, -50.5544495864, -50.5544495864, 54.8451489236, -63.9616798663, -50.5544495864, -63.9616895803, 54.8451780657
1450976000.0000000000, 129.4524769845, -50.5909209751, -50.5909209751, -50.5909209751, 54.7898031418, -63.9858047015, -50.5909161181, -63.9857949875, 54.7898177129
1451975936.0000000000, 129.4160590230, -50.6273875069, -50.6273875069, -50.6273923639, 54.7344525030, -64.0098761096, -50.6273923639, -64.0098712525, 54.7345010733
1452975872.0000000000, 129.3796410615, -50.6638588957, -50.6638588957, -50.6638588957, 54.6790775792, -64.0339863738, -50.6638588957, -64.0339863738, 54.6790921502
1453975808.0000000000, 129.3432230999, -50.7003351415, -50.7003351415, -50.7003399985, 54.6237900817, -64.0580820669, -50.7003351415, -64.0580772099, 54.6238337949
1454975744.0000000000, 129.3067954244, -50.7368259584, -50.7368259584, -50.7368259584, 54.5684540140, -64.0821826171, -50.7368259584, -64.0821874741, 54.5685074412
1455975680.0000000000, 129.2703580348, -50.7733119182, -50.7733119182, -50.7733119182, 54.5131713735, -64.1062783102, -50.7733070612, -64.1062928813, 54.5132005157
1456975616.0000000000, 129.2339400732, -50.8097930211, -50.8097930211, -50.8097930211, 54.4578547339, -64.1303788604, -50.8097930211, -64.1303885744, 54.4578644480
1457975552.0000000000, 129.1975123977, -50.8462789809, -50.8462789809, -50.8462789809, 54.4025963786, -64.1544794105, -50.8462789809, -64.1544696965, 54.4025963786
1458975488.0000000000, 129.1610652940, -50.8827649408, -50.8827697978, -50.8827600837, 54.3473185951, -64.1785605326, -50.8827697978, -64.1785945317, 54.3473817365
1459975424.0000000000, 129.1246181903, -50.9192654717, -50.9192654717, -50.9192654717, 54.2920893820, -64.2026853679, -50.9192703287, -64.2026659398, 54.2920456687
1460975360.0000000000, 129.0881808007, -50.9557611456, -50.9557611456, -50.9557611456, 54.2368358836, -64.2267567759, -50.9557611456, -64.2267616329, 54.2368504547
1461975296.0000000000, 129.0517628392, -50.9922616765, -50.9922616765, -50.9922568195, 54.1816843828, -64.2508378979, -50.9922568195, -64.2508427550, 54.1816795258
1462975232.0000000000, 129.0153060215, -51.0287622074, -51.0287622074, -51.0287622074, 54.1264405986, -64.2749335911, -51.0287573504, -64.2749481621, 54.1264648837
1463975168.0000000000, 128.9788783459, -51.0652724524, -51.0652675954, -51.0652675954, 54.0712502416, -64.2990244272, -51.0652675954, -64.2990389983, 54.0712453845
1464975104.0000000000, 128.9424021001, -51.1017729833, -51.1017778404, -51.1017778404, 54.0160210284, -64.3231152633, -51.1017778404, -64.3231298344, 54.0160161713
1465975040.0000000000, 128.9059647105, -51.1382832283, -51.1382832283, -51.1382832283, 53.9608792416, -64.3472109564, -51.1382832283, -64.3471963854, 53.9608695275
1466974976.0000000000, 128.8694981787, -51.1747934733, -51.1747886162, -51.1747886162, 53.9056791705, -64.3712872215, -51.1747886162, -64.3713017925, 53.9057277408
1467974912.0000000000, 128.8330316469, -51.2113085753, -51.2113134323, -51.2113134323, 53.8505373838, -64.3953926287, -51.2113085753, -64.3954217708, 53.8505519548
1468974848.0000000000, 128.7965942573, -51.2478285343, -51.2478285343, -51.2478285343, 53.7954247391, -64.4194688937, -51.2478285343, -64.4194980358, 53.7954490243
1469974784.0000000000, 128.7601180115, -51.2843484933, -51.2843436363, -51.2843436363, 53.7402926664, -64.4435791579, -51.2843484933, -64.4435645868, 53.7402829524
1470974720.0000000000, 128.7236709078, -51.3208684523, -51.3208733093, -51.3208684523, 53.6851508796, -64.4676554230, -51.3208684523, -64.4676699940, 53.6851557367
1471974656.0000000000, 128.6871946620, -51.3573884113, -51.3573932684, -51.3573932684, 53.6300868052, -64.4917511161, -51.3573932684, -64.4917608301, 53.6301062333
1472974592.0000000000, 128.6507087022, -51.3939277985, -51.3939277985, -51.3939229414, 53.5749498755, -64.5158565233, -51.3939277985, -64.5158565233, 53.5749741606
1473974528.0000000000, 128.6142421704, -51.4304574715, -51.4304574715, -51.4304526145, 53.5198955152, -64.5399473594, -51.4304574715, -64.5399279313, 53.5198955152
1474974464.0000000000, 128.5777756387, -51.4669920016, -51.4669871446, -51.4669920016, 53.4648168697, -64.5640090534, -51.4669920016, -64.5640139104, 53.4648508688
1475974400.0000000000, 128.5412896788, -51.5035216747, -51.5035265317, -51.5035265317, 53.4097722234, -64.5880901754, -51.5035313887, -64.5881047465, 53.4098159366
1476974336.0000000000, 128.5048037190, -51.5400659188, -51.5400659188, -51.5400610618, 53.3547178630, -64.6122101537, -51.5400659188, -64.6122101537, 53.3547275771
1477974272.0000000000, 128.4683274731, -51.5766004489, -51.5766053059, -51.5766053059, 53.2996975018, -64.6362815617, -51.5766004489, -64.6362815617, 53.2996975018
1478974208.0000000000, 128.4318415133, -51.6131495501, -51.6131495501, -51.6131495501, 53.2446965688, -64.6603626838, -51.6131495501, -64.6603772548, 53.2447111398
1479974144.0000000000, 128.3953555534, -51.6496937942, -51.6496937942, -51.6496937942, 53.1897004927, -64.6844535199, -51.6496937942, -64.6844340918, 53.1896907786
1480974080.0000000000, 128.3588598795, -51.6862428953, -51.6862477524, -51.6862477524, 53.1346461323, -64.7085637841, -51.6862526094, -64.7085637841, 53.1345878481
1481974016.0000000000, 128.3223739197, -51.7227968535, -51.7227968535, -51.7227968535, 53.0796986265, -64.7326400491, -51.7228017106, -64.7326351921, 53.0796791984
1482973952.0000000000, 128.2858685317, -51.7593459547, -51.7593459547, -51.7593508117, 53.0247414066, -64.7567211712, -51.7593508117, -64.7567017431, 53.0247462636
1483973888.0000000000, 128.2493825719, -51.7959047699, -51.7959047699, -51.7959047699, 52.9697696157, -64.7808071503, -51.7958999129, -64.7807925792, 52.9697696157
1484973824.0000000000, 128.2128868980, -51.8324684421, -51.8324684421, -51.8324684421, 52.9148026817, -64.8049028434, -51.8324635851, -64.8048979864, 52.9148123958
1485973760.0000000000, 128.1763717960, -51.8690418284, -51.8690418284, -51.8690321144, 52.8598843180, -64.8289645374, -51.8690369714, -64.8289596804, 52.8598697470
1486973696.0000000000, 128.1398664080, -51.9055909296, -51.9055909296, -51.9055909296, 52.8049562403, -64.8530505165, -51.9055909296, -64.8530408024, 52.8049513833
1487973632.0000000000, 128.1033707341, -51.9421594588, -51.9421594588, -51.9421594588, 52.7500281626, -64.8771413526, -51.9421594588, -64.8771510666, 52.7500475907
1488973568.0000000000, 128.0668556321, -51.9787279881, -51.9787328451, -51.9787279881, 52.6951195129, -64.9012419027, -51.9787328451, -64.9012419027, 52.6951292270
1489973504.0000000000, 128.0303211020, -52.0153013743, -52.0153013743, -52.0153013743, 52.6401865781, -64.9253133108, -52.0153062314, -64.9253375959, 52.6402157203
1490973440.0000000000, 127.9938157141, -52.0518844747, -52.0518844747, -52.0518844747, 52.5853410698, -64.9494090039, -52.0518844747, -64.9494187179, 52.5853313558
1491973376.0000000000, 127.9573103262, -52.0884530039, -52.0884530039, -52.0884530039, 52.5304567053, -64.9734852689, -52.0884578609, -64.9734949830, 52.5304809904
1492973312.0000000000, 127.9207855101, -52.1250409613, -52.1250409613, -52.1250361042, 52.4755869118, -64.9975761051, -52.1250312472, -64.9975906761, 52.4756111969
1493973248.0000000000, 127.8842509800, -52.1616192046, -52.1616192046, -52.1616192046, 52.4207511175, -65.0216523701, -52.1616094905, -65.0216572271, 52.4207559745
1494973184.0000000000, 127.8477261640, -52.1982120189, -52.1982120189, -52.1982071619, 52.3659104662, -65.0457480632, -52.1982071619, -65.0457432062, 52.3659153232
1495973120.0000000000, 127.8112013479, -52.2347951192, -52.2347951192, -52.2347951192, 52.3110698149, -65.0698534704, -52.2347951192, -65.0698340423, 52.3110795289
1496973056.0000000000, 127.7746668179, -52.2713830766, -52.2713879336, -52.2713879336, 52.2562388776, -65.0939151644, -52.2713782196, -65.0939103074, 52.2562437346
1497972992.0000000000, 127.7381420018, -52.3079807480, -52.3079758910, -52.3079807480, 52.2014953668, -65.1180205716, -52.3079807480, -65.1179865724, 52.2014467965
1498972928.0000000000, 127.7015977577, -52.3445784194, -52.3445784194, -52.3445735624, 52.1466887146, -65.1420774085, -52.3445784194, -65.1420871226, 52.1467129997
1499972864.0000000000, 127.6650729416, -52.3811809478, -52.3811809478, -52.3811858048, 52.0918772054, -65.1661536736, -52.3811809478, -65.1661731017, 52.0919112046
1500972800.0000000000, 127.6285189835, -52.4177834762, -52.4177834762, -52.4177931903, 52.0371434086, -65.1902639378, -52.4177883332, -65.1902542237, 52.0371142665
1501972736.0000000000, 127.5919941674, -52.4543860046, -52.4543860046, -52.4543860046, 51.9824096118, -65.2143402028, -52.4543860046, -65.2143304888, 51.9824096118
1502972672.0000000000, 127.5554402092, -52.4909885330, -52.4909885330, -52.4909885330, 51.9276321018, -65.2384310389, -52.4909885330, -65.2384358959, 51.9276175307
1503972608.0000000000, 127.5188959651, -52.5276056325, -52.5276056325, -52.5276056325, 51.8728934480, -65.2624975899, -52.5276056325, -65.2625073040, 51.8729517322
1504972544.0000000000, 127.4823420069, -52.5642130180, -52.5642130180, -52.5642081609, 51.8181547941, -65.2865932831, -52.5642081609, -65.2865932831, 51.8181742222
1505972480.0000000000, 127.4457686206, -52.6008349745, -52.6008349745, -52.6008349745, 51.7634889957, -65.3106986902, -52.6008349745, -65.3106841192, 51.7634792816
1506972416.0000000000, 127.4092243765, -52.6374423599, -52.6374423599, -52.6374326459, 51.7087454848, -65.3347895263, -52.6374375029, -65.3347700983, 51.7087406278
1507972352.0000000000, 127.3726704183, -52.6740594594, -52.6740594594, -52.6740643164, 51.6540651153, -65.3588657914, -52.6740643164, -65.3588512203, 51.6540554012
1508972288.0000000000, 127.3361067461, -52.7106911300, -52.7106911300, -52.7106862729, 51.5994236019, -65.3829614845, -52.7106862729, -65.3829566275, 51.5994187449
1509972224.0000000000, 127.2995333598, -52.7473082294, -52.7473130865, -52.7473130865, 51.5447043762, -65.4070474636, -52.7473130865, -65.4070474636, 51.5447092332
